returned_won_episode,returned_episode_lengths,update_steps,test_returned_episode_returns,_step,loss,returned_episode,qvals,test_returned_episode_lengths,_runtime,grad_steps,test_returned_won_episode,returned_episode_returns,env_step,test_returned_episode,_timestamp
0.0,28.26953125,2,1.837548552430235e-05,1,0.0,0.02018229104578495,0.0,9.589580535888672,44.734070621,0,0.0,0.14530207216739655,3072,1.0,1746195108.1465864
0.0,28.42838478088379,5,1.837548552430235e-05,4,0.0,0.01888020895421505,0.0,9.589580535888672,44.901385763,0,0.0,0.15042534470558167,7680,1.0,1746195108.313938
0.0,27.23046875,11,1.837548552430235e-05,10,0.0,0.02018229104578495,0.0,9.589580535888672,45.235495112,0,0.0,0.15115885436534882,16896,1.0,1746195108.648057
0.0,27.36393165588379,20,1.837548552430235e-05,19,0.0,0.01953125,0.0,9.589580535888672,45.737132995,0,0.0,0.14952516555786133,30720,1.0,1746195109.1496673
0.0,27.13736915588379,25,1.837548552430235e-05,24,0.0,0.01953125,0.0,9.589580535888672,46.017134938,0,0.0,0.14254862070083618,38400,1.0,1746195109.4296873
0.0,26.15625,28,1.837548552430235e-05,27,0.0,0.02213541604578495,0.0,9.589580535888672,46.184245032,0,0.0,0.1376848965883255,43008,1.0,1746195109.5967824
0.0,26.19986915588379,39,1.837548552430235e-05,38,0.00923302210867405,0.01888020895421505,-0.04513164609670639,9.589580535888672,48.714732486,64,0.0,0.13573697209358215,59904,1.0,1746195112.1272962
0.0,26.31315040588379,41,1.837548552430235e-05,40,0.008348683826625347,0.021484375,-0.03939923644065857,9.589580535888672,49.305613661,80,0.0,0.1450590342283249,62976,1.0,1746195112.7181582
0.0,29.31510353088379,44,1.837548552430235e-05,43,0.005372817628085613,0.01953125,0.3027055263519287,9.589580535888672,50.193203679,104,0.0,0.14409461617469788,67584,1.0,1746195113.6057522
0.0,29.5234375,68,1.837548552430235e-05,67,0.006842075847089291,0.017578125,0.9723924994468689,9.589580535888672,57.28173329,296,0.0,0.17612065374851227,104448,1.0,1746195120.6942835
0.0,27.54427146911621,73,1.837548552430235e-05,72,0.011294413357973099,0.02018229104578495,1.0017646551132202,9.589580535888672,58.760047345,336,0.0,0.16427169740200043,112128,1.0,1746195122.172587
0.0,29.0625,106,1.837548552430235e-05,105,0.010740095749497414,0.01692708395421505,1.0004984140396118,9.589580535888672,68.517645824,600,0.0,0.1775425225496292,162816,1.0,1746195131.9302115
0.0,28.33072853088379,107,1.837548552430235e-05,106,0.01036764495074749,0.01822916604578495,0.9814791679382324,9.589580535888672,68.81200106,608,0.0,0.18435154855251312,164352,1.0,1746195132.2245657
0.0,27.72525978088379,115,1.837548552430235e-05,114,0.012471985071897507,0.01888020895421505,1.004237413406372,9.589580535888672,71.182496681,672,0.0,0.17343489825725555,176640,1.0,1746195134.5950558
0.0,29.0546875,138,1.837548552430235e-05,137,0.014141513034701347,0.01822916604578495,1.0331618785858154,9.589580535888672,77.977551309,856,0.0,0.19263018667697906,211968,1.0,1746195141.3900673
0.0,27.59700584411621,161,1.837548552430235e-05,160,0.018815185874700546,0.02018229104578495,0.9914307594299316,9.589580535888672,84.779658944,1040,0.0,0.1919756680727005,247296,1.0,1746195148.192208
