returned_episode_lengths,qvals,returned_won_episode,_runtime,update_steps,test_returned_episode_lengths,test_returned_won_episode,grad_steps,returned_episode_returns,loss,_timestamp,test_returned_episode,_step,test_returned_episode_returns,env_step,returned_episode
27.79947853088379,-0.38534480333328247,0.2109375,1224.028094327,3993,89.693359375,0.951171875,31696,0.5082542896270752,0.06687226891517639,1746461015.3713284,1.0,3992,1.947960615158081,6133248.0,0.0078125
26.71875,-0.3636029064655304,0.2701822817325592,1225.214202744,3997,89.693359375,0.951171875,31728,0.5601683855056763,0.06907773017883301,1746461016.5573907,1.0,3996,1.947960615158081,6139392.0,0.0078125
26.53125,-0.38240182399749756,0.2897135317325592,1226.689895596,4002,89.693359375,0.951171875,31768,0.5794270038604736,0.0739358440041542,1746461018.033041,1.0,4001,1.947960615158081,6147072.0,0.0078125
25.83984375,-0.3814018964767456,0.2180989533662796,1232.929257752,4023,89.693359375,0.951171875,31936,0.49208417534828186,0.0619940459728241,1746461024.2723649,1.0,4022,1.947960615158081,6179328.0,0.0078125
26.375,-0.4157356917858124,0.2688802182674408,1233.813502526,4026,89.693359375,0.951171875,31960,0.5515416264533997,0.07866556197404861,1746461025.1565404,1.0,4025,1.947960615158081,6183936.0,0.0078125
26.87239646911621,-0.366200715303421,0.2708333432674408,1235.005284821,4030,89.693359375,0.951171875,31992,0.5615476965904236,0.056633785367012024,1746461026.348511,1.0,4029,1.947960615158081,6190080.0,0.0078125
26.48307228088379,-0.38669514656066895,0.2890625,1237.976486541,4040,89.693359375,0.951171875,32072,0.5781248807907104,0.08516127616167068,1746461029.3195484,1.0,4039,1.947960615158081,6205440.0,0.0078125
26.48828125,-0.30640050768852234,0.16796875,1238.858012929,4043,89.693359375,0.951171875,32096,0.43533673882484436,0.06077119708061218,1746461030.2012064,1.0,4042,1.947960615158081,6210048.0,0.0078125
25.72916603088379,-0.3187550902366638,0.185546875,1240.333853591,4048,89.693359375,0.951171875,32136,0.44446003437042236,0.05574686825275421,1746461031.6770356,1.0,4047,1.947960615158081,6217728.0,0.0078125
25.22395896911621,-0.35238754749298096,0.2669270932674408,1242.703235027,4056,89.693359375,0.951171875,32200,0.533854067325592,0.06536053121089935,1746461034.0463493,1.0,4055,1.947960615158081,6230016.0,0.0078125
26.15104103088379,-0.27829068899154663,0.224609375,1248.641079554,4076,89.693359375,0.951171875,32360,0.5035112500190735,0.06745340675115585,1746461039.9841561,1.0,4075,1.947960615158081,6260736.0,0.0078125
26.28775978088379,-0.299687922000885,0.2506510317325592,1250.419220944,4082,89.693359375,0.951171875,32408,0.5340902209281921,0.06936050951480865,1746461041.7623832,1.0,4081,1.947960615158081,6269952.0,0.0078125
25.31640625,-0.3419347405433655,0.1881510466337204,1252.200951124,4088,89.693359375,0.951171875,32456,0.4448619484901428,0.07193432748317719,1746461043.5441432,1.0,4087,1.947960615158081,6279168.0,0.0078125
24.98958396911621,-0.39057818055152893,0.2630208432674408,1258.73018538,4110,89.693359375,0.951171875,32632,0.526041567325592,0.08904070407152176,1746461050.073385,1.0,4109,1.947960615158081,6312960.0,0.0078125
26.34114646911621,-0.42302531003952026,0.255859375,1263.754257824,4127,89.693359375,0.951171875,32768,0.5356249213218689,0.0786094143986702,1746461055.0974064,1.0,4126,1.947960615158081,6339072.0,0.0078125
25.90234375,-0.3973538279533386,0.2610677182674408,1264.048667826,4128,89.693359375,0.951171875,32776,0.5398784279823303,0.06306836754083633,1746461055.3918564,1.0,4127,1.947960615158081,6340608.0,0.0078125
26.38932228088379,-0.4093014597892761,0.26171875,1264.94544273,4131,89.693359375,0.951171875,32800,0.5382482409477234,0.06252412497997284,1746461056.2886002,1.0,4130,1.947960615158081,6345216.0,0.0078125
26.02994728088379,-0.4295595586299896,0.228515625,1265.240038724,4132,89.693359375,0.951171875,32808,0.5077083110809326,0.06174609810113907,1746461056.5832524,1.0,4131,1.947960615158081,6346752.0,0.0078125
26.92708396911621,-0.41902345418930054,0.2962239682674408,1268.214508437,4142,89.693359375,0.951171875,32888,0.592447817325592,0.07610753178596497,1746461059.557608,1.0,4141,1.947960615158081,6362112.0,0.0078125
25.98958396911621,-0.3659855127334595,0.203125,1274.145318074,4162,89.693359375,0.951171875,33048,0.4736804962158203,0.08043831586837769,1746461065.4884992,1.0,4161,1.947960615158081,6392832.0,0.0078125
26.88932228088379,-0.3761078119277954,0.296875,1275.337088306,4166,89.693359375,0.951171875,33080,0.5937498807907104,0.07606158405542374,1746461066.680253,1.0,4165,1.947960615158081,6398976.0,0.0078125
