returned_episode_lengths,returned_won_episode,update_steps,_step,test_returned_episode_returns,loss,returned_episode_returns,returned_episode,_runtime,grad_steps,qvals,test_returned_episode_lengths,test_returned_won_episode,env_step,test_returned_episode,_timestamp
17.664714813232422,0.0,5,4,0.003318407339975238,0.0,0.13348722457885742,0.0442708358168602,48.730430333,0,0.0,11.902443885803223,0.0,7680,1.0,1746437602.7656345
17.46484375,0.0,10,9,0.003318407339975238,0.0,0.14250712096691132,0.0462239608168602,49.100118108,0,0.0,11.902443885803223,0.0,15360,1.0,1746437603.1353319
17.985027313232422,0.0,13,12,0.003318407339975238,0.0,0.1330847591161728,0.0442708358168602,49.322060114,0,0.0,11.902443885803223,0.0,19968,1.0,1746437603.3572955
17.33919334411621,0.0,17,16,0.003318407339975238,0.0,0.1396898776292801,0.0462239608168602,49.617831001,0,0.0,11.902443885803223,0.0,26112,1.0,1746437603.6530523
17.39778709411621,0.0,21,20,0.003318407339975238,0.0,0.1305042803287506,0.0455729179084301,49.913632886,0,0.0,11.902443885803223,0.0,32256,1.0,1746437603.9488676
17.010417938232422,0.0,25,24,0.003318407339975238,0.0,0.13233903050422668,0.0462239608168602,50.209710323,0,0.0,11.902443885803223,0.0,38400,1.0,1746437604.244887
17.918621063232422,0.0,26,25,0.003318407339975238,0.0,0.1370028555393219,0.0449218787252903,50.283640406,0,0.0,11.902443885803223,0.0,39936,1.0,1746437604.31887
18.005859375,0.0,59,58,0.003318407339975238,0.004984128288924694,0.15888969600200653,0.0436197929084301,63.464344845,224,0.11895164847373962,11.902443885803223,0.0,90624,1.0,1746437617.499509
17.363933563232422,0.0,64,63,0.003318407339975238,0.02480943500995636,0.17096355557441711,0.0449218787252903,65.748968138,264,0.2959802746772766,11.902443885803223,0.0,98304,1.0,1746437619.7841496
17.221355438232422,0.0,70,69,0.003318407339975238,0.018681757152080536,0.17322446405887604,0.0462239608168602,68.501093334,312,0.35850992798805237,11.902443885803223,0.0,107520,1.0,1746437622.5362716
17.43099021911621,0.0,73,72,0.003318407339975238,0.04322625696659088,0.1716146022081375,0.0449218787252903,69.87399696,336,0.4457332491874695,11.902443885803223,0.0,112128,1.0,1746437623.9090765
16.685546875,0.0,100,99,0.003318407339975238,0.025220081210136414,0.17897729575634003,0.0481770858168602,82.251177755,552,0.6494933366775513,11.902443885803223,0.0,153600,1.0,1746437636.2862842
17.319011688232422,0.0,113,112,0.003318407339975238,0.046671394258737564,0.1752249151468277,0.0449218787252903,88.214604527,656,0.5900829434394836,11.902443885803223,0.0,173568,1.0,1746437642.2497308
16.48046875,0.0,118,117,0.003318407339975238,0.03171086683869362,0.17864586412906647,0.0481770858168602,90.506186494,696,0.5866580009460449,11.902443885803223,0.0,181248,1.0,1746437644.541329
16.54817771911621,0.0,130,129,0.003318407339975238,0.03169593587517738,0.1757812798023224,0.0455729179084301,96.003848391,792,0.6298605799674988,11.902443885803223,0.0,199680,1.0,1746437650.038939
16.55599021911621,0.0,141,140,0.003318407339975238,0.029050592333078384,0.1891808956861496,0.0468750037252903,101.068803382,880,0.6755419969558716,11.902443885803223,0.0,216576,1.0,1746437655.1039083
16.695964813232422,0.0,160,159,0.003318407339975238,0.02863568440079689,0.20000001788139343,0.0455729179084301,109.793847551,1032,0.6857643723487854,11.902443885803223,0.0,245760,1.0,1746437663.8289733
16.64388084411621,0.0,163,162,0.003318407339975238,0.030088622123003006,0.19519415497779846,0.0475260429084301,111.181776259,1056,0.6772723197937012,11.902443885803223,0.0,250368,1.0,1746437665.2169225
16.50716209411621,0.0,178,177,0.003318407339975238,0.029254861176013947,0.2086174488067627,0.0481770858168602,118.098027292,1176,0.6798852682113647,11.902443885803223,0.0,273408,1.0,1746437672.133042
16.801433563232422,0.0,181,180,0.003318407339975238,0.02921072021126747,0.2000710368156433,0.0468750037252903,119.480368816,1200,0.6839893460273743,11.902443885803223,0.0,278016,1.0,1746437673.5153887
16.18684959411621,0.0,184,183,0.003318407339975238,0.02873847633600235,0.2154948115348816,0.0488281287252903,120.859684144,1224,0.6839196085929871,11.902443885803223,0.0,282624,1.0,1746437674.8944812
16.731121063232422,0.0,189,188,0.003318407339975238,0.027621442452073097,0.19901753962039948,0.0468750037252903,123.169478728,1264,0.6852328777313232,11.902443885803223,0.0,290304,1.0,1746437677.2044866
