returned_won_episode,returned_episode_returns,test_returned_episode,update_steps,_timestamp,returned_episode,env_step,loss,returned_episode_lengths,_runtime,grad_steps,test_returned_episode_lengths,test_returned_episode_returns,test_returned_won_episode,qvals,_step
0.0,0.48027345538139343,1.0,632,1746167514.825078,0.0703125,970752.0,0.07265599071979523,12.221354484558105,246.897902971,4808,13.73081111907959,0.5772671103477478,0.0008797008777037263,0.35123294591903687,631
0.0,0.47421878576278687,1.0,648,1746167520.0601032,0.0690104216337204,995328.0,0.07269378006458282,12.378907203674316,252.13294337,4936,13.73081111907959,0.5772671103477478,0.0008797008777037263,0.29870229959487915,647
0.0,0.4945746958255768,1.0,660,1746167524.0605803,0.0631510466337204,1013760.0,0.07383519411087036,13.139323234558105,256.13342535,5032,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.34014374017715454,659
0.0,0.4812283515930176,1.0,666,1746167526.0232863,0.0611979216337204,1022976.0,0.10919076949357986,13.919922828674316,258.096108376,5080,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.3460061550140381,665
0.0,0.5079861879348755,1.0,675,1746167528.971232,0.0638020858168602,1036800.0,0.087668776512146,13.110677719116211,261.044229435,5152,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.35142600536346436,674
0.0,0.5008246898651123,1.0,706,1746167539.1121676,0.0696614608168602,1084416.0,0.06215076893568039,12.287760734558105,271.185007262,5400,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.345441609621048,705
0.0,0.506966233253479,1.0,726,1746167545.654374,0.0709635466337204,1115136.0,0.08173134922981262,12.034505844116211,277.727212398,5560,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.31172773241996765,725
0.0,0.4307943284511566,1.0,748,1746167552.858728,0.0598958358168602,1148928.0,0.12932631373405457,13.250000953674316,284.931606413,5736,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.2797072231769562,747
0.0,0.5221137404441833,1.0,750,1746167553.5137272,0.0742187574505806,1152000.0,0.11871843039989471,11.732422828674316,285.586566692,5752,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.2791454792022705,749
0.0,0.48242196440696716,1.0,761,1746167557.113276,0.0598958358168602,1168896.0,0.09237679839134216,14.003255844116211,289.186103686,5840,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.2647680342197418,760
0.0,0.4970052242279053,1.0,765,1746167558.4233315,0.06640625,1175040.0,0.07139170169830322,12.984375953674316,290.496180188,5872,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.2516421675682068,764
0.0,0.5142578482627869,1.0,780,1746167563.3308394,0.0742187574505806,1198080.0,0.054501764476299286,11.679688453674316,295.403677627,5992,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.24592722952365875,779
0.0,0.5103299021720886,1.0,790,1746167566.6030376,0.06640625,1213440.0,0.08163277804851532,12.613282203674316,298.675862822,6072,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.22294387221336365,789
0.0,0.5126736760139465,1.0,818,1746167575.7651143,0.0690104216337204,1256448.0,0.05518418177962303,12.440104484558105,307.837938664,6296,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.21738657355308533,817
0.0,0.5192492008209229,1.0,836,1746167581.6586325,0.0677083358168602,1284096.0,0.10372908413410187,12.690104484558105,313.731468378,6440,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.23550888895988464,835
0.0,0.5198134183883667,1.0,867,1746167591.8228347,0.0716145858168602,1331712.0,0.08073580265045166,12.076172828674316,323.895689511,6688,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.22065956890583038,866
0.0,0.5219184756278992,1.0,873,1746167593.7857447,0.0709635466337204,1340928.0,0.08323217928409576,12.051432609558105,325.858603029,6736,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.20966291427612305,872
0.0,0.5166450142860413,1.0,902,1746167603.276239,0.0696614608168602,1385472.0,0.057798270136117935,12.227865219116211,335.349084613,6968,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.14426995813846588,901
0.0,0.5114583969116211,1.0,907,1746167604.9119263,0.0657552108168602,1393152.0,0.0650840625166893,12.882813453674316,336.984781238,7008,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.15704970061779022,906
0.0,0.5160374045372009,1.0,920,1746167609.168022,0.0703125,1413120.0,0.07675451785326004,12.139323234558105,341.240876348,7112,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.1536191999912262,919
