returned_episode_lengths,returned_won_episode,update_steps,test_returned_episode_lengths,_step,test_returned_episode_returns,loss,returned_episode,_runtime,grad_steps,env_step,returned_episode_returns,test_returned_won_episode,qvals,test_returned_episode,_timestamp
24.964845657348633,0.0,2,20.239919662475586,1,0.03125451132655144,0.0,0.0260416679084301,50.579749753,0,3072,0.23728062212467194,0.0,0.0,1.0,1747638032.4102395
24.67708396911621,0.0,5,20.239919662475586,4,0.03125451132655144,0.0,0.02343750186264515,50.76197516,0,7680,0.2303524911403656,0.0,0.0,1.0,1747638032.5924616
24.58919334411621,0.0,11,20.239919662475586,10,0.03125451132655144,0.0,0.02473958395421505,51.126173671,0,16896,0.1925998479127884,0.0,0.0,1.0,1747638032.9566905
25.72591209411621,0.0,20,20.239919662475586,19,0.03125451132655144,0.0,0.0260416679084301,51.675266804,0,30720,0.2388182431459427,0.0,0.0,1.0,1747638033.5057745
23.78450584411621,0.0,25,20.239919662475586,24,0.03125451132655144,0.0,0.02734375186264515,51.979067697,0,38400,0.21262899041175842,0.0,0.0,1.0,1747638033.8095818
25.42513084411621,0.0,28,20.239919662475586,27,0.03125451132655144,0.0,0.02539062686264515,52.16123202,0,43008,0.2164696455001831,0.0,0.0,1.0,1747638033.9917333
23.233074188232422,0.0,39,20.239919662475586,38,0.03125451132655144,0.036813657730817795,0.0279947929084301,54.930877216,64,59904,0.21421262621879578,0.0,0.23845642805099487,1.0,1747638036.7613583
24.386720657348633,0.0,41,20.239919662475586,40,0.03125451132655144,0.035397857427597046,0.0240885429084301,55.576752835,80,62976,0.22346113622188568,0.0,0.24530646204948425,1.0,1747638037.407244
24.921876907348633,0.0,44,20.239919662475586,43,0.03125451132655144,0.030707061290740967,0.02343750186264515,56.54266932,104,67584,0.22975382208824158,0.0,0.30389440059661865,1.0,1747638038.373138
25.253908157348633,0.0,68,20.239919662475586,67,0.03125451132655144,0.06198962405323982,0.02343750186264515,64.296944948,296,104448,0.27371084690093994,0.0,0.5307928919792175,1.0,1747638046.1274202
23.27278709411621,0.0,73,20.239919662475586,72,0.03125451132655144,0.1229485422372818,0.0240885429084301,65.907337136,336,112128,0.2586488723754883,0.0,0.5983517169952393,1.0,1747638047.7378316
23.49544334411621,0.0,106,20.239919662475586,105,0.03125451132655144,0.14895710349082947,0.0240885429084301,76.571004622,600,162816,0.2739545404911041,0.0,0.6177074909210205,1.0,1747638058.4015188
25.761720657348633,0.0,107,20.239919662475586,106,0.03125451132655144,0.14270955324172974,0.0240885429084301,76.892140071,608,164352,0.30189597606658936,0.0,0.6182054281234741,1.0,1747638058.7226577
25.035808563232422,0.0,115,20.239919662475586,114,0.03125451132655144,0.1689664125442505,0.0240885429084301,79.480654744,672,176640,0.2807368338108063,0.0,0.59669429063797,1.0,1747638061.3111513
24.826173782348633,0.0,138,20.239919662475586,137,0.03125451132655144,0.15363699197769165,0.02669270895421505,86.903580488,856,211968,0.27046605944633484,0.0,0.5873059630393982,1.0,1747638068.7340572
25.330730438232422,0.0,161,20.239919662475586,160,0.03125451132655144,0.15793457627296448,0.02343750186264515,94.343722967,1040,247296,0.3027852475643158,0.0,0.614463210105896,1.0,1747638076.1742172
25.11653709411621,0.0,164,20.239919662475586,163,0.03125451132655144,0.17979349195957184,0.0260416679084301,95.308960008,1064,251904,0.3151341676712036,0.0,0.6140116453170776,1.0,1747638077.1394498
23.50911521911621,0.0,168,20.239919662475586,167,0.03125451132655144,0.14215338230133057,0.02734375186264515,96.609115134,1096,258048,0.3122154474258423,0.0,0.6073356866836548,1.0,1747638078.4396193
24.85872459411621,0.0,179,20.239919662475586,178,0.03125451132655144,0.15424829721450806,0.02539062686264515,100.162962056,1184,274944,0.321381151676178,0.0,0.6321544647216797,1.0,1747638081.99344
24.535808563232422,0.0,180,20.239919662475586,179,0.03125451132655144,0.13760679960250854,0.02278645895421505,100.487554999,1192,276480,0.30775338411331177,0.0,0.6224289536476135,1.0,1747638082.3180413
24.720705032348633,0.0,187,20.239919662475586,186,0.03125451132655144,0.15253804624080658,0.02473958395421505,102.747608525,1248,287232,0.33525151014328003,0.0,0.6309146881103516,1.0,1747638084.5780907
26.72591209411621,0.0,210,20.239919662475586,209,0.03125451132655144,0.14724089205265045,0.02148437686264515,110.179012858,1432,322560,0.2730949819087982,0.0,0.644953727722168,1.0,1747638092.009523
25.322917938232422,0.0,254,20.239919662475586,253,0.03125451132655144,0.14782339334487915,0.0201822929084301,124.393249293,1784,390144,0.3407103419303894,0.0,0.6737672090530396,1.0,1747638106.2237184
26.347658157348633,0.0,268,20.239919662475586,267,0.03125451132655144,0.15672193467617035,0.02343750186264515,128.916550198,1896,411648,0.2764328420162201,0.0,0.6806725859642029,1.0,1747638110.7470348
25.09700584411621,0.0,271,20.239919662475586,270,0.03125451132655144,0.13922174274921417,0.02473958395421505,129.889366668,1920,416256,0.33686017990112305,0.0,0.6759263277053833,1.0,1747638111.7198536
27.210939407348633,0.02539062686264515,298,20.239919662475586,297,0.03125451132655144,0.11959391832351685,0.0221354179084301,138.645263073,2136,457728,0.4243330955505371,0.0,0.6726484894752502,1.0,1747638120.475757
25.047527313232422,0.0,303,20.239919662475586,302,0.03125451132655144,0.12050491571426392,0.0260416679084301,140.262908489,2176,465408,0.37704697251319885,0.0,0.6767916083335876,1.0,1747638122.0933826
27.203777313232422,0.0,310,20.239919662475586,309,0.03125451132655144,0.1347203254699707,0.0221354179084301,142.525668497,2232,476160,0.3605092763900757,0.0,0.6879042387008667,1.0,1747638124.3559778
25.45247459411621,0.0,314,20.239919662475586,313,0.03125451132655144,0.11020997166633606,0.02473958395421505,143.817099194,2264,482304,0.36824825406074524,0.0,0.677771270275116,1.0,1747638125.6475778
26.51888084411621,0.0,316,20.239919662475586,315,0.03125451132655144,0.10850273072719574,0.02278645895421505,144.465247645,2280,485376,0.3294961452484131,0.0,0.677142858505249,1.0,1747638126.2957392
24.86849021911621,0.0,326,37.73991394042969,325,0.7115750908851624,0.1284855306148529,0.02343750186264515,147.771524476,2360,500736,0.36439260840415955,0.047983307391405106,0.6850693225860596,1.0,1747638129.6020193
24.85481834411621,0.0,382,37.73991394042969,381,0.7115750908851624,0.11423414945602417,0.0240885429084301,165.870759796,2808,586752,0.3765016496181488,0.047983307391405106,0.7035696506500244,1.0,1747638147.701252
26.302736282348633,0.0,384,37.73991394042969,383,0.7115750908851624,0.11360570788383484,0.02343750186264515,166.515951022,2824,589824,0.4131986200809479,0.047983307391405106,0.696388840675354,1.0,1747638148.3464406
25.634767532348633,0.0,391,37.73991394042969,390,0.7115750908851624,0.1318647563457489,0.02473958395421505,168.774422579,2880,600576,0.40188172459602356,0.047983307391405106,0.704344630241394,1.0,1747638150.6048977
25.714845657348633,0.0,396,37.73991394042969,395,0.7115750908851624,0.18287628889083862,0.0221354179084301,170.384170386,2920,608256,0.38912278413772583,0.047983307391405106,0.7105098962783813,1.0,1747638152.2146614
25.834636688232422,0.0,400,37.73991394042969,399,0.7115750908851624,0.19454695284366608,0.02539062686264515,171.673570745,2952,614400,0.4201045632362366,0.047983307391405106,0.7034416198730469,1.0,1747638153.5040593
24.496095657348633,0.0,404,37.73991394042969,403,0.7115750908851624,0.13219697773456573,0.0260416679084301,172.965955241,2984,620544,0.3961459696292877,0.047983307391405106,0.7092055082321167,1.0,1747638154.7964523
25.015626907348633,0.0,414,37.73991394042969,413,0.7115750908851624,0.15596280992031097,0.02473958395421505,176.19544755,3064,635904,0.42197588086128235,0.047983307391405106,0.7156884670257568,1.0,1747638158.0259264
26.434246063232422,0.0,430,37.73991394042969,429,0.7115750908851624,0.11869239062070847,0.0221354179084301,181.492374504,3192,660480,0.37151631712913513,0.047983307391405106,0.7129744291305542,1.0,1747638163.32286
22.93880271911621,0.010416666977107525,440,37.73991394042969,439,0.7115750908851624,0.13999733328819275,0.02669270895421505,184.71649494,3272,675840,0.3943023383617401,0.047983307391405106,0.6992560625076294,1.0,1747638166.5469646
24.33333396911621,0.0,441,37.73991394042969,440,0.7115750908851624,0.14810292422771454,0.02473958395421505,185.037590029,3280,677376,0.37438246607780457,0.047983307391405106,0.7096300721168518,1.0,1747638166.868065
24.01497459411621,0.0,445,37.73991394042969,444,0.7115750908851624,0.18382331728935242,0.02473958395421505,186.334309914,3312,683520,0.3951556086540222,0.047983307391405106,0.715210497379303,1.0,1747638168.164732
26.210939407348633,0.0,457,37.73991394042969,456,0.7115750908851624,0.12995779514312744,0.0221354179084301,190.206572099,3408,701952,0.416913241147995,0.047983307391405106,0.7232922315597534,1.0,1747638172.0368571
27.375001907348633,0.0,488,37.73991394042969,487,0.7115750908851624,0.1197822242975235,0.0221354179084301,200.242479117,3656,749568,0.40677720308303833,0.047983307391405106,0.7056044340133667,1.0,1747638182.0729496
26.820314407348633,0.0260416679084301,512,37.73991394042969,511,0.7115750908851624,0.13418611884117126,0.02278645895421505,207.999382158,3848,786432,0.4718106687068939,0.047983307391405106,0.7511264681816101,1.0,1747638189.8298655
26.062501907348633,0.0364583358168602,545,37.73991394042969,544,0.7115750908851624,0.1619383990764618,0.0221354179084301,218.659356712,4112,837120,0.49186334013938904,0.047983307391405106,0.6994628310203552,1.0,1747638200.4898348
27.615236282348633,0.005859375465661287,553,37.73991394042969,552,0.7115750908851624,0.11314993351697922,0.0201822929084301,221.250618878,4176,849408,0.42941898107528687,0.047983307391405106,0.6915576457977295,1.0,1747638203.0810823
25.878908157348633,0.02929687686264515,554,37.73991394042969,553,0.7115750908851624,0.13283325731754303,0.02083333395421505,221.574970424,4184,850944,0.46280691027641296,0.047983307391405106,0.6949295997619629,1.0,1747638203.4054475
24.441408157348633,0.0,558,37.73991394042969,557,0.7115750908851624,0.14776062965393066,0.02539062686264515,222.864419665,4216,857088,0.3836158215999603,0.047983307391405106,0.7024255394935608,1.0,1747638204.6949053
25.679689407348633,0.0,568,37.73991394042969,567,0.7115750908851624,0.12556269764900208,0.02148437686264515,226.0889183,4296,872448,0.4149385690689087,0.047983307391405106,0.6972158551216125,1.0,1747638207.9193978
26.599611282348633,0.0455729179084301,573,37.73991394042969,572,0.7115750908851624,0.10663807392120361,0.0201822929084301,227.704370514,4336,880128,0.4941573143005371,0.047983307391405106,0.7120528221130371,1.0,1747638209.5347142
27.76302146911621,0.0,583,37.73991394042969,582,0.7115750908851624,0.11768655478954315,0.02278645895421505,230.923359297,4416,895488,0.472379207611084,0.047983307391405106,0.6944977641105652,1.0,1747638212.7538514
27.015626907348633,0.0813802108168602,619,37.73991394042969,618,0.7115750908851624,0.22844022512435913,0.01953125186264515,242.510967587,4704,950784,0.5856956839561462,0.047983307391405106,0.6790561676025391,1.0,1747638224.3414624
25.045574188232422,0.0963541716337204,626,37.73991394042969,625,0.7115750908851624,0.16698816418647766,0.02083333395421505,244.765726993,4760,961536,0.6041351556777954,0.047983307391405106,0.6933192610740662,1.0,1747638226.596179
26.50911521911621,0.1894531399011612,627,37.73991394042969,626,0.7115750908851624,0.15260565280914307,0.02148437686264515,245.089377244,4768,963072,0.7460711002349854,0.047983307391405106,0.6874914169311523,1.0,1747638226.9198625
24.98958396911621,0.1315104216337204,632,37.73991394042969,631,0.7115750908851624,0.17864075303077698,0.02278645895421505,246.703147373,4808,970752,0.6187192797660828,0.047983307391405106,0.6643679141998291,1.0,1747638228.5336323
26.92708396911621,0.140625,663,38.32667541503906,662,1.1535788774490356,0.12949275970458984,0.0201822929084301,256.768180771,5056,1018368,0.6937891244888306,0.3288159966468811,0.6324940919876099,1.0,1747638238.5986693
27.668621063232422,0.2923177182674408,689,38.32667541503906,688,1.1535788774490356,0.23176297545433044,0.02083333395421505,265.153237029,5264,1058304,0.8878203630447388,0.3288159966468811,0.641684353351593,1.0,1747638246.983724
27.205730438232422,0.2949219048023224,709,38.32667541503906,708,1.1535788774490356,0.24263425171375275,0.0221354179084301,271.600222078,5424,1089024,0.895581841468811,0.3288159966468811,0.5946798324584961,1.0,1747638253.430727
28.15364646911621,0.2246093899011612,721,38.32667541503906,720,1.1535788774490356,0.23768308758735657,0.0201822929084301,275.477969824,5520,1107456,0.8019479513168335,0.3288159966468811,0.5867611169815063,1.0,1747638257.3084576
28.67122459411621,0.2838541865348816,768,38.32667541503906,767,1.1535788774490356,0.2842748165130615,0.017578125,290.629496536,5896,1179648,0.8443610072135925,0.3288159966468811,0.5722579956054688,1.0,1747638272.4599822
27.715496063232422,0.2389323115348816,782,38.32667541503906,781,1.1535788774490356,0.3420291543006897,0.01953125186264515,295.141306739,6008,1201152,0.799429714679718,0.3288159966468811,0.6003463268280029,1.0,1747638276.9717937
26.72005271911621,0.4466145932674408,796,38.32667541503906,795,1.1535788774490356,0.33038458228111267,0.02278645895421505,299.650264833,6120,1222656,1.113208532333374,0.3288159966468811,0.5993436574935913,1.0,1747638281.4807503
27.076173782348633,0.2669270932674408,804,38.32667541503906,803,1.1535788774490356,0.3309462070465088,0.0221354179084301,302.245679904,6184,1234944,0.8482198715209961,0.3288159966468811,0.5948145389556885,1.0,1747638284.0761018
27.041017532348633,0.2109375149011612,806,38.32667541503906,805,1.1535788774490356,0.3878571391105652,0.02083333395421505,302.893296577,6200,1238016,0.722579836845398,0.3288159966468811,0.5981159210205078,1.0,1747638284.7237432
26.60872459411621,0.1471354216337204,810,38.32667541503906,809,1.1535788774490356,0.3144575357437134,0.0182291679084301,304.179450247,6232,1244160,0.6161473393440247,0.3288159966468811,0.595842719078064,1.0,1747638286.0099254
25.71614646911621,0.3678385615348816,827,38.32667541503906,826,1.1535788774490356,0.3330686688423157,0.01888020895421505,309.661653259,6368,1270272,0.9547507762908936,0.3288159966468811,0.5873011350631714,1.0,1747638291.492142
27.333986282348633,0.2389323115348816,836,38.32667541503906,835,1.1535788774490356,0.3325561583042145,0.01953125186264515,312.564123176,6440,1284096,0.7462565302848816,0.3288159966468811,0.5807389616966248,1.0,1747638294.394618
27.664714813232422,0.2864583432674408,845,38.32667541503906,844,1.1535788774490356,0.35080036520957947,0.0201822929084301,315.468765596,6512,1297920,0.9276487827301025,0.3288159966468811,0.6040602922439575,1.0,1747638297.299253
26.865886688232422,0.501953125,898,38.32667541503906,897,1.1535788774490356,0.5286140441894531,0.02343750186264515,332.632815405,6936,1379328,1.1341614723205566,0.3288159966468811,0.6365298628807068,1.0,1747638314.4633162
27.363283157348633,0.2805989682674408,905,38.32667541503906,904,1.1535788774490356,0.507559597492218,0.01692708395421505,334.893991426,6992,1390080,0.8413423895835876,0.3288159966468811,0.6428849101066589,1.0,1747638316.7244496
26.222658157348633,0.4205729365348816,907,38.32667541503906,906,1.1535788774490356,0.476175457239151,0.02148437686264515,335.541874969,7008,1393152,1.026487946510315,0.3288159966468811,0.6331650018692017,1.0,1747638317.372352
27.52669334411621,0.267578125,927,38.32667541503906,926,1.1535788774490356,0.4661030173301697,0.0201822929084301,342.012402945,7168,1423872,0.8636923432350159,0.3288159966468811,0.6511775255203247,1.0,1747638323.8428943
27.792970657348633,0.4453125298023224,935,38.32667541503906,934,1.1535788774490356,0.5985440611839294,0.0182291679084301,344.594065818,7232,1436160,1.0810387134552002,0.3288159966468811,0.6543117165565491,1.0,1747638326.424551
28.04036521911621,0.1119791716337204,940,38.32667541503906,939,1.1535788774490356,0.5720040202140808,0.01692708395421505,346.20354268,7272,1443840,0.6079512238502502,0.3288159966468811,0.6477978229522705,1.0,1747638328.034046
