returned_episode_lengths,returned_won_episode,update_steps,env_step,_step,test_returned_episode_returns,loss,returned_episode,returned_episode_returns,test_returned_won_episode,qvals,grad_steps,_runtime,test_returned_episode_lengths,test_returned_episode,_timestamp
28.51822853088379,0.0,18,27648,17,0.10852555930614471,0.0,0.01888020895421505,0.14341752231121063,0.0,0.0,0,58.009864043,29.653371810913086,0.9999999403953552,1746188046.376454
27.73046875,0.0,35,53760,34,0.10852555930614471,0.0103811826556921,0.01888020895421505,0.14821353554725647,0.0,-0.030640048906207085,32,59.894170421,29.653371810913086,0.9999999403953552,1746188048.260825
27.51692771911621,0.0,37,56832,36,0.10852555930614471,0.009097103029489517,0.01953125,0.13329513370990753,0.0,-0.022480838000774384,48,60.488253833,29.653371810913086,0.9999999403953552,1746188048.8549154
27.767578125,0.0,43,66048,42,0.10852555930614471,0.006858622655272484,0.01888020895421505,0.15338368713855743,0.0,0.08081638813018799,96,62.261715744,29.653371810913086,0.9999999403953552,1746188050.6283789
29.37890625,0.0,68,104448,67,0.10852555930614471,0.007394030690193176,0.017578125,0.18431337177753448,0.0,0.9474653601646423,296,69.656811067,29.653371810913086,0.9999999403953552,1746188058.0234377
28.462890625,0.0,69,105984,68,0.10852555930614471,0.007019292563199997,0.01822916604578495,0.17082811892032623,0.0,0.9353929162025452,304,69.951418239,29.653371810913086,0.9999999403953552,1746188058.318054
29.76692771911621,0.0,129,198144,128,0.10852555930614471,0.011584201827645302,0.01822916604578495,0.1981709897518158,0.0,1.0550481081008911,784,87.700707708,29.653371810913086,0.9999999403953552,1746188076.067175
28.28125,0.0,132,202752,131,0.10852555930614471,0.02246452309191227,0.01692708395421505,0.19397135078907013,0.0,1.0670464038848877,808,88.579927896,29.653371810913086,0.9999999403953552,1746188076.9466052
29.21549415588379,0.0,165,253440,164,0.10852555930614471,0.021028945222496986,0.017578125,0.20468227565288544,0.0,1.0043317079544067,1072,98.306275244,29.653371810913086,0.9999999403953552,1746188086.6729028
29.544921875,0.0,179,274944,178,0.10852555930614471,0.019715510308742523,0.017578125,0.21430814266204834,0.0,0.9765452146530151,1184,102.436278647,29.653371810913086,0.9999999403953552,1746188090.802915
29.29427146911621,0.0,188,288768,187,0.10852555930614471,0.021620653569698334,0.017578125,0.20050692558288574,0.0,0.8088275194168091,1256,105.089981569,29.653371810913086,0.9999999403953552,1746188093.4566555
29.42057228088379,0.0,189,290304,188,0.10852555930614471,0.021970480680465698,0.017578125,0.2115546613931656,0.0,0.833040714263916,1264,105.383691008,29.653371810913086,0.9999999403953552,1746188093.7503612
28.86849021911621,0.0,217,333312,216,0.10852555930614471,0.04642060026526451,0.014973958022892475,0.170681431889534,0.0,0.8054819107055664,1488,113.648556632,29.653371810913086,0.9999999403953552,1746188102.015198
29.18294334411621,0.0,220,337920,219,0.10852555930614471,0.04889517277479172,0.02018229104578495,0.18632204830646515,0.0,0.7743609547615051,1512,114.541261747,29.653371810913086,0.9999999403953552,1746188102.9077842
30.24544334411621,0.0,221,339456,220,0.10852555930614471,0.04849569499492645,0.01627604104578495,0.16516318917274475,0.0,0.7285966873168945,1520,114.835510267,29.653371810913086,0.9999999403953552,1746188103.202168
30.333984375,0.0,246,377856,245,0.10852555930614471,0.033384643495082855,0.01627604104578495,0.21157723665237427,0.0,0.6477848887443542,1720,122.240512082,29.653371810913086,0.9999999403953552,1746188110.6071284
29.11458396911621,0.0,247,379392,246,0.10852555930614471,0.03326147794723511,0.01692708395421505,0.2042222023010254,0.0,0.6344034671783447,1728,122.534322681,29.653371810913086,0.9999999403953552,1746188110.9009826
30.72721290588379,0.0,276,423936,275,0.10852555930614471,0.03582550957798958,0.01627604104578495,0.16987498104572296,0.0,0.6636898517608643,1960,131.086971002,29.653371810913086,0.9999999403953552,1746188119.4535484
29.68359375,0.0,301,462336,300,0.10852555930614471,0.09695884585380554,0.015625,0.20506246387958527,0.0,0.5733721256256104,2160,138.483556276,29.653371810913086,0.9999999403953552,1746188126.8501484
29.27864646911621,0.0,335,514560,334,0.24008017778396606,0.08289061486721039,0.014322916977107525,0.2017143815755844,0.0,0.6678130626678467,2432,148.594833253,38.94395065307617,1.0,1746188136.961517
28.14192771911621,0.0,344,528384,343,0.24008017778396606,0.10059459507465363,0.01627604104578495,0.16148436069488525,0.0,0.6283917427062988,2504,151.264302245,38.94395065307617,1.0,1746188139.6309607
30.64583396911621,0.0,361,554496,360,0.24008017778396606,0.13616696000099182,0.01627604104578495,0.20992796123027802,0.0,0.4162844717502594,2640,156.292598013,38.94395065307617,1.0,1746188144.6591058
