returned_episode_returns,test_returned_episode_lengths,test_returned_episode,loss,_step,qvals,update_steps,test_returned_won_episode,returned_episode_lengths,returned_episode,test_returned_episode_returns,grad_steps,returned_won_episode,_timestamp,env_step,_runtime
0.3859809637069702,14.381669998168945,1.0,0.05370432138442993,467,0.24269303679466248,468,0.0016241299454122782,11.893880844116211,0.0729166716337204,0.5583604574203491,3496,0.0,1746167710.1237838,718848.0,220.658240794
0.4073568284511566,14.381669998168945,1.0,0.05058004707098007,496,0.22358590364456177,497,0.0016241299454122782,12.099610328674316,0.0709635466337204,0.5583604574203491,3728,0.0,1746167719.775902,763392.0,230.310341542
0.407248318195343,14.381669998168945,1.0,0.06824871152639389,512,0.22565209865570068,513,0.0016241299454122782,11.579427719116211,0.0742187574505806,0.5583604574203491,3856,0.0,1746167725.1061149,787968.0,235.640560905
0.42591148614883423,14.381669998168945,1.0,0.058254871517419815,534,0.2198634296655655,535,0.0016241299454122782,11.375651359558105,0.0774739608168602,0.5583604574203491,4032,0.0,1746167732.4035609,821760.0,242.938007076
0.43856343626976013,14.381669998168945,1.0,0.05410657078027725,542,0.22398193180561066,543,0.0016241299454122782,11.899088859558105,0.0716145858168602,0.5583604574203491,4096,0.0,1746167735.0630805,834048.0,245.597834629
0.45776912569999695,14.381669998168945,1.0,0.05884231999516487,550,0.22876597940921783,551,0.0016241299454122782,11.932943344116211,0.0729166716337204,0.5583604574203491,4160,0.0,1746167737.7392018,846336.0,248.273660198
0.4579427242279053,14.381669998168945,1.0,0.06255690008401871,562,0.2362091839313507,563,0.0016241299454122782,12.126302719116211,0.0703125,0.5583604574203491,4256,0.0,1746167741.7338293,864768.0,252.26840871
0.44268667697906494,14.381669998168945,1.0,0.062253110110759735,565,0.24092227220535278,566,0.0016241299454122782,11.645182609558105,0.0748697966337204,0.5583604574203491,4280,0.0,1746167742.7335095,869376.0,253.268051505
0.4793403148651123,14.381669998168945,1.0,0.09165206551551819,583,0.24697823822498322,584,0.0016241299454122782,11.526041984558105,0.0761718824505806,0.5583604574203491,4424,0.0,1746167748.7262783,897024.0,259.260791661
0.4721788763999939,14.381669998168945,1.0,0.09615831822156906,586,0.22446051239967346,587,0.0016241299454122782,12.012370109558105,0.0709635466337204,0.5583604574203491,4448,0.0,1746167749.721241,901632.0,260.255684149
0.48222658038139343,14.381669998168945,1.0,0.07529649883508682,588,0.22360122203826904,589,0.0016241299454122782,12.124349594116211,0.0709635466337204,0.5583604574203491,4464,0.0,1746167750.383259,904704.0,260.917713961
0.4741970896720886,14.381669998168945,1.0,0.05553967133164406,590,0.2171473205089569,591,0.0016241299454122782,11.963541984558105,0.0716145858168602,0.5583604574203491,4480,0.0,1746167751.0459812,907776.0,261.580472279
0.4548828899860382,14.381669998168945,1.0,0.060082316398620605,597,0.21416008472442627,598,0.0016241299454122782,11.688151359558105,0.0742187574505806,0.5583604574203491,4536,0.0,1746167753.3661947,918528.0,263.900657654
0.4845920503139496,14.381669998168945,1.0,0.0607551634311676,600,0.21119509637355804,601,0.0016241299454122782,11.813802719116211,0.0729166716337204,0.5583604574203491,4560,0.0,1746167754.3762238,923136.0,264.910835372
0.49303391575813293,14.381669998168945,1.0,0.07506757229566574,621,0.22341080009937286,622,0.0016241299454122782,12.187500953674316,0.0709635466337204,0.5583604574203491,4728,0.0,1746167761.377368,955392.0,271.91179751
0.5123698711395264,12.799549102783203,1.0,0.05820925161242485,659,0.18802432715892792,660,0.001024800119921565,11.703776359558105,0.0729166716337204,0.5863702297210693,5032,0.0,1746167774.116338,1013760.0,284.650782294
0.5008463859558105,12.799549102783203,1.0,0.058280520141124725,660,0.1871553659439087,661,0.001024800119921565,11.541666984558105,0.0761718824505806,0.5863702297210693,5040,0.0,1746167774.4477394,1015296.0,284.982196534
0.49709203839302063,12.799549102783203,1.0,0.05872855335474014,669,0.19214852154254913,670,0.001024800119921565,11.611979484558105,0.0761718824505806,0.5863702297210693,5112,0.0,1746167777.4504938,1029120.0,287.984958046
0.4977864921092987,12.799549102783203,1.0,0.06142495572566986,670,0.19021384418010712,671,0.001024800119921565,11.781250953674316,0.0722656324505806,0.5863702297210693,5120,0.0,1746167777.800196,1030656.0,288.334745908
0.48528650403022766,12.799549102783203,1.0,0.09305936098098755,695,0.1719009131193161,696,0.001024800119921565,10.955079078674316,0.0794270858168602,0.5863702297210693,5320,0.0,1746167786.1347442,1069056.0,296.669255286
0.4949653148651123,12.799549102783203,1.0,0.08662392199039459,696,0.16398844122886658,697,0.001024800119921565,12.419922828674316,0.0690104216337204,0.5863702297210693,5328,0.0,1746167786.4668727,1070592.0,297.001373193
0.5027560591697693,12.799549102783203,1.0,0.07367677986621857,730,0.16455078125,731,0.001024800119921565,12.029297828674316,0.0696614608168602,0.5863702297210693,5600,0.0,1746167797.7960615,1122816.0,308.33061297
0.5103949904441833,12.799549102783203,1.0,0.059444475919008255,737,0.16297361254692078,738,0.001024800119921565,11.637370109558105,0.0755208358168602,0.5863702297210693,5656,0.0,1746167800.1188407,1133568.0,310.65330733
0.5135634541511536,12.799549102783203,1.0,0.07700055092573166,741,0.15316511690616608,742,0.001024800119921565,12.080729484558105,0.0709635466337204,0.5863702297210693,5688,0.0,1746167801.4440916,1139712.0,311.978541234
0.49320751428604126,12.799549102783203,1.0,0.06763122230768204,745,0.13643071055412292,746,0.001024800119921565,12.520182609558105,0.0696614608168602,0.5863702297210693,5720,0.0,1746167802.7692285,1145856.0,313.303754059
0.49238282442092896,12.799549102783203,1.0,0.05585113912820816,756,0.11282756924629211,757,0.001024800119921565,13.397135734558105,0.0618489608168602,0.5863702297210693,5808,0.0,1746167806.4326515,1162752.0,316.967083757
0.5098307728767395,12.799549102783203,1.0,0.05861922353506088,765,0.1159774661064148,766,0.001024800119921565,12.031250953674316,0.0696614608168602,0.5863702297210693,5880,0.0,1746167809.4149334,1176576.0,319.949403634
0.506076455116272,12.799549102783203,1.0,0.05222437530755997,779,0.11988838762044907,780,0.001024800119921565,13.238932609558105,0.0631510466337204,0.5863702297210693,5992,0.0,1746167814.075167,1198080.0,324.609595165
0.511067807674408,12.799549102783203,1.0,0.060127221047878265,785,0.12936311960220337,786,0.001024800119921565,12.547526359558105,0.0690104216337204,0.5863702297210693,6040,0.0,1746167816.0877047,1207296.0,326.622185142
0.5080078840255737,12.799549102783203,1.0,0.0524253323674202,796,0.1293570101261139,797,0.001024800119921565,12.940755844116211,0.0651041716337204,0.5863702297210693,6128,0.0,1746167819.737341,1224192.0,330.271762719
0.5235026478767395,12.799549102783203,1.0,0.05910508334636688,822,0.1292165219783783,823,0.001024800119921565,12.537760734558105,0.0690104216337204,0.5863702297210693,6336,0.008463541977107525,1746167828.3997335,1264128.0,338.934333955
0.5162543654441833,12.799549102783203,1.0,0.0601632185280323,834,0.12585395574569702,835,0.001024800119921565,12.151041984558105,0.0703125,0.5863702297210693,6432,0.0,1746167832.4012868,1282560.0,342.935756094
0.5355903506278992,12.799549102783203,1.0,0.05478406324982643,835,0.12668156623840332,836,0.001024800119921565,12.098307609558105,0.0709635466337204,0.5863702297210693,6440,0.0,1746167832.733526,1284096.0,343.267961866
0.5372830629348755,12.799549102783203,1.0,0.05521676316857338,839,0.12133500725030899,840,0.001024800119921565,12.289063453674316,0.0696614608168602,0.5863702297210693,6472,0.0,1746167834.0603664,1290240.0,344.594805419
0.5242404937744141,12.799549102783203,1.0,0.05436524376273155,847,0.12242630869150162,848,0.001024800119921565,12.035807609558105,0.0703125,0.5863702297210693,6536,0.0,1746167836.7468941,1302528.0,347.281376796
0.5324002504348755,12.799549102783203,1.0,0.05968989431858063,853,0.11873570084571838,854,0.001024800119921565,12.451823234558105,0.068359375,0.5863702297210693,6584,0.0,1746167838.7867963,1311744.0,349.321244862
0.528428852558136,12.799549102783203,1.0,0.055189985781908035,865,0.13224074244499207,866,0.001024800119921565,12.445313453674316,0.0690104216337204,0.5863702297210693,6680,0.0,1746167842.776599,1330176.0,353.311094257
0.5339192748069763,12.799549102783203,1.0,0.0937812477350235,884,0.1407950222492218,885,0.001024800119921565,11.731120109558105,0.0742187574505806,0.5863702297210693,6832,0.0,1746167849.108076,1359360.0,359.642747441
0.5314236879348755,12.799549102783203,1.0,0.06806878000497818,920,0.10331808775663376,921,0.001024800119921565,11.858724594116211,0.0722656324505806,0.5863702297210693,7120,0.0,1746167861.1111848,1414656.0,371.645614364
0.5337891578674316,12.799549102783203,1.0,0.06383676081895828,925,0.09311158955097198,926,0.001024800119921565,12.656901359558105,0.0690104216337204,0.5863702297210693,7160,0.0,1746167862.7714713,1422336.0,373.306013319
0.5251085758209229,12.799549102783203,1.0,0.0576656311750412,941,0.09518599510192871,942,0.001024800119921565,12.367838859558105,0.0690104216337204,0.5863702297210693,7288,0.0,1746167868.0953176,1446912.0,378.629753915
0.5315104722976685,12.799549102783203,1.0,0.05497973412275314,944,0.09525956213474274,945,0.001024800119921565,12.690755844116211,0.0670572966337204,0.5863702297210693,7312,0.0,1746167869.081721,1451520.0,379.616182682
0.538411557674408,12.799549102783203,1.0,0.050043512135744095,953,0.09562762081623077,954,0.001024800119921565,12.544271469116211,0.068359375,0.5863702297210693,7384,0.0,1746167872.0841036,1465344.0,382.618556768
0.5261502265930176,13.422212600708008,1.0,0.0809478759765625,987,0.06652159988880157,988,0.002160760574042797,11.891927719116211,0.0716145858168602,0.6228969097137451,7656,0.0,1746167883.476843,1517568.0,394.01129969
0.537217915058136,13.422212600708008,1.0,0.07584266364574432,1002,0.018213046714663506,1003,0.002160760574042797,12.513672828674316,0.0703125,0.6228969097137451,7776,0.00911458395421505,1746167888.4918687,1540608.0,399.026347351
0.5199870467185974,13.422212600708008,1.0,0.0632028579711914,1010,0.022821493446826935,1011,0.002160760574042797,12.625000953674316,0.0670572966337204,0.6228969097137451,7840,0.0,1746167891.1462708,1552896.0,401.68070791
0.5277778506278992,13.422212600708008,1.0,0.05714994668960571,1035,0.059973910450935364,1036,0.002160760574042797,12.424479484558105,0.0690104216337204,0.6228969097137451,8040,0.0,1746167899.461223,1591296.0,409.995681819
0.5208985209465027,13.422212600708008,1.0,0.05526568740606308,1038,0.05540984869003296,1039,0.002160760574042797,12.100912094116211,0.0709635466337204,0.6228969097137451,8064,0.0,1746167900.463135,1595904.0,410.997695243
0.5378039479255676,13.422212600708008,1.0,0.08333800733089447,1039,0.061538826674222946,1040,0.002160760574042797,12.119791984558105,0.0696614608168602,0.6228969097137451,8072,0.0,1746167900.7945168,1597440.0,411.328976281
0.5328125953674316,13.422212600708008,1.0,0.07423977553844452,1048,0.0568382553756237,1049,0.002160760574042797,12.002604484558105,0.0709635466337204,0.6228969097137451,8144,0.0,1746167903.810941,1611264.0,414.345415836
0.5368056297302246,13.422212600708008,1.0,0.05747281759977341,1055,0.04896645247936249,1056,0.002160760574042797,12.467448234558105,0.0690104216337204,0.6228969097137451,8200,0.0,1746167906.1400423,1622016.0,416.67449013
0.5514757633209229,13.422212600708008,1.0,0.06528565287590027,1057,0.045914098620414734,1058,0.002160760574042797,12.624349594116211,0.0677083358168602,0.6228969097137451,8216,0.009765625931322575,1746167906.8035116,1625088.0,417.337930952
0.5357639789581299,13.422212600708008,1.0,0.06080581247806549,1064,0.043750613927841187,1065,0.002160760574042797,13.318360328674316,0.0631510466337204,0.6228969097137451,8272,0.0,1746167909.1246521,1635840.0,419.659101698
0.5361328125,13.422212600708008,1.0,0.06914958357810974,1071,0.04739633947610855,1072,0.002160760574042797,13.327474594116211,0.0625,0.6228969097137451,8328,0.0,1746167911.4582107,1646592.0,421.992651656
0.5371962785720825,13.422212600708008,1.0,0.06769271194934845,1094,0.05995509773492813,1095,0.002160760574042797,13.839193344116211,0.0605468787252903,0.6228969097137451,8512,0.0,1746167919.1083484,1681920.0,429.642789438
0.5418837666511536,13.422212600708008,1.0,0.05819372087717056,1098,0.05630352348089218,1099,0.002160760574042797,13.859375953674316,0.0605468787252903,0.6228969097137451,8544,0.0,1746167920.444958,1688064.0,430.979571954
0.5317708849906921,13.422212600708008,1.0,0.06655406951904297,1105,0.05312993749976158,1106,0.002160760574042797,13.628907203674316,0.0618489608168602,0.6228969097137451,8600,0.0,1746167922.7912834,1698816.0,433.325761142
0.5414280295372009,13.422212600708008,1.0,0.07882769405841827,1136,0.052958808839321136,1137,0.002160760574042797,13.034505844116211,0.0631510466337204,0.6228969097137451,8848,0.010416666977107525,1746167933.108077,1746432.0,443.642513082
0.5479384660720825,13.422212600708008,1.0,0.06375196576118469,1142,0.043163493275642395,1143,0.002160760574042797,12.449870109558105,0.068359375,0.6228969097137451,8896,0.0078125,1746167935.1202636,1755648.0,445.654735749
0.538129448890686,13.422212600708008,1.0,0.07349875569343567,1150,-0.0055125136859714985,1151,0.002160760574042797,12.307291984558105,0.0690104216337204,0.6228969097137451,8960,0.0,1746167937.793151,1767936.0,448.327623441
0.5396051406860352,13.422212600708008,1.0,0.06583356112241745,1169,-0.009020717814564705,1170,0.002160760574042797,13.002604484558105,0.0638020858168602,0.6228969097137451,9112,0.0,1746167944.1070414,1797120.0,454.641571217
0.5393446683883667,13.422212600708008,1.0,0.07279764115810394,1183,-0.010603165253996849,1184,0.002160760574042797,12.187500953674316,0.0709635466337204,0.6228969097137451,9224,0.0,1746167948.7751868,1818624.0,459.309614964
0.5294271111488342,13.422212600708008,1.0,0.0845908671617508,1195,-0.06908383220434189,1196,0.002160760574042797,12.123047828674316,0.0703125,0.6228969097137451,9320,0.0,1746167952.7663348,1837056.0,463.300790221
0.5503907203674316,13.422212600708008,1.0,0.08359889686107635,1198,-0.0577956959605217,1199,0.002160760574042797,12.275391578674316,0.0703125,0.6228969097137451,9344,0.0078125,1746167953.7613642,1841664.0,464.29599856
0.541232705116272,13.422212600708008,1.0,0.07673338055610657,1204,-0.0510626882314682,1205,0.002160760574042797,12.595704078674316,0.068359375,0.6228969097137451,9392,0.00911458395421505,1746167955.76042,1850880.0,466.295000395
0.5368273854255676,13.422212600708008,1.0,0.08412138372659683,1218,-0.05337297171354294,1219,0.002160760574042797,12.361979484558105,0.0696614608168602,0.6228969097137451,9504,0.0,1746167960.4302542,1872384.0,470.9647018
0.544965386390686,13.422212600708008,1.0,0.06734921038150787,1241,-0.05683956295251846,1242,0.002160760574042797,13.191407203674316,0.064453125,0.6228969097137451,9688,0.0,1746167968.0739067,1907712.0,478.608408112
0.539952278137207,13.422212600708008,1.0,0.07457081973552704,1250,-0.06105000153183937,1251,0.002160760574042797,13.048829078674316,0.0651041716337204,0.6228969097137451,9760,0.0006510416860692203,1746167971.0772185,1921536.0,481.611687753
0.5399306416511536,13.422212600708008,1.0,0.08382813632488251,1259,-0.051179155707359314,1260,0.002160760574042797,13.412760734558105,0.0618489608168602,0.6228969097137451,9832,0.0,1746167974.0645514,1935360.0,484.599013258
0.5501953363418579,13.422212600708008,1.0,0.0744992196559906,1266,-0.026043077930808067,1267,0.002160760574042797,14.679037094116211,0.0566406287252903,0.6228969097137451,9888,0.01953125186264515,1746167976.4111922,1946112.0,486.94564718
0.554796040058136,14.190226554870605,1.0,0.08696521073579788,1300,-0.08293842524290085,1301,0.011189769022166729,12.617838859558105,0.068359375,0.6506052613258362,10160,0.0026041667442768812,1746167987.8423629,1998336.0,498.376856086
0.5611329078674316,14.190226554870605,1.0,0.08887351304292679,1313,-0.12325626611709595,1314,0.011189769022166729,13.110677719116211,0.064453125,0.6506052613258362,10264,0.008463541977107525,1746167992.1622663,2018304.0,502.696711733
0.5360243916511536,14.190226554870605,1.0,0.07558821886777878,1315,-0.1363142728805542,1316,0.011189769022166729,13.137370109558105,0.0631510466337204,0.6506052613258362,10280,0.0,1746167992.8261464,2021376.0,503.360578632
0.5382596254348755,14.190226554870605,1.0,0.07480292022228241,1335,-0.13430510461330414,1336,0.011189769022166729,12.992838859558105,0.0651041716337204,0.6506052613258362,10440,0.0,1746167999.486642,2052096.0,510.021242037
0.5320313572883606,14.190226554870605,1.0,0.08120745420455933,1352,-0.11263596266508102,1353,0.011189769022166729,12.918620109558105,0.06640625,0.6506052613258362,10576,0.0,1746168005.167375,2078208.0,515.701816914
0.5333551168441772,14.190226554870605,1.0,0.08708862960338593,1399,-0.14421571791172028,1400,0.011189769022166729,12.512370109558105,0.068359375,0.6506052613258362,10952,0.0,1746168020.821746,2150400.0,531.35621236
0.5407986640930176,14.190226554870605,1.0,0.08480039238929749,1400,-0.14807626605033875,1401,0.011189769022166729,12.613282203674316,0.0670572966337204,0.6506052613258362,10960,0.0,1746168021.1535838,2151936.0,531.688045732
0.5368924140930176,14.190226554870605,1.0,0.08865483105182648,1401,-0.14525024592876434,1402,0.011189769022166729,12.588541984558105,0.068359375,0.6506052613258362,10968,0.0,1746168021.4856124,2153472.0,532.020082555
0.5311415791511536,14.190226554870605,1.0,0.07625539600849152,1419,-0.13742676377296448,1420,0.011189769022166729,12.662110328674316,0.0670572966337204,0.6506052613258362,11112,0.0,1746168027.482429,2181120.0,538.016893928
0.5481337308883667,14.190226554870605,1.0,0.10198285430669785,1427,-0.1644839644432068,1428,0.011189769022166729,12.468750953674316,0.0677083358168602,0.6506052613258362,11176,0.00911458395421505,1746168030.1369061,2193408.0,540.671349327
0.5562717914581299,14.190226554870605,1.0,0.11774928867816925,1445,-0.14591827988624573,1446,0.011189769022166729,12.774088859558105,0.0670572966337204,0.6506052613258362,11320,0.0,1746168036.147749,2221056.0,546.682182413
0.5396050810813904,14.190226554870605,1.0,0.16011656820774078,1519,-0.14378339052200317,1520,0.011189769022166729,12.619141578674316,0.0677083358168602,0.6506052613258362,11912,0.0,1746168060.78709,2334720.0,571.321563701
0.5453776121139526,14.190226554870605,1.0,0.07880692183971405,1532,-0.13695761561393738,1533,0.011189769022166729,13.741537094116211,0.0618489608168602,0.6506052613258362,12016,0.0,1746168065.1131957,2354688.0,575.647659381
0.5432509183883667,14.190226554870605,1.0,0.08249638974666595,1534,-0.1337599903345108,1535,0.011189769022166729,13.406250953674316,0.0625,0.6506052613258362,12032,0.0,1746168065.776339,2357760.0,576.310793125
0.5363933444023132,14.190226554870605,1.0,0.08922712504863739,1540,-0.1277996003627777,1541,0.011189769022166729,13.574870109558105,0.0618489608168602,0.6506052613258362,12080,0.0,1746168067.7669568,2366976.0,578.30140576
0.5431641340255737,14.190226554870605,1.0,0.09555745124816895,1559,-0.14440804719924927,1560,0.011189769022166729,13.579427719116211,0.0618489608168602,0.6506052613258362,12232,0.0,1746168074.0903795,2396160.0,584.624833996
0.5238932967185974,14.190226554870605,1.0,0.10382157564163208,1562,-0.15306320786476135,1563,0.011189769022166729,13.109375953674316,0.0631510466337204,0.6506052613258362,12256,0.0,1746168075.0900486,2400768.0,585.624516354
0.5426867604255676,14.190226554870605,1.0,0.09888197481632233,1568,-0.1381082981824875,1569,0.011189769022166729,14.244791984558105,0.0579427108168602,0.6506052613258362,12304,0.0,1746168077.0978937,2409984.0,587.632368507
0.5448134541511536,14.190226554870605,1.0,0.10613685846328735,1574,-0.16617731750011444,1575,0.011189769022166729,13.028646469116211,0.0638020858168602,0.6506052613258362,12352,0.0,1746168079.11058,2419200.0,589.645006746
0.537152886390686,14.190226554870605,1.0,0.10188421607017517,1588,-0.15706667304039001,1589,0.011189769022166729,12.880208969116211,0.0657552108168602,0.6506052613258362,12464,0.0,1746168083.7754157,2440704.0,594.309947245
0.5519531965255737,14.190226554870605,1.0,0.10063070058822632,1592,-0.15031027793884277,1593,0.011189769022166729,12.348307609558105,0.0690104216337204,0.6506052613258362,12496,0.009765625931322575,1746168085.1067276,2446848.0,595.64118275
0.5529949069023132,14.190226554870605,1.0,0.15328355133533478,1595,-0.1639346331357956,1596,0.011189769022166729,12.860026359558105,0.064453125,0.6506052613258362,12520,0.0,1746168086.1021829,2451456.0,596.6366368
0.5535157322883606,14.190226554870605,1.0,0.10175342857837677,1618,-0.17609679698944092,1619,0.011189769022166729,13.247396469116211,0.0631510466337204,0.6506052613258362,12704,0.0,1746168093.750753,2486784.0,604.285185583
0.5662110447883606,15.60871696472168,0.9999999403953552,0.12189826369285583,1648,-0.16597579419612885,1649,0.010330057702958584,14.186198234558105,0.0585937537252903,0.6547157764434814,12944,0.0,1746168103.849991,2532864.0,614.384469539
0.5603516697883606,15.60871696472168,0.9999999403953552,0.1110500618815422,1658,-0.16093020141124725,1659,0.010330057702958584,13.420573234558105,0.064453125,0.6547157764434814,13024,0.010416666977107525,1746168107.1926954,2548224.0,617.727162107
