returned_episode_lengths,returned_won_episode,update_steps,env_step,_step,test_returned_episode_returns,loss,returned_episode,returned_episode_returns,test_returned_won_episode,qvals,grad_steps,_runtime,test_returned_episode_lengths,test_returned_episode,_timestamp
30.640625,0.0,16,24576,15,0.0846984013915062,0.0,0.01302083395421505,0.1118665486574173,0.0,0.0,0,58.644210676,30.021032333374023,1.0,1746160654.7340925
31.2578125,0.0,30,46080,29,0.0846984013915062,0.0,0.01171875,0.10968469083309174,0.0,0.0,0,59.558097699,30.021032333374023,1.0,1746160655.6479552
31.69270896911621,0.0,53,81408,52,0.0846984013915062,0.00787138007581234,0.01497395895421505,0.12842603027820587,0.0,0.5024340748786926,176,68.508058029,30.021032333374023,1.0,1746160664.5977628
31.41015625,0.0,87,133632,86,0.0846984013915062,0.009687956422567368,0.015625,0.1662082076072693,0.0,0.7316847443580627,448,82.209731774,30.021032333374023,1.0,1746160678.2994702
31.264324188232422,0.0,183,281088,182,0.0846984013915062,0.04660662263631821,0.014322916977107525,0.18967565894126892,0.0,0.9023011922836304,1216,120.858667755,30.021032333374023,1.0,1746160716.9484317
31.59114646911621,0.0,196,301056,195,0.0846984013915062,0.05094095319509506,0.01497395895421505,0.2023090422153473,0.0,0.8844424486160278,1320,126.093908994,30.021032333374023,1.0,1746160722.1836128
31.803386688232422,0.0,213,327168,212,0.0846984013915062,0.036905933171510696,0.01302083395421505,0.2190910279750824,0.0,0.9287319183349609,1456,132.978033049,30.021032333374023,1.0,1746160729.0674124
31.86328125,0.0,221,339456,220,0.0846984013915062,0.034244000911712646,0.013671875,0.23151814937591553,0.0,0.9214364290237427,1520,136.215297626,30.021032333374023,1.0,1746160732.3049822
32.03385543823242,0.0,225,345600,224,0.0846984013915062,0.06090940535068512,0.013671875,0.22554680705070496,0.0,0.9353141784667969,1552,137.815597858,30.021032333374023,1.0,1746160733.905244
32.016929626464844,0.0,239,367104,238,0.0846984013915062,0.059864841401576996,0.015625,0.2450791895389557,0.0,0.9640946984291077,1664,143.426376205,30.021032333374023,1.0,1746160739.5161014
31.88802146911621,0.0,241,370176,240,0.0846984013915062,0.05922620743513107,0.015625,0.22348324954509735,0.0,0.9637813568115234,1680,144.223018158,30.021032333374023,1.0,1746160740.3125422
31.975261688232422,0.0,268,411648,267,0.0846984013915062,0.11088090389966965,0.015625,0.2452252209186554,0.0,0.839844822883606,1896,155.112842953,30.021032333374023,1.0,1746160751.2024252
32.03776168823242,0.0,272,417792,271,0.0846984013915062,0.3579813838005066,0.01497395895421505,0.2555578052997589,0.0,0.8357333540916443,1928,156.747039428,30.021032333374023,1.0,1746160752.8365571
31.6875,0.0,280,430080,279,0.0846984013915062,0.2721688449382782,0.013671875,0.22625653445720673,0.0,0.7348742485046387,1992,159.937164112,30.021032333374023,1.0,1746160756.026862
32.22265625,0.0,291,446976,290,0.0846984013915062,0.11182726919651031,0.01497395895421505,0.2366701364517212,0.0,0.6625559329986572,2080,164.348265199,30.021032333374023,1.0,1746160760.4378037
32.00651168823242,0.0,326,500736,325,0.6788403391838074,0.1284865140914917,0.015625,0.23865720629692078,0.0015151515835896134,0.660896897315979,2360,178.574911522,66.51969909667969,1.0,1746160774.664573
32.0234375,0.0,341,523776,340,0.6788403391838074,0.11412172019481659,0.014322916977107525,0.24915413558483124,0.0015151515835896134,0.6549146175384521,2480,184.623196715,66.51969909667969,1.0,1746160780.7128997
29.69140625,0.0,401,615936,400,0.6788403391838074,0.09683620184659958,0.015625,0.15948134660720825,0.0015151515835896134,0.6216416954994202,2960,208.774522239,66.51969909667969,1.0,1746160804.8642151
32.28125,0.0,414,635904,413,0.6788403391838074,0.08475015312433243,0.01302083395421505,0.2181551456451416,0.0015151515835896134,0.5604762434959412,3064,214.158079276,66.51969909667969,1.0,1746160810.247734
31.89453125,0.0,443,680448,442,0.6788403391838074,0.06170351803302765,0.014322916977107525,0.2248152792453766,0.0015151515835896134,0.5686752200126648,3296,225.839428951,66.51969909667969,1.0,1746160821.929111
31.828125,0.0,471,723456,470,0.6788403391838074,0.0492238849401474,0.01497395895421505,0.15420377254486084,0.0015151515835896134,0.44969111680984497,3520,237.104129425,66.51969909667969,1.0,1746160833.1936917
31.5546875,0.0,488,749568,487,0.6788403391838074,0.13231906294822693,0.01171875,0.24807170033454895,0.0015151515835896134,0.3089807629585266,3656,243.954112512,66.51969909667969,1.0,1746160840.0431788
32.2734375,0.0,518,795648,517,0.6788403391838074,0.06831757724285126,0.01302083395421505,0.21193242073059082,0.0015151515835896134,0.18305981159210205,3896,256.013340535,66.51969909667969,1.0,1746160852.1030421
31.947917938232422,0.0,523,803328,522,0.6788403391838074,0.0633225291967392,0.015625,0.21036766469478607,0.0015151515835896134,0.1602783203125,3936,258.05019033,66.51969909667969,1.0,1746160854.139928
31.74349021911621,0.0,538,826368,537,0.6788403391838074,0.04874119535088539,0.01497395895421505,0.22844582796096802,0.0015151515835896134,0.15504688024520874,4056,264.088205297,66.51969909667969,1.0,1746160860.17792
32.17057418823242,0.0,546,838656,545,0.6788403391838074,0.0444672554731369,0.013671875,0.16106775403022766,0.0015151515835896134,0.10510092973709106,4120,267.323682683,66.51969909667969,1.0,1746160863.41339
31.91536521911621,0.0,549,843264,548,0.6788403391838074,0.05938293784856796,0.013671875,0.18884122371673584,0.0015151515835896134,0.10912655293941498,4144,268.52117729,66.51969909667969,1.0,1746160864.6108668
30.3203125,0.0,554,850944,553,0.6788403391838074,0.15100282430648804,0.015625,0.17757070064544678,0.0015151515835896134,0.08559362590312958,4184,270.524133588,66.51969909667969,1.0,1746160866.6138167
31.03645896911621,0.0,568,872448,567,0.6788403391838074,0.0745663046836853,0.010416666977107525,0.2342544049024582,0.0015151515835896134,0.09286251664161682,4296,276.198398569,66.51969909667969,1.0,1746160872.2881725
32.2265625,0.0,577,886272,576,0.6788403391838074,0.036291711032390594,0.012369791977107525,0.1979604959487915,0.0015151515835896134,0.13039875030517578,4368,279.828435308,66.51969909667969,1.0,1746160875.9181266
32.18229293823242,0.0,579,889344,578,0.6788403391838074,0.03829209879040718,0.013671875,0.21820704638957977,0.0015151515835896134,0.13265374302864075,4384,280.628440922,66.51969909667969,1.0,1746160876.718154
31.70442771911621,0.0,582,893952,581,0.6788403391838074,0.031462766230106354,0.01171875,0.21901671588420868,0.0015151515835896134,0.12298586964607239,4408,281.866951639,66.51969909667969,1.0,1746160877.9564419
31.125,0.0,591,907776,590,0.6788403391838074,0.0366160124540329,0.009765625,0.21962480247020721,0.0015151515835896134,0.1070319414138794,4480,285.449528046,66.51969909667969,1.0,1746160881.5392354
32.20182418823242,0.0,606,930816,605,0.6788403391838074,0.038485877215862274,0.014322916977107525,0.24242624640464783,0.0015151515835896134,0.07985328137874603,4600,291.477389817,66.51969909667969,1.0,1746160887.5671327
32.25651168823242,0.0,619,950784,618,0.6788403391838074,0.027174219489097595,0.014322916977107525,0.24032281339168549,0.0015151515835896134,0.056895218789577484,4704,296.746324903,66.51969909667969,1.0,1746160892.8359852
31.4296875,0.0,629,966144,628,0.6788403391838074,0.08612987399101257,0.014322916977107525,0.22251948714256287,0.0015151515835896134,0.07521740347146988,4784,300.753014891,66.51969909667969,1.0,1746160896.8427057
31.705730438232422,0.0,635,975360,634,0.6788403391838074,0.05244097113609314,0.01497395895421505,0.23667120933532715,0.0015151515835896134,0.051826126873493195,4832,303.181553117,66.51969909667969,1.0,1746160899.2712083
31.68880271911621,0.0,640,983040,639,0.6788403391838074,0.09558127820491791,0.01171875,0.20787173509597778,0.0015151515835896134,0.014710628427565098,4872,305.21592099,66.51969909667969,1.0,1746160901.3055544
32.419273376464844,0.0,647,993792,646,0.6788403391838074,0.04300042614340782,0.013671875,0.2494116723537445,0.0015151515835896134,0.0228213369846344,4928,308.085982187,66.51969909667969,1.0,1746160904.175432
32.305992126464844,0.0,656,1007616,655,0.46866267919540405,0.04246572405099869,0.014322916977107525,0.2334596812725067,0.0,0.0062913065776228905,5000,311.781064068,62.20783996582031,1.0,1746160907.8708103
