_timestamp,test_returned_won_episode,update_steps,returned_won_episode,test_returned_episode,test_returned_episode_lengths,returned_episode,loss,qvals,env_step,grad_steps,returned_episode_returns,test_returned_episode_returns,_step,returned_episode_lengths,_runtime
1746160029.800436,0.0,870,0.0,1.0,55.42857360839844,0.011718750931322575,0.07808046042919159,0.30151110887527466,1336320.0,6712,0.2581775188446045,0.021081792190670967,869,32.20963668823242,361.846908194
1746160030.4577248,0.0,872,0.0,1.0,55.42857360839844,0.009765625931322575,0.07204491645097733,0.31043773889541626,1339392.0,6728,0.21976006031036377,0.021081792190670967,871,31.341148376464844,362.504265696
1746160030.786216,0.0,873,0.0,1.0,55.42857360839844,0.009765625931322575,0.07328195869922638,0.2758777439594269,1340928.0,6736,0.23249681293964386,0.021081792190670967,872,30.901042938232422,362.83269534
1746160031.7905254,0.0,876,0.0,1.0,55.42857360839844,0.00911458395421505,0.062414053827524185,0.2394973784685135,1345536.0,6760,0.21458762884140015,0.021081792190670967,875,29.125001907348633,363.837033538
1746160035.4399498,0.0,887,0.0,1.0,55.42857360839844,0.009765625931322575,0.05407485365867615,0.2688490152359009,1362432.0,6848,0.16393783688545227,0.021081792190670967,886,28.44661521911621,367.486367809
1746160038.4071145,0.0,896,0.0,1.0,55.42857360839844,0.010416666977107525,0.05723553150892258,0.23739178478717804,1376256.0,6920,0.18123118579387665,0.021081792190670967,895,28.623699188232422,370.453736009
1746160040.3993585,0.0,902,0.0,1.0,55.42857360839844,0.00911458395421505,0.10122057050466537,0.21142691373825073,1385472.0,6968,0.1654733121395111,0.021081792190670967,901,29.084636688232422,372.445870329
1746160043.0271246,0.0,910,0.0,1.0,55.42857360839844,0.00911458395421505,0.06485015153884888,0.2679291367530823,1397760.0,7032,0.14057525992393494,0.021081792190670967,909,26.750001907348633,375.073564383
1746160044.011756,0.0,913,0.0,1.0,55.42857360839844,0.0078125,0.06513568758964539,0.17555364966392517,1402368.0,7056,0.20227327942848206,0.021081792190670967,912,30.191408157348633,376.058337287
1746160050.3105273,0.0,932,0.0,1.0,55.42857360839844,0.009765625931322575,0.08347752690315247,0.1255524605512619,1431552.0,7208,0.18285873532295227,0.021081792190670967,931,30.061199188232422,382.35695005
1746160054.60683,0.0,945,0.0,1.0,55.42857360839844,0.011718750931322575,0.07553445547819138,0.09494760632514954,1451520.0,7312,0.14558778703212738,0.021081792190670967,944,30.20052146911621,386.653291768
1746160062.1673892,0.0,968,0.0,1.0,55.42857360839844,0.0078125,0.035304222255945206,0.10626532137393951,1486848.0,7496,0.24016143381595612,0.021081792190670967,967,31.023439407348633,394.213810824
1746160070.7569249,0.0,994,0.0,1.0,73.81344604492188,0.013671875931322575,0.03811235725879669,0.13058629631996155,1526784.0,7704,0.284046471118927,0.5214175581932068,993,30.555992126464844,402.803328634
1746160071.0889084,0.0,995,0.0,1.0,73.81344604492188,0.0078125,0.037751004099845886,0.14098064601421356,1528320.0,7712,0.22523251175880432,0.5214175581932068,994,28.76302146911621,403.135501526
1746160074.3679247,0.0,1005,0.0,1.0,73.81344604492188,0.011718750931322575,0.030596338212490082,0.1525435447692871,1543680.0,7792,0.27188268303871155,0.5214175581932068,1004,31.358074188232422,406.414337228
1746160076.3270247,0.0,1011,0.0,1.0,73.81344604492188,0.00911458395421505,0.04424165561795235,0.160371795296669,1552896.0,7840,0.2695140242576599,0.5214175581932068,1010,29.902345657348633,408.373537931
1746160080.919154,0.0,1025,0.0319010429084301,1.0,73.81344604492188,0.010416666977107525,0.029262937605381012,0.12425126135349274,1574400.0,7952,0.36263367533683777,0.5214175581932068,1024,31.229167938232422,412.965560853
1746160100.912138,0.0,1086,0.0,1.0,73.81344604492188,0.01497395895421505,0.026882123202085495,0.17755042016506195,1668096.0,8440,0.3734862506389618,0.5214175581932068,1085,32.009117126464844,432.958578569
1746160111.0594676,0.0,1117,0.0299479179084301,1.0,73.81344604492188,0.012369791977107525,0.025415312498807907,0.25766366720199585,1715712.0,8688,0.42631301283836365,0.5214175581932068,1116,32.03515625,443.105849811
1746160113.9986641,0.0,1126,0.0716145858168602,1.0,73.81344604492188,0.01106770895421505,0.03027101792395115,0.25082582235336304,1729536.0,8760,0.46569207310676575,0.5214175581932068,1125,31.458335876464844,446.045241468
1746160116.9397979,0.0,1135,0.0,1.0,73.81344604492188,0.00911458395421505,0.04695090278983116,0.15096482634544373,1743360.0,8832,0.32188647985458374,0.5214175581932068,1134,30.971355438232422,448.986267719
1746160124.4726286,0.0,1158,0.0338541679084301,1.0,73.81344604492188,0.00911458395421505,0.03358146920800209,0.1665920913219452,1778688.0,9016,0.3904590308666229,0.5214175581932068,1157,31.696617126464844,456.519042964
1746160126.119022,0.0,1163,0.0,1.0,73.81344604492188,0.01106770895421505,0.05039432644844055,0.1443447768688202,1786368.0,9056,0.3734811544418335,0.5214175581932068,1162,32.10546875,458.165460725
1746160130.400073,0.0,1176,0.0384114608168602,1.0,73.81344604492188,0.008463541977107525,0.03347465768456459,0.2291731983423233,1806336.0,9160,0.394705593585968,0.5214175581932068,1175,31.651042938232422,462.446543277
1746160139.5596905,0.0,1204,0.0944010466337204,1.0,73.81344604492188,0.010416666977107525,0.05204521119594574,0.16906526684761047,1849344.0,9384,0.46313193440437317,0.5214175581932068,1203,31.648439407348633,471.606311433
1746160142.1997368,0.0,1212,0.0,1.0,73.81344604492188,0.00911458395421505,0.031159907579421997,0.19790233671665192,1861632.0,9448,0.3744669258594513,0.5214175581932068,1211,32.231773376464844,474.246121913
1746160145.1510377,0.0,1221,0.0,1.0,73.81344604492188,0.00911458395421505,0.03933657705783844,0.17884764075279236,1875456.0,9520,0.3701246380805969,0.5214175581932068,1220,31.863283157348633,477.197491537
1746160147.1552775,0.0,1227,0.02343750186264515,1.0,73.81344604492188,0.008463541977107525,0.032852236181497574,0.17286887764930725,1884672.0,9568,0.37665650248527527,0.5214175581932068,1226,31.256511688232422,479.201719198
1746160148.7904139,0.0,1232,0.0,1.0,73.81344604492188,0.00911458395421505,0.03469636291265488,0.17680636048316956,1892352.0,9608,0.34270840883255005,0.5214175581932068,1231,31.351564407348633,480.836838044
1746160156.3347409,0.0,1255,0.0345052108168602,1.0,73.81344604492188,0.008463541977107525,0.08107642829418182,0.046923816204071045,1927680.0,9792,0.4250503182411194,0.5214175581932068,1254,32.341148376464844,488.381204512
1746160159.9585712,0.0,1266,0.0,1.0,73.81344604492188,0.00911458395421505,0.043063655495643616,0.03778500109910965,1944576.0,9880,0.29819047451019287,0.5214175581932068,1265,29.88020896911621,492.005003419
1746160160.6136048,0.0,1268,0.0345052108168602,1.0,73.81344604492188,0.0078125,0.034952618181705475,0.039975643157958984,1947648.0,9896,0.37814778089523315,0.5214175581932068,1267,30.809898376464844,492.660079105
1746160164.8606646,0.0,1281,0.02669270895421505,1.0,73.81344604492188,0.008463541977107525,0.040249161422252655,0.05412127077579498,1967616.0,10000,0.38413265347480774,0.5214175581932068,1280,31.015626907348633,496.907127917
1746160169.1734378,0.0,1294,0.0,1.0,73.81344604492188,0.010416666977107525,0.046692393720149994,0.04344729334115982,1987584.0,10104,0.35726943612098694,0.5214175581932068,1293,30.727867126464844,501.219848919
1746160172.1876042,0.152482271194458,1303,0.0475260429084301,1.0,73.68262481689453,0.0078125,0.04337895289063454,0.03837771713733673,2001408.0,10176,0.4048914909362793,0.9988612532615662,1302,30.781251907348633,504.23403596
1746160175.494137,0.152482271194458,1313,0.0,1.0,73.68262481689453,0.00911458395421505,0.04320579767227173,0.05802832171320915,2016768.0,10256,0.35665953159332275,0.9988612532615662,1312,31.145835876464844,507.540555688
1746160191.8869452,0.152482271194458,1363,0.0800781324505806,1.0,73.68262481689453,0.00911458395421505,0.0487360805273056,0.06314770877361298,2093568.0,10656,0.4049946069717407,0.9988612532615662,1362,29.361980438232422,523.933428664
1746160203.0184457,0.152482271194458,1397,0.0774739608168602,1.0,73.68262481689453,0.011718750931322575,0.05647312104701996,0.059376128017902374,2145792.0,10928,0.46671849489212036,0.9988612532615662,1396,31.098960876464844,535.065024704
1746160205.9572544,0.152482271194458,1406,0.0,1.0,73.68262481689453,0.0078125,0.05513787269592285,0.05641946569085121,2159616.0,11000,0.2784975469112396,0.9988612532615662,1405,28.09505271911621,538.00367998
1746160209.2481275,0.152482271194458,1416,0.0963541716337204,1.0,73.68262481689453,0.008463541977107525,0.06786006689071655,0.02614990994334221,2174976.0,11080,0.47234824299812317,0.9988612532615662,1415,31.661460876464844,541.294563011
1746160209.5726192,0.152482271194458,1417,0.1458333432674408,1.0,73.68262481689453,0.009765625931322575,0.06166946887969971,0.03918050602078438,2176512.0,11088,0.5368026494979858,0.9988612532615662,1416,31.105470657348633,541.619049052
1746160212.1847434,0.152482271194458,1425,0.1302083432674408,1.0,73.68262481689453,0.009765625931322575,0.06079469621181488,0.03170600160956383,2188800.0,11152,0.4818982779979706,0.9988612532615662,1424,29.440105438232422,544.231164947
1746160216.4518533,0.152482271194458,1438,0.1093750074505806,1.0,73.68262481689453,0.00911458395421505,0.0918310284614563,0.009123949334025383,2208768.0,11256,0.4919556677341461,0.9988612532615662,1437,31.203126907348633,548.498269452
1746160228.269994,0.152482271194458,1474,0.0,1.0,73.68262481689453,0.00911458395421505,0.09049047529697418,-0.06306462734937668,2264064.0,11544,0.3526137173175812,0.9988612532615662,1473,31.014324188232422,560.316569629
1746160238.1158137,0.152482271194458,1504,0.1197916716337204,1.0,73.68262481689453,0.01106770895421505,0.09568308293819427,-0.11936552822589874,2310144.0,11784,0.4975014626979828,0.9988612532615662,1503,30.583335876464844,570.162207827
1746160244.0242708,0.152482271194458,1522,0.1022135466337204,1.0,73.68262481689453,0.010416666977107525,0.10021567344665527,-0.18795771896839142,2337792.0,11928,0.475651353597641,0.9988612532615662,1521,31.203126907348633,576.070673412
1746160251.8720226,0.152482271194458,1546,0.1152343824505806,1.0,73.68262481689453,0.010416666977107525,0.11000940203666687,-0.11579331755638123,2374656.0,12120,0.5282894968986511,0.9988612532615662,1545,31.830730438232422,583.91846865
1746160259.3938959,0.152482271194458,1569,0.2473958432674408,1.0,73.68262481689453,0.0078125,0.11826520413160324,-0.1416744738817215,2409984.0,12304,0.6162167191505432,0.9988612532615662,1568,29.361980438232422,591.440356111
1746160261.3862152,0.152482271194458,1575,0.2734375,1.0,73.68262481689453,0.008463541977107525,0.101633720099926,-0.15408089756965637,2419200.0,12352,0.6618001461029053,0.9988612532615662,1574,29.363283157348633,593.432671789
1746160264.697814,0.152482271194458,1585,0.1080729216337204,1.0,73.68262481689453,0.008463541977107525,0.08885996043682098,-0.18467020988464355,2434560.0,12432,0.5109646916389465,0.9988612532615662,1584,31.740886688232422,596.744445307
1746160265.3664145,0.152482271194458,1587,0.2955729365348816,1.0,73.68262481689453,0.009765625931322575,0.10739152133464813,-0.1533704251050949,2437632.0,12448,0.7326057553291321,0.9988612532615662,1586,31.298179626464844,597.412956974
1746160266.995241,0.152482271194458,1592,0.0358072929084301,1.0,73.68262481689453,0.010416666977107525,0.12454567849636078,-0.144800066947937,2445312.0,12488,0.423822283744812,0.9988612532615662,1591,31.575523376464844,599.041661414
1746160268.3027108,0.152482271194458,1596,0.1627604216337204,1.0,73.68262481689453,0.01106770895421505,0.10513728111982346,-0.18181444704532623,2451456.0,12520,0.5639522671699524,0.9988612532615662,1595,30.611980438232422,600.349215526
1746160271.2529287,0.152482271194458,1605,0.2083333432674408,1.0,73.68262481689453,0.0078125,0.11177629977464676,-0.15450435876846313,2465280.0,12592,0.5586932301521301,0.9988612532615662,1604,29.072917938232422,603.29937944
1746160274.8397732,0.152482271194458,1616,0.0800781324505806,1.0,73.68262481689453,0.008463541977107525,0.12492695450782776,-0.1852240115404129,2482176.0,12680,0.4387497901916504,0.9988612532615662,1615,30.20833396911621,606.886211397
1746160276.826612,0.152482271194458,1622,0.2141927182674408,1.0,73.68262481689453,0.009765625931322575,0.11971054971218109,-0.21320870518684387,2491392.0,12728,0.6134858727455139,0.9988612532615662,1621,31.600261688232422,608.873044776
1746160277.1559067,0.152482271194458,1623,0.1848958432674408,1.0,73.68262481689453,0.008463541977107525,0.1098969355225563,-0.20795762538909912,2492928.0,12736,0.5781864523887634,0.9988612532615662,1622,30.39974021911621,609.202436374
1746160277.4833667,0.152482271194458,1624,0.1718750149011612,1.0,73.68262481689453,0.008463541977107525,0.12702491879463196,-0.2015388011932373,2494464.0,12744,0.5351139307022095,0.9988612532615662,1623,29.87239646911621,609.529833293
1746160285.7559843,0.5707070231437683,1649,0.3216145932674408,0.9999999403953552,70.90740203857422,0.010416666977107525,0.14223165810108185,-0.16944211721420288,2532864.0,12944,0.7698266506195068,1.510836124420166,1648,31.364585876464844,617.802425005
1746160286.0812757,0.5707070231437683,1650,0.0625,0.9999999403953552,70.90740203857422,0.0078125,0.14170563220977783,-0.19091913104057312,2534400.0,12952,0.40818914771080017,1.510836124420166,1649,30.233074188232422,618.127703041
1746160291.0024261,0.5707070231437683,1665,0.265625,0.9999999403953552,70.90740203857422,0.0078125,0.147070974111557,-0.22834926843643188,2557440.0,13072,0.6633382439613342,1.510836124420166,1664,30.692710876464844,623.048845227
1746160291.6523154,0.5707070231437683,1667,0.2194010466337204,0.9999999403953552,70.90740203857422,0.008463541977107525,0.18624813854694366,-0.2254885733127594,2560512.0,13088,0.6088005304336548,1.510836124420166,1666,30.618492126464844,623.698732615
