loss,test_returned_episode_lengths,returned_won_episode,returned_episode_returns,returned_episode,env_step,grad_steps,qvals,returned_episode_lengths,_timestamp,update_steps,_step,test_returned_episode,_runtime,test_returned_episode_returns,test_returned_won_episode
0.1664753258228302,39.682350158691406,0.0,0.1739991307258606,0.01627604104578495,526848.0,2496,0.3910767138004303,30.26041603088379,1746190142.9678993,343,342,0.9999999403953552,151.646249757,0.11799606680870056,0.0
0.10369181632995605,39.682350158691406,0.0,0.15962238609790802,0.01627604104578495,552960.0,2632,0.4590863287448883,30.18424415588379,1746190147.9859688,360,359,0.9999999403953552,156.664320101,0.11799606680870056,0.0
0.19970792531967163,39.682350158691406,0.0,0.14206334948539734,0.01627604104578495,568320.0,2712,0.31118255853652954,29.10025978088379,1746190150.9302878,370,369,0.9999999403953552,159.608685714,0.11799606680870056,0.0
0.16438114643096924,39.682350158691406,0.0,0.19109460711479187,0.015625,576000.0,2752,0.3113003671169281,30.17578125,1746190152.4022279,375,374,0.9999999403953552,161.080574258,0.11799606680870056,0.0
0.2522915303707123,39.682350158691406,0.0,0.16049130260944366,0.017578125,662016.0,3200,0.2632519602775574,28.99479103088379,1746190169.0967233,431,430,0.9999999403953552,177.775059602,0.11799606680870056,0.0
0.17836833000183105,39.682350158691406,0.0,0.1541380137205124,0.015625,669696.0,3240,0.22794702649116516,31.39453125,1746190170.5693364,436,435,0.9999999403953552,179.247707812,0.11799606680870056,0.0
0.15906882286071777,39.682350158691406,0.0,0.16549566388130188,0.01822916604578495,681984.0,3304,0.26104849576950073,28.73828125,1746190172.9647932,444,443,0.9999999403953552,181.643253462,0.11799606680870056,0.0
0.1692456752061844,39.682350158691406,0.0,0.1293880194425583,0.02213541604578495,683520.0,3312,0.27382850646972656,27.216796875,1746190173.2618065,445,444,0.9999999403953552,181.940163756,0.11799606680870056,0.0
0.15983255207538605,39.682350158691406,0.0,0.1568801999092102,0.015625,723456.0,3520,0.2093198001384735,30.48177146911621,1746190180.9371393,471,470,0.9999999403953552,189.615495763,0.11799606680870056,0.0
0.1733730137348175,39.682350158691406,0.0,0.18361371755599976,0.01627604104578495,754176.0,3680,0.21061334013938904,30.283203125,1746190186.8351953,491,490,0.9999999403953552,195.513537491,0.11799606680870056,0.0
0.3052588999271393,39.682350158691406,0.0,0.17028644680976868,0.01888020895421505,818688.0,4016,0.13371646404266357,28.74349021911621,1746190199.240466,533,532,0.9999999403953552,207.918766956,0.11799606680870056,0.0
0.22842267155647278,39.682350158691406,0.0,0.11581509560346603,0.013020833022892475,823296.0,4040,0.13057132065296173,32.1484375,1746190200.1232584,536,535,0.9999999403953552,208.801591994,0.11799606680870056,0.0
0.21398460865020752,39.682350158691406,0.0,0.13040277361869812,0.01692708395421505,838656.0,4120,0.10368557274341583,30.673828125,1746190203.083808,546,545,0.9999999403953552,211.762152363,0.11799606680870056,0.0
0.22890427708625793,39.682350158691406,0.0,0.12428992241621017,0.014322916977107525,844800.0,4152,0.12257878482341766,31.4921875,1746190204.2731435,550,549,0.9999999403953552,212.951489417,0.11799606680870056,0.0
0.31327730417251587,39.682350158691406,0.0,0.09784375131130219,0.02018229104578495,847872.0,4168,0.13713622093200684,28.10091209411621,1746190204.8668938,552,551,0.9999999403953552,213.545294395,0.11799606680870056,0.0
0.3220881521701813,39.682350158691406,0.0,0.14843140542507172,0.013671875,860160.0,4232,0.20918789505958557,31.10416603088379,1746190207.2212775,560,559,0.9999999403953552,215.899605615,0.11799606680870056,0.0
0.2599855661392212,39.682350158691406,0.0,0.17433330416679382,0.013020833022892475,878592.0,4328,0.10113152861595154,31.83333396911621,1746190210.781255,572,571,0.9999999403953552,219.4596131,0.11799606680870056,0.0
0.2792435884475708,39.682350158691406,0.0,0.20794790983200073,0.014973958022892475,892416.0,4400,0.1618608832359314,31.86979103088379,1746190213.4306793,581,580,0.9999999403953552,222.109024951,0.11799606680870056,0.0
0.2430659830570221,39.682350158691406,0.0,0.180204838514328,0.014973958022892475,895488.0,4416,0.13706113398075104,31.46354103088379,1746190214.0263984,583,582,0.9999999403953552,222.704843463,0.11799606680870056,0.0
0.2696980834007263,39.682350158691406,0.0,0.15863020718097687,0.012369791977107525,927744.0,4584,-0.030352601781487465,31.25650978088379,1746190220.2238357,604,603,0.9999999403953552,228.902172922,0.11799606680870056,0.0
0.20955584943294525,39.682350158691406,0.0,0.14253732562065125,0.014322916977107525,946176.0,4680,-0.01859133318066597,31.6796875,1746190223.7713048,616,615,0.9999999403953552,232.449655985,0.11799606680870056,0.0
0.2108801007270813,39.682350158691406,0.0,0.14594703912734985,0.015625,964608.0,4776,-0.10510095953941345,30.84765625,1746190227.307287,628,627,0.9999999403953552,235.985611135,0.11799606680870056,0.0
0.18980510532855988,39.682350158691406,0.0,0.1639331579208374,0.014322916977107525,987648.0,4896,-0.14926232397556305,31.31119728088379,1746190231.7305295,643,642,0.9999999403953552,240.408909253,0.11799606680870056,0.0
0.17597201466560364,60.702152252197266,0.0,0.13694269955158234,0.015625,1016832.0,5048,-0.08864298462867737,31.03255271911621,1746190237.4172347,662,661,1.0,246.095573612,0.32811322808265686,0.0
0.2115497887134552,60.702152252197266,0.0,0.131907120347023,0.015625,1018368.0,5056,-0.09488827735185623,30.22525978088379,1746190237.7114513,663,662,1.0,246.389783753,0.32811322808265686,0.0
0.24426652491092682,60.702152252197266,0.0,0.16046352684497833,0.013020833022892475,1041408.0,5176,-0.041224151849746704,31.84765625,1746190242.1472406,678,677,1.0,250.825586757,0.32811322808265686,0.0
0.204635888338089,60.702152252197266,0.0,0.16662152111530304,0.014973958022892475,1059840.0,5272,-0.027074739336967468,30.0546875,1746190245.6827936,690,689,1.0,254.361161513,0.32811322808265686,0.0
0.1804017722606659,60.702152252197266,0.0,0.1739887148141861,0.014973958022892475,1062912.0,5288,-0.018744854256510735,31.16275978088379,1746190246.2749376,692,691,1.0,254.953441582,0.32811322808265686,0.0
0.16775718331336975,60.702152252197266,0.0,0.1548142433166504,0.013020833022892475,1079808.0,5376,-0.047341927886009216,31.45442771911621,1746190249.5161135,703,702,1.0,258.194441835,0.32811322808265686,0.0
0.16748474538326263,60.702152252197266,0.0,0.15321874618530273,0.011067708022892475,1128960.0,5632,-0.09015624225139618,30.22135353088379,1746190258.9751995,735,734,1.0,267.653538782,0.32811322808265686,0.0
0.09790860861539841,60.702152252197266,0.0,0.17692793905735016,0.009114583022892475,1161216.0,5800,-0.0739421397447586,30.89713478088379,1746190265.1725438,756,755,1.0,273.850871066,0.32811322808265686,0.0
0.11086978018283844,60.702152252197266,0.0,0.23328644037246704,0.014973958022892475,1171968.0,5856,-0.09026006609201431,31.23958396911621,1746190267.225944,763,762,1.0,275.904276591,0.32811322808265686,0.0
0.2028299868106842,60.702152252197266,0.0,0.20683592557907104,0.015625,1202688.0,6016,-0.08820956945419312,30.68099021911621,1746190273.1375377,783,782,1.0,281.815844468,0.32811322808265686,0.0
0.10900329053401947,60.702152252197266,0.0,0.20619703829288483,0.014973958022892475,1228800.0,6152,-0.028222300112247467,32.15885543823242,1746190278.1822033,800,799,1.0,286.860580704,0.32811322808265686,0.0
0.07368026673793793,60.702152252197266,0.0,0.20393401384353638,0.013020833022892475,1254912.0,6288,-0.007922160439193249,32.17708206176758,1746190283.2108488,817,816,1.0,291.889363027,0.32811322808265686,0.0
0.09755413979291916,60.702152252197266,0.0,0.21432462334632874,0.013671875,1282560.0,6432,-0.012702405452728271,30.91145896911621,1746190288.5171032,835,834,1.0,297.19545222,0.32811322808265686,0.0
0.18386054039001465,60.702152252197266,0.0,0.1852378398180008,0.013671875,1296384.0,6504,-0.035747282207012177,31.15104103088379,1746190291.1751041,844,843,1.0,299.853462362,0.32811322808265686,0.0
0.10007394850254059,60.702152252197266,0.0,0.16296960413455963,0.011067708022892475,1328640.0,6672,-0.10130739957094193,30.84505271911621,1746190297.4270344,865,864,1.0,306.105373372,0.32811322808265686,0.0
0.04781969264149666,60.702152252197266,0.0,0.2022985965013504,0.011067708022892475,1363968.0,6856,-0.09948278963565826,30.08724021911621,1746190304.2166169,888,887,1.0,312.894949913,0.32811322808265686,0.0
0.04859793186187744,60.702152252197266,0.0,0.27330294251441956,0.014973958022892475,1433088.0,7216,-0.07768997550010681,31.96744728088379,1746190317.5142148,933,932,1.0,326.192591964,0.32811322808265686,0.0
0.04097491875290871,60.702152252197266,0.0,0.23183764517307281,0.010416666977107525,1434624.0,7224,-0.09089601784944534,31.21744728088379,1746190317.8098106,934,933,1.0,326.488206858,0.32811322808265686,0.0
0.05357423424720764,60.702152252197266,0.0,0.2286805361509323,0.010416666977107525,1442304.0,7264,-0.09219497442245483,31.7890625,1746190319.3053281,939,938,1.0,327.983689034,0.32811322808265686,0.0
0.04184218496084213,60.702152252197266,0.0,0.22862498462200165,0.011067708022892475,1448448.0,7296,-0.07353399693965912,30.30078125,1746190320.4827576,943,942,1.0,329.161073254,0.32811322808265686,0.0
0.03144357353448868,60.627986907958984,0.0,0.26788103580474854,0.013671875,1500672.0,7568,-0.051658663898706436,31.98697853088379,1746190330.5811007,977,976,1.0,339.259430255,0.49907010793685913,0.0
0.027918264269828796,60.627986907958984,0.0,0.26040273904800415,0.011067708022892475,1549824.0,7824,-0.07114087045192719,31.45052146911621,1746190340.0255287,1009,1008,1.0,348.703844881,0.49907010793685913,0.0
0.026246696710586548,60.627986907958984,0.0,0.24150864779949188,0.008463541977107525,1555968.0,7856,-0.08997689932584763,30.57682228088379,1746190341.2019367,1013,1012,1.0,349.880289599,0.49907010793685913,0.0
0.02855749800801277,60.627986907958984,0.0,0.2616848647594452,0.008463541977107525,1557504.0,7864,-0.08560778200626373,32.09765625,1746190341.4960608,1014,1013,1.0,350.174392287,0.49907010793685913,0.0
0.03286872059106827,60.627986907958984,0.0,0.24712324142456055,0.011067708022892475,1585152.0,8008,-0.08701366931200027,32.02734375,1746190346.81079,1032,1031,1.0,355.489115779,0.49907010793685913,0.0
0.0327313058078289,60.627986907958984,0.0,0.2929791510105133,0.01171875,1608192.0,8128,-0.09500107169151306,32.23046875,1746190351.2357745,1047,1046,1.0,359.914122325,0.49907010793685913,0.0
0.023837782442569733,60.627986907958984,0.0,0.2800355553627014,0.009765625,1654272.0,8368,-0.07825961709022522,31.33854103088379,1746190360.107203,1077,1076,1.0,368.785531692,0.49907010793685913,0.0
0.040081657469272614,60.627986907958984,0.0,0.2586449384689331,0.009114583022892475,1678848.0,8496,-0.04820289835333824,31.04036521911621,1746190364.831902,1093,1092,1.0,373.510255583,0.49907010793685913,0.0
0.020977530628442764,60.627986907958984,0.0,0.2816110849380493,0.01171875,1717248.0,8696,-0.08203664422035217,31.38932228088379,1746190372.1979,1118,1117,1.0,380.876257365,0.49907010793685913,0.0
0.02466326393187046,60.627986907958984,0.0,0.27157115936279297,0.013020833022892475,1755648.0,8896,-0.07750527560710907,32.15234375,1746190379.5615442,1143,1142,1.0,388.239896156,0.49907010793685913,0.0
0.019374266266822815,60.627986907958984,0.0,0.29509368538856506,0.009114583022892475,1784832.0,9048,-0.12416990846395493,31.92578125,1746190385.160699,1162,1161,1.0,393.839036176,0.49907010793685913,0.0
0.017652351409196854,60.627986907958984,0.0,0.29529768228530884,0.009765625,1795584.0,9104,-0.10907024145126343,30.63541603088379,1746190387.2472255,1169,1168,1.0,395.925585074,0.49907010793685913,0.0
0.014352976344525814,60.627986907958984,0.0,0.2922378182411194,0.008463541977107525,1869312.0,9488,-0.095887690782547,30.93619728088379,1746190401.4179847,1217,1216,1.0,410.096327698,0.49907010793685913,0.0
0.015099620446562767,60.627986907958984,0.0,0.31543657183647156,0.008463541977107525,1875456.0,9520,-0.09580837190151215,31.828125,1746190402.5937715,1221,1220,1.0,411.272103712,0.49907010793685913,0.0
0.05708439275622368,60.627986907958984,0.0,0.25857025384902954,0.008463541977107525,1884672.0,9568,-0.11255694180727005,29.73958396911621,1746190404.3576624,1227,1226,1.0,413.035989053,0.49907010793685913,0.0
0.01447376236319542,60.627986907958984,0.0,0.30213451385498047,0.011067708022892475,1909248.0,9696,-0.07787519693374634,31.50130271911621,1746190409.0610783,1243,1242,1.0,417.739399574,0.49907010793685913,0.0
0.013607274740934372,60.627986907958984,0.0,0.2899366021156311,0.008463541977107525,1913856.0,9720,-0.08493785560131073,30.5234375,1746190409.9419603,1246,1245,1.0,418.620260417,0.49907010793685913,0.0
0.012904578819870949,60.627986907958984,0.0,0.2974487543106079,0.008463541977107525,1959936.0,9960,-0.06236806884407997,30.43359375,1746190418.8005962,1276,1275,1.0,427.479051818,0.49907010793685913,0.0
0.013328742235898972,60.627986907958984,0.0,0.28003036975860596,0.008463541977107525,1978368.0,10056,-0.06675668060779572,30.38802146911621,1746190422.355693,1288,1287,1.0,431.03403396,0.49907010793685913,0.0
0.012323400005698204,83.97087860107422,0.0,0.2736544609069824,0.008463541977107525,2032128.0,10336,-0.09096437692642212,29.5703125,1746190432.7977479,1323,1322,1.0,441.476109409,0.8330302834510803,0.04466019570827484
0.015563895925879478,83.97087860107422,0.0,0.28932979702949524,0.0078125,2044416.0,10400,-0.09026345610618591,29.22395896911621,1746190435.1479573,1331,1330,1.0,443.826280493,0.8330302834510803,0.04466019570827484
0.0153347821906209,83.97087860107422,0.0,0.3006683588027954,0.009114583022892475,2055168.0,10456,-0.07124295830726624,30.421875,1746190437.21798,1338,1337,1.0,445.896330046,0.8330302834510803,0.04466019570827484
0.01923871971666813,83.97087860107422,0.0,0.25583329796791077,0.0078125,2061312.0,10488,-0.09387971460819244,27.99869728088379,1746190438.4088547,1342,1341,1.0,447.087186358,0.8330302834510803,0.04466019570827484
0.017908908426761627,83.97087860107422,0.0,0.2730407416820526,0.0078125,2065920.0,10512,-0.09075593948364258,29.11067771911621,1746190439.291415,1345,1344,1.0,447.969774724,0.8330302834510803,0.04466019570827484
0.018433857709169388,83.97087860107422,0.0,0.28312236070632935,0.0078125,2070528.0,10536,-0.08779445290565491,28.7265625,1746190440.17423,1348,1347,1.0,448.852583312,0.8330302834510803,0.04466019570827484
0.018300268799066544,83.97087860107422,0.0,0.30435582995414734,0.0078125,2107392.0,10728,-0.08157292753458023,30.8984375,1746190447.26619,1372,1371,1.0,455.944521988,0.8330302834510803,0.04466019570827484
0.01554262638092041,83.97087860107422,0.02213541604578495,0.3077925145626068,0.0078125,2108928.0,10736,-0.07876032590866089,29.07942771911621,1746190447.5603108,1373,1372,1.0,456.238625937,0.8330302834510803,0.04466019570827484
0.016428906470537186,83.97087860107422,0.02278645895421505,0.3203558325767517,0.008463541977107525,2144256.0,10920,-0.10788143426179886,29.10546875,1746190454.3614154,1396,1395,1.0,463.039746625,0.8330302834510803,0.04466019570827484
0.019152062013745308,83.97087860107422,0.0,0.29421091079711914,0.0078125,2145792.0,10928,-0.10664281249046326,30.61849021911621,1746190454.6582456,1397,1396,1.0,463.336608525,0.8330302834510803,0.04466019570827484
0.022898202762007713,83.97087860107422,0.0,0.29548951983451843,0.0078125,2167296.0,11040,-0.08690188825130463,30.50260353088379,1746190458.7835383,1411,1410,1.0,467.461854379,0.8330302834510803,0.04466019570827484
0.017818791791796684,83.97087860107422,0.0,0.282868891954422,0.0078125,2182656.0,11120,-0.07034823298454285,30.03645896911621,1746190461.7525227,1421,1420,1.0,470.431041868,0.8330302834510803,0.04466019570827484
0.023372892290353775,83.97087860107422,0.02473958395421505,0.3104018568992615,0.009114583022892475,2190336.0,11160,-0.08426424860954285,29.32942771911621,1746190463.237667,1426,1425,1.0,471.916027728,0.8330302834510803,0.04466019570827484
0.031126296147704124,83.97087860107422,0.0,0.26858848333358765,0.0078125,2199552.0,11208,-0.08322589099407196,27.52734375,1746190465.0012152,1432,1431,1.0,473.679564724,0.8330302834510803,0.04466019570827484
0.03655365854501724,83.97087860107422,0.021484375,0.2645121216773987,0.0078125,2211840.0,11272,-0.07860103249549866,26.74869728088379,1746190467.3560781,1440,1439,1.0,476.034449206,0.8330302834510803,0.04466019570827484
0.037248868495225906,83.97087860107422,0.025390625,0.295205682516098,0.0078125,2221056.0,11320,-0.09563077986240387,27.18619728088379,1746190469.1310601,1446,1445,1.0,477.809402058,0.8330302834510803,0.04466019570827484
0.028611386194825172,83.97087860107422,0.01822916604578495,0.30940186977386475,0.0078125,2222592.0,11328,-0.09564031660556793,29.05599021911621,1746190469.424722,1447,1446,1.0,478.103084567,0.8330302834510803,0.04466019570827484
0.026045190170407295,83.97087860107422,0.0442708320915699,0.3030511438846588,0.0078125,2247168.0,11456,-0.11095261573791504,26.89583396911621,1746190474.1385965,1463,1462,1.0,482.816955261,0.8330302834510803,0.04466019570827484
0.03268926218152046,83.97087860107422,0.015625,0.29032808542251587,0.008463541977107525,2280960.0,11632,-0.11677024513483047,28.22916603088379,1746190480.6382957,1485,1484,1.0,489.316808268,0.8330302834510803,0.04466019570827484
0.02175036631524563,83.97087860107422,0.0,0.29048433899879456,0.0078125,2287104.0,11664,-0.10764427483081818,30.1484375,1746190481.8245335,1489,1488,1.0,490.502867746,0.8330302834510803,0.04466019570827484
0.03408493846654892,83.97087860107422,0.0,0.2818419635295868,0.0078125,2307072.0,11768,-0.15987834334373474,29.32161521911621,1746190485.6385398,1502,1501,1.0,494.316893428,0.8330302834510803,0.04466019570827484
0.021379239857196808,83.97087860107422,0.0475260429084301,0.3361796438694,0.008463541977107525,2333184.0,11904,-0.15554118156433105,29.80729103088379,1746190490.6385167,1519,1518,1.0,499.316836873,0.8330302834510803,0.04466019570827484
0.03145553171634674,83.97087860107422,0.0462239570915699,0.3245919644832611,0.0078125,2348544.0,11984,-0.1619788110256195,29.00520896911621,1746190493.6061394,1529,1528,1.0,502.28449822,0.8330302834510803,0.04466019570827484
0.02600729838013649,83.97087860107422,0.02408854104578495,0.29189229011535645,0.0078125,2359296.0,12040,-0.15518459677696228,28.77083396911621,1746190495.6937487,1536,1535,1.0,504.372238703,0.8330302834510803,0.04466019570827484
0.04088409245014191,83.97087860107422,0.02083333395421505,0.2776501178741455,0.0078125,2363904.0,12064,-0.1388358175754547,27.32552146911621,1746190496.5754907,1539,1538,1.0,505.253820582,0.8330302834510803,0.04466019570827484
0.05036744475364685,83.97087860107422,0.0520833320915699,0.3176831305027008,0.0078125,2373120.0,12112,-0.14129388332366943,27.1328125,1746190498.3389184,1545,1544,1.0,507.017238435,0.8330302834510803,0.04466019570827484
0.04188308119773865,83.97087860107422,0.0494791679084301,0.32616138458251953,0.0078125,2437632.0,12448,-0.16998031735420227,27.92447853088379,1746190510.697789,1587,1586,1.0,519.376135192,0.8330302834510803,0.04466019570827484
0.035286128520965576,83.97087860107422,0.02278645895421505,0.30205202102661133,0.008463541977107525,2474496.0,12640,-0.18930694460868835,28.33724021911621,1746190517.7701333,1611,1610,1.0,526.448481491,0.8330302834510803,0.04466019570827484
0.03219884634017944,83.97087860107422,0.02018229104578495,0.25140881538391113,0.0078125,2492928.0,12736,-0.1895020306110382,25.34244728088379,1746190521.3194263,1623,1622,1.0,529.997751002,0.8330302834510803,0.04466019570827484
0.04164468124508858,92.42884826660156,0.0234375,0.3074079155921936,0.0078125,2502144.0,12784,-0.19622236490249634,28.52213478088379,1746190523.1453028,1629,1628,1.0,531.823638677,1.2227860689163208,0.3138401508331299
0.04973311722278595,92.42884826660156,0.0,0.2799053192138672,0.0078125,2512896.0,12840,-0.19086506962776184,29.08854103088379,1746190525.2128165,1636,1635,1.0,533.891325379,1.2227860689163208,0.3138401508331299
0.0479251965880394,92.42884826660156,0.02604166604578495,0.3031475245952606,0.0078125,2514432.0,12848,-0.20048010349273682,27.44921875,1746190525.5070817,1637,1636,1.0,534.18542504,1.2227860689163208,0.3138401508331299
0.058790042996406555,92.42884826660156,0.0455729179084301,0.3604852259159088,0.008463541977107525,2575872.0,13168,-0.16127192974090576,30.61458396911621,1746190537.3023808,1677,1676,1.0,545.980725716,1.2227860689163208,0.3138401508331299
0.07073596119880676,92.42884826660156,0.046875,0.3250094950199127,0.0078125,2597376.0,13280,-0.21679829061031342,28.60286521911621,1746190541.439325,1691,1690,1.0,550.117662962,1.2227860689163208,0.3138401508331299
0.05547795444726944,92.42884826660156,0.02278645895421505,0.25291749835014343,0.0078125,2600448.0,13296,-0.23620353639125824,25.69140625,1746190542.0323873,1693,1692,1.0,550.710719311,1.2227860689163208,0.3138401508331299
0.059593476355075836,92.42884826660156,0.02669270895421505,0.27950865030288696,0.0078125,2608128.0,13336,-0.23956893384456635,25.91145896911621,1746190543.5074058,1698,1697,1.0,552.185814696,1.2227860689163208,0.3138401508331299
0.0796751081943512,92.42884826660156,0.0436197929084301,0.2877933382987976,0.0078125,2652672.0,13568,-0.2518991231918335,25.66275978088379,1746190552.060866,1727,1726,1.0,560.739215186,1.2227860689163208,0.3138401508331299
0.10914173722267151,92.42884826660156,0.02604166604578495,0.29201558232307434,0.0078125,2684928.0,13736,-0.27958905696868896,28.92447853088379,1746190558.2874234,1748,1747,1.0,566.965741407,1.2227860689163208,0.3138401508331299
0.08341455459594727,92.42884826660156,0.06640625,0.3270312249660492,0.0078125,2700288.0,13816,-0.31194159388542175,26.91927146911621,1746190561.2362936,1758,1757,1.0,569.914734756,1.2227860689163208,0.3138401508331299
0.07702083140611649,92.42884826660156,0.1009114608168602,0.3527924716472626,0.0078125,2707968.0,13856,-0.3035111129283905,26.4453125,1746190562.7228363,1763,1762,1.0,571.40126026,1.2227860689163208,0.3138401508331299
0.08079203963279724,92.42884826660156,0.0924479141831398,0.36191225051879883,0.0078125,2717184.0,13904,-0.2509153485298157,26.90755271911621,1746190564.5140784,1769,1768,1.0,573.192402931,1.2227860689163208,0.3138401508331299
0.10154648870229721,92.42884826660156,0.11328125,0.3516995906829834,0.0078125,2770944.0,14184,-0.3278181254863739,24.58203125,1746190574.8279238,1804,1803,1.0,583.506266452,1.2227860689163208,0.3138401508331299
0.10353491455316544,92.42884826660156,0.0501302070915699,0.30621352791786194,0.0078125,2813952.0,14408,-0.2954659163951874,26.74088478088379,1746190583.0999384,1832,1831,1.0,591.778238295,1.2227860689163208,0.3138401508331299
0.140780508518219,92.42884826660156,0.06640625,0.28966575860977173,0.0078125,2880000.0,14752,-0.3584846258163452,24.125,1746190595.8176007,1875,1874,1.0,604.49593051,1.2227860689163208,0.3138401508331299
0.14149051904678345,92.42884826660156,0.02734375,0.2950589954853058,0.008463541977107525,2886144.0,14784,-0.33729875087738037,28.39974021911621,1746190596.990804,1879,1878,1.0,605.669139387,1.2227860689163208,0.3138401508331299
0.13143712282180786,92.42884826660156,0.0,0.26776382327079773,0.0078125,2915328.0,14936,-0.2824404537677765,28.04427146911621,1746190602.5979433,1898,1897,1.0,611.27626882,1.2227860689163208,0.3138401508331299
0.12830689549446106,92.42884826660156,0.138671875,0.40045738220214844,0.0078125,2926080.0,14992,-0.24143604934215546,25.99349021911621,1746190604.6792102,1905,1904,1.0,613.357741396,1.2227860689163208,0.3138401508331299
