returned_episode_lengths,returned_won_episode,update_steps,qvals,_step,test_returned_episode_returns,returned_episode_returns,loss,test_returned_episode,returned_episode,_runtime,test_returned_episode_lengths,grad_steps,test_returned_won_episode,env_step,_timestamp
24.939455032348633,0.0,15,0.0,14,0.09822581708431244,0.21564480662345886,0.0,0.9999999403953552,0.02473958395421505,62.084684627,23.494115829467773,0,0.0,23040,1747603810.8947046
25.472658157348633,0.0,47,0.36964571475982666,46,0.09822581708431244,0.24379557371139526,0.04469875991344452,0.9999999403953552,0.02473958395421505,68.374084664,23.494115829467773,128,0.0,72192,1747603817.184067
24.203777313232422,0.0,66,0.5413228273391724,65,0.09822581708431244,0.2755957543849945,0.07973115146160126,0.9999999403953552,0.0240885429084301,74.703122527,23.494115829467773,280,0.0,101376,1747603823.5131423
24.757814407348633,0.0,72,0.6123389005661011,71,0.09822581708431244,0.24806663393974304,0.21954268217086792,0.9999999403953552,0.02473958395421505,76.695238816,23.494115829467773,328,0.0,110592,1747603825.5052295
25.13606834411621,0.0,78,0.5798784494400024,77,0.09822581708431244,0.2797495424747467,0.0880422294139862,0.9999999403953552,0.02343750186264515,78.698722188,23.494115829467773,376,0.0,119808,1747603827.5086777
25.269533157348633,0.0,83,0.6539347171783447,82,0.09822581708431244,0.24970227479934692,0.13040576875209808,0.9999999403953552,0.02278645895421505,80.359939037,23.494115829467773,416,0.0,127488,1747603829.1699688
24.136720657348633,0.0,108,0.5259279608726501,107,0.09822581708431244,0.28138214349746704,0.11471976339817047,0.9999999403953552,0.0260416679084301,88.68848034,23.494115829467773,616,0.0,165888,1747603837.4984703
25.215496063232422,0.0,122,0.4956842064857483,121,0.09822581708431244,0.2895064055919647,0.20523840188980103,0.9999999403953552,0.02539062686264515,93.346477423,23.494115829467773,728,0.0,187392,1747603842.1564438
25.343751907348633,0.0,135,0.4940023124217987,134,0.09822581708431244,0.2665936350822449,0.27000391483306885,0.9999999403953552,0.0240885429084301,97.677264735,23.494115829467773,832,0.0,207360,1747603846.4872859
25.856121063232422,0.0,140,0.4814688563346863,139,0.09822581708431244,0.3057442307472229,0.22639745473861694,0.9999999403953552,0.02473958395421505,99.34326886,23.494115829467773,872,0.0,215040,1747603848.1532705
25.187501907348633,0.0,159,0.5106472969055176,158,0.09822581708431244,0.3032705783843994,0.3724854588508606,0.9999999403953552,0.02734375186264515,105.663486183,23.494115829467773,1024,0.0,244224,1747603854.4734983
25.428386688232422,0.0,163,0.5149029493331909,162,0.09822581708431244,0.2575191259384155,0.3672722280025482,0.9999999403953552,0.02278645895421505,106.992672892,23.494115829467773,1056,0.0,250368,1747603855.8026757
23.517580032348633,0.0,172,0.5301513671875,171,0.09822581708431244,0.3180309236049652,0.34079116582870483,0.9999999403953552,0.02539062686264515,109.982235913,23.494115829467773,1128,0.0,264192,1747603858.7922451
24.805339813232422,0.0,182,0.5353944301605225,181,0.09822581708431244,0.3266155421733856,0.32926145195961,0.9999999403953552,0.0240885429084301,113.302476949,23.494115829467773,1208,0.0,279552,1747603862.1124732
25.072267532348633,0.0,183,0.5430383682250977,182,0.09822581708431244,0.3116139769554138,0.3345019817352295,0.9999999403953552,0.0240885429084301,113.6374301,23.494115829467773,1216,0.0,281088,1747603862.4473696
26.13997459411621,0.0,215,0.5501571893692017,214,0.09822581708431244,0.3274027705192566,0.30286166071891785,0.9999999403953552,0.02473958395421505,124.279478982,23.494115829467773,1472,0.0,330240,1747603873.0894208
25.597658157348633,0.0,226,0.5519053339958191,225,0.09822581708431244,0.3218907117843628,0.29999876022338867,0.9999999403953552,0.02278645895421505,127.945139565,23.494115829467773,1560,0.0,347136,1747603876.7551374
23.740886688232422,0.0,227,0.5547515153884888,226,0.09822581708431244,0.3091709613800049,0.29613664746284485,0.9999999403953552,0.02473958395421505,128.278488838,23.494115829467773,1568,0.0,348672,1747603877.0884745
25.408205032348633,0.0,228,0.561102032661438,227,0.09822581708431244,0.34592366218566895,0.2845132350921631,0.9999999403953552,0.02473958395421505,128.609808987,23.494115829467773,1576,0.0,350208,1747603877.4198148
26.428386688232422,0.0,232,0.5540364980697632,231,0.09822581708431244,0.3320608139038086,0.28244373202323914,0.9999999403953552,0.0221354179084301,129.938060231,23.494115829467773,1608,0.0,356352,1747603878.7480624
23.39192771911621,0.0,237,0.554025411605835,236,0.09822581708431244,0.32533806562423706,0.2839633524417877,0.9999999403953552,0.02669270895421505,131.604592517,23.494115829467773,1648,0.0,364032,1747603880.4145856
24.96028709411621,0.0,251,0.5381851196289062,250,0.09822581708431244,0.3417014479637146,0.27976179122924805,0.9999999403953552,0.02343750186264515,136.27273295,23.494115829467773,1760,0.0,385536,1747603885.0827062
24.930339813232422,0.0,270,0.5211272239685059,269,0.09822581708431244,0.30213966965675354,0.25013816356658936,0.9999999403953552,0.02473958395421505,142.591073384,23.494115829467773,1912,0.0,414720,1747603891.4010587
24.375001907348633,0.0,287,0.4431149363517761,286,0.09822581708431244,0.3284354507923126,0.15840649604797363,0.9999999403953552,0.02539062686264515,148.258003848,23.494115829467773,2048,0.0,440832,1747603897.0679846
26.330080032348633,0.0,294,0.4351339042186737,293,0.09822581708431244,0.3319232165813446,0.09710119664669037,0.9999999403953552,0.02343750186264515,150.584647479,23.494115829467773,2104,0.0,451584,1747603899.3946388
25.836589813232422,0.0,306,0.43150752782821655,305,0.09822581708431244,0.3829927146434784,0.10330604761838913,0.9999999403953552,0.0221354179084301,154.58523339,23.494115829467773,2200,0.0,470016,1747603903.3952143
25.167970657348633,0.0,309,0.4321161210536957,308,0.09822581708431244,0.34788113832473755,0.11279400438070297,0.9999999403953552,0.0240885429084301,155.582525283,23.494115829467773,2224,0.0,474624,1747603904.3925414
24.541017532348633,0.0,349,0.3394474387168884,348,0.5794805884361267,0.4139026999473572,0.15152433514595032,1.0,0.02473958395421505,168.976512817,35.51372146606445,2544,0.015315890312194824,536064,1747603917.7865195
26.287761688232422,0.0,351,0.34409332275390625,350,0.5794805884361267,0.3345222771167755,0.14530590176582336,1.0,0.0240885429084301,169.64030797,35.51372146606445,2560,0.015315890312194824,539136,1747603918.4502788
26.998699188232422,0.0,357,0.32584288716316223,356,0.5794805884361267,0.3375774323940277,0.11980799585580826,1.0,0.02083333395421505,171.641271538,35.51372146606445,2608,0.015315890312194824,548352,1747603920.4512606
25.900392532348633,0.0,360,0.32789164781570435,359,0.5794805884361267,0.2888585031032562,0.11756112426519394,1.0,0.02343750186264515,172.638368354,35.51372146606445,2632,0.015315890312194824,552960,1747603921.448364
25.031251907348633,0.0,370,0.32238996028900146,369,0.5794805884361267,0.35565245151519775,0.11066979169845581,1.0,0.0260416679084301,175.965282273,35.51372146606445,2712,0.015315890312194824,568320,1747603924.7752786
25.936199188232422,0.0,381,0.23846209049224854,380,0.5794805884361267,0.3558005094528198,0.18358547985553741,1.0,0.02473958395421505,179.632904774,35.51372146606445,2800,0.015315890312194824,585216,1747603928.4428756
