returned_won_episode,returned_episode_lengths,update_steps,test_returned_episode_returns,_step,loss,returned_episode,qvals,test_returned_episode_lengths,_runtime,grad_steps,test_returned_won_episode,returned_episode_returns,env_step,test_returned_episode,_timestamp
0.0,27.57747459411621,40,1.837548552430235e-05,39,0.009501232765614986,0.02018229104578495,-0.06095760315656662,9.589580535888672,47.885081271,72,0.0,0.12440277636051178,61440,1.0,1746419202.6604316
0.0,28.15690040588379,68,1.837548552430235e-05,67,0.00777188315987587,0.01953125,0.8021154999732971,9.589580535888672,56.19428816,296,0.0,0.16958679258823395,104448,1.0,1746419210.969631
0.0,29.26236915588379,77,1.837548552430235e-05,76,0.010072845965623856,0.01822916604578495,0.8797953724861145,9.589580535888672,58.862505019,368,0.0,0.1668897420167923,118272,1.0,1746419213.6378639
0.0,29.16796875,129,1.837548552430235e-05,128,0.019927900284528732,0.01627604104578495,0.8620706796646118,9.589580535888672,74.331490464,784,0.0,0.17146004736423492,198144,1.0,1746419229.1064346
0.0,28.77278709411621,142,1.837548552430235e-05,141,0.035256706178188324,0.01888020895421505,0.8581933975219727,9.589580535888672,78.200830963,888,0.0,0.18764324486255646,218112,1.0,1746419232.9760683
0.0,28.06770896911621,144,1.837548552430235e-05,143,0.025735298171639442,0.01822916604578495,0.8628437519073486,9.589580535888672,78.795291193,904,0.0,0.1756579726934433,221184,1.0,1746419233.5704043
0.0,29.193359375,157,1.837548552430235e-05,156,0.02854793891310692,0.01953125,0.8949123620986938,9.589580535888672,82.670110922,1008,0.0,0.1938037872314453,241152,1.0,1746419237.4453452
0.0,28.87760353088379,177,1.837548552430235e-05,176,0.032927557826042175,0.01822916604578495,0.916214108467102,9.589580535888672,88.626388353,1168,0.0,0.20309112966060638,271872,1.0,1746419243.401479
0.0,29.13606834411621,189,1.837548552430235e-05,188,0.03734245151281357,0.01888020895421505,0.8849884271621704,9.589580535888672,92.219786196,1264,0.0,0.1961510330438614,290304,1.0,1746419246.9948773
0.0,27.9453125,202,1.837548552430235e-05,201,0.04802628606557846,0.014973958022892475,0.878093957901001,9.589580535888672,96.093977228,1368,0.0,0.1835460215806961,310272,1.0,1746419250.8690712
0.0,30.453125,220,1.837548552430235e-05,219,0.0413837693631649,0.01627604104578495,0.8711718320846558,9.589580535888672,101.473504597,1512,0.0,0.20843921601772308,337920,1.0,1746419256.248492
0.0,29.45572853088379,224,1.837548552430235e-05,223,0.044391147792339325,0.017578125,0.8839501142501831,9.589580535888672,102.668989155,1544,0.0,0.19814234972000122,344064,1.0,1746419257.4440308
0.0,29.50716209411621,225,1.837548552430235e-05,224,0.04639594629406929,0.01627604104578495,0.870614767074585,9.589580535888672,102.967997632,1552,0.0,0.19780988991260529,345600,1.0,1746419257.7430882
0.0,29.54817771911621,233,1.837548552430235e-05,232,0.051179781556129456,0.01692708395421505,0.8667486310005188,9.589580535888672,105.362631582,1616,0.0,0.21693748235702515,357888,1.0,1746419260.1377177
0.0,27.85807228088379,241,1.837548552430235e-05,240,0.04864056408405304,0.017578125,0.8660207986831665,9.589580535888672,107.749942399,1680,0.0,0.19753731787204742,370176,1.0,1746419262.52506
0.0,29.263671875,251,1.837548552430235e-05,250,0.05080221965909004,0.01888020895421505,0.8517760038375854,9.589580535888672,110.755721019,1760,0.0,0.21874478459358215,385536,1.0,1746419265.5306406
0.0,30.18619728088379,253,1.837548552430235e-05,252,0.05737680196762085,0.015625,0.8546336889266968,9.589580535888672,111.354637331,1776,0.0,0.21022219955921173,388608,1.0,1746419266.1297257
0.0,29.91015625,299,1.837548552430235e-05,298,0.06399921327829361,0.01692708395421505,0.8651700019836426,9.589580535888672,125.132279544,2144,0.0,0.23266230523586273,459264,1.0,1746419279.9075446
0.0,30.38411521911621,311,1.837548552430235e-05,310,0.07097148150205612,0.015625,0.8826332092285156,9.589580535888672,128.726673719,2240,0.0,0.20845313370227814,477696,1.0,1746419283.5019064
0.0,29.45963478088379,320,1.837548552430235e-05,319,0.07125753909349442,0.01692708395421505,0.8818077445030212,9.589580535888672,131.43304024,2312,0.0,0.19022133946418762,491520,1.0,1746419286.2082007
0.0,30.20377540588379,334,0.13147585093975067,333,0.08451306819915771,0.01692708395421505,0.8819423913955688,28.527273178100586,135.677391479,2424,0.0,0.20256073772907257,513024,1.0,1746419290.452679
0.0,29.470703125,354,0.13147585093975067,353,0.08793377876281738,0.017578125,0.8978464603424072,28.527273178100586,141.683597923,2584,0.0,0.1702265590429306,543744,1.0,1746419296.4588997
0.0,29.28255271911621,357,0.13147585093975067,356,0.09955831617116928,0.017578125,0.9026034474372864,28.527273178100586,142.586076914,2608,0.0,0.19532117247581482,548352,1.0,1746419297.3613396
0.0,29.49609375,362,0.13147585093975067,361,0.12017781287431717,0.017578125,0.9120383262634277,28.527273178100586,144.086336,2648,0.0,0.1771831512451172,556032,1.0,1746419298.8615818
0.0,29.62109375,378,0.13147585093975067,377,0.0863705575466156,0.015625,0.9188089966773987,28.527273178100586,148.8752282,2776,0.0,0.16721613705158234,580608,1.0,1746419303.6502423
0.0,29.27408790588379,385,0.13147585093975067,384,0.09658288210630417,0.01888020895421505,0.9196538925170898,28.527273178100586,150.96124875,2832,0.0,0.17428211867809296,591360,1.0,1746419305.7363517
0.0,29.95052146911621,413,0.13147585093975067,412,0.09279922395944595,0.015625,0.904183030128479,28.527273178100586,159.3558776,3056,0.0,0.21019096672534943,634368,1.0,1746419314.1310205
0.0,30.12630271911621,416,0.13147585093975067,415,0.0977444127202034,0.01692708395421505,0.9242508411407471,28.527273178100586,160.252104982,3080,0.0,0.1970650851726532,638976,1.0,1746419315.0273886
0.0,30.8125,424,0.13147585093975067,423,0.1221337765455246,0.01627604104578495,0.8984441161155701,28.527273178100586,162.706504926,3144,0.0,0.20425868034362793,651264,1.0,1746419317.4816477
0.0,28.98111915588379,437,0.13147585093975067,436,0.0976765975356102,0.01888020895421505,0.9375239610671997,28.527273178100586,166.583598951,3248,0.0,0.19707898795604706,671232,1.0,1746419321.358877
0.0,29.3359375,438,0.13147585093975067,437,0.09811586141586304,0.01627604104578495,0.9343750476837158,28.527273178100586,166.881008858,3256,0.0,0.20008940994739532,672768,1.0,1746419321.6563108
0.0,30.701171875,454,0.13147585093975067,453,0.07994750142097473,0.01627604104578495,0.9054166674613953,28.527273178100586,171.675537375,3384,0.0,0.21062932908535004,697344,1.0,1746419326.450764
0.0,30.63216209411621,457,0.13147585093975067,456,0.08890792727470398,0.01627604104578495,0.9035607576370239,28.527273178100586,172.57494795,3408,0.0,0.20314756035804749,701952,1.0,1746419327.3502057
0.0,29.91145896911621,458,0.13147585093975067,457,0.08240287005901337,0.01627604104578495,0.9178586006164551,28.527273178100586,172.872776828,3416,0.0,0.18330901861190796,703488,1.0,1746419327.648052
0.0,30.94466209411621,459,0.13147585093975067,458,0.08621801435947418,0.01627604104578495,0.9082603454589844,28.527273178100586,173.170871178,3424,0.0,0.19537237286567688,705024,1.0,1746419327.9461794
0.0,29.23177146911621,471,0.13147585093975067,470,0.08227957785129547,0.01692708395421505,0.8966714143753052,28.527273178100586,176.752191646,3520,0.0,0.18601734936237335,723456,1.0,1746419331.5273395
0.0,30.91275978088379,479,0.13147585093975067,478,0.08092528581619263,0.015625,0.8910567760467529,28.527273178100586,179.136013091,3584,0.0,0.2128029316663742,735744,1.0,1746419333.9112964
0.0,29.61328125,485,0.13147585093975067,484,0.07770094275474548,0.01692708395421505,0.8989115953445435,28.527273178100586,180.941480159,3632,0.0,0.21187499165534973,744960,1.0,1746419335.716649
0.0,31.16145896911621,511,0.13147585093975067,510,0.08713699877262115,0.01627604104578495,0.8842159509658813,28.527273178100586,188.718788004,3840,0.0,0.18329773843288422,784896,1.0,1746419343.493942
0.0,31.00911521911621,515,0.13147585093975067,514,0.0816795751452446,0.014973958022892475,0.8980300426483154,28.527273178100586,189.907870779,3872,0.0,0.17965884506702423,791040,1.0,1746419344.683063
0.0,31.86849021911621,542,0.13147585093975067,541,0.07792086899280548,0.013671875,0.8901277780532837,28.527273178100586,197.981186821,4088,0.0,0.17204686999320984,832512,1.0,1746419352.7564912
0.0,31.73177146911621,544,0.13147585093975067,543,0.08162564039230347,0.014322916977107525,0.8835022449493408,28.527273178100586,198.582630541,4104,0.0,0.16549564898014069,835584,1.0,1746419353.3578813
0.0,31.93619728088379,551,0.13147585093975067,550,0.08066096901893616,0.014973958022892475,0.9016799330711365,28.527273178100586,200.677286074,4160,0.0,0.19254858791828156,846336,1.0,1746419355.4525971
0.0,31.80989646911621,574,0.13147585093975067,573,0.07510318607091904,0.012369791977107525,0.8748751282691956,28.527273178100586,207.552065022,4344,0.0,0.17707550525665283,881664,1.0,1746419362.3272963
0.0,31.58854103088379,578,0.13147585093975067,577,0.07201691716909409,0.013671875,0.8741906881332397,28.527273178100586,208.745149326,4376,0.0,0.17297221720218658,887808,1.0,1746419363.5204325
0.0,30.92447853088379,614,0.13147585093975067,613,0.06745538115501404,0.013671875,0.8853063583374023,28.527273178100586,219.484850473,4664,0.0,0.12196527421474457,943104,1.0,1746419374.259969
0.0,31.2109375,635,0.13147585093975067,634,0.06114321947097778,0.014322916977107525,0.900156557559967,28.527273178100586,225.763116904,4832,0.0,0.13847482204437256,975360,1.0,1746419380.5383723
0.0,31.49349021911621,642,0.13147585093975067,641,0.06357865035533905,0.014322916977107525,0.9134215116500854,28.527273178100586,227.860344946,4888,0.0,0.12858940660953522,986112,1.0,1746419382.6355128
0.0,31.84375,643,0.13147585093975067,642,0.061897896230220795,0.012369791977107525,0.9261925220489502,28.527273178100586,228.159383988,4896,0.0,0.1296050250530243,987648,1.0,1746419382.9345906
0.0,31.86588478088379,664,0.21669642627239227,663,0.08390508592128754,0.01171875,0.9680272936820984,60.0518684387207,234.505688868,5064,0.0,0.1069566011428833,1019904,1.0,1746419389.2809215
0.0,30.71614646911621,676,0.21669642627239227,675,0.06085861101746559,0.013671875,0.9678083658218384,60.0518684387207,238.082881559,5160,0.0,0.13416491448879242,1038336,1.0,1746419392.8581653
0.0,31.96224021911621,727,0.21669642627239227,726,0.046915147453546524,0.013020833022892475,1.0112982988357544,60.0518684387207,253.317546477,5568,0.0,0.12959374487400055,1116672,1.0,1746419408.0927966
0.0,31.33072853088379,728,0.21669642627239227,727,0.05539189279079437,0.014322916977107525,0.9874326586723328,60.0518684387207,253.614371977,5576,0.0,0.14507637917995453,1118208,1.0,1746419408.3896816
0.0,31.9375,758,0.21669642627239227,757,0.040564827620983124,0.014322916977107525,1.0004481077194214,60.0518684387207,262.579396988,5816,0.0,0.17025259137153625,1164288,1.0,1746419417.3545487
0.0,31.29947853088379,764,0.21669642627239227,763,0.040758538991212845,0.012369791977107525,0.9926154017448425,60.0518684387207,264.369578363,5864,0.0,0.16109894216060638,1173504,1.0,1746419419.1448212
0.0,31.61263084411621,767,0.21669642627239227,766,0.03902135044336319,0.01627604104578495,0.9963066577911377,60.0518684387207,265.266367558,5888,0.0,0.18902862071990967,1178112,1.0,1746419420.0416152
0.0,32.17578125,818,0.21669642627239227,817,0.02882382646203041,0.014973958022892475,0.9558149576187134,60.0518684387207,280.504334162,6296,0.0,0.23215623199939728,1256448,1.0,1746419435.2796047
0.0,32.23046875,823,0.21669642627239227,822,0.03208799660205841,0.01171875,0.9723715782165527,60.0518684387207,281.996804213,6336,0.0,0.2065781056880951,1264128,1.0,1746419436.7720742
0.0,32.25260543823242,851,0.21669642627239227,850,0.025147581472992897,0.015625,0.9651842713356018,60.0518684387207,290.357555968,6560,0.0,0.2458159476518631,1307136,1.0,1746419445.132781
0.0,32.13671875,861,0.21669642627239227,860,0.02556777559220791,0.014322916977107525,0.9449635744094849,60.0518684387207,293.377698364,6640,0.0,0.271188348531723,1322496,1.0,1746419448.1529355
0.0,32.01171875,863,0.21669642627239227,862,0.033846426755189896,0.013671875,0.9403688907623291,60.0518684387207,293.975328071,6656,0.0,0.2338385134935379,1325568,1.0,1746419448.7505746
0.0,32.04817581176758,871,0.21669642627239227,870,0.022734856233000755,0.014973958022892475,0.9541915655136108,60.0518684387207,296.36482702,6720,0.0,0.2554861009120941,1337856,1.0,1746419451.139989
0.0,32.29557418823242,884,0.21669642627239227,883,0.02158437669277191,0.013020833022892475,0.9393221139907837,60.0518684387207,300.240306071,6824,0.0,0.2648358941078186,1357824,1.0,1746419455.0155098
0.0,32.37890625,890,0.21669642627239227,889,0.020745858550071716,0.013671875,0.9341671466827393,60.0518684387207,302.046010177,6872,0.0,0.277752548456192,1367040,1.0,1746419456.821185
0.0,31.609375,891,0.21669642627239227,890,0.020112376660108566,0.014973958022892475,0.9295511245727539,60.0518684387207,302.343990659,6880,0.0,0.2606813907623291,1368576,1.0,1746419457.1192296
