test_returned_won_episode,returned_won_episode,returned_episode_returns,grad_steps,update_steps,_runtime,qvals,env_step,returned_episode,loss,returned_episode_lengths,_timestamp,test_returned_episode_returns,test_returned_episode,_step,test_returned_episode_lengths
0.0,0.0,0.13529688119888306,3200,431,165.844990241,0.43525391817092896,662016.0,0.017578125,0.1627771556377411,28.75130271911621,1746187341.1674418,0.1692177653312683,1.0,430,41.52167510986328
0.0,0.0,0.13287587463855743,3632,485,181.83097336,0.2569933533668518,744960.0,0.025390625,0.3306804299354553,25.43424415588379,1746187357.153425,0.1692177653312683,1.0,484,41.52167510986328
0.0,0.0,0.13701994717121124,3736,498,185.677973931,0.3228987455368042,764928.0,0.013671875,0.23355770111083984,30.85807228088379,1746187361.000463,0.1692177653312683,1.0,497,41.52167510986328
0.0,0.0,0.1557534635066986,3752,500,186.269696441,0.349825918674469,768000.0,0.01692708395421505,0.1643523871898651,28.71549415588379,1746187361.5921702,0.1692177653312683,1.0,499,41.52167510986328
0.0,0.0,0.14268402755260468,3872,515,190.720142657,0.4625433385372162,791040.0,0.013671875,0.10145975649356842,31.90885353088379,1746187366.0426154,0.1692177653312683,1.0,514,41.52167510986328
0.0,0.0,0.1452343761920929,3880,516,191.016190975,0.43201786279678345,792576.0,0.013671875,0.11379744112491608,31.97005271911621,1746187366.338687,0.1692177653312683,1.0,515,41.52167510986328
0.0,0.0,0.14377863705158234,3928,522,192.796204328,0.4449461102485657,801792.0,0.014973958022892475,0.1952979415655136,31.38541603088379,1746187368.118618,0.1692177653312683,1.0,521,41.52167510986328
0.0,0.0,0.13969357311725616,4024,534,196.35017354,0.4235125780105591,820224.0,0.014322916977107525,0.11148521304130554,31.50650978088379,1746187371.6726446,0.1692177653312683,1.0,533,41.52167510986328
0.0,0.0,0.13028211891651154,4152,550,201.090779181,0.48746341466903687,844800.0,0.014322916977107525,0.11582116782665253,31.83463478088379,1746187376.4132364,0.1692177653312683,1.0,549,41.52167510986328
0.0,0.0,0.16164234280586243,4304,569,206.715587308,0.3604777455329895,873984.0,0.013671875,0.12943965196609497,31.86458396911621,1746187382.0380623,0.1692177653312683,1.0,568,41.52167510986328
0.0,0.0,0.12893922626972198,4312,570,207.011529887,0.347024142742157,875520.0,0.013671875,0.11530612409114838,31.81510353088379,1746187382.3339934,0.1692177653312683,1.0,569,41.52167510986328
0.0,0.0,0.1480555385351181,4320,571,207.307554039,0.34189292788505554,877056.0,0.014322916977107525,0.14325067400932312,31.17838478088379,1746187382.6300206,0.1692177653312683,1.0,570,41.52167510986328
0.0,0.0,0.13532638549804688,4432,585,211.458344363,0.34495455026626587,898560.0,0.013020833022892475,0.129585400223732,32.07161331176758,1746187386.7808194,0.1692177653312683,1.0,584,41.52167510986328
0.0,0.0,0.14336805045604706,4456,588,212.346322171,0.3472088575363159,903168.0,0.01171875,0.13469573855400085,31.265625,1746187387.668797,0.1692177653312683,1.0,587,41.52167510986328
0.0,0.0,0.16344790160655975,4608,607,217.970467733,0.3836788535118103,932352.0,0.012369791977107525,0.1369079202413559,32.13151168823242,1746187393.2929287,0.1692177653312683,1.0,606,41.52167510986328
0.0,0.0,0.12962760031223297,4696,618,221.225642519,0.3452140986919403,949248.0,0.015625,0.1477862000465393,31.4609375,1746187396.5481231,0.1692177653312683,1.0,617,41.52167510986328
0.0,0.0,0.14630207419395447,4720,621,222.113425535,0.33091503381729126,953856.0,0.01171875,0.13702033460140228,31.40494728088379,1746187397.435895,0.1692177653312683,1.0,620,41.52167510986328
0.0,0.0,0.1148107573390007,4864,639,227.443986476,0.32715320587158203,981504.0,0.013020833022892475,0.13800525665283203,31.98697853088379,1746187402.7664614,0.1692177653312683,1.0,638,41.52167510986328
0.0,0.0,0.09727517515420914,4944,649,230.410583815,0.38866767287254333,996864.0,0.014973958022892475,0.14828765392303467,30.5078125,1746187405.733063,0.1692177653312683,1.0,648,41.52167510986328
0.0,0.0,0.11157377809286118,5040,661,234.024771019,0.36383554339408875,1015296.0,0.01692708395421505,0.16291266679763794,30.62890625,1746187409.3472726,0.10880731046199799,1.0,660,55.65189743041992
0.0,0.0,0.05565624684095383,5048,662,234.320797401,0.3277571499347687,1016832.0,0.013671875,0.16571715474128723,31.91927146911621,1746187409.6432745,0.10880731046199799,1.0,661,55.65189743041992
0.0,0.0,0.04587239399552345,5256,688,242.026701595,0.6104119420051575,1056768.0,0.014973958022892475,0.32546693086624146,30.77864646911621,1746187417.3492062,0.10880731046199799,1.0,687,55.65189743041992
0.0,0.0,0.04076041653752327,5304,694,243.802443832,0.6174972653388977,1065984.0,0.011067708022892475,0.17262789607048035,31.04166603088379,1746187419.1249144,0.10880731046199799,1.0,693,55.65189743041992
0.0,0.0,0.04979948326945305,5336,698,244.985826354,0.5422731637954712,1072128.0,0.013020833022892475,0.16975751519203186,31.25130271911621,1746187420.3083127,0.10880731046199799,1.0,697,55.65189743041992
0.0,0.0,0.058635421097278595,5360,701,245.873151326,0.5408743619918823,1076736.0,0.009114583022892475,0.14126116037368774,31.375,1746187421.1956263,0.10880731046199799,1.0,700,55.65189743041992
0.0,0.0,0.08060677349567413,5496,718,250.908587187,0.5023577809333801,1102848.0,0.01171875,0.19195690751075745,32.12109375,1746187426.2310288,0.10880731046199799,1.0,717,55.65189743041992
0.0,0.0,0.09106770902872086,5616,733,255.348990163,0.38979750871658325,1125888.0,0.013671875,0.1150493249297142,31.90755271911621,1746187430.671449,0.10880731046199799,1.0,732,55.65189743041992
0.0,0.0,0.09896700829267502,5624,734,255.645091486,0.390148401260376,1127424.0,0.01171875,0.106211818754673,30.1171875,1746187430.96754,0.10880731046199799,1.0,733,55.65189743041992
0.0,0.0,0.07751214504241943,5880,766,265.120544504,0.3829324543476105,1176576.0,0.008463541977107525,0.12390902638435364,30.84895896911621,1746187440.4430182,0.10880731046199799,1.0,765,55.65189743041992
0.0,0.0,0.0861024335026741,5944,774,267.490662494,0.37367498874664307,1188864.0,0.009765625,0.12704595923423767,31.58984375,1746187442.8131323,0.10880731046199799,1.0,773,55.65189743041992
0.0,0.0,0.2029539793729782,6584,854,291.188813201,0.15026617050170898,1311744.0,0.010416666977107525,0.11976582556962967,31.17838478088379,1746187466.5113025,0.10880731046199799,1.0,853,55.65189743041992
0.0,0.0,0.21987585723400116,6688,867,295.057311506,0.06144218146800995,1331712.0,0.008463541977107525,0.07982459664344788,30.79166603088379,1746187470.3797915,0.10880731046199799,1.0,866,55.65189743041992
0.0,0.0,0.24086454510688782,6696,868,295.353559295,0.06235561519861221,1333248.0,0.009114583022892475,0.07687161862850189,32.15885543823242,1746187470.675989,0.10880731046199799,1.0,867,55.65189743041992
0.0,0.0,0.22680293023586273,6736,873,296.834195272,0.05186298117041588,1340928.0,0.01171875,0.0768742561340332,31.9375,1746187472.1566591,0.10880731046199799,1.0,872,55.65189743041992
0.0,0.0,0.17840971052646637,6856,888,301.282077478,-0.023136768490076065,1363968.0,0.008463541977107525,0.0807972103357315,30.47005271911621,1746187476.604533,0.10880731046199799,1.0,887,55.65189743041992
0.0,0.0,0.2089964896440506,7000,906,306.609754958,-0.01793305017054081,1391616.0,0.009114583022892475,0.0647922158241272,31.24088478088379,1746187481.9322433,0.10880731046199799,1.0,905,55.65189743041992
0.0,0.0,0.2361024022102356,7016,908,307.201649601,-0.047365203499794006,1394688.0,0.009765625,0.06785903871059418,30.88020896911621,1746187482.5241194,0.10880731046199799,1.0,907,55.65189743041992
0.0,0.0,0.23098346590995789,7040,911,308.089665825,-0.033478766679763794,1399296.0,0.008463541977107525,0.061546117067337036,31.609375,1746187483.4121459,0.10880731046199799,1.0,910,55.65189743041992
0.0,0.0,0.2557569146156311,7224,934,314.897074171,0.0221138596534729,1434624.0,0.012369791977107525,0.051371313631534576,31.94270896911621,1746187490.2195525,0.10880731046199799,1.0,933,55.65189743041992
0.0,0.0,0.26296961307525635,7472,965,324.075680748,-0.06153448671102524,1482240.0,0.014322916977107525,0.04555778577923775,30.52474021911621,1746187499.3981376,0.10880731046199799,1.0,964,55.65189743041992
0.0,0.0,0.25637757778167725,7736,998,333.913520111,-0.13150669634342194,1532928.0,0.0078125,0.03792821615934372,31.81119728088379,1746187509.2359986,0.5641449093818665,1.0,997,69.79901123046875
0.0,0.0,0.23551906645298004,7776,1003,335.392839862,-0.13917210698127747,1540608.0,0.008463541977107525,0.04032856225967407,30.09114646911621,1746187510.715346,0.5641449093818665,1.0,1002,69.79901123046875
0.0,0.0,0.23273608088493347,7808,1007,336.577152687,-0.15771353244781494,1546752.0,0.01171875,0.041164904832839966,30.55729103088379,1746187511.899548,0.5641449093818665,1.0,1006,69.79901123046875
0.0,0.0,0.24104510247707367,7816,1008,336.873207672,-0.1419796347618103,1548288.0,0.009114583022892475,0.039980076253414154,30.17057228088379,1746187512.1956758,0.5641449093818665,1.0,1007,69.79901123046875
0.0,0.0,0.23478296399116516,7960,1026,342.203406665,-0.13340823352336884,1575936.0,0.008463541977107525,0.03107600286602974,30.75390625,1746187517.5259056,0.5641449093818665,1.0,1025,69.79901123046875
0.0,0.0,0.2685355544090271,8264,1064,353.457525183,-0.0835871696472168,1634304.0,0.01171875,0.03149887174367905,31.7421875,1746187528.7799983,0.5641449093818665,1.0,1063,69.79901123046875
0.0,0.0,0.23162497580051422,8304,1069,354.937571916,-0.10158036649227142,1641984.0,0.009114583022892475,0.0385146364569664,30.19140625,1746187530.2600484,0.5641449093818665,1.0,1068,69.79901123046875
0.0,0.0,0.2413419932126999,8352,1075,356.712996319,-0.08992874622344971,1651200.0,0.011067708022892475,0.03471783176064491,30.6796875,1746187532.0354733,0.5641449093818665,1.0,1074,69.79901123046875
0.0,0.0,0.2375798523426056,8360,1076,357.008773303,-0.09193065762519836,1652736.0,0.010416666977107525,0.034880708903074265,31.06640625,1746187532.3312616,0.5641449093818665,1.0,1075,69.79901123046875
0.0,0.0,0.28668487071990967,8640,1111,367.375435494,-0.0997118204832077,1706496.0,0.01171875,0.026455091312527657,31.4296875,1746187542.697907,0.5641449093818665,1.0,1110,69.79901123046875
0.0,0.0,0.2714157700538635,8720,1121,370.334018026,-0.06770936399698257,1721856.0,0.010416666977107525,0.024362366646528244,31.8359375,1746187545.6564782,0.5641449093818665,1.0,1120,69.79901123046875
0.0,0.0,0.2275034338235855,8752,1125,371.51848573,-0.09838049113750458,1728000.0,0.0078125,0.033551499247550964,28.27474021911621,1746187546.8409612,0.5641449093818665,1.0,1124,69.79901123046875
0.0,0.0,0.27028384804725647,9008,1157,381.000737938,-0.12100760638713837,1777152.0,0.012369791977107525,0.022007809951901436,31.37109375,1746187556.323228,0.5641449093818665,1.0,1156,69.79901123046875
0.0,0.0,0.16869789361953735,9072,1165,383.368413004,-0.08626067638397217,1789440.0,0.009765625,0.028780808672308922,27.46484375,1746187558.6908972,0.5641449093818665,1.0,1164,69.79901123046875
0.0,0.0,0.30292096734046936,9240,1186,389.58561978,-0.064786896109581,1821696.0,0.009765625,0.018342146649956703,31.49739646911621,1746187564.9081123,0.5641449093818665,1.0,1185,69.79901123046875
0.0,0.0,0.24626299738883972,9264,1189,390.477223332,-0.06284252554178238,1826304.0,0.008463541977107525,0.0221695713698864,28.77734375,1746187565.7997098,0.5641449093818665,1.0,1188,69.79901123046875
0.0,0.0,0.25797829031944275,9280,1191,391.070688149,-0.06785192340612411,1829376.0,0.009114583022892475,0.01801815629005432,30.22265625,1746187566.3931727,0.5641449093818665,1.0,1190,69.79901123046875
0.0,0.0,0.24554337561130524,9296,1193,391.662605643,-0.06940144300460815,1832448.0,0.009114583022892475,0.019382096827030182,29.57552146911621,1746187566.985093,0.5641449093818665,1.0,1192,69.79901123046875
0.0,0.0,0.2921171486377716,9368,1202,394.327422562,-0.03967367112636566,1846272.0,0.008463541977107525,0.018709532916545868,32.25,1746187569.649872,0.5641449093818665,1.0,1201,69.79901123046875
0.0,0.0,0.21114321053028107,9376,1203,394.623506916,-0.05602224916219711,1847808.0,0.009114583022892475,0.020875589922070503,26.4375,1746187569.9459674,0.5641449093818665,1.0,1202,69.79901123046875
0.0,0.0,0.24527600407600403,9448,1212,397.291612768,-0.0546521358191967,1861632.0,0.008463541977107525,0.02196805365383625,28.53775978088379,1746187572.6140683,0.5641449093818665,1.0,1211,69.79901123046875
0.0,0.0,0.2618463337421417,9464,1214,397.883666569,-0.05609789490699768,1864704.0,0.008463541977107525,0.02414204180240631,29.6171875,1746187573.2061243,0.5641449093818665,1.0,1213,69.79901123046875
0.0,0.0,0.2393142133951187,9784,1254,409.725060714,-0.02598138526082039,1926144.0,0.009765625,0.021076541393995285,27.87239646911621,1746187585.0475223,0.5641449093818665,1.0,1253,69.79901123046875
0.0,0.0,0.27005377411842346,9848,1262,412.093183115,-0.04712986946105957,1938432.0,0.010416666977107525,0.02596307173371315,30.89453125,1746187587.415657,0.5641449093818665,1.0,1261,69.79901123046875
0.0,0.0,0.31311193108558655,9904,1269,414.168138353,-0.06389167159795761,1949184.0,0.009114583022892475,0.022685764357447624,31.08072853088379,1746187589.4906254,0.5641449093818665,1.0,1268,69.79901123046875
0.0,0.0,0.2912135124206543,10088,1292,420.979612992,-0.08427038788795471,1984512.0,0.0078125,0.026002157479524612,30.12369728088379,1746187596.3020823,0.5641449093818665,1.0,1291,69.79901123046875
0.0,0.0,0.31194353103637695,10112,1295,421.876204388,-0.07801426947116852,1989120.0,0.008463541977107525,0.027961045503616333,31.40234375,1746187597.1986847,0.5641449093818665,1.0,1294,69.79901123046875
0.005454545374959707,0.0,0.2918853759765625,10184,1304,424.602038384,-0.13075613975524902,2002944.0,0.011067708022892475,0.03207821398973465,31.20703125,1746187599.924517,0.4072338938713074,1.0,1303,88.12545776367188
0.005454545374959707,0.0,0.28404855728149414,10232,1310,426.378771228,-0.13209158182144165,2012160.0,0.009114583022892475,0.023259084671735764,31.37109375,1746187601.701255,0.4072338938713074,1.0,1309,88.12545776367188
0.005454545374959707,0.0,0.19849823415279388,10496,1343,436.155529619,-0.09689152240753174,2062848.0,0.008463541977107525,0.021844038739800453,27.3359375,1746187611.4780161,0.4072338938713074,1.0,1342,88.12545776367188
0.005454545374959707,0.0,0.188776895403862,10672,1365,442.671778105,-0.13697047531604767,2096640.0,0.008463541977107525,0.02971293032169342,26.22525978088379,1746187617.994255,0.4072338938713074,1.0,1364,88.12545776367188
0.005454545374959707,0.0,0.22431941330432892,10992,1405,454.513270826,-0.1360352486371994,2158080.0,0.0078125,0.02779058739542961,28.66536521911621,1746187629.8357384,0.4072338938713074,1.0,1404,88.12545776367188
0.005454545374959707,0.0,0.18053382635116577,11032,1410,455.993539058,-0.1299862265586853,2165760.0,0.008463541977107525,0.026379896327853203,25.85416603088379,1746187631.316026,0.4072338938713074,1.0,1409,88.12545776367188
0.005454545374959707,0.0,0.30040618777275085,11272,1440,464.872802317,-0.07476669549942017,2211840.0,0.009114583022892475,0.02657444030046463,31.03775978088379,1746187640.1952732,0.4072338938713074,1.0,1439,88.12545776367188
0.005454545374959707,0.0,0.3150494396686554,11280,1441,465.168733261,-0.09195297956466675,2213376.0,0.008463541977107525,0.03154819458723068,31.95052146911621,1746187640.491209,0.4072338938713074,1.0,1440,88.12545776367188
0.005454545374959707,0.0,0.31480810046195984,11424,1459,470.503523549,-0.022472428157925606,2241024.0,0.012369791977107525,0.026806775480508804,32.26432418823242,1746187645.8259861,0.4072338938713074,1.0,1458,88.12545776367188
0.005454545374959707,0.0,0.3117716312408447,11496,1468,473.168208708,-0.026269786059856415,2254848.0,0.011067708022892475,0.028781982138752937,31.49479103088379,1746187648.4906783,0.4072338938713074,1.0,1467,88.12545776367188
0.005454545374959707,0.0,0.1819574385881424,11568,1477,475.831506687,-0.12030919641256332,2268672.0,0.011067708022892475,0.03402244299650192,26.45833396911621,1746187651.153924,0.4072338938713074,1.0,1476,88.12545776367188
0.005454545374959707,0.0,0.2934799790382385,11608,1482,477.316545383,-0.124730184674263,2276352.0,0.0078125,0.0271168053150177,29.97916603088379,1746187652.639033,0.4072338938713074,1.0,1481,88.12545776367188
0.005454545374959707,0.0,0.2501015365123749,11920,1521,488.866967652,-0.12587003409862518,2336256.0,0.010416666977107525,0.0562397763133049,31.078125,1746187664.189373,0.4072338938713074,1.0,1520,88.12545776367188
0.005454545374959707,0.0,0.26929160952568054,11944,1524,489.755299127,-0.14151978492736816,2340864.0,0.009765625,0.028386909514665604,30.60416603088379,1746187665.077755,0.4072338938713074,1.0,1523,88.12545776367188
0.005454545374959707,0.0364583320915699,0.28493747115135193,12104,1544,495.67683388,-0.16772675514221191,2371584.0,0.009114583022892475,0.03384621441364288,27.140625,1746187670.9993079,0.4072338938713074,1.0,1543,88.12545776367188
0.005454545374959707,0.0,0.3121587932109833,12168,1552,498.045140236,-0.17100942134857178,2383872.0,0.009114583022892475,0.033939000219106674,30.87109375,1746187673.3676186,0.4072338938713074,1.0,1551,88.12545776367188
0.005454545374959707,0.02604166604578495,0.32524386048316956,12240,1561,500.712101106,-0.22450867295265198,2397696.0,0.008463541977107525,0.029954854398965836,29.81380271911621,1746187676.0345638,0.4072338938713074,1.0,1560,88.12545776367188
0.0,0.0,0.19616316258907318,12776,1628,520.616714966,-0.34140926599502563,2500608.0,0.0078125,0.03204454481601715,25.92447853088379,1746187695.9392073,0.4882749617099762,1.0,1627,98.07003784179688
0.0,0.0,0.23631681501865387,12968,1652,527.728927391,-0.42075732350349426,2537472.0,0.008463541977107525,0.06192646920681,30.36588478088379,1746187703.0514116,0.4882749617099762,1.0,1651,98.07003784179688
0.0,0.0,0.12859374284744263,13056,1663,530.986503525,-0.38712596893310547,2554368.0,0.0078125,0.04578563570976257,25.15494728088379,1746187706.3089926,0.4882749617099762,1.0,1662,98.07003784179688
0.0,0.0,0.11017360538244247,13128,1672,533.651394024,-0.389473557472229,2568192.0,0.0078125,0.04260485619306564,23.46875,1746187708.9738634,0.4882749617099762,1.0,1671,98.07003784179688
0.0,0.0,0.13888627290725708,13312,1695,540.461406959,-0.3584478497505188,2603520.0,0.0078125,0.05530760437250137,26.07291603088379,1746187715.7838058,0.4882749617099762,1.0,1694,98.07003784179688
0.0,0.0,0.1158958300948143,13336,1698,541.350904968,-0.4488685429096222,2608128.0,0.0078125,0.052469849586486816,24.8828125,1746187716.6733599,0.4882749617099762,1.0,1697,98.07003784179688
0.0,0.0,0.11644355207681656,13440,1711,545.198660392,-0.3453751504421234,2628096.0,0.0078125,0.044967614114284515,23.64453125,1746187720.5211208,0.4882749617099762,1.0,1710,98.07003784179688
0.0,0.0,0.1180034726858139,13448,1712,545.494714183,-0.3357534408569336,2629632.0,0.0078125,0.03427271544933319,23.49739646911621,1746187720.817182,0.4882749617099762,1.0,1711,98.07003784179688
0.0,0.0,0.12232203036546707,13568,1727,549.934710471,-0.34910058975219727,2652672.0,0.0078125,0.04476584494113922,23.36197853088379,1746187725.2571902,0.4882749617099762,1.0,1726,98.07003784179688
0.0,0.0,0.11637932807207108,13592,1730,550.8262255,-0.3556870222091675,2657280.0,0.0078125,0.04199764132499695,23.78385353088379,1746187726.148697,0.4882749617099762,1.0,1729,98.07003784179688
0.0,0.0,0.13131769001483917,13680,1741,554.101914179,-0.31594318151474,2674176.0,0.0078125,0.04332790523767471,23.25390625,1746187729.424392,0.4882749617099762,1.0,1740,98.07003784179688
0.0,0.0,0.10961804538965225,13752,1750,556.771356397,-0.34807083010673523,2688000.0,0.0078125,0.043294720351696014,22.09375,1746187732.0938208,0.4882749617099762,1.0,1749,98.07003784179688
0.0,0.0,0.15145397186279297,13816,1758,559.138496981,-0.3574984073638916,2700288.0,0.0078125,0.04318394511938095,23.05208396911621,1746187734.4609694,0.4882749617099762,1.0,1757,98.07003784179688
0.0,0.0,0.10534026473760605,13848,1762,560.3220368,-0.35357290506362915,2706432.0,0.0078125,0.03443404287099838,22.09375,1746187735.64452,0.4882749617099762,1.0,1761,98.07003784179688
0.0,0.0,0.12827342748641968,13864,1764,560.914044243,-0.3272927701473236,2709504.0,0.0078125,0.03837141394615173,22.86328125,1746187736.2365038,0.4882749617099762,1.0,1763,98.07003784179688
0.0,0.0,0.15289407968521118,13992,1780,565.651221252,-0.33986279368400574,2734080.0,0.0078125,0.036513250321149826,23.70703125,1746187740.9736981,0.4882749617099762,1.0,1779,98.07003784179688
0.0,0.0,0.1463211476802826,14024,1784,566.835364501,-0.3081360459327698,2740224.0,0.0078125,0.033300455659627914,22.76171875,1746187742.1578445,0.4882749617099762,1.0,1783,98.07003784179688
0.0,0.0,0.09438887983560562,14072,1790,568.61187869,-0.2971193492412567,2749440.0,0.0078125,0.03452189266681671,22.97135353088379,1746187743.9343524,0.4882749617099762,1.0,1789,98.07003784179688
0.0,0.0,0.11306248605251312,14088,1792,569.203568313,-0.3039907217025757,2752512.0,0.0078125,0.03552557900547981,22.18619728088379,1746187744.5260296,0.4882749617099762,1.0,1791,98.07003784179688
0.0,0.0,0.10837845504283905,14192,1805,573.05585666,-0.2628619372844696,2772480.0,0.0078125,0.04068438708782196,22.09375,1746187748.3783417,0.4882749617099762,1.0,1804,98.07003784179688
0.0,0.0,0.16098521649837494,14216,1808,573.954955144,-0.28046637773513794,2777088.0,0.0078125,0.03981654718518257,23.80729103088379,1746187749.27739,0.4882749617099762,1.0,1807,98.07003784179688
0.0,0.0,0.1553254872560501,14328,1822,578.09753674,-0.30394524335861206,2798592.0,0.0078125,0.0461374968290329,23.82682228088379,1746187753.4199986,0.4882749617099762,1.0,1821,98.07003784179688
0.0,0.0,0.15802080929279327,14384,1829,580.170348461,-0.29940617084503174,2809344.0,0.008463541977107525,0.06985510885715485,22.48958396911621,1746187755.4928286,0.4882749617099762,1.0,1828,98.07003784179688
0.0,0.01953125,0.17129512131214142,14432,1835,581.949503419,-0.2753105163574219,2818560.0,0.0078125,0.03733621910214424,23.42057228088379,1746187757.2719746,0.4882749617099762,1.0,1834,98.07003784179688
0.0,0.0,0.1417326182126999,14560,1851,586.686296202,-0.24839428067207336,2843136.0,0.0078125,0.03413348272442818,22.5703125,1746187762.008748,0.4882749617099762,1.0,1850,98.07003784179688
