returned_episode_lengths,returned_won_episode,update_steps,returned_episode,_step,test_returned_episode_returns,loss,test_returned_episode_lengths,returned_episode_returns,_runtime,grad_steps,test_returned_won_episode,test_returned_episode,qvals,env_step,_timestamp
23.535808563232422,0.0,21,0.02734375186264515,20,0.10616538673639297,0.0,23.953100204467773,0.16455242037773132,81.956916159,0,0.0004078303463757038,1.0,0.0,32256,1746194221.325335
22.971355438232422,0.0,24,0.02473958395421505,23,0.10616538673639297,0.0,23.953100204467773,0.17536498606204987,82.15242008,0,0.0004078303463757038,1.0,0.0,36864,1746194221.520875
27.183595657348633,0.0,39,0.0221354179084301,38,0.10616538673639297,0.031503356993198395,23.953100204467773,0.2392650693655014,85.311693695,64,0.0004078303463757038,1.0,-0.1004967987537384,59904,1746194224.680091
22.87044334411621,0.0,67,0.0240885429084301,66,0.10616538673639297,0.11394330114126205,23.953100204467773,0.2554769217967987,94.764821533,288,0.0004078303463757038,1.0,0.27177923917770386,102912,1746194234.1331096
25.490886688232422,0.0,81,0.02083333395421505,80,0.10616538673639297,0.0997367650270462,23.953100204467773,0.19825327396392822,99.476784472,400,0.0004078303463757038,1.0,0.24942466616630554,124416,1746194238.845203
24.006511688232422,0.0,84,0.02278645895421505,83,0.10616538673639297,0.18034149706363678,23.953100204467773,0.20121391117572784,100.498503966,424,0.0004078303463757038,1.0,0.2976493835449219,129024,1746194239.8667824
23.58528709411621,0.01497395895421505,86,0.02343750186264515,85,0.10616538673639297,0.18073534965515137,23.953100204467773,0.23811723291873932,101.170928624,440,0.0004078303463757038,1.0,0.29825103282928467,132096,1746194240.539344
25.41927146911621,0.0,158,0.0240885429084301,157,0.10616538673639297,0.4928382635116577,23.953100204467773,0.259653776884079,125.482054418,1016,0.0004078303463757038,1.0,0.37401193380355835,242688,1746194264.8505085
25.305339813232422,0.0,170,0.02278645895421505,169,0.10616538673639297,0.5078531503677368,23.953100204467773,0.2744448781013489,129.567189427,1112,0.0004078303463757038,1.0,0.38896802067756653,261120,1746194268.9356291
26.38020896911621,0.0,173,0.0201822929084301,172,0.10616538673639297,0.5441792011260986,23.953100204467773,0.2762099504470825,130.584657881,1136,0.0004078303463757038,1.0,0.3989933729171753,265728,1746194269.9528916
24.95052146911621,0.02083333395421505,197,0.0221354179084301,196,0.10616538673639297,0.45791196823120117,23.953100204467773,0.27039700746536255,138.73592977,1328,0.0004078303463757038,1.0,0.38974517583847046,302592,1746194278.1042483
26.611980438232422,0.0,199,0.02148437686264515,198,0.10616538673639297,0.4992636442184448,23.953100204467773,0.2816976308822632,139.413479236,1344,0.0004078303463757038,1.0,0.38017553091049194,305664,1746194278.7817373
26.205730438232422,0.0,219,0.02343750186264515,218,0.10616538673639297,0.6446611881256104,23.953100204467773,0.2957167327404022,146.219882463,1504,0.0004078303463757038,1.0,0.36027196049690247,336384,1746194285.588267
24.904949188232422,0.0,246,0.02473958395421505,245,0.10616538673639297,0.5896226763725281,23.953100204467773,0.2705076038837433,155.353634539,1720,0.0004078303463757038,1.0,0.3411703407764435,377856,1746194294.7219837
27.06770896911621,0.0,248,0.01953125186264515,247,0.10616538673639297,0.6071141362190247,23.953100204467773,0.2380491942167282,156.031581299,1736,0.0004078303463757038,1.0,0.3379265069961548,380928,1746194295.4000084
26.139324188232422,0.0,270,0.01953125186264515,269,0.10616538673639297,0.5678622722625732,23.953100204467773,0.24766194820404053,163.463219411,1912,0.0004078303463757038,1.0,0.322884738445282,414720,1746194302.8315141
25.89583396911621,0.0,278,0.0240885429084301,277,0.10616538673639297,0.5397846698760986,23.953100204467773,0.28256386518478394,166.155074234,1976,0.0004078303463757038,1.0,0.32047751545906067,427008,1746194305.5235267
26.33724021911621,0.0,279,0.02083333395421505,278,0.10616538673639297,0.5713009238243103,23.953100204467773,0.3014376759529114,166.491613706,1984,0.0004078303463757038,1.0,0.3058721423149109,428544,1746194305.8600445
25.94856834411621,0.0,290,0.0240885429084301,289,0.10616538673639297,0.512647271156311,23.953100204467773,0.2972568869590759,170.200664933,2072,0.0004078303463757038,1.0,0.28789979219436646,445440,1746194309.5691018
25.338542938232422,0.0,299,0.02539062686264515,298,0.10616538673639297,0.5431302785873413,23.953100204467773,0.28699201345443726,173.259714231,2144,0.0004078303463757038,1.0,0.2861625552177429,459264,1746194312.627974
26.308595657348633,0.0,314,0.02278645895421505,313,0.10616538673639297,0.4866788387298584,23.953100204467773,0.26545649766921997,178.299945505,2264,0.0004078303463757038,1.0,0.26966461539268494,482304,1746194317.6683917
26.50520896911621,0.0,322,0.0201822929084301,321,0.10616538673639297,0.48599016666412354,23.953100204467773,0.2866050899028778,180.996581342,2328,0.0004078303463757038,1.0,0.2698749005794525,494592,1746194320.364995
25.69075584411621,0.0,325,0.02278645895421505,324,0.45618149638175964,0.49774226546287537,39.123191833496094,0.3364628553390503,182.09599437,2352,0.002173913177102804,1.0,0.27250996232032776,499200,1746194321.464378
27.873699188232422,0.0,338,0.01953125186264515,337,0.45618149638175964,0.44572746753692627,39.123191833496094,0.26183098554611206,186.484301071,2456,0.002173913177102804,1.0,0.2500948905944824,519168,1746194325.8525522
25.44270896911621,0.0,343,0.0221354179084301,342,0.45618149638175964,0.4557344317436218,39.123191833496094,0.26602834463119507,188.165268685,2496,0.002173913177102804,1.0,0.25216904282569885,526848,1746194327.5337005
23.75716209411621,0.0,363,0.02343750186264515,362,0.45618149638175964,0.27389615774154663,39.123191833496094,0.2999170124530792,194.930027395,2656,0.002173913177102804,1.0,0.2435586005449295,557568,1746194334.2984965
26.72200584411621,0.0,375,0.02083333395421505,374,0.45618149638175964,0.3185231387615204,39.123191833496094,0.3086934983730316,198.980439805,2752,0.002173913177102804,1.0,0.22824595868587494,576000,1746194338.3488567
25.76888084411621,0.0,388,0.0221354179084301,387,0.45618149638175964,0.3584231734275818,39.123191833496094,0.32850027084350586,203.354050815,2856,0.002173913177102804,1.0,0.2831174433231354,595968,1746194342.7222862
26.692058563232422,0.0071614584885537624,394,0.017578125,393,0.45618149638175964,0.5256261825561523,39.123191833496094,0.2730635404586792,205.372869163,2904,0.002173913177102804,1.0,0.2475324273109436,605184,1746194344.7412608
26.162111282348633,0.0,418,0.02343750186264515,417,0.45618149638175964,0.6787745952606201,39.123191833496094,0.3616397976875305,213.644815346,3096,0.002173913177102804,1.0,0.2530338764190674,642048,1746194353.013231
25.180339813232422,0.0,419,0.02343750186264515,418,0.45618149638175964,0.4330641031265259,39.123191833496094,0.32205188274383545,213.981030614,3104,0.002173913177102804,1.0,0.2676786184310913,643584,1746194353.3494499
