env_step,test_returned_won_episode,_timestamp,loss,test_returned_episode_returns,qvals,update_steps,test_returned_episode,returned_episode_lengths,_runtime,grad_steps,returned_episode_returns,returned_episode,returned_won_episode,_step,test_returned_episode_lengths
1304064.0,0.0,1746192339.4518902,0.14674048125743866,0.19824504852294922,0.13894593715667725,849,1.0,31.68229103088379,343.558808939,6544,0.1796978861093521,0.009114583022892475,0.0,848,54.18730926513672
1359360.0,0.0,1746192350.0458229,0.11534900963306427,0.19824504852294922,0.08960701525211334,885,1.0,30.58072853088379,354.152722398,6832,0.18654859066009521,0.009114583022892475,0.0,884,54.18730926513672
1390080.0,0.0,1746192355.9288995,0.08186334371566772,0.19824504852294922,0.11443652212619781,905,1.0,32.10676956176758,360.035816216,6992,0.2305164635181427,0.013020833022892475,0.0,904,54.18730926513672
1417728.0,0.0,1746192361.2278912,0.0433114618062973,0.19824504852294922,0.08004207909107208,923,1.0,31.27734375,365.334802982,7136,0.2040511965751648,0.011067708022892475,0.0,922,54.18730926513672
1426944.0,0.0,1746192362.991873,0.04183505102992058,0.19824504852294922,0.0853140652179718,929,1.0,32.06119918823242,367.098794998,7184,0.1926145702600479,0.010416666977107525,0.0,928,54.18730926513672
1476096.0,0.0,1746192372.3914542,0.03339536488056183,0.19824504852294922,0.09077557176351547,961,1.0,29.1640625,376.498352085,7440,0.1803923398256302,0.010416666977107525,0.0,960,54.18730926513672
1485312.0,0.0,1746192374.1543453,0.030774133279919624,0.19824504852294922,0.10553647577762604,967,1.0,31.27994728088379,378.261556374,7488,0.21707114577293396,0.011067708022892475,0.0,966,54.18730926513672
1491456.0,0.0,1746192375.3311179,0.03226618468761444,0.19824504852294922,0.1151169091463089,971,1.0,30.375,379.438038722,7520,0.17865711450576782,0.013020833022892475,0.0,970,54.18730926513672
1492992.0,0.0,1746192375.6250122,0.031254999339580536,0.19824504852294922,0.11022582650184631,972,1.0,31.22265625,379.731932036,7528,0.21217532455921173,0.009765625,0.0,971,54.18730926513672
1500672.0,0.0,1746192377.1607296,0.028220562264323235,0.41429439187049866,0.1009087860584259,977,1.0,27.97786521911621,381.267638947,7568,0.16821005940437317,0.010416666977107525,0.0,976,67.35302734375
1531392.0,0.0,1746192383.0319257,0.06630152463912964,0.41429439187049866,0.13328073918819427,997,1.0,31.109375,387.138835126,7728,0.2176605612039566,0.010416666977107525,0.0,996,67.35302734375
1555968.0,0.0,1746192387.747021,0.030521627515554428,0.41429439187049866,0.14026376605033875,1013,1.0,29.04557228088379,391.853919647,7856,0.17590883374214172,0.01171875,0.0,1012,67.35302734375
1591296.0,0.0,1746192394.512366,0.020813679322600365,0.41429439187049866,0.1459314078092575,1036,1.0,30.75130271911621,398.619263624,8040,0.23069530725479126,0.011067708022892475,0.0,1035,67.35302734375
1594368.0,0.0,1746192395.0992777,0.017834948375821114,0.41429439187049866,0.1503242403268814,1038,1.0,31.02474021911621,399.206257706,8056,0.22691144049167633,0.013671875,0.0,1037,67.35302734375
1600512.0,0.0,1746192396.2760549,0.027046583592891693,0.41429439187049866,0.14785723388195038,1042,1.0,30.70572853088379,400.383093406,8088,0.23519356548786163,0.013671875,0.0,1041,67.35302734375
1615872.0,0.0,1746192399.217222,0.02249554917216301,0.41429439187049866,0.13507425785064697,1052,1.0,29.1484375,403.324133991,8168,0.23166748881340027,0.012369791977107525,0.0,1051,67.35302734375
1623552.0,0.0,1746192400.6881409,0.01712028682231903,0.41429439187049866,0.12252138555049896,1057,1.0,30.23828125,404.79504933,8208,0.24849997460842133,0.012369791977107525,0.0,1056,67.35302734375
1626624.0,0.0,1746192401.275958,0.016398422420024872,0.41429439187049866,0.14304202795028687,1059,1.0,31.67838478088379,405.382885508,8224,0.2740876376628876,0.012369791977107525,0.0,1058,67.35302734375
1655808.0,0.0,1746192406.851847,0.015687303617596626,0.41429439187049866,0.11796237528324127,1078,1.0,31.09895896911621,410.958745275,8376,0.2512056827545166,0.013020833022892475,0.0,1077,67.35302734375
1658880.0,0.0,1746192407.439113,0.015519850887358189,0.41429439187049866,0.1255670189857483,1080,1.0,31.63671875,411.546095792,8392,0.2634609043598175,0.013671875,0.0,1079,67.35302734375
1732608.0,0.0,1746192421.5471025,0.01343364454805851,0.41429439187049866,0.16769114136695862,1128,1.0,28.921875,425.654013371,8776,0.2209218442440033,0.009765625,0.0,1127,67.35302734375
1766400.0,0.0,1746192428.0143664,0.013430539518594742,0.41429439187049866,0.1740594357252121,1150,1.0,31.23828125,432.121284536,8952,0.2847551703453064,0.011067708022892475,0.0,1149,67.35302734375
1775616.0,0.0,1746192429.776951,0.01342957653105259,0.41429439187049866,0.17606309056282043,1156,1.0,31.04166603088379,433.883854058,9000,0.2855147421360016,0.009114583022892475,0.0,1155,67.35302734375
1795584.0,0.0,1746192433.6028254,0.013348362408578396,0.41429439187049866,0.2064807116985321,1169,1.0,31.11328125,437.709735582,9104,0.28366661071777344,0.008463541977107525,0.0,1168,67.35302734375
1858560.0,0.0,1746192445.6489153,0.012586930766701698,0.41429439187049866,0.207797110080719,1210,1.0,28.59895896911621,449.755858665,9432,0.2505963146686554,0.009114583022892475,0.0,1209,67.35302734375
1861632.0,0.0,1746192446.242933,0.014572442509233952,0.41429439187049866,0.21923905611038208,1212,1.0,31.24739646911621,450.349937578,9448,0.2777291536331177,0.009114583022892475,0.0,1211,67.35302734375
1873920.0,0.0,1746192448.592073,0.01192767545580864,0.41429439187049866,0.21805334091186523,1220,1.0,31.48567771911621,452.69899552,9512,0.28841838240623474,0.009114583022892475,0.0,1219,67.35302734375
1890816.0,0.0,1746192451.817497,0.01341341808438301,0.41429439187049866,0.2270878553390503,1231,1.0,31.26171875,455.924394995,9600,0.3200554847717285,0.009765625,0.0,1230,67.35302734375
1906176.0,0.0,1746192454.7517152,0.01482485793530941,0.41429439187049866,0.2213810831308365,1241,1.0,30.89974021911621,458.858629167,9680,0.2725338041782379,0.008463541977107525,0.0,1240,67.35302734375
1910784.0,0.0,1746192455.6336703,0.01178295910358429,0.41429439187049866,0.24312305450439453,1244,1.0,30.62239646911621,459.740566171,9704,0.29472652077674866,0.012369791977107525,0.0,1243,67.35302734375
1924608.0,0.0,1746192458.278247,0.011237459257245064,0.41429439187049866,0.2390526682138443,1253,1.0,31.54817771911621,462.385169419,9776,0.2895294725894928,0.0078125,0.0,1252,67.35302734375
1944576.0,0.0,1746192462.1073751,0.012933405116200447,0.41429439187049866,0.24829739332199097,1266,1.0,31.45442771911621,466.214263045,9880,0.30955639481544495,0.011067708022892475,0.0,1265,67.35302734375
1967616.0,0.0,1746192466.5258727,0.010467237792909145,0.41429439187049866,0.22570328414440155,1281,1.0,30.55989646911621,470.63275586,10000,0.2974192202091217,0.009114583022892475,0.0,1280,67.35302734375
1978368.0,0.0,1746192468.6057987,0.012099163606762886,0.41429439187049866,0.23744115233421326,1288,1.0,30.84895896911621,472.712709627,10056,0.28786367177963257,0.008463541977107525,0.0,1287,67.35302734375
1993728.0,0.0,1746192471.5466273,0.013282792642712593,0.41429439187049866,0.255947083234787,1298,1.0,31.58333396911621,475.653515491,10136,0.31022217869758606,0.01171875,0.0,1297,67.35302734375
2018304.0,0.0035714288242161274,1746192476.3151245,0.0852414146065712,0.6875689625740051,0.2711000442504883,1314,1.0,31.71354103088379,480.422038444,10264,0.3212890028953552,0.009765625,0.0,1313,74.62678527832031
2072064.0,0.0035714288242161274,1746192486.6016064,0.012620264664292336,0.6875689625740051,0.19663240015506744,1349,1.0,30.23307228088379,490.708520145,10544,0.292567640542984,0.0078125,0.0,1348,74.62678527832031
2088960.0,0.0035714288242161274,1746192489.8326857,0.013375256210565567,0.6875689625740051,0.1957489252090454,1360,1.0,29.75,493.939580259,10632,0.29113972187042236,0.008463541977107525,0.0,1359,74.62678527832031
2104320.0,0.0035714288242161274,1746192492.7740374,0.013633988797664642,0.6875689625740051,0.2125047892332077,1370,1.0,28.86458396911621,496.880944482,10712,0.2574279010295868,0.0078125,0.0,1369,74.62678527832031
2115072.0,0.0035714288242161274,1746192494.8313587,0.01907011866569519,0.6875689625740051,0.14990031719207764,1377,1.0,29.55729103088379,498.93828399,10768,0.2938133478164673,0.0078125,0.02083333395421505,1376,74.62678527832031
2118144.0,0.0035714288242161274,1746192495.4196825,0.015066970139741898,0.6875689625740051,0.16711971163749695,1379,1.0,29.6171875,499.526594075,10784,0.26929771900177,0.0078125,0.0,1378,74.62678527832031
2121216.0,0.0035714288242161274,1746192496.008832,0.023041678592562675,0.6875689625740051,0.1585104912519455,1381,1.0,31.5390625,500.115745737,10800,0.3118063509464264,0.01171875,0.0,1380,74.62678527832031
2133504.0,0.0035714288242161274,1746192498.3647757,0.01307173352688551,0.6875689625740051,0.17198237776756287,1389,1.0,31.7890625,502.471684245,10864,0.3119843304157257,0.008463541977107525,0.0,1388,74.62678527832031
2142720.0,0.0035714288242161274,1746192500.1291935,0.014975900761783123,0.6875689625740051,0.17538824677467346,1395,1.0,31.73567771911621,504.236122276,10912,0.31389662623405457,0.008463541977107525,0.0,1394,74.62678527832031
2147328.0,0.0035714288242161274,1746192501.0120883,0.017967047169804573,0.6875689625740051,0.1783697009086609,1398,1.0,31.39974021911621,505.119001033,10936,0.30882981419563293,0.0078125,0.0,1397,74.62678527832031
2153472.0,0.0035714288242161274,1746192502.1885214,0.017050251364707947,0.6875689625740051,0.20518921315670013,1402,1.0,31.94921875,506.29542792,10968,0.34377336502075195,0.008463541977107525,0.0,1401,74.62678527832031
2159616.0,0.0035714288242161274,1746192503.365094,0.014223657548427582,0.6875689625740051,0.19784015417099,1406,1.0,29.28125,507.471996172,11000,0.2615051865577698,0.008463541977107525,0.0,1405,74.62678527832031
2187264.0,0.0035714288242161274,1746192508.6620827,0.019471950829029083,0.6875689625740051,0.1854703277349472,1424,1.0,29.47525978088379,512.768969746,11144,0.31218746304512024,0.0078125,0.025390625,1423,74.62678527832031
2201088.0,0.0035714288242161274,1746192511.3281355,0.017170367762446404,0.6875689625740051,0.1637345254421234,1433,1.0,30.27083396911621,515.435053694,11216,0.2784139811992645,0.0078125,0.0,1432,74.62678527832031
2216448.0,0.0035714288242161274,1746192514.2657523,0.016130540519952774,0.6875689625740051,0.030249889940023422,1443,1.0,29.5,518.372641727,11296,0.28076642751693726,0.008463541977107525,0.0,1442,74.62678527832031
2236416.0,0.0035714288242161274,1746192518.0941758,0.01406748779118061,0.6875689625740051,0.04927011579275131,1456,1.0,31.2890625,522.201077821,11400,0.2932525873184204,0.008463541977107525,0.0,1455,74.62678527832031
2274816.0,0.0035714288242161274,1746192525.4455786,0.016330381855368614,0.6875689625740051,0.03430085629224777,1481,1.0,27.73307228088379,529.552507797,11600,0.2628202438354492,0.0078125,0.0,1480,74.62678527832031
2287104.0,0.0035714288242161274,1746192527.7942805,0.023750001564621925,0.6875689625740051,0.032457385212183,1489,1.0,28.33854103088379,531.901241415,11664,0.30836281180381775,0.008463541977107525,0.044921875,1488,74.62678527832031
2328576.0,0.0035714288242161274,1746192535.7306952,0.023033998906612396,0.6875689625740051,0.041054099798202515,1516,1.0,30.08984375,539.83759731,11880,0.3341969847679138,0.008463541977107525,0.02734375,1515,74.62678527832031
2336256.0,0.0035714288242161274,1746192537.198831,0.013592055067420006,0.6875689625740051,0.032239221036434174,1521,1.0,28.89453125,541.30575563,11920,0.2898654043674469,0.0078125,0.0,1520,74.62678527832031
2351616.0,0.0035714288242161274,1746192540.1383746,0.022843431681394577,0.6875689625740051,0.03464672714471817,1531,1.0,28.90755271911621,544.245281106,12000,0.28936541080474854,0.0078125,0.0,1530,74.62678527832031
2357760.0,0.0035714288242161274,1746192541.3153994,0.026222262531518936,0.6875689625740051,0.02232995443046093,1535,1.0,28.45052146911621,545.42231448,12032,0.29970306158065796,0.0078125,0.02473958395421505,1534,74.62678527832031
2383872.0,0.0035714288242161274,1746192546.3071716,0.025524534285068512,0.6875689625740051,0.03769392520189285,1552,1.0,28.73958396911621,550.41419113,12168,0.3300129771232605,0.0078125,0.0501302070915699,1551,74.62678527832031
2406912.0,0.0035714288242161274,1746192550.7195845,0.04147714376449585,0.6875689625740051,0.03114299848675728,1567,1.0,29.71614646911621,554.826499818,12288,0.2925589680671692,0.0078125,0.0,1566,74.62678527832031
2409984.0,0.0035714288242161274,1746192551.3076217,0.02522716298699379,0.6875689625740051,0.03432510420680046,1569,1.0,29.42838478088379,555.414525529,12304,0.28735241293907166,0.008463541977107525,0.0,1568,74.62678527832031
2419200.0,0.0035714288242161274,1746192553.0863943,0.022709999233484268,0.6875689625740051,-0.019730564206838608,1575,1.0,29.60416603088379,557.193320981,12352,0.3242759704589844,0.0078125,0.02669270895421505,1574,74.62678527832031
2422272.0,0.0035714288242161274,1746192553.6749215,0.03213489428162575,0.6875689625740051,-0.010906483046710491,1577,1.0,27.90104103088379,557.781842532,12368,0.3473888337612152,0.0078125,0.0716145858168602,1576,74.62678527832031
2476032.0,0.0035714288242161274,1746192563.9679167,0.026430193334817886,0.6875689625740051,-0.032140184193849564,1612,1.0,28.36067771911621,568.074839352,12648,0.31342703104019165,0.0078125,0.0423177070915699,1611,74.62678527832031
2492928.0,0.0035714288242161274,1746192567.1987357,0.05308718979358673,0.6875689625740051,-0.09145548194646835,1623,1.0,30.55989646911621,571.305660584,12736,0.2886423170566559,0.008463541977107525,0.0,1622,74.62678527832031
2494464.0,0.0035714288242161274,1746192567.4925,0.09630347788333893,0.6875689625740051,-0.13032066822052002,1624,1.0,30.80078125,571.599422915,12744,0.29788535833358765,0.0078125,0.0,1623,74.62678527832031
2515968.0,0.1779496967792511,1746192571.6683562,0.027752190828323364,1.027870774269104,-0.1228131353855133,1638,0.9999999403953552,28.2265625,575.775284641,12856,0.26697129011154175,0.0078125,0.0,1637,90.72340393066406
2520576.0,0.1779496967792511,1746192572.5506413,0.03724443167448044,1.027870774269104,-0.12801645696163177,1641,0.9999999403953552,27.08984375,576.657544999,12880,0.2458515167236328,0.0078125,0.0,1640,90.72340393066406
2523648.0,0.1779496967792511,1746192573.138427,0.025713292881846428,1.027870774269104,-0.12262286990880966,1643,0.9999999403953552,28.33333396911621,577.24534104,12896,0.2604930102825165,0.0078125,0.0,1642,90.72340393066406
2537472.0,0.1779496967792511,1746192575.7827706,0.032914839684963226,1.027870774269104,-0.11407110095024109,1652,0.9999999403953552,27.54947853088379,579.889687609,12968,0.3136970102787018,0.0078125,0.0416666679084301,1651,90.72340393066406
2552832.0,0.1779496967792511,1746192578.7281592,0.048621755093336105,1.027870774269104,-0.09051916003227234,1662,0.9999999403953552,29.34765625,582.835278649,13048,0.30982545018196106,0.0078125,0.01888020895421505,1661,90.72340393066406
2621952.0,0.1779496967792511,1746192591.9477158,0.02876507118344307,1.027870774269104,-0.12663191556930542,1707,0.9999999403953552,29.48697853088379,596.054635829,13408,0.3101727068424225,0.0078125,0.02799479104578495,1706,90.72340393066406
2626560.0,0.1779496967792511,1746192592.8294923,0.03938642144203186,1.027870774269104,-0.13568761944770813,1710,0.9999999403953552,27.21484375,596.936392473,13432,0.2343411147594452,0.0078125,0.0,1709,90.72340393066406
2628096.0,0.1779496967792511,1746192593.1231215,0.04079897329211235,1.027870774269104,-0.13965612649917603,1711,0.9999999403953552,25.90494728088379,597.230019119,13440,0.30401816964149475,0.0078125,0.044921875,1710,90.72340393066406
2655744.0,0.1779496967792511,1746192598.4545963,0.046118371188640594,1.027870774269104,-0.1011914610862732,1729,0.9999999403953552,26.02604103088379,602.56149129,13584,0.33715444803237915,0.0078125,0.0885416641831398,1728,90.72340393066406
2680320.0,0.1779496967792511,1746192603.1582456,0.05466897040605545,1.027870774269104,-0.17436860501766205,1745,0.9999999403953552,29.48828125,607.265154815,13712,0.3442542850971222,0.0078125,0.0533854179084301,1744,90.72340393066406
2712576.0,0.1779496967792511,1746192609.331132,0.050890933722257614,1.027870774269104,-0.1620974987745285,1766,0.9999999403953552,27.59375,613.438060201,13880,0.25158676505088806,0.0078125,0.0,1765,90.72340393066406
2735616.0,0.1779496967792511,1746192613.7485805,0.08859705179929733,1.027870774269104,-0.13403546810150146,1781,0.9999999403953552,28.27083396911621,617.855574539,14000,0.32220831513404846,0.0078125,0.0501302070915699,1780,90.72340393066406
2770944.0,0.1779496967792511,1746192620.5149138,0.06849084794521332,1.027870774269104,-0.1599085032939911,1804,0.9999999403953552,26.19661521911621,624.621830915,14184,0.2693081200122833,0.0078125,0.0234375,1803,90.72340393066406
2809344.0,0.1779496967792511,1746192627.8659127,0.0752783864736557,1.027870774269104,-0.13246506452560425,1829,0.9999999403953552,25.46224021911621,631.972836868,14384,0.26496613025665283,0.0078125,0.02473958395421505,1828,90.72340393066406
2820096.0,0.1779496967792511,1746192629.921071,0.07421553134918213,1.027870774269104,-0.13970014452934265,1836,0.9999999403953552,27.734375,634.027987318,14440,0.23678207397460938,0.0078125,0.0,1835,90.72340393066406
