test_returned_won_episode,test_returned_episode_lengths,env_step,returned_episode_returns,returned_won_episode,returned_episode_lengths,returned_episode,test_returned_episode,_runtime,test_returned_episode_returns,update_steps,grad_steps,_step,qvals,loss,_timestamp
0.022905364632606506,18.30620765686035,546816.0,0.33860093355178833,0.0,15.656250953674316,0.0514322929084301,1.0,206.241931522,0.7375856637954712,356,2600,355,0.18689894676208496,0.07821954041719437,1746181095.7130582
0.022905364632606506,18.30620765686035,551424.0,0.31974437832832336,0.0,14.647787094116211,0.0540364608168602,1.0,207.607522552,0.7375856637954712,359,2624,358,0.18882864713668823,0.06232594698667526,1746181097.0786297
0.022905364632606506,18.30620765686035,565248.0,0.3339252769947052,0.0,15.179037094116211,0.0501302108168602,1.0,211.681081408,0.7375856637954712,368,2696,367,0.20077338814735413,0.051475368440151215,1746181101.15225
0.022905364632606506,18.30620765686035,577536.0,0.3302202522754669,0.0,14.003907203674316,0.0566406287252903,1.0,215.297270261,0.7375856637954712,376,2760,375,0.17225795984268188,0.06219488009810448,1746181104.7683523
0.022905364632606506,18.30620765686035,622080.0,0.39189162850379944,0.0,13.910157203674316,0.0611979216337204,1.0,228.430883749,0.7375856637954712,405,2992,404,0.18709862232208252,0.0485876239836216,1746181117.9019637
0.022905364632606506,18.30620765686035,634368.0,0.3522372841835022,0.0,13.528646469116211,0.0625,1.0,232.168074086,0.7375856637954712,413,3056,412,0.21180927753448486,0.06749674677848816,1746181121.6392095
0.022905364632606506,18.30620765686035,642048.0,0.36716386675834656,0.0,13.908204078674316,0.0605468787252903,1.0,234.429547087,0.7375856637954712,418,3096,417,0.21505922079086304,0.07184876501560211,1746181123.9007053
0.022905364632606506,18.30620765686035,700416.0,0.43531015515327454,0.0,14.408204078674316,0.0585937537252903,1.0,251.584941076,0.7375856637954712,456,3400,455,0.0847085565328598,0.041791580617427826,1746181141.056102
0.022905364632606506,18.30620765686035,724992.0,0.43902701139450073,0.0,13.585287094116211,0.0605468787252903,1.0,258.805855041,0.7375856637954712,472,3528,471,0.09853169322013855,0.04347090423107147,1746181148.2770245
0.022905364632606506,18.30620765686035,766464.0,0.4591856300830841,0.0,13.185547828674316,0.0638020858168602,1.0,270.993101313,0.7375856637954712,499,3744,498,0.0772228017449379,0.056846894323825836,1746181160.4641902
0.022905364632606506,18.30620765686035,832512.0,0.4848722219467163,0.0,13.597005844116211,0.0611979216337204,1.0,290.457144945,0.7375856637954712,542,4088,541,0.029052026569843292,0.0655716210603714,1746181179.9282591
0.022905364632606506,18.30620765686035,883200.0,0.554391622543335,0.0032552084885537624,14.323568344116211,0.0592447929084301,1.0,305.389956684,0.7375856637954712,575,4352,574,0.07579448819160461,0.13432577252388,1746181194.8610082
0.022905364632606506,18.30620765686035,890880.0,0.5507339835166931,0.0,14.597005844116211,0.0540364608168602,1.0,307.639693754,0.7375856637954712,580,4392,579,0.0685429573059082,0.07902312278747559,1746181197.1108675
0.022905364632606506,18.30620765686035,892416.0,0.5401278734207153,0.0,14.043620109558105,0.0579427108168602,1.0,308.099847623,0.7375856637954712,581,4400,580,0.08164525032043457,0.07467713952064514,1746181197.570949
0.022905364632606506,18.30620765686035,898560.0,0.5238873362541199,0.0,14.488932609558105,0.0559895858168602,1.0,309.900134887,0.7375856637954712,585,4432,584,0.08188379555940628,0.08836853504180908,1746181199.3712056
0.022905364632606506,18.30620765686035,921600.0,0.5135535597801208,0.0,16.12630271911621,0.0449218787252903,1.0,316.662634464,0.7375856637954712,600,4552,599,0.03202233836054802,0.097437284886837,1746181206.1337414
0.022905364632606506,18.30620765686035,943104.0,0.5269650220870972,0.0,15.191407203674316,0.0501302108168602,1.0,322.958276996,0.7375856637954712,614,4664,613,0.08148088306188583,0.05580893158912659,1746181212.4293919
0.022905364632606506,18.30620765686035,946176.0,0.5736032724380493,0.0,15.211588859558105,0.0442708358168602,1.0,323.858170058,0.7375856637954712,616,4680,615,0.07687632739543915,0.062005139887332916,1746181213.3293436
0.022905364632606506,18.30620765686035,961536.0,0.60232013463974,0.01106770895421505,14.547526359558105,0.0559895858168602,1.0,328.366818905,0.7375856637954712,626,4760,625,0.10101278871297836,0.05625268071889877,1746181217.838007
0.022905364632606506,18.30620765686035,964608.0,0.5810607075691223,0.0,14.322266578674316,0.0566406287252903,1.0,329.279277982,0.7375856637954712,628,4776,627,0.1050603836774826,0.06774838268756866,1746181218.750374
0.022905364632606506,18.30620765686035,989184.0,0.5892519950866699,0.0013020833721384406,13.824870109558105,0.0618489608168602,1.0,336.536131143,0.7375856637954712,644,4904,643,0.09763000160455704,0.0556420162320137,1746181226.0071929
0.031453363597393036,16.539587020874023,1012224.0,0.5779474377632141,0.0,13.489583969116211,0.0611979216337204,1.0,343.433463098,0.7497437000274658,659,5024,658,0.08312179893255234,0.1557064950466156,1746181232.9046543
0.031453363597393036,16.539587020874023,1024512.0,0.593608021736145,0.0,13.595052719116211,0.0605468787252903,1.0,347.040891197,0.7497437000274658,667,5088,666,0.06838111579418182,0.07279123365879059,1746181236.5119746
0.031453363597393036,16.539587020874023,1033728.0,0.6535038352012634,0.033203125,14.007162094116211,0.0605468787252903,1.0,349.75581087,0.7497437000274658,673,5136,672,0.07044322788715363,0.07151800394058228,1746181239.226978
0.031453363597393036,16.539587020874023,1036800.0,0.6512311697006226,0.033203125,14.291016578674316,0.0579427108168602,1.0,350.669350539,0.7497437000274658,675,5152,674,0.06642940640449524,0.06694680452346802,1746181240.1405444
0.031453363597393036,16.539587020874023,1101312.0,0.6376065611839294,0.0221354179084301,13.938151359558105,0.0605468787252903,1.0,369.627052735,0.7497437000274658,717,5488,716,0.0689481794834137,0.09873461723327637,1746181259.0981503
0.031453363597393036,16.539587020874023,1184256.0,0.615719735622406,0.00911458395421505,14.481120109558105,0.0572916679084301,1.0,394.053720229,0.7497437000274658,771,5920,770,-0.15614677965641022,0.07638619095087051,1746181283.5247993
0.031453363597393036,16.539587020874023,1191936.0,0.6081558465957642,0.0,14.494141578674316,0.0553385429084301,1.0,396.321474998,0.7497437000274658,776,5960,775,-0.15390530228614807,0.07136864960193634,1746181285.7926059
0.031453363597393036,16.539587020874023,1218048.0,0.6067946553230286,0.0,13.352213859558105,0.0625,1.0,404.018952824,0.7497437000274658,793,6096,792,-0.13193559646606445,0.0785062238574028,1746181293.4900625
0.031453363597393036,16.539587020874023,1234944.0,0.6905777454376221,0.0436197929084301,15.110677719116211,0.0533854179084301,1.0,409.003395901,0.7497437000274658,804,6184,803,-0.15007561445236206,0.09411361813545227,1746181298.4745634
0.031453363597393036,16.539587020874023,1241088.0,0.6726208925247192,0.0345052108168602,15.502605438232422,0.0507812537252903,1.0,410.81256751,0.7497437000274658,808,6216,807,-0.15324580669403076,0.07356046140193939,1746181300.28374
0.031453363597393036,16.539587020874023,1262592.0,0.6832149624824524,0.0507812537252903,15.536458969116211,0.0520833358168602,1.0,417.12321901,0.7497437000274658,822,6328,821,-0.15410548448562622,0.09164251387119293,1746181306.5943942
0.031453363597393036,16.539587020874023,1271808.0,0.6511127948760986,0.012369791977107525,14.993490219116211,0.0546875037252903,1.0,419.850651208,0.7497437000274658,828,6376,827,-0.16479972004890442,0.08264525234699249,1746181309.321729
0.031453363597393036,16.539587020874023,1304064.0,0.6310015320777893,0.01302083395421505,13.873698234558105,0.0605468787252903,1.0,429.40223474,0.7497437000274658,849,6544,848,-0.16385814547538757,0.09379464387893677,1746181318.8733602
0.031453363597393036,16.539587020874023,1305600.0,0.6621568202972412,0.0397135429084301,14.152995109558105,0.0592447929084301,1.0,429.851526649,0.7497437000274658,850,6552,849,-0.15490955114364624,0.12815845012664795,1746181319.3226001
0.031453363597393036,16.539587020874023,1324032.0,0.6649385094642639,0.033203125,14.433594703674316,0.0579427108168602,1.0,435.258451861,0.7497437000274658,862,6648,861,-0.15265142917633057,0.09341950714588165,1746181324.729598
0.031453363597393036,16.539587020874023,1334784.0,0.6397254467010498,0.010416666977107525,13.733724594116211,0.0592447929084301,1.0,438.436260712,0.7497437000274658,869,6704,868,-0.15865883231163025,0.11563776433467865,1746181327.9073777
0.031453363597393036,16.539587020874023,1337856.0,0.6269295811653137,0.009765625931322575,14.759766578674316,0.0572916679084301,1.0,439.347926004,0.7497437000274658,871,6720,870,-0.20008426904678345,0.09990733861923218,1746181328.8189852
0.031453363597393036,16.539587020874023,1342464.0,0.6073391437530518,0.0,14.504557609558105,0.0566406287252903,1.0,440.702176553,0.7497437000274658,874,6744,873,-0.21219883859157562,0.11020564287900925,1746181330.1733353
0.031453363597393036,16.539587020874023,1348608.0,0.6497160196304321,0.0410156287252903,13.836588859558105,0.0598958358168602,1.0,442.525121776,0.7497437000274658,878,6776,877,-0.19218185544013977,0.12037617713212967,1746181331.9961805
0.031453363597393036,16.539587020874023,1431552.0,0.6649977564811707,0.0429687537252903,14.319662094116211,0.0572916679084301,1.0,466.952164461,0.7497437000274658,932,7208,931,-0.19690127670764923,0.14685088396072388,1746181356.4233077
0.031453363597393036,16.539587020874023,1456128.0,0.6165010333061218,0.009765625931322575,14.219401359558105,0.0579427108168602,1.0,474.184068803,0.7497437000274658,948,7336,947,-0.24020373821258545,0.1198132187128067,1746181363.6552148
0.031453363597393036,16.539587020874023,1469952.0,0.5956084728240967,0.0,14.486979484558105,0.0572916679084301,1.0,478.258767249,0.7497437000274658,957,7408,956,-0.2981838881969452,0.17371298372745514,1746181367.7299244
0.031453363597393036,16.539587020874023,1494528.0,0.6267993450164795,0.0221354179084301,15.656250953674316,0.0527343787252903,1.0,485.502183206,0.7497437000274658,973,7536,972,-0.30160796642303467,0.1546645313501358,1746181374.9732974
0.03373972326517105,17.291465759277344,1534464.0,0.6077888607978821,0.01302083395421505,14.796875953674316,0.0559895858168602,1.0,497.367277187,0.7449029684066772,999,7744,998,-0.3030911087989807,0.15070579946041107,1746181386.8383143
0.03373972326517105,17.291465759277344,1548288.0,0.6390981078147888,0.02083333395421505,15.960938453674316,0.0501302108168602,1.0,501.450165856,0.7449029684066772,1008,7816,1007,-0.31521064043045044,0.18637922406196594,1746181390.9213207
0.03373972326517105,17.291465759277344,1555968.0,0.6338187456130981,0.0260416679084301,14.695963859558105,0.0546875037252903,1.0,503.720941352,0.7449029684066772,1013,7856,1012,-0.2715870141983032,0.2252718061208725,1746181393.1920493
0.03373972326517105,17.291465759277344,1565184.0,0.634209394454956,0.0305989608168602,15.217448234558105,0.0527343787252903,1.0,506.418783074,0.7449029684066772,1019,7904,1018,-0.2564995288848877,0.21729664504528046,1746181395.8899665
0.03373972326517105,17.291465759277344,1569792.0,0.6513969302177429,0.03515625,15.936849594116211,0.0507812537252903,1.0,507.766278418,0.7449029684066772,1022,7928,1021,-0.2513570189476013,0.22885268926620483,1746181397.23744
0.03373972326517105,17.291465759277344,1572864.0,0.6107009053230286,0.009765625931322575,14.662760734558105,0.0559895858168602,1.0,508.675442289,0.7449029684066772,1024,7944,1023,-0.2441922128200531,0.22864249348640442,1746181398.1465578
0.03373972326517105,17.291465759277344,1598976.0,0.6177676320075989,0.010416666977107525,14.513672828674316,0.0553385429084301,1.0,516.350159179,0.7449029684066772,1041,8080,1040,-0.29068440198898315,0.23190852999687195,1746181405.8212507
0.03373972326517105,17.291465759277344,1625088.0,0.6679096817970276,0.0611979216337204,15.962891578674316,0.0520833358168602,1.0,524.034744579,0.7449029684066772,1058,8216,1057,-0.330258846282959,0.35657820105552673,1746181413.5058243
0.03373972326517105,17.291465759277344,1666560.0,0.6547823548316956,0.0325520858168602,15.250000953674316,0.0527343787252903,1.0,536.21835776,0.7449029684066772,1085,8432,1084,-0.3578990697860718,0.32290005683898926,1746181425.6895537
0.03373972326517105,17.291465759277344,1684992.0,0.6413590312004089,0.0,16.19466209411621,0.0501302108168602,1.0,541.641368675,0.7449029684066772,1097,8528,1096,-0.355058491230011,0.35235026478767395,1746181431.1122208
0.03373972326517105,17.291465759277344,1708032.0,0.6520124077796936,0.0384114608168602,15.479818344116211,0.0514322929084301,1.0,548.433863347,0.7449029684066772,1112,8648,1111,-0.43252378702163696,0.29412364959716797,1746181437.9047353
0.03373972326517105,17.291465759277344,1724928.0,0.6346354484558105,0.02083333395421505,15.509115219116211,0.0520833358168602,1.0,553.377442693,0.7449029684066772,1123,8736,1122,-0.42431640625,0.30240297317504883,1746181442.8486593
0.03373972326517105,17.291465759277344,1771008.0,0.701029896736145,0.0585937537252903,15.758464813232422,0.0514322929084301,1.0,566.870433349,0.7449029684066772,1153,8976,1152,-0.4975288510322571,0.3871188461780548,1746181456.3411396
0.03373972326517105,17.291465759277344,1783296.0,0.6556819677352905,0.0403645858168602,14.544922828674316,0.0553385429084301,1.0,570.462148632,0.7449029684066772,1161,9040,1160,-0.4610074758529663,0.36872541904449463,1746181459.9332478
0.03373972326517105,17.291465759277344,1798656.0,0.6467804312705994,0.02929687686264515,14.729166984558105,0.0553385429084301,1.0,574.952298323,0.7449029684066772,1171,9120,1170,-0.4641425609588623,0.39809316396713257,1746181464.4233267
0.03373972326517105,17.291465759277344,1806336.0,0.6340672969818115,0.0182291679084301,14.964844703674316,0.0546875037252903,1.0,577.207282337,0.7449029684066772,1176,9160,1175,-0.4838436245918274,0.3690902292728424,1746181466.6780639
0.03373972326517105,17.291465759277344,1814016.0,0.6544154286384583,0.02148437686264515,14.815104484558105,0.0553385429084301,1.0,579.45108311,0.7449029684066772,1181,9200,1180,-0.5200287103652954,0.3508012294769287,1746181468.9219513
0.03373972326517105,17.291465759277344,1837056.0,0.6866596937179565,0.0481770858168602,14.946615219116211,0.0546875037252903,1.0,586.190408398,0.7449029684066772,1196,9320,1195,-0.48948219418525696,0.37781766057014465,1746181475.661305
0.03373972326517105,17.291465759277344,1883136.0,0.6760655045509338,0.0481770858168602,15.329427719116211,0.0533854179084301,1.0,599.661528739,0.7449029684066772,1226,9560,1225,-0.5141890048980713,0.37315988540649414,1746181489.132516
0.03373972326517105,17.291465759277344,1893888.0,0.6274622678756714,0.009765625931322575,15.274740219116211,0.0527343787252903,1.0,602.809643771,0.7449029684066772,1233,9616,1232,-0.507698655128479,0.3669070601463318,1746181492.2805502
0.03373972326517105,17.291465759277344,1895424.0,0.6807411313056946,0.0585937537252903,15.005860328674316,0.0533854179084301,1.0,603.258736415,0.7449029684066772,1234,9624,1233,-0.5118364095687866,0.3453522324562073,1746181492.7297668
0.03373972326517105,17.291465759277344,1909248.0,0.6619674563407898,0.0319010429084301,15.903646469116211,0.0507812537252903,1.0,607.311034451,0.7449029684066772,1243,9696,1242,-0.6091958284378052,0.3682120442390442,1746181496.7819114
0.03373972326517105,17.291465759277344,1918464.0,0.5901398062705994,0.0,15.479818344116211,0.0507812537252903,1.0,610.010676639,0.7449029684066772,1249,9744,1248,-0.535643994808197,0.48567813634872437,1746181499.4815593
0.03373972326517105,17.291465759277344,1929216.0,0.6623699069023132,0.0520833358168602,14.860026359558105,0.0559895858168602,1.0,613.154500088,0.7449029684066772,1256,9800,1255,-0.5574254989624023,0.37872350215911865,1746181502.6252851
0.0770370364189148,18.158517837524414,2016768.0,0.6731417179107666,0.0338541679084301,15.231120109558105,0.0533854179084301,1.0,638.850536265,0.843113899230957,1313,10256,1312,-0.6118570566177368,0.45896244049072266,1746181528.3217475
0.0770370364189148,18.158517837524414,2027520.0,0.6792378425598145,0.0559895858168602,15.313802719116211,0.0533854179084301,1.0,641.982621152,0.843113899230957,1320,10312,1319,-0.598748505115509,0.4244583249092102,1746181531.4538317
0.0770370364189148,18.158517837524414,2041344.0,0.7521544694900513,0.0898437574505806,16.001953125,0.0501302108168602,1.0,646.00709066,0.843113899230957,1329,10384,1328,-0.5834454298019409,0.44871634244918823,1746181535.4783092
0.0770370364189148,18.158517837524414,2047488.0,0.6781724691390991,0.02083333395421505,16.79622459411621,0.0475260429084301,1.0,647.799618937,0.843113899230957,1333,10416,1332,-0.5530046224594116,0.45831298828125,1746181537.2708318
0.0770370364189148,18.158517837524414,2052096.0,0.701515257358551,0.0507812537252903,16.291015625,0.0488281287252903,1.0,649.143686571,0.843113899230957,1336,10440,1335,-0.5445442795753479,0.44518333673477173,1746181538.6149058
0.0770370364189148,18.158517837524414,2055168.0,0.7062737941741943,0.0481770858168602,15.968099594116211,0.0488281287252903,1.0,650.038906257,0.843113899230957,1338,10456,1337,-0.5434086322784424,0.4255315661430359,1746181539.5101345
0.0770370364189148,18.158517837524414,2107392.0,0.6576113700866699,0.0299479179084301,16.52278709411621,0.0494791679084301,1.0,665.267466365,0.843113899230957,1372,10728,1371,-0.6242494583129883,0.5034158825874329,1746181554.7386992
0.0770370364189148,18.158517837524414,2118144.0,0.6761601567268372,0.02148437686264515,16.1875,0.0488281287252903,1.0,668.40194045,0.843113899230957,1379,10784,1378,-0.6006255149841309,0.5004563927650452,1746181557.8730597
0.0770370364189148,18.158517837524414,2125824.0,0.7126421928405762,0.0592447929084301,16.25325584411621,0.0481770858168602,1.0,670.643182101,0.843113899230957,1384,10824,1383,-0.6183372735977173,0.4457496106624603,1746181560.1144729
0.0770370364189148,18.158517837524414,2171904.0,0.7082624435424805,0.0618489608168602,16.1953125,0.0501302108168602,1.0,684.083265066,0.843113899230957,1414,11064,1413,-0.6379580497741699,0.48159080743789673,1746181573.5545306
0.0770370364189148,18.158517837524414,2174976.0,0.7080612182617188,0.0585937537252903,16.209636688232422,0.0488281287252903,1.0,684.980907796,0.843113899230957,1416,11080,1415,-0.6275560855865479,0.5441761016845703,1746181574.4521294
0.0770370364189148,18.158517837524414,2210304.0,0.6326231956481934,0.0162760429084301,14.848307609558105,0.0546875037252903,1.0,695.275590052,0.843113899230957,1439,11264,1438,-0.6202051639556885,0.539970874786377,1746181584.7468534
0.0770370364189148,18.158517837524414,2213376.0,0.6751066446304321,0.0364583358168602,16.05403709411621,0.0501302108168602,1.0,696.170828575,0.843113899230957,1441,11280,1440,-0.6090850830078125,0.5599149465560913,1746181585.6421058
0.0770370364189148,18.158517837524414,2214912.0,0.635168194770813,0.01953125186264515,15.540365219116211,0.0520833358168602,1.0,696.6185295,0.843113899230957,1442,11288,1441,-0.6347916126251221,0.47760772705078125,1746181586.0898056
0.0770370364189148,18.158517837524414,2242560.0,0.6327652335166931,0.011718750931322575,16.365886688232422,0.0494791679084301,1.0,704.672013754,0.843113899230957,1460,11432,1459,-0.5805079340934753,0.5312564969062805,1746181594.1432695
0.0770370364189148,18.158517837524414,2305536.0,0.7571024298667908,0.0865885466337204,16.71484375,0.0475260429084301,1.0,723.030374253,0.843113899230957,1501,11760,1500,-0.6787524819374084,0.6054284572601318,1746181612.50161
0.0770370364189148,18.158517837524414,2311680.0,0.6509352922439575,0.0182291679084301,16.36328125,0.0481770858168602,1.0,724.824991961,0.843113899230957,1505,11792,1504,-0.7230923771858215,0.6019487977027893,1746181614.296168
0.0770370364189148,18.158517837524414,2325504.0,0.6753433346748352,0.0410156287252903,15.260417938232422,0.0527343787252903,1.0,728.853879945,0.843113899230957,1514,11864,1513,-0.721213698387146,0.6350188255310059,1746181618.3251286
0.0770370364189148,18.158517837524414,2330112.0,0.698094367980957,0.0696614608168602,15.055990219116211,0.0533854179084301,1.0,730.196860179,0.843113899230957,1517,11888,1516,-0.7227858304977417,0.6816619038581848,1746181619.6681037
0.0770370364189148,18.158517837524414,2347008.0,0.6577060222625732,0.0358072929084301,15.170573234558105,0.0520833358168602,1.0,735.125322307,0.843113899230957,1528,11976,1527,-0.6962865591049194,0.7889631986618042,1746181624.5965626
0.0770370364189148,18.158517837524414,2359296.0,0.6977629065513611,0.0514322929084301,16.869140625,0.0468750037252903,1.0,738.709379419,0.843113899230957,1536,12040,1535,-0.6923879981040955,0.6606878638267517,1746181628.180614
0.0770370364189148,18.158517837524414,2379264.0,0.7279830574989319,0.0729166716337204,16.564453125,0.0488281287252903,1.0,744.531010422,0.843113899230957,1549,12144,1548,-0.6613034009933472,0.6523623466491699,1746181634.0022628
0.0770370364189148,18.158517837524414,2390016.0,0.7236862182617188,0.0735677108168602,16.240234375,0.0501302108168602,1.0,747.675827861,0.843113899230957,1556,12200,1555,-0.6795809864997864,0.5664659738540649,1746181637.147102
0.0770370364189148,18.158517837524414,2405376.0,0.6135655045509338,0.01692708395421505,17.134765625,0.0462239608168602,1.0,752.156637396,0.843113899230957,1566,12280,1565,-0.7196940183639526,0.5805286169052124,1746181641.627881
0.0770370364189148,18.158517837524414,2423808.0,0.6769531965255737,0.033203125,16.154296875,0.0494791679084301,1.0,757.530270642,0.843113899230957,1578,12376,1577,-0.7106626629829407,0.5634596347808838,1746181647.00156
0.0770370364189148,18.158517837524414,2465280.0,0.6698864698410034,0.02083333395421505,15.090495109558105,0.0533854179084301,1.0,769.612205277,0.843113899230957,1605,12592,1604,-0.7119591236114502,0.5893812775611877,1746181659.0834148
0.0770370364189148,18.158517837524414,2468352.0,0.7047823071479797,0.0559895858168602,15.278646469116211,0.0520833358168602,1.0,770.506431465,0.843113899230957,1607,12608,1606,-0.6966040134429932,0.6059862375259399,1746181659.9777093
0.0770370364189148,18.158517837524414,2483712.0,0.6667023301124573,0.03515625,14.943360328674316,0.0540364608168602,1.0,774.983632894,0.843113899230957,1617,12688,1616,-0.6859182119369507,0.6324141621589661,1746181664.4548695
