returned_episode_lengths,returned_won_episode,loss,update_steps,_step,test_returned_episode_returns,env_step,test_returned_episode_lengths,returned_episode,_runtime,grad_steps,qvals,test_returned_won_episode,returned_episode_returns,test_returned_episode,_timestamp
15.444662094116211,0.0,0.0,15,14,0.0005975834792479873,23040,12.288415908813477,0.0520833358168602,73.916393304,0,0.0,0.0,0.10924479365348816,1.0,1746167563.3820012
15.415365219116211,0.0,0.041107699275016785,47,46,0.0005975834792479873,72192,12.288415908813477,0.0520833358168602,80.26752834,128,0.2586533725261688,0.0,0.14433595538139343,1.0,1746167569.7330527
15.005208969116211,0.0,0.055237822234630585,66,65,0.0005975834792479873,101376,12.288415908813477,0.0546875037252903,86.595300159,280,0.4875500798225403,0.0,0.14108073711395264,1.0,1746167576.0606158
15.335287094116211,0.0,0.1206817701458931,72,71,0.0005975834792479873,110592,12.288415908813477,0.0507812537252903,88.587954124,328,0.4945113956928253,0.0,0.12916667759418488,1.0,1746167578.0534945
14.742838859558105,0.0,0.05231078714132309,78,77,0.0005975834792479873,119808,12.288415908813477,0.0559895858168602,90.576825176,376,0.5040327906608582,0.0,0.146267369389534,1.0,1746167580.0423539
14.724610328674316,0.0,0.06883767247200012,83,82,0.0005975834792479873,127488,12.288415908813477,0.0572916679084301,92.245908519,416,0.44090455770492554,0.0,0.14509551227092743,1.0,1746167581.7114334
14.509115219116211,0.0,0.06444501876831055,108,107,0.0005975834792479873,165888,12.288415908813477,0.0546875037252903,100.575643108,616,0.3710566461086273,0.0,0.16529950499534607,1.0,1746167590.041145
14.483073234558105,0.0,0.12957820296287537,122,121,0.0005975834792479873,187392,12.288415908813477,0.0566406287252903,105.230789703,728,0.27361205220222473,0.0,0.162217915058136,1.0,1746167594.6963048
14.538412094116211,0.0,0.12004554271697998,135,134,0.0005975834792479873,207360,12.288415908813477,0.0546875037252903,109.54515858,832,0.2040378749370575,0.0,0.1695963591337204,1.0,1746167599.0107183
14.552735328674316,0.0,0.1404959112405777,140,139,0.0005975834792479873,215040,12.288415908813477,0.0559895858168602,111.214960781,872,0.2019335776567459,0.0,0.16074220836162567,1.0,1746167600.680463
14.423829078674316,0.0,0.08657952398061752,159,158,0.0005975834792479873,244224,12.288415908813477,0.0559895858168602,117.554622384,1024,0.2046308070421219,0.0,0.18333333730697632,1.0,1746167607.0200193
14.102865219116211,0.0,0.17656992375850677,163,162,0.0005975834792479873,250368,12.288415908813477,0.0579427108168602,118.878828032,1056,0.19731272757053375,0.0,0.19116754829883575,1.0,1746167608.3443532
13.858073234558105,0.0,0.2847123146057129,172,171,0.0005975834792479873,264192,12.288415908813477,0.0592447929084301,121.872320584,1128,0.2052561640739441,0.0,0.1783854216337204,1.0,1746167611.3378224
13.729818344116211,0.0,0.2316036820411682,182,181,0.0005975834792479873,279552,12.288415908813477,0.0611979216337204,125.186874484,1208,0.20264962315559387,0.0,0.18133682012557983,1.0,1746167614.6523092
13.981771469116211,0.0,0.19854606688022614,183,182,0.0005975834792479873,281088,12.288415908813477,0.0546875037252903,125.520704384,1216,0.2041635513305664,0.0,0.1871310919523239,1.0,1746167614.986203
14.369141578674316,0.0,0.08795791864395142,215,214,0.0005975834792479873,330240,12.288415908813477,0.0566406287252903,136.198429162,1472,0.26153764128685,0.0,0.2050781548023224,1.0,1746167625.6639824
14.507813453674316,0.0,0.0891733169555664,226,225,0.0005975834792479873,347136,12.288415908813477,0.0579427108168602,139.879892638,1560,0.26320964097976685,0.0,0.21686199307441711,1.0,1746167629.3453963
14.616537094116211,0.0,0.08883985877037048,227,226,0.0005975834792479873,348672,12.288415908813477,0.0566406287252903,140.211611138,1568,0.2613816559314728,0.0,0.17970922589302063,1.0,1746167629.6771579
14.269532203674316,0.0,0.08448757231235504,228,227,0.0005975834792479873,350208,12.288415908813477,0.0566406287252903,140.543173015,1576,0.26208919286727905,0.0,0.21323786675930023,1.0,1746167630.0087311
14.102213859558105,0.0,0.1230083554983139,232,231,0.0005975834792479873,356352,12.288415908813477,0.0592447929084301,141.870454941,1608,0.2646835148334503,0.0,0.22215713560581207,1.0,1746167631.3360207
14.587240219116211,0.0,0.12085238099098206,237,236,0.0005975834792479873,364032,12.288415908813477,0.0579427108168602,143.524843891,1648,0.29033470153808594,0.0,0.21030817925930023,1.0,1746167632.9903357
14.833985328674316,0.0,0.062424421310424805,251,250,0.0005975834792479873,385536,12.288415908813477,0.0553385429084301,148.187701174,1760,0.2816874384880066,0.0,0.22432725131511688,1.0,1746167637.6532373
14.184896469116211,0.0,0.05659056082367897,270,269,0.0005975834792479873,414720,12.288415908813477,0.0579427108168602,154.511197636,1912,0.29885661602020264,0.0,0.23250870406627655,1.0,1746167643.9767323
