test_returned_episode_returns,loss,test_returned_episode_lengths,returned_episode_lengths,test_returned_episode,qvals,returned_episode,env_step,returned_won_episode,grad_steps,_timestamp,update_steps,returned_episode_returns,_runtime,test_returned_won_episode,_step
0.44947507977485657,8.227567672729492,37.855003356933594,27.54036521911621,1.0,0.23194801807403564,0.02148437686264515,540672.0,0.0,2568,1746453063.1397877,352,0.2884686291217804,221.422332754,0.004084411077201366,351
0.44947507977485657,8.350929260253906,37.855003356933594,27.72395896911621,1.0,0.2189512848854065,0.01953125186264515,546816.0,0.02083333395421505,2600,1746453064.9915679,356,0.25857067108154297,223.274099418,0.004084411077201366,355
0.44947507977485657,9.045363426208496,37.855003356933594,26.639324188232422,1.0,0.21402308344841003,0.02148437686264515,551424.0,0.0,2624,1746453066.385599,359,0.271570086479187,224.668256154,0.004084411077201366,358
0.44947507977485657,9.821564674377441,37.855003356933594,25.006511688232422,1.0,0.20420052111148834,0.02473958395421505,565248.0,0.0,2696,1746453070.5540502,368,0.26386696100234985,228.836605094,0.004084411077201366,367
0.44947507977485657,17.46744155883789,37.855003356933594,26.30794334411621,1.0,0.20695073902606964,0.0221354179084301,577536.0,0.0,2760,1746453074.262534,376,0.2753635048866272,232.545057907,0.004084411077201366,375
0.44947507977485657,18.871929168701172,37.855003356933594,27.08333396911621,1.0,0.23144356906414032,0.02278645895421505,622080.0,0.02278645895421505,2992,1746453087.679293,405,0.3016524016857147,245.961843897,0.004084411077201366,404
0.44947507977485657,23.22254180908203,37.855003356933594,27.13216209411621,1.0,0.21045146882534027,0.01953125186264515,634368.0,0.0240885429084301,3056,1746453091.5746617,413,0.3065696954727173,249.857185538,0.004084411077201366,412
0.44947507977485657,25.113615036010742,37.855003356933594,28.682292938232422,1.0,0.2172011137008667,0.0182291679084301,642048.0,0.02083333395421505,3096,1746453093.8863764,418,0.32707634568214417,252.168897393,0.004084411077201366,417
0.44947507977485657,11.945623397827148,37.855003356933594,25.093751907348633,1.0,0.2167740911245346,0.0240885429084301,700416.0,0.0,3400,1746453111.4605005,456,0.25677815079689026,269.743000801,0.004084411077201366,455
0.44947507977485657,11.714406967163086,37.855003356933594,26.60286521911621,1.0,0.21360167860984802,0.0221354179084301,724992.0,0.0,3528,1746453118.8618877,472,0.3093640208244324,277.144387517,0.004084411077201366,471
0.44947507977485657,18.76243782043457,37.855003356933594,24.836589813232422,1.0,0.23576529324054718,0.02473958395421505,766464.0,0.0,3744,1746453131.3489757,499,0.29181092977523804,289.631484796,0.004084411077201366,498
0.44947507977485657,11.546278953552246,37.855003356933594,27.246746063232422,1.0,0.2710610032081604,0.02083333395421505,832512.0,0.0,4088,1746453151.2464979,542,0.3099469840526581,309.529011684,0.004084411077201366,541
0.44947507977485657,13.040250778198242,37.855003356933594,27.37044334411621,1.0,0.2941729426383972,0.0221354179084301,883200.0,0.01302083395421505,4352,1746453166.5176153,575,0.30788835883140564,324.800089419,0.004084411077201366,574
0.44947507977485657,14.996955871582031,37.855003356933594,27.385417938232422,1.0,0.3053479790687561,0.0182291679084301,890880.0,0.0,4392,1746453168.829031,580,0.27672481536865234,327.111516776,0.004084411077201366,579
0.44947507977485657,13.269542694091797,37.855003356933594,27.479167938232422,1.0,0.28998810052871704,0.0201822929084301,892416.0,0.0,4400,1746453169.2911668,581,0.3161063492298126,327.573628248,0.004084411077201366,580
0.44947507977485657,16.06661605834961,37.855003356933594,27.64192771911621,1.0,0.29249903559684753,0.0201822929084301,898560.0,0.0,4432,1746453171.1408072,585,0.29098883271217346,329.423279897,0.004084411077201366,584
0.44947507977485657,15.328086853027344,37.855003356933594,27.902345657348633,1.0,0.311970591545105,0.01497395895421505,921600.0,0.0,4552,1746453178.0856397,600,0.2764768600463867,336.368116647,0.004084411077201366,599
0.44947507977485657,30.636795043945312,37.855003356933594,26.06966209411621,1.0,0.33008241653442383,0.02343750186264515,943104.0,0.0,4664,1746453184.562013,614,0.2957203686237335,342.844501381,0.004084411077201366,613
0.44947507977485657,39.27621078491211,37.855003356933594,27.57552146911621,1.0,0.35598063468933105,0.01953125186264515,946176.0,0.02343750186264515,4680,1746453185.4864414,616,0.33921054005622864,343.768928849,0.004084411077201366,615
0.44947507977485657,26.806724548339844,37.855003356933594,26.560548782348633,1.0,0.30469879508018494,0.01888020895421505,961536.0,0.0,4760,1746453190.1093686,626,0.2325206845998764,348.391849018,0.004084411077201366,625
0.44947507977485657,22.143293380737305,37.855003356933594,25.29231834411621,1.0,0.2910952866077423,0.02148437686264515,964608.0,0.0260416679084301,4776,1746453191.0337424,628,0.3115321695804596,349.316226962,0.004084411077201366,627
0.44947507977485657,65.36723327636719,37.855003356933594,25.561199188232422,1.0,0.3197273313999176,0.0201822929084301,989184.0,0.0,4904,1746453198.431505,644,0.24651993811130524,356.713950352,0.004084411077201366,643
0.4770036041736603,32.526878356933594,47.1639518737793,26.076173782348633,1.0,0.32887041568756104,0.02278645895421505,1012224.0,0.0,5024,1746453205.493702,659,0.2508261799812317,363.776229512,0.007670182269066572,658
0.4770036041736603,28.03472900390625,47.1639518737793,27.769533157348633,1.0,0.30435243248939514,0.0162760429084301,1024512.0,0.0,5088,1746453209.1918545,667,0.27214106917381287,367.474329723,0.007670182269066572,666
0.4770036041736603,20.873165130615234,47.1639518737793,26.557292938232422,1.0,0.30263781547546387,0.02083333395421505,1033728.0,0.0,5136,1746453211.9653907,673,0.2599327564239502,370.247844146,0.007670182269066572,672
0.4770036041736603,22.820280075073242,47.1639518737793,26.105470657348633,1.0,0.3077789545059204,0.017578125,1036800.0,0.0,5152,1746453212.8894823,675,0.21892602741718292,371.171970966,0.007670182269066572,674
0.4770036041736603,16.995243072509766,47.1639518737793,27.79036521911621,1.0,0.29457488656044006,0.01953125186264515,1101312.0,0.0,5488,1746453232.3147693,717,0.26388394832611084,390.597259673,0.007670182269066572,716
0.4770036041736603,9.087265014648438,47.1639518737793,25.615886688232422,1.0,0.2290872037410736,0.0240885429084301,1184256.0,0.0,5920,1746453257.2818105,771,0.2578246295452118,415.564274751,0.007670182269066572,770
0.4770036041736603,13.68691635131836,47.1639518737793,25.287761688232422,1.0,0.26424306631088257,0.02148437686264515,1191936.0,0.0,5960,1746453259.5922682,776,0.2651541233062744,417.874714754,0.007670182269066572,775
0.4770036041736603,13.981863021850586,47.1639518737793,27.609376907348633,1.0,0.24781806766986847,0.012369791977107525,1218048.0,0.0,6096,1746453267.4530437,793,0.24630174040794373,425.73554387,0.007670182269066572,792
0.4770036041736603,13.40485668182373,47.1639518737793,26.482423782348633,1.0,0.20997117459774017,0.0221354179084301,1234944.0,0.0,6184,1746453272.5383692,804,0.26824697852134705,430.82085065,0.007670182269066572,803
0.4770036041736603,16.17477035522461,47.1639518737793,28.020183563232422,1.0,0.21980664134025574,0.01692708395421505,1241088.0,0.0,6216,1746453274.3905456,808,0.25626370310783386,432.673073237,0.007670182269066572,807
0.4770036041736603,15.460683822631836,47.1639518737793,26.236330032348633,1.0,0.25267907977104187,0.0221354179084301,1262592.0,0.0,6328,1746453280.8625736,822,0.3107823431491852,439.145054383,0.007670182269066572,821
0.4770036041736603,20.60165786743164,47.1639518737793,25.929689407348633,1.0,0.2303946316242218,0.017578125,1271808.0,0.01888020895421505,6376,1746453283.6423662,828,0.2574816346168518,441.924833989,0.007670182269066572,827
0.4770036041736603,25.93512725830078,47.1639518737793,27.803386688232422,1.0,0.2463221698999405,0.0162760429084301,1304064.0,0.0,6544,1746453293.4068882,849,0.24157220125198364,451.689374252,0.007670182269066572,848
0.4770036041736603,15.26089859008789,47.1639518737793,26.297527313232422,1.0,0.2707531452178955,0.0201822929084301,1305600.0,0.0078125,6552,1746453293.8694375,850,0.3264504373073578,452.151928289,0.007670182269066572,849
0.4770036041736603,25.853546142578125,47.1639518737793,28.56966209411621,1.0,0.27939897775650024,0.013671875931322575,1324032.0,0.0,6648,1746453299.4255571,862,0.2953413724899292,457.708108283,0.007670182269066572,861
0.4770036041736603,16.836578369140625,47.1639518737793,25.275392532348633,1.0,0.23930449783802032,0.0221354179084301,1334784.0,0.0,6704,1746453302.6921048,869,0.2920719087123871,460.97458577,0.007670182269066572,868
0.4770036041736603,21.64783477783203,47.1639518737793,24.007814407348633,1.0,0.2878964841365814,0.013671875931322575,1337856.0,0.0345052108168602,6720,1746453303.6239433,871,0.289503812789917,461.906503571,0.007670182269066572,870
0.4770036041736603,18.926525115966797,47.1639518737793,25.742839813232422,1.0,0.24847213923931122,0.01953125186264515,1342464.0,0.0,6744,1746453305.020715,874,0.27377262711524963,463.303207757,0.007670182269066572,873
0.4770036041736603,12.338091850280762,47.1639518737793,27.057292938232422,1.0,0.24394318461418152,0.0201822929084301,1348608.0,0.0,6776,1746453306.884304,878,0.29631203413009644,465.166794098,0.007670182269066572,877
0.4770036041736603,16.785377502441406,47.1639518737793,28.377605438232422,1.0,0.23737195134162903,0.014322916977107525,1431552.0,0.0364583358168602,7208,1746453332.0012624,932,0.39943674206733704,490.283713389,0.007670182269066572,931
0.4770036041736603,28.143638610839844,47.1639518737793,27.774089813232422,1.0,0.24406376481056213,0.01497395895421505,1456128.0,0.0,7336,1746453339.405972,948,0.2607172131538391,497.688458556,0.007670182269066572,947
0.4770036041736603,20.893577575683594,47.1639518737793,27.982423782348633,1.0,0.2654191851615906,0.017578125,1469952.0,0.0748697966337204,7408,1746453343.5667925,957,0.43467313051223755,501.849278974,0.007670182269066572,956
0.4770036041736603,22.751110076904297,47.1639518737793,29.297527313232422,1.0,0.23366597294807434,0.0162760429084301,1494528.0,0.01106770895421505,7536,1746453350.9649134,973,0.3160479962825775,509.247392621,0.007670182269066572,972
0.5762883424758911,19.248706817626953,46.65530014038086,27.719402313232422,1.0,0.24969518184661865,0.01497395895421505,1534464.0,0.0442708358168602,7744,1746453363.1098585,999,0.38474616408348083,521.392342978,0.02857142873108387,998
0.5762883424758911,28.7442626953125,46.65530014038086,26.888673782348633,1.0,0.21812137961387634,0.02278645895421505,1548288.0,0.0,7816,1746453367.2708507,1008,0.3290420472621918,525.553311115,0.02857142873108387,1007
0.5762883424758911,25.528057098388672,46.65530014038086,27.63802146911621,1.0,0.21241916716098785,0.01497395895421505,1555968.0,0.0,7856,1746453369.5831885,1013,0.2892782390117645,527.865669897,0.02857142873108387,1012
0.5762883424758911,23.95909309387207,46.65530014038086,28.53059959411621,1.0,0.20347119867801666,0.015625,1565184.0,0.017578125,7904,1746453372.370424,1019,0.3510744273662567,530.65289623,0.02857142873108387,1018
0.5762883424758911,33.856658935546875,46.65530014038086,27.36458396911621,1.0,0.22842718660831451,0.017578125,1569792.0,0.01106770895421505,7928,1746453373.757164,1022,0.3394704759120941,532.039645348,0.02857142873108387,1021
0.5762883424758911,32.70782470703125,46.65530014038086,28.569011688232422,1.0,0.2179967612028122,0.01888020895421505,1572864.0,0.0032552084885537624,7944,1746453374.6817365,1024,0.36259594559669495,532.964192444,0.02857142873108387,1023
0.5762883424758911,30.626279830932617,46.65530014038086,27.158205032348633,1.0,0.18926215171813965,0.01953125186264515,1598976.0,0.0,8080,1746453382.5480375,1041,0.35538190603256226,540.830547835,0.02857142873108387,1040
0.5762883424758911,26.216777801513672,46.65530014038086,26.922527313232422,1.0,0.23172955214977264,0.015625,1625088.0,0.01497395895421505,8216,1746453390.4067204,1058,0.3382636606693268,548.689229789,0.02857142873108387,1057
0.5762883424758911,21.53760528564453,46.65530014038086,28.53450584411621,1.0,0.2758305072784424,0.015625,1666560.0,0.0,8432,1746453402.8915305,1085,0.3227808177471161,561.174005416,0.02857142873108387,1084
0.5762883424758911,24.78604507446289,46.65530014038086,28.082683563232422,1.0,0.28529179096221924,0.015625,1684992.0,0.0,8528,1746453408.440225,1097,0.35416704416275024,566.722683396,0.02857142873108387,1096
0.5762883424758911,24.721271514892578,46.65530014038086,29.02278709411621,1.0,0.2583613395690918,0.01692708395421505,1708032.0,0.0,8648,1746453415.3745973,1112,0.34885522723197937,573.657101329,0.02857142873108387,1111
0.5762883424758911,26.47612190246582,46.65530014038086,26.716798782348633,1.0,0.26528072357177734,0.017578125,1724928.0,0.02278645895421505,8736,1746453420.4587753,1123,0.37576013803482056,578.741259348,0.02857142873108387,1122
0.5762883424758911,17.576152801513672,46.65530014038086,26.689455032348633,1.0,0.2183302789926529,0.0162760429084301,1771008.0,0.0,8976,1746453434.337952,1153,0.35034671425819397,592.620420982,0.02857142873108387,1152
0.5762883424758911,13.1306791305542,46.65530014038086,26.52669334411621,1.0,0.21668753027915955,0.0201822929084301,1783296.0,0.02864583395421505,9040,1746453438.0360272,1161,0.39723607897758484,596.318512462,0.02857142873108387,1160
0.5762883424758911,12.892234802246094,46.65530014038086,26.949220657348633,1.0,0.1613953411579132,0.015625,1798656.0,0.0305989608168602,9120,1746453442.658747,1171,0.34569668769836426,600.941220719,0.02857142873108387,1170
0.5762883424758911,15.959020614624023,46.65530014038086,27.51692771911621,1.0,0.1890614628791809,0.02083333395421505,1806336.0,0.0240885429084301,9160,1746453444.9705782,1176,0.3739120066165924,603.253053737,0.02857142873108387,1175
0.5762883424758911,16.781694412231445,46.65530014038086,26.839845657348633,1.0,0.16766279935836792,0.017578125,1814016.0,0.0,9200,1746453447.2810743,1181,0.3388899564743042,605.563542216,0.02857142873108387,1180
0.5762883424758911,20.903133392333984,46.65530014038086,28.283205032348633,1.0,0.14183327555656433,0.01692708395421505,1837056.0,0.0,9320,1746453454.2203941,1196,0.3137322962284088,612.502853653,0.02857142873108387,1195
0.5762883424758911,15.540460586547852,46.65530014038086,27.402996063232422,1.0,0.15066805481910706,0.0182291679084301,1883136.0,0.0436197929084301,9560,1746453468.0960069,1226,0.3996797204017639,626.37849156,0.02857142873108387,1225
0.5762883424758911,16.088651657104492,46.65530014038086,27.86067771911621,1.0,0.13944092392921448,0.01497395895421505,1893888.0,0.0520833358168602,9616,1746453471.3422701,1233,0.43078920245170593,629.62473597,0.02857142873108387,1232
0.5762883424758911,18.40302085876465,46.65530014038086,27.613283157348633,1.0,0.14426186680793762,0.01302083395421505,1895424.0,0.0,9624,1746453471.8044057,1234,0.241055428981781,630.086853113,0.02857142873108387,1233
0.5762883424758911,7.530034065246582,46.65530014038086,27.043621063232422,1.0,0.12907272577285767,0.0162760429084301,1909248.0,0.0,9696,1746453475.9699738,1243,0.3016344904899597,634.252441339,0.02857142873108387,1242
0.5762883424758911,9.551996231079102,46.65530014038086,28.108074188232422,1.0,0.13453921675682068,0.013671875931322575,1918464.0,0.0,9744,1746453478.7394147,1249,0.28357088565826416,637.0218768,0.02857142873108387,1248
0.5762883424758911,14.122774124145508,46.65530014038086,28.73567771911621,1.0,0.14891231060028076,0.01302083395421505,1929216.0,0.0,9800,1746453481.9801307,1256,0.3089554011821747,640.262644624,0.02857142873108387,1255
0.5288749933242798,11.527339935302734,53.06081008911133,29.170574188232422,0.9999999403953552,0.1754092276096344,0.014322916977107525,2016768.0,0.0,10256,1746453508.4960623,1313,0.3541496992111206,666.778538841,0.011261261068284512,1312
0.5288749933242798,10.850744247436523,53.06081008911133,28.867839813232422,0.9999999403953552,0.1687849760055542,0.015625,2027520.0,0.0,10312,1746453511.731127,1320,0.3696709871292114,670.013600164,0.011261261068284512,1319
0.5288749933242798,12.20573902130127,53.06081008911133,26.302736282348633,0.9999999403953552,0.18346792459487915,0.01497395895421505,2041344.0,0.01888020895421505,10384,1746453515.890512,1329,0.32092660665512085,674.172983146,0.011261261068284512,1328
0.5288749933242798,8.751840591430664,53.06081008911133,27.898439407348633,0.9999999403953552,0.1413070261478424,0.01302083395421505,2047488.0,0.0436197929084301,10416,1746453517.7409155,1333,0.41379183530807495,676.023382534,0.011261261068284512,1332
0.5288749933242798,15.947264671325684,53.06081008911133,27.449871063232422,0.9999999403953552,0.18349479138851166,0.015625,2052096.0,0.0,10440,1746453519.1282318,1336,0.35294753313064575,677.410682974,0.011261261068284512,1335
0.5288749933242798,11.30451774597168,53.06081008911133,30.190105438232422,0.9999999403953552,0.17365878820419312,0.01106770895421505,2055168.0,0.0,10456,1746453520.0524821,1338,0.33808621764183044,678.334951573,0.011261261068284512,1337
0.5288749933242798,8.722068786621094,53.06081008911133,29.69661521911621,0.9999999403953552,0.12409159541130066,0.01302083395421505,2107392.0,0.0,10728,1746453535.783315,1372,0.3332017958164215,694.06578575,0.011261261068284512,1371
0.5288749933242798,9.754081726074219,53.06081008911133,28.705730438232422,0.9999999403953552,0.10948080569505692,0.01888020895421505,2118144.0,0.01888020895421505,10784,1746453539.0212579,1379,0.41090989112854004,697.303731622,0.011261261068284512,1378
0.5288749933242798,7.7676897048950195,53.06081008911133,26.350261688232422,0.9999999403953552,0.10366717725992203,0.015625,2125824.0,0.02343750186264515,10824,1746453541.3320425,1384,0.38015493750572205,699.614523153,0.011261261068284512,1383
0.5288749933242798,7.1750311851501465,53.06081008911133,28.02278709411621,0.9999999403953552,0.13061431050300598,0.0162760429084301,2171904.0,0.0,11064,1746453555.2090561,1414,0.3510136008262634,713.491559912,0.011261261068284512,1413
0.5288749933242798,8.764032363891602,53.06081008911133,27.943361282348633,0.9999999403953552,0.16329777240753174,0.0162760429084301,2174976.0,0.0,11080,1746453556.1333466,1416,0.3579656183719635,714.415803595,0.011261261068284512,1415
0.5288749933242798,5.0966796875,53.06081008911133,29.210939407348633,0.9999999403953552,0.13163314759731293,0.013671875931322575,2210304.0,0.0,11264,1746453566.7655544,1439,0.41633808612823486,725.04802841,0.011261261068284512,1438
0.5288749933242798,13.181835174560547,53.06081008911133,27.335939407348633,0.9999999403953552,0.15667061507701874,0.01953125186264515,2213376.0,0.0052083334885537624,11280,1746453567.6898854,1441,0.3998703956604004,725.972375367,0.011261261068284512,1440
0.5288749933242798,4.803168296813965,53.06081008911133,24.889324188232422,0.9999999403953552,0.12809431552886963,0.013671875931322575,2214912.0,0.02864583395421505,11288,1746453568.1519675,1442,0.31946566700935364,726.434438708,0.011261261068284512,1441
0.5288749933242798,4.422536849975586,53.06081008911133,29.81380271911621,0.9999999403953552,0.13235805928707123,0.015625,2242560.0,0.0325520858168602,11432,1746453576.480237,1460,0.4413983225822449,734.762705312,0.011261261068284512,1459
0.5288749933242798,9.038015365600586,53.06081008911133,27.70052146911621,0.9999999403953552,0.19399963319301605,0.015625,2305536.0,0.03125,11760,1746453595.434161,1501,0.38676905632019043,753.716642238,0.011261261068284512,1500
0.5288749933242798,7.257366180419922,53.06081008911133,26.05989646911621,0.9999999403953552,0.19166257977485657,0.0162760429084301,2311680.0,0.0032552084885537624,11792,1746453597.2828276,1505,0.37002435326576233,755.56529739,0.011261261068284512,1504
0.5288749933242798,8.459942817687988,53.06081008911133,27.69661521911621,0.9999999403953552,0.1895928680896759,0.013671875931322575,2325504.0,0.0,11864,1746453601.443264,1514,0.3474743366241455,759.725726209,0.011261261068284512,1513
0.5288749933242798,9.338244438171387,53.06081008911133,27.944011688232422,0.9999999403953552,0.18553891777992249,0.013671875931322575,2330112.0,0.0,11888,1746453602.8341844,1517,0.36063453555107117,761.116666405,0.011261261068284512,1516
0.5288749933242798,7.482574939727783,53.06081008911133,29.12825584411621,0.9999999403953552,0.22210337221622467,0.0162760429084301,2347008.0,0.0,11976,1746453607.9217408,1528,0.3836122751235962,766.204215741,0.011261261068284512,1527
0.5288749933242798,9.726248741149902,53.06081008911133,28.55013084411621,0.9999999403953552,0.22923102974891663,0.015625,2359296.0,0.0755208358168602,12040,1746453611.619863,1536,0.5294255614280701,769.902342848,0.011261261068284512,1535
0.5288749933242798,8.994099617004395,53.06081008911133,28.291017532348633,0.9999999403953552,0.2055026888847351,0.014322916977107525,2379264.0,0.0,12144,1746453617.6324356,1549,0.37737974524497986,775.91489969,0.011261261068284512,1548
0.5288749933242798,10.468621253967285,53.06081008911133,27.68880271911621,0.9999999403953552,0.2190840244293213,0.014322916977107525,2390016.0,0.0201822929084301,12200,1746453620.878326,1556,0.38461506366729736,779.160788559,0.011261261068284512,1555
0.5288749933242798,12.444075584411621,53.06081008911133,27.029949188232422,0.9999999403953552,0.1833871304988861,0.015625,2405376.0,0.02278645895421505,12280,1746453625.5055444,1566,0.34403979778289795,783.788006536,0.011261261068284512,1565
0.5288749933242798,9.314905166625977,53.06081008911133,29.428386688232422,0.9999999403953552,0.18047496676445007,0.015625,2423808.0,0.0455729179084301,12376,1746453631.054816,1578,0.45207521319389343,789.337323444,0.011261261068284512,1577
0.5288749933242798,10.340738296508789,53.06081008911133,27.68880271911621,0.9999999403953552,0.16924363374710083,0.01692708395421505,2465280.0,0.0162760429084301,12592,1746453643.5388052,1605,0.38336965441703796,801.821283751,0.011261261068284512,1604
0.5288749933242798,7.570853233337402,53.06081008911133,27.035158157348633,0.9999999403953552,0.17096614837646484,0.015625,2468352.0,0.0,12608,1746453644.4633112,1607,0.3990270793437958,802.745790019,0.011261261068284512,1606
0.5288749933242798,9.113635063171387,53.06081008911133,26.783205032348633,0.9999999403953552,0.13907253742218018,0.013671875931322575,2483712.0,0.0182291679084301,12688,1746453649.08675,1617,0.3177408277988434,807.369253183,0.011261261068284512,1616
