_runtime,rng3359774640/returned_won_episode,qvals,rng3359774640/qvals,test_returned_episode_returns,rng3359774640/test_returned_episode_returns,_step,rng3359774640/returned_episode_lengths,test_returned_episode_lengths,rng3359774640/returned_episode,rng3359774640/returned_episode_returns,rng3359774640/env_step,returned_episode_lengths,rng3359774640/loss,rng3359774640/test_returned_won_episode,returned_won_episode,rng3359774640/update_steps,loss,grad_steps,rng3359774640/test_returned_episode,rng3359774640/test_returned_episode_lengths,_timestamp,test_returned_episode,test_returned_won_episode,rng3359774640/grad_steps,returned_episode_returns,env_step,update_steps,returned_episode
770.529068326,0.0,0.49866315722465515,0.49866315722465515,0.5999104976654053,0.5999104976654053,1823,30.68099021911621,65.1796875,0.012369791977107525,0.30262449383735657,2801664.0,30.68099021911621,0.07143904268741608,0.0,0.0,1824,0.07143904268741608,14344,1,65.1796875,1746179589.7167258,1,0.0,14344,0.30262449383735657,2801664.0,1824,0.012369791977107525
776.40996485,0.0,0.5106571912765503,0.5106571912765503,0.5999104976654053,0.5999104976654053,1838,30.514324188232422,65.1796875,0.01302083395421505,0.29577159881591797,2824704.0,30.514324188232422,0.004259807523339987,0.0,0.0,1839,0.004259807523339987,14464,1,65.1796875,1746179595.5978239,1,0.0,14464,0.29577159881591797,2824704.0,1839,0.01302083395421505
786.588631944,0.0,0.4722610116004944,0.4722610116004944,0.5999104976654053,0.5999104976654053,1864,30.412761688232422,65.1796875,0.01171875,0.29296422004699707,2864640.0,30.412761688232422,0.004545733332633972,0.0,0.0,1865,0.004545733332633972,14672,1,65.1796875,1746179605.7765062,1,0.0,14672,0.29296422004699707,2864640.0,1865,0.01171875
790.142725734,0.0,0.48379024863243103,0.48379024863243103,0.5999104976654053,0.5999104976654053,1873,31.147136688232422,65.1796875,0.01106770895421505,0.304037868976593,2878464.0,31.147136688232422,0.00499727763235569,0.0,0.0,1874,0.00499727763235569,14744,1,65.1796875,1746179609.3304694,1,0.0,14744,0.304037868976593,2878464.0,1874,0.01106770895421505
794.056775605,0.0,0.4567721486091614,0.4567721486091614,0.5999104976654053,0.5999104976654053,1883,30.38802146911621,65.1796875,0.009765625,0.29163581132888794,2893824.0,30.38802146911621,0.004195911344140768,0.0,0.0,1884,0.004195911344140768,14824,1,65.1796875,1746179613.2446394,1,0.0,14824,0.29163581132888794,2893824.0,1884,0.009765625
799.184362222,0.0,0.4717390835285187,0.4717390835285187,0.5999104976654053,0.5999104976654053,1896,28.97395896911621,65.1796875,0.009765625,0.2569737434387207,2913792.0,28.97395896911621,0.005102486349642277,0.0,0.0,1897,0.005102486349642277,14928,1,65.1796875,1746179618.3720453,1,0.0,14928,0.2569737434387207,2913792.0,1897,0.009765625
816.85423782,0.0,0.3926081657409668,0.3926081657409668,0.5999104976654053,0.5999104976654053,1941,31.04427146911621,65.1796875,0.010416666977107525,0.3040563762187958,2982912.0,31.04427146911621,0.004734169691801071,0.0,0.0,1942,0.004734169691801071,15288,1,65.1796875,1746179636.0419838,1,0.0,15288,0.3040563762187958,2982912.0,1942,0.010416666977107525
822.854299844,0.0,0.407218873500824,0.407218873500824,0.6383838653564453,0.6383838653564453,1956,32.19401168823242,65.74089050292969,0.01302083395421505,0.3359670042991638,3005952.0,32.19401168823242,0.003978324588388205,0.0,0.0,1957,0.003978324588388205,15408,1,65.74089050292969,1746179642.0421615,1,0.0,15408,0.3359670042991638,3005952.0,1957,0.01302083395421505
828.356501535,0.0,0.38393840193748474,0.38393840193748474,0.6383838653564453,0.6383838653564453,1970,28.79036521911621,65.74089050292969,0.010416666977107525,0.2452864944934845,3027456.0,28.79036521911621,0.0077879601158201694,0.0,0.0,1971,0.0077879601158201694,15520,1,65.74089050292969,1746179647.5443408,1,0.0,15520,0.2452864944934845,3027456.0,1971,0.010416666977107525
831.500103573,0.0,0.35255420207977295,0.35255420207977295,0.6383838653564453,0.6383838653564453,1978,30.71484375,65.74089050292969,0.010416666977107525,0.2960192561149597,3039744.0,30.71484375,0.004675746895372868,0.0,0.0,1979,0.004675746895372868,15584,1,65.74089050292969,1746179650.687858,1,0.0,15584,0.2960192561149597,3039744.0,1979,0.010416666977107525
832.677194139,0.0,0.37143707275390625,0.37143707275390625,0.6383838653564453,0.6383838653564453,1981,29.13020896911621,65.74089050292969,0.01106770895421505,0.27336740493774414,3044352.0,29.13020896911621,0.004218957386910915,0.0,0.0,1982,0.004218957386910915,15608,1,65.74089050292969,1746179651.8649132,1,0.0,15608,0.27336740493774414,3044352.0,1982,0.01106770895421505
843.687206523,0.0,0.32401561737060547,0.32401561737060547,0.6383838653564453,0.6383838653564453,2009,30.889324188232422,65.74089050292969,0.01106770895421505,0.2889172434806824,3087360.0,30.889324188232422,0.004178628791123629,0.0,0.0,2010,0.004178628791123629,15832,1,65.74089050292969,1746179662.8750415,1,0.0,15832,0.2889172434806824,3087360.0,2010,0.01106770895421505
846.033678536,0.0,0.308250367641449,0.308250367641449,0.6383838653564453,0.6383838653564453,2015,30.1171875,65.74089050292969,0.009765625,0.2890116572380066,3096576.0,30.1171875,0.004845030605792999,0.0,0.0,2016,0.004845030605792999,15880,1,65.74089050292969,1746179665.2214055,1,0.0,15880,0.2890116572380066,3096576.0,2016,0.009765625
858.623422022,0.0,0.31658798456192017,0.31658798456192017,0.6383838653564453,0.6383838653564453,2047,30.162761688232422,65.74089050292969,0.01171875,0.2838895320892334,3145728.0,30.162761688232422,0.0038076257333159447,0.0,0.0,2048,0.0038076257333159447,16136,1,65.74089050292969,1746179677.8111424,1,0.0,16136,0.2838895320892334,3145728.0,2048,0.01171875
860.969958937,0.0,0.32526153326034546,0.32526153326034546,0.6383838653564453,0.6383838653564453,2053,29.35546875,65.74089050292969,0.009765625,0.26758715510368347,3154944.0,29.35546875,0.0037696370854973793,0.0,0.0,2054,0.0037696370854973793,16184,1,65.74089050292969,1746179680.1577816,1,0.0,16184,0.26758715510368347,3154944.0,2054,0.009765625
862.929061973,0.0,0.33352386951446533,0.33352386951446533,0.6383838653564453,0.6383838653564453,2058,30.979167938232422,65.74089050292969,0.009765625,0.3021836578845978,3162624.0,30.979167938232422,0.004094866104424,0.0,0.0,2059,0.004094866104424,16224,1,65.74089050292969,1746179682.1167846,1,0.0,16224,0.3021836578845978,3162624.0,2059,0.009765625
863.324205853,0.0,0.32891222834587097,0.32891222834587097,0.6383838653564453,0.6383838653564453,2059,28.12239646911621,65.74089050292969,0.00911458395421505,0.24499502778053284,3164160.0,28.12239646911621,0.004148509353399277,0.0,0.0,2060,0.004148509353399277,16232,1,65.74089050292969,1746179682.5120022,1,0.0,16232,0.24499502778053284,3164160.0,2060,0.00911458395421505
877.079878446,0.0,0.2805095314979553,0.2805095314979553,0.6383838653564453,0.6383838653564453,2094,29.67708396911621,65.74089050292969,0.008463541977107525,0.2660141587257385,3217920.0,29.67708396911621,0.003564738668501377,0.0,0.0,2095,0.003564738668501377,16512,1,65.74089050292969,1746179696.2675304,1,0.0,16512,0.2660141587257385,3217920.0,2095,0.008463541977107525
881.782047779,0.0,0.26277053356170654,0.26277053356170654,0.6383838653564453,0.6383838653564453,2106,29.984375,65.74089050292969,0.008463541977107525,0.28149425983428955,3236352.0,29.984375,0.003759969724342227,0.0,0.0,2107,0.003759969724342227,16608,1,65.74089050292969,1746179700.9698389,1,0.0,16608,0.28149425983428955,3236352.0,2107,0.008463541977107525
886.096304434,0.0,0.2777788043022156,0.2777788043022156,0.6383838653564453,0.6383838653564453,2117,29.53125,65.74089050292969,0.009765625,0.28314125537872314,3253248.0,29.53125,0.0036574937403202057,0.0,0.0,2118,0.0036574937403202057,16696,1,65.74089050292969,1746179705.284163,1,0.0,16696,0.28314125537872314,3253248.0,2118,0.009765625
888.063295647,0.0,0.2611426115036011,0.2611426115036011,0.6383838653564453,0.6383838653564453,2122,29.736980438232422,65.74089050292969,0.00911458395421505,0.27391740679740906,3260928.0,29.736980438232422,0.004399092867970467,0.0,0.0,2123,0.004399092867970467,16736,1,65.74089050292969,1746179707.250953,1,0.0,16736,0.27391740679740906,3260928.0,2123,0.00911458395421505
892.006484727,0.0,0.32756325602531433,0.32756325602531433,0.6383838653564453,0.6383838653564453,2132,30.268230438232422,65.74089050292969,0.00911458395421505,0.28435400128364563,3276288.0,30.268230438232422,0.004617307335138321,0.0,0.0,2133,0.004617307335138321,16816,1,65.74089050292969,1746179711.194327,1,0.0,16816,0.28435400128364563,3276288.0,2133,0.00911458395421505
893.179337191,0.0,0.3042513132095337,0.3042513132095337,0.6383838653564453,0.6383838653564453,2135,30.640625,65.74089050292969,0.00911458395421505,0.2905550003051758,3280896.0,30.640625,0.004104345105588436,0.0,0.0,2136,0.004104345105588436,16840,1,65.74089050292969,1746179712.3672056,1,0.0,16840,0.2905550003051758,3280896.0,2136,0.00911458395421505
895.533362885,0.0,0.29240095615386963,0.29240095615386963,0.6383838653564453,0.6383838653564453,2141,27.9609375,65.74089050292969,0.0078125,0.23876634240150452,3290112.0,27.9609375,0.0038164141587913036,0.0,0.0,2142,0.0038164141587913036,16888,1,65.74089050292969,1746179714.7210195,1,0.0,16888,0.23876634240150452,3290112.0,2142,0.0078125
901.857548289,0.0,0.2932288348674774,0.2932288348674774,0.6383838653564453,0.6383838653564453,2157,29.736980438232422,65.74089050292969,0.008463541977107525,0.28547990322113037,3314688.0,29.736980438232422,0.008411929942667484,0.0,0.0,2158,0.008411929942667484,17016,1,65.74089050292969,1746179721.0453672,1,0.0,17016,0.28547990322113037,3314688.0,2158,0.008463541977107525
906.56586016,0.0,0.3291785717010498,0.3291785717010498,0.6383838653564453,0.6383838653564453,2169,31.24349021911621,65.74089050292969,0.01106770895421505,0.31304699182510376,3333120.0,31.24349021911621,0.0038527208380401134,0.0,0.0,2170,0.0038527208380401134,17112,1,65.74089050292969,1746179725.7536461,1,0.0,17112,0.31304699182510376,3333120.0,2170,0.01106770895421505
909.325989228,0.0,0.3137587904930115,0.3137587904930115,0.6383838653564453,0.6383838653564453,2176,27.54036521911621,65.74089050292969,0.008463541977107525,0.2452532947063446,3343872.0,27.54036521911621,0.00380904134362936,0.0,0.0,2177,0.00380904134362936,17168,1,65.74089050292969,1746179728.5137796,1,0.0,17168,0.2452532947063446,3343872.0,2177,0.008463541977107525
911.672008473,0.0,0.32195091247558594,0.32195091247558594,0.6383838653564453,0.6383838653564453,2182,29.42708396911621,65.74089050292969,0.00911458395421505,0.25588032603263855,3353088.0,29.42708396911621,0.0038266845513135195,0.0,0.0,2183,0.0038266845513135195,17216,1,65.74089050292969,1746179730.859848,1,0.0,17216,0.25588032603263855,3353088.0,2183,0.00911458395421505
912.453859326,0.0,0.32198596000671387,0.32198596000671387,0.6383838653564453,0.6383838653564453,2184,29.10286521911621,65.74089050292969,0.0078125,0.2697986662387848,3356160.0,29.10286521911621,0.0037170653231441975,0.0,0.0,2185,0.0037170653231441975,17232,1,65.74089050292969,1746179731.6417172,1,0.0,17232,0.2697986662387848,3356160.0,2185,0.0078125
915.598417019,0.0,0.3042687773704529,0.3042687773704529,0.6383838653564453,0.6383838653564453,2192,30.48828125,65.74089050292969,0.00911458395421505,0.2941185235977173,3368448.0,30.48828125,0.0047482880763709545,0.0,0.0,2193,0.0047482880763709545,17296,1,65.74089050292969,1746179734.7862356,1,0.0,17296,0.2941185235977173,3368448.0,2193,0.00911458395421505
918.336846628,0.0,0.28973519802093506,0.28973519802093506,0.6383838653564453,0.6383838653564453,2199,30.77083396911621,65.74089050292969,0.008463541977107525,0.28647831082344055,3379200.0,30.77083396911621,0.004976537078619003,0.0,0.0,2200,0.004976537078619003,17352,1,65.74089050292969,1746179737.5247095,1,0.0,17352,0.28647831082344055,3379200.0,2200,0.008463541977107525
919.928908818,0.0,0.2811724543571472,0.2811724543571472,0.6383838653564453,0.6383838653564453,2203,31.670574188232422,65.74089050292969,0.01106770895421505,0.3044055700302124,3385344.0,31.670574188232422,0.006714707240462303,0.0,0.0,2204,0.006714707240462303,17384,1,65.74089050292969,1746179739.116608,1,0.0,17384,0.3044055700302124,3385344.0,2204,0.01106770895421505
928.20494235,0.0,0.2850654721260071,0.2850654721260071,0.6383838653564453,0.6383838653564453,2224,31.936199188232422,65.74089050292969,0.00911458395421505,0.3156372904777527,3417600.0,31.936199188232422,0.004126769956201315,0.0,0.0,2225,0.004126769956201315,17552,1,65.74089050292969,1746179747.3927827,1,0.0,17552,0.3156372904777527,3417600.0,2225,0.00911458395421505
929.76870572,0.0,0.2683405876159668,0.2683405876159668,0.6383838653564453,0.6383838653564453,2228,32.26041793823242,65.74089050292969,0.01106770895421505,0.32866811752319336,3423744.0,32.26041793823242,0.005502854473888874,0.0,0.0,2229,0.005502854473888874,17584,1,65.74089050292969,1746179748.9565592,1,0.0,17584,0.32866811752319336,3423744.0,2229,0.01106770895421505
934.10745814,0.0,0.2205885648727417,0.2205885648727417,0.6383838653564453,0.6383838653564453,2239,29.72265625,65.74089050292969,0.008463541977107525,0.2763788104057312,3440640.0,29.72265625,0.0041087111458182335,0.0,0.0,2240,0.0041087111458182335,17672,1,65.74089050292969,1746179753.2952745,1,0.0,17672,0.2763788104057312,3440640.0,2240,0.008463541977107525
935.280430691,0.0,0.24831828474998474,0.24831828474998474,0.6383838653564453,0.6383838653564453,2242,30.34375,65.74089050292969,0.008463541977107525,0.291785329580307,3445248.0,30.34375,0.004108107183128595,0.0,0.0,2243,0.004108107183128595,17696,1,65.74089050292969,1746179754.4682674,1,0.0,17696,0.291785329580307,3445248.0,2243,0.008463541977107525
939.996258523,0.0,0.24672815203666687,0.24672815203666687,0.6383838653564453,0.6383838653564453,2254,31.70833396911621,65.74089050292969,0.009765625,0.3037988543510437,3463680.0,31.70833396911621,0.004103990271687508,0.0,0.0,2255,0.004103990271687508,17792,1,65.74089050292969,1746179759.1840684,1,0.0,17792,0.3037988543510437,3463680.0,2255,0.009765625
947.058474709,0.0,0.23270326852798462,0.23270326852798462,0.6383838653564453,0.6383838653564453,2272,31.326824188232422,65.74089050292969,0.01106770895421505,0.30615562200546265,3491328.0,31.326824188232422,0.005851132795214653,0.0,0.0,2273,0.005851132795214653,17936,1,65.74089050292969,1746179766.2463477,1,0.0,17936,0.30615562200546265,3491328.0,2273,0.01106770895421505
951.090014458,0.0,0.22577305138111115,0.22577305138111115,0.69008868932724,0.69008868932724,2282,30.3828125,71.84390258789062,0.009765625,0.28382784128189087,3506688.0,30.3828125,0.0046543339267373085,0.0,0.0,2283,0.0046543339267373085,18016,1,71.84390258789062,1746179770.2778187,1,0.0,18016,0.28382784128189087,3506688.0,2283,0.009765625
963.666051674,0.0,0.23773622512817383,0.23773622512817383,0.69008868932724,0.69008868932724,2314,30.8359375,71.84390258789062,0.009765625,0.3103135824203491,3555840.0,30.8359375,0.00404315022751689,0.0,0.0,2315,0.00404315022751689,18272,1,71.84390258789062,1746179782.8537977,1,0.0,18272,0.3103135824203491,3555840.0,2315,0.009765625
973.47775558,0.0,0.208265483379364,0.208265483379364,0.69008868932724,0.69008868932724,2339,31.67578125,71.84390258789062,0.01171875,0.32970666885375977,3594240.0,31.67578125,0.005523701198399067,0.0,0.0,2340,0.005523701198399067,18472,1,71.84390258789062,1746179792.665547,1,0.0,18472,0.32970666885375977,3594240.0,2340,0.01171875
976.228348053,0.0,0.25153088569641113,0.25153088569641113,0.69008868932724,0.69008868932724,2346,31.006511688232422,71.84390258789062,0.009765625,0.3119867444038391,3604992.0,31.006511688232422,0.004807692486792803,0.0,0.0,2347,0.004807692486792803,18528,1,71.84390258789062,1746179795.4162045,1,0.0,18528,0.3119867444038391,3604992.0,2347,0.009765625
985.656785367,0.0,0.2458590716123581,0.2458590716123581,0.69008868932724,0.69008868932724,2370,29.494792938232422,71.84390258789062,0.00911458395421505,0.27943870425224304,3641856.0,29.494792938232422,0.00552350515499711,0.0,0.0,2371,0.00552350515499711,18720,1,71.84390258789062,1746179804.8446112,1,0.0,18720,0.27943870425224304,3641856.0,2371,0.00911458395421505
987.220678047,0.0,0.22163936495780945,0.22163936495780945,0.69008868932724,0.69008868932724,2374,27.998699188232422,71.84390258789062,0.0078125,0.24765042960643768,3648000.0,27.998699188232422,0.005480421707034111,0.0,0.0,2375,0.005480421707034111,18752,1,71.84390258789062,1746179806.408514,1,0.0,18752,0.24765042960643768,3648000.0,2375,0.0078125
990.354575574,0.0,0.22920018434524536,0.22920018434524536,0.69008868932724,0.69008868932724,2382,31.765625,71.84390258789062,0.00911458395421505,0.3239799737930298,3660288.0,31.765625,0.005926096811890602,0.0,0.0,2383,0.005926096811890602,18816,1,71.84390258789062,1746179809.5423725,1,0.0,18816,0.3239799737930298,3660288.0,2383,0.00911458395421505
1006.100444523,0.0,0.2589275538921356,0.2589275538921356,0.69008868932724,0.69008868932724,2422,30.174480438232422,71.84390258789062,0.008463541977107525,0.29832154512405396,3721728.0,30.174480438232422,0.004631733056157827,0.0,0.0,2423,0.004631733056157827,19136,1,71.84390258789062,1746179825.2880948,1,0.0,19136,0.29832154512405396,3721728.0,2423,0.008463541977107525
1006.885876278,0.0,0.2739720642566681,0.2739720642566681,0.69008868932724,0.69008868932724,2424,30.09505271911621,71.84390258789062,0.0078125,0.30411213636398315,3724800.0,30.09505271911621,0.0045984950847923756,0.0,0.0,2425,0.0045984950847923756,19152,1,71.84390258789062,1746179826.0735798,1,0.0,19152,0.30411213636398315,3724800.0,2425,0.0078125
1024.567113235,0.0,0.22661367058753967,0.22661367058753967,0.69008868932724,0.69008868932724,2469,31.147136688232422,71.84390258789062,0.009765625,0.3106316328048706,3793920.0,31.147136688232422,0.005703489761799574,0.0,0.0,2470,0.005703489761799574,19512,1,71.84390258789062,1746179843.7549732,1,0.0,19512,0.3106316328048706,3793920.0,2470,0.009765625
1035.584420431,0.0,0.21617864072322845,0.21617864072322845,0.69008868932724,0.69008868932724,2497,29.27864646911621,71.84390258789062,0.009765625,0.2878919243812561,3836928.0,29.27864646911621,0.004396337084472179,0.0,0.0,2498,0.004396337084472179,19736,1,71.84390258789062,1746179854.7722259,1,0.0,19736,0.2878919243812561,3836928.0,2498,0.009765625
1037.54057785,0.0,0.22787411510944366,0.22787411510944366,0.69008868932724,0.69008868932724,2502,31.549480438232422,71.84390258789062,0.0078125,0.32760077714920044,3844608.0,31.549480438232422,0.004429933615028858,0.0,0.0,2503,0.004429933615028858,19776,1,71.84390258789062,1746179856.7284408,1,0.0,19776,0.32760077714920044,3844608.0,2503,0.0078125
1043.826796915,0.0,0.21604439616203308,0.21604439616203308,0.69008868932724,0.69008868932724,2518,30.65364646911621,71.84390258789062,0.008463541977107525,0.2776763439178467,3869184.0,30.65364646911621,0.004805736243724823,0.0,0.0,2519,0.004805736243724823,19904,1,71.84390258789062,1746179863.0144622,1,0.0,19904,0.2776763439178467,3869184.0,2519,0.008463541977107525
1044.218839371,0.0,0.2126673310995102,0.2126673310995102,0.69008868932724,0.69008868932724,2519,31.32161521911621,71.84390258789062,0.00911458395421505,0.3033329248428345,3870720.0,31.32161521911621,0.004760347306728363,0.0,0.0,2520,0.004760347306728363,19912,1,71.84390258789062,1746179863.4066417,1,0.0,19912,0.3033329248428345,3870720.0,2520,0.00911458395421505
1053.658448848,0.0,0.1823124885559082,0.1823124885559082,0.69008868932724,0.69008868932724,2543,28.95442771911621,71.84390258789062,0.009765625,0.25544774532318115,3907584.0,28.95442771911621,0.009529640898108482,0.0,0.0,2544,0.009529640898108482,20104,1,71.84390258789062,1746179872.846239,1,0.0,20104,0.25544774532318115,3907584.0,2544,0.009765625
1054.048626889,0.0,0.16390053927898407,0.16390053927898407,0.69008868932724,0.69008868932724,2544,32.08073043823242,71.84390258789062,0.009765625,0.322512149810791,3909120.0,32.08073043823242,0.007398839108645916,0.0,0.0,2545,0.007398839108645916,20112,1,71.84390258789062,1746179873.236466,1,0.0,20112,0.322512149810791,3909120.0,2545,0.009765625
1065.065230284,0.0,0.17635959386825562,0.17635959386825562,0.69008868932724,0.69008868932724,2572,30.88020896911621,71.84390258789062,0.00911458395421505,0.31154119968414307,3952128.0,30.88020896911621,0.004438088275492191,0.0,0.0,2573,0.004438088275492191,20336,1,71.84390258789062,1746179884.2530077,1,0.0,20336,0.31154119968414307,3952128.0,2573,0.00911458395421505
1068.273642998,0.0,0.14613984525203705,0.14613984525203705,0.69008868932724,0.69008868932724,2580,30.68489646911621,71.84390258789062,0.0078125,0.3006620407104492,3964416.0,30.68489646911621,0.005137416068464518,0.0,0.0,2581,0.005137416068464518,20400,1,71.84390258789062,1746179887.4614954,1,0.0,20400,0.3006620407104492,3964416.0,2581,0.0078125
1069.837467099,0.0,0.1299629956483841,0.1299629956483841,0.69008868932724,0.69008868932724,2584,27.49739646911621,71.84390258789062,0.0078125,0.2334463894367218,3970560.0,27.49739646911621,0.007685980759561062,0.0,0.0,2585,0.007685980759561062,20432,1,71.84390258789062,1746179889.0253222,1,0.0,20432,0.2334463894367218,3970560.0,2585,0.0078125
1078.574946284,0.0,0.18590283393859863,0.18590283393859863,0.7157429456710815,0.7157429456710815,2606,28.76692771911621,74.7862319946289,0.0078125,0.2644662857055664,4004352.0,28.76692771911621,0.004728896543383598,0.0018115942366421223,0.0,2607,0.004728896543383598,20608,1,74.7862319946289,1746179897.7626681,1,0.0018115942366421223,20608,0.2644662857055664,4004352.0,2607,0.0078125
1081.707322528,0.0,0.19406616687774658,0.19406616687774658,0.7157429456710815,0.7157429456710815,2614,30.04817771911621,74.7862319946289,0.009765625,0.28800779581069946,4016640.0,30.04817771911621,0.004951600916683674,0.0018115942366421223,0.0,2615,0.004951600916683674,20672,1,74.7862319946289,1746179900.8951664,1,0.0018115942366421223,20672,0.28800779581069946,4016640.0,2615,0.009765625
1086.424951608,0.0,0.16594047844409943,0.16594047844409943,0.7157429456710815,0.7157429456710815,2626,30.615886688232422,74.7862319946289,0.010416666977107525,0.30238276720046997,4035072.0,30.615886688232422,0.004796857945621014,0.0018115942366421223,0.0,2627,0.004796857945621014,20768,1,74.7862319946289,1746179905.6127944,1,0.0018115942366421223,20768,0.30238276720046997,4035072.0,2627,0.010416666977107525
1088.38069808,0.0,0.16934937238693237,0.16934937238693237,0.7157429456710815,0.7157429456710815,2631,28.471355438232422,74.7862319946289,0.008463541977107525,0.25860345363616943,4042752.0,28.471355438232422,0.006752856075763702,0.0018115942366421223,0.0,2632,0.006752856075763702,20808,1,74.7862319946289,1746179907.568549,1,0.0018115942366421223,20808,0.25860345363616943,4042752.0,2632,0.008463541977107525
1089.167222616,0.0,0.1523222178220749,0.1523222178220749,0.7157429456710815,0.7157429456710815,2633,29.326824188232422,74.7862319946289,0.009765625,0.2814025282859802,4045824.0,29.326824188232422,0.010014781728386879,0.0018115942366421223,0.0,2634,0.010014781728386879,20824,1,74.7862319946289,1746179908.3550467,1,0.0018115942366421223,20824,0.2814025282859802,4045824.0,2634,0.009765625
1092.330615166,0.0,0.11959189176559448,0.11959189176559448,0.7157429456710815,0.7157429456710815,2641,29.99349021911621,74.7862319946289,0.00911458395421505,0.2913830280303955,4058112.0,29.99349021911621,0.005578835029155016,0.0018115942366421223,0.0,2642,0.005578835029155016,20888,1,74.7862319946289,1746179911.5184402,1,0.0018115942366421223,20888,0.2913830280303955,4058112.0,2642,0.00911458395421505
1092.720025088,0.0,0.12626171112060547,0.12626171112060547,0.7157429456710815,0.7157429456710815,2642,29.125,74.7862319946289,0.008463541977107525,0.27581852674484253,4059648.0,29.125,0.005706327967345715,0.0018115942366421223,0.0,2643,0.005706327967345715,20896,1,74.7862319946289,1746179911.907832,1,0.0018115942366421223,20896,0.27581852674484253,4059648.0,2643,0.008463541977107525
1101.748911804,0.0,0.09464620053768158,0.09464620053768158,0.7157429456710815,0.7157429456710815,2665,29.79296875,74.7862319946289,0.008463541977107525,0.27609723806381226,4094976.0,29.79296875,0.006311134435236454,0.0018115942366421223,0.0,2666,0.006311134435236454,21080,1,74.7862319946289,1746179920.9366987,1,0.0018115942366421223,21080,0.27609723806381226,4094976.0,2666,0.008463541977107525
1107.635483698,0.0,0.12570470571517944,0.12570470571517944,0.7157429456710815,0.7157429456710815,2680,27.397136688232422,74.7862319946289,0.008463541977107525,0.23460397124290466,4118016.0,27.397136688232422,0.005223901942372322,0.0018115942366421223,0.0,2681,0.005223901942372322,21200,1,74.7862319946289,1746179926.823307,1,0.0018115942366421223,21200,0.23460397124290466,4118016.0,2681,0.008463541977107525
1111.170812077,0.0,0.09581227600574493,0.09581227600574493,0.7157429456710815,0.7157429456710815,2689,29.02083396911621,74.7862319946289,0.008463541977107525,0.2665860950946808,4131840.0,29.02083396911621,0.005204464308917522,0.0018115942366421223,0.0,2690,0.005204464308917522,21272,1,74.7862319946289,1746179930.3585787,1,0.0018115942366421223,21272,0.2665860950946808,4131840.0,2690,0.008463541977107525
1115.099155756,0.0,0.12627281248569489,0.12627281248569489,0.7157429456710815,0.7157429456710815,2699,30.16796875,74.7862319946289,0.0078125,0.2912154793739319,4147200.0,30.16796875,0.004821687936782837,0.0018115942366421223,0.0,2700,0.004821687936782837,21352,1,74.7862319946289,1746179934.286914,1,0.0018115942366421223,21352,0.2912154793739319,4147200.0,2700,0.0078125
1117.461844653,0.0364583358168602,0.12608623504638672,0.12608623504638672,0.7157429456710815,0.7157429456710815,2705,30.71614646911621,74.7862319946289,0.009765625,0.35674577951431274,4156416.0,30.71614646911621,0.005501354578882456,0.0018115942366421223,0.0364583358168602,2706,0.005501354578882456,21400,1,74.7862319946289,1746179936.649647,1,0.0018115942366421223,21400,0.35674577951431274,4156416.0,2706,0.009765625
1118.6343371,0.0,0.08669155836105347,0.08669155836105347,0.7157429456710815,0.7157429456710815,2708,31.22265625,74.7862319946289,0.00911458395421505,0.3071872591972351,4161024.0,31.22265625,0.005547679960727692,0.0018115942366421223,0.0,2709,0.005547679960727692,21424,1,74.7862319946289,1746179937.8221996,1,0.0018115942366421223,21424,0.3071872591972351,4161024.0,2709,0.00911458395421505
1127.323959624,0.0,0.12677685916423798,0.12677685916423798,0.7157429456710815,0.7157429456710815,2730,30.36067771911621,74.7862319946289,0.008463541977107525,0.29657885432243347,4194816.0,30.36067771911621,0.004557051695883274,0.0018115942366421223,0.0,2731,0.004557051695883274,21600,1,74.7862319946289,1746179946.5118105,1,0.0018115942366421223,21600,0.29657885432243347,4194816.0,2731,0.008463541977107525
1134.762622907,0.0,0.10157221555709839,0.10157221555709839,0.7157429456710815,0.7157429456710815,2749,29.58724021911621,74.7862319946289,0.008463541977107525,0.2987653613090515,4224000.0,29.58724021911621,0.00965578481554985,0.0018115942366421223,0.0,2750,0.00965578481554985,21752,1,74.7862319946289,1746179953.9504595,1,0.0018115942366421223,21752,0.2987653613090515,4224000.0,2750,0.008463541977107525
1135.549991522,0.0,0.06775116920471191,0.06775116920471191,0.7157429456710815,0.7157429456710815,2751,30.080730438232422,74.7862319946289,0.00911458395421505,0.2897017002105713,4227072.0,30.080730438232422,0.00803268514573574,0.0018115942366421223,0.0,2752,0.00803268514573574,21768,1,74.7862319946289,1746179954.737805,1,0.0018115942366421223,21768,0.2897017002105713,4227072.0,2752,0.00911458395421505
1142.609682477,0.0,0.18248984217643738,0.18248984217643738,0.7157429456710815,0.7157429456710815,2769,29.475261688232422,74.7862319946289,0.008463541977107525,0.28146690130233765,4254720.0,29.475261688232422,0.004440344870090485,0.0018115942366421223,0.0,2770,0.004440344870090485,21912,1,74.7862319946289,1746179961.7975395,1,0.0018115942366421223,21912,0.28146690130233765,4254720.0,2770,0.008463541977107525
