loss,test_returned_won_episode,returned_won_episode,grad_steps,test_returned_episode,env_step,test_returned_episode_lengths,returned_episode,test_returned_episode_returns,returned_episode_lengths,returned_episode_returns,update_steps,_runtime,_timestamp,_step,qvals
0.0,0.0,0.0,0,1.0,4608.0,35.0280876159668,0.01497395895421505,0.09618254750967026,30.07161521911621,0.10753609985113144,3,58.547829913,1746189447.443349,2,0.0
0.0,0.0,0.0,0,1.0,6144.0,35.0280876159668,0.01497395895421505,0.09618254750967026,29.88411521911621,0.08628695458173752,4,58.614681035,1746189447.5101914,3,0.0
0.0,0.0,0.0,0,1.0,38400.0,35.0280876159668,0.01497395895421505,0.09618254750967026,29.35677146911621,0.09806770086288452,25,60.020903675,1746189448.916472,24,0.0
0.004115140065550804,0.0,0.0,8,1.0,49152.0,35.0280876159668,0.01497395895421505,0.09618254750967026,30.15755271911621,0.0972336158156395,32,60.814487006,1746189449.7099934,31,0.02194032445549965
0.0029126894660294056,0.0,0.0,128,1.0,72192.0,35.0280876159668,0.014322916977107525,0.09618254750967026,30.2578125,0.10739453881978989,47,66.698324477,1746189455.593796,46,0.34701836109161377
0.004733014851808548,0.0,0.0,304,1.0,105984.0,35.0280876159668,0.015625,0.09618254750967026,30.768230438232422,0.1343737244606018,69,75.333164596,1746189464.228614,68,0.5717440843582153
0.010159086436033249,0.0,0.0,520,1.0,147456.0,35.0280876159668,0.01497395895421505,0.09618254750967026,31.53645896911621,0.15511249005794525,96,85.935143415,1746189474.8305976,95,0.6802883148193359
0.021095752716064453,0.0,0.0,688,1.0,179712.0,35.0280876159668,0.01497395895421505,0.09618254750967026,30.8984375,0.1478353887796402,117,94.18670759,1746189483.0821168,116,0.7743271589279175
0.03556258976459503,0.0,0.0,872,1.0,215040.0,35.0280876159668,0.014322916977107525,0.09618254750967026,31.59505271911621,0.17672869563102722,140,103.21730755,1746189492.112747,139,0.7102869153022766
0.02402627281844616,0.0,0.0,912,1.0,222720.0,35.0280876159668,0.014322916977107525,0.09618254750967026,31.44921875,0.1718161404132843,145,105.186295217,1746189494.0817518,144,0.7658658027648926
