test_returned_won_episode,test_returned_episode_returns,env_step,test_returned_episode,test_returned_episode_lengths,update_steps,returned_episode,qvals,loss,returned_won_episode,returned_episode_returns,_runtime,_timestamp,grad_steps,returned_episode_lengths,_step
0.01702483929693699,0.7033162117004395,893952.0,1,17.07982063293457,582,0.0605468787252903,-0.11149731278419495,0.05538233742117882,0.0,0.5392045378684998,303.883924786,1746172308.8012345,4408,13.777995109558105,581
0.01702483929693699,0.7033162117004395,907776.0,1,17.07982063293457,591,0.0598958358168602,-0.1291235387325287,0.05910602957010269,0.0,0.5645123720169067,308.002342398,1746172312.919605,4480,13.878255844116211,590
0.01702483929693699,0.7033162117004395,930816.0,1,17.07982063293457,606,0.0618489608168602,-0.13821104168891907,0.057409487664699554,0.0,0.5671520233154297,314.863204307,1746172319.780489,4600,13.606771469116211,605
0.01702483929693699,0.7033162117004395,950784.0,1,17.07982063293457,619,0.0618489608168602,-0.137926384806633,0.07429099828004837,0.0,0.5667732357978821,320.809771958,1746172325.727035,4704,13.544922828674316,618
0.01702483929693699,0.7033162117004395,966144.0,1,17.07982063293457,629,0.0566406287252903,-0.16444167494773865,0.11664851009845734,0.0,0.5571851134300232,325.383684533,1746172330.300961,4784,14.594401359558105,628
0.01702483929693699,0.7033162117004395,975360.0,1,17.07982063293457,635,0.064453125,-0.16363951563835144,0.11295188963413239,0.0,0.5487571954727173,328.127480074,1746172333.0447528,4832,13.081380844116211,634
0.01702483929693699,0.7033162117004395,983040.0,1,17.07982063293457,640,0.0611979216337204,-0.16288265585899353,0.11082161962985992,0.0,0.5927557945251465,330.415207066,1746172335.3324616,4872,13.824870109558105,639
0.01702483929693699,0.7033162117004395,993792.0,1,17.07982063293457,647,0.0598958358168602,-0.11959962546825409,0.11846616864204407,0.0,0.6035749316215515,333.61632907,1746172338.5336225,4928,13.879557609558105,646
0.023003360256552696,0.74350905418396,1007616.0,1,15.978288650512695,656,0.0598958358168602,-0.13424259424209595,0.07164203375577927,0.001953125,0.6004499197006226,337.849967588,1746172342.7672443,5000,14.003907203674316,655
0.023003360256552696,0.74350905418396,1018368.0,1,15.978288650512695,663,0.0579427108168602,-0.11440091580152512,0.07184267044067383,0.01953125186264515,0.6250947713851929,341.051048434,1746172345.9683347,5056,14.006510734558105,662
0.023003360256552696,0.74350905418396,1022976.0,1,15.978288650512695,666,0.0572916679084301,-0.11237563192844391,0.06225339323282242,0.0,0.5949693322181702,342.423833666,1746172347.3411424,5080,13.985026359558105,665
0.023003360256552696,0.74350905418396,1052160.0,1,15.978288650512695,685,0.0540364608168602,-0.12387001514434814,0.07056504487991333,0.01106770895421505,0.5890744924545288,351.114883824,1746172356.0321715,5232,14.227213859558105,684
0.023003360256552696,0.74350905418396,1065984.0,1,15.978288650512695,694,0.0553385429084301,-0.12328672409057617,0.08085700869560242,0.011718750931322575,0.5667023062705994,355.235156297,1746172360.1524184,5304,13.758463859558105,693
0.023003360256552696,0.74350905418396,1090560.0,1,15.978288650512695,710,0.0625,-0.18284806609153748,0.0997123122215271,0.001953125,0.6016928553581238,362.557996113,1746172367.4752805,5432,13.277344703674316,709
0.023003360256552696,0.74350905418396,1093632.0,1,15.978288650512695,712,0.0507812537252903,-0.17430366575717926,0.09079422056674957,0.0371093787252903,0.655539870262146,363.472615886,1746172368.389877,5448,15.675130844116211,711
0.023003360256552696,0.74350905418396,1121280.0,1,15.978288650512695,730,0.0611979216337204,-0.1762913167476654,0.07386454939842224,0.02083333395421505,0.6167733073234558,371.706283135,1746172376.6235695,5592,13.540365219116211,729
0.023003360256552696,0.74350905418396,1135104.0,1,15.978288650512695,739,0.0527343787252903,-0.20748840272426605,0.08210527896881104,0.02148437686264515,0.6382695436477661,375.826062807,1746172380.7433517,5664,15.332032203674316,738
0.023003360256552696,0.74350905418396,1142784.0,1,15.978288650512695,744,0.0553385429084301,-0.24421381950378418,0.14733557403087616,0.03515625,0.6535630822181702,378.112334122,1746172383.0295897,5704,14.587240219116211,743
0.023003360256552696,0.74350905418396,1181184.0,1,15.978288650512695,769,0.0553385429084301,-0.16015391051769257,0.09769143164157867,0.008463541977107525,0.6187382936477661,389.557407424,1746172394.474563,5904,14.477865219116211,768
0.023003360256552696,0.74350905418396,1185792.0,1,15.978288650512695,772,0.0579427108168602,-0.17784956097602844,0.09599362313747406,0.02083333395421505,0.64799964427948,390.934710731,1746172395.851973,5928,14.213541984558105,771
0.023003360256552696,0.74350905418396,1188864.0,1,15.978288650512695,774,0.0598958358168602,-0.1997583657503128,0.08583715558052063,0.02148437686264515,0.6443182826042175,391.849319895,1746172396.7666183,5944,14.092448234558105,773
0.023003360256552696,0.74350905418396,1202688.0,1,15.978288650512695,783,0.0566406287252903,-0.2245408296585083,0.09295925498008728,0.0,0.6165484189987183,395.965481891,1746172400.8827121,6016,14.477213859558105,782
0.023003360256552696,0.74350905418396,1210368.0,1,15.978288650512695,788,0.0631510466337204,-0.22679807245731354,0.07134165614843369,0.00911458395421505,0.6061317324638367,398.254783602,1746172403.172075,6056,13.462240219116211,787
0.023003360256552696,0.74350905418396,1233408.0,1,15.978288650512695,803,0.0546875037252903,-0.23526416718959808,0.08537346869707108,0.0,0.6320668458938599,405.118472745,1746172410.0357354,6176,14.636719703674316,802
0.023003360256552696,0.74350905418396,1239552.0,1,15.978288650512695,807,0.0631510466337204,-0.24922403693199158,0.10214109718799591,0.00911458395421505,0.6140981316566467,406.94931531,1746172411.8665771,6208,13.260416984558105,806
0.023003360256552696,0.74350905418396,1274880.0,1,15.978288650512695,830,0.0566406287252903,-0.256656289100647,0.09112052619457245,0.0371093787252903,0.6849077939987183,417.469479714,1746172422.3867667,6392,14.412110328674316,829
0.023003360256552696,0.74350905418396,1281024.0,1,15.978288650512695,834,0.0572916679084301,-0.2553684115409851,0.12238975614309311,0.0468750037252903,0.6819248795509338,419.298922445,1746172424.2162151,6424,14.376954078674316,833
0.023003360256552696,0.74350905418396,1290240.0,1,15.978288650512695,840,0.0592447929084301,-0.2721167206764221,0.09746774286031723,0.0,0.6204665303230286,422.070757982,1746172426.9880424,6472,14.094401359558105,839
0.023003360256552696,0.74350905418396,1296384.0,1,15.978288650512695,844,0.0598958358168602,-0.2745034694671631,0.10097526013851166,0.009765625931322575,0.6364585161209106,423.899833229,1746172428.8171196,6504,13.904297828674316,843
0.023003360256552696,0.74350905418396,1436160.0,1,15.978288650512695,935,0.0585937537252903,-0.4229353070259094,0.11632780730724335,0.009765625931322575,0.6243608593940735,465.536042751,1746172470.4533136,7232,13.887370109558105,934
0.023003360256552696,0.74350905418396,1437696.0,1,15.978288650512695,936,0.0592447929084301,-0.43423232436180115,0.12628799676895142,0.00911458395421505,0.6274741291999817,465.994939053,1746172470.9120052,7240,13.911458969116211,935
0.023003360256552696,0.74350905418396,1460736.0,1,15.978288650512695,951,0.0618489608168602,-0.426891028881073,0.11456497013568878,0.010416666977107525,0.6300663948059082,472.859609181,1746172477.7768776,7360,13.641276359558105,950
0.023003360256552696,0.74350905418396,1465344.0,1,15.978288650512695,954,0.0546875037252903,-0.44403088092803955,0.13144361972808838,0.0,0.6283736824989319,474.232226007,1746172479.1494985,7384,14.673829078674316,953
0.023003360256552696,0.74350905418396,1474560.0,1,15.978288650512695,960,0.0566406287252903,-0.47975045442581177,0.10433711111545563,0.0201822929084301,0.6446496844291687,476.975098852,1746172481.8923686,7432,14.583985328674316,959
0.0697028636932373,0.8309711813926697,1499136.0,1,17.0283260345459,976,0.0566406287252903,-0.44379326701164246,0.11669328808784485,0.03125,0.6585701704025269,484.417213079,1746172489.3345032,7560,14.460938453674316,975
0.0697028636932373,0.8309711813926697,1517568.0,1,17.0283260345459,988,0.0546875037252903,-0.4371284246444702,0.133220374584198,0.0319010429084301,0.647526204586029,489.905991445,1746172494.823286,7656,14.477213859558105,987
0.0697028636932373,0.8309711813926697,1522176.0,1,17.0283260345459,991,0.0572916679084301,-0.4379000663757324,0.10651722550392151,0.033203125,0.6626421809196472,491.277762274,1746172496.1950448,7680,14.309896469116211,990
0.0697028636932373,0.8309711813926697,1534464.0,1,17.0283260345459,999,0.0618489608168602,-0.44296956062316895,0.11863817274570465,0.01692708395421505,0.6132339835166931,494.937535668,1746172499.854808,7744,13.613932609558105,998
0.0697028636932373,0.8309711813926697,1589760.0,1,17.0283260345459,1035,0.0546875037252903,-0.5076298713684082,0.13498541712760925,0.01888020895421505,0.6385417580604553,511.412545567,1746172516.3298252,8032,14.755208969116211,1034
0.0697028636932373,0.8309711813926697,1669632.0,1,17.0283260345459,1087,0.0546875037252903,-0.5945375561714172,0.18440347909927368,0.011718750931322575,0.6367780566215515,535.202039135,1746172540.1193306,8448,15.000000953674316,1086
0.0697028636932373,0.8309711813926697,1671168.0,1,17.0283260345459,1088,0.0553385429084301,-0.5982857942581177,0.18710535764694214,0.0455729179084301,0.660582423210144,535.659521284,1746172540.5767987,8456,14.563151359558105,1087
0.0697028636932373,0.8309711813926697,1674240.0,1,17.0283260345459,1090,0.0592447929084301,-0.5592970848083496,0.19148126244544983,0.0410156287252903,0.671105682849884,536.574368258,1746172541.491654,8472,14.261068344116211,1089
0.0697028636932373,0.8309711813926697,1732608.0,1,17.0283260345459,1128,0.0572916679084301,-0.6976170539855957,0.21923840045928955,0.02083333395421505,0.6390863060951233,553.954519675,1746172558.8717906,8776,14.380860328674316,1127
0.0697028636932373,0.8309711813926697,1771008.0,1,17.0283260345459,1153,0.0566406287252903,-0.6590896248817444,0.2962381839752197,0.0579427108168602,0.6940933465957642,565.392023079,1746172570.309302,8976,14.665365219116211,1152
0.0697028636932373,0.8309711813926697,1783296.0,1,17.0283260345459,1161,0.0546875037252903,-0.6184563636779785,0.34030768275260925,0.0325520858168602,0.6668325066566467,569.05016245,1746172573.967449,9040,14.732422828674316,1160
0.0697028636932373,0.8309711813926697,1794048.0,1,17.0283260345459,1168,0.0546875037252903,-0.653834879398346,0.30784571170806885,0.0201822929084301,0.6327297687530518,572.252080314,1746172577.1693583,9096,14.896485328674316,1167
0.0697028636932373,0.8309711813926697,1815552.0,1,17.0283260345459,1182,0.0533854179084301,-0.6344465017318726,0.353314071893692,0.0559895858168602,0.7012548446655273,578.654600676,1746172583.571877,9208,15.232422828674316,1181
0.0697028636932373,0.8309711813926697,1826304.0,1,17.0283260345459,1189,0.0514322929084301,-0.6525145173072815,0.28010815382003784,0.0475260429084301,0.6367780566215515,581.862357131,1746172586.7796175,9264,14.822916984558105,1188
0.0697028636932373,0.8309711813926697,1835520.0,1,17.0283260345459,1195,0.0514322929084301,-0.7268062233924866,0.3170287609100342,0.02669270895421505,0.6803386211395264,584.606829505,1746172589.5240986,9312,15.873699188232422,1194
0.0697028636932373,0.8309711813926697,1852416.0,1,17.0283260345459,1206,0.0468750037252903,-0.7368088364601135,0.3737397789955139,0.0319010429084301,0.6310015916824341,589.639157121,1746172594.55645,9400,15.495443344116211,1205
0.0697028636932373,0.8309711813926697,1873920.0,1,17.0283260345459,1220,0.0566406287252903,-0.7525577545166016,0.37449294328689575,0.02083333395421505,0.6372277736663818,596.040992368,1746172600.9582899,9512,14.411458969116211,1219
0.0697028636932373,0.8309711813926697,1900032.0,1,17.0283260345459,1237,0.0553385429084301,-0.7684431076049805,0.3252798914909363,0.0013020833721384406,0.6318182945251465,603.816595136,1746172608.7338574,9648,14.772787094116211,1236
0.0697028636932373,0.8309711813926697,1907712.0,1,17.0283260345459,1242,0.0553385429084301,-0.728817343711853,0.3619982600212097,0.0768229216337204,0.7286578416824341,606.105839361,1746172611.0231333,9688,15.121094703674316,1241
0.0697028636932373,0.8309711813926697,1924608.0,1,17.0283260345459,1253,0.0540364608168602,-0.7623388767242432,0.32588082551956177,0.0442708358168602,0.6609020829200745,611.140058941,1746172616.057336,9776,14.752604484558105,1252
0.0697028636932373,0.8309711813926697,1939968.0,1,17.0283260345459,1263,0.0540364608168602,-0.7609460353851318,0.48873093724250793,0.02343750186264515,0.6622633934020996,615.714684519,1746172620.6319392,9856,15.072266578674316,1262
0.0697028636932373,0.8309711813926697,1949184.0,1,17.0283260345459,1269,0.0546875037252903,-0.8545804023742676,0.4111960530281067,0.0651041716337204,0.7027463912963867,618.480400321,1746172623.3976893,9904,14.665365219116211,1268
0.057692307978868484,0.8076923489570618,2064384.0,1,16.64788818359375,1344,0.0546875037252903,-0.9588814377784729,0.5321714878082275,0.0527343787252903,0.702604353427887,652.920235226,1746172657.8375134,10504,15.332683563232422,1343
0.057692307978868484,0.8076923489570618,2078208.0,1,16.64788818359375,1353,0.0507812537252903,-1.1147615909576416,0.46364879608154297,0.02083333395421505,0.6653410792350769,657.036035983,1746172661.9532921,10576,16.576171875,1352
0.057692307978868484,0.8076923489570618,2136576.0,1,16.64788818359375,1391,0.0553385429084301,-1.1066997051239014,0.5192450284957886,0.0442708358168602,0.6883168816566467,674.416229811,1746172679.3335044,10880,14.658854484558105,1390
0.057692307978868484,0.8076923489570618,2142720.0,1,16.64788818359375,1395,0.0579427108168602,-1.2198566198349,0.49688345193862915,0.011718750931322575,0.6218869090080261,676.24838038,1746172681.1656296,10912,14.293620109558105,1394
0.057692307978868484,0.8076923489570618,2155008.0,1,16.64788818359375,1403,0.0559895858168602,-1.235398530960083,0.5868337154388428,0.0436197929084301,0.6731890439987183,679.907431942,1746172684.824696,10976,14.470704078674316,1402
0.057692307978868484,0.8076923489570618,2184192.0,1,16.64788818359375,1422,0.0533854179084301,-1.1818742752075195,0.4516003727912903,0.0546875037252903,0.6866715550422668,688.596748156,1746172693.5140314,11128,14.965495109558105,1421
0.057692307978868484,0.8076923489570618,2211840.0,1,16.64788818359375,1440,0.0501302108168602,-1.201399803161621,0.5665361285209656,0.0462239608168602,0.6389442682266235,696.833542326,1746172701.7508485,11272,14.779948234558105,1439
0.057692307978868484,0.8076923489570618,2233344.0,1,16.64788818359375,1454,0.0481770858168602,-1.2386733293533325,0.490578293800354,0.0794270858168602,0.7320668697357178,703.242095904,1746172708.1593897,11384,15.492839813232422,1453
0.057692307978868484,0.8076923489570618,2248704.0,1,16.64788818359375,1464,0.0553385429084301,-1.3452045917510986,0.5039052963256836,0.011718750931322575,0.6442946195602417,707.818671843,1746172712.7359524,11464,14.694010734558105,1463
0.057692307978868484,0.8076923489570618,2257920.0,1,16.64788818359375,1470,0.0494791679084301,-1.3663063049316406,0.478435218334198,0.0553385429084301,0.6603931188583374,710.562306416,1746172715.479584,11512,15.182943344116211,1469
0.057692307978868484,0.8076923489570618,2260992.0,1,16.64788818359375,1472,0.0507812537252903,-1.4203448295593262,0.3385765552520752,0.0390625037252903,0.6943419575691223,711.476854113,1746172716.3941274,11528,15.748699188232422,1471
0.057692307978868484,0.8076923489570618,2268672.0,1,16.64788818359375,1477,0.0520833358168602,-1.378705620765686,0.36802351474761963,0.0677083358168602,0.7307056188583374,713.763619987,1746172718.6809027,11568,15.283855438232422,1476
0.057692307978868484,0.8076923489570618,2277888.0,1,16.64788818359375,1483,0.0514322929084301,-1.3880695104599,0.47646719217300415,0.0468750037252903,0.7090792059898376,716.507695573,1746172721.4249666,11616,15.639974594116211,1482
0.057692307978868484,0.8076923489570618,2310144.0,1,16.64788818359375,1504,0.0533854179084301,-1.484455943107605,0.6081093549728394,0.0462239608168602,0.7025569081306458,726.115494654,1746172731.032768,11784,15.166666984558105,1503
0.057692307978868484,0.8076923489570618,2345472.0,1,16.64788818359375,1527,0.0546875037252903,-1.5964932441711426,0.4682650566101074,0.0260416679084301,0.67083340883255,736.63560678,1746172741.5528743,11968,14.802083969116211,1526
0.057692307978868484,0.8076923489570618,2403840.0,1,16.64788818359375,1565,0.0520833358168602,-1.8920531272888184,0.4982418417930603,0.0520833358168602,0.6958334445953369,754.016586438,1746172758.9338503,12272,15.473308563232422,1564
0.057692307978868484,0.8076923489570618,2405376.0,1,16.64788818359375,1566,0.0520833358168602,-1.8926180601119995,0.5046535134315491,0.0839843824505806,0.7360087037086487,754.473958847,1746172759.3912354,12280,15.389324188232422,1565
0.057692307978868484,0.8076923489570618,2419200.0,1,16.64788818359375,1575,0.0546875037252903,-1.856001853942871,0.9394988417625427,0.0371093787252903,0.6829073429107666,758.590049037,1746172763.5073366,12352,15.198568344116211,1574
0.057692307978868484,0.8076923489570618,2423808.0,1,16.64788818359375,1578,0.0540364608168602,-1.823738932609558,0.5713176727294922,0.017578125,0.6792733669281006,759.961850769,1746172764.8791327,12376,15.202474594116211,1577
0.057692307978868484,0.8076923489570618,2431488.0,1,16.64788818359375,1583,0.0533854179084301,-1.8765313625335693,0.6631781458854675,0.0507812537252903,0.708759605884552,762.248372874,1746172767.1656537,12416,15.259115219116211,1582
0.057692307978868484,0.8076923489570618,2448384.0,1,16.64788818359375,1594,0.0540364608168602,-1.8591504096984863,0.6174682974815369,0.0494791679084301,0.693430483341217,767.280727623,1746172772.197995,12504,14.972657203674316,1593
0.057692307978868484,0.8076923489570618,2452992.0,1,16.64788818359375,1597,0.0533854179084301,-1.908789873123169,0.6001771688461304,0.0631510466337204,0.7201705574989319,768.652204329,1746172773.5694942,12528,14.932291984558105,1596
0.057692307978868484,0.8076923489570618,2474496.0,1,16.64788818359375,1611,0.0533854179084301,-1.7959543466567993,0.7218992710113525,0.0794270858168602,0.7505919337272644,775.061582921,1746172779.978872,12640,15.658855438232422,1610
0.057692307978868484,0.8076923489570618,2476032.0,1,16.64788818359375,1612,0.0520833358168602,-1.8003244400024414,0.7220538854598999,0.0201822929084301,0.678563117980957,775.518945014,1746172780.4362345,12648,15.557943344116211,1611
0.057692307978868484,0.8076923489570618,2477568.0,1,16.64788818359375,1613,0.0533854179084301,-1.7655028104782104,0.829011082649231,0.0442708358168602,0.7082031965255737,775.976467099,1746172780.8937206,12656,15.399740219116211,1612
0.057692307978868484,0.8076923489570618,2483712.0,1,16.64788818359375,1617,0.0540364608168602,-1.8379907608032227,0.749737024307251,0.1054687574505806,0.7537524700164795,777.806108363,1746172782.7233968,12688,15.112630844116211,1616
0.057692307978868484,0.8076923489570618,2494464.0,1,16.64788818359375,1624,0.0514322929084301,-1.8067421913146973,0.8012871742248535,0.0585937537252903,0.720288872718811,781.00782282,1746172785.9251013,12744,15.627605438232422,1623
0.15702982246875763,0.9631162881851196,2502144.0,1,18.430614471435547,1629,0.0520833358168602,-1.8717012405395508,0.8088291883468628,0.0436197929084301,0.6935133337974548,783.412331716,1746172788.3296037,12784,15.365886688232422,1628
0.15702982246875763,0.9631162881851196,2537472.0,1,18.430614471435547,1652,0.0533854179084301,-2.047537326812744,0.5470815300941467,0.0416666679084301,0.7019532322883606,793.937739487,1746172798.855016,12968,15.597005844116211,1651
0.15702982246875763,0.9631162881851196,2540544.0,1,18.430614471435547,1654,0.0546875037252903,-1.9887655973434448,0.5522820949554443,0.0546875037252903,0.6969698071479797,794.855198217,1746172799.7724423,12984,14.977865219116211,1653
0.15702982246875763,0.9631162881851196,2548224.0,1,18.430614471435547,1659,0.0520833358168602,-1.9930740594863892,0.5559982657432556,0.0553385429084301,0.7069248557090759,797.142302624,1746172802.0595915,13024,15.546224594116211,1658
0.15702982246875763,0.9631162881851196,2586624.0,1,18.430614471435547,1684,0.0533854179084301,-1.8682985305786133,0.5576434135437012,0.0325520858168602,0.6880328059196472,808.577180216,1746172813.494447,13224,15.287761688232422,1683
0.15702982246875763,0.9631162881851196,2595840.0,1,18.430614471435547,1690,0.0540364608168602,-1.8740220069885254,0.5883857011795044,0.0377604179084301,0.6705492734909058,811.321424026,1746172816.2387052,13272,15.099610328674316,1689
0.15702982246875763,0.9631162881851196,2620416.0,1,18.430614471435547,1706,0.0553385429084301,-2.0772223472595215,0.6135029196739197,0.0651041716337204,0.7076231837272644,818.659204487,1746172823.5764709,13400,14.726563453674316,1705
0.15702982246875763,0.9631162881851196,2623488.0,1,18.430614471435547,1708,0.0540364608168602,-2.0160720348358154,0.5536673069000244,0.0566406287252903,0.7041075825691223,819.573548524,1746172824.490832,13416,14.957032203674316,1707
0.15702982246875763,0.9631162881851196,2677248.0,1,18.430614471435547,1743,0.0520833358168602,-2.282258987426758,0.6333885192871094,0.0462239608168602,0.6932411789894104,835.589067921,1746172840.506346,13696,15.361329078674316,1742
0.15702982246875763,0.9631162881851196,2691072.0,1,18.430614471435547,1752,0.0533854179084301,-2.450688600540161,0.5445113182067871,0.0670572966337204,0.7181582450866699,839.704562994,1746172844.6218345,13768,14.990885734558105,1751
0.15702982246875763,0.9631162881851196,2697216.0,1,18.430614471435547,1756,0.0540364608168602,-2.4480581283569336,0.5899908542633057,0.033203125,0.6707032322883606,841.539121534,1746172846.4563515,13800,14.932291984558105,1755
0.15702982246875763,0.9631162881851196,2744832.0,1,18.430614471435547,1787,0.0540364608168602,-2.833928108215332,0.6960804462432861,0.0481770858168602,0.7119318842887878,855.721130267,1746172860.638425,14048,15.160157203674316,1786
0.15702982246875763,0.9631162881851196,2746368.0,1,18.430614471435547,1788,0.0527343787252903,-2.82973575592041,0.6938514709472656,0.0963541716337204,0.7727392315864563,856.178880808,1746172861.0961576,14056,15.632162094116211,1787
