returned_episode_lengths,returned_won_episode,update_steps,_step,test_returned_episode_returns,returned_episode,loss,test_returned_won_episode,grad_steps,test_returned_episode,_runtime,test_returned_episode_lengths,env_step,returned_episode_returns,qvals,_timestamp
25.310548782348633,0.0,16,15,0.09613613784313202,0.02473958395421505,0.0,0.0,0,1.0,59.336316111,18.739938735961914,24576,0.2339540272951126,0.0,1747608443.0186002
26.05989646911621,0.0,30,29,0.09613613784313202,0.0221354179084301,0.0,0.0,0,1.0,60.311525744,18.739938735961914,46080,0.22581756114959717,0.0,1747608443.9937663
25.275392532348633,0.0,53,52,0.09613613784313202,0.0240885429084301,0.04144139587879181,0.0,176,1.0,70.043486413,18.739938735961914,81408,0.23758149147033691,0.2701713442802429,1747608453.725669
25.588542938232422,0.0,87,86,0.09613613784313202,0.0221354179084301,0.06299176067113876,0.0,448,1.0,85.020296679,18.739938735961914,133632,0.26333755254745483,0.6949301958084106,1747608468.7024968
26.467449188232422,0.0,183,182,0.09613613784313202,0.02148437686264515,0.1028912365436554,0.0,1216,1.0,127.388371843,18.739938735961914,281088,0.2640720307826996,0.839267373085022,1747608511.0705373
26.16927146911621,0.0,196,195,0.09613613784313202,0.0240885429084301,0.1006888896226883,0.0,1320,1.0,133.173803955,18.739938735961914,301056,0.26326730847358704,0.8673183917999268,1747608516.8559506
26.752605438232422,0.0,213,212,0.09613613784313202,0.02148437686264515,0.11869078874588013,0.0,1456,1.0,140.73436582,18.739938735961914,327168,0.2803676724433899,0.9037078619003296,1747608524.416537
25.642580032348633,0.0,221,220,0.09613613784313202,0.02343750186264515,0.09550228714942932,0.0,1520,1.0,144.296500122,18.739938735961914,339456,0.273967444896698,0.9039570093154907,1747608527.9786637
26.17317771911621,0.0,225,224,0.09613613784313202,0.0240885429084301,0.08533889055252075,0.0,1552,1.0,146.070306544,18.739938735961914,345600,0.3057573139667511,0.9173350930213928,1747608529.7523851
26.38802146911621,0.0,239,238,0.09613613784313202,0.02083333395421505,0.10021717846393585,0.0,1664,1.0,152.305023045,18.739938735961914,367104,0.27468931674957275,0.9337829351425171,1747608535.9871666
25.21809959411621,0.0,241,240,0.09613613784313202,0.02278645895421505,0.10006163269281387,0.0,1680,1.0,153.195918356,18.739938735961914,370176,0.27950090169906616,0.9382908344268799,1747608536.8780665
25.461589813232422,0.0,268,267,0.09613613784313202,0.0201822929084301,0.0839376300573349,0.0,1896,1.0,165.235083894,18.739938735961914,411648,0.27042657136917114,0.9675203561782837,1747608548.9171798
25.98177146911621,0.0,272,271,0.09613613784313202,0.02473958395421505,0.08214917778968811,0.0,1928,1.0,167.010942875,18.739938735961914,417792,0.29982274770736694,0.9686388373374939,1747608550.6930773
27.129558563232422,0.0,280,279,0.09613613784313202,0.0221354179084301,0.08579559624195099,0.0,1992,1.0,170.58122839,18.739938735961914,430080,0.3062298595905304,0.9800659418106079,1747608554.2633703
26.604167938232422,0.0,291,290,0.09613613784313202,0.02343750186264515,0.07470107078552246,0.0,2080,1.0,175.47807442,18.739938735961914,446976,0.3220129609107971,0.9825699329376221,1747608559.1601846
25.98958396911621,0.0,326,325,0.5441473126411438,0.02343750186264515,0.06857119500637054,0.0006631299620494246,2360,1.0,191.193152393,36.59416580200195,500736,0.35917928814888,1.0201835632324219,1747608574.875277
26.686199188232422,0.0,341,340,0.5441473126411438,0.0221354179084301,0.08100174367427826,0.0006631299620494246,2480,1.0,197.872057499,36.59416580200195,523776,0.35605233907699585,1.0387154817581177,1747608581.5541995
25.54622459411621,0.0,401,400,0.5441473126411438,0.0240885429084301,0.06530545651912689,0.0006631299620494246,2960,1.0,224.585843733,36.59416580200195,615936,0.3606715500354767,1.0693163871765137,1747608608.2679808
26.49349021911621,0.0,414,413,0.5441473126411438,0.02148437686264515,0.05762377381324768,0.0006631299620494246,3064,1.0,230.535831713,36.59416580200195,635904,0.3582678437232971,1.080786108970642,1747608614.2180114
25.292970657348633,0.0,443,442,0.5441473126411438,0.0201822929084301,0.06161116063594818,0.0006631299620494246,3296,1.0,243.439007773,36.59416580200195,680448,0.3421708047389984,1.0540317296981812,1747608627.1210976
27.414064407348633,0.0,471,470,0.5441473126411438,0.02083333395421505,0.043543800711631775,0.0006631299620494246,3520,1.0,255.937961711,36.59416580200195,723456,0.31758245825767517,1.0295977592468262,1747608639.6200635
27.750001907348633,0.0,488,487,0.5441473126411438,0.01888020895421505,0.0807989239692688,0.0006631299620494246,3656,1.0,263.500065894,36.59416580200195,749568,0.35156479477882385,1.0479047298431396,1747608647.182192
27.371746063232422,0.0,518,517,0.5441473126411438,0.0201822929084301,0.07167015224695206,0.0006631299620494246,3896,1.0,276.817879251,36.59416580200195,795648,0.3738967478275299,1.0311800241470337,1747608660.500003
27.906902313232422,0.0,523,522,0.5441473126411438,0.01953125186264515,0.07115861773490906,0.0006631299620494246,3936,1.0,279.028061741,36.59416580200195,803328,0.3796277642250061,1.0087952613830566,1747608662.7101912
25.772136688232422,0.0,538,537,0.5441473126411438,0.0240885429084301,0.03828979283571243,0.0006631299620494246,4056,1.0,285.747619584,36.59416580200195,826368,0.4054391384124756,1.015911340713501,1747608669.4297626
28.795574188232422,0.013671875931322575,546,545,0.5441473126411438,0.02083333395421505,0.09484058618545532,0.0006631299620494246,4120,1.0,289.332809774,36.59416580200195,838656,0.4366830289363861,1.0280793905258179,1747608673.0148175
27.498699188232422,0.0,549,548,0.5441473126411438,0.02083333395421505,0.07129579782485962,0.0006631299620494246,4144,1.0,290.649063217,36.59416580200195,843264,0.3818800449371338,1.006534218788147,1747608674.331176
26.369792938232422,0.0,554,553,0.5441473126411438,0.0201822929084301,0.0635346993803978,0.0006631299620494246,4184,1.0,292.875976885,36.59416580200195,850944,0.40159404277801514,1.0100393295288086,1747608676.5580616
27.361980438232422,0.0,568,567,0.5441473126411438,0.02083333395421505,0.08521218597888947,0.0006631299620494246,4296,1.0,299.121650183,36.59416580200195,872448,0.40507668256759644,0.9863397479057312,1747608682.8037646
