rng1893648005/test_returned_episode_lengths,loss,returned_episode_returns,grad_steps,test_returned_won_episode,_runtime,test_returned_episode_returns,rng1893648005/returned_won_episode,_step,rng1893648005/returned_episode,qvals,returned_won_episode,rng1893648005/test_returned_episode_returns,rng1893648005/returned_episode_lengths,rng1893648005/grad_steps,test_returned_episode,rng1893648005/test_returned_won_episode,env_step,_timestamp,rng1893648005/update_steps,returned_episode_lengths,rng1893648005/loss,rng1893648005/qvals,test_returned_episode_lengths,rng1893648005/test_returned_episode,returned_episode,rng1893648005/returned_episode_returns,rng1893648005/env_step,update_steps
30.49493980407715,0.022492006421089172,0.16573625802993774,984,0.0,99.003526743,0.06141861155629158,0.0,153,0.015625,0.9712651371955872,0.0,0.06141861155629158,30.768230438232422,984,1.0,0.0,236544.0,1746188801.675786,154,30.768230438232422,0.022492006421089172,0.9712651371955872,30.49493980407715,1.0,0.015625,0.16573625802993774,236544.0,154
30.49493980407715,0.02834000438451767,0.16348856687545776,1080,0.0,103.761619193,0.06141861155629158,0.0,165,0.01497395895421505,0.7859185934066772,0.0,0.06141861155629158,30.60546875,1080,1.0,0.0,254976.0,1746188806.4338872,166,30.60546875,0.02834000438451767,0.7859185934066772,30.49493980407715,1.0,0.01497395895421505,0.16348856687545776,254976.0,166
30.49493980407715,0.07177538424730301,0.152135968208313,1344,0.0,116.828846954,0.06141861155629158,0.0,198,0.014322916977107525,0.5307460427284241,0.0,0.06141861155629158,31.31770896911621,1344,1.0,0.0,305664.0,1746188819.5011075,199,31.31770896911621,0.07177538424730301,0.5307460427284241,30.49493980407715,1.0,0.014322916977107525,0.152135968208313,305664.0,199
30.49493980407715,0.07022477686405182,0.1755874752998352,1352,0.0,117.22463272,0.06141861155629158,0.0,199,0.01497395895421505,0.5300194025039673,0.0,0.06141861155629158,31.06640625,1352,1.0,0.0,307200.0,1746188819.89689,200,31.06640625,0.07022477686405182,0.5300194025039673,30.49493980407715,1.0,0.01497395895421505,0.1755874752998352,307200.0,200
30.49493980407715,0.051691025495529175,0.18278047442436218,1368,0.0,118.016396896,0.06141861155629158,0.0,201,0.015625,0.5753582715988159,0.0,0.06141861155629158,31.23828125,1368,1.0,0.0,310272.0,1746188820.6886656,202,31.23828125,0.051691025495529175,0.5753582715988159,30.49493980407715,1.0,0.015625,0.18278047442436218,310272.0,202
30.49493980407715,0.041571907699108124,0.1860675811767578,1392,0.0,119.205519839,0.06141861155629158,0.0,204,0.015625,0.5933017730712891,0.0,0.06141861155629158,31.584636688232422,1392,1.0,0.0,314880.0,1746188821.8777688,205,31.584636688232422,0.041571907699108124,0.5933017730712891,30.49493980407715,1.0,0.015625,0.1860675811767578,314880.0,205
30.49493980407715,0.05707329511642456,0.17537294328212738,1472,0.0,123.172444759,0.06141861155629158,0.0,214,0.013671875,0.6285129189491272,0.0,0.06141861155629158,30.49739646911621,1472,1.0,0.0,330240.0,1746188825.8446918,215,30.49739646911621,0.05707329511642456,0.6285129189491272,30.49493980407715,1.0,0.013671875,0.17537294328212738,330240.0,215
30.49493980407715,0.05333757400512695,0.1772274672985077,1632,0.0,131.09096051,0.06141861155629158,0.0,234,0.01497395895421505,0.7175680994987488,0.0,0.06141861155629158,30.60286521911621,1632,1.0,0.0,360960.0,1746188833.7632222,235,30.60286521911621,0.05333757400512695,0.7175680994987488,30.49493980407715,1.0,0.01497395895421505,0.1772274672985077,360960.0,235
30.49493980407715,0.044276051223278046,0.1971483677625656,1752,0.0,137.030725888,0.06141861155629158,0.0,249,0.015625,0.55417799949646,0.0,0.06141861155629158,31.35286521911621,1752,1.0,0.0,384000.0,1746188839.7029693,250,31.35286521911621,0.044276051223278046,0.55417799949646,30.49493980407715,1.0,0.015625,0.1971483677625656,384000.0,250
30.49493980407715,0.11309633404016495,0.16864994168281555,1928,0.0,145.747688791,0.06141861155629158,0.0,271,0.013671875,0.34211117029190063,0.0,0.06141861155629158,31.41927146911621,1928,1.0,0.0,417792.0,1746188848.4199526,272,31.41927146911621,0.11309633404016495,0.34211117029190063,30.49493980407715,1.0,0.013671875,0.16864994168281555,417792.0,272
30.49493980407715,0.08927708864212036,0.14987945556640625,2248,0.0,161.596550222,0.06141861155629158,0.0,311,0.014322916977107525,0.4257398545742035,0.0,0.06141861155629158,31.86328125,2248,1.0,0.0,479232.0,1746188864.268791,312,31.86328125,0.08927708864212036,0.4257398545742035,30.49493980407715,1.0,0.014322916977107525,0.14987945556640625,479232.0,312
46.72413635253906,0.23818935453891754,0.21423158049583435,2464,0.0,172.383296914,0.12184768915176392,0.0,338,0.014322916977107525,0.36494892835617065,0.0,0.12184768915176392,31.412761688232422,2464,1.0,0.0,520704.0,1746188875.0555665,339,31.412761688232422,0.23818935453891754,0.36494892835617065,46.72413635253906,1.0,0.014322916977107525,0.21423158049583435,520704.0,339
46.72413635253906,0.21850420534610748,0.12609046697616577,2632,0.0,180.698869833,0.12184768915176392,0.0,359,0.014322916977107525,0.3614811897277832,0.0,0.12184768915176392,31.5,2632,1.0,0.0,552960.0,1746188883.3711195,360,31.5,0.21850420534610748,0.3614811897277832,46.72413635253906,1.0,0.014322916977107525,0.12609046697616577,552960.0,360
46.72413635253906,0.2510107159614563,0.13547056913375854,2640,0.0,181.094741842,0.12184768915176392,0.0,360,0.01497395895421505,0.3634975552558899,0.0,0.12184768915176392,31.01302146911621,2640,1.0,0.0,554496.0,1746188883.7669818,361,31.01302146911621,0.2510107159614563,0.3634975552558899,46.72413635253906,1.0,0.01497395895421505,0.13547056913375854,554496.0,361
46.72413635253906,0.36614739894866943,0.1332862675189972,2752,0.0,186.639368447,0.12184768915176392,0.0,374,0.014322916977107525,0.3291264772415161,0.0,0.12184768915176392,31.66145896911621,2752,1.0,0.0,576000.0,1746188889.311608,375,31.66145896911621,0.36614739894866943,0.3291264772415161,46.72413635253906,1.0,0.014322916977107525,0.1332862675189972,576000.0,375
46.72413635253906,0.13767412304878235,0.12108945846557617,2936,0.0,195.74922445,0.12184768915176392,0.0,397,0.01497395895421505,0.3669242858886719,0.0,0.12184768915176392,31.541667938232422,2936,1.0,0.0,611328.0,1746188898.4214847,398,31.541667938232422,0.13767412304878235,0.3669242858886719,46.72413635253906,1.0,0.01497395895421505,0.12108945846557617,611328.0,398
46.72413635253906,0.18677029013633728,0.11176978796720505,3120,0.0,204.925413568,0.12184768915176392,0.0,420,0.014322916977107525,0.3395878076553345,0.0,0.12184768915176392,31.98828125,3120,1.0,0.0,646656.0,1746188907.597652,421,31.98828125,0.18677029013633728,0.3395878076553345,46.72413635253906,1.0,0.014322916977107525,0.11176978796720505,646656.0,421
46.72413635253906,0.19843067228794098,0.09826935827732086,3208,0.0,209.28348492,0.12184768915176392,0.0,431,0.014322916977107525,0.35402727127075195,0.0,0.12184768915176392,31.756511688232422,3208,1.0,0.0,663552.0,1746188911.9557176,432,31.756511688232422,0.19843067228794098,0.35402727127075195,46.72413635253906,1.0,0.014322916977107525,0.09826935827732086,663552.0,432
46.72413635253906,0.18401360511779785,0.05297951027750969,3408,0.0,219.185723969,0.12184768915176392,0.0,456,0.017578125,0.36913955211639404,0.0,0.12184768915176392,28.33919334411621,3408,1.0,0.0,701952.0,1746188921.8579676,457,28.33919334411621,0.18401360511779785,0.36913955211639404,46.72413635253906,1.0,0.017578125,0.05297951027750969,701952.0,457
46.72413635253906,0.529045581817627,0.05263753980398178,3464,0.0,221.958707021,0.12184768915176392,0.0,463,0.0201822929084301,0.25652122497558594,0.0,0.12184768915176392,29.630859375,3464,1.0,0.0,712704.0,1746188924.6309493,464,29.630859375,0.529045581817627,0.25652122497558594,46.72413635253906,1.0,0.0201822929084301,0.05263753980398178,712704.0,464
46.72413635253906,0.5130168199539185,0.07755769044160843,3568,0.0,227.106246701,0.12184768915176392,0.0,476,0.013671875,0.21300023794174194,0.0,0.12184768915176392,30.9375,3568,1.0,0.0,732672.0,1746188929.778509,477,30.9375,0.5130168199539185,0.21300023794174194,46.72413635253906,1.0,0.013671875,0.07755769044160843,732672.0,477
46.72413635253906,0.3741064667701721,0.10070910304784775,3696,0.0,233.442818864,0.12184768915176392,0.0,492,0.01497395895421505,0.21178117394447327,0.0,0.12184768915176392,32.23307418823242,3696,1.0,0.0,757248.0,1746188936.115097,493,32.23307418823242,0.3741064667701721,0.21178117394447327,46.72413635253906,1.0,0.01497395895421505,0.10070910304784775,757248.0,493
46.72413635253906,0.7214114665985107,0.0885506272315979,3760,0.0,236.609909042,0.12184768915176392,0.0,500,0.015625,0.26354092359542847,0.0,0.12184768915176392,32.16015625,3760,1.0,0.0,769536.0,1746188939.2821841,501,32.16015625,0.7214114665985107,0.26354092359542847,46.72413635253906,1.0,0.015625,0.0885506272315979,769536.0,501
46.72413635253906,0.2935601472854614,0.06750847399234772,3864,0.0,241.759018811,0.12184768915176392,0.0,513,0.015625,0.2880827486515045,0.0,0.12184768915176392,30.62890625,3864,1.0,0.0,789504.0,1746188944.4312627,514,30.62890625,0.2935601472854614,0.2880827486515045,46.72413635253906,1.0,0.015625,0.06750847399234772,789504.0,514
46.72413635253906,0.3317457139492035,0.09966864436864853,3888,0.0,242.946432753,0.12184768915176392,0.0,516,0.012369791977107525,0.30445390939712524,0.0,0.12184768915176392,32.071617126464844,3888,1.0,0.0,794112.0,1746188945.618666,517,32.071617126464844,0.3317457139492035,0.30445390939712524,46.72413635253906,1.0,0.012369791977107525,0.09966864436864853,794112.0,517
46.72413635253906,0.4826643466949463,0.03297650068998337,4432,0.0,269.872972147,0.12184768915176392,0.0,584,0.021484375,0.13730488717556,0.0,0.12184768915176392,27.893230438232422,4432,1.0,0.0,898560.0,1746188972.5452476,585,27.893230438232422,0.4826643466949463,0.13730488717556,46.72413635253906,1.0,0.021484375,0.03297650068998337,898560.0,585
46.72413635253906,0.42141851782798767,0.06774713099002838,4472,0.0,271.853980047,0.12184768915176392,0.0,589,0.015625,0.12250055372714996,0.0,0.12184768915176392,30.55599021911621,4472,1.0,0.0,906240.0,1746188974.526246,590,30.55599021911621,0.42141851782798767,0.12250055372714996,46.72413635253906,1.0,0.015625,0.06774713099002838,906240.0,590
46.72413635253906,0.3032382130622864,0.07499626278877258,4592,0.0,277.796492199,0.12184768915176392,0.0,604,0.012369791977107525,0.12763339281082153,0.0,0.12184768915176392,31.50520896911621,4592,1.0,0.0,929280.0,1746188980.4687686,605,31.50520896911621,0.3032382130622864,0.12763339281082153,46.72413635253906,1.0,0.012369791977107525,0.07499626278877258,929280.0,605
46.72413635253906,0.28945839405059814,0.06780653446912766,4640,0.0,280.171231857,0.12184768915176392,0.0,610,0.01497395895421505,0.11732113361358643,0.0,0.12184768915176392,31.475261688232422,4640,1.0,0.0,938496.0,1746188982.8435035,611,31.475261688232422,0.28945839405059814,0.11732113361358643,46.72413635253906,1.0,0.01497395895421505,0.06780653446912766,938496.0,611
46.72413635253906,0.3777692914009094,0.04768099635839462,4800,0.0,288.093919688,0.12184768915176392,0.0,630,0.01171875,0.12738630175590515,0.0,0.12184768915176392,30.21224021911621,4800,1.0,0.0,969216.0,1746188990.766137,631,30.21224021911621,0.3777692914009094,0.12738630175590515,46.72413635253906,1.0,0.01171875,0.04768099635839462,969216.0,631
46.72413635253906,0.24333718419075012,0.05759069323539734,4864,0.0,291.264598293,0.12184768915176392,0.0,638,0.0162760429084301,0.11487402021884918,0.0,0.12184768915176392,30.246746063232422,4864,1.0,0.0,981504.0,1746188993.9368315,639,30.246746063232422,0.24333718419075012,0.11487402021884918,46.72413635253906,1.0,0.0162760429084301,0.05759069323539734,981504.0,639
46.72413635253906,0.3506001830101013,0.05261944979429245,4920,0.0,294.036199872,0.12184768915176392,0.0,645,0.01497395895421505,0.05998910591006279,0.0,0.12184768915176392,30.861980438232422,4920,1.0,0.0,992256.0,1746188996.708443,646,30.861980438232422,0.3506001830101013,0.05998910591006279,46.72413635253906,1.0,0.01497395895421505,0.05261944979429245,992256.0,646
46.72413635253906,0.3683633804321289,0.06157657504081726,4928,0.0,294.432024564,0.12184768915176392,0.0,646,0.01171875,0.07106611132621765,0.0,0.12184768915176392,30.51302146911621,4928,1.0,0.0,993792.0,1746188997.1042814,647,30.51302146911621,0.3683633804321289,0.07106611132621765,46.72413635253906,1.0,0.01171875,0.06157657504081726,993792.0,647
55.11703109741211,0.2730448544025421,0.06037452816963196,4976,0.0,296.904372829,0.05155288428068161,0.0,652,0.017578125,0.032708995044231415,0.0,0.05155288428068161,30.02474021911621,4976,1.0,0.0,1003008.0,1746188999.5766258,653,30.02474021911621,0.2730448544025421,0.032708995044231415,55.11703109741211,1.0,0.017578125,0.06037452816963196,1003008.0,653
55.11703109741211,0.24788962304592133,0.07104962319135666,5072,0.0,301.664219591,0.05155288428068161,0.0,664,0.01497395895421505,-0.010583481751382351,0.0,0.05155288428068161,31.06770896911621,5072,1.0,0.0,1021440.0,1746189004.336479,665,31.06770896911621,0.24788962304592133,-0.010583481751382351,55.11703109741211,1.0,0.01497395895421505,0.07104962319135666,1021440.0,665
55.11703109741211,0.3118686378002167,0.06390839070081711,5096,0.0,302.851696793,0.05155288428068161,0.0,667,0.013671875,0.047945886850357056,0.0,0.05155288428068161,31.36328125,5096,1.0,0.0,1026048.0,1746189005.5239563,668,31.36328125,0.3118686378002167,0.047945886850357056,55.11703109741211,1.0,0.013671875,0.06390839070081711,1026048.0,668
55.11703109741211,0.24825242161750793,0.052347611635923386,5104,0.0,303.247865945,0.05155288428068161,0.0,668,0.014322916977107525,0.03149903565645218,0.0,0.05155288428068161,30.71484375,5104,1.0,0.0,1027584.0,1746189005.920129,669,30.71484375,0.24825242161750793,0.03149903565645218,55.11703109741211,1.0,0.014322916977107525,0.052347611635923386,1027584.0,669
55.11703109741211,0.24637247622013092,0.08143030852079391,5128,0.0,304.43648288,0.05155288428068161,0.0,671,0.0162760429084301,-0.006026162300258875,0.0,0.05155288428068161,30.78255271911621,5128,1.0,0.0,1032192.0,1746189007.1087308,672,30.78255271911621,0.24637247622013092,-0.006026162300258875,55.11703109741211,1.0,0.0162760429084301,0.08143030852079391,1032192.0,672
55.11703109741211,0.2671636939048767,0.04771532863378525,5176,0.0,306.812008713,0.05155288428068161,0.0,677,0.013671875,0.039042893797159195,0.0,0.05155288428068161,31.057292938232422,5176,1.0,0.0,1041408.0,1746189009.484269,678,31.057292938232422,0.2671636939048767,0.039042893797159195,55.11703109741211,1.0,0.013671875,0.04771532863378525,1041408.0,678
55.11703109741211,0.2895122766494751,0.09827067703008652,5288,0.0,312.356646612,0.05155288428068161,0.0,691,0.01106770895421505,-0.05346156656742096,0.0,0.05155288428068161,31.421875,5288,1.0,0.0,1062912.0,1746189015.028905,692,31.421875,0.2895122766494751,-0.05346156656742096,55.11703109741211,1.0,0.01106770895421505,0.09827067703008652,1062912.0,692
55.11703109741211,0.2708413302898407,0.09090286493301392,5472,0.0,321.467149142,0.05155288428068161,0.0,714,0.015625,-0.06272678822278976,0.0,0.05155288428068161,31.315105438232422,5472,1.0,0.0,1098240.0,1746189024.139414,715,31.315105438232422,0.2708413302898407,-0.06272678822278976,55.11703109741211,1.0,0.015625,0.09090286493301392,1098240.0,715
55.11703109741211,0.3137243390083313,0.10932822525501251,5544,0.0,325.031046797,0.05155288428068161,0.0,723,0.01497395895421505,-0.08354099094867706,0.0,0.05155288428068161,31.229167938232422,5544,1.0,0.0,1112064.0,1746189027.70331,724,31.229167938232422,0.3137243390083313,-0.08354099094867706,55.11703109741211,1.0,0.01497395895421505,0.10932822525501251,1112064.0,724
55.11703109741211,0.2398536652326584,0.13489729166030884,5616,0.0,328.59419728,0.05155288428068161,0.0,732,0.01497395895421505,-0.07004515826702118,0.0,0.05155288428068161,32.059898376464844,5616,1.0,0.0,1125888.0,1746189031.266486,733,32.059898376464844,0.2398536652326584,-0.07004515826702118,55.11703109741211,1.0,0.01497395895421505,0.13489729166030884,1125888.0,733
55.11703109741211,0.21535839140415192,0.09996237605810165,5680,0.0,331.762631766,0.05155288428068161,0.0,740,0.01497395895421505,-0.0407591387629509,0.0,0.05155288428068161,31.84895896911621,5680,1.0,0.0,1138176.0,1746189034.434904,741,31.84895896911621,0.21535839140415192,-0.0407591387629509,55.11703109741211,1.0,0.01497395895421505,0.09996237605810165,1138176.0,741
55.11703109741211,0.4811619222164154,0.15621429681777954,5704,0.0,332.950007256,0.05155288428068161,0.0,743,0.01497395895421505,-0.034969206899404526,0.0,0.05155288428068161,31.08333396911621,5704,1.0,0.0,1142784.0,1746189035.6222887,744,31.08333396911621,0.4811619222164154,-0.034969206899404526,55.11703109741211,1.0,0.01497395895421505,0.15621429681777954,1142784.0,744
55.11703109741211,0.330485075712204,0.13489513099193573,5744,0.0,334.929666899,0.05155288428068161,0.0,748,0.01497395895421505,-0.058138202875852585,0.0,0.05155288428068161,31.79817771911621,5744,1.0,0.0,1150464.0,1746189037.601945,749,31.79817771911621,0.330485075712204,-0.058138202875852585,55.11703109741211,1.0,0.01497395895421505,0.13489513099193573,1150464.0,749
55.11703109741211,0.32261258363723755,0.16154669225215912,5920,0.0,343.651926099,0.05155288428068161,0.0,770,0.01497395895421505,-0.10707917809486389,0.0,0.05155288428068161,31.92578125,5920,1.0,0.0,1184256.0,1746189046.3241835,771,31.92578125,0.32261258363723755,-0.10707917809486389,55.11703109741211,1.0,0.01497395895421505,0.16154669225215912,1184256.0,771
55.11703109741211,0.26205843687057495,0.13178768754005432,5984,0.0,346.820774947,0.05155288428068161,0.0,778,0.015625,-0.138373464345932,0.0,0.05155288428068161,31.40625,5984,1.0,0.0,1196544.0,1746189049.4930346,779,31.40625,0.26205843687057495,-0.138373464345932,55.11703109741211,1.0,0.015625,0.13178768754005432,1196544.0,779
55.11703109741211,0.2500748336315155,0.12787207961082458,6032,0.0,349.198093928,0.05155288428068161,0.0,784,0.01497395895421505,-0.12985965609550476,0.0,0.05155288428068161,31.959636688232422,6032,1.0,0.0,1205760.0,1746189051.870354,785,31.959636688232422,0.2500748336315155,-0.12985965609550476,55.11703109741211,1.0,0.01497395895421505,0.12787207961082458,1205760.0,785
55.11703109741211,0.20559558272361755,0.12388639152050018,6184,0.0,356.728012368,0.05155288428068161,0.0,803,0.013671875,-0.12767034769058228,0.0,0.05155288428068161,30.283855438232422,6184,1.0,0.0,1234944.0,1746189059.4002893,804,30.283855438232422,0.20559558272361755,-0.12767034769058228,55.11703109741211,1.0,0.013671875,0.12388639152050018,1234944.0,804
55.11703109741211,0.10276174545288086,0.14878253638744354,6496,0.0,372.179044023,0.05155288428068161,0.0,842,0.01497395895421505,-0.11485792696475983,0.0,0.05155288428068161,32.0,6496,1.0,0.0,1294848.0,1746189074.8513145,843,32.0,0.10276174545288086,-0.11485792696475983,55.11703109741211,1.0,0.01497395895421505,0.14878253638744354,1294848.0,843
55.11703109741211,0.10604645311832428,0.1533469706773758,6568,0.0,375.772799559,0.05155288428068161,0.0,851,0.01497395895421505,-0.11832290887832642,0.0,0.05155288428068161,32.1640625,6568,1.0,0.0,1308672.0,1746189078.4450533,852,32.1640625,0.10604645311832428,-0.11832290887832642,55.11703109741211,1.0,0.01497395895421505,0.1533469706773758,1308672.0,852
55.11703109741211,0.09817937016487122,0.12324129790067673,6616,0.0,378.14819548,0.05155288428068161,0.0,857,0.012369791977107525,-0.11241333186626434,0.0,0.05155288428068161,30.209636688232422,6616,1.0,0.0,1317888.0,1746189080.8204603,858,30.209636688232422,0.09817937016487122,-0.11241333186626434,55.11703109741211,1.0,0.012369791977107525,0.12324129790067673,1317888.0,858
55.11703109741211,0.09913047403097153,0.14704939723014832,6736,0.0,384.092193429,0.05155288428068161,0.0,872,0.01171875,-0.10005421936511993,0.0,0.05155288428068161,31.13802146911621,6736,1.0,0.0,1340928.0,1746189086.7644646,873,31.13802146911621,0.09913047403097153,-0.10005421936511993,55.11703109741211,1.0,0.01171875,0.14704939723014832,1340928.0,873
55.11703109741211,0.09071670472621918,0.16308850049972534,6872,0.0,390.832154248,0.05155288428068161,0.0,889,0.01302083395421505,-0.09966166317462921,0.0,0.05155288428068161,30.174480438232422,6872,1.0,0.0,1367040.0,1746189093.5043843,890,30.174480438232422,0.09071670472621918,-0.09966166317462921,55.11703109741211,1.0,0.01302083395421505,0.16308850049972534,1367040.0,890
55.11703109741211,0.1036468967795372,0.16826650500297546,7096,0.0,401.917916649,0.05155288428068161,0.0,917,0.014322916977107525,-0.11574003100395203,0.0,0.05155288428068161,32.11328125,7096,1.0,0.0,1410048.0,1746189104.5901687,918,32.11328125,0.1036468967795372,-0.11574003100395203,55.11703109741211,1.0,0.014322916977107525,0.16826650500297546,1410048.0,918
55.11703109741211,0.08833350986242294,0.15857529640197754,7176,0.0,405.882788944,0.05155288428068161,0.0,927,0.010416666977107525,-0.11242036521434784,0.0,0.05155288428068161,29.6953125,7176,1.0,0.0,1425408.0,1746189108.5550418,928,29.6953125,0.08833350986242294,-0.11242036521434784,55.11703109741211,1.0,0.010416666977107525,0.15857529640197754,1425408.0,928
55.11703109741211,0.08884048461914062,0.1226380318403244,7504,0.0,422.122980533,0.05155288428068161,0.0,968,0.00911458395421505,-0.27796101570129395,0.0,0.05155288428068161,29.529949188232422,7504,1.0,0.0,1488384.0,1746189124.7952552,969,29.529949188232422,0.08884048461914062,-0.27796101570129395,55.11703109741211,1.0,0.00911458395421505,0.1226380318403244,1488384.0,969
55.11703109741211,0.06970493495464325,0.11836721748113632,7512,0.0,422.51896995,0.05155288428068161,0.0,969,0.008463541977107525,-0.27377843856811523,0.0,0.05155288428068161,30.61328125,7512,1.0,0.0,1489920.0,1746189125.1912377,970,30.61328125,0.06970493495464325,-0.27377843856811523,55.11703109741211,1.0,0.008463541977107525,0.11836721748113632,1489920.0,970
55.11703109741211,0.06224045529961586,0.14291366934776306,7536,0.0,423.707233319,0.05155288428068161,0.0,972,0.009765625,-0.2503846287727356,0.0,0.05155288428068161,30.76692771911621,7536,1.0,0.0,1494528.0,1746189126.3794882,973,30.76692771911621,0.06224045529961586,-0.2503846287727356,55.11703109741211,1.0,0.009765625,0.14291366934776306,1494528.0,973
67.66358947753906,0.05289101228117943,0.13242077827453613,7704,0.0,432.119166457,0.2400101125240326,0.0,993,0.009765625,-0.2595095634460449,0.0,0.2400101125240326,29.60546875,7704,1.0,0.0,1526784.0,1746189134.7914171,994,29.60546875,0.05289101228117943,-0.2595095634460449,67.66358947753906,1.0,0.009765625,0.13242077827453613,1526784.0,994
67.66358947753906,0.05721079558134079,0.1493031084537506,7712,0.0,432.515192985,0.2400101125240326,0.0,994,0.01171875,-0.25950318574905396,0.0,0.2400101125240326,31.283855438232422,7712,1.0,0.0,1528320.0,1746189135.187485,995,31.283855438232422,0.05721079558134079,-0.25950318574905396,67.66358947753906,1.0,0.01171875,0.1493031084537506,1528320.0,995
67.66358947753906,0.05286183953285217,0.14465740323066711,7728,0.0,433.307692412,0.2400101125240326,0.0,996,0.01106770895421505,-0.2633752226829529,0.0,0.2400101125240326,31.00390625,7728,1.0,0.0,1531392.0,1746189135.9798584,997,31.00390625,0.05286183953285217,-0.2633752226829529,67.66358947753906,1.0,0.01106770895421505,0.14465740323066711,1531392.0,997
67.66358947753906,0.05366705358028412,0.14324818551540375,7768,0.0,435.28795862,0.2400101125240326,0.0,1001,0.010416666977107525,-0.27915236353874207,0.0,0.2400101125240326,29.6953125,7768,1.0,0.0,1539072.0,1746189137.9602158,1002,29.6953125,0.05366705358028412,-0.27915236353874207,67.66358947753906,1.0,0.010416666977107525,0.14324818551540375,1539072.0,1002
