returned_episode_lengths,test_returned_episode_lengths,returned_won_episode,returned_episode_returns,update_steps,grad_steps,_step,test_returned_episode_returns,loss,returned_episode,_runtime,env_step,test_returned_won_episode,qvals,test_returned_episode,_timestamp
25.73177146911621,18.40782356262207,0.0,0.2303009182214737,7,0,6,0.10982581228017807,0.0,0.02473958395421505,60.272066782,10752,0.0,0.0,1.0,1747611409.0851843
26.078777313232422,18.40782356262207,0.0,0.23092591762542725,16,0,15,0.10982581228017807,0.0,0.02343750186264515,60.899598333,24576,0.0,0.0,1.0,1747611409.7127333
25.28841209411621,18.40782356262207,0.0,0.2297622114419937,24,0,23,0.10982581228017807,0.0,0.02473958395421505,61.456807309,36864,0.0,0.0,1.0,1747611410.2699332
25.35872459411621,18.40782356262207,0.0,0.22524139285087585,27,0,26,0.10982581228017807,0.0,0.0240885429084301,61.665654107,41472,0.0,0.0,1.0,1747611410.478804
24.703126907348633,18.40782356262207,0.0,0.25842413306236267,69,304,68,0.10982581228017807,0.03573213517665863,0.0221354179084301,78.63520102,105984,0.0,0.4973409175872803,1.0,1747611427.4482703
25.799480438232422,18.40782356262207,0.0,0.25701260566711426,70,312,69,0.10982581228017807,0.035505931824445724,0.02343750186264515,79.079164687,107520,0.0,0.4991196095943451,1.0,1747611427.8922355
24.86458396911621,18.40782356262207,0.0,0.2799933850765228,82,408,81,0.10982581228017807,0.21658964455127716,0.0240885429084301,84.363945065,125952,0.0,0.6279164552688599,1.0,1747611433.176878
27.240236282348633,18.40782356262207,0.0,0.25053104758262634,90,472,89,0.10982581228017807,0.068003349006176,0.02278645895421505,87.876311794,138240,0.0,0.6282365918159485,1.0,1747611436.6843061
25.805339813232422,18.40782356262207,0.0,0.2577211856842041,95,512,94,0.10982581228017807,0.1006644070148468,0.0221354179084301,90.078667602,145920,0.0,0.6090700030326843,1.0,1747611438.8917139
27.300783157348633,18.40782356262207,0.0,0.27734625339508057,108,616,107,0.10982581228017807,0.08719892799854279,0.0221354179084301,95.815616961,165888,0.0,0.5993379354476929,1.0,1747611444.6286638
26.58528709411621,18.40782356262207,0.0,0.29073426127433777,122,728,121,0.10982581228017807,0.22647057473659515,0.02278645895421505,101.989477405,187392,0.0,0.6297409534454346,1.0,1747611450.8025641
25.893230438232422,18.40782356262207,0.0,0.24767398834228516,127,768,126,0.10982581228017807,0.13755933940410614,0.0221354179084301,104.220747023,195072,0.0,0.6228076219558716,1.0,1747611453.0337603
26.707033157348633,18.40782356262207,0.0,0.2545119822025299,151,960,150,0.10982581228017807,0.11962738633155823,0.0221354179084301,114.816863242,231936,0.0,0.7209112048149109,1.0,1747611463.6298392
24.494792938232422,18.40782356262207,0.0,0.2768663465976715,152,968,151,0.10982581228017807,0.17213380336761475,0.02278645895421505,115.255940689,233472,0.0,0.7205384969711304,1.0,1747611464.0689864
25.783205032348633,18.40782356262207,0.0,0.2682259678840637,157,1008,156,0.10982581228017807,0.14387407898902893,0.0240885429084301,117.475044965,241152,0.0,0.7251436114311218,1.0,1747611466.2879326
26.25130271911621,18.40782356262207,0.0,0.31169551610946655,188,1256,187,0.10982581228017807,0.14798130095005035,0.02278645895421505,131.21915467,288768,0.0,0.7776631116867065,1.0,1747611480.0321758
25.96614646911621,18.40782356262207,0.0,0.2906758189201355,195,1312,194,0.10982581228017807,0.12868593633174896,0.02473958395421505,134.333577993,299520,0.0,0.7906107902526855,1.0,1747611483.1466475
26.39583396911621,18.40782356262207,0.0,0.2858639657497406,204,1384,203,0.10982581228017807,0.11660956591367722,0.02343750186264515,138.352268468,313344,0.0,0.8048279285430908,1.0,1747611487.1652818
