update_steps,_runtime,env_step,returned_won_episode,returned_episode,test_returned_episode_lengths,loss,returned_episode_returns,qvals,test_returned_episode,test_returned_episode_returns,returned_episode_lengths,test_returned_won_episode,_timestamp,grad_steps,_step
2351,976.258338511,3611136.0,0.0,0.0078125,90.32889556884766,0.006455170456320047,0.1996624916791916,-0.43450984358787537,1.0,0.7434220314025879,25.63411521911621,0.0,1746182436.365813,18560,2350
2360,979.820520882,3624960.0,0.0,0.0078125,90.32889556884766,0.006747116334736347,0.21644577383995056,-0.4311964809894562,1.0,0.7434220314025879,27.045574188232422,0.0,1746182439.9280026,18632,2359
2368,982.959857063,3637248.0,0.0,0.0078125,90.32889556884766,0.007842744700610638,0.22060900926589966,-0.44246894121170044,1.0,0.7434220314025879,26.46614646911621,0.0,1746182443.0673828,18696,2367
2372,984.524232943,3643392.0,0.0,0.0078125,90.32889556884766,0.007652446161955595,0.17651855945587158,-0.4367278814315796,1.0,0.7434220314025879,23.584636688232422,0.0,1746182444.631803,18728,2371
2420,1003.328024128,3717120.0,0.0,0.0078125,90.32889556884766,0.007150095887482166,0.2153041809797287,-0.45058000087738037,1.0,0.7434220314025879,26.151042938232422,0.0,1746182463.435525,19112,2419
2438,1010.401882108,3744768.0,0.0,0.010416666977107525,90.32889556884766,0.007850056514143944,0.15339213609695435,-0.47915172576904297,1.0,0.7434220314025879,23.75,0.0,1746182470.5092645,19256,2437
2441,1011.574875554,3749376.0,0.0,0.008463541977107525,90.32889556884766,0.016370130702853203,0.24115332961082458,-0.4730934500694275,1.0,0.7434220314025879,28.0078125,0.0,1746182471.6824348,19280,2440
2442,1011.966154917,3750912.0,0.0,0.0078125,90.32889556884766,0.008314039558172226,0.21944734454154968,-0.4876111149787903,1.0,0.7434220314025879,26.24739646911621,0.0,1746182472.0737014,19288,2441
2473,1024.137460707,3798528.0,0.0,0.0078125,90.32889556884766,0.007854973897337914,0.15432393550872803,-0.4893624782562256,1.0,0.7434220314025879,23.57942771911621,0.0,1746182484.244983,19536,2472
2474,1024.528570442,3800064.0,0.0,0.0078125,90.32889556884766,0.007410627789795399,0.1754225194454193,-0.48349305987358093,1.0,0.7434220314025879,25.68880271911621,0.0,1746182484.6360855,19544,2473
2480,1026.874414837,3809280.0,0.0,0.0078125,90.32889556884766,0.0066091138869524,0.17708806693553925,-0.49278539419174194,1.0,0.7434220314025879,25.96875,0.0,1746182486.9819336,19592,2479
2492,1031.600953061,3827712.0,0.0,0.0078125,90.32889556884766,0.007252540439367294,0.18066565692424774,-0.47483861446380615,1.0,0.7434220314025879,25.459636688232422,0.0,1746182491.7085106,19688,2491
2547,1053.182908232,3912192.0,0.0,0.0078125,90.32889556884766,0.006669437512755394,0.20839600265026093,-0.47500768303871155,1.0,0.7434220314025879,24.8359375,0.0,1746182513.2903793,20128,2546
2549,1053.965178538,3915264.0,0.0,0.0078125,90.32889556884766,0.006040913984179497,0.21667884290218353,-0.47817498445510864,1.0,0.7434220314025879,25.30208396911621,0.0,1746182514.0726902,20144,2548
2555,1056.306467764,3924480.0,0.0,0.0078125,90.32889556884766,0.007235507480800152,0.189719557762146,-0.47492557764053345,1.0,0.7434220314025879,24.11067771911621,0.0,1746182516.4140024,20192,2554
2559,1057.884348171,3930624.0,0.0,0.0078125,90.32889556884766,0.006870476994663477,0.22140781581401825,-0.46696552634239197,1.0,0.7434220314025879,26.350261688232422,0.0,1746182517.9918697,20224,2558
2584,1067.740080727,3969024.0,0.0,0.0078125,90.32889556884766,0.006166920065879822,0.21983397006988525,-0.4577559232711792,1.0,0.7434220314025879,25.99739646911621,0.0,1746182527.847598,20424,2583
2591,1070.480948543,3979776.0,0.0,0.0078125,90.32889556884766,0.006843069568276405,0.21609529852867126,-0.46291452646255493,1.0,0.7434220314025879,25.541667938232422,0.0,1746182530.588452,20480,2590
2606,1076.465065824,4002816.0,0.0,0.0078125,92.89494323730469,0.00600056629627943,0.1864968240261078,-0.45482808351516724,1.0,0.7788178324699402,23.78645896911621,0.0,1746182536.5725963,20600,2605
2609,1077.651420266,4007424.0,0.0,0.008463541977107525,92.89494323730469,0.007272433489561081,0.21694883704185486,-0.45022737979888916,1.0,0.7788178324699402,25.381511688232422,0.0,1746182537.7589853,20624,2608
2611,1078.431925038,4010496.0,0.0,0.0078125,92.89494323730469,0.007314002141356468,0.235646054148674,-0.4514303207397461,1.0,0.7788178324699402,27.069011688232422,0.0,1746182538.5394526,20640,2610
2619,1081.567649272,4022784.0,0.0,0.0078125,92.89494323730469,0.009531218558549881,0.2213647961616516,-0.45453792810440063,1.0,0.7788178324699402,26.79427146911621,0.0,1746182541.6750827,20704,2618
2621,1082.362848286,4025856.0,0.0,0.0078125,92.89494323730469,0.008067702874541283,0.22238963842391968,-0.46082133054733276,1.0,0.7788178324699402,26.61849021911621,0.0,1746182542.4702148,20720,2620
2626,1084.317594676,4033536.0,0.0,0.008463541977107525,92.89494323730469,0.008030349388718605,0.21814045310020447,-0.4498855471611023,1.0,0.7788178324699402,25.389324188232422,0.0,1746182544.4251328,20760,2625
2640,1089.805935905,4055040.0,0.0,0.0078125,92.89494323730469,0.007630801759660244,0.19393813610076904,-0.4553912878036499,1.0,0.7788178324699402,24.580730438232422,0.0,1746182549.91346,20872,2639
2655,1095.697322209,4078080.0,0.0,0.0078125,92.89494323730469,0.009245740249752998,0.20136885344982147,-0.5000768899917603,1.0,0.7788178324699402,24.69661521911621,0.0,1746182555.804848,20992,2654
2658,1096.871545062,4082688.0,0.0,0.008463541977107525,92.89494323730469,0.007806438021361828,0.2080422341823578,-0.4914211332798004,1.0,0.7788178324699402,25.334636688232422,0.0,1746182556.9790823,21016,2657
2671,1101.96864397,4102656.0,0.0,0.0078125,92.89494323730469,0.007250998634845018,0.22294902801513672,-0.4845837950706482,1.0,0.7788178324699402,26.05078125,0.0,1746182562.0761435,21120,2670
