test_returned_episode_lengths,returned_episode_returns,returned_episode_lengths,test_returned_episode,loss,update_steps,_step,returned_won_episode,returned_episode,test_returned_won_episode,_timestamp,env_step,test_returned_episode_returns,grad_steps,qvals,_runtime
59.60295867919922,0.17718061804771423,31.669273376464844,1.0,0.1686243861913681,716,715,0.0,0.014322916977107525,0.0,1746155453.9349542,1099776.0,0.23646199703216553,5480,0.34270164370536804,308.318451325
59.60295867919922,0.14964361488819122,31.041667938232422,1.0,0.1393122375011444,721,720,0.0,0.01497395895421505,0.0,1746155455.6091409,1107456.0,0.23646199703216553,5520,0.3152453303337097,309.992835327
59.60295867919922,0.2253253161907196,31.865886688232422,1.0,0.08680126816034317,728,727,0.0,0.01302083395421505,0.0,1746155457.9611104,1118208.0,0.23646199703216553,5576,0.3673538267612457,312.344523657
59.60295867919922,0.18882188200950623,31.906251907348633,1.0,0.12952634692192078,734,733,0.0,0.011718750931322575,0.0,1746155459.950816,1127424.0,0.23646199703216553,5624,0.3241526782512665,314.33425846
59.60295867919922,0.2470257729291916,31.510417938232422,1.0,0.06262053549289703,748,747,0.0,0.00911458395421505,0.0,1746155464.6464114,1148928.0,0.23646199703216553,5736,0.36530381441116333,319.029848239
59.60295867919922,0.2710268199443817,31.932292938232422,1.0,0.062278345227241516,763,762,0.0,0.012369791977107525,0.0,1746155469.6074212,1171968.0,0.23646199703216553,5856,0.34481340646743774,323.990870738
59.60295867919922,0.288242369890213,32.403648376464844,1.0,0.11041565239429474,775,774,0.0,0.013671875931322575,0.0,1746155473.6034057,1190400.0,0.23646199703216553,5952,0.34742510318756104,327.986814081
59.60295867919922,0.2846015393733978,31.837242126464844,1.0,0.06871843338012695,790,789,0.0,0.015625,0.0,1746155478.580538,1213440.0,0.23646199703216553,6072,0.41699638962745667,332.96392812
59.60295867919922,0.3111144006252289,32.0234375,1.0,0.10844258964061737,800,799,0.0,0.01497395895421505,0.0,1746155481.9207416,1228800.0,0.23646199703216553,6152,0.3756795823574066,336.304581239
59.60295867919922,0.315861314535141,32.2578125,1.0,0.05765559524297714,827,826,0.0,0.01302083395421505,0.0,1746155490.913351,1270272.0,0.23646199703216553,6368,0.3710096776485443,345.296777024
59.60295867919922,0.29781511425971985,32.270835876464844,1.0,0.05528471618890762,833,832,0.0,0.012369791977107525,0.0,1746155492.9011598,1279488.0,0.23646199703216553,6416,0.37806886434555054,347.284565307
59.60295867919922,0.3452761471271515,32.06901168823242,1.0,0.05064288154244423,846,845,0.0,0.014322916977107525,0.0,1746155497.2394614,1299456.0,0.23646199703216553,6520,0.3822978436946869,351.622979869
59.60295867919922,0.30397453904151917,31.114585876464844,1.0,0.044346969574689865,854,853,0.0,0.01302083395421505,0.0,1746155499.91209,1311744.0,0.23646199703216553,6584,0.4180314540863037,354.295525774
59.60295867919922,0.2963036596775055,31.368492126464844,1.0,0.05603612959384918,857,856,0.0,0.01302083395421505,0.0,1746155500.9096115,1316352.0,0.23646199703216553,6608,0.4199265241622925,355.293070691
59.60295867919922,0.2717573344707489,28.917970657348633,1.0,0.03927399218082428,879,878,0.0,0.00911458395421505,0.0,1746155508.2212884,1350144.0,0.23646199703216553,6784,0.3967103958129883,362.604817983
59.60295867919922,0.301830917596817,32.24479293823242,1.0,0.04063839092850685,882,881,0.0,0.013671875931322575,0.0,1746155509.2385416,1354752.0,0.23646199703216553,6808,0.4199918508529663,363.622097129
59.60295867919922,0.31429213285446167,32.17448043823242,1.0,0.04026959091424942,884,883,0.0,0.011718750931322575,0.0,1746155509.9010181,1357824.0,0.23646199703216553,6824,0.4093310832977295,364.284446408
59.60295867919922,0.3022914528846741,31.180992126464844,1.0,0.03961341083049774,887,886,0.0,0.014322916977107525,0.0,1746155510.8949704,1362432.0,0.23646199703216553,6848,0.39040088653564453,365.278379503
59.60295867919922,0.31744107604026794,31.769533157348633,1.0,0.049015264958143234,913,912,0.0,0.014322916977107525,0.0,1746155519.5229633,1402368.0,0.23646199703216553,7056,0.3129054009914398,373.906431394
59.60295867919922,0.38326728343963623,32.251304626464844,1.0,0.043658941984176636,915,914,0.0,0.012369791977107525,0.0,1746155520.1921291,1405440.0,0.23646199703216553,7072,0.34134548902511597,374.575646365
59.60295867919922,0.3632384240627289,30.31770896911621,1.0,0.0431290864944458,917,916,0.0,0.01106770895421505,0.0,1746155520.8785667,1408512.0,0.23646199703216553,7088,0.32083165645599365,375.262323596
59.60295867919922,0.34590405225753784,31.386720657348633,1.0,0.04987146705389023,921,920,0.0,0.00911458395421505,0.0,1746155522.207208,1414656.0,0.23646199703216553,7120,0.2764776647090912,376.590643502
59.60295867919922,0.34568336606025696,31.825523376464844,1.0,0.03402264416217804,931,930,0.0,0.01302083395421505,0.0,1746155525.5243292,1430016.0,0.23646199703216553,7200,0.26688212156295776,379.907970838
59.60295867919922,0.38548949360847473,31.380210876464844,1.0,0.035880304872989655,944,943,0.0410156287252903,0.009765625931322575,0.0,1746155529.8746943,1449984.0,0.23646199703216553,7304,0.278935968875885,384.258119991
59.60295867919922,0.45265334844589233,31.962242126464844,1.0,0.05228642374277115,974,973,0.0468750037252903,0.013671875931322575,0.0,1746155539.8702698,1496064.0,0.23646199703216553,7544,0.24944451451301575,394.253705731
65.0962905883789,0.4357931911945343,32.1953125,1.0,0.030083462595939636,984,983,0.0390625037252903,0.01302083395421505,0.08390646427869797,1746155543.2616358,1511424.0,0.8704478144645691,7624,0.2882060408592224,397.645109763
65.0962905883789,0.36130180954933167,31.493492126464844,1.0,0.03833816945552826,999,998,0.0,0.011718750931322575,0.08390646427869797,1746155548.2508497,1534464.0,0.8704478144645691,7744,0.27171453833580017,402.634295986
65.0962905883789,0.37481042742729187,31.606773376464844,1.0,0.026968877762556076,1004,1003,0.0,0.013671875931322575,0.08390646427869797,1746155549.9211924,1542144.0,0.8704478144645691,7784,0.28235945105552673,404.304834919
65.0962905883789,0.37060606479644775,31.031251907348633,1.0,0.03188000246882439,1015,1014,0.0,0.013671875931322575,0.08390646427869797,1746155553.5889466,1559040.0,0.8704478144645691,7872,0.25331926345825195,407.972350382
65.0962905883789,0.4746834635734558,32.200523376464844,1.0,0.045328885316848755,1038,1037,0.0774739608168602,0.012369791977107525,0.08390646427869797,1746155561.2434928,1594368.0,0.8704478144645691,8056,0.2608060836791992,415.626896959
65.0962905883789,0.49313104152679443,31.769533157348633,1.0,0.04609574377536774,1054,1053,0.0833333358168602,0.01106770895421505,0.08390646427869797,1746155566.5691297,1618944.0,0.8704478144645691,8184,0.25418561697006226,420.952603694
65.0962905883789,0.3266690671443939,31.536460876464844,1.0,0.042183566838502884,1066,1065,0.0,0.00911458395421505,0.08390646427869797,1746155570.563162,1637376.0,0.8704478144645691,8280,0.22166478633880615,424.946624883
65.0962905883789,0.5482892394065857,31.571617126464844,1.0,0.036003366112709045,1086,1085,0.1360677182674408,0.01106770895421505,0.08390646427869797,1746155577.220211,1668096.0,0.8704478144645691,8440,0.23576480150222778,431.603712754
65.0962905883789,0.401071697473526,31.975261688232422,1.0,0.06181100010871887,1097,1096,0.0,0.014322916977107525,0.08390646427869797,1746155580.8524313,1684992.0,0.8704478144645691,8528,0.1393241286277771,435.235867293
65.0962905883789,0.4715510904788971,30.761720657348633,1.0,0.055848754942417145,1121,1120,0.1080729216337204,0.00911458395421505,0.08390646427869797,1746155588.8518138,1721856.0,0.8704478144645691,8720,0.12947097420692444,443.235206067
65.0962905883789,0.38928261399269104,31.953126907348633,1.0,0.05713927373290062,1122,1121,0.0,0.011718750931322575,0.08390646427869797,1746155589.1796727,1723392.0,0.8704478144645691,8728,0.16157236695289612,443.563178305
65.0962905883789,0.47739240527153015,31.453126907348633,1.0,0.04861040413379669,1130,1129,0.0735677108168602,0.011718750931322575,0.08390646427869797,1746155591.8717408,1735680.0,0.8704478144645691,8792,0.1653015911579132,446.255153561
65.0962905883789,0.4826720058917999,31.148439407348633,1.0,0.04874832183122635,1133,1132,0.0917968824505806,0.01106770895421505,0.08390646427869797,1746155592.8640084,1740288.0,0.8704478144645691,8816,0.15084370970726013,447.247417195
65.0962905883789,0.5497763156890869,30.190105438232422,1.0,0.048255011439323425,1156,1155,0.1842447966337204,0.009765625931322575,0.08390646427869797,1746155600.4900508,1775616.0,0.8704478144645691,9000,0.2169230431318283,454.873557049
65.0962905883789,0.4972195625305176,31.152345657348633,1.0,0.051249824464321136,1159,1158,0.130859375,0.00911458395421505,0.08390646427869797,1746155601.4925845,1780224.0,0.8704478144645691,9024,0.20949646830558777,455.876005971
65.0962905883789,0.5125020742416382,30.773439407348633,1.0,0.048205047845840454,1165,1164,0.0996093824505806,0.01106770895421505,0.08390646427869797,1746155603.5006316,1789440.0,0.8704478144645691,9072,0.2257699966430664,457.884065183
65.0962905883789,0.5240657925605774,31.955730438232422,1.0,0.062140367925167084,1168,1167,0.1178385466337204,0.011718750931322575,0.08390646427869797,1746155604.5137923,1794048.0,0.8704478144645691,9096,0.2239726483821869,458.897238154
65.0962905883789,0.42204052209854126,30.891929626464844,1.0,0.060977753251791,1170,1169,0.0364583358168602,0.010416666977107525,0.08390646427869797,1746155605.172632,1797120.0,0.8704478144645691,9112,0.21918901801109314,459.556050287
65.0962905883789,0.4605806767940521,31.252605438232422,1.0,0.07425061613321304,1227,1226,0.0865885466337204,0.008463541977107525,0.08390646427869797,1746155624.1100583,1884672.0,0.8704478144645691,9568,0.15296810865402222,478.493501773
65.0962905883789,0.4849123954772949,29.746095657348633,1.0,0.0912710651755333,1240,1239,0.140625,0.00911458395421505,0.08390646427869797,1746155628.4403586,1904640.0,0.8704478144645691,9672,0.14240428805351257,482.823766942
65.0962905883789,0.4573585093021393,30.666667938232422,1.0,0.11165060847997665,1253,1252,0.0944010466337204,0.010416666977107525,0.08390646427869797,1746155632.7376826,1924608.0,0.8704478144645691,9776,0.14762577414512634,487.121127914
65.0962905883789,0.6187280416488647,30.371095657348633,1.0,0.11530543863773346,1270,1269,0.2382812649011612,0.0078125,0.08390646427869797,1746155638.3981774,1950720.0,0.8704478144645691,9912,0.05979815125465393,492.781638082
65.0962905883789,0.6017023921012878,30.375001907348633,1.0,0.09701947867870331,1277,1276,0.2148437649011612,0.008463541977107525,0.08390646427869797,1746155640.7451806,1961472.0,0.8704478144645691,9968,0.035903532058000565,495.128614605
65.0962905883789,0.5046371221542358,32.07291793823242,1.0,0.1275608241558075,1297,1296,0.1093750074505806,0.010416666977107525,0.08390646427869797,1746155647.4282508,1992192.0,0.8704478144645691,10128,0.021632948890328407,501.811691679
74.6362075805664,0.5649775266647339,30.742189407348633,1.0,0.14394570887088776,1301,1300,0.1725260466337204,0.009765625931322575,0.38275861740112305,1746155648.8222897,1998336.0,1.2765998840332031,10160,0.06322130560874939,503.205685221
74.6362075805664,0.4966159462928772,31.080730438232422,1.0,0.13355794548988342,1327,1326,0.1139322966337204,0.008463541977107525,0.38275861740112305,1746155657.4916406,2038272.0,1.2765998840332031,10368,-0.03168707713484764,511.875130906
74.6362075805664,0.7228934168815613,31.832033157348633,1.0,0.12335457652807236,1362,1361,0.2864583432674408,0.00911458395421505,0.38275861740112305,1746155669.1296947,2092032.0,1.2765998840332031,10648,-0.03116818331182003,523.513294555
74.6362075805664,0.6379715204238892,30.44270896911621,1.0,0.1818404644727707,1372,1371,0.2467448115348816,0.009765625931322575,0.38275861740112305,1746155672.4643219,2107392.0,1.2765998840332031,10728,-0.028060318902134895,526.847735112
74.6362075805664,0.6448437571525574,30.328126907348633,1.0,0.14186356961727142,1377,1376,0.2486979365348816,0.008463541977107525,0.38275861740112305,1746155674.1191409,2115072.0,1.2765998840332031,10768,-0.04549222066998482,528.502548338
74.6362075805664,0.7545910477638245,31.338542938232422,1.0,0.14935365319252014,1381,1380,0.3151041865348816,0.00911458395421505,0.38275861740112305,1746155675.4459426,2121216.0,1.2765998840332031,10800,-0.0196008812636137,529.829411772
74.6362075805664,0.45789575576782227,28.800783157348633,1.0,0.21718083322048187,1384,1383,0.1276041716337204,0.008463541977107525,0.38275861740112305,1746155676.452877,2125824.0,1.2765998840332031,10824,-0.05282901972532272,530.83639323
74.6362075805664,0.5308770537376404,30.651042938232422,1.0,0.18638110160827637,1386,1385,0.1490885466337204,0.008463541977107525,0.38275861740112305,1746155677.1150737,2128896.0,1.2765998840332031,10840,-0.04377293586730957,531.498490274
74.6362075805664,0.6656168103218079,30.437501907348633,1.0,0.13894927501678467,1396,1395,0.259765625,0.0078125,0.38275861740112305,1746155680.422005,2144256.0,1.2765998840332031,10920,-0.07054335623979568,534.805418218
74.6362075805664,0.5259537100791931,30.523439407348633,1.0,0.14167596399784088,1400,1399,0.1302083432674408,0.010416666977107525,0.38275861740112305,1746155681.7790592,2150400.0,1.2765998840332031,10952,-0.10031872242689133,536.162678903
74.6362075805664,0.584057629108429,29.807292938232422,1.0,0.15539225935935974,1410,1409,0.2154947966337204,0.0078125,0.38275861740112305,1746155685.0927277,2165760.0,1.2765998840332031,11032,-0.057068902999162674,539.476117524
74.6362075805664,0.49606695771217346,31.088542938232422,1.0,0.1725303679704666,1417,1416,0.130859375,0.008463541977107525,0.38275861740112305,1746155687.4149044,2176512.0,1.2765998840332031,11088,-0.03107701987028122,541.798357638
74.6362075805664,0.5800513625144958,30.824220657348633,1.0,0.20391684770584106,1464,1463,0.1914062649011612,0.009765625931322575,0.38275861740112305,1746155703.0543175,2248704.0,1.2765998840332031,11464,-0.09307586401700974,557.437720079
74.6362075805664,0.6304114460945129,30.433595657348633,1.0,0.18090316653251648,1474,1473,0.2265625149011612,0.009765625931322575,0.38275861740112305,1746155706.3920023,2264064.0,1.2765998840332031,11544,-0.059780821204185486,560.775507153
74.6362075805664,0.643329918384552,31.239585876464844,1.0,0.20723414421081543,1486,1485,0.2441406399011612,0.00911458395421505,0.38275861740112305,1746155710.3813202,2282496.0,1.2765998840332031,11640,-0.04686515033245087,564.764766183
74.6362075805664,0.5283114314079285,27.843751907348633,1.0,0.2138737440109253,1503,1502,0.2083333432674408,0.008463541977107525,0.38275861740112305,1746155716.02084,2308608.0,1.2765998840332031,11776,-0.03902766853570938,570.404234297
74.6362075805664,0.7161573767662048,29.000001907348633,1.0,0.23817560076713562,1523,1522,0.3346354365348816,0.0078125,0.38275861740112305,1746155722.6656196,2339328.0,1.2765998840332031,11936,-0.08319860696792603,577.049024599
74.6362075805664,0.6566914319992065,29.45833396911621,1.0,0.21314552426338196,1527,1526,0.2923177182674408,0.0078125,0.38275861740112305,1746155723.9997072,2345472.0,1.2765998840332031,11968,-0.09405064582824707,578.383218841
74.6362075805664,0.6407422423362732,28.967449188232422,1.0,0.20935052633285522,1533,1532,0.2740885615348816,0.0078125,0.38275861740112305,1746155726.0131207,2354688.0,1.2765998840332031,12016,-0.11993823200464249,580.396536721
74.6362075805664,0.4543288052082062,30.43880271911621,1.0,0.18167030811309814,1546,1545,0.0761718824505806,0.00911458395421505,0.38275861740112305,1746155730.320571,2374656.0,1.2765998840332031,12120,-0.1681995391845703,584.703982156
74.6362075805664,0.6965813636779785,30.593751907348633,1.0,0.17718185484409332,1550,1549,0.3020833432674408,0.00911458395421505,0.38275861740112305,1746155731.6636255,2380800.0,1.2765998840332031,12152,-0.15666404366493225,586.04717951
74.6362075805664,0.5440632104873657,31.005210876464844,1.0,0.1750141680240631,1552,1551,0.1575520932674408,0.0078125,0.38275861740112305,1746155732.3269203,2383872.0,1.2765998840332031,12168,-0.09252557158470154,586.710417249
74.6362075805664,0.5310701727867126,28.601564407348633,1.0,0.21255749464035034,1553,1552,0.1940104216337204,0.0078125,0.38275861740112305,1746155732.6801343,2385408.0,1.2765998840332031,12176,-0.06518813222646713,587.063837195
74.6362075805664,0.5210899114608765,30.093751907348633,1.0,0.20817463099956512,1562,1561,0.1562500149011612,0.00911458395421505,0.38275861740112305,1746155735.6606681,2399232.0,1.2765998840332031,12248,-0.12816976010799408,590.044079949
74.6362075805664,0.5977921485900879,30.410158157348633,1.0,0.22316128015518188,1571,1570,0.2291666716337204,0.0078125,0.38275861740112305,1746155738.6687477,2413056.0,1.2765998840332031,12320,-0.1199997216463089,593.052232941
74.6362075805664,0.7231453061103821,30.334636688232422,1.0,0.21003304421901703,1578,1577,0.3059895932674408,0.0078125,0.38275861740112305,1746155740.986792,2423808.0,1.2765998840332031,12376,-0.13747137784957886,595.370236079
74.6362075805664,0.8262141942977905,30.39192771911621,1.0,0.21449187397956848,1601,1600,0.3815104365348816,0.0078125,0.38275861740112305,1746155748.6533208,2459136.0,1.2765998840332031,12560,-0.13614030182361603,603.036766697
74.6362075805664,0.7568197250366211,31.623699188232422,1.0,0.1866663098335266,1604,1603,0.3229166865348816,0.008463541977107525,0.38275861740112305,1746155749.64849,2463744.0,1.2765998840332031,12584,-0.16134966909885406,604.032005797
72.81010437011719,0.661889910697937,30.432292938232422,1.0,0.16720280051231384,1642,1641,0.2643229365348816,0.008463541977107525,0.7351916432380676,1746155762.3978293,2522112.0,1.7033263444900513,12888,-0.1118621751666069,616.781439047
72.81010437011719,0.8405776619911194,31.972658157348633,1.0,0.1744447648525238,1647,1646,0.3769531548023224,0.00911458395421505,0.7351916432380676,1746155764.0553787,2529792.0,1.7033263444900513,12928,-0.13670043647289276,618.438836485
72.81010437011719,0.6564087271690369,31.065105438232422,1.0,0.17040780186653137,1648,1647,0.2604166865348816,0.0078125,0.7351916432380676,1746155764.4082663,2531328.0,1.7033263444900513,12936,-0.11049219220876694,618.791836241
72.81010437011719,0.6854154467582703,29.998699188232422,1.0,0.17132601141929626,1653,1652,0.2988281548023224,0.0078125,0.7351916432380676,1746155766.0588398,2539008.0,1.7033263444900513,12976,-0.11824195086956024,620.442292446
72.81010437011719,0.69259113073349,30.927085876464844,1.0,0.16106510162353516,1664,1663,0.2799479365348816,0.008463541977107525,0.7351916432380676,1746155769.7007856,2555904.0,1.7033263444900513,13064,-0.08785820752382278,624.084263895
72.81010437011719,0.7396566271781921,30.957033157348633,1.0,0.20939494669437408,1686,1685,0.3170573115348816,0.0078125,0.7351916432380676,1746155777.035452,2589696.0,1.7033263444900513,13240,-0.16232801973819733,631.418921377
72.81010437011719,0.7467041611671448,30.518230438232422,1.0,0.21375885605812073,1688,1687,0.3463541865348816,0.008463541977107525,0.7351916432380676,1746155777.6982763,2592768.0,1.7033263444900513,13256,-0.16234910488128662,632.081677452
