returned_episode_lengths,test_returned_episode_lengths,returned_won_episode,returned_episode_returns,update_steps,grad_steps,_step,test_returned_episode_returns,loss,returned_episode,_runtime,env_step,test_returned_won_episode,qvals,test_returned_episode,_timestamp
23.804689407348633,23.923357009887695,0.0,0.22477558255195618,18,0,17,0.13960766792297363,0.0,0.0260416679084301,65.414557791,27648,0.0,0.0,0.9999999403953552,1747622661.2274883
25.367839813232422,23.923357009887695,0.0,0.22968223690986633,33,16,32,0.13960766792297363,0.043203942477703094,0.02539062686264515,66.863793166,50688,0.0,0.09135273844003677,0.9999999403953552,1747622662.6765816
23.914714813232422,23.923357009887695,0.0,0.23005487024784088,52,168,51,0.13960766792297363,0.10418581962585449,0.0260416679084301,73.032430076,79872,0.0,0.21526196599006653,0.9999999403953552,1747622668.8452523
23.61653709411621,23.923357009887695,0.0,0.2733619213104248,94,504,93,0.13960766792297363,0.14704155921936035,0.0279947929084301,86.696847067,144384,0.0,0.6150572299957275,0.9999999403953552,1747622682.5096889
24.654949188232422,23.923357009887695,0.0,0.2848208248615265,126,760,125,0.13960766792297363,0.15793681144714355,0.02343750186264515,97.111302979,193536,0.0,0.58758544921875,0.9999999403953552,1747622692.9240723
24.981121063232422,23.923357009887695,0.0,0.2926182448863983,131,800,130,0.13960766792297363,0.1605357527732849,0.0260416679084301,98.731676086,201216,0.0,0.6000328660011292,0.9999999403953552,1747622694.5444117
27.03645896911621,23.923357009887695,0.0,0.27772122621536255,143,896,142,0.13960766792297363,0.1744072586297989,0.02148437686264515,102.636750665,219648,0.0,0.5977283120155334,0.9999999403953552,1747622698.4495864
26.27669334411621,23.923357009887695,0.0,0.316847562789917,186,1240,185,0.13960766792297363,0.14041125774383545,0.02343750186264515,116.644057362,285696,0.0,0.6377440094947815,0.9999999403953552,1747622712.4566197
23.69466209411621,23.923357009887695,0.0,0.30789288878440857,195,1312,194,0.13960766792297363,0.14147397875785828,0.0260416679084301,119.597171726,299520,0.0,0.6407710313796997,0.9999999403953552,1747622715.409964
24.61263084411621,23.923357009887695,0.0,0.3322218656539917,199,1344,198,0.13960766792297363,0.1443178504705429,0.0240885429084301,120.907641028,305664,0.0,0.6428055763244629,0.9999999403953552,1747622716.720472
25.34114646911621,23.923357009887695,0.0,0.30424532294273376,216,1480,215,0.13960766792297363,0.13626830279827118,0.02343750186264515,126.461036409,331776,0.0,0.6575616002082825,0.9999999403953552,1747622722.273817
