returned_episode_returns,loss,test_returned_won_episode,_runtime,test_returned_episode_lengths,env_step,returned_won_episode,test_returned_episode_returns,test_returned_episode,qvals,returned_episode_lengths,_step,returned_episode,_timestamp,update_steps,grad_steps
0.126347616314888,0.16651882231235504,0.0,224.936828159,55.75025939941406,803328.0,0.0,0.4976893961429596,1,0.15593689680099487,31.335939407348633,522,0.013671875931322575,1746162208.741469,523,3936
0.12621864676475525,0.2314366102218628,0.0,226.960546075,55.75025939941406,812544.0,0.0,0.4976893961429596,1,0.11003786325454712,32.071617126464844,528,0.014322916977107525,1746162210.7652617,529,3984
0.14132872223854065,0.24939006567001343,0.0,232.641540098,55.75025939941406,838656.0,0.0,0.4976893961429596,1,0.1074308305978775,32.153648376464844,545,0.014322916977107525,1746162216.4462528,546,4120
0.07015196979045868,0.4201708436012268,0.0,236.305891538,55.75025939941406,855552.0,0.0,0.4976893961429596,1,0.12947231531143188,32.01953125,556,0.011718750931322575,1746162220.1105428,557,4208
0.1412912905216217,0.24517926573753357,0.0,237.319203515,55.75025939941406,860160.0,0.0,0.4976893961429596,1,0.06490395218133926,32.109375,559,0.01497395895421505,1746162221.12328,560,4232
0.15215642750263214,0.3050568103790283,0.0,243.319609147,55.75025939941406,887808.0,0.0,0.4976893961429596,1,-0.058592863380908966,32.294273376464844,577,0.014322916977107525,1746162227.1243072,578,4376
0.14120668172836304,0.16473782062530518,0.0,255.704744188,55.75025939941406,944640.0,0.0,0.4976893961429596,1,0.007633754517883062,31.845054626464844,614,0.013671875931322575,1746162239.5093594,615,4672
0.14976079761981964,0.2154577076435089,0.0,264.775442965,55.75025939941406,986112.0,0.0,0.4976893961429596,1,-0.15514861047267914,29.41536521911621,641,0.015625,1746162248.5801132,642,4888
0.15315982699394226,0.26948338747024536,0.0,265.468299997,55.75025939941406,989184.0,0.0,0.4976893961429596,1,-0.12211989611387253,31.967449188232422,643,0.010416666977107525,1746162249.272966,644,4904
0.20880748331546783,0.20079940557479858,0.0,273.258563687,60.87049102783203,1024512.0,0.0,0.3099580705165863,1,-0.06395281106233597,30.561199188232422,666,0.01302083395421505,1746162257.062849,667,5088
0.23514124751091003,0.18546168506145477,0.0,277.25451098999997,60.87049102783203,1042944.0,0.0,0.3099580705165863,1,-0.0215114988386631,31.559898376464844,678,0.014322916977107525,1746162261.0592384,679,5184
0.23514807224273682,0.14020347595214844,0.0,278.914041031,60.87049102783203,1050624.0,0.0,0.3099580705165863,1,-0.023730341345071793,32.266929626464844,683,0.014322916977107525,1746162262.7187364,684,5224
0.2593500018119812,0.1212996318936348,0.0,280.933786741,60.87049102783203,1059840.0,0.0,0.3099580705165863,1,-0.03524812310934067,32.376304626464844,689,0.014322916977107525,1746162264.7385361,690,5272
0.2566017508506775,0.12335032224655151,0.0,281.930445968,60.87049102783203,1064448.0,0.0,0.3099580705165863,1,-0.007370206527411938,32.21484375,692,0.01302083395421505,1746162265.7351632,693,5296
0.23053766787052155,0.19540604948997498,0.0,289.599549298,60.87049102783203,1099776.0,0.0,0.3099580705165863,1,-0.07648558914661407,31.342449188232422,715,0.015625,1746162273.4042737,716,5480
0.2190346121788025,0.19033914804458618,0.0,293.626369641,60.87049102783203,1118208.0,0.0,0.3099580705165863,1,-0.14822721481323242,31.848960876464844,727,0.01497395895421505,1746162277.4310727,728,5576
0.1886235475540161,0.1811566948890686,0.0,297.646779747,60.87049102783203,1136640.0,0.0,0.3099580705165863,1,-0.13859765231609344,32.048179626464844,739,0.013671875931322575,1746162281.4514923,740,5672
0.283554345369339,0.14280764758586884,0.0,301.337046262,60.87049102783203,1153536.0,0.0,0.3099580705165863,1,-0.11328485608100891,32.21354293823242,750,0.011718750931322575,1746162285.1417582,751,5760
0.2500288784503937,0.15016910433769226,0.0,303.995641872,60.87049102783203,1165824.0,0.0,0.3099580705165863,1,-0.19665953516960144,32.2578125,758,0.013671875931322575,1746162287.8003068,759,5824
0.2586517632007599,0.10784681141376495,0.0,304.993515295,60.87049102783203,1170432.0,0.0,0.3099580705165863,1,-0.16070616245269775,31.873699188232422,761,0.01302083395421505,1746162288.7981937,762,5848
0.27074354887008667,0.14750072360038757,0.0,306.011364138,60.87049102783203,1175040.0,0.0,0.3099580705165863,1,-0.14599335193634033,31.576824188232422,764,0.011718750931322575,1746162289.816073,765,5872
0.2770490050315857,0.12462987750768661,0.0,316.025154255,60.87049102783203,1221120.0,0.0,0.3099580705165863,1,-0.19880124926567078,32.20573043823242,794,0.013671875931322575,1746162299.8297338,795,6112
0.28498375415802,0.08156292140483856,0.0,321.70143509,60.87049102783203,1247232.0,0.0,0.3099580705165863,1,-0.17931517958641052,31.083335876464844,811,0.009765625931322575,1746162305.5061176,812,6248
0.3113650679588318,0.07238232344388962,0.0,322.034722229,60.87049102783203,1248768.0,0.0,0.3099580705165863,1,-0.1873253881931305,32.33203125,812,0.012369791977107525,1746162305.8392258,813,6256
0.3033550977706909,0.11663508415222168,0.0,324.049153922,60.87049102783203,1257984.0,0.0,0.3099580705165863,1,-0.17167791724205017,32.16796875,818,0.01106770895421505,1746162307.8538268,819,6304
0.2980884313583374,0.11483309417963028,0.0,325.052246826,60.87049102783203,1262592.0,0.0,0.3099580705165863,1,-0.14584122598171234,32.38671875,821,0.011718750931322575,1746162308.8569121,822,6328
0.290710985660553,0.12476125359535217,0.0,326.747999039,60.87049102783203,1270272.0,0.0,0.3099580705165863,1,-0.11405916512012482,31.602867126464844,826,0.011718750931322575,1746162310.5527053,827,6368
0.3458471894264221,0.050386786460876465,0.0,347.515779773,60.87049102783203,1365504.0,0.0,0.3099580705165863,1,-0.08751602470874786,31.976564407348633,888,0.015625,1746162331.3202777,889,6864
0.3107288181781769,0.05162213742733002,0.0,351.170819073,60.87049102783203,1382400.0,0.0,0.3099580705165863,1,-0.1237698346376419,31.656251907348633,899,0.013671875931322575,1746162334.9755821,900,6952
0.30773642659187317,0.05508032813668251,0.0,357.836973376,60.87049102783203,1413120.0,0.0,0.3099580705165863,1,-0.04006711766123772,32.13932418823242,919,0.01497395895421505,1746162341.641749,920,7112
0.33656758069992065,0.0438433438539505,0.0,364.869236197,60.87049102783203,1445376.0,0.0,0.3099580705165863,1,-0.05299137532711029,31.873699188232422,940,0.01497395895421505,1746162348.6739562,941,7280
0.35184040665626526,0.04209126532077789,0.0,368.23022901,60.87049102783203,1460736.0,0.0,0.3099580705165863,1,-0.05533260107040405,32.153648376464844,950,0.013671875931322575,1746162352.0349317,951,7360
0.36745816469192505,0.05579230934381485,0.0,369.233151765,60.87049102783203,1465344.0,0.0,0.3099580705165863,1,-0.04369416832923889,31.583335876464844,953,0.014322916977107525,1746162353.037839,954,7384
0.3611251413822174,0.06493791937828064,0.0,371.919041728,60.87049102783203,1477632.0,0.0,0.3099580705165863,1,-0.035491377115249634,31.988283157348633,961,0.012369791977107525,1746162355.723718,962,7448
0.3186478316783905,0.13885851204395294,0.0,373.249408453,60.87049102783203,1483776.0,0.0,0.3099580705165863,1,-0.13909132778644562,30.507814407348633,965,0.00911458395421505,1746162357.0541446,966,7480
0.3384414613246918,0.07926933467388153,0.03066812828183174,384.999168314,59.00986099243164,1537536.0,0.0,0.7485409379005432,1,-0.21260806918144226,31.272136688232422,1000,0.011718750931322575,1746162368.8039045,1001,7760
0.32298532128334045,0.07838878035545349,0.03066812828183174,385.331802034,59.00986099243164,1539072.0,0.0,0.7485409379005432,1,-0.24713096022605896,31.841148376464844,1001,0.015625,1746162369.1365533,1002,7768
0.4783443808555603,0.0451686829328537,0.03066812828183174,388.359609352,59.00986099243164,1552896.0,0.0677083358168602,0.7485409379005432,1,-0.26964613795280457,31.410158157348633,1010,0.01106770895421505,1746162372.164304,1011,7840
0.42935672402381897,0.04162944108247757,0.03066812828183174,393.376686674,59.00986099243164,1575936.0,0.0338541679084301,0.7485409379005432,1,-0.25320810079574585,31.772136688232422,1025,0.011718750931322575,1746162377.1812294,1026,7960
0.5226596593856812,0.04387003555893898,0.03066812828183174,395.051445102,59.00986099243164,1583616.0,0.138671875,0.7485409379005432,1,-0.22992545366287231,30.950523376464844,1030,0.01106770895421505,1746162378.8561146,1031,8000
0.40293270349502563,0.04860168695449829,0.03066812828183174,396.738800067,59.00986099243164,1591296.0,0.0,0.7485409379005432,1,-0.25403186678886414,31.699220657348633,1035,0.01106770895421505,1746162380.5432498,1036,8040
0.4607636332511902,0.04901167005300522,0.03066812828183174,397.737535141,59.00986099243164,1595904.0,0.0520833358168602,0.7485409379005432,1,-0.2531454861164093,31.885417938232422,1038,0.011718750931322575,1746162381.542246,1039,8064
0.5348039269447327,0.04575371369719505,0.03066812828183174,404.080525528,59.00986099243164,1625088.0,0.1126302108168602,0.7485409379005432,1,-0.22956500947475433,32.0859375,1057,0.01106770895421505,1746162387.8852398,1058,8216
0.3954378366470337,0.04916757717728615,0.03066812828183174,404.746170816,59.00986099243164,1628160.0,0.0052083334885537624,0.7485409379005432,1,-0.2279767096042633,32.28385543823242,1059,0.011718750931322575,1746162388.5508885,1060,8232
0.5002118945121765,0.040277428925037384,0.03066812828183174,405.744219052,59.00986099243164,1632768.0,0.0989583358168602,0.7485409379005432,1,-0.23188361525535583,31.545574188232422,1062,0.010416666977107525,1746162389.5489538,1063,8256
0.4115433692932129,0.04768412560224533,0.03066812828183174,411.767428094,59.00986099243164,1660416.0,0.03125,0.7485409379005432,1,-0.22901023924350739,31.281251907348633,1080,0.010416666977107525,1746162395.5721176,1081,8400
0.469637006521225,0.05517899617552757,0.03066812828183174,414.456534337,59.00986099243164,1672704.0,0.0690104216337204,0.7485409379005432,1,-0.30775022506713867,31.953126907348633,1088,0.008463541977107525,1746162398.2610755,1089,8464
0.4263726770877838,0.054048310965299606,0.03066812828183174,419.512733685,59.00986099243164,1695744.0,0.0384114608168602,0.7485409379005432,1,-0.27726292610168457,31.921876907348633,1103,0.009765625931322575,1746162403.317445,1104,8584
0.5250117778778076,0.0520937442779541,0.03066812828183174,423.1700483,59.00986099243164,1712640.0,0.1145833358168602,0.7485409379005432,1,-0.2812776565551758,31.259117126464844,1114,0.01106770895421505,1746162406.9747117,1115,8672
0.4229530692100525,0.05119400471448898,0.03066812828183174,433.588859906,59.00986099243164,1760256.0,0.0397135429084301,0.7485409379005432,1,-0.29149407148361206,32.165367126464844,1145,0.00911458395421505,1746162417.3935041,1146,8920
0.4956313967704773,0.07640763372182846,0.03066812828183174,439.26658967,59.00986099243164,1786368.0,0.1360677182674408,0.7485409379005432,1,-0.35827213525772095,31.179689407348633,1162,0.008463541977107525,1746162423.0711262,1163,9056
0.38663730025291443,0.06060240417718887,0.03066812828183174,441.597214398,59.00986099243164,1797120.0,0.0325520858168602,0.7485409379005432,1,-0.3889272212982178,30.355470657348633,1169,0.009765625931322575,1746162425.4019525,1170,9112
0.5745684504508972,0.05686773359775543,0.03066812828183174,442.927989943,59.00986099243164,1803264.0,0.1634114682674408,0.7485409379005432,1,-0.3666068911552429,31.489585876464844,1173,0.010416666977107525,1746162426.732652,1174,9144
0.4943472146987915,0.11782897263765335,0.03066812828183174,449.916228979,59.00986099243164,1835520.0,0.1132812574505806,0.7485409379005432,1,-0.34899580478668213,31.153648376464844,1194,0.010416666977107525,1746162433.7209108,1195,9312
0.34223803877830505,0.09242291748523712,0.03066812828183174,451.597907269,59.00986099243164,1843200.0,0.0371093787252903,0.7485409379005432,1,-0.37378841638565063,30.296876907348633,1199,0.0078125,1746162435.4025958,1200,9352
0.41458165645599365,0.05879262089729309,0.03066812828183174,452.939166239,59.00986099243164,1849344.0,0.0631510466337204,0.7485409379005432,1,-0.3064926862716675,31.333335876464844,1203,0.008463541977107525,1746162436.7436285,1204,9384
0.541465699672699,0.10920386016368866,0.03066812828183174,461.628465634,59.00986099243164,1889280.0,0.1640625149011612,0.7485409379005432,1,-0.34903019666671753,30.246095657348633,1229,0.00911458395421505,1746162445.4332228,1230,9592
0.563274085521698,0.09965936839580536,0.03066812828183174,464.290914827,59.00986099243164,1901568.0,0.1875000149011612,0.7485409379005432,1,-0.37330198287963867,29.72395896911621,1237,0.008463541977107525,1746162448.0956137,1238,9656
0.5045922994613647,0.0934034213423729,0.03066812828183174,475.303188696,59.00986099243164,1952256.0,0.1601562649011612,0.7485409379005432,1,-0.33876073360443115,30.06380271911621,1270,0.008463541977107525,1746162459.1076994,1271,9920
0.6188037991523743,0.10399490594863892,0.03066812828183174,481.019205616,59.00986099243164,1978368.0,0.2265625149011612,0.7485409379005432,1,-0.3442997336387634,29.75520896911621,1287,0.008463541977107525,1746162464.8239205,1288,10056
0.53997802734375,0.09333871304988861,0.03066812828183174,482.358074475,59.00986099243164,1984512.0,0.1829427182674408,0.7485409379005432,1,-0.3890259265899658,28.742189407348633,1291,0.008463541977107525,1746162466.1628072,1292,10088
0.6083180904388428,0.08939267694950104,0.03066812828183174,483.0527998,59.00986099243164,1987584.0,0.2233072966337204,0.7485409379005432,1,-0.3969288766384125,29.800783157348633,1293,0.0078125,1746162466.8574755,1294,10104
0.6822751760482788,0.10943230986595154,0.41281139850616455,493.116608654,75.17259979248047,2033664.0,0.2877604365348816,1.3212382793426514,1,-0.35705798864364624,29.811199188232422,1323,0.00911458395421505,1746162476.9213455,1324,10344
0.5142433643341064,0.10389344394207001,0.41281139850616455,493.781825576,75.17259979248047,2036736.0,0.1276041716337204,1.3212382793426514,1,-0.3806459307670593,31.384117126464844,1325,0.0078125,1746162477.5864313,1326,10360
0.4870195686817169,0.11540166288614273,0.41281139850616455,495.806236313,75.17259979248047,2045952.0,0.1380208432674408,1.3212382793426514,1,-0.34717920422554016,29.97786521911621,1331,0.0078125,1746162479.6108916,1332,10408
0.4890478253364563,0.16242484748363495,0.41281139850616455,499.464006489,75.17259979248047,2062848.0,0.1438802182674408,1.3212382793426514,1,-0.4094313085079193,29.541667938232422,1342,0.008463541977107525,1746162483.2686827,1343,10496
0.6054272055625916,0.15296195447444916,0.41281139850616455,500.813938399,75.17259979248047,2068992.0,0.2265625149011612,1.3212382793426514,1,-0.3962067663669586,30.416667938232422,1346,0.0078125,1746162484.6186209,1347,10528
0.4719124138355255,0.13264226913452148,0.41281139850616455,505.138901482,75.17259979248047,2088960.0,0.1334635466337204,1.3212382793426514,1,-0.33878064155578613,29.85286521911621,1359,0.0078125,1746162488.9436357,1360,10632
0.8098681569099426,0.11332651972770691,0.41281139850616455,506.488497382,75.17259979248047,2095104.0,0.3626302182674408,1.3212382793426514,1,-0.35928112268447876,31.208335876464844,1363,0.008463541977107525,1746162490.2931302,1364,10664
0.7154776453971863,0.1174054816365242,0.41281139850616455,507.483123442,75.17259979248047,2099712.0,0.3164062798023224,1.3212382793426514,1,-0.3786233067512512,30.440105438232422,1366,0.00911458395421505,1746162491.2878573,1367,10688
0.6109334826469421,0.1284727156162262,0.41281139850616455,511.474264945,75.17259979248047,2118144.0,0.2324218899011612,1.3212382793426514,1,-0.38158509135246277,29.550783157348633,1378,0.0078125,1746162495.2788596,1379,10784
0.4406765103340149,0.1388818621635437,0.41281139850616455,519.845054927,75.17259979248047,2156544.0,0.0416666679084301,1.3212382793426514,1,-0.30752938985824585,31.588542938232422,1403,0.010416666977107525,1746162503.6497388,1404,10984
0.575574517250061,0.1399824619293213,0.41281139850616455,520.5366211,75.17259979248047,2159616.0,0.1542968899011612,1.3212382793426514,1,-0.3202563226222992,31.644533157348633,1405,0.010416666977107525,1746162504.3412008,1406,11000
0.6518802642822266,0.18480825424194336,0.41281139850616455,531.187214698,75.17259979248047,2208768.0,0.2369791716337204,1.3212382793426514,1,-0.2905341684818268,30.787761688232422,1437,0.00911458395421505,1746162514.991852,1438,11256
0.5938491225242615,0.20849305391311646,0.41281139850616455,538.549461578,75.17259979248047,2242560.0,0.2213541716337204,1.3212382793426514,1,-0.37976253032684326,29.042970657348633,1459,0.00911458395421505,1746162522.354207,1460,11432
0.6356546878814697,0.15926633775234222,0.41281139850616455,540.899505533,75.17259979248047,2253312.0,0.2317708432674408,1.3212382793426514,1,-0.45223894715309143,31.610679626464844,1466,0.008463541977107525,1746162524.7041833,1467,11488
0.5227820873260498,0.16852468252182007,0.41281139850616455,542.562731598,75.17259979248047,2260992.0,0.1614583432674408,1.3212382793426514,1,-0.47002285718917847,29.531251907348633,1471,0.0078125,1746162526.3674557,1472,11528
0.5534922480583191,0.1716967672109604,0.41281139850616455,546.928613678,75.17259979248047,2280960.0,0.1777343899011612,1.3212382793426514,1,-0.3230229616165161,30.923179626464844,1484,0.008463541977107525,1746162530.7333362,1485,11632
0.6665760278701782,0.1600295603275299,0.41281139850616455,550.24462332,75.17259979248047,2296320.0,0.2486979365348816,1.3212382793426514,1,-0.3408971428871155,31.423179626464844,1494,0.009765625931322575,1746162534.0493479,1495,11712
0.7584201693534851,0.20890329778194427,0.41281139850616455,556.260006883,75.17259979248047,2323968.0,0.2968750298023224,1.3212382793426514,1,-0.2794615626335144,32.0859375,1512,0.010416666977107525,1746162540.0645788,1513,11856
0.555520236492157,0.20131665468215942,0.41281139850616455,561.927965071,75.17259979248047,2350080.0,0.1582031399011612,1.3212382793426514,1,-0.29290327429771423,31.123699188232422,1529,0.010416666977107525,1746162545.732707,1530,11992
0.8129790425300598,0.1988532543182373,0.41281139850616455,566.958505705,75.17259979248047,2373120.0,0.3795573115348816,1.3212382793426514,1,-0.28705161809921265,31.414064407348633,1544,0.00911458395421505,1746162550.7632203,1545,12112
0.5207524299621582,0.19154012203216553,0.41281139850616455,569.323952557,75.17259979248047,2383872.0,0.1666666716337204,1.3212382793426514,1,-0.26604917645454407,29.260417938232422,1551,0.008463541977107525,1746162553.1286764,1552,12168
0.7055678367614746,0.23609018325805664,0.41281139850616455,579.016853316,75.17259979248047,2428416.0,0.3131510615348816,1.3212382793426514,1,-0.32597923278808594,29.31380271911621,1580,0.008463541977107525,1746162562.821593,1581,12400
0.8369970917701721,0.23748672008514404,0.41281139850616455,581.354378439,75.17259979248047,2439168.0,0.3743489682674408,1.3212382793426514,1,-0.3616980016231537,30.872398376464844,1587,0.008463541977107525,1746162565.159096,1588,12456
0.7315964698791504,0.2248859703540802,0.41281139850616455,585.711625344,75.17259979248047,2459136.0,0.3059895932674408,1.3212382793426514,1,-0.31849706172943115,31.610679626464844,1600,0.0078125,1746162569.5163465,1601,12560
0.6751001477241516,0.1999182403087616,0.41281139850616455,586.709155717,75.17259979248047,2463744.0,0.2766927182674408,1.3212382793426514,1,-0.30280888080596924,30.244792938232422,1603,0.008463541977107525,1746162570.513796,1604,12584
0.6803890466690063,0.22717173397541046,0.41281139850616455,588.059917843,75.17259979248047,2469888.0,0.2936198115348816,1.3212382793426514,1,-0.3003028631210327,29.93489646911621,1607,0.008463541977107525,1746162571.8644323,1608,12616
0.6809676289558411,0.21209964156150818,0.41281139850616455,593.059941915,75.17259979248047,2492928.0,0.3085937798023224,1.3212382793426514,1,-0.29984819889068604,28.608074188232422,1622,0.00911458395421505,1746162576.8645205,1623,12736
0.545641303062439,0.25115713477134705,0.8067376017570496,600.481452391,72.49113464355469,2526720.0,0.1907552182674408,1.7849252223968506,1,-0.39819395542144775,28.983074188232422,1644,0.009765625931322575,1746162584.286196,1645,12912
0.892661988735199,0.24618053436279297,0.8067376017570496,604.499120759,72.49113464355469,2545152.0,0.4160156548023224,1.7849252223968506,1,-0.3382921814918518,31.768230438232422,1656,0.010416666977107525,1746162588.3038466,1657,13008
0.6147355437278748,0.21455585956573486,0.8067376017570496,607.152527732,72.49113464355469,2557440.0,0.2382812649011612,1.7849252223968506,1,-0.3725310266017914,29.561199188232422,1664,0.0078125,1746162590.9572105,1665,13072
0.80475914478302,0.4022463858127594,0.8067376017570496,609.838764243,72.49113464355469,2569728.0,0.3652344048023224,1.7849252223968506,1,-0.42962339520454407,30.123699188232422,1672,0.008463541977107525,1746162593.6434877,1673,13136
0.7926921248435974,0.3711658716201782,0.8067376017570496,611.83367561,72.49113464355469,2578944.0,0.3854166865348816,1.7849252223968506,1,-0.42181968688964844,29.81380271911621,1678,0.009765625931322575,1746162595.638411,1679,13184
0.7724742889404297,0.35501810908317566,0.8067376017570496,613.175646234,72.49113464355469,2585088.0,0.3430989682674408,1.7849252223968506,1,-0.47217679023742676,31.354167938232422,1682,0.008463541977107525,1746162596.9802697,1683,13216
0.6833463311195374,0.3560519218444824,0.8067376017570496,616.227730773,72.49113464355469,2598912.0,0.2994791865348816,1.7849252223968506,1,-0.3772035539150238,29.623699188232422,1691,0.008463541977107525,1746162600.0324125,1692,13288
0.6455177068710327,0.3451114296913147,0.8067376017570496,616.56038669,72.49113464355469,2600448.0,0.2506510615348816,1.7849252223968506,1,-0.4100584387779236,30.580730438232422,1692,0.008463541977107525,1746162600.3650022,1693,13296
0.6751213669776917,0.24727502465248108,0.8067376017570496,626.25578962,72.49113464355469,2644992.0,0.2845052182674408,1.7849252223968506,1,-0.45861107110977173,30.43880271911621,1721,0.008463541977107525,1746162610.0604672,1722,13528
0.6759431958198547,0.2956169545650482,0.8067376017570496,630.31646078,72.49113464355469,2663424.0,0.2864583432674408,1.7849252223968506,1,-0.48875296115875244,29.539064407348633,1733,0.0078125,1746162614.1211717,1734,13624
0.6864762306213379,0.24627119302749634,0.8067376017570496,630.983138607,72.49113464355469,2666496.0,0.2623698115348816,1.7849252223968506,1,-0.4465886354446411,31.523439407348633,1735,0.009765625931322575,1746162614.7878568,1736,13640
0.6885074973106384,0.25322920083999634,0.8067376017570496,642.074254207,72.49113464355469,2717184.0,0.283203125,1.7849252223968506,1,-0.5730238556861877,31.079429626464844,1768,0.0078125,1746162625.8789608,1769,13904
0.644569456577301,0.2541401982307434,0.8067376017570496,646.727113249,72.49113464355469,2738688.0,0.2662760615348816,1.7849252223968506,1,-0.4784466624259949,29.92708396911621,1782,0.0078125,1746162630.5317843,1783,14016
