loss,grad_steps,qvals,test_returned_episode_returns,_step,returned_episode,env_step,returned_won_episode,test_returned_won_episode,test_returned_episode_lengths,returned_episode_lengths,returned_episode_returns,_runtime,_timestamp,test_returned_episode,update_steps
0.09384305775165558,3504,0.025406908243894577,0.3266969919204712,468,0.01497395895421505,720384.0,0.0,0.0,50.23517990112305,32.28515625,0.17285041511058807,224.137617613,1746169556.951887,1.0,469
0.09189002215862274,3696,0.02303295023739338,0.3266969919204712,492,0.015625,757248.0,0.0,0.0,50.23517990112305,31.25520896911621,0.18257980048656464,233.801007137,1746169566.6152964,1.0,493
0.12337460368871689,3792,0.02957814559340477,0.3266969919204712,504,0.01302083395421505,775680.0,0.0,0.0,50.23517990112305,32.255210876464844,0.19786636531352997,238.629995076,1746169571.4442601,1.0,505
0.14682415127754211,3848,-0.019415143877267838,0.3266969919204712,511,0.01302083395421505,786432.0,0.0,0.0,50.23517990112305,32.165367126464844,0.26318854093551636,241.445599984,1746169574.2598953,1.0,512
0.17374636232852936,3896,-0.04540988802909851,0.3266969919204712,517,0.014322916977107525,795648.0,0.0,0.0,50.23517990112305,31.70833396911621,0.1878269910812378,243.859280682,1746169576.6735532,1.0,518
0.07496502995491028,4168,0.0627000704407692,0.3266969919204712,551,0.013671875,847872.0,0.0,0.0,50.23517990112305,31.756511688232422,0.20720535516738892,257.53750376,1746169590.3518014,1.0,552
0.05530071631073952,4640,0.05245425924658775,0.3266969919204712,610,0.01302083395421505,938496.0,0.0,0.0,50.23517990112305,32.04948043823242,0.17021098732948303,281.27674664,1746169614.091016,1.0,611
0.0611368790268898,4648,0.07229310274124146,0.3266969919204712,611,0.012369791977107525,940032.0,0.0,0.0,50.23517990112305,32.329429626464844,0.2039233148097992,281.679014844,1746169614.4933147,1.0,612
0.051767103374004364,4808,-0.12972016632556915,0.3266969919204712,631,0.015625,970752.0,0.0,0.0,50.23517990112305,31.84375,0.19624660909175873,289.72548733,1746169622.5397613,1.0,632
0.045820314437150955,4936,-0.06221982091665268,0.3266969919204712,647,0.012369791977107525,995328.0,0.0,0.0,50.23517990112305,30.744792938232422,0.1608964055776596,296.168818843,1746169628.9830894,1.0,648
0.04367872327566147,5032,-0.0696728527545929,0.3884320855140686,659,0.013671875,1013760.0,0.0,0.0,66.51285552978516,31.85286521911621,0.190852090716362,301.099302178,1746169633.9135945,1.0,660
0.03038175031542778,5080,-0.04222109168767929,0.3884320855140686,665,0.013671875,1022976.0,0.0,0.0,66.51285552978516,31.75130271911621,0.18867306411266327,303.512873273,1746169636.3271308,1.0,666
0.034812603145837784,5152,-0.07088913023471832,0.3884320855140686,674,0.013671875,1036800.0,0.0,0.0,66.51285552978516,31.276042938232422,0.20330682396888733,307.132419085,1746169639.9467187,1.0,675
0.038209810853004456,5400,-0.0969732254743576,0.3884320855140686,705,0.013671875,1084416.0,0.0,0.0,66.51285552978516,32.23046875,0.2202627956867218,319.605192192,1746169652.4194818,1.0,706
0.03735565394163132,5560,-0.1025480404496193,0.3884320855140686,725,0.01171875,1115136.0,0.0,0.0,66.51285552978516,32.18359375,0.19865195453166962,327.659790026,1746169660.4739943,1.0,726
0.03551963344216347,5736,-0.21811768412590027,0.3884320855140686,747,0.013671875,1148928.0,0.0,0.0,66.51285552978516,32.28515625,0.2643151879310608,336.506397607,1746169669.3207092,1.0,748
0.03242992237210274,5752,-0.21792925894260406,0.3884320855140686,749,0.01302083395421505,1152000.0,0.0,0.0,66.51285552978516,32.372398376464844,0.22883421182632446,337.310341296,1746169670.1245751,1.0,750
0.023639274761080742,5840,-0.20481310784816742,0.3884320855140686,760,0.014322916977107525,1168896.0,0.0,0.0,66.51285552978516,31.2734375,0.24691042304039001,341.737044699,1746169674.551334,1.0,761
0.05871928110718727,5872,-0.21881040930747986,0.3884320855140686,764,0.01497395895421505,1175040.0,0.0,0.0,66.51285552978516,32.165367126464844,0.24741655588150024,343.345825315,1746169676.160102,1.0,765
0.023607302457094193,5992,-0.24122314155101776,0.3884320855140686,779,0.012369791977107525,1198080.0,0.0,0.0,66.51285552978516,32.15625,0.2763223350048065,349.381608659,1746169682.1959014,1.0,780
0.019123660400509834,6072,-0.22373110055923462,0.3884320855140686,789,0.014322916977107525,1213440.0,0.0,0.0,66.51285552978516,32.3203125,0.2935163378715515,353.404587726,1746169686.2188714,1.0,790
0.01828758604824543,6296,-0.24380618333816528,0.3884320855140686,817,0.013671875,1256448.0,0.0,0.0,66.51285552978516,32.24479293823242,0.32126155495643616,364.66527879,1746169697.479551,1.0,818
0.017908107489347458,6440,-0.24353083968162537,0.3884320855140686,835,0.01302083395421505,1284096.0,0.0,0.0,66.51285552978516,31.98567771911621,0.3324953019618988,371.910360749,1746169704.7246554,1.0,836
0.05941423773765564,6688,-0.21948379278182983,0.3884320855140686,866,0.010416666977107525,1331712.0,0.0,0.0,66.51285552978516,31.22395896911621,0.31541740894317627,384.402249236,1746169717.2165658,1.0,867
0.02496974542737007,6736,-0.20206952095031738,0.3884320855140686,872,0.01171875,1340928.0,0.0,0.0,66.51285552978516,31.404949188232422,0.34161147475242615,386.814916664,1746169719.6292129,1.0,873
0.015736304223537445,6968,-0.2065228372812271,0.3884320855140686,901,0.01171875,1385472.0,0.0,0.0,66.51285552978516,31.365886688232422,0.32336872816085815,398.479746967,1746169731.2940235,1.0,902
0.014261974021792412,7008,-0.22306601703166962,0.3884320855140686,906,0.01302083395421505,1393152.0,0.0,0.0,66.51285552978516,32.17057418823242,0.34313416481018066,400.494070771,1746169733.3083797,1.0,907
0.01622234657406807,7112,-0.23151814937591553,0.3884320855140686,919,0.010416666977107525,1413120.0,0.0,0.0,66.51285552978516,31.401042938232422,0.3200370669364929,405.722778582,1746169738.5370266,1.0,920
0.026919450610876083,7264,-0.3718068301677704,0.3884320855140686,938,0.01497395895421505,1442304.0,0.0,0.0,66.51285552978516,31.23828125,0.32598087191581726,413.363681692,1746169746.1779654,1.0,939
0.01654808223247528,7392,-0.41638046503067017,0.3884320855140686,954,0.010416666977107525,1466880.0,0.0013020833721384406,0.0,66.51285552978516,31.515625,0.3627914786338806,419.80097107,1746169752.6152413,1.0,955
0.01502498984336853,7416,-0.4064485430717468,0.3884320855140686,957,0.01106770895421505,1471488.0,0.0358072929084301,0.0,66.51285552978516,30.59114646911621,0.3747957944869995,421.00904075,1746169753.8233263,1.0,958
0.01451574731618166,7448,-0.39717137813568115,0.3884320855140686,961,0.008463541977107525,1477632.0,0.0,0.0,66.51285552978516,29.48828125,0.2923958897590637,422.617850396,1746169755.4321454,1.0,962
0.01666119694709778,7616,-0.3767664432525635,0.8857016563415527,982,0.00911458395421505,1509888.0,0.0,0.07129798829555511,75.01644897460938,31.94140625,0.3560284972190857,431.164586644,1746169763.978854,0.9999999403953552,983
0.014961938373744488,7640,-0.3708856403827667,0.8857016563415527,985,0.01106770895421505,1514496.0,0.0,0.07129798829555511,75.01644897460938,31.3203125,0.37282317876815796,432.370883545,1746169765.18517,0.9999999403953552,986
0.017726009711623192,7696,-0.35728856921195984,0.8857016563415527,992,0.010416666977107525,1525248.0,0.0,0.07129798829555511,75.01644897460938,29.49349021911621,0.3170350193977356,435.185588052,1746169767.9998798,0.9999999403953552,993
0.024838779121637344,7904,-0.38684332370758057,0.8857016563415527,1018,0.01106770895421505,1565184.0,0.0201822929084301,0.07129798829555511,75.01644897460938,30.049480438232422,0.37110552191734314,445.648704364,1746169778.4629917,0.9999999403953552,1019
0.02197442576289177,8008,-0.3889404535293579,0.8857016563415527,1031,0.009765625,1585152.0,0.03125,0.07129798829555511,75.01644897460938,31.651042938232422,0.38681942224502563,450.877509098,1746169783.6917953,0.9999999403953552,1032
0.01666294038295746,8048,-0.36998677253723145,0.8857016563415527,1036,0.00911458395421505,1592832.0,0.0,0.07129798829555511,75.01644897460938,31.733074188232422,0.3345547616481781,452.88821794,1746169785.7025268,0.9999999403953552,1037
0.04231615364551544,8184,-0.46763718128204346,0.8857016563415527,1053,0.009765625,1618944.0,0.001953125,0.07129798829555511,75.01644897460938,31.37109375,0.3452020585536957,459.727466919,1746169792.5417693,0.9999999403953552,1054
0.01918983645737171,8296,-0.352890282869339,0.8857016563415527,1067,0.010416666977107525,1640448.0,0.02278645895421505,0.07129798829555511,75.01644897460938,30.88671875,0.37506264448165894,465.360867954,1746169798.1751623,0.9999999403953552,1068
0.020971648395061493,8392,-0.3563373386859894,0.8857016563415527,1079,0.010416666977107525,1658880.0,0.03515625,0.07129798829555511,75.01644897460938,31.350261688232422,0.40096983313560486,470.187466883,1746169803.0017602,0.9999999403953552,1080
0.09758289158344269,8432,-0.3504873514175415,0.8857016563415527,1084,0.010416666977107525,1666560.0,0.0,0.07129798829555511,75.01644897460938,32.359375,0.32237571477890015,472.206175778,1746169805.020462,0.9999999403953552,1085
0.0283014178276062,8488,-0.35150331258773804,0.8857016563415527,1091,0.00911458395421505,1677312.0,0.0,0.07129798829555511,75.01644897460938,30.389324188232422,0.33787620067596436,475.02131706,1746169807.8356118,0.9999999403953552,1092
0.025844719260931015,8512,-0.3607240915298462,0.8857016563415527,1094,0.009765625,1681920.0,0.0,0.07129798829555511,75.01644897460938,31.80599021911621,0.3473852574825287,476.22752907,1746169809.0418077,0.9999999403953552,1095
0.025901347398757935,8520,-0.3592430353164673,0.8857016563415527,1095,0.008463541977107525,1683456.0,0.02473958395421505,0.07129798829555511,75.01644897460938,31.46224021911621,0.35962098836898804,476.629794418,1746169809.444084,0.9999999403953552,1096
0.027503347024321556,8664,-0.36742421984672546,0.8857016563415527,1113,0.0078125,1711104.0,0.02864583395421505,0.07129798829555511,75.01644897460938,30.170574188232422,0.3722641170024872,483.875453374,1746169816.68975,0.9999999403953552,1114
0.016409333795309067,8752,-0.36615055799484253,0.8857016563415527,1124,0.0078125,1728000.0,0.0,0.07129798829555511,75.01644897460938,29.8515625,0.31399989128112793,488.299694741,1746169821.113987,0.9999999403953552,1125
0.0168355330824852,8816,-0.3778037428855896,0.8857016563415527,1132,0.00911458395421505,1740288.0,0.0006510416860692203,0.07129798829555511,75.01644897460938,31.58984375,0.36795204877853394,491.520522253,1746169824.3348012,0.9999999403953552,1133
0.03869122639298439,8872,-0.3826848864555359,0.8857016563415527,1139,0.0078125,1751040.0,0.0,0.07129798829555511,75.01644897460938,28.65755271911621,0.30809542536735535,494.335267337,1746169827.1495433,0.9999999403953552,1140
0.027607548981904984,8888,-0.3753435015678406,0.8857016563415527,1141,0.00911458395421505,1754112.0,0.1412760466337204,0.07129798829555511,75.01644897460938,30.5546875,0.5034745931625366,495.139529956,1746169827.9538171,0.9999999403953552,1142
0.019876673817634583,8992,-0.3746110200881958,0.8857016563415527,1154,0.009765625,1774080.0,0.03515625,0.07129798829555511,75.01644897460938,31.315105438232422,0.39584964513778687,500.371695159,1746169833.1859689,0.9999999403953552,1155
0.024841271340847015,9120,-0.3904058337211609,0.8857016563415527,1170,0.00911458395421505,1798656.0,0.0,0.07129798829555511,75.01644897460938,31.39192771911621,0.3630450665950775,506.806420694,1746169839.6207244,0.9999999403953552,1171
0.03153199702501297,9168,-0.386243999004364,0.8857016563415527,1176,0.00911458395421505,1807872.0,0.0,0.07129798829555511,75.01644897460938,30.850261688232422,0.345928430557251,509.219994005,1746169842.0342875,0.9999999403953552,1177
0.027215635403990746,9176,-0.39322134852409363,0.8857016563415527,1177,0.010416666977107525,1809408.0,0.142578125,0.07129798829555511,75.01644897460938,29.15364646911621,0.48576706647872925,509.622256207,1746169842.4365246,0.9999999403953552,1178
0.028955839574337006,9280,-0.40636008977890015,0.8857016563415527,1190,0.008463541977107525,1829376.0,0.0989583358168602,0.07129798829555511,75.01644897460938,30.080730438232422,0.4420349597930908,514.850892954,1746169847.6651883,0.9999999403953552,1191
0.028787901625037193,9320,-0.4021676778793335,0.8857016563415527,1195,0.009765625,1837056.0,0.1419270932674408,0.07129798829555511,75.01644897460938,29.50520896911621,0.49613285064697266,516.861570127,1746169849.6758537,0.9999999403953552,1196
0.041217416524887085,9448,-0.3606882691383362,0.8857016563415527,1211,0.00911458395421505,1861632.0,0.0455729179084301,0.07129798829555511,75.01644897460938,28.18099021911621,0.3443276584148407,523.302446471,1746169856.1167123,0.9999999403953552,1212
0.03477118909358978,9472,-0.364779531955719,0.8857016563415527,1214,0.0078125,1866240.0,0.0944010466337204,0.07129798829555511,75.01644897460938,31.53515625,0.4575084149837494,524.508699639,1746169857.3229887,0.9999999403953552,1215
0.03962714225053787,9584,-0.3614862263202667,0.8857016563415527,1228,0.008463541977107525,1887744.0,0.0559895858168602,0.07129798829555511,75.01644897460938,30.33984375,0.3950328826904297,530.139125189,1746169862.9534233,0.9999999403953552,1229
0.03660197556018829,9648,-0.35818392038345337,0.8857016563415527,1236,0.008463541977107525,1900032.0,0.107421875,0.07129798829555511,75.01644897460938,28.9375,0.4259378910064697,533.360913231,1746169866.1751664,0.9999999403953552,1237
0.039329178631305695,9688,-0.3553459644317627,0.8857016563415527,1241,0.0078125,1907712.0,0.1484375,0.07129798829555511,75.01644897460938,29.95442771911621,0.5059829354286194,535.371494779,1746169868.1857808,0.9999999403953552,1242
0.04194686934351921,9824,-0.3699330687522888,0.8857016563415527,1258,0.008463541977107525,1933824.0,0.1080729216337204,0.07129798829555511,75.01644897460938,27.776042938232422,0.4182581901550293,542.208404331,1746169875.0227008,0.9999999403953552,1259
0.042924050241708755,9952,-0.3904278874397278,0.8857016563415527,1274,0.009765625,1958400.0,0.103515625,0.07129798829555511,75.01644897460938,29.44661521911621,0.4542618691921234,548.644771517,1746169881.4590607,0.9999999403953552,1275
0.050730034708976746,10024,-0.35283565521240234,0.8857016563415527,1283,0.0078125,1972224.0,0.0983072966337204,0.07129798829555511,75.01644897460938,28.98177146911621,0.4280718266963959,552.28478536,1746169885.099076,0.9999999403953552,1284
0.060099970549345016,10144,-0.42219775915145874,0.8857016563415527,1298,0.008463541977107525,1995264.0,0.1354166716337204,0.07129798829555511,75.01644897460938,27.953125,0.456604927778244,558.317910981,1746169891.1322093,0.9999999403953552,1299
0.05401886627078056,10224,-0.3317919671535492,1.3978577852249146,1308,0.0078125,2010624.0,0.111328125,0.4826989769935608,77.78720092773438,29.96224021911621,0.4614480435848236,562.439972185,1746169895.2542448,1.0,1309
0.05696233734488487,10248,-0.3472185730934143,1.3978577852249146,1311,0.00911458395421505,2015232.0,0.0970052108168602,0.4826989769935608,77.78720092773438,28.44140625,0.42581838369369507,563.646828021,1746169896.4611177,1.0,1312
0.1003161072731018,10480,-0.42007866501808167,1.3978577852249146,1340,0.0078125,2059776.0,0.0358072929084301,0.4826989769935608,77.78720092773438,28.010417938232422,0.3297843337059021,575.323441095,1746169908.1377282,1.0,1341
0.09395115077495575,10832,-0.43261247873306274,1.3978577852249146,1384,0.009765625,2127360.0,0.0677083358168602,0.4826989769935608,77.78720092773438,30.674480438232422,0.4239409863948822,593.026140813,1746169925.840417,1.0,1385
0.09580382704734802,10856,-0.4274858832359314,1.3978577852249146,1387,0.008463541977107525,2131968.0,0.1477864682674408,0.4826989769935608,77.78720092773438,29.588542938232422,0.4974883198738098,594.232064809,1746169927.046357,1.0,1388
0.09852267056703568,11144,-0.3884286880493164,1.3978577852249146,1423,0.0078125,2187264.0,0.2252604216337204,0.4826989769935608,77.78720092773438,29.74609375,0.5875529646873474,608.712998978,1746169941.5272932,1.0,1424
0.11674447357654572,11400,-0.2594815492630005,1.3978577852249146,1455,0.0078125,2236416.0,0.1106770858168602,0.4826989769935608,77.78720092773438,30.140625,0.46344995498657227,621.586620686,1746169954.400905,1.0,1456
0.21123337745666504,11624,-0.25570690631866455,1.3978577852249146,1483,0.008463541977107525,2279424.0,0.2545573115348816,0.4826989769935608,77.78720092773438,30.55078125,0.6375720500946045,632.84969322,1746169965.6638882,1.0,1484
0.17393508553504944,11640,-0.33753329515457153,1.3978577852249146,1485,0.00911458395421505,2282496.0,0.13671875,0.4826989769935608,77.78720092773438,29.01302146911621,0.4803747534751892,633.65412759,1746169966.4684184,1.0,1486
0.1497766673564911,11688,-0.2708737552165985,1.3978577852249146,1491,0.0078125,2291712.0,0.1458333432674408,0.4826989769935608,77.78720092773438,30.572917938232422,0.5054678916931152,636.067230592,1746169968.8815207,1.0,1492
0.14109906554222107,11696,-0.2613091468811035,1.3978577852249146,1492,0.00911458395421505,2293248.0,0.24609375,0.4826989769935608,77.78720092773438,29.44270896911621,0.6173692345619202,636.469259767,1746169969.2835414,1.0,1493
0.13732221722602844,11816,-0.20391207933425903,1.3978577852249146,1507,0.008463541977107525,2316288.0,0.2884114682674408,0.4826989769935608,77.78720092773438,29.21875,0.6473486423492432,642.505475615,1746169975.3197649,1.0,1508
0.2178625911474228,12168,-0.18627312779426575,1.3978577852249146,1551,0.008463541977107525,2383872.0,0.154296875,0.4826989769935608,77.78720092773438,29.147136688232422,0.5067082047462463,660.205534252,1746169993.019815,1.0,1552
0.18992534279823303,12216,-0.19799524545669556,1.3978577852249146,1557,0.00911458395421505,2393088.0,0.2760416865348816,0.4826989769935608,77.78720092773438,30.42578125,0.6665223240852356,662.623033417,1746169995.4373186,1.0,1558
0.1676774024963379,12288,-0.21928530931472778,1.3978577852249146,1566,0.0078125,2406912.0,0.1171875,0.4826989769935608,77.78720092773438,28.62890625,0.4354724884033203,666.249133853,1746169999.0633957,1.0,1567
0.20340873301029205,12296,-0.2018589973449707,1.3978577852249146,1567,0.008463541977107525,2408448.0,0.2421875,0.4826989769935608,77.78720092773438,29.244792938232422,0.623429536819458,666.651126589,1746169999.4653955,1.0,1568
0.21245497465133667,12488,-0.21330347657203674,1.3978577852249146,1591,0.00911458395421505,2445312.0,0.2708333432674408,0.4826989769935608,77.78720092773438,31.20442771911621,0.6647300720214844,676.308172753,1746170009.1224732,1.0,1592
0.17911845445632935,12696,-0.26794561743736267,1.3978577852249146,1617,0.00911458395421505,2485248.0,0.125,0.4826989769935608,77.78720092773438,29.71484375,0.46749240159988403,686.764726279,1746170019.578998,1.0,1618
0.17454934120178223,12720,-0.26480820775032043,1.3978577852249146,1620,0.008463541977107525,2489856.0,0.0865885466337204,0.4826989769935608,77.78720092773438,29.45703125,0.41930779814720154,687.971157673,1746170020.7854533,1.0,1621
0.1835799664258957,12896,-0.4719617962837219,1.4636083841323853,1642,0.0078125,2523648.0,0.1809895932674408,0.5275142192840576,79.71726989746094,30.725261688232422,0.5553629398345947,696.927228725,1746170029.7414281,1.0,1643
0.22842203080654144,13512,-0.26203453540802,1.4636083841323853,1719,0.0078125,2641920.0,0.1334635466337204,0.5275142192840576,79.71726989746094,27.053386688232422,0.43586525321006775,727.932733252,1746170060.7470164,1.0,1720
0.21265888214111328,13656,-0.2748976945877075,1.4636083841323853,1737,0.008463541977107525,2669568.0,0.3138020932674408,0.5275142192840576,79.71726989746094,30.4453125,0.7051193118095398,735.172611628,1746170067.9868937,1.0,1738
0.23064348101615906,13776,-0.17745599150657654,1.4636083841323853,1752,0.0078125,2692608.0,0.0944010466337204,0.5275142192840576,79.71726989746094,26.50130271911621,0.37425848841667175,741.20954168,1746170074.0238185,1.0,1753
0.19742700457572937,13832,-0.15273958444595337,1.4636083841323853,1759,0.0078125,2703360.0,0.1373697966337204,0.5275142192840576,79.71726989746094,26.807292938232422,0.42837023735046387,744.025362085,1746170076.8396308,1.0,1760
0.20893360674381256,13872,-0.19331510365009308,1.4636083841323853,1764,0.0078125,2711040.0,0.26171875,0.5275142192840576,79.71726989746094,29.4140625,0.6117956042289734,746.036227887,1746170078.8505042,1.0,1765
0.21405555307865143,13904,-0.20519836246967316,1.4636083841323853,1768,0.0078125,2717184.0,0.1536458432674408,0.5275142192840576,79.71726989746094,28.33724021911621,0.46527308225631714,747.644573237,1746170080.4588623,1.0,1769
0.22901639342308044,13960,-0.1753309667110443,1.4636083841323853,1775,0.0078125,2727936.0,0.1875,0.5275142192840576,79.71726989746094,27.25390625,0.4936005473136902,750.463757296,1746170083.278015,1.0,1776
0.22503845393657684,14000,-0.1596006453037262,1.4636083841323853,1780,0.0078125,2735616.0,0.15234375,0.5275142192840576,79.71726989746094,27.86849021911621,0.457727313041687,752.476789471,1746170085.2910552,1.0,1781
0.21976721286773682,14056,-0.14450578391551971,1.4636083841323853,1787,0.0078125,2746368.0,0.28515625,0.5275142192840576,79.71726989746094,28.272136688232422,0.6290894746780396,755.29163836,1746170088.1059144,1.0,1788
0.23789182305335999,14072,-0.14693254232406616,1.4636083841323853,1789,0.0078125,2749440.0,0.08203125,0.5275142192840576,79.71726989746094,27.43099021911621,0.3674129843711853,756.096159143,1746170088.9104238,1.0,1790
0.2002236545085907,14120,-0.15281572937965393,1.4636083841323853,1795,0.0078125,2758656.0,0.2526041865348816,0.5275142192840576,79.71726989746094,26.229167938232422,0.5560497045516968,758.508418669,1746170091.322713,1.0,1796
0.23757469654083252,14128,-0.20587104558944702,1.4636083841323853,1796,0.0078125,2760192.0,0.0462239608168602,0.5275142192840576,79.71726989746094,26.375,0.3085821270942688,758.910467962,1746170091.7247598,1.0,1797
0.2091931402683258,14176,-0.25201985239982605,1.4636083841323853,1802,0.0078125,2769408.0,0.1432291716337204,0.5275142192840576,79.71726989746094,28.43489646911621,0.4538452625274658,761.325248681,1746170094.1395411,1.0,1803
