grad_steps,returned_episode,_timestamp,returned_episode_returns,test_returned_episode_returns,returned_won_episode,qvals,test_returned_episode,env_step,_runtime,test_returned_won_episode,loss,update_steps,_step,test_returned_episode_lengths,returned_episode_lengths
7488,0.0729166716337204,1746176326.4434543,0.5252387523651123,0.5652068257331848,0.0,-0.06690385937690735,1.0,1485312.0,355.326256291,0.0010427528759464622,0.06322480738162994,967,966,13.009801864624023,11.865885734558105
7504,0.0709635466337204,1746176327.0965004,0.5381945371627808,0.5652068257331848,0.0,-0.06470117717981339,1.0,1488384.0,355.97930687,0.0010427528759464622,0.06030379608273506,969,968,13.009801864624023,11.910807609558105
7520,0.0670572966337204,1746176327.7499585,0.5393446683883667,0.5652068257331848,0.00911458395421505,-0.06557509303092957,1.0,1491456.0,356.632752936,0.0010427528759464622,0.055869314819574356,971,970,13.009801864624023,12.835287094116211
7600,0.0696614608168602,1746176331.0894601,0.5171658396720886,0.6138604879379272,0.0,-0.08049935102462769,0.9999999403953552,1506816.0,359.972273243,0.0016670635668560863,0.07435023784637451,981,980,14.625863075256348,12.131510734558105
7768,0.0703125,1746176337.9476457,0.5348742604255676,0.6138604879379272,0.0,-0.10047591477632523,0.9999999403953552,1539072.0,366.830439173,0.0016670635668560863,0.07862833142280579,1002,1001,14.625863075256348,12.063151359558105
7840,0.0559895858168602,1746176340.8864439,0.51458340883255,0.6138604879379272,0.0,-0.17910464107990265,0.9999999403953552,1552896.0,369.769233694,0.0016670635668560863,0.11451161652803421,1011,1010,14.625863075256348,14.514323234558105
7936,0.0579427108168602,1746176344.809636,0.505902886390686,0.6138604879379272,0.0,-0.16996000707149506,0.9999999403953552,1571328.0,373.692429137,0.0016670635668560863,0.05619679391384125,1023,1022,14.625863075256348,14.427083969116211
8024,0.0546875037252903,1746176348.4021235,0.5105035901069641,0.6138604879379272,0.010416666977107525,-0.1314288079738617,0.9999999403953552,1588224.0,377.284933101,0.0016670635668560863,0.06456087529659271,1034,1033,14.625863075256348,14.824219703674316
8128,0.0585937537252903,1746176352.6510448,0.5154948234558105,0.6138604879379272,0.0,-0.12698829174041748,0.9999999403953552,1608192.0,381.533854974,0.0016670635668560863,0.06008102744817734,1047,1046,14.625863075256348,14.236979484558105
8208,0.0579427108168602,1746176355.9162161,0.5081380605697632,0.6138604879379272,0.0,-0.1232239231467247,0.9999999403953552,1623552.0,384.799010444,0.0016670635668560863,0.0825565755367279,1057,1056,14.625863075256348,14.156901359558105
8256,0.0690104216337204,1746176357.875523,0.5317708849906921,0.6138604879379272,0.0,-0.12394390255212784,0.9999999403953552,1632768.0,386.758329396,0.0016670635668560863,0.05215596407651901,1063,1062,14.625863075256348,12.216797828674316
8320,0.0703125,1746176360.487108,0.5221354961395264,0.6138604879379272,0.0,-0.1232859194278717,0.9999999403953552,1645056.0,389.369885249,0.0016670635668560863,0.062086086720228195,1071,1070,14.625863075256348,11.871745109558105
8336,0.0709635466337204,1746176361.139801,0.5414063334465027,0.6138604879379272,0.00911458395421505,-0.1176086962223053,0.9999999403953552,1648128.0,390.022594834,0.0016670635668560863,0.05721935257315636,1073,1072,14.625863075256348,11.764974594116211
8352,0.0677083358168602,1746176361.797501,0.5352214574813843,0.6138604879379272,0.0,-0.11672720313072205,0.9999999403953552,1651200.0,390.680480526,0.0016670635668560863,0.06313455104827881,1075,1074,14.625863075256348,12.553385734558105
8528,0.06640625,1746176368.9822872,0.5545356273651123,0.6138604879379272,0.0006510416860692203,-0.12161600589752197,0.9999999403953552,1684992.0,397.865095552,0.0016670635668560863,0.058666203171014786,1097,1096,14.625863075256348,12.759115219116211
8664,0.0690104216337204,1746176374.5355513,0.5248264074325562,0.6138604879379272,0.0,-0.12627683579921722,0.9999999403953552,1711104.0,403.418344461,0.0016670635668560863,0.06482228636741638,1114,1113,14.625863075256348,12.305990219116211
8672,0.0690104216337204,1746176374.8620467,0.5408637523651123,0.6138604879379272,0.0,-0.12121859192848206,0.9999999403953552,1712640.0,403.744854712,0.0016670635668560863,0.0702202171087265,1115,1114,14.625863075256348,12.479818344116211
8712,0.0631510466337204,1746176376.4941752,0.50970059633255,0.6138604879379272,0.0,-0.11871835589408875,0.9999999403953552,1720320.0,405.376958832,0.0016670635668560863,0.05938352644443512,1120,1119,14.625863075256348,13.026693344116211
8728,0.0611979216337204,1746176377.147838,0.5345486402511597,0.6138604879379272,0.0,-0.11449085175991058,0.9999999403953552,1723392.0,406.030630554,0.0016670635668560863,0.05958939343690872,1122,1121,14.625863075256348,13.879557609558105
8768,0.0598958358168602,1746176378.7799895,0.5342448353767395,0.6138604879379272,0.00911458395421505,-0.11226939409971237,0.9999999403953552,1731072.0,407.66278024,0.0016670635668560863,0.06162752956151962,1127,1126,14.625863075256348,13.827474594116211
8832,0.0703125,1746176381.3912363,0.5265191793441772,0.6138604879379272,0.0,-0.11793670803308487,0.9999999403953552,1743360.0,410.274026719,0.0016670635668560863,0.06423239409923553,1135,1134,14.625863075256348,12.208985328674316
8896,0.0690104216337204,1746176384.0143125,0.5257161855697632,0.6138604879379272,0.0,-0.09820979833602905,0.9999999403953552,1755648.0,412.897098968,0.0016670635668560863,0.06495143473148346,1143,1142,14.625863075256348,12.419922828674316
9024,0.0638020858168602,1746176389.237348,0.5243056416511536,0.6138604879379272,0.0,-0.11258825659751892,0.9999999403953552,1780224.0,418.120130363,0.0016670635668560863,0.07461175322532654,1159,1158,14.625863075256348,13.141276359558105
9040,0.0657552108168602,1746176389.8903306,0.5251302123069763,0.6138604879379272,0.0,-0.13103613257408142,0.9999999403953552,1783296.0,418.77311097,0.0016670635668560863,0.16246354579925537,1161,1160,14.625863075256348,12.888672828674316
9088,0.0670572966337204,1746176391.8498306,0.533311665058136,0.6138604879379272,0.0,-0.1139829233288765,0.9999999403953552,1792512.0,420.732640099,0.0016670635668560863,0.068197101354599,1167,1166,14.625863075256348,13.009115219116211
9136,0.0657552108168602,1746176393.8083832,0.5162543654441833,0.6138604879379272,0.0,-0.12376713752746582,0.9999999403953552,1801728.0,422.691166483,0.0016670635668560863,0.08225344866514206,1173,1172,14.625863075256348,12.978516578674316
9240,0.0703125,1746176398.0535111,0.523654580116272,0.6138604879379272,0.0,-0.17935539782047272,0.9999999403953552,1821696.0,426.936309408,0.0016670635668560863,0.06584788858890533,1186,1185,14.625863075256348,12.416666984558105
9424,0.0677083358168602,1746176405.5669882,0.5333985090255737,0.6138604879379272,0.0,-0.16936752200126648,0.9999999403953552,1857024.0,434.449786524,0.0016670635668560863,0.0661766529083252,1209,1208,14.625863075256348,12.924479484558105
9528,0.0677083358168602,1746176409.813085,0.5263455510139465,0.6138604879379272,0.0,-0.16664063930511475,0.9999999403953552,1876992.0,438.695882766,0.0016670635668560863,0.055422499775886536,1222,1221,14.625863075256348,12.492188453674316
9584,0.064453125,1746176412.099636,0.5370660424232483,0.6138604879379272,0.010416666977107525,-0.17188039422035217,0.9999999403953552,1887744.0,440.982476655,0.0016670635668560863,0.07809033244848251,1229,1228,14.625863075256348,13.233073234558105
9816,0.0611979216337204,1746176421.5712264,0.5311198234558105,0.6138604879379272,0.0,-0.16472245752811432,0.9999999403953552,1932288.0,450.47828075,0.0016670635668560863,0.0739128589630127,1258,1257,14.625863075256348,13.893880844116211
9920,0.0618489608168602,1746176425.819515,0.5192492008209229,0.6138604879379272,0.0,-0.15031790733337402,0.9999999403953552,1952256.0,454.702309546,0.0016670635668560863,0.07337193936109543,1271,1270,14.625863075256348,13.772135734558105
9960,0.068359375,1746176427.451593,0.5425999164581299,0.6138604879379272,0.0,-0.14849060773849487,0.9999999403953552,1959936.0,456.334380594,0.0016670635668560863,0.053314223885536194,1276,1275,14.625863075256348,12.564454078674316
10064,0.0690104216337204,1746176431.723302,0.5310981869697571,0.6138604879379272,0.0,-0.14212001860141754,0.9999999403953552,1979904.0,460.606074531,0.0016670635668560863,0.07233767956495285,1289,1288,14.625863075256348,12.594401359558105
10104,0.0611979216337204,1746176433.3556526,0.484396755695343,0.6138604879379272,0.0,-0.15664973855018616,0.9999999403953552,1987584.0,462.238435997,0.0016670635668560863,0.06424639374017715,1294,1293,14.625863075256348,13.302735328674316
10136,0.064453125,1746176434.6614773,0.533398449420929,0.6138604879379272,0.0,-0.15683600306510925,0.9999999403953552,1993728.0,463.544253612,0.0016670635668560863,0.08858714997768402,1298,1297,14.625863075256348,12.875000953674316
10264,0.0696614608168602,1746176439.9616647,0.5486979484558105,0.6314234733581543,0.0,-0.16720768809318542,1.0,2018304.0,468.844455569,0.003536901669576764,0.0717838779091835,1314,1313,14.530535697937012,12.324219703674316
10280,0.0709635466337204,1746176440.6146789,0.5298178195953369,0.6314234733581543,0.0,-0.16549739241600037,1.0,2021376.0,469.497466174,0.003536901669576764,0.06927888095378876,1316,1315,14.530535697937012,12.063802719116211
10296,0.0716145858168602,1746176441.2674315,0.5248698592185974,0.6314234733581543,0.0,-0.1464662402868271,1.0,2024448.0,470.150213933,0.003536901669576764,0.09120309352874756,1318,1317,14.530535697937012,11.918620109558105
10624,0.0553385429084301,1746176454.6600258,0.5215278267860413,0.6314234733581543,0.0,-0.156415656208992,1.0,2087424.0,483.542832497,0.003536901669576764,0.05994249880313873,1359,1358,14.530535697937012,14.861979484558105
10656,0.0546875037252903,1746176455.9659495,0.5346788763999939,0.6314234733581543,0.011718750931322575,-0.1532253623008728,1.0,2093568.0,484.848757526,0.003536901669576764,0.07246905565261841,1363,1362,14.530535697937012,14.722657203674316
10808,0.0546875037252903,1746176462.1698942,0.5263238549232483,0.6314234733581543,0.0,-0.13493594527244568,1.0,2122752.0,491.052684474,0.003536901669576764,0.07938035577535629,1382,1381,14.530535697937012,14.575521469116211
10864,0.0553385429084301,1746176464.457238,0.5171007513999939,0.6314234733581543,0.0,-0.12885379791259766,1.0,2133504.0,493.340023771,0.003536901669576764,0.06764187663793564,1389,1388,14.530535697937012,14.404297828674316
10904,0.068359375,1746176466.0894275,0.533333420753479,0.6314234733581543,0.0,-0.12810440361499786,1.0,2141184.0,494.972232238,0.003536901669576764,0.07390420883893967,1394,1393,14.530535697937012,12.172526359558105
11080,0.0657552108168602,1746176473.2750082,0.5504992604255676,0.6314234733581543,0.0,-0.1116250604391098,1.0,2174976.0,502.157794773,0.003536901669576764,0.06833763420581818,1416,1415,14.530535697937012,12.912760734558105
11136,0.0598958358168602,1746176475.5603895,0.5453125834465027,0.6314234733581543,0.011718750931322575,-0.12254731357097626,1.0,2185728.0,504.44318603,0.003536901669576764,0.06248468905687332,1423,1422,14.530535697937012,13.878255844116211
11176,0.0631510466337204,1746176477.1925037,0.5553169250488281,0.6314234733581543,0.0,-0.12253771722316742,1.0,2193408.0,506.075294067,0.003536901669576764,0.07574471086263657,1428,1427,14.530535697937012,13.288412094116211
11288,0.0651041716337204,1746176481.7628887,0.544162392616272,0.6314234733581543,0.0,-0.12291820347309113,1.0,2214912.0,510.645686073,0.003536901669576764,0.0729331374168396,1442,1441,14.530535697937012,12.899088859558105
11312,0.068359375,1746176482.7451856,0.5449002981185913,0.6314234733581543,0.0,-0.12170802056789398,1.0,2219520.0,511.628016442,0.003536901669576764,0.06389331817626953,1445,1444,14.530535697937012,12.483073234558105
11360,0.068359375,1746176484.7036192,0.55078125,0.6314234733581543,0.0,-0.12430475652217865,1.0,2228736.0,513.58646772,0.003536901669576764,0.07815444469451904,1451,1450,14.530535697937012,12.350260734558105
11384,0.0690104216337204,1746176485.682958,0.5437717437744141,0.6314234733581543,0.0,-0.1302943080663681,1.0,2233344.0,514.56575448,0.003536901669576764,0.070804163813591,1454,1453,14.530535697937012,12.442057609558105
11408,0.0690104216337204,1746176486.6621182,0.5458117723464966,0.6314234733581543,0.0,-0.1275838315486908,1.0,2237952.0,515.544906275,0.003536901669576764,0.0802333801984787,1457,1456,14.530535697937012,12.458333969116211
11656,0.0605468787252903,1746176496.7859251,0.5561198592185974,0.6314234733581543,0.0,-0.12003280222415924,1.0,2285568.0,525.668742951,0.003536901669576764,0.07874737679958344,1488,1487,14.530535697937012,14.064454078674316
11664,0.0696614608168602,1746176497.1125402,0.5422960519790649,0.6314234733581543,0.0,-0.11937391757965088,1.0,2287104.0,525.995354839,0.003536901669576764,0.08074656128883362,1489,1488,14.530535697937012,12.341146469116211
11792,0.068359375,1746176502.3369348,0.5192274451255798,0.6314234733581543,0.0,-0.12066856026649475,1.0,2311680.0,531.21974188,0.003536901669576764,0.07131022214889526,1505,1504,14.530535697937012,12.513672828674316
11976,0.0625,1746176509.8490663,0.5489150881767273,0.6314234733581543,0.0,-0.12175752967596054,1.0,2347008.0,538.731880286,0.003536901669576764,0.07060650736093521,1528,1527,14.530535697937012,13.604166984558105
11992,0.0696614608168602,1746176510.5018952,0.5567057728767395,0.6314234733581543,0.012369791977107525,-0.1190318837761879,1.0,2350080.0,539.384686485,0.003536901669576764,0.07577218860387802,1530,1529,14.530535697937012,12.478516578674316
12040,0.0657552108168602,1746176512.4624305,0.5570964217185974,0.6314234733581543,0.01692708395421505,-0.11886578053236008,1.0,2359296.0,541.345233312,0.003536901669576764,0.07564401626586914,1536,1535,14.530535697937012,12.236329078674316
12088,0.0572916679084301,1746176514.4210823,0.5380426049232483,0.6314234733581543,0.00911458395421505,-0.148897185921669,1.0,2368512.0,543.303866814,0.003536901669576764,0.0845932811498642,1542,1541,14.530535697937012,14.464193344116211
12120,0.0677083358168602,1746176515.7281241,0.5423177480697632,0.6314234733581543,0.0,-0.16153931617736816,1.0,2374656.0,544.610925865,0.003536901669576764,0.06471623480319977,1546,1545,14.530535697937012,12.462240219116211
12336,0.0618489608168602,1746176524.5482452,0.537239670753479,0.6314234733581543,0.008463541977107525,-0.13976584374904633,1.0,2416128.0,553.431023752,0.003536901669576764,0.059756435453891754,1573,1572,14.530535697937012,13.646485328674316
12416,0.0651041716337204,1746176527.822426,0.5511936545372009,0.6314234733581543,0.0,-0.13936594128608704,1.0,2431488.0,556.705209599,0.003536901669576764,0.0740850567817688,1583,1582,14.530535697937012,12.811198234558105
12576,0.0598958358168602,1746176534.3524764,0.548871636390686,0.6314234733581543,0.010416666977107525,-0.12643572688102722,1.0,2462208.0,563.235268285,0.003536901669576764,0.08705749362707138,1603,1602,14.530535697937012,13.955729484558105
12728,0.0696614608168602,1746176540.5555167,0.5343099236488342,0.6314234733581543,0.0,-0.15084077417850494,1.0,2491392.0,569.438321642,0.003536901669576764,0.16453474760055542,1622,1621,14.530535697937012,12.238932609558105
12824,0.0625,1746176544.5565937,0.5749133229255676,0.6426488757133484,0.008463541977107525,-0.16944080591201782,1.0,2509824.0,573.439405724,0.002232142724096775,0.12479838728904724,1634,1633,13.927454948425293,13.712240219116211
12832,0.0690104216337204,1746176544.883329,0.528428852558136,0.6426488757133484,0.0,-0.17045187950134277,1.0,2511360.0,573.766129718,0.002232142724096775,0.10572457313537598,1635,1634,13.927454948425293,12.111979484558105
12992,0.064453125,1746176551.4128666,0.5687066912651062,0.6426488757133484,0.008463541977107525,-0.16751037538051605,1.0,2542080.0,580.295658029,0.002232142724096775,0.11195331811904907,1655,1654,13.927454948425293,13.020833969116211
13064,0.064453125,1746176554.3508203,0.5440973043441772,0.6426488757133484,0.0,-0.1777697205543518,1.0,2555904.0,583.233613731,0.002232142724096775,0.09636165201663971,1664,1663,13.927454948425293,13.151041984558105
13088,0.0631510466337204,1746176555.3300393,0.5429688692092896,0.6426488757133484,0.0,-0.18017637729644775,1.0,2560512.0,584.21283636,0.002232142724096775,0.09812100976705551,1667,1666,13.927454948425293,13.520182609558105
13096,0.0618489608168602,1746176555.6562762,0.5436415672302246,0.6426488757133484,0.0,-0.17748486995697021,1.0,2562048.0,584.539060079,0.002232142724096775,0.1023838147521019,1668,1667,13.927454948425293,13.323568344116211
13128,0.0696614608168602,1746176556.9631853,0.5590495467185974,0.6426488757133484,0.0,-0.18267510831356049,1.0,2568192.0,585.845985502,0.002232142724096775,0.10688520967960358,1672,1671,13.927454948425293,12.196615219116211
13136,0.0729166716337204,1746176557.2894838,0.5370660424232483,0.6426488757133484,0.0,-0.20241910219192505,1.0,2569728.0,586.17229871,0.002232142724096775,0.1116778776049614,1673,1672,13.927454948425293,11.858724594116211
13192,0.0651041716337204,1746176559.5741875,0.5495226383209229,0.6426488757133484,0.0,-0.21095585823059082,1.0,2580480.0,588.456981704,0.002232142724096775,0.09079767763614655,1680,1679,13.927454948425293,12.830079078674316
13216,0.0677083358168602,1746176560.5541022,0.5686632990837097,0.6426488757133484,0.0,-0.20591865479946136,1.0,2585088.0,589.436910026,0.002232142724096775,0.0853261798620224,1683,1682,13.927454948425293,12.766927719116211
13248,0.0670572966337204,1746176561.8632126,0.553059995174408,0.6426488757133484,0.008463541977107525,-0.20166903734207153,1.0,2591232.0,590.746080009,0.002232142724096775,0.0774272233247757,1687,1686,13.927454948425293,12.692708969116211
13344,0.0631510466337204,1746176565.7841258,0.5629992485046387,0.6426488757133484,0.008463541977107525,-0.20174318552017212,1.0,2609664.0,594.666919396,0.002232142724096775,0.07774581015110016,1699,1698,13.927454948425293,13.233724594116211
13552,0.0579427108168602,1746176574.294975,0.5429254174232483,0.6426488757133484,0.008463541977107525,-0.18880876898765564,1.0,2649600.0,603.17777486,0.002232142724096775,0.08120035380125046,1725,1724,13.927454948425293,14.137370109558105
13592,0.0585937537252903,1746176575.9354157,0.5396050810813904,0.6426488757133484,0.0,-0.19479775428771973,1.0,2657280.0,604.818231736,0.002232142724096775,0.08955677598714828,1730,1729,13.927454948425293,14.296875953674316
13776,0.0592447929084301,1746176583.4473758,0.5652995705604553,0.6426488757133484,0.005859375465661287,-0.17332087457180023,1.0,2692608.0,612.330157674,0.002232142724096775,0.09407418966293335,1753,1752,13.927454948425293,13.776693344116211
13896,0.0625,1746176588.3498569,0.5542752742767334,0.6426488757133484,0.008463541977107525,-0.18877792358398438,1.0,2715648.0,617.232680398,0.002232142724096775,0.09625164419412613,1768,1767,13.927454948425293,13.244141578674316
13920,0.0625,1746176589.329571,0.5504340529441833,0.6426488757133484,0.0,-0.1872064173221588,1.0,2720256.0,618.212389897,0.002232142724096775,0.11086244881153107,1771,1770,13.927454948425293,13.333985328674316
13968,0.0611979216337204,1746176591.288801,0.5589410662651062,0.6426488757133484,0.0,-0.18474465608596802,1.0,2729472.0,620.171613857,0.002232142724096775,0.07998166978359222,1777,1776,13.927454948425293,13.819662094116211
13992,0.0605468787252903,1746176592.2687254,0.548090398311615,0.6426488757133484,0.005859375465661287,-0.18952031433582306,1.0,2734080.0,621.151545766,0.002232142724096775,0.08875146508216858,1780,1779,13.927454948425293,13.598307609558105
14000,0.0592447929084301,1746176592.5950484,0.5474827289581299,0.6426488757133484,0.0,-0.18707843124866486,1.0,2735616.0,621.477870346,0.002232142724096775,0.08911491930484772,1781,1780,13.927454948425293,13.546875953674316
14096,0.0611979216337204,1746176596.514279,0.543012261390686,0.6426488757133484,0.0,-0.19088231027126312,1.0,2754048.0,625.39706207,0.002232142724096775,0.08458024263381958,1793,1792,13.927454948425293,14.044922828674316
14104,0.0690104216337204,1746176596.8407385,0.54388028383255,0.6426488757133484,0.0,-0.19572317600250244,1.0,2755584.0,625.723547093,0.002232142724096775,0.0823809951543808,1794,1793,13.927454948425293,12.371094703674316
14128,0.0611979216337204,1746176597.8206198,0.5540799498558044,0.6426488757133484,0.0,-0.19040435552597046,1.0,2760192.0,626.703418407,0.002232142724096775,0.09004168957471848,1797,1796,13.927454948425293,13.829427719116211
14400,0.0625,1746176608.9275746,0.5485026836395264,0.6426488757133484,0.0,-0.18686124682426453,1.0,2812416.0,637.810384535,0.002232142724096775,0.08084885776042938,1831,1830,13.927454948425293,13.238932609558105
14480,0.06640625,1746176612.1971881,0.550021767616272,0.6426488757133484,0.0,-0.18142150342464447,1.0,2827776.0,641.079986018,0.002232142724096775,0.09136103093624115,1841,1840,13.927454948425293,12.710287094116211
14576,0.0625,1746176616.115607,0.5473742485046387,0.6426488757133484,0.0,-0.1789139062166214,1.0,2846208.0,644.998418969,0.002232142724096775,0.08767713606357574,1853,1852,13.927454948425293,13.389974594116211
14624,0.0566406287252903,1746176618.076151,0.5436415672302246,0.6426488757133484,0.0,-0.18028052151203156,1.0,2855424.0,646.958943315,0.002232142724096775,0.0983063280582428,1859,1858,13.927454948425293,14.416666984558105
14688,0.0605468787252903,1746176620.689346,0.5483941435813904,0.6426488757133484,0.00911458395421505,-0.17684519290924072,1.0,2867712.0,649.572133772,0.002232142724096775,0.09437084943056107,1867,1866,13.927454948425293,13.979166984558105
14776,0.06640625,1746176624.2942443,0.5516493916511536,0.6426488757133484,0.0,-0.1569100171327591,1.0,2884608.0,653.177079845,0.002232142724096775,0.11454915255308151,1878,1877,13.927454948425293,12.922526359558105
14832,0.0625,1746176626.5797668,0.5248916149139404,0.6426488757133484,0.0,-0.17084893584251404,1.0,2895360.0,655.462563591,0.002232142724096775,0.12577417492866516,1885,1884,13.927454948425293,13.680990219116211
14856,0.0638020858168602,1746176627.5592046,0.5425565242767334,0.6426488757133484,0.0,-0.16793033480644226,1.0,2899968.0,656.441988763,0.002232142724096775,0.13717874884605408,1888,1887,13.927454948425293,13.336588859558105
14976,0.0605468787252903,1746176632.4579062,0.5436198711395264,0.6426488757133484,0.008463541977107525,-0.16591328382492065,1.0,2923008.0,661.340709305,0.002232142724096775,0.12811008095741272,1903,1902,13.927454948425293,13.691407203674316
15016,0.0592447929084301,1746176634.090372,0.5485026836395264,0.6426488757133484,0.008463541977107525,-0.17189669609069824,1.0,2930688.0,662.973160769,0.002232142724096775,0.11658526957035065,1908,1907,13.927454948425293,14.285807609558105
15048,0.0579427108168602,1746176635.395999,0.5382813215255737,0.6426488757133484,0.0,-0.17009609937667847,1.0,2936832.0,664.278798439,0.002232142724096775,0.12178289890289307,1912,1911,13.927454948425293,14.257813453674316
15064,0.0605468787252903,1746176636.0492373,0.5543837547302246,0.6426488757133484,0.0,-0.17170876264572144,1.0,2939904.0,664.932054485,0.002232142724096775,0.09985221922397614,1914,1913,13.927454948425293,13.858724594116211
15384,0.068359375,1746176649.1914904,0.5434244871139526,0.6564739346504211,0.0,-0.16147014498710632,1.0,3001344.0,678.074293631,0.009833762422204018,0.12437048554420471,1954,1953,14.480449676513672,12.410807609558105
15432,0.06640625,1746176651.1514966,0.5370877385139465,0.6564739346504211,0.0,-0.16944283246994019,1.0,3010560.0,680.034290331,0.009833762422204018,0.11328248679637909,1960,1959,14.480449676513672,12.735026359558105
15504,0.0631510466337204,1746176654.0911155,0.5510417819023132,0.6564739346504211,0.0,-0.1680956482887268,1.0,3024384.0,682.973910026,0.009833762422204018,0.14340123534202576,1969,1968,14.480449676513672,13.173829078674316
15688,0.0703125,1746176661.6039217,0.5496528148651123,0.6564739346504211,0.0,-0.19146081805229187,1.0,3059712.0,690.486741905,0.009833762422204018,0.10101103782653809,1992,1991,14.480449676513672,12.376954078674316
15752,0.0631510466337204,1746176664.2190034,0.5636502504348755,0.6564739346504211,0.0,-0.18181371688842773,1.0,3072000.0,693.101797155,0.009833762422204018,0.11356966197490692,2000,1999,14.480449676513672,13.274740219116211
15800,0.06640625,1746176666.177635,0.5474392771720886,0.6564739346504211,0.0,-0.1738794595003128,1.0,3081216.0,695.060446579,0.009833762422204018,0.14697961509227753,2006,2005,14.480449676513672,12.942708969116211
15936,0.0611979216337204,1746176671.7308133,0.5367405414581299,0.6564739346504211,0.010416666977107525,-0.19590719044208527,1.0,3107328.0,700.613781623,0.009833762422204018,0.14030730724334717,2023,2022,14.480449676513672,13.910157203674316
16016,0.0657552108168602,1746176674.9964752,0.5462239980697632,0.6564739346504211,0.0,-0.20939484238624573,1.0,3122688.0,703.879279514,0.009833762422204018,0.1205839216709137,2033,2032,14.480449676513672,12.901041984558105
16040,0.0651041716337204,1746176675.976254,0.5494140982627869,0.6564739346504211,0.0,-0.20657828450202942,1.0,3127296.0,704.859042404,0.009833762422204018,0.1266554594039917,2036,2035,14.480449676513672,12.896485328674316
16080,0.064453125,1746176677.6090124,0.5620226860046387,0.6564739346504211,0.0,-0.20521268248558044,1.0,3134976.0,706.491804695,0.009833762422204018,0.12097704410552979,2041,2040,14.480449676513672,13.163412094116211
16104,0.064453125,1746176678.589067,0.539084255695343,0.6564739346504211,0.0,-0.2096116840839386,1.0,3139584.0,707.471848416,0.009833762422204018,0.12836997210979462,2044,2043,14.480449676513672,13.228516578674316
16192,0.0631510466337204,1746176682.18528,0.5510634183883667,0.6564739346504211,0.0,-0.20821042358875275,1.0,3156480.0,711.06808745,0.009833762422204018,0.10925766080617905,2055,2054,14.480449676513672,13.126954078674316
16368,0.0625,1746176689.3716025,0.54680997133255,0.6564739346504211,0.01106770895421505,-0.18958298861980438,1.0,3190272.0,718.254426872,0.009833762422204018,0.1410703808069229,2077,2076,14.480449676513672,13.427735328674316
16384,0.0611979216337204,1746176690.024353,0.5548828840255737,0.6564739346504211,0.0,-0.19472730159759521,1.0,3193344.0,718.907163246,0.009833762422204018,0.12958645820617676,2079,2078,14.480449676513672,13.714193344116211
16392,0.06640625,1746176690.3509247,0.55266934633255,0.6564739346504211,0.0,-0.19255129992961884,1.0,3194880.0,719.233720486,0.009833762422204018,0.14612045884132385,2080,2079,14.480449676513672,12.647135734558105
16504,0.0618489608168602,1746176694.925694,0.5436415672302246,0.6564739346504211,0.008463541977107525,-0.19256049394607544,1.0,3216384.0,723.808518826,0.009833762422204018,0.12890973687171936,2094,2093,14.480449676513672,13.428385734558105
16576,0.068359375,1746176697.8639524,0.553949773311615,0.6564739346504211,0.010416666977107525,-0.19273626804351807,1.0,3230208.0,726.746781147,0.009833762422204018,0.12471693754196167,2103,2102,14.480449676513672,12.403646469116211
16600,0.0638020858168602,1746176698.843336,0.5455513000488281,0.6564739346504211,0.0,-0.19659505784511566,1.0,3234816.0,727.726119765,0.009833762422204018,0.12278806418180466,2106,2105,14.480449676513672,13.102865219116211
16840,0.064453125,1746176708.6442182,0.5547527074813843,0.6564739346504211,0.010416666977107525,-0.18832823634147644,1.0,3280896.0,737.527046163,0.009833762422204018,0.12605884671211243,2136,2135,14.480449676513672,12.985026359558105
17000,0.0638020858168602,1746176715.1750495,0.5481120347976685,0.6564739346504211,0.004557291977107525,-0.18248245120048523,1.0,3311616.0,744.057857327,0.009833762422204018,0.14192765951156616,2156,2155,14.480449676513672,13.461588859558105
17152,0.0592447929084301,1746176721.4060571,0.5817708373069763,0.6564739346504211,0.0182291679084301,-0.1744495928287506,1.0,3340800.0,750.288857867,0.009833762422204018,0.12741659581661224,2175,2174,14.480449676513672,14.216797828674316
17216,0.0677083358168602,1746176724.0214298,0.5515408515930176,0.6564739346504211,0.0,-0.17175205051898956,1.0,3353088.0,752.904213255,0.009833762422204018,0.16012048721313477,2183,2182,14.480449676513672,12.661458969116211
17392,0.0631510466337204,1746176731.2049208,0.5362197160720825,0.6564739346504211,0.0,-0.18380478024482727,1.0,3386880.0,760.087713603,0.009833762422204018,0.14368730783462524,2205,2204,14.480449676513672,13.368490219116211
17416,0.0657552108168602,1746176732.1877527,0.5447700023651123,0.6564739346504211,0.0,-0.18480432033538818,1.0,3391488.0,761.070546042,0.009833762422204018,0.1345633864402771,2208,2207,14.480449676513672,12.639974594116211
17704,0.0605468787252903,1746176743.9519024,0.554709255695343,0.6564739346504211,0.0,-0.18977175652980804,1.0,3446784.0,772.83470404,0.009833762422204018,0.1381707340478897,2244,2243,14.480449676513672,13.902344703674316
17824,0.0533854179084301,1746176748.851785,0.5261285901069641,0.6564739346504211,0.0,-0.2047383189201355,1.0,3469824.0,777.734581848,0.009833762422204018,0.13868623971939087,2259,2258,14.480449676513672,15.418621063232422
