returned_episode_lengths,returned_won_episode,update_steps,qvals,_step,test_returned_episode_returns,returned_episode_returns,loss,test_returned_episode,returned_episode,_runtime,test_returned_episode_lengths,grad_steps,test_returned_won_episode,env_step,_timestamp
24.947267532348633,0.0,16,0.0,15,0.15269418060779572,0.2280099093914032,0.0,1.0,0.02343750186264515,62.64512767,31.343334197998047,0,0.0,24576,1747605501.675265
25.086589813232422,0.0,98,0.8395155668258667,97,0.15269418060779572,0.2696855068206787,0.06550796329975128,1.0,0.0221354179084301,93.113695692,31.343334197998047,536,0.0,150528,1747605532.1437836
25.72786521911621,0.0,99,0.8181343674659729,98,0.15269418060779572,0.3040570616722107,0.06485691666603088,1.0,0.02278645895421505,93.55033976,31.343334197998047,544,0.0,152064,1747605532.580438
26.252605438232422,0.0,102,0.8587106466293335,101,0.15269418060779572,0.2987355589866638,0.18480882048606873,1.0,0.02278645895421505,94.862081188,31.343334197998047,568,0.0,156672,1747605533.892167
25.791017532348633,0.0,110,0.8054907917976379,109,0.15269418060779572,0.2741171717643738,0.07263189554214478,1.0,0.02343750186264515,98.370650542,31.343334197998047,632,0.0,168960,1747605537.4007587
25.902345657348633,0.0,137,0.8861950635910034,136,0.15269418060779572,0.2613607943058014,0.07923576235771179,1.0,0.02343750186264515,110.235831791,31.343334197998047,848,0.0,210432,1747605549.2659085
26.567058563232422,0.0,152,0.9200204014778137,151,0.15269418060779572,0.27368253469467163,0.0915084034204483,1.0,0.02278645895421505,116.837059698,31.343334197998047,968,0.0,233472,1747605555.8671665
26.770183563232422,0.0,169,0.94997239112854,168,0.15269418060779572,0.290364533662796,0.09259897470474243,1.0,0.02278645895421505,124.301528602,31.343334197998047,1104,0.0,259584,1747605563.3316643
25.74153709411621,0.0,176,0.9549047946929932,175,0.15269418060779572,0.2755883038043976,0.07840029895305634,1.0,0.02343750186264515,127.37828122,31.343334197998047,1160,0.0,270336,1747605566.408424
26.36263084411621,0.0,187,0.990138053894043,186,0.15269418060779572,0.2968025505542755,0.09163139760494232,1.0,0.0221354179084301,132.213389989,31.343334197998047,1248,0.0,287232,1747605571.243503
27.068361282348633,0.0,206,0.9953771233558655,205,0.15269418060779572,0.2851669490337372,0.08178521692752838,1.0,0.02148437686264515,140.566238557,31.343334197998047,1400,0.0,316416,1747605579.5963771
26.16731834411621,0.0,258,1.050648808479309,257,0.15269418060779572,0.2780401408672333,0.06322314590215683,1.0,0.02148437686264515,163.44127593,31.343334197998047,1816,0.0,396288,1747605602.4713635
25.73567771911621,0.0,264,1.0562776327133179,263,0.15269418060779572,0.28390318155288696,0.0654333084821701,1.0,0.02343750186264515,166.090943784,31.343334197998047,1864,0.0,405504,1747605605.1209142
25.906251907348633,0.0,267,1.0703073740005493,266,0.15269418060779572,0.2981622815132141,0.06412188708782196,1.0,0.0221354179084301,167.406478233,31.343334197998047,1888,0.0,410112,1747605606.4365566
26.101564407348633,0.0,271,1.0600318908691406,270,0.15269418060779572,0.274066299200058,0.06449104845523834,1.0,0.02083333395421505,169.169445701,31.343334197998047,1920,0.0,416256,1747605608.1994789
25.313152313232422,0.0,277,1.0781242847442627,276,0.15269418060779572,0.3021291196346283,0.06724890321493149,1.0,0.0240885429084301,171.813283783,31.343334197998047,1968,0.0,425472,1747605610.843367
27.235027313232422,0.0,283,1.0810636281967163,282,0.15269418060779572,0.312945157289505,0.061831288039684296,1.0,0.02083333395421505,174.446066096,31.343334197998047,2016,0.0,434688,1747605613.4761846
