returned_episode_lengths,returned_won_episode,update_steps,qvals,_step,test_returned_episode_returns,returned_episode_returns,loss,test_returned_episode,returned_episode,_runtime,test_returned_episode_lengths,grad_steps,test_returned_won_episode,env_step,_timestamp
24.815105438232422,0.0,7,0.0,6,0.15269418060779572,0.19913290441036224,0.0,1.0,0.02343750186264515,58.844687441,31.343334197998047,0,0.0,10752,1747589110.7222183
24.947267532348633,0.0,16,0.0,15,0.15269418060779572,0.2280099093914032,0.0,1.0,0.02343750186264515,59.485015682,31.343334197998047,0,0.0,24576,1747589111.3625689
26.828777313232422,0.0,24,0.0,23,0.15269418060779572,0.2399681806564331,0.0,1.0,0.02343750186264515,60.049204362,31.343334197998047,0,0.0,36864,1747589111.9267697
26.675783157348633,0.0,27,0.0,26,0.15269418060779572,0.215286985039711,0.0,1.0,0.02148437686264515,60.260851596,31.343334197998047,0,0.0,41472,1747589112.138383
25.30599021911621,0.0,69,0.6954127550125122,68,0.15269418060779572,0.27516183257102966,0.03877609968185425,1.0,0.02278645895421505,77.871411803,31.343334197998047,304,0.0,105984,1747589129.7488189
26.523439407348633,0.0,70,0.6899844408035278,69,0.15269418060779572,0.2755250334739685,0.036526359617710114,1.0,0.02278645895421505,78.327228691,31.343334197998047,312,0.0,107520,1747589130.2045991
25.71809959411621,0.0,82,0.7962524890899658,81,0.15269418060779572,0.26399555802345276,0.18708667159080505,1.0,0.02343750186264515,83.800483227,31.343334197998047,408,0.0,125952,1747589135.6779006
26.451173782348633,0.0,90,0.7251527309417725,89,0.15269418060779572,0.24953830242156982,0.09128990769386292,1.0,0.02148437686264515,87.459330774,31.343334197998047,472,0.0,138240,1747589139.3367085
26.219402313232422,0.0,95,0.6534954905509949,94,0.15269418060779572,0.2693144679069519,0.12778609991073608,1.0,0.02278645895421505,89.738376049,31.343334197998047,512,0.0,145920,1747589141.615808
26.04036521911621,0.0,108,0.5786884427070618,107,0.15269418060779572,0.27165648341178894,0.20178642868995667,1.0,0.02278645895421505,95.673829462,31.343334197998047,616,0.0,165888,1747589147.5512364
26.563152313232422,0.0,122,0.5088311433792114,121,0.15269418060779572,0.26714247465133667,0.1316581517457962,1.0,0.0221354179084301,102.05593169,31.343334197998047,728,0.0,187392,1747589153.9333534
26.230470657348633,0.0,127,0.4673156142234802,126,0.15269418060779572,0.26674553751945496,0.1321624219417572,1.0,0.0221354179084301,104.344880297,31.343334197998047,768,0.0,195072,1747589156.222258
27.064455032348633,0.0,151,0.42543625831604004,150,0.15269418060779572,0.2689722180366516,0.15809719264507294,1.0,0.02278645895421505,115.289714664,31.343334197998047,960,0.0,231936,1747589167.1671278
25.48958396911621,0.0,152,0.4340859055519104,151,0.15269418060779572,0.24888715147972107,0.12844596803188324,1.0,0.02278645895421505,115.745488671,31.343334197998047,968,0.0,233472,1747589167.6229095
26.475261688232422,0.0,157,0.40158236026763916,156,0.15269418060779572,0.2641599178314209,0.11364728212356567,1.0,0.0221354179084301,118.025956603,31.343334197998047,1008,0.0,241152,1747589169.9033906
26.492839813232422,0.0,188,0.48858872056007385,187,0.15269418060779572,0.3048608899116516,0.11842955648899078,1.0,0.02343750186264515,132.171101141,31.343334197998047,1256,0.0,288768,1747589184.048498
24.63997459411621,0.0,195,0.4279957413673401,194,0.15269418060779572,0.26815199851989746,0.11684358865022659,1.0,0.02278645895421505,135.360958038,31.343334197998047,1312,0.0,299520,1747589187.2383623
26.59309959411621,0.0,204,0.4530501961708069,203,0.15269418060779572,0.26876330375671387,0.11137878894805908,1.0,0.0221354179084301,139.467574214,31.343334197998047,1384,0.0,313344,1747589191.3450098
26.345705032348633,0.0,216,0.4574967324733734,215,0.15269418060779572,0.2621622383594513,0.17950701713562012,1.0,0.02083333395421505,144.94336031,31.343334197998047,1480,0.0,331776,1747589196.8207927
26.397136688232422,0.0,222,0.46423327922821045,221,0.15269418060779572,0.28770607709884644,0.12472137808799744,1.0,0.02343750186264515,147.678119949,31.343334197998047,1528,0.0,340992,1747589199.5555363
26.041017532348633,0.0,224,0.4284379482269287,223,0.15269418060779572,0.2526266276836395,0.12679193913936615,1.0,0.02343750186264515,148.589675426,31.343334197998047,1544,0.0,344064,1747589200.4671087
26.299480438232422,0.0,242,0.45529550313949585,241,0.15269418060779572,0.2693111300468445,0.12096139043569565,1.0,0.02278645895421505,156.805711763,31.343334197998047,1688,0.0,371712,1747589208.6831179
25.78645896911621,0.0,249,0.40946125984191895,248,0.15269418060779572,0.2642002999782562,0.19094184041023254,1.0,0.0240885429084301,159.997174274,31.343334197998047,1744,0.0,382464,1747589211.8745282
26.065105438232422,0.0,251,0.4128846824169159,250,0.15269418060779572,0.2740490734577179,0.20473119616508484,1.0,0.02148437686264515,160.919382575,31.343334197998047,1760,0.0,385536,1747589212.7968318
25.19856834411621,0.0,266,0.3766385018825531,265,0.15269418060779572,0.28017234802246094,0.13226525485515594,1.0,0.02278645895421505,167.761490312,31.343334197998047,1880,0.0,408576,1747589219.6389139
26.094402313232422,0.0,268,0.37870168685913086,267,0.15269418060779572,0.3100401759147644,0.1272539347410202,1.0,0.02083333395421505,168.672849238,31.343334197998047,1896,0.0,411648,1747589220.5502768
27.800783157348633,0.0,326,0.36555254459381104,325,0.4602660834789276,0.31202855706214905,0.22307732701301575,1.0,0.02148437686264515,195.241885458,39.3921012878418,2360,0.0,500736,1747589247.1193414
26.105470657348633,0.0,332,0.34958314895629883,331,0.4602660834789276,0.3336835503578186,0.21375444531440735,1.0,0.02278645895421505,197.979007136,39.3921012878418,2408,0.0,509952,1747589249.8564396
26.67708396911621,0.0,352,0.34718096256256104,351,0.4602660834789276,0.28625017404556274,0.5974137783050537,1.0,0.0221354179084301,207.106663523,39.3921012878418,2568,0.0,540672,1747589258.9841008
26.496746063232422,0.0,365,0.2967110276222229,364,0.4602660834789276,0.26594483852386475,0.3171271085739136,1.0,0.0221354179084301,213.039898378,39.3921012878418,2672,0.0,560640,1747589264.917352
26.669923782348633,0.0,370,0.2876930832862854,369,0.4602660834789276,0.2762342095375061,0.33519524335861206,1.0,0.02083333395421505,215.318360054,39.3921012878418,2712,0.0,568320,1747589267.195825
26.350261688232422,0.0,376,0.311895489692688,375,0.4602660834789276,0.24770188331604004,0.30619508028030396,1.0,0.02343750186264515,218.053705463,39.3921012878418,2760,0.0,577536,1747589269.9311492
26.15950584411621,0.0,378,0.30615246295928955,377,0.4602660834789276,0.2708756625652313,0.32058900594711304,1.0,0.02278645895421505,218.964926807,39.3921012878418,2776,0.0,580608,1747589270.842371
26.228517532348633,0.0,398,0.3121510148048401,397,0.4602660834789276,0.29501578211784363,0.29753684997558594,1.0,0.02148437686264515,228.087117959,39.3921012878418,2936,0.0,611328,1747589279.9645302
26.22005271911621,0.0,400,0.305263489484787,399,0.4602660834789276,0.3214612305164337,0.32472503185272217,1.0,0.02343750186264515,228.998720243,39.3921012878418,2952,0.0,614400,1747589280.876158
26.43099021911621,0.0,414,0.3551270365715027,413,0.4602660834789276,0.2744900584220886,0.3697141706943512,1.0,0.0201822929084301,235.498034375,39.3921012878418,3064,0.0,635904,1747589287.3754096
26.199871063232422,0.0,440,0.42926958203315735,439,0.4602660834789276,0.3069530725479126,0.22314414381980896,1.0,0.02148437686264515,247.366258072,39.3921012878418,3272,0.0,675840,1747589299.2436829
25.643230438232422,0.0,472,0.3895190358161926,471,0.4602660834789276,0.3045611083507538,0.13400299847126007,1.0,0.02148437686264515,261.973670247,39.3921012878418,3528,0.0,724992,1747589313.8510737
27.751955032348633,0.0,481,0.4262107014656067,480,0.4602660834789276,0.3100721836090088,0.20550379157066345,1.0,0.0182291679084301,266.075182207,39.3921012878418,3600,0.0,738816,1747589317.9526443
26.458986282348633,0.0,527,0.5024057626724243,526,0.4602660834789276,0.3217833936214447,0.07036865502595901,1.0,0.02278645895421505,287.05034147,39.3921012878418,3968,0.0,809472,1747589338.9278147
26.605470657348633,0.0,531,0.5178200006484985,530,0.4602660834789276,0.3469375967979431,0.0602923221886158,1.0,0.02278645895421505,288.873204844,39.3921012878418,4000,0.0,815616,1747589340.7506902
27.03059959411621,0.0,537,0.5452020168304443,536,0.4602660834789276,0.37318649888038635,0.10000431537628174,1.0,0.02148437686264515,291.611147234,39.3921012878418,4048,0.0,824832,1747589343.4886205
25.719402313232422,0.0,544,0.5529114007949829,543,0.4602660834789276,0.37734660506248474,0.07139851152896881,1.0,0.02083333395421505,294.804863969,39.3921012878418,4104,0.0,835584,1747589346.682345
26.712892532348633,0.0,547,0.5518814921379089,546,0.4602660834789276,0.3312343955039978,0.08221416920423508,1.0,0.017578125,296.17167341,39.3921012878418,4128,0.0,840192,1747589348.0491376
26.132814407348633,0.0,560,0.579947829246521,559,0.4602660834789276,0.39711710810661316,0.07244592159986496,1.0,0.02278645895421505,302.095845976,39.3921012878418,4232,0.0,860160,1747589353.973351
26.66927146911621,0.0,635,0.3414829969406128,634,0.4602660834789276,0.395468533039093,0.06037500128149986,1.0,0.01692708395421505,336.282779472,39.3921012878418,4832,0.0,975360,1747589388.1602743
26.919923782348633,0.0201822929084301,642,0.35660672187805176,641,0.4602660834789276,0.42952221632003784,0.11924652010202408,1.0,0.0201822929084301,339.472084971,39.3921012878418,4888,0.0,986112,1747589391.3495755
27.922527313232422,0.0,718,0.04401173070073128,717,0.5541056990623474,0.4275068938732147,0.059301383793354034,1.0,0.017578125,374.237026486,38.9642333984375,5496,0.0035063112154603004,1102848,1747589426.1144936
28.675783157348633,0.02083333395421505,720,0.009711850434541702,719,0.5541056990623474,0.487097829580307,0.04750528931617737,1.0,0.017578125,375.148420133,38.9642333984375,5512,0.0035063112154603004,1105920,1747589427.0258975
27.927736282348633,0.0078125,739,0.01149681769311428,738,0.5541056990623474,0.4551974833011627,0.06063838303089142,1.0,0.01953125186264515,383.814720679,38.9642333984375,5664,0.0035063112154603004,1135104,1747589435.69221
27.310548782348633,0.0787760466337204,743,0.009059758856892586,742,0.5541056990623474,0.5710703730583191,0.1814441978931427,1.0,0.01888020895421505,385.638262097,38.9642333984375,5696,0.0035063112154603004,1141248,1747589437.5157516
26.724611282348633,0.0618489608168602,763,-0.015836670994758606,762,0.5541056990623474,0.589221715927124,0.06797194480895996,1.0,0.0201822929084301,394.761894309,38.9642333984375,5856,0.0035063112154603004,1171968,1747589446.6393874
