test_returned_episode_lengths,returned_episode_returns,test_returned_won_episode,returned_episode,env_step,test_returned_episode,loss,grad_steps,returned_won_episode,update_steps,qvals,returned_episode_lengths,_step,test_returned_episode_returns,_runtime,_timestamp
28.761600494384766,0.1498836725950241,0.0,0.02018229104578495,1536.0,1.0,0.0,0,0.0,1,0.0,28.29036521911621,0,0.17097532749176025,57.63526403,1746186044.8691988
28.761600494384766,0.1400095522403717,0.0,0.02018229104578495,21504.0,1.0,0.0,0,0.0,14,0.0,27.23502540588379,13,0.17097532749176025,58.361542112,1746186045.5963356
28.761600494384766,0.14359807968139648,0.0,0.02018229104578495,23040.0,1.0,0.0,0,0.0,15,0.0,27.615234375,14,0.17097532749176025,58.421770111,1746186045.6565735
28.761600494384766,0.1578168421983719,0.0,0.02213541604578495,38400.0,1.0,0.0,0,0.0,25,0.0,28.947265625,24,0.17097532749176025,58.969037832,1746186046.2038238
28.761600494384766,0.1425824761390686,0.0,0.01888020895421505,46080.0,1.0,0.0,0,0.0,30,0.0,28.50520896911621,29,0.17097532749176025,59.239717294,1746186046.4745145
28.761600494384766,0.1540737748146057,0.0,0.02018229104578495,93696.0,1.0,0.006826321594417095,240,0.0,61,0.8128032684326172,26.36393165588379,60,0.17097532749176025,68.177755569,1746186055.4125137
28.761600494384766,0.1742812544107437,0.0,0.01953125,110592.0,1.0,0.016924988478422165,328,0.0,72,0.99015212059021,27.62890625,71,0.17097532749176025,71.425225902,1746186058.659881
28.761600494384766,0.16696874797344208,0.0,0.02018229104578495,132096.0,1.0,0.009549948386847973,440,0.0,86,0.9366660714149475,27.822265625,85,0.17097532749176025,75.57264127,1746186062.8073878
28.761600494384766,0.17256596684455872,0.0,0.02018229104578495,139776.0,1.0,0.009162810631096363,480,0.0,91,0.9452446699142456,28.2265625,90,0.17097532749176025,77.062443097,1746186064.297054
28.761600494384766,0.1722612977027893,0.0,0.01627604104578495,152064.0,1.0,0.010226337239146233,544,0.0,99,0.9010968208312988,29.07161521911621,98,0.17097532749176025,79.411421059,1746186066.6461842
28.761600494384766,0.16796179115772247,0.0,0.017578125,156672.0,1.0,0.020731253549456596,568,0.0,102,0.9105251431465149,28.5703125,101,0.17097532749176025,80.302961367,1746186067.5375414
28.761600494384766,0.1721189320087433,0.0,0.01888020895421505,173568.0,1.0,0.017991960048675537,656,0.0,113,0.9221949577331543,28.33854103088379,112,0.17097532749176025,83.568237892,1746186070.8030128
28.761600494384766,0.17311890423297882,0.0,0.017578125,195072.0,1.0,0.01519644632935524,768,0.0,127,0.9145058989524841,28.33919334411621,126,0.17097532749176025,87.705291214,1746186074.940025
28.761600494384766,0.21172915399074554,0.0,0.015625,258048.0,1.0,0.01883699744939804,1096,0.0,168,0.8753722310066223,29.09114646911621,167,0.17097532749176025,99.847791454,1746186087.0825756
28.761600494384766,0.20227602124214172,0.0,0.01627604104578495,293376.0,1.0,0.02385268732905388,1280,0.0,191,0.9255529642105103,29.67838478088379,190,0.17097532749176025,106.66362577,1746186093.898392
28.761600494384766,0.21354079246520996,0.0,0.017578125,310272.0,1.0,0.042934197932481766,1368,0.0,202,0.8567723035812378,29.39127540588379,201,0.17097532749176025,109.909344846,1746186097.144044
28.761600494384766,0.18657028675079346,0.0,0.017578125,339456.0,1.0,0.033393241465091705,1520,0.0,221,0.7287123203277588,28.044921875,220,0.17097532749176025,115.53626624,1746186102.7710226
28.761600494384766,0.20227864384651184,0.0,0.01627604104578495,405504.0,1.0,0.04813556373119354,1864,0.0,264,0.7567545175552368,29.646484375,263,0.17097532749176025,128.268645915,1746186115.5034149
28.761600494384766,0.20985066890716553,0.0,0.015625,408576.0,1.0,0.05665607750415802,1880,0.0,266,0.7506623268127441,30.66015625,265,0.17097532749176025,128.854693779,1746186116.089464
28.761600494384766,0.19866058230400085,0.0,0.017578125,410112.0,1.0,0.05322309583425522,1888,0.0,267,0.7097851634025574,30.02408790588379,266,0.17097532749176025,129.149064196,1746186116.383796
23.637126922607422,0.18947048485279083,0.0,0.01692708395421505,511488.0,1.0000001192092896,0.09142859280109406,2416,0.0,333,0.5692436099052429,30.18619728088379,332,0.14270980656147003,148.697637828,1746186135.9323647
23.637126922607422,0.2243064045906067,0.0,0.017578125,545280.0,1.0000001192092896,0.06961815804243088,2592,0.0,355,0.5890337824821472,30.10481834411621,354,0.14270980656147003,155.176471046,1746186142.4109082
23.637126922607422,0.17000000178813934,0.0,0.02083333395421505,576000.0,1.0000001192092896,0.06269211322069168,2752,0.0,375,0.6590209007263184,26.39388084411621,374,0.14270980656147003,161.086231106,1746186148.3210127
23.637126922607422,0.17726822197437286,0.0,0.02083333395421505,674304.0,1.0000001192092896,0.17803853750228882,3264,0.0,439,0.5843416452407837,28.71224021911621,438,0.14270980656147003,180.113117164,1746186167.347864
23.637126922607422,0.22374476492404938,0.0,0.01627604104578495,698880.0,1.0000001192092896,0.18329018354415894,3392,0.0,455,0.566649317741394,30.13932228088379,454,0.14270980656147003,184.834203122,1746186172.0689805
23.637126922607422,0.1597578078508377,0.0,0.013671875,738816.0,1.0000001192092896,0.21960899233818054,3600,0.0,481,0.4102174639701843,31.37760353088379,480,0.14270980656147003,192.527346367,1746186179.762111
23.637126922607422,0.15127170085906982,0.0,0.01627604104578495,746496.0,1.0000001192092896,0.1441279649734497,3640,0.0,486,0.28287070989608765,30.37109375,485,0.14270980656147003,193.99800908,1746186181.232783
23.637126922607422,0.11916666477918625,0.0,0.013671875,763392.0,1.0000001192092896,0.1252952367067337,3728,0.0,497,0.2925910949707031,31.23697853088379,496,0.14270980656147003,197.253904766,1746186184.4886181
23.637126922607422,0.13708679378032684,0.0,0.012369791977107525,778752.0,1.0000001192092896,0.10045596957206726,3808,0.0,507,0.3100713789463043,31.79947853088379,506,0.14270980656147003,200.190243173,1746186187.4250045
23.637126922607422,0.18258678913116455,0.0,0.014973958022892475,786432.0,1.0000001192092896,0.09814318269491196,3848,0.0,512,0.31240981817245483,31.20442771911621,511,0.14270980656147003,201.664688046,1746186188.899404
23.637126922607422,0.1746397614479065,0.0,0.014322916977107525,794112.0,1.0000001192092896,0.10034388303756714,3888,0.0,517,0.29198092222213745,31.77994728088379,516,0.14270980656147003,203.151240197,1746186190.385916
23.637126922607422,0.12447047233581543,0.0,0.013671875,795648.0,1.0000001192092896,0.09839074313640594,3896,0.0,518,0.3091772198677063,31.26953125,517,0.14270980656147003,203.445976227,1746186190.6806872
23.637126922607422,0.1413072794675827,0.0,0.014973958022892475,797184.0,1.0000001192092896,0.11120060086250305,3904,0.0,519,0.3078992962837219,31.97786521911621,518,0.14270980656147003,203.740434746,1746186190.9751568
23.637126922607422,0.11219271272420883,0.0,0.014322916977107525,818688.0,1.0000001192092896,0.1200518012046814,4016,0.0,533,0.34114688634872437,30.06119728088379,532,0.14270980656147003,207.859485517,1746186195.094159
23.637126922607422,0.0931553840637207,0.0,0.013020833022892475,838656.0,1.0000001192092896,0.2461005449295044,4120,0.0,546,0.4000984728336334,32.08854293823242,545,0.14270980656147003,211.722549991,1746186198.9573145
23.637126922607422,0.1771814227104187,0.0,0.01692708395421505,840192.0,1.0000001192092896,0.18844330310821533,4128,0.0,547,0.39636558294296265,29.52994728088379,546,0.14270980656147003,212.015030633,1746186199.2497857
23.637126922607422,0.05456163361668587,0.0,0.01888020895421505,938496.0,1.0000001192092896,0.39233165979385376,4640,0.0,611,0.5667586326599121,29.00846290588379,610,0.14270980656147003,230.905936688,1746186218.1406686
23.637126922607422,0.06440190970897675,0.0,0.011067708022892475,952320.0,1.0000001192092896,0.3543145954608917,4712,0.0,620,0.540762722492218,31.39713478088379,619,0.14270980656147003,233.553410899,1746186220.788155
23.637126922607422,0.0744001716375351,0.0,0.011067708022892475,955392.0,1.0000001192092896,0.3150908052921295,4728,0.0,622,0.5393909215927124,30.87239646911621,621,0.14270980656147003,234.146559371,1746186221.3813007
23.637126922607422,0.04332205280661583,0.0,0.011067708022892475,969216.0,1.0000001192092896,0.37018415331840515,4800,0.0,631,0.5826658606529236,31.95963478088379,630,0.14270980656147003,236.807551926,1746186224.042328
23.637126922607422,0.0559270866215229,0.0,0.009765625,987648.0,1.0000001192092896,0.3111001253128052,4896,0.0,643,0.5585800409317017,31.82682228088379,642,0.14270980656147003,240.352703278,1746186227.5872705
57.16666793823242,0.053763892501592636,0.0,0.014322916977107525,1084416.0,1.0,0.314828097820282,5400,0.0,706,0.508353054523468,32.38932418823242,705,0.07750968635082245,259.011593529,1746186246.2463555
57.16666793823242,0.0659930557012558,0.0,0.01171875,1092096.0,1.0,0.4175263047218323,5440,0.0,711,0.5660516619682312,32.23567581176758,710,0.07750968635082245,260.482614712,1746186247.717392
57.16666793823242,0.07812239229679108,0.0,0.009114583022892475,1102848.0,1.0,0.3355409502983093,5496,0.0,718,0.642219066619873,31.22916603088379,717,0.07750968635082245,262.543545685,1746186249.7783313
57.16666793823242,0.05822916701436043,0.0,0.009114583022892475,1107456.0,1.0,0.29085469245910645,5520,0.0,721,0.6366472840309143,31.78775978088379,720,0.07750968635082245,263.436375948,1746186250.6711214
57.16666793823242,0.09429080039262772,0.0,0.013671875,1127424.0,1.0,0.2889169156551361,5624,0.0,734,0.5486884117126465,31.35546875,733,0.07750968635082245,267.306070241,1746186254.5408404
57.16666793823242,0.05938021466135979,0.0,0.010416666977107525,1135104.0,1.0,0.536072850227356,5664,0.0,739,0.5329284071922302,32.21484375,738,0.07750968635082245,268.777528303,1746186256.0122995
57.16666793823242,0.06370226293802261,0.0,0.009765625,1142784.0,1.0,0.4195903539657593,5704,0.0,744,0.579026460647583,31.09244728088379,743,0.07750968635082245,270.248364209,1746186257.4831505
57.16666793823242,0.11615363508462906,0.0,0.009114583022892475,1227264.0,1.0,0.21659505367279053,6144,0.0,799,0.631152868270874,31.5859375,798,0.07750968635082245,286.484392741,1746186273.7191567
57.16666793823242,0.17077167332172394,0.0,0.011067708022892475,1230336.0,1.0,0.2867487668991089,6160,0.0,801,0.6038774251937866,31.92447853088379,800,0.07750968635082245,287.072816996,1746186274.3076198
57.16666793823242,0.13104946911334991,0.0,0.011067708022892475,1233408.0,1.0,0.20323793590068817,6176,0.0,803,0.5617802143096924,31.48177146911621,802,0.07750968635082245,287.661516066,1746186274.8962722
57.16666793823242,0.10504947602748871,0.0,0.008463541977107525,1238016.0,1.0,0.29256337881088257,6200,0.0,806,0.5073332786560059,31.625,805,0.07750968635082245,288.545508521,1746186275.7801707
57.16666793823242,0.10656162351369858,0.0,0.0078125,1247232.0,1.0,0.27839818596839905,6248,0.0,812,0.6377204656600952,31.80338478088379,811,0.07750968635082245,290.331062768,1746186277.5657916
57.16666793823242,0.13344182074069977,0.0,0.0078125,1253376.0,1.0,0.2615794539451599,6280,0.0,816,0.6501126885414124,31.54427146911621,815,0.07750968635082245,291.508861299,1746186278.7436202
57.16666793823242,0.1731874942779541,0.0,0.008463541977107525,1334784.0,1.0,0.30426687002182007,6704,0.0,869,0.3868088126182556,31.96614646911621,868,0.07750968635082245,307.200684358,1746186294.4352593
57.16666793823242,0.19630642235279083,0.0,0.008463541977107525,1373184.0,1.0,0.13749262690544128,6904,0.0,894,0.46554097533226013,31.58203125,893,0.07750968635082245,314.564442764,1746186301.7992113
57.16666793823242,0.1758810579776764,0.0,0.0078125,1393152.0,1.0,0.156422421336174,7008,0.0,907,0.44083109498023987,30.05599021911621,906,0.07750968635082245,318.39907856,1746186305.6337833
57.16666793823242,0.2023359090089798,0.0,0.009114583022892475,1402368.0,1.0,0.2187066376209259,7056,0.0,913,0.35813623666763306,30.81770896911621,912,0.07750968635082245,320.190140734,1746186307.4248815
57.16666793823242,0.15452167391777039,0.0,0.0078125,1419264.0,1.0,0.19852782785892487,7144,0.0,924,0.3691829442977905,30.78125,923,0.07750968635082245,323.423485442,1746186310.6582663
57.16666793823242,0.2189374715089798,0.0,0.011067708022892475,1468416.0,1.0,0.11388562619686127,7400,0.0,956,0.2517145872116089,31.17057228088379,955,0.07750968635082245,332.895996376,1746186320.130695
57.16666793823242,0.17686544358730316,0.0,0.0078125,1485312.0,1.0,0.08575908094644547,7488,0.0,967,0.2514563500881195,29.55989646911621,966,0.07750968635082245,336.12901852,1746186323.3638098
57.16666793823242,0.20736804604530334,0.0,0.009765625,1488384.0,1.0,0.08461085706949234,7504,0.0,969,0.2552914619445801,31.72005271911621,968,0.07750968635082245,336.722241952,1746186323.9569385
57.16666793823242,0.19321264326572418,0.0,0.009114583022892475,1491456.0,1.0,0.10135981440544128,7520,0.0,971,0.2553834915161133,31.54036521911621,970,0.07750968635082245,337.313615566,1746186324.5483544
76.61376953125,0.2166258543729782,0.0,0.008463541977107525,1506816.0,1.0,0.09379040449857712,7600,0.0,981,0.18678024411201477,31.30208396911621,980,0.45945435762405396,340.330097962,1746186327.5648594
76.61376953125,0.1692933887243271,0.0,0.0078125,1539072.0,1.0,0.058232855051755905,7768,0.0,1002,0.18899336457252502,28.99869728088379,1001,0.45945435762405396,346.533291978,1746186333.7679834
76.61376953125,0.2021796554327011,0.0,0.0078125,1552896.0,1.0,0.08871541172266006,7840,0.0,1011,0.1551526039838791,30.20442771911621,1010,0.45945435762405396,349.193462382,1746186336.428226
76.61376953125,0.19337496161460876,0.0,0.0078125,1571328.0,1.0,0.08926096558570862,7936,0.0,1023,0.19671857357025146,30.36197853088379,1022,0.45945435762405396,352.731862195,1746186339.966521
76.61376953125,0.17616231739521027,0.0,0.0078125,1588224.0,1.0,0.05805452913045883,8024,0.0,1034,0.19403409957885742,29.29296875,1033,0.45945435762405396,355.997121597,1746186343.231901
76.61376953125,0.21161456406116486,0.0,0.010416666977107525,1608192.0,1.0,0.08614508807659149,8128,0.0,1047,0.1566493958234787,31.0546875,1046,0.45945435762405396,359.840036318,1746186347.0747795
76.61376953125,0.1660616099834442,0.0,0.0078125,1623552.0,1.0,0.062072448432445526,8208,0.0,1057,0.1292986124753952,27.0,1056,0.45945435762405396,362.784557698,1746186350.0193226
76.61376953125,0.1700199395418167,0.0,0.0078125,1632768.0,1.0,0.06553024053573608,8256,0.0,1063,0.03856357932090759,26.37760353088379,1062,0.45945435762405396,364.548140718,1746186351.7827978
76.61376953125,0.20743052661418915,0.0,0.008463541977107525,1645056.0,1.0,0.0644361674785614,8320,0.0,1071,0.07153430581092834,29.4609375,1070,0.45945435762405396,366.911549459,1746186354.1463275
76.61376953125,0.17505641281604767,0.0,0.008463541977107525,1648128.0,1.0,0.0664895623922348,8336,0.0,1073,0.0360134020447731,28.36979103088379,1072,0.45945435762405396,367.500266784,1746186354.7350216
76.61376953125,0.17683939635753632,0.0,0.008463541977107525,1651200.0,1.0,0.09489373862743378,8352,0.0,1075,0.05171717330813408,28.57161521911621,1074,0.45945435762405396,368.088901284,1746186355.3236492
76.61376953125,0.22107984125614166,0.0,0.008463541977107525,1684992.0,1.0,0.04229709506034851,8528,0.0,1097,0.12737679481506348,30.171875,1096,0.45945435762405396,374.575600968,1746186361.8103662
76.61376953125,0.18200257420539856,0.0,0.0078125,1711104.0,1.0,0.03688845783472061,8664,0.0,1114,0.19940242171287537,27.8046875,1113,0.45945435762405396,379.587255052,1746186366.822007
76.61376953125,0.17518575489521027,0.0,0.0078125,1712640.0,1.0,0.042439110577106476,8672,0.0,1115,0.2221929430961609,27.47005271911621,1114,0.45945435762405396,379.881272404,1746186367.1160471
76.61376953125,0.23978815972805023,0.0,0.008463541977107525,1720320.0,1.0,0.04658028855919838,8712,0.0,1120,0.20643241703510284,31.11458396911621,1119,0.45945435762405396,381.357078261,1746186368.591871
76.61376953125,0.16906769573688507,0.0,0.0078125,1723392.0,1.0,0.04827742278575897,8728,0.0,1122,0.20954453945159912,27.515625,1121,0.45945435762405396,381.946003927,1746186369.1807733
76.61376953125,0.1775425225496292,0.0,0.008463541977107525,1731072.0,1.0,0.15054106712341309,8768,0.0,1127,0.22575688362121582,27.22005271911621,1126,0.45945435762405396,383.425314954,1746186370.6599138
76.61376953125,0.17314842343330383,0.0,0.0078125,1743360.0,1.0,0.07018031179904938,8832,0.0,1135,0.18664394319057465,29.07421875,1134,0.45945435762405396,385.779671635,1746186373.0144374
76.61376953125,0.19346092641353607,0.0,0.0078125,1755648.0,1.0,0.024271607398986816,8896,0.0,1143,0.18904244899749756,28.84375,1142,0.45945435762405396,388.137912477,1746186375.3725746
76.61376953125,0.2397439032793045,0.0,0.008463541977107525,1780224.0,1.0,0.03468116372823715,9024,0.0,1159,0.1781163215637207,30.67447853088379,1158,0.45945435762405396,392.868412343,1746186380.1031864
76.61376953125,0.1975763589143753,0.0,0.0078125,1783296.0,1.0,0.030540140345692635,9040,0.0,1161,0.21118371188640594,29.2421875,1160,0.45945435762405396,393.456939392,1746186380.6917026
76.61376953125,0.2389400750398636,0.0,0.0078125,1792512.0,1.0,0.021194184198975563,9088,0.0,1167,0.2333841472864151,29.44661521911621,1166,0.45945435762405396,395.247230653,1746186382.4818075
76.61376953125,0.23506419360637665,0.0,0.008463541977107525,1801728.0,1.0,0.02841869369149208,9136,0.0,1173,0.2242167592048645,31.05859375,1172,0.45945435762405396,397.012540761,1746186384.247314
76.61376953125,0.24372999370098114,0.0,0.0078125,1821696.0,1.0,0.02545744925737381,9240,0.0,1186,0.19736021757125854,30.0625,1185,0.45945435762405396,400.841796849,1746186388.0765572
76.61376953125,0.2640555202960968,0.0,0.008463541977107525,1857024.0,1.0,0.018344610929489136,9424,0.0,1209,0.22156044840812683,29.98567771911621,1208,0.45945435762405396,407.647325972,1746186394.882028
76.61376953125,0.23436196148395538,0.0,0.008463541977107525,1876992.0,1.0,0.02157965488731861,9528,0.0,1222,0.15147188305854797,28.49869728088379,1221,0.45945435762405396,411.47664646,1746186398.7113771
76.61376953125,0.24474212527275085,0.0,0.0078125,1887744.0,1.0,0.017098817974328995,9584,0.0,1229,0.17400941252708435,28.04166603088379,1228,0.45945435762405396,413.557283762,1746186400.7920473
76.61376953125,0.2720615863800049,0.0,0.0078125,1932288.0,1.0,0.01604139432311058,9816,0.0,1258,0.23403213918209076,29.6875,1257,0.45945435762405396,422.101254441,1746186409.336012
76.61376953125,0.2675885260105133,0.0,0.0078125,1952256.0,1.0,0.018809694796800613,9920,0.02278645895421505,1271,0.21595749258995056,29.07942771911621,1270,0.45945435762405396,425.945506322,1746186413.1802483
76.61376953125,0.27399560809135437,0.0,0.0078125,1959936.0,1.0,0.014965054579079151,9960,0.0,1276,0.20952127873897552,30.41536521911621,1275,0.45945435762405396,427.411285701,1746186414.6457305
76.61376953125,0.2568836212158203,0.0,0.0078125,1979904.0,1.0,0.014276256784796715,10064,0.0,1289,0.2248912751674652,29.8125,1288,0.45945435762405396,431.247360993,1746186418.482126
76.61376953125,0.2711978852748871,0.0,0.0078125,1987584.0,1.0,0.014939124695956707,10104,0.0,1294,0.24585166573524475,30.84505271911621,1293,0.45945435762405396,432.746107207,1746186419.9808607
76.61376953125,0.2661978602409363,0.0,0.0078125,1993728.0,1.0,0.014302251860499382,10136,0.0,1298,0.2399093359708786,29.05599021911621,1297,0.45945435762405396,433.916536103,1746186421.1513183
85.74563598632812,0.2804149091243744,0.02330097183585167,0.0078125,2018304.0,1.0,0.014179347082972527,10264,0.0,1314,0.2741908133029938,29.67317771911621,1313,0.7954898476600647,438.706948761,1746186425.941569
85.74563598632812,0.23995307087898254,0.02330097183585167,0.0078125,2021376.0,1.0,0.01579652912914753,10280,0.0,1316,0.26898515224456787,28.23177146911621,1315,0.7954898476600647,439.295319347,1746186426.5300784
85.74563598632812,0.27067357301712036,0.02330097183585167,0.0078125,2024448.0,1.0,0.01860550418496132,10296,0.0,1318,0.2811415195465088,28.56380271911621,1317,0.7954898476600647,439.883754313,1746186427.1185274
85.74563598632812,0.28686973452568054,0.02330097183585167,0.0078125,2087424.0,1.0,0.01409413293004036,10624,0.0,1359,0.3175066113471985,30.49349021911621,1358,0.7954898476600647,451.965410794,1746186439.2001736
85.74563598632812,0.27684542536735535,0.02330097183585167,0.008463541977107525,2093568.0,1.0,0.013558909296989441,10656,0.0,1363,0.29764753580093384,29.73828125,1362,0.7954898476600647,453.137909742,1746186440.3726654
85.74563598632812,0.2585407495498657,0.02330097183585167,0.0078125,2122752.0,1.0,0.01804252713918686,10808,0.0,1382,0.32710710167884827,28.4765625,1381,0.7954898476600647,458.747807691,1746186445.9826114
85.74563598632812,0.27527686953544617,0.02330097183585167,0.0078125,2133504.0,1.0,0.02236337773501873,10864,0.01822916604578495,1389,0.33033519983291626,27.77604103088379,1388,0.7954898476600647,460.807505987,1746186448.0422456
85.74563598632812,0.2920224964618683,0.02330097183585167,0.008463541977107525,2141184.0,1.0,0.0243185106664896,10904,0.0,1394,0.3219527006149292,30.87760353088379,1393,0.7954898476600647,462.293293456,1746186449.5280023
85.74563598632812,0.2760095000267029,0.02330097183585167,0.0078125,2174976.0,1.0,0.017355797812342644,11080,0.02408854104578495,1416,0.19757573306560516,27.18359375,1415,0.7954898476600647,468.793323431,1746186456.0280907
85.74563598632812,0.2884635031223297,0.02330097183585167,0.008463541977107525,2185728.0,1.0,0.023630721494555473,11136,0.01822916604578495,1423,0.20081713795661926,28.89453125,1422,0.7954898476600647,470.857138154,1746186458.0918827
85.74563598632812,0.2673037648200989,0.02330097183585167,0.0078125,2193408.0,1.0,0.014021574519574642,11176,0.0,1428,0.18110725283622742,29.36458396911621,1427,0.7954898476600647,472.32748703,1746186459.562234
85.74563598632812,0.3115746080875397,0.02330097183585167,0.008463541977107525,2214912.0,1.0,0.021217521280050278,11288,0.02213541604578495,1442,0.2082590013742447,30.24088478088379,1441,0.7954898476600647,476.458026943,1746186463.692797
85.74563598632812,0.3083341419696808,0.02330097183585167,0.0078125,2219520.0,1.0,0.033632613718509674,11312,0.0416666679084301,1445,0.20118805766105652,28.1171875,1444,0.7954898476600647,477.340314333,1746186464.575073
85.74563598632812,0.30168136954307556,0.02330097183585167,0.0078125,2228736.0,1.0,0.04095256328582764,11360,0.025390625,1451,0.10738515108823776,29.77604103088379,1450,0.7954898476600647,479.10630702,1746186466.3410218
85.74563598632812,0.25847911834716797,0.02330097183585167,0.008463541977107525,2233344.0,1.0,0.030341465026140213,11384,0.0,1454,0.08562275767326355,29.23567771911621,1453,0.7954898476600647,479.998669558,1746186467.2332594
85.74563598632812,0.27153903245925903,0.02330097183585167,0.0078125,2237952.0,1.0,0.024584680795669556,11408,0.02213541604578495,1457,0.09311483800411224,27.40364646911621,1456,0.7954898476600647,480.89391986,1746186468.1285987
85.74563598632812,0.30992788076400757,0.02330097183585167,0.0078125,2285568.0,1.0,0.018189923837780952,11656,0.02799479104578495,1488,0.15226244926452637,28.13541603088379,1487,0.7954898476600647,490.043067798,1746186477.2777894
85.74563598632812,0.3080155551433563,0.02330097183585167,0.0078125,2287104.0,1.0,0.027829241007566452,11664,0.0416666679084301,1489,0.12818992137908936,28.73307228088379,1488,0.7954898476600647,490.337606562,1746186477.5723698
85.74563598632812,0.29733672738075256,0.02330097183585167,0.0078125,2311680.0,1.0,0.022370383143424988,11792,0.025390625,1505,0.12795040011405945,30.40104103088379,1504,0.7954898476600647,495.066139185,1746186482.3008673
85.74563598632812,0.2638923227787018,0.02330097183585167,0.0078125,2347008.0,1.0,0.037657734006643295,11976,0.0,1528,0.16747218370437622,28.06380271911621,1527,0.7954898476600647,501.867672195,1746186489.1024086
85.74563598632812,0.30645397305488586,0.02330097183585167,0.0078125,2350080.0,1.0,0.03337625414133072,11992,0.02799479104578495,1530,0.15598364174365997,28.85286521911621,1529,0.7954898476600647,502.454448088,1746186489.6891952
