_timestamp,qvals,returned_episode,update_steps,loss,env_step,grad_steps,test_returned_episode_lengths,test_returned_won_episode,returned_episode_lengths,_step,returned_won_episode,_runtime,test_returned_episode_returns,test_returned_episode,returned_episode_returns
1746188159.9092326,-0.9642252326011658,0.01106770895421505,3451,0.0327850878238678,5300736.0,27360,68.50825500488281,0.018151815980672836,31.59765625,3450,0.0,1414.962413379,0.7536681294441223,1.0,0.3284020721912384
1746188166.1835115,-1.0098998546600342,0.009765625,3467,0.02768659219145775,5325312.0,27488,68.50825500488281,0.018151815980672836,30.756511688232422,3466,0.0,1421.236708211,0.7536681294441223,1.0,0.30548352003097534
1746188172.4537625,-1.1135865449905396,0.00911458395421505,3483,0.02796609327197075,5349888.0,27616,68.50825500488281,0.018151815980672836,32.15494918823242,3482,0.0,1427.506948511,0.7536681294441223,1.0,0.32679495215415955
1746188178.7314744,-1.1420507431030273,0.01171875,3499,0.02477322518825531,5374464.0,27744,68.50825500488281,0.018151815980672836,31.611980438232422,3498,0.0338541679084301,1433.784664877,0.7536681294441223,1.0,0.378239244222641
1746188180.2967181,-1.136950969696045,0.01171875,3503,0.022048305720090866,5380608.0,27776,68.50825500488281,0.018151815980672836,32.22916793823242,3502,0.0,1435.349925506,0.7536681294441223,1.0,0.3691198229789734
1746188189.3204339,-1.1435844898223877,0.0078125,3526,0.023096740245819092,5415936.0,27960,68.50825500488281,0.018151815980672836,31.151042938232422,3525,0.0,1444.373635932,0.7536681294441223,1.0,0.33357641100883484
1746188202.2685115,-1.149951457977295,0.010416666977107525,3559,0.024441543966531754,5466624.0,28224,68.50825500488281,0.018151815980672836,31.971355438232422,3558,0.0,1457.321692144,0.7536681294441223,1.0,0.36986932158470154
1746188204.2220535,-1.1565070152282715,0.01106770895421505,3564,0.01997469738125801,5474304.0,28264,68.50825500488281,0.018151815980672836,29.6015625,3563,0.0,1459.275241012,0.7536681294441223,1.0,0.31279346346855164
1746188210.2034338,-1.1288625001907349,0.010416666977107525,3579,0.028602564707398415,5497344.0,28384,66.8622817993164,0.014084506779909134,32.17838668823242,3578,0.0,1465.256595867,0.7312584519386292,1.0,0.3427438735961914
1746188211.7757668,-1.1218005418777466,0.008463541977107525,3583,0.029937267303466797,5503488.0,28416,66.8622817993164,0.014084506779909134,31.42578125,3582,0.0319010429084301,1466.828985822,0.7312584519386292,1.0,0.37737202644348145
1746188232.537511,-1.1010712385177612,0.01171875,3636,0.03272252529859543,5584896.0,28840,66.8622817993164,0.014084506779909134,31.342449188232422,3635,0.0,1487.590701191,0.7312584519386292,1.0,0.3361799120903015
1746188243.5035558,-0.9924571514129639,0.008463541977107525,3664,0.03393625095486641,5627904.0,29064,66.8622817993164,0.014084506779909134,31.557292938232422,3663,0.0,1498.556764308,0.7312584519386292,1.0,0.3262804448604584
1746188245.858335,-0.9889980554580688,0.008463541977107525,3670,0.04584851115942001,5637120.0,29112,66.8622817993164,0.014084506779909134,31.79296875,3669,0.0,1500.911535699,0.7312584519386292,1.0,0.3407108187675476
1746188248.5994377,-1.0216550827026367,0.009765625,3677,0.030659325420856476,5647872.0,29168,66.8622817993164,0.014084506779909134,31.9921875,3676,0.0,1503.652661226,0.7312584519386292,1.0,0.3416702151298523
1746188252.5178354,-1.0102500915527344,0.01106770895421505,3687,0.0309583880007267,5663232.0,29248,66.8622817993164,0.014084506779909134,31.213542938232422,3686,0.0,1507.571022488,0.7312584519386292,1.0,0.32418498396873474
1746188259.5750487,-1.0246171951293945,0.01171875,3705,0.03461427614092827,5690880.0,29392,66.8622817993164,0.014084506779909134,32.282554626464844,3704,0.0,1514.628252529,0.7312584519386292,1.0,0.3491806983947754
1746188264.6793838,-1.100938320159912,0.010416666977107525,3718,0.026168569922447205,5710848.0,29496,66.8622817993164,0.014084506779909134,30.779949188232422,3717,0.0,1519.732584173,0.7312584519386292,1.0,0.3214801847934723
1746188269.7677367,-1.0700528621673584,0.010416666977107525,3731,0.02609037235379219,5730816.0,29600,66.8622817993164,0.014084506779909134,32.106773376464844,3730,0.0,1524.820905958,0.7312584519386292,1.0,0.35377979278564453
1746188296.0312333,-1.0980435609817505,0.009765625,3798,0.02791498973965645,5833728.0,30136,66.8622817993164,0.014084506779909134,31.225261688232422,3797,0.0,1551.084445589,0.7312584519386292,1.0,0.31425389647483826
1746188296.4235148,-1.0778950452804565,0.00911458395421505,3799,0.030973656103014946,5835264.0,30144,66.8622817993164,0.014084506779909134,31.533855438232422,3798,0.0,1551.476696442,0.7312584519386292,1.0,0.3262164294719696
1746188300.7356822,-1.0613808631896973,0.01171875,3810,0.03933858871459961,5852160.0,30232,66.8622817993164,0.014084506779909134,32.001304626464844,3809,0.0,1555.78886736,0.7312584519386292,1.0,0.3490217626094818
1746188301.519747,-1.047370195388794,0.01302083395421505,3812,0.0298442542552948,5855232.0,30248,66.8622817993164,0.014084506779909134,32.005210876464844,3811,0.0,1556.572965111,0.7312584519386292,1.0,0.3460136353969574
1746188309.360167,-1.0010263919830322,0.009765625,3832,0.041334785521030426,5885952.0,30408,66.8622817993164,0.014084506779909134,31.158855438232422,3831,0.0,1564.413357535,0.7312584519386292,1.0,0.33257997035980225
1746188312.1078417,-1.02933931350708,0.012369791977107525,3839,0.02677835337817669,5896704.0,30464,66.8622817993164,0.014084506779909134,32.03515625,3838,0.0,1567.161120725,0.7312584519386292,1.0,0.3450985848903656
1746188313.6711955,-1.024739384651184,0.01106770895421505,3843,0.028216294944286346,5902848.0,30496,66.8622817993164,0.014084506779909134,32.18619918823242,3842,0.0,1568.724382464,0.7312584519386292,1.0,0.35849761962890625
1746188315.2343931,-1.0351706743240356,0.010416666977107525,3847,0.03194326534867287,5908992.0,30528,66.8622817993164,0.014084506779909134,31.897136688232422,3846,0.0,1570.287601364,0.7312584519386292,1.0,0.337230384349823
1746188323.4749842,-1.0397396087646484,0.00911458395421505,3868,0.037527114152908325,5941248.0,30696,66.8622817993164,0.014084506779909134,30.217449188232422,3867,0.0,1578.528156165,0.7312584519386292,1.0,0.3074486255645752
1746188325.834298,-1.0248432159423828,0.009765625,3874,0.05574734881520271,5950464.0,30744,66.8622817993164,0.014084506779909134,31.33203125,3873,0.0,1580.887477283,0.7312584519386292,1.0,0.3423541486263275
1746188330.965029,-1.0770623683929443,0.01106770895421505,3887,0.030673399567604065,5970432.0,30848,66.8622817993164,0.014084506779909134,31.03515625,3886,0.0,1586.018255455,0.7312584519386292,1.0,0.32008597254753113
1746188344.7734358,-1.026693344116211,0.00911458395421505,3922,0.04053273797035217,6024192.0,31128,69.51485443115234,0.00990099087357521,32.33073043823242,3921,0.0,1599.826606068,0.7289461493492126,1.0,0.3490528464317322
1746188355.7594733,-1.0966652631759644,0.008463541977107525,3950,0.03396180272102356,6067200.0,31352,69.51485443115234,0.00990099087357521,31.83724021911621,3949,0.0,1610.812673157,0.7289461493492126,1.0,0.33888888359069824
1746188358.8971012,-1.0894975662231445,0.01106770895421505,3958,0.03423262760043144,6079488.0,31416,69.51485443115234,0.00990099087357521,32.16276168823242,3957,0.0,1613.950327255,0.7289461493492126,1.0,0.34842628240585327
1746188365.9605513,-1.1000171899795532,0.010416666977107525,3976,0.05103582143783569,6107136.0,31560,69.51485443115234,0.00990099087357521,31.84114646911621,3975,0.0,1621.013742414,0.7289461493492126,1.0,0.3532796800136566
1746188383.2303724,-1.1559998989105225,0.01171875,4020,0.034695904701948166,6174720.0,31912,69.51485443115234,0.00990099087357521,32.11198043823242,4019,0.0,1638.283539924,0.7289461493492126,1.0,0.3550969064235687
1746188392.236681,-1.1303105354309082,0.010416666977107525,4043,0.027916986495256424,6210048.0,32096,69.51485443115234,0.00990099087357521,31.71614646911621,4042,0.0,1647.289870335,0.7289461493492126,1.0,0.3438395857810974
1746188393.0186338,-1.13301420211792,0.01171875,4045,0.032081201672554016,6213120.0,32112,69.51485443115234,0.00990099087357521,31.12630271911621,4044,0.0,1648.071810357,0.7289461493492126,1.0,0.3574462831020355
1746188400.4574103,-1.1268904209136963,0.01302083395421505,4064,0.027335036545991898,6242304.0,32264,69.51485443115234,0.00990099087357521,30.890625,4063,0.0,1655.510637191,0.7289461493492126,1.0,0.34547919034957886
1746188401.6342108,-1.1112090349197388,0.009765625,4067,0.024393955245614052,6246912.0,32288,69.51485443115234,0.00990099087357521,32.04296875,4066,0.0,1656.687415692,0.7289461493492126,1.0,0.3485895097255707
1746188414.587876,-1.1329785585403442,0.008463541977107525,4100,0.03356846421957016,6297600.0,32552,69.51485443115234,0.00990099087357521,31.94140625,4099,0.0,1669.641092883,0.7289461493492126,1.0,0.3337864875793457
1746188417.3517592,-1.1345863342285156,0.01106770895421505,4107,0.03399847447872162,6308352.0,32608,69.51485443115234,0.00990099087357521,31.58203125,4106,0.0,1672.404942782,0.7289461493492126,1.0,0.3375554084777832
1746188418.5281644,-1.1217550039291382,0.010416666977107525,4110,0.045652471482753754,6312960.0,32632,69.51485443115234,0.00990099087357521,31.24609375,4109,0.02864583395421505,1673.581359424,0.7289461493492126,1.0,0.35851797461509705
1746188419.7004092,-1.1256030797958374,0.01106770895421505,4113,0.03449704498052597,6317568.0,32656,69.51485443115234,0.00990099087357521,32.24088668823242,4112,0.0,1674.753584958,0.7289461493492126,1.0,0.3532813489437103
1746188425.9797125,-1.1082603931427002,0.009765625,4129,0.03769192099571228,6342144.0,32784,69.51485443115234,0.00990099087357521,32.110679626464844,4128,0.0,1681.032906179,0.7289461493492126,1.0,0.3444159924983978
1746188433.8203366,-1.0906388759613037,0.009765625,4149,0.03874955326318741,6372864.0,32944,69.51485443115234,0.00990099087357521,31.490886688232422,4148,0.0,1688.873549269,0.7289461493492126,1.0,0.32797569036483765
1746188444.8020642,-1.051738977432251,0.01106770895421505,4177,0.036000266671180725,6415872.0,33168,69.51485443115234,0.00990099087357521,30.373699188232422,4176,0.0,1699.855260423,0.7289461493492126,1.0,0.32022637128829956
1746188450.296416,-1.072339415550232,0.009765625,4191,0.032008055597543716,6437376.0,33280,69.51485443115234,0.00990099087357521,32.3125,4190,0.0,1705.349592679,0.7289461493492126,1.0,0.35860151052474976
1746188455.7997906,-1.0668044090270996,0.009765625,4205,0.04724370688199997,6458880.0,33392,69.51485443115234,0.00990099087357521,32.126304626464844,4204,0.0,1710.852982398,0.7289461493492126,1.0,0.3401775062084198
1746188457.7564948,-1.0609121322631836,0.010416666977107525,4210,0.04304488003253937,6466560.0,33432,69.51485443115234,0.00990099087357521,31.88411521911621,4209,0.0,1712.809684515,0.7289461493492126,1.0,0.3489096760749817
1746188459.3255627,-1.06418776512146,0.008463541977107525,4214,0.038227975368499756,6472704.0,33464,69.51485443115234,0.00990099087357521,31.96875,4213,0.0,1714.378772787,0.7289461493492126,1.0,0.3443337082862854
1746188460.8939493,-1.0793733596801758,0.009765625,4218,0.04869602620601654,6478848.0,33496,69.51485443115234,0.00990099087357521,31.59895896911621,4217,0.0,1715.947141449,0.7289461493492126,1.0,0.33061522245407104
1746188465.2922518,-1.0415374040603638,0.00911458395421505,4229,0.06714046746492386,6495744.0,33584,73.35647583007812,0.016885552555322647,31.24349021911621,4228,0.03125,1720.345451979,0.7836232781410217,1.0,0.3539341688156128
1746188468.430956,-1.0475127696990967,0.009765625,4237,0.0466608963906765,6508032.0,33648,73.35647583007812,0.016885552555322647,32.1328125,4236,0.0,1723.484355405,0.7836232781410217,1.0,0.34388935565948486
1746188473.920204,-1.0423705577850342,0.009765625,4251,0.049939852207899094,6529536.0,33760,73.35647583007812,0.016885552555322647,31.07552146911621,4250,0.0,1728.973424433,0.7836232781410217,1.0,0.3283551335334778
1746188475.0924761,-1.047973871231079,0.00911458395421505,4254,0.04446692764759064,6534144.0,33784,73.35647583007812,0.016885552555322647,32.2734375,4253,0.0,1730.14566266,0.7836232781410217,1.0,0.33255907893180847
1746188480.1917224,-1.0349498987197876,0.0078125,4267,0.060214556753635406,6554112.0,33888,73.35647583007812,0.016885552555322647,31.70833396911621,4266,0.0279947929084301,1735.244920798,0.7836232781410217,1.0,0.3726975619792938
1746188484.8923645,-1.026313304901123,0.0078125,4279,0.055255621671676636,6572544.0,33984,73.35647583007812,0.016885552555322647,32.10807418823242,4278,0.0,1739.945529017,0.7836232781410217,1.0,0.3356036841869354
1746188485.6773207,-1.0375044345855713,0.00911458395421505,4281,0.05085324868559837,6575616.0,34000,73.35647583007812,0.016885552555322647,31.91796875,4280,0.0,1740.7305207,0.7836232781410217,1.0,0.3425043821334839
1746188487.6371536,-1.0682179927825928,0.00911458395421505,4286,0.04152807220816612,6583296.0,34040,73.35647583007812,0.016885552555322647,31.86328125,4285,0.029296875,1742.690364329,0.7836232781410217,1.0,0.3878578841686249
1746188490.7717128,-1.0356431007385254,0.010416666977107525,4294,0.09696249663829803,6595584.0,34104,73.35647583007812,0.016885552555322647,32.00651168823242,4293,0.0,1745.824936144,0.7836232781410217,1.0,0.338117778301239
1746188499.0508695,-1.0435259342193604,0.01106770895421505,4315,0.06922855228185654,6627840.0,34272,73.35647583007812,0.016885552555322647,31.225261688232422,4314,0.0,1754.104087852,0.7836232781410217,1.0,0.34220609068870544
1746188501.4038317,-1.0550098419189453,0.010416666977107525,4321,0.06384307146072388,6637056.0,34320,73.35647583007812,0.016885552555322647,31.30859375,4320,0.0,1756.457020109,0.7836232781410217,1.0,0.3390690088272095
1746188502.5799897,-1.035130262374878,0.010416666977107525,4324,0.05774247273802757,6641664.0,34344,73.35647583007812,0.016885552555322647,31.55989646911621,4323,0.0,1757.633159179,0.7836232781410217,1.0,0.3472129702568054
1746188503.756598,-1.0361003875732422,0.00911458395421505,4327,0.05915120989084244,6646272.0,34368,73.35647583007812,0.016885552555322647,32.21354293823242,4326,0.0,1758.809787197,0.7836232781410217,1.0,0.35613784193992615
1746188505.3285367,-1.0274592638015747,0.009765625,4331,0.06089150533080101,6652416.0,34400,73.35647583007812,0.016885552555322647,31.569011688232422,4330,0.0,1760.381720528,0.7836232781410217,1.0,0.3404916226863861
1746188507.286454,-1.080079436302185,0.0078125,4336,0.06412260234355927,6660096.0,34440,73.35647583007812,0.016885552555322647,31.80208396911621,4335,0.0,1762.339643547,0.7836232781410217,1.0,0.3315853178501129
1746188511.2058017,-1.034960389137268,0.008463541977107525,4346,0.06115789711475372,6675456.0,34520,73.35647583007812,0.016885552555322647,31.865886688232422,4345,0.0,1766.258989847,0.7836232781410217,1.0,0.3401513993740082
1746188513.5562258,-1.0372340679168701,0.01171875,4352,0.05096030980348587,6684672.0,34568,73.35647583007812,0.016885552555322647,31.4765625,4351,0.0,1768.609441383,0.7836232781410217,1.0,0.3297664523124695
1746188515.5172892,-1.0394710302352905,0.0078125,4357,0.06464146822690964,6692352.0,34608,73.35647583007812,0.016885552555322647,31.58203125,4356,0.03515625,1770.57047847,0.7836232781410217,1.0,0.38246017694473267
