returned_episode,_step,qvals,returned_episode_lengths,test_returned_episode,_runtime,loss,env_step,test_returned_episode_returns,returned_won_episode,test_returned_episode_lengths,returned_episode_returns,grad_steps,_timestamp,update_steps,test_returned_won_episode
0.01953125186264515,397,0.36144158244132996,25.836589813232422,1.0,211.781450501,2.2215633392333984,611328.0,0.42571067810058594,0.0,37.744667053222656,0.2636747360229492,2936,1746203542.7101183,398,0.005505849607288837
0.02148437686264515,399,0.3639066815376282,25.30208396911621,1.0,212.459437598,2.0661823749542236,614400.0,0.42571067810058594,0.0,37.744667053222656,0.2162826508283615,2952,1746203543.3881087,400,0.005505849607288837
0.02278645895421505,429,0.33800995349884033,25.873699188232422,1.0,222.789439937,2.925732135772705,660480.0,0.42571067810058594,0.0,37.744667053222656,0.2327612340450287,3192,1746203553.7180357,430,0.005505849607288837
0.0221354179084301,443,0.3218485116958618,25.401042938232422,1.0,227.495074303,1.715045690536499,681984.0,0.42571067810058594,0.0078125,37.744667053222656,0.2548588514328003,3304,1746203558.4238086,444,0.005505849607288837
0.0240885429084301,452,0.31618231534957886,24.248699188232422,1.0,230.531327153,1.6145403385162354,695808.0,0.42571067810058594,0.01888020895421505,37.744667053222656,0.2748984694480896,3376,1746203561.4599237,453,0.005505849607288837
0.0299479179084301,467,0.38259875774383545,23.187501907348633,1.0,235.575034793,1.5935213565826416,718848.0,0.42571067810058594,0.0,37.744667053222656,0.22887037694454193,3496,1746203566.5037103,468,0.005505849607288837
0.02343750186264515,496,0.3816896378993988,25.83528709411621,1.0,245.382000875,1.3218491077423096,763392.0,0.42571067810058594,0.0078125,37.744667053222656,0.2875572443008423,3728,1746203576.3107018,497,0.005505849607288837
0.0240885429084301,512,0.38070744276046753,25.531251907348633,1.0,250.772190942,1.264829158782959,787968.0,0.42571067810058594,0.0,37.744667053222656,0.2693661153316498,3856,1746203581.700915,513,0.005505849607288837
0.0162760429084301,534,0.40806442499160767,27.51692771911621,1.0,258.182688114,1.060396432876587,821760.0,0.42571067810058594,0.0,37.744667053222656,0.21948538720607758,4032,1746203589.1113591,535,0.005505849607288837
0.02278645895421505,542,0.4040970802307129,25.774089813232422,1.0,260.893369627,1.499074101448059,834048.0,0.42571067810058594,0.0,37.744667053222656,0.3171347975730896,4096,1746203591.8220642,543,0.005505849607288837
0.02473958395421505,550,0.4332755208015442,25.026042938232422,1.0,263.580976282,1.625236988067627,846336.0,0.42571067810058594,0.0,37.744667053222656,0.3257911205291748,4160,1746203594.509681,551,0.005505849607288837
0.01497395895421505,562,0.4104158282279968,27.693361282348633,1.0,267.637805348,1.6468911170959473,864768.0,0.42571067810058594,0.0325520858168602,37.744667053222656,0.33168140053749084,4256,1746203598.566494,563,0.005505849607288837
0.01953125186264515,565,0.4037899374961853,27.92708396911621,1.0,268.645119702,1.5146968364715576,869376.0,0.42571067810058594,0.0,37.744667053222656,0.3185601830482483,4280,1746203599.573822,566,0.005505849607288837
0.02278645895421505,583,0.4008004069328308,25.00325584411621,1.0,274.706879887,1.6540515422821045,897024.0,0.42571067810058594,0.0305989608168602,37.744667053222656,0.3665689527988434,4424,1746203605.6355991,584,0.005505849607288837
0.02083333395421505,586,0.3914324641227722,27.031902313232422,1.0,275.714175907,1.6484670639038086,901632.0,0.42571067810058594,0.02278645895421505,37.744667053222656,0.3639054000377655,4448,1746203606.6428761,587,0.005505849607288837
0.0221354179084301,588,0.3997085392475128,25.62239646911621,1.0,276.386060624,1.660674810409546,904704.0,0.42571067810058594,0.01497395895421505,37.744667053222656,0.31421738862991333,4464,1746203607.3147533,589,0.005505849607288837
0.01692708395421505,590,0.41768360137939453,27.322917938232422,1.0,277.057396022,1.8581469058990479,907776.0,0.42571067810058594,0.0,37.744667053222656,0.3020106852054596,4480,1746203607.9860942,591,0.005505849607288837
0.02083333395421505,597,0.40552616119384766,27.861980438232422,1.0,279.422098671,1.7666726112365723,918528.0,0.42571067810058594,0.03125,37.744667053222656,0.3474767506122589,4536,1746203610.3508193,598,0.005505849607288837
0.0201822929084301,600,0.39802905917167664,27.13411521911621,1.0,280.431263625,1.7555694580078125,923136.0,0.42571067810058594,0.0,37.744667053222656,0.29917293787002563,4560,1746203611.3599486,601,0.005505849607288837
0.01302083395421505,621,0.40910953283309937,24.75130271911621,1.0,287.500642575,1.4327218532562256,955392.0,0.42571067810058594,0.0,37.744667053222656,0.18323327600955963,4728,1746203618.4293356,622,0.005505849607288837
0.017578125,659,0.4262610077857971,27.713542938232422,0.9999999403953552,300.396165659,1.4743608236312866,1013760.0,0.4638502895832062,0.0,34.935585021972656,0.23567461967468262,5032,1746203631.324837,660,0.01339285634458065
0.02278645895421505,660,0.39616841077804565,25.529298782348633,0.9999999403953552,300.739189163,1.3966861963272095,1015296.0,0.4638502895832062,0.014322916977107525,34.935585021972656,0.25738388299942017,5040,1746203631.667869,661,0.01339285634458065
0.02083333395421505,669,0.4328424036502838,25.295574188232422,0.9999999403953552,303.776499545,1.1981847286224365,1029120.0,0.4638502895832062,0.0,34.935585021972656,0.28736013174057007,5112,1746203634.705226,670,0.01339285634458065
0.0201822929084301,670,0.41356199979782104,27.09700584411621,0.9999999403953552,304.112805855,1.1196370124816895,1030656.0,0.4638502895832062,0.0,34.935585021972656,0.33638766407966614,5120,1746203635.041561,671,0.01339285634458065
0.01953125186264515,695,0.4169512391090393,28.27083396911621,0.9999999403953552,312.546906889,1.31581711769104,1069056.0,0.4638502895832062,0.0,34.935585021972656,0.33600515127182007,5320,1746203643.4755905,696,0.01339285634458065
0.01497395895421505,696,0.4148029088973999,26.906251907348633,0.9999999403953552,312.889796351,1.2538188695907593,1070592.0,0.4638502895832062,0.0,34.935585021972656,0.23172886669635773,5328,1746203643.8183727,697,0.01339285634458065
0.01953125186264515,730,0.3779670298099518,27.562501907348633,0.9999999403953552,324.333548384,1.110964059829712,1122816.0,0.4638502895832062,0.0,34.935585021972656,0.2956586480140686,5600,1746203655.2622435,731,0.01339285634458065
0.0162760429084301,737,0.4048110544681549,28.73372459411621,0.9999999403953552,326.686244235,0.9649831056594849,1133568.0,0.4638502895832062,0.0260416679084301,34.935585021972656,0.3280004858970642,5656,1746203657.6149137,738,0.01339285634458065
0.013671875931322575,741,0.38238006830215454,27.265626907348633,0.9999999403953552,328.038122461,0.7539149522781372,1139712.0,0.4638502895832062,0.0,34.935585021972656,0.3145068883895874,5688,1746203658.966785,742,0.01339285634458065
0.01953125186264515,745,0.36454421281814575,28.712892532348633,0.9999999403953552,329.38230532,0.8854366540908813,1145856.0,0.4638502895832062,0.0,34.935585021972656,0.3324986398220062,5720,1746203660.3110197,746,0.01339285634458065
0.01497395895421505,756,0.3947131037712097,25.834636688232422,0.9999999403953552,333.093991118,1.055126667022705,1162752.0,0.4638502895832062,0.0,34.935585021972656,0.2979123890399933,5808,1746203664.0226686,757,0.01339285634458065
0.0162760429084301,765,0.39373400807380676,25.526042938232422,0.9999999403953552,336.138511106,0.947717547416687,1176576.0,0.4638502895832062,0.0364583358168602,34.935585021972656,0.3732547461986542,5880,1746203667.0672097,766,0.01339285634458065
0.017578125,779,0.41638803482055664,27.86263084411621,0.9999999403953552,340.846742731,0.679877519607544,1198080.0,0.4638502895832062,0.0755208358168602,34.935585021972656,0.48803868889808655,5992,1746203671.775421,780,0.01339285634458065
0.0162760429084301,785,0.40331315994262695,28.236980438232422,0.9999999403953552,342.87285037,0.9161949157714844,1207296.0,0.4638502895832062,0.01953125186264515,34.935585021972656,0.3609040677547455,6040,1746203673.801575,786,0.01339285634458065
0.01302083395421505,796,0.41902634501457214,26.207033157348633,0.9999999403953552,346.577049934,1.1038110256195068,1224192.0,0.4638502895832062,0.0026041667442768812,34.935585021972656,0.2897089719772339,6128,1746203677.5057273,797,0.01339285634458065
0.01302083395421505,822,0.45180511474609375,25.68489646911621,0.9999999403953552,355.346196424,1.0258793830871582,1264128.0,0.4638502895832062,0.0,34.935585021972656,0.31854143738746643,6336,1746203686.274918,823,0.01339285634458065
0.01497395895421505,834,0.39613351225852966,27.522136688232422,0.9999999403953552,359.390542278,0.6443660259246826,1282560.0,0.4638502895832062,0.02473958395421505,34.935585021972656,0.36597609519958496,6432,1746203690.3191266,835,0.01339285634458065
0.01497395895421505,835,0.41234904527664185,27.281251907348633,0.9999999403953552,359.726494425,0.5487136840820312,1284096.0,0.4638502895832062,0.02929687686264515,34.935585021972656,0.3866759240627289,6440,1746203690.6552033,836,0.01339285634458065
0.01302083395421505,839,0.45907163619995117,28.48567771911621,0.9999999403953552,361.069783539,0.5222640633583069,1290240.0,0.4638502895832062,0.0,34.935585021972656,0.35043418407440186,6472,1746203691.9984958,840,0.01339285634458065
0.01497395895421505,847,0.42926889657974243,27.568361282348633,0.9999999403953552,363.830615106,0.5590378046035767,1302528.0,0.4638502895832062,0.130859375,34.935585021972656,0.5036174058914185,6536,1746203694.7592227,848,0.01339285634458065
0.011718750931322575,853,0.4952353239059448,28.633464813232422,0.9999999403953552,365.859385426,0.8047177791595459,1311744.0,0.4638502895832062,0.0,34.935585021972656,0.30251452326774597,6584,1746203696.7880266,854,0.01339285634458065
0.012369791977107525,865,0.5744112133979797,26.203126907348633,0.9999999403953552,369.929269285,0.5480403900146484,1330176.0,0.4638502895832062,0.0371093787252903,34.935585021972656,0.31408780813217163,6680,1746203700.8579907,866,0.01339285634458065
0.01302083395421505,884,0.5976934432983398,27.863283157348633,0.9999999403953552,376.33304874,0.512572169303894,1359360.0,0.4638502895832062,0.1510416716337204,34.935585021972656,0.5587894916534424,6832,1746203707.2617505,885,0.01339285634458065
0.013671875931322575,920,0.6390037536621094,24.71614646911621,0.9999999403953552,388.474272047,0.420651376247406,1414656.0,0.4638502895832062,0.0397135429084301,34.935585021972656,0.345660924911499,7120,1746203719.4029424,921,0.01339285634458065
0.01497395895421505,925,0.6161618232727051,27.62825584411621,0.9999999403953552,390.155730154,0.4182301461696625,1422336.0,0.4638502895832062,0.0377604179084301,34.935585021972656,0.35237401723861694,7160,1746203721.0843952,926,0.01339285634458065
0.0162760429084301,941,0.6521135568618774,26.244792938232422,0.9999999403953552,395.546947647,0.39256882667541504,1446912.0,0.4638502895832062,0.1985677182674408,34.935585021972656,0.624233603477478,7288,1746203726.4756749,942,0.01339285634458065
0.0162760429084301,944,0.6022181510925293,26.49153709411621,0.9999999403953552,396.554429606,0.4871472716331482,1451520.0,0.4638502895832062,0.1009114608168602,34.935585021972656,0.4855681359767914,7312,1746203727.4831536,945,0.01339285634458065
0.014322916977107525,953,0.5582691431045532,27.086589813232422,0.9999999403953552,399.590393885,0.37034934759140015,1465344.0,0.4638502895832062,0.125,34.935585021972656,0.5504295825958252,7384,1746203730.5190828,954,0.01339285634458065
0.01302083395421505,987,0.5428531765937805,27.632814407348633,1.0,411.131618536,0.3772266209125519,1517568.0,0.9263031482696533,0.0885416716337204,53.52466583251953,0.4277914762496948,7656,1746203742.060326,988,0.20179373025894165
0.01497395895421505,1002,0.5081126093864441,26.587892532348633,1.0,416.173949175,0.38135653734207153,1540608.0,0.9263031482696533,0.0703125,53.52466583251953,0.4786791205406189,7776,1746203747.1026454,1003,0.20179373025894165
0.015625,1010,0.5046555995941162,27.14778709411621,1.0,418.86949315,0.4640466570854187,1552896.0,0.9263031482696533,0.0546875037252903,53.52466583251953,0.36116015911102295,7840,1746203749.7981586,1011,0.20179373025894165
0.014322916977107525,1035,0.5146009922027588,27.58333396911621,1.0,427.29835394,0.3789031505584717,1591296.0,0.9263031482696533,0.1041666716337204,53.52466583251953,0.4909875988960266,8040,1746203758.2270553,1036,0.20179373025894165
0.01497395895421505,1038,0.506445586681366,28.13411521911621,1.0,428.306199801,0.3606531322002411,1595904.0,0.9263031482696533,0.1757812649011612,53.52466583251953,0.645371675491333,8064,1746203759.234903,1039,0.20179373025894165
0.01106770895421505,1039,0.45767855644226074,26.330730438232422,1.0,428.641978793,0.3731040954589844,1597440.0,0.9263031482696533,0.0670572966337204,53.52466583251953,0.39758825302124023,8072,1746203759.5706728,1040,0.20179373025894165
0.012369791977107525,1048,0.5182273983955383,27.70052146911621,1.0,431.678900266,0.4691983461380005,1611264.0,0.9263031482696533,0.1100260466337204,53.52466583251953,0.4569457471370697,8144,1746203762.6076088,1049,0.20179373025894165
0.01497395895421505,1055,0.5695240497589111,27.04036521911621,1.0,434.024315588,0.34186941385269165,1622016.0,0.9263031482696533,0.0,53.52466583251953,0.3949216902256012,8200,1746203764.9530306,1056,0.20179373025894165
0.014322916977107525,1057,0.553693950176239,28.771486282348633,1.0,434.696461836,0.3588215112686157,1625088.0,0.9263031482696533,0.1093750074505806,53.52466583251953,0.5339117050170898,8216,1746203765.6251817,1058,0.20179373025894165
0.01497395895421505,1064,0.48337000608444214,27.535158157348633,1.0,437.067201182,0.4370908737182617,1635840.0,0.9263031482696533,0.1464843899011612,53.52466583251953,0.54622882604599,8272,1746203767.995783,1065,0.20179373025894165
0.015625,1071,0.41921815276145935,30.09114646911621,1.0,439.419391054,0.2865275740623474,1646592.0,0.9263031482696533,0.1966145932674408,53.52466583251953,0.6753162741661072,8328,1746203770.3480983,1072,0.20179373025894165
0.017578125,1094,0.37675946950912476,27.86458396911621,1.0,447.160394283,0.4332353472709656,1681920.0,0.9263031482696533,0.2135416716337204,53.52466583251953,0.6766350269317627,8512,1746203778.0891058,1095,0.20179373025894165
0.0162760429084301,1098,0.4163941740989685,26.132814407348633,1.0,448.514143195,0.39780712127685547,1688064.0,0.9263031482696533,0.2858073115348816,53.52466583251953,0.8120018839836121,8544,1746203779.4428473,1099,0.20179373025894165
0.01497395895421505,1105,0.384604811668396,28.39974021911621,1.0,450.869070089,0.4307131767272949,1698816.0,0.9263031482696533,0.2213541716337204,53.52466583251953,0.6867707967758179,8600,1746203781.7977738,1106,0.20179373025894165
0.017578125,1136,0.43927931785583496,28.53255271911621,1.0,461.336310272,0.5187478065490723,1746432.0,0.9263031482696533,0.1712239682674408,53.52466583251953,0.6220020055770874,8848,1746203792.2649848,1137,0.20179373025894165
0.013671875931322575,1142,0.4182020425796509,25.49739646911621,1.0,463.352961573,0.434054434299469,1755648.0,0.9263031482696533,0.1555989682674408,53.52466583251953,0.538486659526825,8896,1746203794.2816665,1143,0.20179373025894165
0.01692708395421505,1150,0.4348038136959076,28.88802146911621,1.0,466.042649991,0.4142409861087799,1767936.0,0.9263031482696533,0.2467448115348816,53.52466583251953,0.7529973387718201,8960,1746203796.9713366,1151,0.20179373025894165
0.0162760429084301,1169,0.3924046754837036,26.66341209411621,1.0,472.438822689,0.47517985105514526,1797120.0,0.9263031482696533,0.2395833432674408,53.52466583251953,0.7097610235214233,9112,1746203803.3675764,1170,0.20179373025894165
0.017578125,1183,0.4063667058944702,29.47591209411621,1.0,477.164269695,0.45427483320236206,1818624.0,0.9263031482696533,0.1894531399011612,53.52466583251953,0.6486006379127502,9224,1746203808.0929725,1184,0.20179373025894165
0.013671875931322575,1195,0.3888297975063324,28.80403709411621,1.0,481.201193397,0.44804587960243225,1837056.0,0.9263031482696533,0.2376302182674408,53.52466583251953,0.7243919968605042,9320,1746203812.129843,1196,0.20179373025894165
0.01953125186264515,1198,0.38419532775878906,27.351564407348633,1.0,482.210274752,0.40042638778686523,1841664.0,0.9263031482696533,0.2890625298023224,53.52466583251953,0.8163443207740784,9344,1746203813.1389575,1199,0.20179373025894165
0.017578125,1204,0.34630000591278076,27.711589813232422,1.0,484.224860115,0.33554214239120483,1850880.0,0.9263031482696533,0.2402343899011612,53.52466583251953,0.7342020869255066,9392,1746203815.1535695,1205,0.20179373025894165
0.0182291679084301,1218,0.37609368562698364,28.07356834411621,1.0,488.94060322,0.6121209263801575,1872384.0,0.9263031482696533,0.138671875,53.52466583251953,0.6107194423675537,9504,1746203819.869283,1219,0.20179373025894165
0.02278645895421505,1241,0.33255070447921753,27.30989646911621,1.0,496.681192454,0.39231768250465393,1907712.0,0.9263031482696533,0.2200520932674408,53.52466583251953,0.6945908069610596,9688,1746203827.60993,1242,0.20179373025894165
0.02083333395421505,1250,0.352631151676178,23.527996063232422,1.0,499.706460685,0.477997362613678,1921536.0,0.9263031482696533,0.3535156548023224,53.52466583251953,0.9423669576644897,9760,1746203830.6350763,1251,0.20179373025894165
0.0162760429084301,1259,0.34005969762802124,27.492839813232422,1.0,502.755864762,0.6268844604492188,1935360.0,0.9263031482696533,0.2786458432674408,53.52466583251953,0.8082455992698669,9832,1746203833.684609,1260,0.20179373025894165
0.017578125,1266,0.31980371475219727,28.759767532348633,1.0,505.108594115,0.6117743253707886,1946112.0,0.9263031482696533,0.1907552182674408,53.52466583251953,0.704279899597168,9888,1746203836.037295,1267,0.20179373025894165
0.017578125,1300,0.2992415428161621,27.837892532348633,1.0,516.706786984,0.572248101234436,1998336.0,1.2184021472930908,0.3528645932674408,45.295475006103516,0.8645893931388855,10160,1746203847.6354983,1301,0.4250221848487854
0.0182291679084301,1313,0.2641298174858093,28.50911521911621,1.0,521.09703913,0.5236496329307556,2018304.0,1.2184021472930908,0.2708333432674408,45.295475006103516,0.8078444600105286,10264,1746203852.025766,1314,0.4250221848487854
0.01953125186264515,1315,0.3030204474925995,27.854167938232422,1.0,521.765506346,0.5610412359237671,2021376.0,1.2184021472930908,0.1542968899011612,45.295475006103516,0.5944408178329468,10280,1746203852.6942492,1316,0.4250221848487854
0.01888020895421505,1335,0.29113924503326416,26.666667938232422,1.0,528.517361569,0.4645596444606781,2052096.0,1.2184021472930908,0.2213541716337204,45.295475006103516,0.7608186602592468,10440,1746203859.4460728,1336,0.4250221848487854
0.01692708395421505,1352,0.32928574085235596,29.414064407348633,1.0,534.259210774,0.6086822748184204,2078208.0,1.2184021472930908,0.2226562649011612,45.295475006103516,0.6979460716247559,10576,1746203865.1878996,1353,0.4250221848487854
0.015625,1399,0.36981838941574097,28.18880271911621,1.0,550.081625057,0.680131733417511,2150400.0,1.2184021472930908,0.3470052182674408,45.295475006103516,0.8712952136993408,10952,1746203881.0102913,1400,0.4250221848487854
0.0201822929084301,1400,0.3572613298892975,24.440105438232422,1.0,550.417916292,0.6385406255722046,2151936.0,1.2184021472930908,0.1523437649011612,45.295475006103516,0.6339762806892395,10960,1746203881.3466105,1401,0.4250221848487854
0.01692708395421505,1401,0.3390199542045593,28.73567771911621,1.0,550.760994631,0.6210464239120483,2153472.0,1.2184021472930908,0.267578125,45.295475006103516,0.8147412538528442,10968,1746203881.6897068,1402,0.4250221848487854
0.01692708395421505,1419,0.35763704776763916,26.318361282348633,1.0,556.827651323,0.705477237701416,2181120.0,1.2184021472930908,0.1959635466337204,45.295475006103516,0.6526868343353271,11112,1746203887.7563195,1420,0.4250221848487854
0.02148437686264515,1427,0.37531203031539917,26.74544334411621,1.0,559.512171223,0.6750407218933105,2193408.0,1.2184021472930908,0.3763020932674408,45.295475006103516,0.9797537326812744,11176,1746203890.4408882,1428,0.4250221848487854
0.0182291679084301,1445,0.38173478841781616,28.140626907348633,1.0,565.583068235,0.7873518466949463,2221056.0,1.2184021472930908,0.2050781399011612,45.295475006103516,0.66792231798172,11320,1746203896.5117893,1446,0.4250221848487854
0.017578125,1519,0.3577529788017273,29.390626907348633,1.0,590.531630728,0.9162845611572266,2334720.0,1.2184021472930908,0.3587239682674408,45.295475006103516,0.8939448595046997,11912,1746203921.460348,1520,0.4250221848487854
0.0201822929084301,1532,0.35279959440231323,25.082683563232422,1.0,594.923760113,0.6205868721008301,2354688.0,1.2184021472930908,0.1985677182674408,45.295475006103516,0.6187670230865479,12016,1746203925.8524578,1533,0.4250221848487854
0.0162760429084301,1534,0.36647820472717285,25.619792938232422,1.0,595.596663044,0.6495487093925476,2357760.0,1.2184021472930908,0.2343750149011612,45.295475006103516,0.6571322679519653,12032,1746203926.525362,1535,0.4250221848487854
0.01692708395421505,1540,0.3919907212257385,27.58724021911621,1.0,597.623445844,0.707172155380249,2366976.0,1.2184021472930908,0.2701823115348816,45.295475006103516,0.7546655535697937,12080,1746203928.5521064,1541,0.4250221848487854
0.01953125186264515,1559,0.3817991018295288,25.62630271911621,1.0,604.036483687,0.6488646268844604,2396160.0,1.2184021472930908,0.2578125,45.295475006103516,0.7568764686584473,12232,1746203934.9650714,1560,0.4250221848487854
0.0182291679084301,1562,0.33115696907043457,27.022136688232422,1.0,605.046846594,0.5825432538986206,2400768.0,1.2184021472930908,0.3580729365348816,45.295475006103516,0.9122503399848938,12256,1746203935.9755833,1563,0.4250221848487854
0.017578125,1568,0.4068600535392761,28.64974021911621,1.0,607.06445223,0.6372221112251282,2409984.0,1.2184021472930908,0.3346354365348816,45.295475006103516,0.8728851675987244,12304,1746203937.9931462,1569,0.4250221848487854
0.01692708395421505,1574,0.3826400637626648,29.387371063232422,1.0,609.092848494,0.6811243295669556,2419200.0,1.2184021472930908,0.3450520932674408,45.295475006103516,0.869361937046051,12352,1746203940.0214748,1575,0.4250221848487854
0.02148437686264515,1588,0.3731420338153839,24.41731834411621,1.0,613.813823607,0.6319292783737183,2440704.0,1.2184021472930908,0.3255208432674408,45.295475006103516,0.8270564079284668,12464,1746203944.7425592,1589,0.4250221848487854
0.017578125,1592,0.37258660793304443,27.211589813232422,1.0,615.166308881,0.9247137308120728,2446848.0,1.2184021472930908,0.1796875149011612,45.295475006103516,0.6215869188308716,12496,1746203946.0949745,1593,0.4250221848487854
