grad_steps,loss,_timestamp,test_returned_episode_lengths,test_returned_episode,_runtime,returned_episode_returns,qvals,env_step,test_returned_won_episode,update_steps,test_returned_episode_returns,returned_episode,returned_episode_lengths,_step,returned_won_episode
4376,0.624106764793396,1746161616.5886545,70.14286041259766,1.0,268.409072449,0.06685569882392883,0.5874663591384888,887808.0,0.0,578,0.6512857675552368,0.01302083395421505,32.251304626464844,577,0.0
4664,0.886410117149353,1746161631.076782,70.14286041259766,1.0,282.897193363,0.05608706921339035,0.7400166988372803,943104.0,0.0,614,0.6512857675552368,0.013671875,32.32421875,613,0.0
4832,1.000458836555481,1746161639.5189228,70.14286041259766,1.0,291.339341473,0.07664835453033447,0.7992714643478394,975360.0,0.0,635,0.6512857675552368,0.01497395895421505,30.819011688232422,634,0.0
4888,0.9893190860748291,1746161642.331974,70.14286041259766,1.0,294.152406343,0.05270572006702423,0.7156698703765869,986112.0,0.0,642,0.6512857675552368,0.012369791977107525,30.59765625,641,0.0
4896,1.4149906635284424,1746161642.7337399,70.14286041259766,1.0,294.554150581,0.0692499428987503,0.7195101380348206,987648.0,0.0,643,0.6512857675552368,0.01302083395421505,32.208335876464844,642,0.0
5064,1.445556402206421,1746161651.2798343,48.24065399169922,1.0,303.100256744,0.07749556005001068,0.5911640524864197,1019904.0,0.0,664,0.060391198843717575,0.0162760429084301,30.67317771911621,663,0.0
5160,1.4978246688842773,1746161656.102901,48.24065399169922,1.0,307.92331628,0.06076117604970932,0.5557552576065063,1038336.0,0.0,676,0.060391198843717575,0.01497395895421505,31.77083396911621,675,0.0
5568,1.4271764755249023,1746161676.6183152,48.24065399169922,1.0,328.438714441,0.11188913881778717,0.6085784435272217,1116672.0,0.0,727,0.060391198843717575,0.013671875,31.30078125,726,0.0
5576,1.8990099430084229,1746161677.0202205,48.24065399169922,1.0,328.84062983,0.07783345133066177,0.6194297075271606,1118208.0,0.0,728,0.060391198843717575,0.010416666977107525,31.85546875,727,0.0
5816,1.5162502527236938,1746161689.0829477,48.24065399169922,1.0,340.903445775,0.143733412027359,0.6634327173233032,1164288.0,0.0,758,0.060391198843717575,0.013671875,31.84765625,757,0.0
5864,1.5101189613342285,1746161691.4952939,48.24065399169922,1.0,343.315701609,0.1409955620765686,0.6073057651519775,1173504.0,0.0,764,0.060391198843717575,0.01302083395421505,30.643230438232422,763,0.0
5888,1.5508153438568115,1746161692.7011225,48.24065399169922,1.0,344.521542114,0.1651744544506073,0.6136537194252014,1178112.0,0.0,767,0.060391198843717575,0.015625,31.81770896911621,766,0.0
6296,2.88338565826416,1746161713.21418,48.24065399169922,1.0,365.03458699,0.19884595274925232,0.6608045697212219,1256448.0,0.0,818,0.060391198843717575,0.014322916977107525,32.110679626464844,817,0.0
6336,0.9548099040985107,1746161715.2250834,48.24065399169922,1.0,367.045516358,0.16281172633171082,0.66982102394104,1264128.0,0.0,823,0.060391198843717575,0.01497395895421505,31.369792938232422,822,0.0
6560,1.4364632368087769,1746161726.4999568,48.24065399169922,1.0,378.32041639,0.166362464427948,0.6924278736114502,1307136.0,0.0,851,0.060391198843717575,0.015625,31.328125,850,0.0
6640,1.256512999534607,1746161730.5194643,48.24065399169922,1.0,382.339884443,0.19111916422843933,0.6968564987182617,1322496.0,0.0,861,0.060391198843717575,0.012369791977107525,32.19791793823242,860,0.0
6656,1.3882251977920532,1746161731.3261638,48.24065399169922,1.0,383.146628992,0.15567362308502197,0.7000640630722046,1325568.0,0.0,863,0.060391198843717575,0.01302083395421505,32.16796875,862,0.0
6720,1.3602330684661865,1746161734.5421696,48.24065399169922,1.0,386.362578488,0.16222034394741058,0.6759021282196045,1337856.0,0.0,871,0.060391198843717575,0.014322916977107525,32.32421875,870,0.0
6824,0.6799694299697876,1746161739.773387,48.24065399169922,1.0,391.593788949,0.15972593426704407,0.6059306859970093,1357824.0,0.0,884,0.060391198843717575,0.01302083395421505,31.4921875,883,0.0
6872,0.654971182346344,1746161742.184878,48.24065399169922,1.0,394.005284633,0.17765936255455017,0.663347601890564,1367040.0,0.0,890,0.060391198843717575,0.01497395895421505,31.60677146911621,889,0.0
6880,1.087390661239624,1746161742.5866997,48.24065399169922,1.0,394.407117746,0.15227627754211426,0.6545714139938354,1368576.0,0.0,891,0.060391198843717575,0.015625,31.390625,890,0.0
6904,0.6115347146987915,1746161743.792394,48.24065399169922,1.0,395.612785762,0.16943900287151337,0.609761118888855,1373184.0,0.0,894,0.060391198843717575,0.01302083395421505,31.373699188232422,893,0.0
7016,0.8333962559700012,1746161749.4228504,48.24065399169922,1.0,401.243264842,0.20019885897636414,0.6402484774589539,1394688.0,0.0,908,0.060391198843717575,0.01106770895421505,32.10807418823242,907,0.0
7112,0.8069528341293335,1746161754.2488368,48.24065399169922,1.0,406.069261947,0.18231642246246338,0.5985638499259949,1413120.0,0.0,920,0.060391198843717575,0.013671875,31.82942771911621,919,0.0
7264,0.4673217236995697,1746161761.8865845,48.24065399169922,1.0,413.707019395,0.16883113980293274,0.5727996230125427,1442304.0,0.0,939,0.060391198843717575,0.01106770895421505,32.02994918823242,938,0.0
7304,0.3643733561038971,1746161763.9031763,48.24065399169922,1.0,415.723578081,0.18310114741325378,0.5501061081886292,1449984.0,0.0,944,0.060391198843717575,0.01302083395421505,32.41666793823242,943,0.0
7496,0.38878709077835083,1746161773.5545785,48.24065399169922,1.0,425.375043031,0.1655118614435196,0.555199384689331,1486848.0,0.0,968,0.060391198843717575,0.01302083395421505,32.33203125,967,0.0
7568,0.21705162525177002,1746161777.272848,61.372379302978516,1.0000001192092896,429.093269478,0.1539958268404007,0.592839777469635,1500672.0,0.0,977,0.2816648781299591,0.00911458395421505,31.30599021911621,976,0.0
7744,0.1996837556362152,1746161786.1203783,61.372379302978516,1.0000001192092896,437.940879486,0.160792738199234,0.7958313226699829,1534464.0,0.0,999,0.2816648781299591,0.012369791977107525,32.34375,998,0.0
7792,0.3624122142791748,1746161788.5332148,61.372379302978516,1.0000001192092896,440.353639948,0.1597481369972229,0.6133550405502319,1543680.0,0.0,1005,0.2816648781299591,0.01302083395421505,32.259117126464844,1004,0.0
7824,0.31735026836395264,1746161790.140812,61.372379302978516,1.0000001192092896,441.961244252,0.18896615505218506,0.6179882287979126,1549824.0,0.0,1009,0.2816648781299591,0.01302083395421505,32.39453125,1008,0.0
7920,0.28478384017944336,1746161794.967497,61.372379302978516,1.0000001192092896,446.787907084,0.1704157441854477,0.6840143203735352,1568256.0,0.0,1021,0.2816648781299591,0.012369791977107525,32.31510543823242,1020,0.0
7960,0.2833636999130249,1746161796.9772236,61.372379302978516,1.0000001192092896,448.797627444,0.1531660258769989,0.7414191961288452,1575936.0,0.0,1026,0.2816648781299591,0.01171875,31.07942771911621,1025,0.0
8224,0.18785208463668823,1746161810.246115,61.372379302978516,1.0000001192092896,462.066522787,0.17366406321525574,0.12879331409931183,1626624.0,0.0,1059,0.2816648781299591,0.013671875,32.234375,1058,0.0
8280,0.20035645365715027,1746161813.067065,61.372379302978516,1.0000001192092896,464.887496538,0.14321254193782806,0.08710835874080658,1637376.0,0.0,1066,0.2816648781299591,0.009765625,32.278648376464844,1065,0.0
8296,0.18144941329956055,1746161813.8716037,61.372379302978516,1.0000001192092896,465.692047414,0.1410687416791916,0.106093630194664,1640448.0,0.0,1068,0.2816648781299591,0.008463541977107525,31.252605438232422,1067,0.0
8408,0.1663830727338791,1746161819.5039184,61.372379302978516,1.0000001192092896,471.32432661,0.14701628684997559,-0.05390879884362221,1661952.0,0.0,1082,0.2816648781299591,0.01171875,32.07682418823242,1081,0.0
8512,0.16057774424552917,1746161824.7305062,61.372379302978516,1.0000001192092896,476.550926404,0.08663018047809601,0.09443478286266327,1681920.0,0.0,1095,0.2816648781299591,0.009765625,29.4140625,1094,0.0
8856,0.07093442976474762,1746161842.0229962,61.372379302978516,1.0000001192092896,493.843414733,0.10082772374153137,0.03443188965320587,1747968.0,0.0,1138,0.2816648781299591,0.008463541977107525,31.25390625,1137,0.0
8928,0.06879182904958725,1746161845.6415837,61.372379302978516,1.0000001192092896,497.462008287,0.09869106858968735,-0.004818491637706757,1761792.0,0.0,1147,0.2816648781299591,0.0078125,31.256511688232422,1146,0.0
9080,0.05223122239112854,1746161853.2835314,61.372379302978516,1.0000001192092896,505.103958135,0.13201051950454712,-0.2429930567741394,1790976.0,0.0,1166,0.2816648781299591,0.00911458395421505,30.47005271911621,1165,0.0
9288,0.09008263051509857,1746161863.744577,61.372379302978516,1.0000001192092896,515.564980385,0.1035923883318901,-0.2727776765823364,1830912.0,0.0,1192,0.2816648781299591,0.008463541977107525,31.385417938232422,1191,0.0
9304,0.06462174654006958,1746161864.5480099,61.372379302978516,1.0000001192092896,516.368438679,0.16715800762176514,-0.35128387808799744,1833984.0,0.0,1194,0.2816648781299591,0.013671875,31.46484375,1193,0.0
9448,0.07099508494138718,1746161871.784661,61.372379302978516,1.0000001192092896,523.605103363,0.10759717226028442,-0.3402620255947113,1861632.0,0.0,1212,0.2816648781299591,0.008463541977107525,28.713542938232422,1211,0.0
9488,0.05543772876262665,1746161873.7946808,61.372379302978516,1.0000001192092896,525.615108107,0.09307195991277695,-0.324325293302536,1869312.0,0.0,1217,0.2816648781299591,0.0078125,26.490886688232422,1216,0.0
10008,0.033110491931438446,1746161899.9540365,61.372379302978516,1.0000001192092896,551.774448856,0.19481408596038818,-0.36947202682495117,1969152.0,0.0,1282,0.2816648781299591,0.01106770895421505,31.453125,1281,0.0
10384,0.02105160802602768,1746161918.9507985,64.61408996582031,1.0,570.771208997,0.21685270965099335,-0.30078017711639404,2041344.0,0.0,1329,0.4294515550136566,0.01106770895421505,30.62239646911621,1328,0.0
10608,0.019746124744415283,1746161930.2086127,64.61408996582031,1.0,582.029037377,0.24194809794425964,-0.2634568512439728,2084352.0,0.0,1357,0.4294515550136566,0.008463541977107525,28.545574188232422,1356,0.0
10736,0.020868875086307526,1746161936.6383235,64.61408996582031,1.0,588.458737364,0.23453591763973236,-0.24038246273994446,2108928.0,0.0,1373,0.4294515550136566,0.0078125,29.31770896911621,1372,0.0
10992,0.02165662683546543,1746161949.5106122,64.61408996582031,1.0,601.33102537,0.29496151208877563,-0.23860996961593628,2158080.0,0.0,1405,0.4294515550136566,0.009765625,32.044273376464844,1404,0.0
11216,0.021619826555252075,1746161960.7651503,64.61408996582031,1.0,612.585577763,0.22596830129623413,-0.21470755338668823,2201088.0,0.0,1433,0.4294515550136566,0.008463541977107525,27.68880271911621,1432,0.0
11288,0.027339905500411987,1746161964.3839822,64.61408996582031,1.0,616.20439203,0.24720625579357147,-0.19057318568229675,2214912.0,0.0,1442,0.4294515550136566,0.0078125,28.69661521911621,1441,0.0
11312,0.029731132090091705,1746161965.589496,64.61408996582031,1.0,617.410153746,0.2653123140335083,-0.15519507229328156,2219520.0,0.0,1445,0.4294515550136566,0.0078125,29.592449188232422,1444,0.0
11336,0.0353606753051281,1746161966.7974908,64.61408996582031,1.0,618.617886896,0.2744859755039215,-0.21064524352550507,2224128.0,0.0,1448,0.4294515550136566,0.0078125,30.7109375,1447,0.0
11360,0.05950026959180832,1746161968.003055,64.61408996582031,1.0,619.823450138,0.26221251487731934,-0.3077321946620941,2228736.0,0.0,1451,0.4294515550136566,0.008463541977107525,30.299480438232422,1450,0.0
11368,0.028278790414333344,1746161968.4054148,64.61408996582031,1.0,620.225867084,0.24801918864250183,-0.2748919427394867,2230272.0,0.0,1452,0.4294515550136566,0.008463541977107525,29.48828125,1451,0.0
11488,0.02663729339838028,1746161974.4332201,64.61408996582031,1.0,626.253639619,0.2693867087364197,-0.2750577926635742,2253312.0,0.0,1467,0.4294515550136566,0.008463541977107525,31.127605438232422,1466,0.0
11496,0.022759556770324707,1746161974.8349452,64.61408996582031,1.0,626.655377579,0.29949432611465454,-0.323870986700058,2254848.0,0.0,1468,0.4294515550136566,0.008463541977107525,31.57421875,1467,0.0
11576,0.023281093686819077,1746161978.8546584,64.61408996582031,1.0,630.675091201,0.2917962968349457,-0.30643516778945923,2270208.0,0.0,1478,0.4294515550136566,0.0078125,31.4296875,1477,0.0
11672,0.023710228502750397,1746161983.6778324,64.61408996582031,1.0,635.498269401,0.276577353477478,-0.29895132780075073,2288640.0,0.0,1490,0.4294515550136566,0.00911458395421505,30.17578125,1489,0.0
11776,0.022938692942261696,1746161988.9030702,64.61408996582031,1.0,640.723479127,0.2720685601234436,-0.34101155400276184,2308608.0,0.0,1503,0.4294515550136566,0.00911458395421505,31.015625,1502,0.0
11888,0.036045532673597336,1746161994.5304337,64.61408996582031,1.0,646.350844502,0.22207646071910858,-0.46555423736572266,2330112.0,0.0,1517,0.4294515550136566,0.0078125,30.432292938232422,1516,0.0
12168,0.01833689585328102,1746162008.5978243,64.61408996582031,1.0,660.418247631,0.28775274753570557,-0.3505197763442993,2383872.0,0.0,1552,0.4294515550136566,0.008463541977107525,30.78255271911621,1551,0.0
12184,0.017524447292089462,1746162009.4051373,64.61408996582031,1.0,661.225571417,0.2134864330291748,-0.3713379502296448,2386944.0,0.0,1554,0.4294515550136566,0.01106770895421505,29.893230438232422,1553,0.0
12312,0.01788991317152977,1746162015.8353856,64.61408996582031,1.0,667.655785536,0.22584867477416992,-0.3553633689880371,2411520.0,0.0,1570,0.4294515550136566,0.012369791977107525,31.4765625,1569,0.0
12328,0.01850602775812149,1746162016.6392508,64.61408996582031,1.0,668.459691101,0.21169857680797577,-0.34522294998168945,2414592.0,0.0,1572,0.4294515550136566,0.01302083395421505,31.75390625,1571,0.0
12464,0.01800936460494995,1746162023.4758584,64.61408996582031,1.0,675.296277254,0.22930443286895752,-0.3734349012374878,2440704.0,0.0,1589,0.4294515550136566,0.01106770895421505,31.91145896911621,1588,0.0
12568,0.022702772170305252,1746162028.7055092,64.61408996582031,1.0,680.525932361,0.29062962532043457,-0.5388356447219849,2460672.0,0.0,1602,0.4294515550136566,0.010416666977107525,32.118492126464844,1601,0.0
12752,0.015654873102903366,1746162038.0529485,66.76899719238281,1.0,689.873372511,0.3040871024131775,-0.508735179901123,2496000.0,0.0030395137146115303,1625,0.6551725268363953,0.010416666977107525,32.1328125,1624,0.0
12832,0.016482634469866753,1746162042.0765324,66.76899719238281,1.0,693.896946987,0.31163671612739563,-0.4797021746635437,2511360.0,0.0030395137146115303,1635,0.6551725268363953,0.0078125,31.4453125,1634,0.0
12864,0.01659289002418518,1746162043.683928,66.76899719238281,1.0,695.504352279,0.3074120879173279,-0.48746004700660706,2517504.0,0.0030395137146115303,1639,0.6551725268363953,0.0078125,31.5390625,1638,0.0
12872,0.015176746994256973,1746162044.0856063,66.76899719238281,1.0,695.906023364,0.3168477714061737,-0.47562849521636963,2519040.0,0.0030395137146115303,1640,0.6551725268363953,0.008463541977107525,31.140625,1639,0.0
13128,0.015583125874400139,1746162056.9506981,66.76899719238281,1.0,708.77111427,0.30074408650398254,-0.543933093547821,2568192.0,0.0030395137146115303,1672,0.6551725268363953,0.00911458395421505,31.807292938232422,1671,0.0
13208,0.017928175628185272,1746162060.9713645,66.76899719238281,1.0,712.791770343,0.30597466230392456,-0.5289466381072998,2583552.0,0.0030395137146115303,1682,0.6551725268363953,0.008463541977107525,30.455730438232422,1681,0.01888020895421505
13352,0.012672126293182373,1746162068.206672,66.76899719238281,1.0,720.027086517,0.2762993574142456,-0.5421653389930725,2611200.0,0.0030395137146115303,1700,0.6551725268363953,0.008463541977107525,30.70703125,1699,0.0
13376,0.017480088397860527,1746162069.4202168,66.76899719238281,1.0,721.240663036,0.29057782888412476,-0.4981031119823456,2615808.0,0.0030395137146115303,1703,0.6551725268363953,0.0078125,30.55599021911621,1702,0.0
13416,0.01705355942249298,1746162071.430826,66.76899719238281,1.0,723.25124619,0.2796894311904907,-0.5306086540222168,2623488.0,0.0030395137146115303,1708,0.6551725268363953,0.0078125,30.260417938232422,1707,0.0
13448,0.01861279271543026,1746162073.058602,66.76899719238281,1.0,724.879011647,0.2813098132610321,-0.5116944909095764,2629632.0,0.0030395137146115303,1712,0.6551725268363953,0.0078125,30.09505271911621,1711,0.0
13504,0.04783031716942787,1746162075.871897,66.76899719238281,1.0,727.692309255,0.3046230971813202,-0.5994102954864502,2640384.0,0.0030395137146115303,1719,0.6551725268363953,0.0078125,31.436199188232422,1718,0.0
13536,0.024473682045936584,1746162077.47985,66.76899719238281,1.0,729.300297459,0.3094554841518402,-0.5994688868522644,2646528.0,0.0030395137146115303,1723,0.6551725268363953,0.00911458395421505,32.114585876464844,1722,0.0
13704,0.013492600992321968,1746162085.9225264,66.76899719238281,1.0,737.742945507,0.28597399592399597,-0.5108861327171326,2678784.0,0.0030395137146115303,1744,0.6551725268363953,0.0078125,30.760417938232422,1743,0.0
13744,0.013123534619808197,1746162087.9319623,66.76899719238281,1.0,739.752359653,0.26991772651672363,-0.5166069269180298,2686464.0,0.0030395137146115303,1749,0.6551725268363953,0.0078125,29.66796875,1748,0.0
13912,0.013342063874006271,1746162096.3793483,66.76899719238281,1.0,748.199765949,0.2773415446281433,-0.547337532043457,2718720.0,0.0030395137146115303,1770,0.6551725268363953,0.0078125,30.03125,1769,0.0
13984,0.024119149893522263,1746162100.0012894,66.76899719238281,1.0,751.821696771,0.32695573568344116,-0.5581231117248535,2732544.0,0.0030395137146115303,1779,0.6551725268363953,0.0078125,30.2265625,1778,0.02864583395421505
14104,0.016568075865507126,1746162106.029935,66.76899719238281,1.0,757.850346773,0.28853029012680054,-0.5196781754493713,2755584.0,0.0030395137146115303,1794,0.6551725268363953,0.0078125,30.05078125,1793,0.0
14120,0.015682633966207504,1746162106.8336384,66.76899719238281,1.0,758.654062352,0.2780420780181885,-0.5051968097686768,2758656.0,0.0030395137146115303,1796,0.6551725268363953,0.0078125,29.66015625,1795,0.0
14216,0.01855766773223877,1746162111.6570318,66.76899719238281,1.0,763.477765673,0.3103569746017456,-0.5041845440864563,2777088.0,0.0030395137146115303,1808,0.6551725268363953,0.00911458395421505,30.037761688232422,1807,0.0
14248,0.017239496111869812,1746162113.2688131,66.76899719238281,1.0,765.089271405,0.3062112033367157,-0.5031021237373352,2783232.0,0.0030395137146115303,1812,0.6551725268363953,0.008463541977107525,30.31640625,1811,0.0
14288,0.018821626901626587,1746162115.279334,66.76899719238281,1.0,767.099749206,0.32902926206588745,-0.5044107437133789,2790912.0,0.0030395137146115303,1817,0.6551725268363953,0.00911458395421505,31.815105438232422,1816,0.0
14360,0.01234201155602932,1746162118.8967113,66.76899719238281,1.0,770.717140665,0.29230719804763794,-0.5140484571456909,2804736.0,0.0030395137146115303,1826,0.6551725268363953,0.0078125,29.67708396911621,1825,0.0
14440,0.018291322514414787,1746162122.9156892,66.76899719238281,1.0,774.736125013,0.3372001349925995,-0.46802040934562683,2820096.0,0.0030395137146115303,1836,0.6551725268363953,0.008463541977107525,29.772136688232422,1835,0.0299479179084301
14488,0.01443902961909771,1746162125.3273737,66.76899719238281,1.0,777.147821656,0.3785400986671448,-0.5229624509811401,2829312.0,0.0030395137146115303,1842,0.6551725268363953,0.0078125,30.98046875,1841,0.03059895895421505
14584,0.012069793418049812,1746162130.1582901,66.76899719238281,1.0,781.978739084,0.29248130321502686,-0.5173619985580444,2847744.0,0.0030395137146115303,1854,0.6551725268363953,0.0078125,29.42317771911621,1853,0.0
14600,0.017240438610315323,1746162130.9618692,66.76899719238281,1.0,782.782287646,0.3155372738838196,-0.5209449529647827,2850816.0,0.0030395137146115303,1856,0.6551725268363953,0.0078125,30.57942771911621,1855,0.0
14840,0.03435896709561348,1746162143.019911,66.76899719238281,1.0,794.840335208,0.30703073740005493,-0.6210721731185913,2896896.0,0.0030395137146115303,1886,0.6551725268363953,0.0078125,30.46224021911621,1885,0.0
14888,0.017387382686138153,1746162145.4326153,66.76899719238281,1.0,797.253054332,0.3277125954627991,-0.6188414692878723,2906112.0,0.0030395137146115303,1892,0.6551725268363953,0.0078125,30.346355438232422,1891,0.0
14952,0.012619150802493095,1746162148.6511219,66.76899719238281,1.0,800.471566318,0.3005523383617401,-0.6190365552902222,2918400.0,0.0030395137146115303,1900,0.6551725268363953,0.0078125,29.10546875,1899,0.0
14984,0.01985255815088749,1746162150.2595375,66.76899719238281,1.0,802.079955534,0.39247891306877136,-0.5853003859519958,2924544.0,0.0030395137146115303,1904,0.6551725268363953,0.0078125,32.05859375,1903,0.03515625
15024,0.0173867866396904,1746162152.268818,66.76899719238281,1.0,804.089237015,0.3260190486907959,-0.6089315414428711,2932224.0,0.0030395137146115303,1909,0.6551725268363953,0.0078125,30.3515625,1908,0.0
15032,0.017210906371474266,1746162152.6707387,66.76899719238281,1.0,804.491134238,0.32168349623680115,-0.5936601161956787,2933760.0,0.0030395137146115303,1910,0.6551725268363953,0.0078125,30.34505271911621,1909,0.0
15192,0.029589908197522163,1746162160.7158842,66.76899719238281,1.0,812.536301691,0.30540966987609863,-0.6247382164001465,2964480.0,0.0030395137146115303,1930,0.6551725268363953,0.0078125,29.61849021911621,1929,0.0
15424,0.01858331449329853,1746162172.4736228,77.80570983886719,1.0,824.29405211,0.33368128538131714,-0.6111379861831665,3009024.0,0.12380952388048172,1959,0.9562549591064453,0.0078125,29.166667938232422,1958,0.03059895895421505
15448,0.02789979800581932,1746162173.680035,77.80570983886719,1.0,825.500459702,0.3197437524795532,-0.48153191804885864,3013632.0,0.12380952388048172,1962,0.9562549591064453,0.008463541977107525,28.697917938232422,1961,0.0221354179084301
15472,0.018637144938111305,1746162174.886174,77.80570983886719,1.0,826.706586913,0.3109225630760193,-0.5028285980224609,3018240.0,0.12380952388048172,1965,0.9562549591064453,0.0078125,29.86849021911621,1964,0.0
15536,0.026593685150146484,1746162178.102017,77.80570983886719,1.0,829.922426544,0.3418685793876648,-0.5257031321525574,3030528.0,0.12380952388048172,1973,0.9562549591064453,0.008463541977107525,31.45833396911621,1972,0.0
15600,0.021421441808342934,1746162181.319917,77.80570983886719,1.0,833.140330795,0.40841352939605713,-0.5086100101470947,3042816.0,0.12380952388048172,1981,0.9562549591064453,0.008463541977107525,31.455730438232422,1980,0.0546875
15608,0.028264062479138374,1746162181.7216978,77.80570983886719,1.0,833.542109067,0.3846275508403778,-0.48940300941467285,3044352.0,0.12380952388048172,1982,0.9562549591064453,0.0078125,29.455730438232422,1981,0.0813802108168602
15736,0.02745906263589859,1746162188.151993,77.80570983886719,1.0,839.972409925,0.3736598491668701,-0.46714890003204346,3068928.0,0.12380952388048172,1998,0.9562549591064453,0.008463541977107525,29.135417938232422,1997,0.0690104216337204
15912,0.046303197741508484,1746162196.9940224,77.80570983886719,1.0,848.814472787,0.3336810767650604,-0.4952281415462494,3102720.0,0.12380952388048172,2020,0.9562549591064453,0.0078125,28.748699188232422,2019,0.0338541679084301
15968,0.03219648450613022,1746162199.810489,77.80570983886719,1.0,851.630927787,0.3179890811443329,-0.5165636539459229,3113472.0,0.12380952388048172,2027,0.9562549591064453,0.0078125,27.7109375,2026,0.0338541679084301
16192,0.06721536815166473,1746162211.0660567,77.80570983886719,1.0,862.886479133,0.33527541160583496,-0.4780823290348053,3156480.0,0.12380952388048172,2055,0.9562549591064453,0.0078125,29.678386688232422,2054,0.033203125
16208,0.0456213615834713,1746162211.869757,77.80570983886719,1.0,863.690178005,0.3989886939525604,-0.5422220826148987,3159552.0,0.12380952388048172,2057,0.9562549591064453,0.0078125,29.088542938232422,2056,0.0904947966337204
16368,0.026808783411979675,1746162219.912668,77.80570983886719,1.0,871.733094794,0.3007149398326874,-0.6102707982063293,3190272.0,0.12380952388048172,2077,0.9562549591064453,0.0078125,29.59114646911621,2076,0.0
16504,0.04850031062960625,1746162226.7471461,77.80570983886719,1.0,878.567562907,0.33432161808013916,-0.5014059543609619,3216384.0,0.12380952388048172,2094,0.9562549591064453,0.0078125,28.29427146911621,2093,0.0436197929084301
16576,0.0366571843624115,1746162230.3657217,77.80570983886719,1.0,882.186147716,0.46433210372924805,-0.5207331776618958,3230208.0,0.12380952388048172,2103,0.9562549591064453,0.0078125,29.147136688232422,2102,0.1419270932674408
16600,0.032713357359170914,1746162231.5716462,77.80570983886719,1.0,883.392069419,0.3454664647579193,-0.5076058506965637,3234816.0,0.12380952388048172,2106,0.9562549591064453,0.0078125,29.71484375,2105,0.0299479179084301
16664,0.08213179558515549,1746162234.7888517,77.80570983886719,1.0,886.609276254,0.3193415403366089,-0.6375178098678589,3247104.0,0.12380952388048172,2114,0.9562549591064453,0.0078125,29.475261688232422,2113,0.0221354179084301
16872,0.04549390450119972,1746162245.2372265,77.80570983886719,1.0,897.057643042,0.2987890839576721,-0.5936540365219116,3287040.0,0.12380952388048172,2140,0.9562549591064453,0.0078125,29.66536521911621,2139,0.0
16880,0.0493997223675251,1746162245.639268,77.80570983886719,1.0,897.459684192,0.47131603956222534,-0.5765909552574158,3288576.0,0.12380952388048172,2141,0.9562549591064453,0.0078125,28.04296875,2140,0.1653645932674408
16912,0.05697401240468025,1746162247.2741752,77.80570983886719,1.0,899.094601016,0.3218023180961609,-0.5900105834007263,3294720.0,0.12380952388048172,2145,0.9562549591064453,0.0078125,28.890625,2144,0.0279947929084301
16920,0.06806113570928574,1746162247.676013,77.80570983886719,1.0,899.496427551,0.2871485948562622,-0.5319091081619263,3296256.0,0.12380952388048172,2146,0.9562549591064453,0.0078125,26.63020896911621,2145,0.0221354179084301
16992,0.0625515803694725,1746162251.2964776,77.80570983886719,1.0,903.116882825,0.43427586555480957,-0.4887552261352539,3310080.0,0.12380952388048172,2155,0.9562549591064453,0.0078125,26.8125,2154,0.1516927182674408
17160,0.05500257760286331,1746162259.7365065,77.80570983886719,1.0,911.556923105,0.5586106181144714,-0.5735023617744446,3342336.0,0.12380952388048172,2176,0.9562549591064453,0.0078125,27.6171875,2175,0.2369791716337204
17248,0.09743111580610275,1746162264.1587842,77.80570983886719,1.0,915.979222601,0.39163777232170105,-0.47920340299606323,3359232.0,0.12380952388048172,2187,0.9562549591064453,0.008463541977107525,29.85677146911621,2186,0.0690104216337204
17408,0.0754857212305069,1746162272.203491,77.80570983886719,1.0,924.023908119,0.4998486638069153,-0.6116031408309937,3389952.0,0.12380952388048172,2207,0.9562549591064453,0.0078125,29.772136688232422,2206,0.1458333432674408
17424,0.06383635848760605,1746162273.007536,77.80570983886719,1.0,924.827951445,0.4531550407409668,-0.6355272531509399,3393024.0,0.12380952388048172,2209,0.9562549591064453,0.0078125,28.22395896911621,2208,0.1334635466337204
17608,0.06879578530788422,1746162282.2542324,77.80570983886719,1.0,934.074658615,0.40604060888290405,-0.5425412654876709,3428352.0,0.12380952388048172,2232,0.9562549591064453,0.008463541977107525,28.89192771911621,2231,0.09765625
17616,0.06487809121608734,1746162282.6561832,77.80570983886719,1.0,934.476588855,0.5602520704269409,-0.5632503032684326,3429888.0,0.12380952388048172,2233,0.9562549591064453,0.0078125,29.47786521911621,2232,0.2083333432674408
18024,0.09637346118688583,1746162303.2628112,80.23440551757812,1.0,955.083250815,0.4960859715938568,-0.5697791576385498,3508224.0,0.5538752675056458,2284,1.495807409286499,0.0078125,29.85546875,2283,0.1595052182674408
18056,0.0853733941912651,1746162304.870302,80.23440551757812,1.0,956.690697737,0.46919554471969604,-0.5739585757255554,3514368.0,0.5538752675056458,2288,1.495807409286499,0.008463541977107525,28.842449188232422,2287,0.1399739682674408
18080,0.102545827627182,1746162306.07651,80.23440551757812,1.0,957.896923672,0.544331967830658,-0.5536670088768005,3518976.0,0.5538752675056458,2291,1.495807409286499,0.0078125,29.0,2290,0.2083333432674408
18256,0.08958408236503601,1746162314.9206684,80.23440551757812,1.0,966.7410968,0.492473304271698,-0.5463755130767822,3552768.0,0.5538752675056458,2313,1.495807409286499,0.0078125,28.30078125,2312,0.1692708432674408
