loss,_timestamp,returned_episode_returns,grad_steps,_step,test_returned_won_episode,test_returned_episode,qvals,test_returned_episode_lengths,returned_episode_lengths,returned_episode,returned_won_episode,_runtime,test_returned_episode_returns,update_steps,env_step
0.060929737985134125,1746165873.9054976,1.0169271230697632,37408,4706,0.9977973699569702,1.0,-0.39213624596595764,59.82709503173828,31.960939407348633,0.01302083395421505,0.5084635615348816,1621.334288344,1.9973291158676147,4707,7229952.0
0.09238579869270325,1746165876.8579803,1.0846354961395264,37480,4715,0.9977973699569702,1.0,-0.43937116861343384,59.82709503173828,31.920574188232422,0.014322916977107525,0.5423177480697632,1624.286765273,1.9973291158676147,4716,7243776.0
0.07372555136680603,1746165884.8388512,0.9960938096046448,37672,4739,0.9977973699569702,1.0,-0.28429144620895386,59.82709503173828,31.929689407348633,0.010416666977107525,0.4980469048023224,1632.267687583,1.9973291158676147,4740,7280640.0
0.06613694131374359,1746165889.4890149,1.0257568359375,37784,4753,0.9977973699569702,1.0,-0.33461520075798035,59.82709503173828,32.095054626464844,0.014322916977107525,0.4960937798023224,1636.91786285,1.9973291158676147,4754,7302144.0
0.055229298770427704,1746165893.1444755,0.9871200323104858,37872,4764,0.9977973699569702,1.0,-0.2394861876964569,59.82709503173828,31.571617126464844,0.013671875931322575,0.4811198115348816,1640.57336023,1.9973291158676147,4765,7319040.0
0.060163162648677826,1746165895.1185155,1.0703125,37920,4770,0.9977973699569702,1.0,-0.2614266872406006,59.82709503173828,32.005210876464844,0.01302083395421505,0.53515625,1642.5475186419999,1.9973291158676147,4771,7328256.0
0.0629366934299469,1746165906.7312713,1.09765625,38200,4805,0.9977973699569702,1.0,-0.20399868488311768,59.82709503173828,32.06640625,0.014322916977107525,0.548828125,1654.160128731,1.9973291158676147,4806,7382016.0
0.04241425544023514,1746165908.703435,1.0768229961395264,38248,4811,0.9977973699569702,1.0,-0.15229836106300354,59.82709503173828,31.989585876464844,0.01302083395421505,0.5384114980697632,1656.132420965,1.9973291158676147,4812,7391232.0
0.03409344702959061,1746165910.0198872,1.0091146230697632,38280,4815,0.9977973699569702,1.0,-0.14297038316726685,59.82709503173828,31.789064407348633,0.011718750931322575,0.5045573115348816,1657.448730125,1.9973291158676147,4816,7397376.0
0.05374130979180336,1746165921.6718183,0.9131771326065063,38560,4850,0.9977973699569702,1.0,-0.17817384004592896,59.82709503173828,31.756511688232422,0.01106770895421505,0.4264323115348816,1669.100631302,1.9973291158676147,4851,7451136.0
0.049581579864025116,1746165933.3205087,1.0729167461395264,38840,4885,0.9947862029075623,1.0,-0.15604108572006226,57.906150817871094,32.01041793823242,0.01302083395421505,0.5364583730697632,1680.749380569,1.9941483736038208,4886,7504896.0
0.04727625846862793,1746165933.978453,1.05859375,38856,4887,0.9947862029075623,1.0,-0.1639857441186905,57.906150817871094,31.919273376464844,0.012369791977107525,0.529296875,1681.407503054,1.9941483736038208,4888,7507968.0
0.046145565807819366,1746165941.0008438,1.0260417461395264,39024,4908,0.9947862029075623,1.0,-0.18220829963684082,57.906150817871094,31.513023376464844,0.013671875931322575,0.5130208730697632,1688.429926148,1.9941483736038208,4909,7540224.0
0.05762920901179314,1746165953.3778677,1.0607788562774658,39320,4945,0.9947862029075623,1.0,-0.31928321719169617,57.906150817871094,32.1484375,0.01497395895421505,0.5143229365348816,1700.806720186,1.9941483736038208,4946,7597056.0
0.04385671764612198,1746165958.4053192,1.1041667461395264,39440,4960,0.9947862029075623,1.0,-0.3210389018058777,57.906150817871094,32.220054626464844,0.013671875931322575,0.5520833730697632,1705.834186467,1.9941483736038208,4961,7620096.0
0.02568221651017666,1746165969.1882076,1.0520833730697632,39696,4992,0.9947862029075623,1.0,-0.24594934284687042,57.906150817871094,32.016929626464844,0.01302083395421505,0.5260416865348816,1716.617317638,1.9941483736038208,4993,7669248.0
0.029283052310347557,1746165972.2098126,0.9973958730697632,39768,5001,0.9947862029075623,1.0,-0.2545842230319977,57.906150817871094,31.914064407348633,0.011718750931322575,0.4986979365348816,1719.638679621,1.9941483736038208,5002,7683072.0
0.03272349759936333,1746165972.5424008,1.1015625,39776,5002,0.9947862029075623,1.0,-0.22805361449718475,57.906150817871094,31.854167938232422,0.01497395895421505,0.55078125,1719.971329368,1.9941483736038208,5003,7684608.0
0.030704321339726448,1746165974.2365918,1.140625,39816,5007,0.9947862029075623,1.0,-0.2511497139930725,57.906150817871094,32.07682418823242,0.01302083395421505,0.5703125,1721.665428731,1.9941483736038208,5008,7692288.0
0.03271929919719696,1746165976.5954385,1.05409574508667,39872,5014,0.9947862029075623,1.0,-0.21928954124450684,57.906150817871094,32.125,0.014322916977107525,0.5078125,1724.02428528,1.9941483736038208,5015,7703040.0
0.030831284821033478,1746165977.2652981,1.0885417461395264,39888,5016,0.9947862029075623,1.0,-0.2418198585510254,57.906150817871094,32.01041793823242,0.013671875931322575,0.5442708730697632,1724.694188556,1.9941483736038208,5017,7706112.0
0.03132990002632141,1746165978.9562268,1.0716146230697632,39928,5021,0.9947862029075623,1.0,-0.241607666015625,57.906150817871094,32.01171875,0.015625,0.5358073115348816,1726.385148127,1.9941483736038208,5022,7713792.0
0.027863478288054466,1746165987.738823,1.0625,40136,5047,0.9947862029075623,1.0,-0.2999897301197052,57.906150817871094,32.10416793823242,0.013671875931322575,0.53125,1735.167920496,1.9941483736038208,5048,7753728.0
0.01956108771264553,1746166006.3545766,1.0138623714447021,40576,5102,0.9947862029075623,1.0,-0.31906887888908386,57.906150817871094,31.794273376464844,0.01302083395421505,0.5045573115348816,1753.783765392,1.9941483736038208,5103,7838208.0
0.03248371183872223,1746166009.7296286,1.07421875,40656,5112,0.9947862029075623,1.0,-0.3804178535938263,57.906150817871094,32.04296875,0.012369791977107525,0.537109375,1757.158876305,1.9941483736038208,5113,7853568.0
0.032148219645023346,1746166014.4471571,0.9921702146530151,40768,5126,0.9947862029075623,1.0,-0.297362744808197,57.906150817871094,32.09244918823242,0.011718750931322575,0.4785156548023224,1761.876338916,1.9941483736038208,5127,7875072.0
0.027640921995043755,1746166015.480815,1.0234375,40792,5129,0.9947862029075623,1.0,-0.29286226630210876,57.906150817871094,32.02994918823242,0.012369791977107525,0.51171875,1762.910486786,1.9941483736038208,5130,7879680.0
