returned_episode_lengths,returned_won_episode,update_steps,test_returned_episode_lengths,_step,test_returned_episode_returns,loss,returned_episode,returned_episode_returns,_runtime,grad_steps,test_returned_won_episode,test_returned_episode,qvals,env_step,_timestamp
25.232423782348633,0.0358072929084301,391,39.0237922668457,390,0.6066392064094543,0.10141049325466156,0.02473958395421505,0.43351513147354126,183.997151994,2880,0.009665427729487419,1.0,0.6243863105773926,600576,1747624979.5953798
25.293621063232422,0.0,399,39.0237922668457,398,0.6066392064094543,0.09937521070241928,0.0240885429084301,0.347182035446167,186.599003408,2944,0.009665427729487419,1.0,0.625883936882019,612864,1747624982.1972826
26.26106834411621,0.0,406,39.0237922668457,405,0.6066392064094543,0.09997674822807312,0.02473958395421505,0.38279467821121216,188.92484062,3000,0.009665427729487419,1.0,0.6291782855987549,623616,1747624984.5230687
24.762371063232422,0.0,426,39.0237922668457,425,0.6066392064094543,0.11204809695482254,0.0240885429084301,0.42383909225463867,195.606663738,3160,0.009665427729487419,1.0,0.6420701742172241,654336,1747624991.2048402
25.63216209411621,0.0,431,39.0237922668457,430,0.6066392064094543,0.13421818614006042,0.02473958395421505,0.3952348232269287,197.230156568,3200,0.009665427729487419,1.0,0.6360201239585876,662016,1747624992.8283796
26.14192771911621,0.017578125,485,39.0237922668457,484,0.6066392064094543,0.09275563806295395,0.02278645895421505,0.441834419965744,214.930384892,3632,0.009665427729487419,1.0,0.631640613079071,744960,1747625010.5285852
26.617839813232422,0.0,498,39.0237922668457,497,0.6066392064094543,0.08929930627346039,0.0201822929084301,0.39613404870033264,219.178157033,3736,0.009665427729487419,1.0,0.6524920463562012,764928,1747625014.7764287
27.501955032348633,0.0,500,39.0237922668457,499,0.6066392064094543,0.09451749920845032,0.01888020895421505,0.45809265971183777,219.823018257,3752,0.009665427729487419,1.0,0.648625373840332,768000,1747625015.421287
24.337892532348633,0.0,515,39.0237922668457,514,0.6066392064094543,0.08615030348300934,0.02539062686264515,0.4124637842178345,224.71307417,3872,0.009665427729487419,1.0,0.6354147791862488,791040,1747625020.3113384
26.41145896911621,0.0,516,39.0237922668457,515,0.6066392064094543,0.08758211135864258,0.02148437686264515,0.44499000906944275,225.038311143,3880,0.009665427729487419,1.0,0.6377034187316895,792576,1747625020.636579
22.958986282348633,0.0,522,39.0237922668457,521,0.6066392064094543,0.15457084774971008,0.0279947929084301,0.45681583881378174,226.986340964,3928,0.009665427729487419,1.0,0.6134461164474487,801792,1747625022.5844672
28.235027313232422,0.0026041667442768812,534,39.0237922668457,533,0.6066392064094543,0.07167811691761017,0.02083333395421505,0.45357221364974976,230.935973813,4024,0.009665427729487419,1.0,0.6154346466064453,820224,1747625026.5340526
25.738933563232422,0.01888020895421505,550,39.0237922668457,549,0.6066392064094543,0.11872687190771103,0.02083333395421505,0.38917434215545654,236.173107165,4152,0.009665427729487419,1.0,0.634468674659729,844800,1747625031.771389
26.23177146911621,0.0338541679084301,569,39.0237922668457,568,0.6066392064094543,0.09352932870388031,0.02343750186264515,0.5004728436470032,242.412984979,4304,0.009665427729487419,1.0,0.620083212852478,873984,1747625038.0110705
25.755861282348633,0.0611979216337204,570,39.0237922668457,569,0.6066392064094543,0.10048417747020721,0.02148437686264515,0.5619176626205444,242.742748518,4312,0.009665427729487419,1.0,0.635317325592041,875520,1747625038.340949
27.576173782348633,0.011718750931322575,571,39.0237922668457,570,0.6066392064094543,0.10055038332939148,0.01953125186264515,0.4712097644805908,243.065043045,4320,0.009665427729487419,1.0,0.6304001808166504,877056,1747625038.6632342
27.264324188232422,0.0618489608168602,585,39.0237922668457,584,0.6066392064094543,0.10186482965946198,0.02148437686264515,0.5686431527137756,247.702632222,4432,0.009665427729487419,1.0,0.6292431354522705,898560,1747625043.3008265
27.283205032348633,0.1041666716337204,588,39.0237922668457,587,0.6066392064094543,0.09386194497346878,0.02083333395421505,0.627700686454773,248.675967759,4456,0.009665427729487419,1.0,0.6324488520622253,903168,1747625044.2741706
26.41927146911621,0.0983072966337204,607,39.0237922668457,606,0.6066392064094543,0.1400943249464035,0.02278645895421505,0.6226525902748108,254.854468485,4608,0.009665427729487419,1.0,0.6426880359649658,932352,1747625050.4527488
25.797527313232422,0.1093750074505806,618,39.0237922668457,617,0.6066392064094543,0.13364098966121674,0.02083333395421505,0.6251254081726074,258.439799162,4696,0.009665427729487419,1.0,0.6341100931167603,949248,1747625054.038032
26.259767532348633,0.0533854179084301,621,39.0237922668457,620,0.6066392064094543,0.1467759609222412,0.02083333395421505,0.6066663265228271,259.412101522,4720,0.009665427729487419,1.0,0.6357630491256714,953856,1747625055.0103736
26.176433563232422,0.1914062649011612,639,39.0237922668457,638,0.6066392064094543,0.18098539113998413,0.02278645895421505,0.7566302418708801,265.276501953,4864,0.009665427729487419,1.0,0.6404712200164795,981504,1747625060.8747685
25.71224021911621,0.0566406287252903,649,39.0237922668457,648,0.6066392064094543,0.16370752453804016,0.02148437686264515,0.5770933032035828,268.546403515,4944,0.009665427729487419,1.0,0.6370538473129272,996864,1747625064.1444418
27.022136688232422,0.1523437649011612,661,39.137752532958984,660,0.9639745354652405,0.22393417358398438,0.02148437686264515,0.671340823173523,272.511773878,5040,0.19460640847682953,0.9999999403953552,0.6213167905807495,1015296,1747625068.1100276
27.55013084411621,0.0820312574505806,662,39.137752532958984,661,0.9639745354652405,0.2248336374759674,0.01953125186264515,0.5683037042617798,272.836821056,5048,0.19460640847682953,0.9999999403953552,0.6119594573974609,1016832,1747625068.4350946
26.732423782348633,0.1484375149011612,688,39.137752532958984,687,0.9639745354652405,0.24702325463294983,0.01692708395421505,0.6599851250648499,281.320124409,5256,0.19460640847682953,0.9999999403953552,0.6100517511367798,1056768,1747625076.918343
25.236330032348633,0.2252604216337204,694,39.137752532958984,693,0.9639745354652405,0.23688746988773346,0.02083333395421505,0.7639637589454651,283.259723975,5304,0.19460640847682953,0.9999999403953552,0.6011574864387512,1065984,1747625078.8578486
26.830080032348633,0.2311197966337204,698,39.137752532958984,697,0.9639745354652405,0.23532016575336456,0.02148437686264515,0.8082990050315857,284.561577286,5336,0.19460640847682953,0.9999999403953552,0.605688214302063,1072128,1747625080.1582208
27.020183563232422,0.0735677108168602,701,39.137752532958984,700,0.9639745354652405,0.20282915234565735,0.02148437686264515,0.6082494258880615,285.556465198,5360,0.19460640847682953,0.9999999403953552,0.5924420356750488,1076736,1747625081.1546705
28.670574188232422,0.1744791716337204,718,39.137752532958984,717,0.9639745354652405,0.24152633547782898,0.01888020895421505,0.7031521201133728,291.105967669,5496,0.19460640847682953,0.9999999403953552,0.5764757394790649,1102848,1747625086.7040298
27.11458396911621,0.0794270858168602,733,39.137752532958984,732,0.9639745354652405,0.20800885558128357,0.0182291679084301,0.5684654712677002,296.043042692,5616,0.19460640847682953,0.9999999403953552,0.5505921840667725,1125888,1747625091.6412532
25.964845657348633,0.1946614682674408,734,39.137752532958984,733,0.9639745354652405,0.19030384719371796,0.0201822929084301,0.8051226735115051,296.365830293,5624,0.19460640847682953,0.9999999403953552,0.5627050399780273,1127424,1747625091.963966
26.885417938232422,0.1171875074505806,766,39.137752532958984,765,0.9639745354652405,0.29211464524269104,0.01953125186264515,0.5975119471549988,306.870869759,5880,0.19460640847682953,0.9999999403953552,0.5361330509185791,1176576,1747625102.4690619
29.111330032348633,0.2200520932674408,774,39.137752532958984,773,0.9639745354652405,0.35883140563964844,0.02083333395421505,0.7209131717681885,309.458521361,5944,0.19460640847682953,0.9999999403953552,0.5051142573356628,1188864,1747625105.0568154
27.635417938232422,0.1738281399011612,854,39.137752532958984,853,0.9639745354652405,0.3242050111293793,0.017578125,0.6563258767127991,335.600978343,6584,0.19460640847682953,0.9999999403953552,0.45979151129722595,1311744,1747625131.199068
27.136720657348633,0.3313802182674408,867,39.137752532958984,866,0.9639745354652405,0.3221960663795471,0.0201822929084301,0.9002043008804321,339.85441336,6688,0.19460640847682953,0.9999999403953552,0.45781517028808594,1331712,1747625135.452704
26.088542938232422,0.2063802182674408,868,39.137752532958984,867,0.9639745354652405,0.3317801356315613,0.0201822929084301,0.7439636588096619,340.17951502,6696,0.19460640847682953,0.9999999403953552,0.4832264184951782,1333248,1747625135.7778156
29.873699188232422,0.1516927182674408,873,39.137752532958984,872,0.9639745354652405,0.3366353213787079,0.01497395895421505,0.6693310141563416,341.815956736,6736,0.19460640847682953,0.9999999403953552,0.4551517367362976,1340928,1747625137.414168
27.089845657348633,0.1041666716337204,888,39.137752532958984,887,0.9639745354652405,0.3232854902744293,0.01888020895421505,0.5976072549819946,346.696359381,6856,0.19460640847682953,0.9999999403953552,0.47614312171936035,1363968,1747625142.2945971
26.11849021911621,0.3203125298023224,906,39.137752532958984,905,0.9639745354652405,0.3563332259654999,0.0201822929084301,0.889286994934082,352.62221166,7000,0.19460640847682953,0.9999999403953552,0.49411725997924805,1391616,1747625148.220445
26.83919334411621,0.2799479365348816,908,39.137752532958984,907,0.9639745354652405,0.335711270570755,0.02278645895421505,0.8464422821998596,353.266840579,7016,0.19460640847682953,0.9999999403953552,0.5069968700408936,1394688,1747625148.865073
27.457033157348633,0.2259114682674408,911,39.137752532958984,910,0.9639745354652405,0.3643667697906494,0.01692708395421505,0.7806099057197571,354.239307537,7040,0.19460640847682953,0.9999999403953552,0.5035151839256287,1399296,1747625149.8375907
27.393230438232422,0.3385416865348816,934,39.137752532958984,933,0.9639745354652405,0.4649123549461365,0.0182291679084301,0.923966646194458,361.766905485,7224,0.19460640847682953,0.9999999403953552,0.56705641746521,1434624,1747625157.3651588
28.10872459411621,0.3567708432674408,965,39.137752532958984,964,0.9639745354652405,0.5317495465278625,0.0201822929084301,0.9188570976257324,371.885321001,7472,0.19460640847682953,0.9999999403953552,0.5498263239860535,1482240,1747625167.483563
25.986330032348633,0.5670573115348816,998,39.658626556396484,997,1.5329136848449707,0.4896439015865326,0.02278645895421505,1.2219702005386353,382.729914401,7736,0.6081871390342712,1.0,0.5651480555534363,1532928,1747625178.3281233
26.63802146911621,0.4511719048023224,1003,39.658626556396484,1002,1.5329136848449707,0.626643717288971,0.02083333395421505,1.10140061378479,384.348318651,7776,0.6081871390342712,1.0,0.5873221755027771,1540608,1747625179.9465415
28.805339813232422,0.4140625298023224,1007,39.658626556396484,1006,1.5329136848449707,0.6356422305107117,0.01888020895421505,1.0125722885131836,385.646086272,7808,0.6081871390342712,1.0,0.5851168632507324,1546752,1747625181.244217
25.50325584411621,0.4876302480697632,1008,39.658626556396484,1007,1.5329136848449707,0.646538257598877,0.02083333395421505,1.1081109046936035,385.971182191,7816,0.6081871390342712,1.0,0.58087557554245,1548288,1747625181.569473
26.16145896911621,0.3411458432674408,1026,39.658626556396484,1025,1.5329136848449707,0.6061850786209106,0.02278645895421505,0.9651644229888916,391.826707634,7960,0.6081871390342712,1.0,0.5923500657081604,1575936,1747625187.4249496
28.29036521911621,0.5957031846046448,1064,39.658626556396484,1063,1.5329136848449707,0.6544835567474365,0.02148437686264515,1.2860372066497803,404.289337184,8264,0.6081871390342712,1.0,0.6137001514434814,1634304,1747625199.8875184
26.42122459411621,0.4791666865348816,1069,39.658626556396484,1068,1.5329136848449707,0.7518987059593201,0.0201822929084301,1.1369520425796509,405.952008805,8304,0.6081871390342712,1.0,0.5918936729431152,1641984,1747625201.5500493
26.701824188232422,0.4420573115348816,1075,39.658626556396484,1074,1.5329136848449707,0.7435194253921509,0.01953125186264515,1.053462028503418,407.927860154,8352,0.6081871390342712,1.0,0.5850157737731934,1651200,1747625203.5259862
26.555339813232422,0.6067708730697632,1076,39.658626556396484,1075,1.5329136848449707,0.6575011014938354,0.02148437686264515,1.2939008474349976,408.254758382,8360,0.6081871390342712,1.0,0.5962571501731873,1652736,1747625203.8529365
27.879558563232422,0.4726562798023224,1111,39.658626556396484,1110,1.5329136848449707,0.6841728687286377,0.0182291679084301,1.1289116144180298,419.734722374,8640,0.6081871390342712,1.0,0.6206841468811035,1706496,1747625215.3329642
28.609376907348633,0.4420573115348816,1121,39.658626556396484,1120,1.5329136848449707,0.6176660656929016,0.0182291679084301,1.0853419303894043,423.008841202,8720,0.6081871390342712,1.0,0.5865601301193237,1721856,1747625218.6068423
28.617189407348633,0.4492187798023224,1125,39.658626556396484,1124,1.5329136848449707,0.636321485042572,0.01953125186264515,1.062293291091919,424.306690827,8752,0.6081871390342712,1.0,0.5730946063995361,1728000,1747625219.9048862
26.841798782348633,0.4537760615348816,1157,39.658626556396484,1156,1.5329136848449707,0.629745602607727,0.02148437686264515,1.1112592220306396,434.807337357,9008,0.6081871390342712,1.0,0.5839626789093018,1777152,1747625230.4054067
26.549480438232422,0.4394531548023224,1165,39.658626556396484,1164,1.5329136848449707,0.6236542463302612,0.017578125,1.0007424354553223,437.427449204,9072,0.6081871390342712,1.0,0.572592556476593,1789440,1747625233.0256586
23.57552146911621,0.3496094048023224,1186,39.658626556396484,1185,1.5329136848449707,0.5788112878799438,0.017578125,0.8946217894554138,444.310660398,9240,0.6081871390342712,1.0,0.5826402902603149,1821696,1747625239.9088712
27.742839813232422,0.3639323115348816,1189,39.658626556396484,1188,1.5329136848449707,0.5596237182617188,0.01953125186264515,0.9577538967132568,445.28551356,9264,0.6081871390342712,1.0,0.5926520824432373,1826304,1747625240.8837507
26.82552146911621,0.4596354365348816,1191,39.658626556396484,1190,1.5329136848449707,0.5934879779815674,0.01888020895421505,1.1068390607833862,445.93484813,9280,0.6081871390342712,1.0,0.5969550013542175,1829376,1747625241.5331411
27.859376907348633,0.517578125,1193,39.658626556396484,1192,1.5329136848449707,0.6110719442367554,0.01953125186264515,1.1598925590515137,446.584781414,9296,0.6081871390342712,1.0,0.5985467433929443,1832448,1747625242.1830392
24.126955032348633,0.533203125,1202,39.658626556396484,1201,1.5329136848449707,0.5950142741203308,0.01953125186264515,1.1470422744750977,449.538596597,9368,0.6081871390342712,1.0,0.6151719689369202,1846272,1747625245.1368496
27.584636688232422,0.5,1203,39.658626556396484,1202,1.5329136848449707,0.5866823196411133,0.01953125186264515,1.1390788555145264,449.861115505,9376,0.6081871390342712,1.0,0.6012664437294006,1847808,1747625245.4593675
28.628908157348633,0.5611979365348816,1212,39.658626556396484,1211,1.5329136848449707,0.6883524656295776,0.02083333395421505,1.2571941614151,452.785047965,9448,0.6081871390342712,1.0,0.6001204252243042,1861632,1747625248.3833
28.94466209411621,0.4388020932674408,1214,39.658626556396484,1213,1.5329136848449707,0.6526190638542175,0.01888020895421505,1.0528753995895386,453.440356496,9464,0.6081871390342712,1.0,0.6048621535301208,1864704,1747625249.0385158
29.242189407348633,0.5305989980697632,1254,39.658626556396484,1253,1.5329136848449707,0.5420002937316895,0.0182291679084301,1.219131588935852,466.510076809,9784,0.6081871390342712,1.0,0.6057866811752319,1926144,1747625262.10821
27.45052146911621,0.4322916865348816,1262,39.658626556396484,1261,1.5329136848449707,0.822645902633667,0.0182291679084301,1.0482805967330933,469.133095867,9848,0.6081871390342712,1.0,0.6221669912338257,1938432,1747625264.7313063
27.800783157348633,0.5390625,1269,39.658626556396484,1268,1.5329136848449707,0.6518629789352417,0.02083333395421505,1.1930711269378662,471.442829518,9904,0.6081871390342712,1.0,0.636925458908081,1949184,1747625267.040874
24.884767532348633,0.4277344048023224,1292,39.658626556396484,1291,1.5329136848449707,0.6365125775337219,0.02083333395421505,1.004046082496643,478.954500607,10088,0.6081871390342712,1.0,0.643619179725647,1984512,1747625274.5527442
29.061199188232422,0.51953125,1295,39.658626556396484,1294,1.5329136848449707,0.5789244174957275,0.0182291679084301,1.133530855178833,479.921676867,10112,0.6081871390342712,1.0,0.6254218816757202,1989120,1747625275.5199454
26.02083396911621,0.4674479365348816,1304,41.929298400878906,1303,1.7469615936279297,0.568997859954834,0.01953125186264515,1.126320719718933,482.947177985,10184,0.783974826335907,0.9999999403953552,0.6588655710220337,2002944,1747625278.545365
26.400392532348633,0.4954427480697632,1310,41.929298400878906,1309,1.7469615936279297,0.5770925283432007,0.01953125186264515,1.1088310480117798,484.893052054,10232,0.783974826335907,0.9999999403953552,0.6480752229690552,2012160,1747625280.4913306
26.03841209411621,0.5377604365348816,1343,41.929298400878906,1342,1.7469615936279297,0.5457936525344849,0.02083333395421505,1.1890963315963745,495.710060729,10496,0.783974826335907,0.9999999403953552,0.6840380430221558,2062848,1747625291.3079987
29.460939407348633,0.4622395932674408,1365,41.929298400878906,1364,1.7469615936279297,0.537016749382019,0.0162760429084301,1.1087679862976074,502.862196944,10672,0.783974826335907,0.9999999403953552,0.699468195438385,2096640,1747625298.4603968
28.889324188232422,0.3977864682674408,1405,41.929298400878906,1404,1.7469615936279297,0.6564487814903259,0.0162760429084301,0.965255081653595,516.006863344,10992,0.783974826335907,0.9999999403953552,0.7099419832229614,2158080,1747625311.605082
28.194011688232422,0.4121094048023224,1410,41.929298400878906,1409,1.7469615936279297,0.6629838943481445,0.0182291679084301,1.029302954673767,517.647055561,11032,0.783974826335907,0.9999999403953552,0.7199164628982544,2165760,1747625313.2452757
29.04427146911621,0.4947916865348816,1440,41.929298400878906,1439,1.7469615936279297,0.4340222477912903,0.01692708395421505,1.0894933938980103,527.493672629,11272,0.783974826335907,0.9999999403953552,0.7189241647720337,2211840,1747625323.0918224
27.813152313232422,0.544921875,1441,41.929298400878906,1440,1.7469615936279297,0.42150044441223145,0.02148437686264515,1.1966179609298706,527.845794756,11280,0.783974826335907,0.9999999403953552,0.7163748145103455,2213376,1747625323.443847
27.735027313232422,0.5820313096046448,1459,41.929298400878906,1458,1.7469615936279297,0.5049846172332764,0.0182291679084301,1.2505178451538086,533.727648808,11424,0.783974826335907,0.9999999403953552,0.7220818996429443,2241024,1747625329.3258767
29.031902313232422,0.4882812798023224,1468,41.929298400878906,1467,1.7469615936279297,0.42788076400756836,0.01953125186264515,1.1463512182235718,536.658118865,11496,0.783974826335907,0.9999999403953552,0.7227970361709595,2254848,1747625332.2562242
27.795574188232422,0.4368489682674408,1477,41.929298400878906,1476,1.7469615936279297,0.553041934967041,0.01953125186264515,1.1024903059005737,539.648421845,11568,0.783974826335907,0.9999999403953552,0.729636549949646,2268672,1747625335.2465105
27.546876907348633,0.3808594048023224,1482,41.929298400878906,1481,1.7469615936279297,0.40749645233154297,0.017578125,0.9495515823364258,541.278434628,11608,0.783974826335907,0.9999999403953552,0.7188042402267456,2276352,1747625336.8766444
26.590496063232422,0.4876302480697632,1521,41.929298400878906,1520,1.7469615936279297,0.42483264207839966,0.01953125186264515,1.1042611598968506,554.063394933,11920,0.783974826335907,0.9999999403953552,0.7139686346054077,2336256,1747625349.6616464
28.521486282348633,0.4433594048023224,1524,41.929298400878906,1523,1.7469615936279297,0.5480250716209412,0.01692708395421505,1.0861551761627197,555.030998343,11944,0.783974826335907,0.9999999403953552,0.7112401127815247,2340864,1747625350.6292245
27.52669334411621,0.6132813096046448,1544,41.929298400878906,1543,1.7469615936279297,0.4073687493801117,0.01953125186264515,1.2705448865890503,561.518957992,12104,0.783974826335907,0.9999999403953552,0.7189652919769287,2371584,1747625357.1171837
29.438152313232422,0.541015625,1552,41.929298400878906,1551,1.7469615936279297,0.42531222105026245,0.01692708395421505,1.1514508724212646,564.129384382,12168,0.783974826335907,0.9999999403953552,0.7196230292320251,2383872,1747625359.7276342
27.078777313232422,0.5221354365348816,1561,41.929298400878906,1560,1.7469615936279297,0.4105137884616852,0.01953125186264515,1.1722453832626343,567.081186512,12240,0.783974826335907,0.9999999403953552,0.7148003578186035,2397696,1747625362.679373
26.881511688232422,0.4921875298023224,1628,40.46101379394531,1627,1.8122838735580444,0.4441530704498291,0.0182291679084301,1.1082473993301392,588.991355041,12776,0.8380014896392822,1.0,0.7104491591453552,2500608,1747625384.5896578
29.207033157348633,0.5833333730697632,1652,40.46101379394531,1651,1.8122838735580444,0.39763402938842773,0.01692708395421505,1.247127890586853,596.819037698,12968,0.8380014896392822,1.0,0.7291311621665955,2537472,1747625392.4172177
28.770183563232422,0.5384114980697632,1663,40.46101379394531,1662,1.8122838735580444,0.42062893509864807,0.01692708395421505,1.1843816041946411,600.387026764,13056,0.8380014896392822,1.0,0.7284661531448364,2554368,1747625395.9853215
27.97200584411621,0.4694010615348816,1672,40.46101379394531,1671,1.8122838735580444,0.47396641969680786,0.02083333395421505,1.126312017440796,603.343163229,13128,0.8380014896392822,1.0,0.7489989399909973,2568192,1747625398.9414134
28.626955032348633,0.6777344346046448,1695,40.46101379394531,1694,1.8122838735580444,0.3904713988304138,0.02083333395421505,1.400301456451416,610.83485937,13312,0.8380014896392822,1.0,0.7429765462875366,2603520,1747625406.4331043
27.738933563232422,0.5729166865348816,1698,40.46101379394531,1697,1.8122838735580444,0.4619605243206024,0.01888020895421505,1.2527011632919312,611.810787507,13336,0.8380014896392822,1.0,0.7396004796028137,2608128,1747625407.4090137
27.668621063232422,0.4440104365348816,1711,40.46101379394531,1710,1.8122838735580444,0.36998292803764343,0.01692708395421505,1.0313854217529297,616.043583251,13440,0.8380014896392822,1.0,0.7456084489822388,2628096,1747625411.6418138
27.58919334411621,0.5384114980697632,1712,40.46101379394531,1711,1.8122838735580444,0.3903772234916687,0.0182291679084301,1.168664813041687,616.368885466,13448,0.8380014896392822,1.0,0.7345717549324036,2629632,1747625411.9671388
27.115236282348633,0.5696614980697632,1727,40.46101379394531,1726,1.8122838735580444,0.37681668996810913,0.01953125186264515,1.2424780130386353,621.324790932,13568,0.8380014896392822,1.0,0.7554044723510742,2652672,1747625416.922872
28.21028709411621,0.5234375,1730,40.46101379394531,1729,1.8122838735580444,0.41803860664367676,0.0182291679084301,1.1487061977386475,622.297894053,13592,0.8380014896392822,1.0,0.7569077014923096,2657280,1747625417.8959959
28.231121063232422,0.5182291865348816,1741,40.46101379394531,1740,1.8122838735580444,0.37970152497291565,0.01953125186264515,1.2050966024398804,625.88648372,13680,0.8380014896392822,1.0,0.7645363807678223,2674176,1747625421.4847484
27.455080032348633,0.5208333730697632,1750,40.46101379394531,1749,1.8122838735580444,0.5299187898635864,0.01888020895421505,1.1718873977661133,628.834237641,13752,0.8380014896392822,1.0,0.7550584673881531,2688000,1747625424.4323108
28.99349021911621,0.3860677182674408,1758,40.46101379394531,1757,1.8122838735580444,0.39316219091415405,0.01692708395421505,0.9755135774612427,631.462931518,13816,0.8380014896392822,1.0,0.791028618812561,2700288,1747625427.0611377
28.019533157348633,0.4876302480697632,1762,40.46101379394531,1761,1.8122838735580444,0.4019674062728882,0.0182291679084301,1.1243795156478882,632.763222329,13848,0.8380014896392822,1.0,0.8031537532806396,2706432,1747625428.361451
26.26888084411621,0.5872396230697632,1764,40.46101379394531,1763,1.8122838735580444,0.37452778220176697,0.0182291679084301,1.2350859642028809,633.407804711,13864,0.8380014896392822,1.0,0.7844905853271484,2709504,1747625429.006066
