_step,grad_steps,env_step,update_steps,returned_won_episode,returned_episode_lengths,returned_episode,loss,test_returned_episode_returns,_timestamp,test_returned_won_episode,returned_episode_returns,qvals,test_returned_episode_lengths,test_returned_episode,_runtime
1896,14928,2913792.0,1897,0.021484375,28.12369728088379,0.0078125,0.12751838564872742,1.1090284585952759,1746458421.3456013,0.19140625,0.2918359041213989,-0.26822629570961,95.634765625,1.0,601.770269018
1941,15288,2982912.0,1942,0.1100260391831398,23.74739646911621,0.0078125,0.10085273534059525,1.1090284585952759,1746458434.712319,0.19140625,0.34155723452568054,-0.2658572494983673,95.634765625,1.0,615.136953085
1956,15408,3005952.0,1957,0.0651041641831398,24.28385353088379,0.0078125,0.11103236675262451,1.4253487586975098,1746458439.2180097,0.478515625,0.2933957874774933,-0.22864887118339539,94.658203125,1.0,619.642590281
1970,15520,3027456.0,1971,0.0716145858168602,27.29947853088379,0.0078125,0.09309559315443039,1.4253487586975098,1746458443.3702438,0.478515625,0.3348332941532135,-0.22604382038116455,94.658203125,1.0,623.794763913
1978,15584,3039744.0,1979,0.0,27.51692771911621,0.008463541977107525,0.1351129561662674,1.4253487586975098,1746458445.7431815,0.478515625,0.2285824418067932,-0.3325265347957611,94.658203125,1.0,626.167730923
1981,15608,3044352.0,1982,0.021484375,23.75650978088379,0.0078125,0.13075819611549377,1.4253487586975098,1746458446.6418037,0.478515625,0.23338885605335236,-0.3657013773918152,94.658203125,1.0,627.066319298
2009,15832,3087360.0,2010,0.126953125,25.96354103088379,0.0078125,0.1233292743563652,1.4253487586975098,1746458454.946564,0.478515625,0.3777022361755371,-0.3156486451625824,94.658203125,1.0,635.371117413
2015,15880,3096576.0,2016,0.0768229141831398,26.99479103088379,0.0078125,0.10649168491363525,1.4253487586975098,1746458456.7279396,0.478515625,0.328554630279541,-0.317762553691864,94.658203125,1.0,637.152485718
2047,16136,3145728.0,2048,0.0,25.39322853088379,0.0078125,0.1251492202281952,1.4253487586975098,1746458466.2176735,0.478515625,0.21907809376716614,-0.40795373916625977,94.658203125,1.0,646.642189112
2053,16184,3154944.0,2054,0.0924479141831398,25.54296875,0.008463541977107525,0.13037660717964172,1.4253487586975098,1746458468.0153084,0.478515625,0.32724300026893616,-0.41251063346862793,94.658203125,1.0,648.439960264
2058,16224,3162624.0,2059,0.0,26.34635353088379,0.0078125,0.15580934286117554,1.4253487586975098,1746458469.495665,0.478515625,0.22654162347316742,-0.3312464952468872,94.658203125,1.0,649.92017158
2059,16232,3164160.0,2060,0.0768229141831398,26.25520896911621,0.008463541977107525,0.18880781531333923,1.4253487586975098,1746458469.791855,0.478515625,0.3137369453907013,-0.320115327835083,94.658203125,1.0,650.216423312
2094,16512,3217920.0,2095,0.0,30.3125,0.0078125,0.19071131944656372,1.4253487586975098,1746458480.1805396,0.478515625,0.30288538336753845,-0.3256570100784302,94.658203125,1.0,660.605050685
2106,16608,3236352.0,2107,0.044921875,26.55729103088379,0.0078125,0.13945242762565613,1.4253487586975098,1746458483.7326472,0.478515625,0.29531681537628174,-0.291287899017334,94.658203125,1.0,664.157165428
2117,16696,3253248.0,2118,0.02083333395421505,28.23307228088379,0.0078125,0.16512322425842285,1.4253487586975098,1746458486.9829745,0.478515625,0.2881023585796356,-0.2595863342285156,94.658203125,1.0,667.407498742
2122,16736,3260928.0,2123,0.1484375,26.25911521911621,0.0078125,0.1890457272529602,1.4253487586975098,1746458488.4614787,0.478515625,0.4193679988384247,-0.3712885081768036,94.658203125,1.0,668.886043439
2132,16816,3276288.0,2133,0.02408854104578495,25.10416603088379,0.0078125,0.1398961842060089,1.4253487586975098,1746458491.446864,0.478515625,0.25822651386260986,-0.30370187759399414,94.658203125,1.0,671.871418267
2135,16840,3280896.0,2136,0.0989583358168602,26.45052146911621,0.0078125,0.16113325953483582,1.4253487586975098,1746458492.3374848,0.478515625,0.3573523759841919,-0.31538259983062744,94.658203125,1.0,672.761992652
2141,16888,3290112.0,2142,0.095703125,24.90755271911621,0.0078125,0.1649591326713562,1.4253487586975098,1746458494.11379,0.478515625,0.34035152196884155,-0.283039927482605,94.658203125,1.0,674.538384135
2157,17016,3314688.0,2158,0.1419270783662796,24.15364646911621,0.0078125,0.16312065720558167,1.4253487586975098,1746458498.8724964,0.478515625,0.38747045397758484,-0.30399614572525024,94.658203125,1.0,679.29713543
2169,17112,3333120.0,2170,0.189453125,25.8671875,0.0078125,0.1628183275461197,1.4253487586975098,1746458502.448707,0.478515625,0.4553576111793518,-0.29744064807891846,94.658203125,1.0,682.873215327
2176,17168,3343872.0,2177,0.119140625,26.66666603088379,0.0078125,0.14726731181144714,1.4253487586975098,1746458504.5400848,0.478515625,0.37185150384902954,-0.24632665514945984,94.658203125,1.0,684.964581754
2182,17216,3353088.0,2183,0.0833333358168602,27.25520896911621,0.008463541977107525,0.1487475335597992,1.4253487586975098,1746458506.323999,0.478515625,0.3429061770439148,-0.2502318322658539,94.658203125,1.0,686.748620343
2184,17232,3356160.0,2185,0.02734375,26.33203125,0.0078125,0.13357877731323242,1.4253487586975098,1746458506.9277787,0.478515625,0.2596484124660492,-0.2817647457122803,94.658203125,1.0,687.352440157
2192,17296,3368448.0,2193,0.103515625,28.09244728088379,0.008463541977107525,0.2682967483997345,1.4253487586975098,1746458509.2960098,0.478515625,0.3658992648124695,-0.2754868268966675,94.658203125,1.0,689.720507551
2199,17352,3379200.0,2200,0.0436197929084301,24.63541603088379,0.0078125,0.25590309500694275,1.4253487586975098,1746458511.383617,0.478515625,0.2707907557487488,-0.27990108728408813,94.658203125,1.0,691.808210777
2203,17384,3385344.0,2204,0.095703125,25.74349021911621,0.0078125,0.16247546672821045,1.4253487586975098,1746458512.575708,0.478515625,0.3403532803058624,-0.3309154510498047,94.658203125,1.0,693.000206561
2224,17552,3417600.0,2225,0.1243489608168602,25.23958396911621,0.0078125,0.1493164300918579,1.4253487586975098,1746458518.806476,0.478515625,0.3691735565662384,-0.33081895112991333,94.658203125,1.0,699.230988628
2228,17584,3423744.0,2229,0.1178385391831398,25.45052146911621,0.0078125,0.16878080368041992,1.4253487586975098,1746458519.9920292,0.478515625,0.36009979248046875,-0.2916852533817291,94.658203125,1.0,700.416540097
2239,17672,3440640.0,2240,0.197265625,27.27474021911621,0.0078125,0.16545933485031128,1.4253487586975098,1746458523.2563138,0.478515625,0.4801223576068878,-0.2711302638053894,94.658203125,1.0,703.680951276
2242,17696,3445248.0,2243,0.0813802108168602,26.5703125,0.0078125,0.16580981016159058,1.4253487586975098,1746458524.1414905,0.478515625,0.3291475176811218,-0.23857538402080536,94.658203125,1.0,704.566012797
2254,17792,3463680.0,2255,0.1764322966337204,26.7265625,0.0078125,0.14180174469947815,1.4253487586975098,1746458527.7067945,0.478515625,0.4494408965110779,-0.21977433562278748,94.658203125,1.0,708.131278784
2272,17936,3491328.0,2273,0.1184895858168602,25.91796875,0.0078125,0.15665674209594727,1.4253487586975098,1746458533.0573552,0.478515625,0.3656701147556305,-0.223578080534935,94.658203125,1.0,713.481947739
2282,18016,3506688.0,2283,0.1953125,26.59375,0.0078125,0.143449604511261,1.269318699836731,1746458536.0930521,0.4602888226509094,0.46342960000038147,-0.24078163504600525,82.64620971679688,1.0,716.517608585
2314,18272,3555840.0,2315,0.2135416716337204,26.56119728088379,0.0078125,0.18576589226722717,1.269318699836731,1746458545.6434324,0.4602888226509094,0.4765806794166565,-0.4605098366737366,82.64620971679688,1.0,726.067938612
2339,18472,3594240.0,2340,0.0748697891831398,27.46224021911621,0.0078125,0.17287689447402954,1.269318699836731,1746458553.0599616,0.4602888226509094,0.33850517868995667,-0.41303586959838867,82.64620971679688,1.0,733.484482165
2346,18528,3604992.0,2347,0.0950520858168602,24.796875,0.0078125,0.16644619405269623,1.269318699836731,1746458555.1404433,0.4602888226509094,0.3288740813732147,-0.39460304379463196,82.64620971679688,1.0,735.565034331
2370,18720,3641856.0,2371,0.1002604141831398,26.72395896911621,0.0078125,0.2142060101032257,1.269318699836731,1746458562.2743714,0.4602888226509094,0.3668575882911682,-0.2980051040649414,82.64620971679688,1.0,742.698900035
2374,18752,3648000.0,2375,0.107421875,25.16015625,0.0078125,0.13808582723140717,1.269318699836731,1746458563.4678187,0.4602888226509094,0.3586918115615845,-0.27177098393440247,82.64620971679688,1.0,743.892424126
2382,18816,3660288.0,2383,0.185546875,25.32682228088379,0.0078125,0.18588069081306458,1.269318699836731,1746458565.8337889,0.4602888226509094,0.44309717416763306,-0.3828635811805725,82.64620971679688,1.0,746.258292617
2422,19136,3721728.0,2423,0.134765625,28.27864646911621,0.0078125,0.15229468047618866,1.269318699836731,1746458577.7092075,0.4602888226509094,0.4106813967227936,-0.282189279794693,82.64620971679688,1.0,758.133721194
2424,19152,3724800.0,2425,0.146484375,24.35546875,0.0078125,0.15911704301834106,1.269318699836731,1746458578.3015544,0.4602888226509094,0.3863367438316345,-0.2825911045074463,82.64620971679688,1.0,758.726198069
2469,19512,3793920.0,2470,0.052734375,28.00130271911621,0.0078125,0.17354132235050201,1.269318699836731,1746458591.683108,0.4602888226509094,0.3301171362400055,-0.3317406475543976,82.64620971679688,1.0,772.107721449
2497,19736,3836928.0,2498,0.1549479216337204,27.90885353088379,0.0078125,0.14997485280036926,1.269318699836731,1746458600.0117135,0.4602888226509094,0.43160149455070496,-0.3303454518318176,82.64620971679688,1.0,780.436218275
2502,19776,3844608.0,2503,0.1920572966337204,25.70182228088379,0.0078125,0.1648247241973877,1.269318699836731,1746458601.498931,0.4602888226509094,0.4521675109863281,-0.37446460127830505,82.64620971679688,1.0,781.923433051
2518,19904,3869184.0,2519,0.16796875,26.9296875,0.008463541977107525,0.19379419088363647,1.269318699836731,1746458606.2291138,0.4602888226509094,0.4365806579589844,-0.35257846117019653,82.64620971679688,1.0,786.653838597
2519,19912,3870720.0,2520,0.099609375,26.73958396911621,0.0078125,0.1659359335899353,1.269318699836731,1746458606.5375993,0.4602888226509094,0.35980722308158875,-0.3663097620010376,82.64620971679688,1.0,786.962258918
2543,20104,3907584.0,2544,0.2565104067325592,26.53515625,0.0078125,0.2021898329257965,1.269318699836731,1746458613.663362,0.4602888226509094,0.5456388592720032,-0.33536532521247864,82.64620971679688,1.0,794.087862503
2544,20112,3909120.0,2545,0.2057291716337204,25.80208396911621,0.0078125,0.19632552564144135,1.269318699836731,1746458613.9618416,0.4602888226509094,0.4795590043067932,-0.3339403569698334,82.64620971679688,1.0,794.386492398
2572,20336,3952128.0,2573,0.2669270932674408,27.85286521911621,0.0078125,0.14411196112632751,1.269318699836731,1746458622.2807553,0.4602888226509094,0.5723176598548889,-0.37444496154785156,82.64620971679688,1.0,802.705343936
2580,20400,3964416.0,2581,0.2161458283662796,26.48567771911621,0.0078125,0.2586835026741028,1.269318699836731,1746458624.6554635,0.4602888226509094,0.4916466772556305,-0.401146799325943,82.64620971679688,1.0,805.079984177
2584,20432,3970560.0,2585,0.1901041716337204,26.65234375,0.0078125,0.24099200963974,1.269318699836731,1746458625.8430676,0.4602888226509094,0.4658506214618683,-0.4286733865737915,82.64620971679688,1.0,806.267718495
2606,20608,4004352.0,2607,0.0755208358168602,25.31640625,0.0078125,0.16950228810310364,1.7529274225234985,1746458632.4429615,0.7894737124443054,0.3162499666213989,-0.46313849091529846,89.5750503540039,1.0,812.867482464
2614,20672,4016640.0,2615,0.220703125,25.5625,0.0078125,0.12412464618682861,1.7529274225234985,1746458634.839984,0.7894737124443054,0.49084368348121643,-0.44953465461730957,89.5750503540039,1.0,815.264492042
2626,20768,4035072.0,2627,0.2044270783662796,26.90885353088379,0.0078125,0.14138779044151306,1.7529274225234985,1746458638.4082026,0.7894737124443054,0.49093571305274963,-0.4746696650981903,89.5750503540039,1.0,818.832681032
2631,20808,4042752.0,2632,0.2024739533662796,27.6640625,0.0078125,0.12950527667999268,1.7529274225234985,1746458639.8995416,0.7894737124443054,0.48024216294288635,-0.43630504608154297,89.5750503540039,1.0,820.324127181
2633,20824,4045824.0,2634,0.2135416716337204,27.21484375,0.0078125,0.12593865394592285,1.7529274225234985,1746458640.4912896,0.7894737124443054,0.49994176626205444,-0.44448643922805786,89.5750503540039,1.0,820.915796619
2641,20888,4058112.0,2642,0.244140625,27.4921875,0.0078125,0.1390991061925888,1.7529274225234985,1746458642.8769288,0.7894737124443054,0.546766459941864,-0.4211709499359131,89.5750503540039,1.0,823.301459879
2642,20896,4059648.0,2643,0.19921875,25.73567771911621,0.0078125,0.12966185808181763,1.7529274225234985,1746458643.1719525,0.7894737124443054,0.4705997705459595,-0.43452340364456177,89.5750503540039,1.0,823.596474093
2665,21080,4094976.0,2666,0.158203125,26.17317771911621,0.0078125,0.1433274745941162,1.7529274225234985,1746458650.033356,0.7894737124443054,0.4248228967189789,-0.4517592489719391,89.5750503540039,1.0,830.45801724
2680,21200,4118016.0,2681,0.1705729216337204,26.61458396911621,0.0078125,0.12994304299354553,1.7529274225234985,1746458654.4707875,0.7894737124443054,0.43951645493507385,-0.47576913237571716,89.5750503540039,1.0,834.895283561
2689,21272,4131840.0,2690,0.2545572817325592,27.70963478088379,0.0078125,0.13685615360736847,1.7529274225234985,1746458657.1424189,0.7894737124443054,0.5531700849533081,-0.4036158621311188,89.5750503540039,1.0,837.567035869
2699,21352,4147200.0,2700,0.2428385466337204,27.11979103088379,0.0078125,0.13919830322265625,1.7529274225234985,1746458660.1082683,0.7894737124443054,0.5368220210075378,-0.4911264479160309,89.5750503540039,1.0,840.532876663
2705,21400,4156416.0,2706,0.2174479216337204,26.01822853088379,0.0078125,0.13823933899402618,1.7529274225234985,1746458661.8888626,0.7894737124443054,0.4941145181655884,-0.447177529335022,89.5750503540039,1.0,842.313438256
2708,21424,4161024.0,2709,0.09765625,25.8046875,0.0078125,0.20123204588890076,1.7529274225234985,1746458662.7835474,0.7894737124443054,0.34943917393684387,-0.44970428943634033,89.5750503540039,1.0,843.208187251
2730,21600,4194816.0,2731,0.181640625,26.58333396911621,0.0078125,0.13310131430625916,1.7529274225234985,1746458669.3084044,0.7894737124443054,0.463236927986145,-0.521702766418457,89.5750503540039,1.0,849.733087232
2749,21752,4224000.0,2750,0.2337239533662796,28.69400978088379,0.0078125,0.1852760761976242,1.7529274225234985,1746458674.9426303,0.7894737124443054,0.5352924466133118,-0.5596532225608826,89.5750503540039,1.0,855.367261877
2751,21768,4227072.0,2752,0.263671875,27.7421875,0.0078125,0.14560353755950928,1.7529274225234985,1746458675.5357516,0.7894737124443054,0.5642378330230713,-0.633195698261261,89.5750503540039,1.0,855.960295322
2769,21912,4254720.0,2770,0.1979166716337204,26.3359375,0.0078125,0.16997680068016052,1.7529274225234985,1746458680.8790958,0.7894737124443054,0.4715598523616791,-0.5777261257171631,89.5750503540039,1.0,861.303657188
2779,21992,4270080.0,2780,0.240234375,26.22395896911621,0.0078125,0.14573132991790771,1.7529274225234985,1746458683.8478746,0.7894737124443054,0.5196865797042847,-0.48227977752685547,89.5750503540039,1.0,864.272411564
2792,22096,4290048.0,2793,0.1920572966337204,27.3984375,0.0078125,0.1284438967704773,1.7529274225234985,1746458687.6945858,0.7894737124443054,0.48489752411842346,-0.5167059898376465,89.5750503540039,1.0,868.119160409
2804,22192,4308480.0,2805,0.1829427033662796,26.87630271911621,0.0078125,0.12974020838737488,1.7529274225234985,1746458691.2728956,0.7894737124443054,0.4618862569332123,-0.5181323885917664,89.5750503540039,1.0,871.697382334
2833,22424,4353024.0,2834,0.19921875,25.92057228088379,0.0078125,0.13707855343818665,1.7529274225234985,1746458699.889811,0.7894737124443054,0.4680997431278229,-0.47739851474761963,89.5750503540039,1.0,880.314355254
2843,22504,4368384.0,2844,0.220703125,26.11849021911621,0.0078125,0.15636146068572998,1.7529274225234985,1746458702.8561149,0.7894737124443054,0.4955590069293976,-0.4977685511112213,89.5750503540039,1.0,883.280625163
2881,22808,4426752.0,2882,0.1321614533662796,27.13150978088379,0.0078125,0.1479978859424591,1.7529274225234985,1746458714.129115,0.7894737124443054,0.4010728895664215,-0.6240814924240112,89.5750503540039,1.0,894.553629872
2887,22856,4435968.0,2888,0.2180989533662796,25.54947853088379,0.0078125,0.15447646379470825,1.7529274225234985,1746458715.9046383,0.7894737124443054,0.47411972284317017,-0.5746542811393738,89.5750503540039,1.0,896.329211616
2905,23000,4463616.0,2906,0.1829427033662796,26.18099021911621,0.0078125,0.17876073718070984,1.7529274225234985,1746458721.2426553,0.7894737124443054,0.438822865486145,-0.8003240823745728,89.5750503540039,1.0,901.667152389
2915,23080,4478976.0,2916,0.2545572817325592,26.75130271911621,0.0078125,0.191485196352005,1.7529274225234985,1746458724.2038827,0.7894737124443054,0.546821117401123,-0.8255603313446045,89.5750503540039,1.0,904.628491072
2919,23112,4485120.0,2920,0.1256510466337204,27.66015625,0.0078125,0.188627690076828,1.7529274225234985,1746458725.3947136,0.7894737124443054,0.4123263359069824,-0.7320449352264404,89.5750503540039,1.0,905.819250371
2937,23256,4512768.0,2938,0.2734375,26.72395896911621,0.0078125,0.17550143599510193,1.8130654096603394,1746458730.810392,0.8323586583137512,0.5665972232818604,-0.7833311557769775,91.81481170654297,1.0,911.234977122
2950,23360,4532736.0,2951,0.1946614533662796,24.37369728088379,0.0078125,0.22464194893836975,1.8130654096603394,1746458734.6769946,0.8323586583137512,0.4392212927341461,-0.6780351400375366,91.81481170654297,1.0,915.101530072
2969,23512,4561920.0,2970,0.1705729216337204,26.01302146911621,0.0078125,0.17171958088874817,1.8130654096603394,1746458740.3289773,0.8323586583137512,0.4413081109523773,-0.6637053489685059,91.81481170654297,1.0,920.753555261
2971,23528,4564992.0,2972,0.2102864533662796,26.68619728088379,0.0078125,0.1466173678636551,1.8130654096603394,1746458740.9244902,0.8323586583137512,0.4830390214920044,-0.6450383067131042,91.81481170654297,1.0,921.349131272
2988,23664,4591104.0,2989,0.228515625,26.07552146911621,0.0078125,0.15513163805007935,1.8130654096603394,1746458745.965616,0.8323586583137512,0.508680522441864,-0.6212882995605469,91.81481170654297,1.0,926.390156913
3006,23808,4618752.0,3007,0.2708333432674408,25.49869728088379,0.0078125,0.16445890069007874,1.8130654096603394,1746458751.3160965,0.8323586583137512,0.541666567325592,-0.6234741806983948,91.81481170654297,1.0,931.740679695
3031,24008,4657152.0,3032,0.1451822966337204,25.52474021911621,0.0078125,0.1609003245830536,1.8130654096603394,1746458758.7435536,0.8323586583137512,0.39107200503349304,-0.6709263324737549,91.81481170654297,1.0,939.168063287
3035,24040,4663296.0,3036,0.228515625,25.54557228088379,0.0078125,0.1655510663986206,1.8130654096603394,1746458759.9299822,0.8323586583137512,0.4928645193576813,-0.6910190582275391,91.81481170654297,1.0,940.354604407
3049,24152,4684800.0,3050,0.1796875,25.02994728088379,0.0078125,0.15293630957603455,1.8130654096603394,1746458764.091244,0.8323586583137512,0.43043920397758484,-0.6585681438446045,91.81481170654297,1.0,944.515744671
3067,24296,4712448.0,3068,0.20703125,23.72916603088379,0.0078125,0.16131900250911713,1.8130654096603394,1746458769.4252784,0.8323586583137512,0.4470207989215851,-0.5786119699478149,91.81481170654297,1.0,949.849791217
3068,24304,4713984.0,3069,0.0735677108168602,27.50650978088379,0.0078125,0.15400657057762146,1.8130654096603394,1746458769.7211003,0.8323586583137512,0.31242358684539795,-0.6091113090515137,91.81481170654297,1.0,950.145672345
3075,24360,4724736.0,3076,0.1536458283662796,24.68229103088379,0.0078125,0.20126309990882874,1.8130654096603394,1746458771.7938802,0.8323586583137512,0.39682719111442566,-0.6371502876281738,91.81481170654297,1.0,952.218527718
3077,24376,4727808.0,3078,0.2109375,25.02864646911621,0.0078125,0.17940887808799744,1.8130654096603394,1746458772.3840473,0.8323586583137512,0.4625295102596283,-0.6316242814064026,91.81481170654297,1.0,952.808587046
3080,24400,4732416.0,3081,0.1829427033662796,25.54947853088379,0.0078125,0.19239109754562378,1.8130654096603394,1746458773.275778,0.8323586583137512,0.443921834230423,-0.6240929365158081,91.81481170654297,1.0,953.700434983
3087,24456,4743168.0,3088,0.1744791716337204,24.50650978088379,0.0078125,0.1933344006538391,1.8130654096603394,1746458775.345358,0.8323586583137512,0.419687420129776,-0.6891892552375793,91.81481170654297,1.0,955.769863602
3094,24512,4753920.0,3095,0.1842447966337204,26.51302146911621,0.0078125,0.16276055574417114,1.8130654096603394,1746458777.4351761,0.8323586583137512,0.43858590722084045,-0.6864410638809204,91.81481170654297,1.0,957.8598091
3104,24592,4769280.0,3105,0.2122395783662796,26.5703125,0.0078125,0.1365388184785843,1.8130654096603394,1746458780.3975983,0.8323586583137512,0.4867768883705139,-0.66903156042099,91.81481170654297,1.0,960.82216761
3109,24632,4776960.0,3110,0.2291666716337204,25.328125,0.0078125,0.12925389409065247,1.8130654096603394,1746458781.8817801,0.8323586583137512,0.49524128437042236,-0.681945264339447,91.81481170654297,1.0,962.306318003
3125,24760,4801536.0,3126,0.2278645783662796,25.0234375,0.0078125,0.15761807560920715,1.8130654096603394,1746458786.631928,0.8323586583137512,0.4897812306880951,-0.6832137107849121,91.81481170654297,1.0,967.056571488
3127,24776,4804608.0,3128,0.115234375,25.00911521911621,0.0078125,0.13940152525901794,1.8130654096603394,1746458787.2203255,0.8323586583137512,0.355509489774704,-0.6694421172142029,91.81481170654297,1.0,967.644887323
3150,24960,4839936.0,3151,0.2005208283662796,26.10025978088379,0.0078125,0.14974135160446167,1.8130654096603394,1746458794.0563257,0.8323586583137512,0.47381591796875,-0.6111035346984863,91.81481170654297,1.0,974.480814336
3162,25056,4858368.0,3163,0.224609375,25.17578125,0.0078125,0.12920773029327393,1.8130654096603394,1746458797.6328902,0.8323586583137512,0.4877690374851227,-0.6287500858306885,91.81481170654297,1.0,978.057401333
3168,25104,4867584.0,3169,0.2265625,25.62369728088379,0.0078125,0.14191406965255737,1.8130654096603394,1746458799.402312,0.8323586583137512,0.4901041090488434,-0.5899355411529541,91.81481170654297,1.0,979.826856223
3177,25176,4881408.0,3178,0.14453125,24.67057228088379,0.0078125,0.15998411178588867,1.8130654096603394,1746458802.0717864,0.8323586583137512,0.38227254152297974,-0.5097600221633911,91.81481170654297,1.0,982.496314146
3183,25224,4890624.0,3184,0.109375,24.81900978088379,0.0078125,0.1844186782836914,1.8130654096603394,1746458803.8563008,0.8323586583137512,0.34553465247154236,-0.5267526507377625,91.81481170654297,1.0,984.280937761
3186,25248,4895232.0,3187,0.1901041716337204,24.91275978088379,0.0078125,0.1696116328239441,1.8130654096603394,1746458804.7407007,0.8323586583137512,0.45181241631507874,-0.546927809715271,91.81481170654297,1.0,985.165231096
3189,25272,4899840.0,3190,0.1875,26.1171875,0.0078125,0.16744571924209595,1.8130654096603394,1746458805.6341844,0.8323586583137512,0.44497913122177124,-0.5699499845504761,91.81481170654297,1.0,986.058693142
3194,25312,4907520.0,3195,0.2259114533662796,25.18099021911621,0.0078125,0.17255231738090515,1.8130654096603394,1746458807.1225429,0.8323586583137512,0.4865815341472626,-0.5605292916297913,91.81481170654297,1.0,987.547092061
3203,25384,4921344.0,3204,0.1861979216337204,25.37109375,0.0078125,0.1309252679347992,1.8130654096603394,1746458809.7958777,0.8323586583137512,0.4448592960834503,-0.6531369090080261,91.81481170654297,1.0,990.220427729
3206,25408,4925952.0,3207,0.1979166716337204,24.765625,0.0078125,0.15387433767318726,1.8130654096603394,1746458810.700455,0.8323586583137512,0.45053115487098694,-0.6823209524154663,91.81481170654297,1.0,991.12509865
3215,25480,4939776.0,3216,0.2096354216337204,25.86588478088379,0.0078125,0.15948134660720825,1.8130654096603394,1746458813.3685286,0.8323586583137512,0.4706752598285675,-0.5982797145843506,91.81481170654297,1.0,993.793182356
3224,25552,4953600.0,3225,0.1608072966337204,26.29036521911621,0.0078125,0.18199366331100464,1.8130654096603394,1746458816.0154274,0.8323586583137512,0.41609370708465576,-0.8456745147705078,91.81481170654297,1.0,996.440094226
3253,25784,4998144.0,3254,0.1868489533662796,26.96354103088379,0.0078125,0.17216424643993378,1.8987940549850464,1746458824.676443,0.90625,0.46265533566474915,-0.7620728611946106,93.16015625,1.0,1005.100941671
3256,25808,5002752.0,3257,0.232421875,25.91927146911621,0.0078125,0.15762443840503693,1.8987940549850464,1746458825.5768878,0.90625,0.5014408826828003,-0.7721103429794312,93.16015625,1.0,1006.001532073
3280,26000,5039616.0,3281,0.2584635317325592,25.90494728088379,0.0078125,0.13624867796897888,1.8987940549850464,1746458832.6545124,0.90625,0.534400999546051,-0.7655719518661499,93.16015625,1.0,1013.079001952
3291,26088,5056512.0,3292,0.173828125,25.4296875,0.0078125,0.15299475193023682,1.8987940549850464,1746458835.894497,0.90625,0.425171822309494,-0.6407039761543274,93.16015625,1.0,1016.319009397
3350,26560,5147136.0,3351,0.1959635466337204,26.93880271911621,0.0078125,0.12871892750263214,1.8987940549850464,1746458853.2613096,0.90625,0.4685928523540497,-0.5494799613952637,93.16015625,1.0,1033.685879077
3352,26576,5150208.0,3353,0.2584635317325592,26.32552146911621,0.0078125,0.12795332074165344,1.8987940549850464,1746458853.8487294,0.90625,0.5402559638023376,-0.5116711854934692,93.16015625,1.0,1034.273240048
3356,26608,5156352.0,3357,0.1901041716337204,26.61588478088379,0.0078125,0.2160552740097046,1.8987940549850464,1746458855.0240552,0.90625,0.45707544684410095,-0.5007267594337463,93.16015625,1.0,1035.448559119
3359,26632,5160960.0,3360,0.154296875,26.91666603088379,0.0078125,0.13566209375858307,1.8987940549850464,1746458855.906609,0.90625,0.3994652330875397,-0.5178353786468506,93.16015625,1.0,1036.331111104
3372,26736,5180928.0,3373,0.236328125,26.36328125,0.0078125,0.12123233079910278,1.8987940549850464,1746458859.7392266,0.90625,0.5106943845748901,-0.4867058992385864,93.16015625,1.0,1040.163720961
3373,26744,5182464.0,3374,0.23828125,26.48958396911621,0.0078125,0.11368029564619064,1.8987940549850464,1746458860.0373578,0.90625,0.5155832767486572,-0.47023308277130127,93.16015625,1.0,1040.461851829
3375,26760,5185536.0,3376,0.123046875,24.16015625,0.0078125,0.16118541359901428,1.8987940549850464,1746458860.6255012,0.90625,0.3570590019226074,-0.4487018585205078,93.16015625,1.0,1041.049999507
3381,26808,5194752.0,3382,0.185546875,25.25,0.0078125,0.15972691774368286,1.8987940549850464,1746458862.387253,0.90625,0.44647911190986633,-0.5010847449302673,93.16015625,1.0,1042.811744912
3386,26848,5202432.0,3387,0.1328125,26.92578125,0.0078125,0.13027718663215637,1.8987940549850464,1746458863.8566625,0.90625,0.3741726875305176,-0.4400062561035156,93.16015625,1.0,1044.281144429
3394,26912,5214720.0,3395,0.1471354216337204,27.31640625,0.0078125,0.126527339220047,1.8987940549850464,1746458866.212296,0.90625,0.41532114148139954,-0.4237078130245209,93.16015625,1.0,1046.636782485
3438,27264,5282304.0,3439,0.27734375,25.87109375,0.0078125,0.16064918041229248,1.8987940549850464,1746458879.16007,0.90625,0.5546873807907104,-0.40486830472946167,93.16015625,1.0,1059.58456692
3440,27280,5285376.0,3441,0.2122395783662796,25.33984375,0.0078125,0.15008831024169922,1.8987940549850464,1746458879.7475228,0.90625,0.4766492247581482,-0.40270236134529114,93.16015625,1.0,1060.17202244
3446,27328,5294592.0,3447,0.1888020783662796,26.38150978088379,0.0078125,0.13442978262901306,1.8987940549850464,1746458881.5143318,0.90625,0.45761626958847046,-0.42185190320014954,93.16015625,1.0,1061.938817153
3447,27336,5296128.0,3448,0.236328125,25.56380271911621,0.0078125,0.1508515179157257,1.8987940549850464,1746458881.8090415,0.90625,0.5053498148918152,-0.3909614086151123,93.16015625,1.0,1062.233545137
3452,27376,5303808.0,3453,0.2350260466337204,26.08724021911621,0.0078125,0.16050772368907928,1.8987940549850464,1746458883.2781456,0.90625,0.5070068836212158,-0.3797776699066162,93.16015625,1.0,1063.702627157
