qvals,_runtime,returned_episode_returns,returned_won_episode,loss,grad_steps,test_returned_episode_returns,test_returned_episode,test_returned_won_episode,returned_episode_lengths,test_returned_episode_lengths,returned_episode,update_steps,_timestamp,env_step,_step
1.1492680311203003,1576.411671398,1.4309896230697632,0.7154948115348816,0.04347065091133118,32088,1.997297763824463,1.0,0.9973924160003662,27.45638084411621,37.924381256103516,0.02278645895421505,4042,1746201293.0473099,6208512.0,4041
1.155169129371643,1577.534519444,1.4244791269302368,0.7122395634651184,0.03493153303861618,32112,1.997297763824463,1.0,0.9973924160003662,27.12760353088379,37.924381256103516,0.0234375,4045,1746201294.1701517,6213120.0,4044
1.0682451725006104,1582.047048225,1.4361978769302368,0.7180989384651184,0.032185107469558716,32208,1.997297763824463,1.0,0.9973924160003662,27.25911521911621,37.924381256103516,0.0234375,4057,1746201298.6826975,6231552.0,4056
0.4927709996700287,1595.584474776,1.40625,0.703125,0.02053181640803814,32496,1.997297763824463,1.0,0.9973924160003662,27.19075584411621,37.924381256103516,0.0234375,4093,1746201312.220133,6286848.0,4092
0.5634046196937561,1606.486643493,1.4153646230697632,0.7076823115348816,0.027216367423534393,32728,1.997297763824463,1.0,0.9973924160003662,27.19856834411621,37.924381256103516,0.02278645895421505,4122,1746201323.12228,6331392.0,4121
0.79929518699646,1623.026295566,1.4296809434890747,0.7141926884651184,0.019403738901019096,33080,1.997297763824463,1.0,0.9973924160003662,26.80078125,37.924381256103516,0.0234375,4166,1746201339.6619456,6398976.0,4165
0.850272536277771,1631.31790609,1.4479166269302368,0.7239583134651184,0.01748213730752468,33256,1.997297763824463,1.0,0.9973924160003662,27.12109375,37.924381256103516,0.0234375,4188,1746201347.9535584,6432768.0,4187
0.7977266311645508,1632.825808967,1.46484375,0.732421875,0.02213412895798683,33288,1.997297763824463,1.0,0.9973924160003662,26.322265625,37.924381256103516,0.0234375,4192,1746201349.4613895,6438912.0,4191
0.8424510359764099,1635.07949431,1.3984375,0.69921875,0.023334592580795288,33336,1.997297763824463,1.0,0.9973924160003662,27.08072853088379,37.924381256103516,0.02278645895421505,4198,1746201351.7151196,6448128.0,4197
0.8250724077224731,1637.710795182,1.4348958730697632,0.7174479365348816,0.02733313851058483,33392,1.997297763824463,1.0,0.9973924160003662,26.90169334411621,37.924381256103516,0.02278645895421505,4205,1746201354.346442,6458880.0,4204
