test_returned_episode_returns,env_step,returned_episode_lengths,returned_won_episode,test_returned_episode_lengths,test_returned_won_episode,grad_steps,_step,loss,returned_episode_returns,update_steps,qvals,_timestamp,test_returned_episode,returned_episode,_runtime
0.09858360886573792,427008.0,14.665365219116211,0.0,15.015507698059082,0.0,1976,277,0.20039241015911102,0.25881868600845337,278,0.26814180612564087,1746178058.8066127,1.0,0.0533854179084301,163.643754166
0.09858360886573792,440832.0,14.112630844116211,0.0,15.015507698059082,0.0,2048,286,0.21471388638019562,0.22353222966194153,287,0.2886219620704651,1746178062.88392,1.0,0.0605468787252903,167.720955088
0.09858360886573792,456192.0,15.346355438232422,0.0,15.015507698059082,0.0,2128,296,0.17622625827789307,0.2885062098503113,297,0.31262990832328796,1746178067.3886197,1.0,0.0527343787252903,172.225629638
0.005622066091746092,539136.0,16.19140625,0.0,9.603515625,0.0,2560,350,0.07380233705043793,0.30915015935897827,351,0.30041152238845825,1746178091.8894446,1.0,0.0494791679084301,196.72656706
0.005622066091746092,569856.0,17.236980438232422,0.0,9.603515625,0.0,2720,370,0.05771417170763016,0.31033387780189514,371,0.18903577327728271,1746178100.9371946,1.0,0.0449218787252903,205.77427
0.005622066091746092,583680.0,14.506510734558105,0.0,9.603515625,0.0,2792,379,0.06256864219903946,0.35164541006088257,380,0.2151108831167221,1746178105.0058134,1.0,0.0559895858168602,209.842853375
0.005622066091746092,595968.0,14.439454078674316,0.0,9.603515625,0.0,2856,387,0.05522510036826134,0.37701237201690674,388,0.22873742878437042,1746178108.6257207,1.0,0.0566406287252903,213.462740051
0.005622066091746092,631296.0,15.251302719116211,0.0,9.603515625,0.0,3040,410,0.043174512684345245,0.39759713411331177,411,0.2842036485671997,1746178119.1006715,1.0,0.0546875037252903,223.937794957
0.005622066091746092,632832.0,13.940104484558105,0.0,9.603515625,0.0,3048,411,0.05774463713169098,0.41219231486320496,412,0.279786080121994,1746178119.5517445,1.0,0.0611979216337204,224.388760118
0.005622066091746092,655872.0,13.707032203674316,0.0,9.603515625,0.0,3168,426,0.055434390902519226,0.3814394772052765,427,0.28797879815101624,1746178126.3044682,1.0,0.0618489608168602,231.141457241
0.005622066091746092,663552.0,13.860026359558105,0.0,9.603515625,0.0,3208,431,0.04962236434221268,0.3993726968765259,432,0.2933211922645569,1746178128.5600462,1.0,0.0592447929084301,233.397126494
0.005622066091746092,665088.0,13.756510734558105,0.0,9.603515625,0.0,3216,432,0.05103634297847748,0.3963424265384674,433,0.29643505811691284,1746178129.01995,1.0,0.0618489608168602,233.857082429
0.005622066091746092,694272.0,13.507162094116211,0.0,9.603515625,0.0,3368,451,0.053770553320646286,0.4298650920391083,452,0.3799888491630554,1746178137.625303,1.0,0.0618489608168602,242.462301044
0.005622066091746092,718848.0,13.098307609558105,0.0,9.603515625,0.0,3496,467,0.07526694238185883,0.37878796458244324,468,0.3518487811088562,1746178144.8384588,1.0,0.0638020858168602,249.675467609
0.005622066091746092,720384.0,14.580729484558105,0.0,9.603515625,0.0,3504,468,0.07400868833065033,0.4295099675655365,469,0.36588460206985474,1746178145.2872515,1.0,0.0572916679084301,250.124324142
0.005622066091746092,735744.0,14.051432609558105,0.0,9.603515625,0.0,3584,478,0.07310536503791809,0.4308120608329773,479,0.3706640303134918,1746178149.805299,1.0,0.0579427108168602,254.642331862
0.005622066091746092,743424.0,14.001302719116211,0.0,9.603515625,0.0,3624,483,0.06775687634944916,0.4109020233154297,484,0.3651593327522278,1746178152.0732248,1.0,0.0566406287252903,256.910323663
0.005622066091746092,754176.0,13.962891578674316,0.0,9.603515625,0.0,3680,490,0.07063613831996918,0.43441057205200195,491,0.3662540018558502,1746178155.2340972,1.0,0.0605468787252903,260.071182547
0.005622066091746092,780288.0,14.130208969116211,0.0,9.603515625,0.0,3816,507,0.07287962734699249,0.4295099675655365,508,0.36397087574005127,1746178162.9275331,1.0,0.0566406287252903,267.764628946
0.005622066091746092,806400.0,14.316407203674316,0.0,9.603515625,0.0,3952,524,0.07410310208797455,0.4686434864997864,525,0.35817068815231323,1746178170.627004,1.0,0.0533854179084301,275.464114945
0.005622066091746092,830976.0,14.028646469116211,0.0,9.603515625,0.0,4080,540,0.07626097649335861,0.47781726717948914,541,0.3703630566596985,1746178177.8782823,1.0,0.0579427108168602,282.717067584
0.005622066091746092,846336.0,14.470704078674316,0.0,9.603515625,0.0,4160,550,0.07896925508975983,0.4924716055393219,551,0.3731491267681122,1746178182.399763,1.0,0.0566406287252903,287.236760053
0.005622066091746092,867840.0,13.465495109558105,0.0,9.603515625,0.0,4272,564,0.0765431672334671,0.5091146230697632,565,0.35152387619018555,1746178188.7355428,1.0,0.0618489608168602,293.572576424
0.005622066091746092,903168.0,12.870443344116211,0.0,9.603515625,0.0,4456,587,0.07680729031562805,0.49821263551712036,588,0.3162927031517029,1746178199.147814,1.0,0.064453125,303.98483143
0.005622066091746092,920064.0,14.338541984558105,0.01953125186264515,9.603515625,0.0,4544,598,0.07216154038906097,0.571366012096405,599,0.2761707901954651,1746178204.116875,1.0,0.0572916679084301,308.953958244
0.005622066091746092,933888.0,13.273438453674316,0.0,9.603515625,0.0,4616,607,0.080479197204113,0.5349195003509521,608,0.23867909610271454,1746178208.1739929,1.0,0.0625,313.010994631
0.005622066091746092,953856.0,13.814454078674316,0.0,9.603515625,0.0,4720,620,0.08878663182258606,0.49289777874946594,621,0.24753712117671967,1746178214.0489323,1.0,0.0579427108168602,318.886024587
0.005622066091746092,972288.0,14.328776359558105,0.0,9.603515625,0.0,4816,632,0.08148801326751709,0.49419984221458435,633,0.24615724384784698,1746178219.4908643,1.0,0.0546875037252903,324.327854609
0.005622066091746092,973824.0,13.543620109558105,0.0,9.603515625,0.0,4824,633,0.07798435539007187,0.5550901293754578,634,0.253936231136322,1746178219.9393182,1.0,0.0625,324.776406845
0.005622066091746092,975360.0,13.764323234558105,0.0,9.603515625,0.0,4832,634,0.07316974550485611,0.5463897585868835,635,0.2540036141872406,1746178220.3884704,1.0,0.0611979216337204,325.225535341
0.707934558391571,1009152.0,13.132162094116211,0.0,17.288755416870117,0.012492901645600796,5008,656,0.0855158343911171,0.5670455098152161,657,0.1983095109462738,1746178230.4518945,1.0,0.0625,335.288983693
0.707934558391571,1033728.0,15.197916984558105,0.012369791977107525,17.288755416870117,0.012492901645600796,5136,672,0.0858011394739151,0.5287643074989319,673,0.18043144047260284,1746178237.6885064,1.0,0.0494791679084301,342.525596223
0.707934558391571,1050624.0,13.156250953674316,0.0,17.288755416870117,0.012492901645600796,5224,683,0.08317242562770844,0.5551847219467163,684,0.15922921895980835,1746178242.6712146,1.0,0.0611979216337204,347.508327835
0.707934558391571,1052160.0,13.154948234558105,0.0,17.288755416870117,0.012492901645600796,5232,684,0.07932627946138382,0.5831558704376221,685,0.15026076138019562,1746178243.1206515,1.0,0.0631510466337204,347.95774415
0.707934558391571,1053696.0,15.947266578674316,0.0,17.288755416870117,0.012492901645600796,5240,685,0.08673813939094543,0.5247159600257874,686,0.15502065420150757,1746178243.5696933,1.0,0.0507812537252903,348.406735789
0.707934558391571,1105920.0,13.452474594116211,0.00911458395421505,17.288755416870117,0.012492901645600796,5512,719,0.0680643767118454,0.5919508934020996,720,0.09177965670824051,1746178258.943183,1.0,0.0618489608168602,363.780208001
0.707934558391571,1110528.0,16.979167938232422,0.0,17.288755416870117,0.012492901645600796,5536,722,0.08398512005805969,0.564228355884552,723,0.10791736841201782,1746178260.2990746,1.0,0.0429687537252903,365.136084169
0.707934558391571,1112064.0,14.907552719116211,0.0,17.288755416870117,0.012492901645600796,5544,723,0.07372141629457474,0.5026278495788574,724,0.10356126725673676,1746178260.7492971,1.0,0.0468750037252903,365.586415349
0.707934558391571,1122816.0,15.483724594116211,0.001953125,17.288755416870117,0.012492901645600796,5600,730,0.0909324586391449,0.596129298210144,731,0.10945043712854385,1746178263.8958611,1.0,0.0527343787252903,368.732953274
0.707934558391571,1139712.0,13.550130844116211,0.009765625931322575,17.288755416870117,0.012492901645600796,5688,741,0.07768090069293976,0.596650242805481,742,0.1482664942741394,1746178268.8757207,1.0,0.0605468787252903,373.712803909
0.707934558391571,1181184.0,15.285157203674316,0.01106770895421505,17.288755416870117,0.012492901645600796,5904,768,0.16755914688110352,0.6453363299369812,769,0.12620863318443298,1746178281.1036563,1.0,0.0553385429084301,385.940707032
0.707934558391571,1218048.0,14.852213859558105,0.004557291977107525,17.288755416870117,0.012492901645600796,6096,792,0.06552769243717194,0.5900095701217651,793,0.13634446263313293,1746178291.958515,1.0,0.0553385429084301,396.795613725
0.707934558391571,1224192.0,14.615235328674316,0.0,17.288755416870117,0.012492901645600796,6128,796,0.08284803479909897,0.5852510333061218,797,0.12055320292711258,1746178293.770243,1.0,0.0546875037252903,398.607382064
0.707934558391571,1281024.0,15.257813453674316,0.0,17.288755416870117,0.012492901645600796,6424,833,0.12715047597885132,0.4991714060306549,834,-0.010678684338927269,1746178310.5352802,1.0,0.0533854179084301,415.372400445
0.707934558391571,1285632.0,14.246745109558105,0.010416666977107525,17.288755416870117,0.012492901645600796,6448,836,0.08872517943382263,0.62380450963974,837,0.009559029713273048,1746178311.8844628,1.0,0.0572916679084301,416.721540558
0.707934558391571,1300992.0,14.822266578674316,0.0182291679084301,17.288755416870117,0.012492901645600796,6528,846,0.10300149023532867,0.642767608165741,847,0.012061198242008686,1746178316.425071,1.0,0.0546875037252903,421.274102865
0.707934558391571,1313280.0,14.399088859558105,0.010416666977107525,17.288755416870117,0.012492901645600796,6592,854,0.10788462311029434,0.6209044456481934,855,0.028291668742895126,1746178320.066411,1.0,0.0566406287252903,424.903524343
0.707934558391571,1314816.0,14.029297828674316,0.0,17.288755416870117,0.012492901645600796,6600,855,0.09488940238952637,0.6099669337272644,856,0.02944274991750717,1746178320.5164902,1.0,0.0605468787252903,425.353630747
0.707934558391571,1316352.0,14.075521469116211,0.01953125186264515,17.288755416870117,0.012492901645600796,6608,856,0.08952018618583679,0.6198154091835022,857,0.03738677501678467,1746178320.9654727,1.0,0.0598958358168602,425.802551279
0.707934558391571,1317888.0,14.296224594116211,0.0182291679084301,17.288755416870117,0.012492901645600796,6616,857,0.07615913450717926,0.6256865859031677,858,0.03906193748116493,1746178321.41653,1.0,0.0585937537252903,426.253490023
0.707934558391571,1334784.0,14.654297828674316,0.0,17.288755416870117,0.012492901645600796,6704,868,0.11630809307098389,0.5995621085166931,869,-0.0015698142815381289,1746178326.4052398,1.0,0.0572916679084301,431.242272212
0.707934558391571,1342464.0,13.555338859558105,0.0,17.288755416870117,0.012492901645600796,6744,873,0.13406378030776978,0.5987690091133118,874,0.03504444658756256,1746178328.6702957,1.0,0.0605468787252903,433.507374528
0.707934558391571,1345536.0,13.274740219116211,0.0,17.288755416870117,0.012492901645600796,6760,875,0.13757027685642242,0.5985796451568604,876,0.051805853843688965,1746178329.5734468,1.0,0.0631510466337204,434.410561596
0.707934558391571,1351680.0,14.246745109558105,0.033203125,17.288755416870117,0.012492901645600796,6792,879,0.12219912558794022,0.6419745683670044,880,0.044396430253982544,1746178331.3763263,1.0,0.0579427108168602,436.213386891
0.707934558391571,1410048.0,14.953125953674316,0.0,17.288755416870117,0.012492901645600796,7096,917,0.14067135751247406,0.5711530447006226,918,-0.007832115516066551,1746178348.6000378,1.0,0.0546875037252903,453.437160676
0.707934558391571,1423872.0,14.064454078674316,0.009765625931322575,17.288755416870117,0.012492901645600796,7168,926,0.13516324758529663,0.6214607954025269,927,0.05674836039543152,1746178352.6607482,1.0,0.0579427108168602,457.497826618
0.707934558391571,1430016.0,14.117838859558105,0.011718750931322575,17.288755416870117,0.012492901645600796,7200,930,0.12453960627317429,0.6380683183670044,931,0.04300181195139885,1746178354.4740927,1.0,0.0592447929084301,459.311110874
0.707934558391571,1434624.0,13.957032203674316,0.02148437686264515,17.288755416870117,0.012492901645600796,7224,933,0.17096783220767975,0.6224551200866699,934,0.04956747591495514,1746178355.8311083,1.0,0.0592447929084301,460.668200549
0.707934558391571,1449984.0,13.332682609558105,0.0,17.288755416870117,0.012492901645600796,7304,943,0.16022732853889465,0.5949100852012634,944,0.07487082481384277,1746178360.3530512,1.0,0.0631510466337204,465.19012296
0.707934558391571,1479168.0,15.025391578674316,0.010416666977107525,17.288755416870117,0.012492901645600796,7456,962,0.13248500227928162,0.6171639561653137,963,0.028767041862010956,1746178368.9501371,1.0,0.0540364608168602,473.787147087
0.707934558391571,1496064.0,14.012370109558105,0.0240885429084301,17.288755416870117,0.012492901645600796,7544,973,0.13228654861450195,0.6342804431915283,974,0.006898288615047932,1746178373.9470344,1.0,0.0592447929084301,478.784021083
0.7996219396591187,1554432.0,16.16536521911621,0.02278645895421505,18.00623893737793,0.05139631778001785,7848,1011,0.13936546444892883,0.6414774060249329,1012,-0.02318946272134781,1746178391.2521431,1.0,0.0507812537252903,496.089295023
0.7996219396591187,1563648.0,15.273438453674316,0.01106770895421505,18.00623893737793,0.05139631778001785,7896,1017,0.1261754333972931,0.6088069081306458,1018,-0.010419153608381748,1746178393.9647183,1.0,0.0540364608168602,498.80173307
0.7996219396591187,1575936.0,14.688802719116211,0.0,18.00623893737793,0.05139631778001785,7960,1025,0.12287278473377228,0.5971474051475525,1026,-0.04486118257045746,1746178397.5756347,1.0,0.0540364608168602,502.412708164
0.7996219396591187,1594368.0,13.970052719116211,0.0,18.00623893737793,0.05139631778001785,8056,1037,0.18118709325790405,0.5826586484909058,1038,-0.01807134412229061,1746178402.9915316,1.0,0.0605468787252903,507.828486337
0.7996219396591187,1657344.0,15.651042938232422,0.0364583358168602,18.00623893737793,0.05139631778001785,8384,1078,0.1506994068622589,0.6239702701568604,1079,0.021828580647706985,1746178421.5542018,1.0,0.0520833358168602,526.391214433
0.7996219396591187,1669632.0,14.840495109558105,0.0,18.00623893737793,0.05139631778001785,8448,1086,0.13906443119049072,0.5803859233856201,1087,0.0031493131536990404,1746178425.1932938,1.0,0.0559895858168602,530.030361073
0.7996219396591187,1692672.0,15.552735328674316,0.02473958395421505,18.00623893737793,0.05139631778001785,8568,1101,0.2305092215538025,0.6110796332359314,1102,0.06240247189998627,1746178432.003108,1.0,0.0514322929084301,536.840220883
0.7996219396591187,1726464.0,14.777344703674316,0.0436197929084301,18.00623893737793,0.05139631778001785,8744,1123,0.22775107622146606,0.6637666821479797,1124,0.007375719957053661,1746178441.9901586,1.0,0.0566406287252903,546.827140467
0.7996219396591187,1752576.0,14.979166984558105,0.0494791679084301,18.00623893737793,0.05139631778001785,8880,1140,0.1996590793132782,0.6868253946304321,1141,-0.03972882777452469,1746178449.7010028,1.0,0.0553385429084301,554.53813355
0.7996219396591187,1767936.0,14.939454078674316,0.0468750037252903,18.00623893737793,0.05139631778001785,8960,1150,0.2729143500328064,0.6419627070426941,1151,0.011170465499162674,1746178454.2287858,1.0,0.0540364608168602,559.065862326
0.7996219396591187,1769472.0,14.259766578674316,0.033203125,18.00623893737793,0.05139631778001785,8968,1151,0.4140405058860779,0.6473012566566467,1152,-0.0003692121244966984,1746178454.6831322,1.0,0.0572916679084301,559.52025281
0.7996219396591187,1771008.0,15.865886688232422,0.01106770895421505,18.00623893737793,0.05139631778001785,8976,1152,0.5856742858886719,0.60698401927948,1153,-0.037415120750665665,1746178455.1321573,1.0,0.0468750037252903,559.969179209
0.7996219396591187,1783296.0,15.063151359558105,0.010416666977107525,18.00623893737793,0.05139631778001785,9040,1160,0.4477503299713135,0.6087832450866699,1161,-0.054888684302568436,1746178458.7485695,1.0,0.0559895858168602,563.585667857
0.7996219396591187,1800192.0,15.173829078674316,0.0345052108168602,18.00623893737793,0.05139631778001785,9128,1171,0.25890111923217773,0.6288589835166931,1172,-0.05393565818667412,1746178463.73964,1.0,0.0507812537252903,568.576768802
0.7996219396591187,1857024.0,15.647136688232422,0.02148437686264515,18.00623893737793,0.05139631778001785,9424,1208,0.3473125100135803,0.6057056188583374,1209,-0.08767734467983246,1746178480.5025709,1.0,0.0514322929084301,585.339651534
0.7996219396591187,1860096.0,15.231771469116211,0.0,18.00623893737793,0.05139631778001785,9440,1210,0.35771888494491577,0.5828481316566467,1211,-0.08153276145458221,1746178481.4167874,1.0,0.0507812537252903,586.253984866
0.7996219396591187,1889280.0,14.822266578674316,0.011718750931322575,18.00623893737793,0.05139631778001785,9592,1229,0.3202018737792969,0.6160394549369812,1230,-0.14114849269390106,1746178490.0383887,1.0,0.0559895858168602,594.875512001
0.7996219396591187,1892352.0,14.538412094116211,0.011718750931322575,18.00623893737793,0.05139631778001785,9608,1231,0.35131388902664185,0.6131866574287415,1232,-0.15237131714820862,1746178490.9394543,1.0,0.0559895858168602,595.776436834
0.7996219396591187,1901568.0,14.830079078674316,0.0546875037252903,18.00623893737793,0.05139631778001785,9656,1237,0.3656908869743347,0.6692354083061218,1238,-0.12059362232685089,1746178493.6629527,1.0,0.0559895858168602,598.500086195
0.7996219396591187,1973760.0,15.638021469116211,0.009765625931322575,18.00623893737793,0.05139631778001785,10032,1284,0.2883393168449402,0.6461175680160522,1285,-0.020525217056274414,1746178514.9434025,1.0,0.0520833358168602,619.780443244
0.8107566833496094,1999872.0,14.775391578674316,0.0,18.279041290283203,0.06227545067667961,10168,1301,0.3021007180213928,0.6221592426300049,1302,-0.015496263280510902,1746178522.7416456,1.0,0.0553385429084301,627.578738641
0.8107566833496094,2036736.0,14.315755844116211,0.0338541679084301,18.279041290283203,0.06227545067667961,10360,1325,0.34758123755455017,0.6574574708938599,1326,-0.09619753807783127,1746178533.6019309,1.0,0.0579427108168602,638.439018685
0.8107566833496094,2084352.0,15.455079078674316,0.0221354179084301,18.279041290283203,0.06227545067667961,10608,1356,0.25835299491882324,0.6502605676651001,1357,-0.24302753806114197,1746178547.6091018,1.0,0.0527343787252903,652.446154184
0.8107566833496094,2144256.0,16.56380271911621,0.01497395895421505,18.279041290283203,0.06227545067667961,10920,1395,0.2627212703227997,0.6239466667175293,1396,-0.17394256591796875,1746178565.2352316,1.0,0.0481770858168602,670.072233775
0.8107566833496094,2224128.0,16.357421875,0.01106770895421505,18.279041290283203,0.06227545067667961,11336,1447,0.41729581356048584,0.6301966309547424,1448,-0.22575098276138306,1746178588.8438249,1.0,0.0494791679084301,693.680883881
0.8107566833496094,2228736.0,14.546224594116211,0.0364583358168602,18.279041290283203,0.06227545067667961,11360,1450,0.45539039373397827,0.6573272943496704,1451,-0.2106240689754486,1746178590.191176,1.0,0.0559895858168602,695.028224555
0.8107566833496094,2236416.0,15.079427719116211,0.0520833358168602,18.279041290283203,0.06227545067667961,11400,1455,0.49119842052459717,0.7019532918930054,1456,-0.2189546525478363,1746178592.4622183,1.0,0.0553385429084301,697.299312923
0.8107566833496094,2237952.0,15.360027313232422,0.01302083395421505,18.279041290283203,0.06227545067667961,11408,1456,0.45942553877830505,0.6455730199813843,1457,-0.23814690113067627,1746178592.9119477,1.0,0.0533854179084301,697.74892232
0.8107566833496094,2262528.0,14.632162094116211,0.01106770895421505,18.279041290283203,0.06227545067667961,11536,1472,0.37255990505218506,0.6387311816215515,1473,-0.3230665624141693,1746178600.1505632,1.0,0.0546875037252903,704.987646219
0.8107566833496094,2267136.0,14.820963859558105,0.0533854179084301,18.279041290283203,0.06227545067667961,11560,1475,0.37815314531326294,0.6736270189285278,1476,-0.32204341888427734,1746178601.503885,1.0,0.0533854179084301,706.340927436
0.8107566833496094,2291712.0,15.187500953674316,0.02083333395421505,18.279041290283203,0.06227545067667961,11688,1491,0.41299599409103394,0.6430872678756714,1492,-0.2917512059211731,1746178608.746181,1.0,0.0527343787252903,713.583241243
0.8107566833496094,2360832.0,15.051432609558105,0.0416666679084301,18.279041290283203,0.06227545067667961,12048,1536,0.34498023986816406,0.6731298565864563,1537,-0.3639262914657593,1746178629.0839748,1.0,0.0533854179084301,733.921038206
0.8107566833496094,2413056.0,14.889974594116211,0.009765625931322575,18.279041290283203,0.06227545067667961,12320,1570,0.5091773867607117,0.642554521560669,1571,-0.40610232949256897,1746178644.4516094,1.0,0.0540364608168602,749.288604965
0.8107566833496094,2462208.0,15.811849594116211,0.0533854179084301,18.279041290283203,0.06227545067667961,12576,1602,0.8216169476509094,0.6688684821128845,1603,-0.3883843421936035,1746178658.9330187,1.0,0.0520833358168602,763.770107988
0.8107566833496094,2486784.0,14.968750953674316,0.01953125186264515,18.279041290283203,0.06227545067667961,12704,1618,0.4970249533653259,0.6112809181213379,1619,-0.39515605568885803,1746178666.169256,1.0,0.0527343787252903,771.006346508
0.8107566833496094,2489856.0,14.938151359558105,0.033203125,18.279041290283203,0.06227545067667961,12720,1620,0.6247665882110596,0.6637548208236694,1621,-0.3620404601097107,1746178667.0683146,1.0,0.0533854179084301,771.905336756
0.8784934878349304,2525184.0,15.485027313232422,0.1087239608168602,17.812917709350586,0.10183299332857132,12904,1643,0.5346218347549438,0.7657316327095032,1644,-0.3115648925304413,1746178677.6117494,1.0,0.0527343787252903,782.448849177
0.8784934878349304,2531328.0,15.121745109558105,0.02083333395421505,17.812917709350586,0.10183299332857132,12936,1647,0.5259996056556702,0.6386009454727173,1648,-0.30855417251586914,1746178679.4286535,1.0,0.0533854179084301,784.265692895
