returned_episode_lengths,test_returned_episode_lengths,update_steps,loss,qvals,test_returned_won_episode,returned_episode,returned_episode_returns,_runtime,_timestamp,_step,env_step,returned_won_episode,test_returned_episode,test_returned_episode_returns,grad_steps
29.428386688232422,38.162071228027344,4,0.0,0.0,0.0,0.014322916977107525,0.10318564623594284,49.000951073,1746178242.4987457,3,6144.0,0.0,0.9999999403953552,0.18007917702198029,0
31.225261688232422,38.162071228027344,17,0.0,0.0,0.0,0.01497395895421505,0.12423871457576752,49.856272061,1746178243.3540747,16,26112.0,0.0,0.9999999403953552,0.18007917702198029,0
31.014324188232422,38.162071228027344,35,0.003101369831711054,-0.037685539573431015,0.0,0.01497395895421505,0.11558336019515991,52.359801607,1746178245.8574965,34,53760.0,0.0,0.9999999403953552,0.18007917702198029,32
30.6796875,38.162071228027344,42,0.0033496099058538675,0.05692697688937187,0.0,0.013671875,0.10407474637031555,55.128979465,1746178248.6267679,41,64512.0,0.0,0.9999999403953552,0.18007917702198029,88
30.283855438232422,38.162071228027344,49,0.0013596598291769624,0.08302098512649536,0.0,0.015625,0.12109914422035217,57.902470007,1746178251.400228,48,75264.0,0.0,0.9999999403953552,0.18007917702198029,144
31.397136688232422,38.162071228027344,57,0.0027592438273131847,0.3995784521102905,0.0,0.015625,0.13512705266475677,61.069025937,1746178254.5667942,56,87552.0,0.0,0.9999999403953552,0.18007917702198029,208
29.990886688232422,38.162071228027344,60,0.002605150453746319,0.43266522884368896,0.0,0.01497395895421505,0.12243947386741638,62.25721393,1746178255.7549775,59,92160.0,0.0,0.9999999403953552,0.18007917702198029,232
30.2890625,38.162071228027344,63,0.006010857876390219,0.5607239603996277,0.0,0.013671875,0.11618965119123459,63.444182261,1746178256.9419596,62,96768.0,0.0,0.9999999403953552,0.18007917702198029,256
30.97786521911621,38.162071228027344,85,0.0057009076699614525,0.773138165473938,0.0,0.014322916977107525,0.13648828864097595,72.151599378,1746178265.649398,84,130560.0,0.0,0.9999999403953552,0.18007917702198029,432
30.68489646911621,38.162071228027344,113,0.02004810981452465,0.9276496171951294,0.0,0.013671875,0.15673699975013733,83.235804941,1746178276.7335472,112,173568.0,0.0,0.9999999403953552,0.18007917702198029,656
31.139324188232422,38.162071228027344,115,0.010687338188290596,0.9248059988021851,0.0,0.01497395895421505,0.13631264865398407,84.027372043,1746178277.5251484,114,176640.0,0.0,0.9999999403953552,0.18007917702198029,672
31.54296875,38.162071228027344,133,0.029121505096554756,1.011735439300537,0.0,0.015625,0.17921769618988037,91.157032762,1746178284.6548278,132,204288.0,0.0,0.9999999403953552,0.18007917702198029,816
31.311199188232422,38.162071228027344,140,0.01168765313923359,1.0109795331954956,0.0,0.01497395895421505,0.1847507208585739,93.926834327,1746178287.4246328,139,215040.0,0.0,0.9999999403953552,0.18007917702198029,872
30.66536521911621,38.162071228027344,155,0.017451085150241852,1.0615034103393555,0.0,0.01497395895421505,0.16784529387950897,99.865948198,1746178293.3637133,154,238080.0,0.0,0.9999999403953552,0.18007917702198029,992
31.19140625,38.162071228027344,157,0.01602688804268837,1.0455341339111328,0.0,0.01497395895421505,0.17993736267089844,100.660850448,1746178294.158676,156,241152.0,0.0,0.9999999403953552,0.18007917702198029,1008
30.8359375,38.162071228027344,162,0.0426778681576252,1.0950891971588135,0.0,0.01497395895421505,0.1661197543144226,102.639162959,1746178296.1369405,161,248832.0,0.0,0.9999999403953552,0.18007917702198029,1048
30.901042938232422,38.162071228027344,177,0.03660004585981369,1.0007944107055664,0.0,0.015625,0.17766080796718597,108.574793352,1746178302.0725675,176,271872.0,0.0,0.9999999403953552,0.18007917702198029,1168
31.88411521911621,38.162071228027344,189,0.020711109042167664,1.0658376216888428,0.0,0.015625,0.18579456210136414,113.323213607,1746178306.820987,188,290304.0,0.0,0.9999999403953552,0.18007917702198029,1264
30.90755271911621,38.162071228027344,198,0.036971524357795715,1.1044702529907227,0.0,0.015625,0.19221000373363495,116.88424131,1746178310.3820422,197,304128.0,0.0,0.9999999403953552,0.18007917702198029,1336
31.31380271911621,38.162071228027344,206,0.03731323406100273,1.1004362106323242,0.0,0.015625,0.18015949428081512,120.050424446,1746178313.5482175,205,316416.0,0.0,0.9999999403953552,0.18007917702198029,1400
31.674480438232422,38.162071228027344,220,0.022805768996477127,1.1327946186065674,0.0,0.01497395895421505,0.20253205299377441,125.5957691,1746178319.0935786,219,337920.0,0.0,0.9999999403953552,0.18007917702198029,1512
30.22395896911621,38.162071228027344,221,0.0249997079372406,1.129521369934082,0.0,0.01497395895421505,0.20113062858581543,125.991440369,1746178319.4892578,220,339456.0,0.0,0.9999999403953552,0.18007917702198029,1520
31.59895896911621,38.162071228027344,243,0.21968412399291992,0.8428218364715576,0.0,0.015625,0.21901127696037292,134.703884979,1746178328.2017057,242,373248.0,0.0,0.9999999403953552,0.18007917702198029,1696
31.19661521911621,38.162071228027344,256,0.05709393694996834,0.8110562562942505,0.0,0.01497395895421505,0.19376656413078308,139.848019935,1746178333.3457344,255,393216.0,0.0,0.9999999403953552,0.18007917702198029,1800
31.23828125,38.162071228027344,261,0.05680960789322853,0.8235098123550415,0.0,0.015625,0.21968810260295868,141.831404986,1746178335.329162,260,400896.0,0.0,0.9999999403953552,0.18007917702198029,1840
31.23046875,38.162071228027344,265,0.055231593549251556,0.8122484683990479,0.0,0.015625,0.21338880062103271,143.413987177,1746178336.9117932,264,407040.0,0.0,0.9999999403953552,0.18007917702198029,1872
31.21614646911621,38.162071228027344,271,0.05458509922027588,0.8318517208099365,0.0,0.015625,0.20155677199363708,145.788402261,1746178339.2861845,270,416256.0,0.0,0.9999999403953552,0.18007917702198029,1920
31.307292938232422,38.162071228027344,306,0.048356667160987854,0.8519563674926758,0.0,0.015625,0.20874953269958496,159.644233836,1746178353.1419997,305,470016.0,0.0,0.9999999403953552,0.18007917702198029,2200
31.40234375,38.162071228027344,311,0.04905488342046738,0.8439950942993164,0.0,0.014322916977107525,0.2067337930202484,161.622890723,1746178355.120696,310,477696.0,0.0,0.9999999403953552,0.18007917702198029,2240
30.97395896911621,38.162071228027344,320,0.0457945391535759,0.8580371737480164,0.0,0.015625,0.2148628681898117,165.186207579,1746178358.683994,319,491520.0,0.0,0.9999999403953552,0.18007917702198029,2312
31.416667938232422,54.934715270996094,325,0.04704850912094116,0.849955141544342,0.0,0.015625,0.2307075709104538,167.263352016,1746178360.761131,324,499200.0,0.0,0.9999999403953552,0.5065692663192749,2352
31.27734375,54.934715270996094,333,0.0459403321146965,0.8556312322616577,0.0,0.015625,0.20274093747138977,170.427280493,1746178363.9250755,332,511488.0,0.0,0.9999999403953552,0.5065692663192749,2416
31.17708396911621,54.934715270996094,350,0.04459612816572189,0.8632316589355469,0.0,0.015625,0.22939494252204895,177.154382706,1746178370.6522036,349,537600.0,0.0,0.9999999403953552,0.5065692663192749,2552
31.401042938232422,54.934715270996094,368,0.040339771658182144,0.8473111987113953,0.0,0.015625,0.24091267585754395,184.282763638,1746178377.7805488,367,565248.0,0.0,0.9999999403953552,0.5065692663192749,2696
31.197917938232422,54.934715270996094,376,0.03845535218715668,0.8360937833786011,0.0,0.01497395895421505,0.21601197123527527,187.448110533,1746178380.945889,375,577536.0,0.0,0.9999999403953552,0.5065692663192749,2760
30.91015625,54.934715270996094,407,0.05598372220993042,0.7343794703483582,0.0,0.01497395895421505,0.2201409935951233,199.719414156,1746178393.217205,406,625152.0,0.0,0.9999999403953552,0.5065692663192749,3008
30.44270896911621,54.934715270996094,409,0.0707520991563797,0.6946218013763428,0.0,0.014322916977107525,0.21109998226165771,200.510901189,1746178394.008671,408,628224.0,0.0,0.9999999403953552,0.5065692663192749,3024
31.69921875,54.934715270996094,431,0.046256113797426224,0.6993811130523682,0.0,0.015625,0.20990058779716492,209.284257928,1746178402.7820485,430,662016.0,0.0,0.9999999403953552,0.5065692663192749,3200
31.268230438232422,54.934715270996094,436,0.05160772427916527,0.6685581207275391,0.0,0.01497395895421505,0.18295560777187347,211.265132643,1746178404.762916,435,669696.0,0.0,0.9999999403953552,0.5065692663192749,3240
28.38411521911621,54.934715270996094,448,0.15512995421886444,0.7222761511802673,0.0,0.01953125,0.10159417986869812,216.016071036,1746178409.513882,447,688128.0,0.0,0.9999999403953552,0.5065692663192749,3336
31.604167938232422,54.934715270996094,463,0.06589005142450333,0.5088254809379578,0.0,0.013671875,0.13120901584625244,221.957511828,1746178415.4553294,462,711168.0,0.0,0.9999999403953552,0.5065692663192749,3456
31.1484375,54.934715270996094,500,0.13474170863628387,0.3478318750858307,0.0,0.01497395895421505,0.11716150492429733,236.6060577,1746178430.1037695,499,768000.0,0.0,0.9999999403953552,0.5065692663192749,3752
31.365886688232422,54.934715270996094,507,0.06062190234661102,0.40140533447265625,0.0,0.01497395895421505,0.13261941075325012,239.376988576,1746178432.8747551,506,778752.0,0.0,0.9999999403953552,0.5065692663192749,3808
30.72005271911621,54.934715270996094,516,0.16769549250602722,0.37791121006011963,0.0,0.01497395895421505,0.12432295083999634,242.944212761,1746178436.4420002,515,792576.0,0.0,0.9999999403953552,0.5065692663192749,3880
30.5625,54.934715270996094,528,0.14173948764801025,0.4209311604499817,0.0,0.014322916977107525,0.14268647134304047,247.693341036,1746178441.1911356,527,811008.0,0.0,0.9999999403953552,0.5065692663192749,3976
30.643230438232422,54.934715270996094,542,0.1106085330247879,0.44645267724990845,0.0,0.015625,0.07470779120922089,253.234469333,1746178446.7322736,541,832512.0,0.0,0.9999999403953552,0.5065692663192749,4088
32.15625,54.934715270996094,571,0.09622767567634583,0.36249297857284546,0.0,0.01497395895421505,0.11981650441884995,264.723205867,1746178458.2209918,570,877056.0,0.0,0.9999999403953552,0.5065692663192749,4320
31.580730438232422,54.934715270996094,573,0.09673160314559937,0.33139270544052124,0.0,0.01497395895421505,0.10830627381801605,265.514457957,1746178459.0122566,572,880128.0,0.0,0.9999999403953552,0.5065692663192749,4336
31.57942771911621,54.934715270996094,580,0.09009568393230438,0.3389844596385956,0.0,0.01497395895421505,0.1281244158744812,268.283627787,1746178461.7813866,579,890880.0,0.0,0.9999999403953552,0.5065692663192749,4392
31.635417938232422,54.934715270996094,632,0.06084775552153587,0.3001853823661804,0.0,0.015625,0.13640861213207245,288.869585876,1746178482.3673632,631,970752.0,0.0,0.9999999403953552,0.5065692663192749,4808
31.444011688232422,54.934715270996094,639,0.08951687067747116,0.26156938076019287,0.0,0.01497395895421505,0.22131145000457764,291.642803795,1746178485.1405916,638,981504.0,0.0,0.9999999403953552,0.5065692663192749,4864
31.20703125,54.934715270996094,647,0.1023755818605423,0.1955098658800125,0.0,0.015625,0.22924098372459412,294.808890421,1746178488.306683,646,993792.0,0.0,0.9999999403953552,0.5065692663192749,4928
31.842449188232422,52.76802062988281,704,0.02840341255068779,0.15582609176635742,0.0,0.015625,0.17317859828472137,317.469601565,1746178510.9674067,703,1081344.0,0.0,1.0,0.3038771152496338,5384
31.48046875,52.76802062988281,705,0.029884546995162964,0.15122783184051514,0.0,0.015625,0.19350895285606384,317.865168517,1746178511.3629682,704,1082880.0,0.0,1.0,0.3038771152496338,5392
31.73046875,52.76802062988281,712,0.04551597684621811,0.14160674810409546,0.0,0.01497395895421505,0.21951282024383545,320.636111339,1746178514.1339092,711,1093632.0,0.0,1.0,0.3038771152496338,5448
31.557292938232422,52.76802062988281,713,0.042217545211315155,0.11763603985309601,0.0,0.015625,0.22801963984966278,321.031695043,1746178514.5294828,712,1095168.0,0.0,1.0,0.3038771152496338,5456
31.572917938232422,52.76802062988281,735,0.10088680684566498,0.024232251569628716,0.0,0.015625,0.2559961676597595,329.739198018,1746178523.2370026,734,1128960.0,0.0,1.0,0.3038771152496338,5632
31.203125,52.76802062988281,756,0.03428212180733681,0.032731443643569946,0.0,0.01497395895421505,0.1784643828868866,338.057348496,1746178531.5551324,755,1161216.0,0.0,1.0,0.3038771152496338,5800
31.56640625,52.76802062988281,784,0.0322699211537838,-0.04795777052640915,0.0,0.015625,0.23221942782402039,349.142068377,1746178542.639864,783,1204224.0,0.0,1.0,0.3038771152496338,6024
31.80599021911621,52.76802062988281,787,0.04126511886715889,-0.04116690158843994,0.0,0.014322916977107525,0.1946369856595993,350.329316517,1746178543.8271072,786,1208832.0,0.0,1.0,0.3038771152496338,6048
31.26692771911621,52.76802062988281,820,0.05437475070357323,-0.14638212323188782,0.0,0.01497395895421505,0.1588921844959259,363.39631456,1746178556.8941176,819,1259520.0,0.0,1.0,0.3038771152496338,6312
31.834636688232422,52.76802062988281,868,0.013388453051447868,-0.1349778026342392,0.0,0.015625,0.2695964574813843,382.415866658,1746178575.9136443,867,1333248.0,0.0,1.0,0.3038771152496338,6696
31.643230438232422,52.76802062988281,876,0.015599386766552925,-0.13387198746204376,0.0,0.015625,0.2628272771835327,385.581201363,1746178579.0790033,875,1345536.0,0.0,1.0,0.3038771152496338,6760
30.48177146911621,52.76802062988281,896,0.011667344719171524,-0.11888358741998672,0.0,0.014322916977107525,0.25016888976097107,393.495313161,1746178586.9931223,895,1376256.0,0.0,1.0,0.3038771152496338,6920
30.78645896911621,52.76802062988281,905,0.014723440632224083,-0.12373277544975281,0.0,0.01497395895421505,0.24727323651313782,397.056588234,1746178590.5543966,904,1390080.0,0.0,1.0,0.3038771152496338,6992
31.10677146911621,52.76802062988281,912,0.015452276915311813,-0.10380818694829941,0.0,0.015625,0.27554500102996826,399.825746897,1746178593.3235407,911,1400832.0,0.0,1.0,0.3038771152496338,7048
31.494792938232422,52.76802062988281,944,0.012691572308540344,-0.03430076688528061,0.0,0.015625,0.31798797845840454,412.495417778,1746178605.993229,943,1449984.0,0.0,1.0,0.3038771152496338,7304
31.56770896911621,52.76802062988281,974,0.0320122167468071,-0.01765701361000538,0.0,0.01497395895421505,0.2922205924987793,424.374647029,1746178617.8724473,973,1496064.0,0.0,1.0,0.3038771152496338,7544
31.25520896911621,51.42074203491211,1013,0.01141633652150631,-0.016665656119585037,0.0,0.015625,0.33127379417419434,439.912873325,1746178633.41067,1012,1555968.0,0.0,1.0,0.49457216262817383,7856
31.373699188232422,51.42074203491211,1024,0.013324545696377754,-0.041802067309617996,0.0,0.015625,0.33911821246147156,444.266631602,1746178637.7644506,1023,1572864.0,0.0,1.0,0.49457216262817383,7944
31.28125,51.42074203491211,1043,0.010276015847921371,-0.055167216807603836,0.0,0.015625,0.3324347138404846,451.790873866,1746178645.288691,1042,1602048.0,0.0,1.0,0.49457216262817383,8096
31.40364646911621,51.42074203491211,1047,0.01044502854347229,-0.04008552059531212,0.0,0.015625,0.31690675020217896,453.373542525,1746178646.8713498,1046,1608192.0,0.0,1.0,0.49457216262817383,8128
31.44270896911621,51.42074203491211,1048,0.010091966949403286,-0.043235816061496735,0.0,0.015625,0.3358701467514038,453.769468443,1746178647.2672775,1047,1609728.0,0.0,1.0,0.49457216262817383,8136
