update_steps,qvals,returned_episode,returned_episode_returns,env_step,test_returned_episode_returns,_runtime,returned_episode_lengths,test_returned_episode,returned_won_episode,loss,test_returned_won_episode,grad_steps,_step,test_returned_episode_lengths,_timestamp
1697,-0.4534272253513336,0.0078125,0.29861798882484436,2606592.0,1.2464277744293213,551.264306438,29.15494728088379,1.0,0.0,0.11172477900981903,0.330739289522171,13328,1696,88.5564193725586,1746188539.63096
1708,-0.3654685616493225,0.0078125,0.2976032495498657,2623488.0,1.2464277744293213,554.532015053,27.59114646911621,1.0,0.0416666679084301,0.08469834178686142,0.330739289522171,13416,1707,88.5564193725586,1746188542.8986678
1709,-0.36820369958877563,0.0078125,0.33965009450912476,2625024.0,1.2464277744293213,554.839520814,28.44921875,1.0,0.0540364570915699,0.07567098736763,0.330739289522171,13424,1708,88.5564193725586,1746188543.206023
1734,-0.35709089040756226,0.0078125,0.32679420709609985,2663424.0,1.2464277744293213,562.257153813,27.64192771911621,1.0,0.0514322929084301,0.09214754402637482,0.330739289522171,13624,1733,88.5564193725586,1746188550.6238198
1739,-0.36563074588775635,0.0078125,0.3479565680027008,2671104.0,1.2464277744293213,563.72754669,28.11328125,1.0,0.0533854179084301,0.1074228286743164,0.330739289522171,13664,1738,88.5564193725586,1746188552.0942144
1746,-0.4117000699043274,0.0078125,0.3305719792842865,2681856.0,1.2464277744293213,565.7870381,26.63020896911621,1.0,0.0703125,0.07768241316080093,0.330739289522171,13720,1745,88.5564193725586,1746188554.1537013
1753,-0.394688218832016,0.0078125,0.29498693346977234,2692608.0,1.2464277744293213,567.867358833,26.26432228088379,1.0,0.0442708320915699,0.09865273535251617,0.330739289522171,13776,1752,88.5564193725586,1746188556.2339764
1776,-0.36714839935302734,0.0078125,0.3480737507343292,2727936.0,1.2464277744293213,574.683409908,26.08203125,1.0,0.0983072891831398,0.11613453924655914,0.330739289522171,13960,1775,88.5564193725586,1746188563.050043
1801,-0.45420658588409424,0.0078125,0.36371612548828125,2766336.0,1.2464277744293213,582.076015245,28.86458396911621,1.0,0.078125,0.11328244209289551,0.330739289522171,14160,1800,88.5564193725586,1746188570.4426818
1823,-0.4825872778892517,0.0078125,0.45573949813842773,2800128.0,1.2464277744293213,588.576600396,27.69010353088379,1.0,0.1673177033662796,0.10097359120845795,0.330739289522171,14336,1822,88.5564193725586,1746188576.943253
1831,-0.49681633710861206,0.0078125,0.2624782621860504,2812416.0,1.2464277744293213,590.927007559,25.41145896911621,1.0,0.02473958395421505,0.12756875157356262,0.330739289522171,14400,1830,88.5564193725586,1746188579.2936435
1872,-0.4006599187850952,0.0078125,0.2948271930217743,2875392.0,1.2464277744293213,603.051705126,24.85025978088379,1.0,0.048828125,0.13615041971206665,0.330739289522171,14728,1871,88.5564193725586,1746188591.4183688
1906,-0.4217534065246582,0.0078125,0.32740795612335205,2927616.0,1.2464277744293213,613.100024372,24.54817771911621,1.0,0.0885416641831398,0.15481701493263245,0.330739289522171,15000,1905,88.5564193725586,1746188601.4666657
1938,-0.3909777104854584,0.0078125,0.48085933923721313,2976768.0,1.2464277744293213,622.53842587,26.07552146911621,1.0,0.2044270783662796,0.15846943855285645,0.330739289522171,15256,1937,88.5564193725586,1746188610.9050643
1972,-0.3688347339630127,0.0078125,0.2833384871482849,3028992.0,1.563952922821045,632.636186872,25.89453125,1.0,0.02799479104578495,0.1415037214756012,0.609375,15528,1971,91.228515625,1746188621.0028567
1976,-0.3944658637046814,0.0078125,0.41955551505088806,3035136.0,1.563952922821045,633.815994355,25.77864646911621,1.0,0.1569010466337204,0.17057642340660095,0.609375,15560,1975,91.228515625,1746188622.1826553
1984,-0.4672054648399353,0.0078125,0.32586541771888733,3047424.0,1.563952922821045,636.188811936,23.39192771911621,1.0,0.1028645858168602,0.16908028721809387,0.609375,15624,1983,91.228515625,1746188624.5554907
2009,-0.4823267459869385,0.0078125,0.48192527890205383,3085824.0,1.563952922821045,643.553817491,26.29036521911621,1.0,0.2018229216337204,0.18473850190639496,0.609375,15824,2008,91.228515625,1746188631.9204655
2020,-0.47920167446136475,0.0078125,0.46827253699302673,3102720.0,1.563952922821045,646.809571726,25.93619728088379,1.0,0.205078125,0.1456681489944458,0.609375,15912,2019,91.228515625,1746188635.1760464
2032,-0.47787848114967346,0.0078125,0.442708283662796,3121152.0,1.563952922821045,650.343698917,25.67447853088379,1.0,0.1725260466337204,0.15825015306472778,0.609375,16008,2031,91.228515625,1746188638.7103586
2050,-0.5523648262023926,0.0078125,0.41975343227386475,3148800.0,1.563952922821045,655.654283591,27.04947853088379,1.0,0.1419270783662796,0.1816910356283188,0.609375,16152,2049,91.228515625,1746188644.0209475
2067,-0.5169380903244019,0.0078125,0.3849617540836334,3174912.0,1.563952922821045,660.664314712,24.78385353088379,1.0,0.1373697966337204,0.1620093584060669,0.609375,16288,2066,91.228515625,1746188649.0309815
2082,-0.3832438588142395,0.0078125,0.32535848021507263,3197952.0,1.563952922821045,665.105287425,27.41536521911621,1.0,0.0559895820915699,0.21121905744075775,0.609375,16408,2081,91.228515625,1746188653.4719284
2104,-0.35982847213745117,0.0078125,0.47740617394447327,3231744.0,1.563952922821045,671.59344393,26.95703125,1.0,0.1966145783662796,0.2108258605003357,0.609375,16584,2103,91.228515625,1746188659.9601095
2107,-0.3561893701553345,0.0078125,0.4114973545074463,3236352.0,1.563952922821045,672.476929394,26.68229103088379,1.0,0.134765625,0.1917741596698761,0.609375,16608,2106,91.228515625,1746188660.8436103
2126,-0.44575682282447815,0.0078125,0.33345654606819153,3265536.0,1.563952922821045,678.079745468,24.23177146911621,1.0,0.099609375,0.22227129340171814,0.609375,16760,2125,91.228515625,1746188666.446401
2133,-0.3891044855117798,0.0078125,0.4179574251174927,3276288.0,1.563952922821045,680.141229112,24.34895896911621,1.0,0.1705729216337204,0.2039150595664978,0.609375,16816,2132,91.228515625,1746188668.5076656
2135,-0.38218027353286743,0.0078125,0.4488662779331207,3279360.0,1.563952922821045,680.734444052,26.49869728088379,1.0,0.1731770783662796,0.23464953899383545,0.609375,16832,2134,91.228515625,1746188669.101116
2136,-0.42004847526550293,0.0078125,0.435379296541214,3280896.0,1.563952922821045,681.028468764,25.38150978088379,1.0,0.1744791716337204,0.19930416345596313,0.609375,16840,2135,91.228515625,1746188669.3951333
2158,-0.3482534885406494,0.0078125,0.35778382420539856,3314688.0,1.563952922821045,687.515152829,25.53515625,1.0,0.1048177108168602,0.22791770100593567,0.609375,17016,2157,91.228515625,1746188675.8817284
2171,-0.3293383717536926,0.0078125,0.4783705770969391,3334656.0,1.563952922821045,691.366812277,25.68619728088379,1.0,0.212890625,0.22146910429000854,0.609375,17120,2170,91.228515625,1746188679.7335026
2179,-0.3810344934463501,0.0078125,0.384309858083725,3346944.0,1.563952922821045,693.732401896,26.89322853088379,1.0,0.1243489608168602,0.20160341262817383,0.609375,17184,2178,91.228515625,1746188682.0990512
2190,-0.350197970867157,0.0078125,0.4684010148048401,3363840.0,1.563952922821045,696.983320894,26.5,1.0,0.1966145783662796,0.1714678406715393,0.609375,17272,2189,91.228515625,1746188685.349978
2194,-0.3582577705383301,0.0078125,0.4614504873752594,3369984.0,1.563952922821045,698.165117186,26.79036521911621,1.0,0.1829427033662796,0.1907086968421936,0.609375,17304,2193,91.228515625,1746188686.5318062
2196,-0.35782530903816223,0.0078125,0.4023410975933075,3373056.0,1.563952922821045,698.753670586,26.04947853088379,1.0,0.146484375,0.19919143617153168,0.609375,17320,2195,91.228515625,1746188687.1203258
2217,-0.41381341218948364,0.0078125,0.4094018340110779,3405312.0,1.563952922821045,704.961983969,25.96744728088379,1.0,0.1471354216337204,0.19686976075172424,0.609375,17488,2216,91.228515625,1746188693.3286538
2221,-0.37129461765289307,0.0078125,0.3543853759765625,3411456.0,1.563952922821045,706.152462299,24.60807228088379,1.0,0.1061197891831398,0.21152612566947937,0.609375,17520,2220,91.228515625,1746188694.5189414
2235,-0.44136562943458557,0.0078125,0.47997039556503296,3432960.0,1.563952922821045,710.267671972,26.53255271911621,1.0,0.2057291716337204,0.1773444414138794,0.609375,17632,2234,91.228515625,1746188698.6343567
2272,-0.5045770406723022,0.0078125,0.2685920000076294,3489792.0,1.563952922821045,721.192770103,26.39322853088379,1.0,0.02213541604578495,0.2055821716785431,0.609375,17928,2271,91.228515625,1746188709.559434
2273,-0.4814249873161316,0.0078125,0.31171783804893494,3491328.0,1.563952922821045,721.485019206,25.44400978088379,1.0,0.0690104141831398,0.21752873063087463,0.609375,17936,2272,91.228515625,1746188709.8516922
2331,-0.48129624128341675,0.0078125,0.4826032221317291,3580416.0,1.4175223112106323,738.685827024,27.01953125,1.0,0.201171875,0.18380191922187805,0.522330105304718,18400,2330,89.34951782226562,1746188727.052498
2340,-0.46636590361595154,0.0078125,0.46032461524009705,3594240.0,1.4175223112106323,741.335193831,26.26822853088379,1.0,0.1946614533662796,0.17723974585533142,0.522330105304718,18472,2339,89.34951782226562,1746188729.7018657
2345,-0.455533504486084,0.0078125,0.5879999995231628,3601920.0,1.4175223112106323,742.813226031,27.33463478088379,1.0,0.287109375,0.16745173931121826,0.522330105304718,18512,2344,89.34951782226562,1746188731.1798594
2365,-0.6046491861343384,0.0078125,0.43666836619377136,3632640.0,1.4175223112106323,748.718054014,26.44400978088379,1.0,0.1705729216337204,0.2236654907464981,0.522330105304718,18672,2364,89.34951782226562,1746188737.0847113
2367,-0.592562198638916,0.0078125,0.437324583530426,3635712.0,1.4175223112106323,749.306580613,25.33724021911621,1.0,0.1770833283662796,0.21997085213661194,0.522330105304718,18688,2366,89.34951782226562,1746188737.673237
2370,-0.6152187585830688,0.0078125,0.4740997850894928,3640320.0,1.4175223112106323,750.20115071,25.91927146911621,1.0,0.2024739533662796,0.22408311069011688,0.522330105304718,18712,2369,89.34951782226562,1746188738.567814
2374,-0.6977245807647705,0.0078125,0.38665449619293213,3646464.0,1.4175223112106323,751.384604901,27.23828125,1.0,0.1223958358168602,0.1963851898908615,0.522330105304718,18744,2373,89.34951782226562,1746188739.751282
2377,-0.6924276947975159,0.0078125,0.40931156277656555,3651072.0,1.4175223112106323,752.267136977,25.49349021911621,1.0,0.154296875,0.1987156867980957,0.522330105304718,18768,2376,89.34951782226562,1746188740.6338184
2391,-0.7191951870918274,0.0078125,0.4651500880718231,3672576.0,1.4175223112106323,756.408675066,27.78515625,1.0,0.1842447966337204,0.1677412986755371,0.522330105304718,18880,2390,89.34951782226562,1746188744.7753
2397,-0.6496468782424927,0.0078125,0.47161367535591125,3681792.0,1.4175223112106323,758.182312823,25.92838478088379,1.0,0.2018229216337204,0.1711215078830719,0.522330105304718,18928,2396,89.34951782226562,1746188746.5489619
2423,-0.7339434623718262,0.0078125,0.47360843420028687,3721728.0,1.4175223112106323,765.853118392,26.34114646911621,1.0,0.201171875,0.22479058802127838,0.522330105304718,19136,2422,89.34951782226562,1746188754.2197685
2428,-0.7259244918823242,0.0078125,0.5617395043373108,3729408.0,1.4175223112106323,767.323712778,27.48828125,1.0,0.2604166567325592,0.1941840946674347,0.522330105304718,19176,2427,89.34951782226562,1746188755.6903777
2443,-0.6896936297416687,0.0078125,0.4330780804157257,3752448.0,1.4175223112106323,771.754821257,26.32942771911621,1.0,0.158203125,0.16853666305541992,0.522330105304718,19296,2442,89.34951782226562,1746188760.121518
2457,-0.7556774020195007,0.0078125,0.4805017113685608,3773952.0,1.4175223112106323,775.886976784,26.27864646911621,1.0,0.203125,0.19333809614181519,0.522330105304718,19408,2456,89.34951782226562,1746188764.2536488
2466,-0.6929289102554321,0.0078125,0.38615360856056213,3787776.0,1.4175223112106323,778.538829664,26.26953125,1.0,0.1263020783662796,0.18078932166099548,0.522330105304718,19480,2465,89.34951782226562,1746188766.9055219
2494,-0.7505883574485779,0.0078125,0.5204001665115356,3830784.0,1.4175223112106323,786.820816319,26.27604103088379,1.0,0.240234375,0.16869616508483887,0.522330105304718,19704,2493,89.34951782226562,1746188775.18726
2536,-0.8281110525131226,0.0078125,0.3409574329853058,3895296.0,1.4175223112106323,799.22359799,25.75390625,1.0,0.0944010391831398,0.17529162764549255,0.522330105304718,20040,2535,89.34951782226562,1746188787.5901883
2537,-0.8372402787208557,0.0078125,0.4423142075538635,3896832.0,1.4175223112106323,799.51842162,25.90104103088379,1.0,0.17578125,0.221622496843338,0.522330105304718,20048,2536,89.34951782226562,1746188787.885099
2549,-0.7749418020248413,0.0078125,0.47114405035972595,3915264.0,1.4175223112106323,803.080903857,27.546875,1.0,0.1848958283662796,0.17689970135688782,0.522330105304718,20144,2548,89.34951782226562,1746188791.4475927
2558,-0.7846338152885437,0.0078125,0.4670216143131256,3929088.0,1.4175223112106323,805.732132195,26.1015625,1.0,0.1927083283662796,0.188271164894104,0.522330105304718,20216,2557,89.34951782226562,1746188794.0987751
2567,-0.7315883040428162,0.0078125,0.39099645614624023,3942912.0,1.4175223112106323,808.40911938,25.39713478088379,1.0,0.1360677033662796,0.1991894692182541,0.522330105304718,20288,2566,89.34951782226562,1746188796.7756197
2580,-0.7395331859588623,0.0078125,0.3259314000606537,3962880.0,1.4175223112106323,812.261197565,27.37890625,1.0,0.0709635391831398,0.15783794224262238,0.522330105304718,20392,2579,89.34951782226562,1746188800.6277912
2583,-0.732846736907959,0.0078125,0.33513709902763367,3967488.0,1.4175223112106323,813.142892552,25.76171875,1.0,0.091796875,0.15975821018218994,0.522330105304718,20416,2582,89.34951782226562,1746188801.5095744
2587,-0.7186868190765381,0.0078125,0.4901787340641022,3973632.0,1.4175223112106323,814.316015953,27.04166603088379,1.0,0.2024739533662796,0.14979088306427002,0.522330105304718,20448,2586,89.34951782226562,1746188802.682689
2621,-0.6285911798477173,0.0078125,0.38239577412605286,4025856.0,1.7776559591293335,824.447636104,24.77604103088379,1.0,0.1373697966337204,0.13386110961437225,0.80078125,20720,2620,91.681640625,1746188812.8143163
2632,-0.7490949630737305,0.0078125,0.4676935374736786,4042752.0,1.7776559591293335,827.693009466,25.5859375,1.0,0.1966145783662796,0.1562514305114746,0.80078125,20808,2631,91.681640625,1746188816.0596507
2634,-0.8096505403518677,0.0078125,0.5039070248603821,4045824.0,1.7776559591293335,828.293906299,26.52734375,1.0,0.22265625,0.15405616164207458,0.80078125,20824,2633,91.681640625,1746188816.6605458
2639,-0.7580397129058838,0.0078125,0.5367221236228943,4053504.0,1.7776559591293335,829.762592857,26.48567771911621,1.0,0.2513020932674408,0.17982207238674164,0.80078125,20864,2638,91.681640625,1746188818.1292412
2666,-0.767189621925354,0.0078125,0.4473888576030731,4094976.0,1.7776559591293335,837.715507598,25.55599021911621,1.0,0.1751302033662796,0.14455808699131012,0.80078125,21080,2665,91.681640625,1746188826.0821965
2679,-0.7313340902328491,0.0078125,0.48769527673721313,4114944.0,1.7776559591293335,841.554812393,27.31510353088379,1.0,0.203125,0.17265772819519043,0.80078125,21184,2678,91.681640625,1746188829.921411
2683,-0.7840251922607422,0.0078125,0.517098069190979,4121088.0,1.7776559591293335,842.726740393,26.13802146911621,1.0,0.2395833283662796,0.2230939418077469,0.80078125,21216,2682,91.681640625,1746188831.093412
2691,-0.812334418296814,0.0078125,0.5137274265289307,4133376.0,1.7776559591293335,845.085801943,25.94661521911621,1.0,0.2389322966337204,0.15323495864868164,0.80078125,21280,2690,91.681640625,1746188833.4524596
2742,-0.8179594278335571,0.0078125,0.47458499670028687,4211712.0,1.7776559591293335,860.175749113,26.23958396911621,1.0,0.1959635466337204,0.14740043878555298,0.80078125,21688,2741,91.681640625,1746188848.542413
2745,-0.7972726821899414,0.0078125,0.5189703702926636,4216320.0,1.7776559591293335,861.054683864,26.90104103088379,1.0,0.236328125,0.17716757953166962,0.80078125,21712,2744,91.681640625,1746188849.4213436
2764,-0.7824766635894775,0.0078125,0.5610659122467041,4245504.0,1.7776559591293335,866.655264008,26.52734375,1.0,0.2721354067325592,0.1848805844783783,0.80078125,21864,2763,91.681640625,1746188855.021941
2766,-0.7865349054336548,0.0078125,0.5004721879959106,4248576.0,1.7776559591293335,867.244237055,25.93099021911621,1.0,0.2265625,0.20265460014343262,0.80078125,21880,2765,91.681640625,1746188855.6109052
2775,-0.8417977094650269,0.0078125,0.42080551385879517,4262400.0,1.7776559591293335,869.887387798,25.79427146911621,1.0,0.1640625,0.18720006942749023,0.80078125,21952,2774,91.681640625,1746188858.254028
2777,-0.8500711917877197,0.0078125,0.46698692440986633,4265472.0,1.7776559591293335,870.483379665,26.76953125,1.0,0.1959635466337204,0.18157267570495605,0.80078125,21968,2776,91.681640625,1746188858.8499541
2794,-0.7810695171356201,0.0078125,0.4481944143772125,4291584.0,1.7776559591293335,875.513484174,25.3671875,1.0,0.1796875,0.14928750693798065,0.80078125,22104,2793,91.681640625,1746188863.8801591
2799,-0.7928003072738647,0.0078125,0.47418826818466187,4299264.0,1.7776559591293335,876.991612174,26.06380271911621,1.0,0.19921875,0.2000458538532257,0.80078125,22144,2798,91.681640625,1746188865.3582654
2839,-0.8356232047080994,0.0078125,0.37143659591674805,4360704.0,1.7776559591293335,888.797827683,25.50520896911621,1.0,0.1295572966337204,0.2319580316543579,0.80078125,22464,2838,91.681640625,1746188877.1644762
2854,-0.6757238507270813,0.0078125,0.469784677028656,4383744.0,1.7776559591293335,893.231549375,27.57421875,1.0,0.18359375,0.2502782940864563,0.80078125,22584,2853,91.681640625,1746188881.5982413
2878,-0.7195636034011841,0.0078125,0.490617960691452,4420608.0,1.7776559591293335,900.317372555,27.01953125,1.0,0.2024739533662796,0.18399736285209656,0.80078125,22776,2877,91.681640625,1746188888.6840394
2898,-0.653893232345581,0.0078125,0.3708367645740509,4451328.0,1.7776559591293335,906.223306863,27.12890625,1.0,0.1171875,0.23999428749084473,0.80078125,22936,2897,91.681640625,1746188894.589961
2900,-0.652409553527832,0.0078125,0.39543917775154114,4454400.0,1.7776559591293335,906.828419274,25.35286521911621,1.0,0.1419270783662796,0.22884325683116913,0.80078125,22952,2899,91.681640625,1746188895.1948874
2901,-0.6492153406143188,0.0078125,0.48094695806503296,4455936.0,1.7776559591293335,907.123184235,26.31900978088379,1.0,0.2076822966337204,0.2010706663131714,0.80078125,22960,2900,91.681640625,1746188895.4898036
2904,-0.6395723819732666,0.0078125,0.36911022663116455,4460544.0,1.7776559591293335,908.006711241,24.38671875,1.0,0.1334635466337204,0.1950756311416626,0.80078125,22984,2903,91.681640625,1746188896.373374
2906,-0.5701899528503418,0.0078125,0.3619470000267029,4463616.0,1.7776559591293335,908.596004421,25.98307228088379,1.0,0.1165364608168602,0.19619888067245483,0.80078125,23000,2905,91.681640625,1746188896.9626706
2910,-0.5118542909622192,0.0078125,0.39806073904037476,4469760.0,1.7776559591293335,909.774028086,28.01432228088379,1.0,0.1282552033662796,0.17607206106185913,0.80078125,23032,2909,91.681640625,1746188898.1403892
2921,-0.6291184425354004,0.0078125,0.46170827746391296,4486656.0,1.7776559591293335,913.040505624,27.95052146911621,1.0,0.173828125,0.23155534267425537,0.80078125,23120,2920,91.681640625,1746188901.4069939
2927,-0.5849646925926208,0.0078125,0.45356592535972595,4495872.0,1.798069953918457,914.863457702,27.1875,1.0,0.185546875,0.2264556884765625,0.8203125,23168,2926,93.5703125,1746188903.2301095
2935,-0.6450703144073486,0.0078125,0.4760971665382385,4508160.0,1.798069953918457,917.220703399,26.51041603088379,1.0,0.2063802033662796,0.19868215918540955,0.8203125,23232,2934,93.5703125,1746188905.5873756
2944,-0.624914288520813,0.0078125,0.4591657221317291,4521984.0,1.798069953918457,919.893594417,24.86197853088379,1.0,0.2018229216337204,0.17161917686462402,0.8203125,23304,2943,93.5703125,1746188908.2602286
2971,-0.5397897958755493,0.008463541977107525,0.3545207977294922,4563456.0,1.798069953918457,927.905083422,27.27734375,1.0,0.1087239608168602,0.21117308735847473,0.8203125,23520,2970,93.5703125,1746188916.2715755
2974,-0.5606101751327515,0.0078125,0.35759544372558594,4568064.0,1.798069953918457,928.788609266,24.79166603088379,1.0,0.1204427108168602,0.19756503403186798,0.8203125,23544,2973,93.5703125,1746188917.155164
2977,-0.6197206974029541,0.0078125,0.48599645495414734,4572672.0,1.798069953918457,929.688864867,25.42708396911621,1.0,0.2233072966337204,0.21653814613819122,0.8203125,23568,2976,93.5703125,1746188918.055343
2989,-0.6462546586990356,0.0078125,0.4260477125644684,4591104.0,1.798069953918457,933.221436149,27.55859375,1.0,0.146484375,0.24529632925987244,0.8203125,23664,2988,93.5703125,1746188921.5881221
2994,-0.6270191669464111,0.0078125,0.45820045471191406,4598784.0,1.798069953918457,934.693322685,25.05729103088379,1.0,0.201171875,0.27211013436317444,0.8203125,23704,2993,93.5703125,1746188923.0599089
3004,-0.6155335903167725,0.0078125,0.4944991171360016,4614144.0,1.798069953918457,937.648533751,26.24739646911621,1.0,0.216796875,0.2314847707748413,0.8203125,23784,3003,93.5703125,1746188926.0151944
3043,-0.7013803720474243,0.0078125,0.4946596324443817,4674048.0,1.798069953918457,949.152516735,24.62760353088379,1.0,0.2389322966337204,0.21093052625656128,0.8203125,24096,3042,93.5703125,1746188937.5192084
3044,-0.6748852133750916,0.0078125,0.45484453439712524,4675584.0,1.798069953918457,949.446622822,24.90625,1.0,0.1998697966337204,0.21772325038909912,0.8203125,24104,3043,93.5703125,1746188937.8133159
3054,-0.7215518951416016,0.0078125,0.48918744921684265,4690944.0,1.798069953918457,952.424505356,25.04036521911621,1.0,0.228515625,0.24930109083652496,0.8203125,24184,3053,93.5703125,1746188940.7909758
3079,-0.701982855796814,0.0078125,0.39953726530075073,4729344.0,1.798069953918457,959.834031796,26.03775978088379,1.0,0.140625,0.21481284499168396,0.8203125,24384,3078,93.5703125,1746188948.2006757
3085,-0.6987881660461426,0.0078125,0.38049906492233276,4738560.0,1.798069953918457,961.606003298,24.06640625,1.0,0.146484375,0.17289291322231293,0.8203125,24432,3084,93.5703125,1746188949.9726799
3137,-0.6838061809539795,0.0078125,0.39127251505851746,4818432.0,1.798069953918457,976.954583881,26.43099021911621,1.0,0.1334635466337204,0.23056238889694214,0.8203125,24848,3136,93.5703125,1746188965.3212392
3151,-0.6439189910888672,0.0078125,0.4280173182487488,4839936.0,1.798069953918457,981.088467659,24.85546875,1.0,0.1751302033662796,0.20396290719509125,0.8203125,24960,3150,93.5703125,1746188969.4551413
3159,-0.6235492825508118,0.0078125,0.4795520007610321,4852224.0,1.798069953918457,983.473109221,26.33203125,1.0,0.2076822966337204,0.16644231975078583,0.8203125,25024,3158,93.5703125,1746188971.8397288
3194,-0.5996097326278687,0.0078125,0.37564578652381897,4905984.0,1.798069953918457,993.799619404,24.75130271911621,1.0,0.130859375,0.21702051162719727,0.8203125,25304,3193,93.5703125,1746188982.1662843
3221,-0.501994252204895,0.0078125,0.4899314343929291,4947456.0,1.798069953918457,1001.79844242,26.14453125,1.0,0.2135416716337204,0.19728758931159973,0.8203125,25520,3220,93.5703125,1746188990.1650977
3223,-0.5089835524559021,0.0078125,0.46794959902763367,4950528.0,1.798069953918457,1002.387979447,25.22265625,1.0,0.208984375,0.16095739603042603,0.8203125,25536,3222,93.5703125,1746188990.7546408
3224,-0.517802357673645,0.0078125,0.42349040508270264,4952064.0,1.798069953918457,1002.682519888,25.38020896911621,1.0,0.1640625,0.1429324746131897,0.8203125,25544,3223,93.5703125,1746188991.0491815
3226,-0.548516035079956,0.0078125,0.44287756085395813,4955136.0,1.798069953918457,1003.271571776,25.8203125,1.0,0.181640625,0.13874498009681702,0.8203125,25560,3225,93.5703125,1746188991.6382616
3252,-0.563666820526123,0.0078125,0.44099560379981995,4995072.0,1.8954789638519287,1011.019358955,25.53775978088379,1.0,0.1829427033662796,0.14847198128700256,0.90234375,25768,3251,91.03515625,1746188999.3860343
3269,-0.5237899422645569,0.0078125,0.44283327460289,5021184.0,1.8954789638519287,1016.029911559,24.97786521911621,1.0,0.1848958283662796,0.15541407465934753,0.90234375,25904,3268,91.03515625,1746189004.3966262
3284,-0.6023293137550354,0.0078125,0.4691474735736847,5044224.0,1.8954789638519287,1020.463223993,26.02213478088379,1.0,0.2057291716337204,0.16943787038326263,0.90234375,26024,3283,91.03515625,1746189008.829897
3286,-0.6363028287887573,0.0078125,0.5279721021652222,5047296.0,1.8954789638519287,1021.053300752,25.77864646911621,1.0,0.2578125,0.19511789083480835,0.90234375,26040,3285,91.03515625,1746189009.419948
3302,-0.50617915391922,0.0078125,0.5179061889648438,5071872.0,1.8954789638519287,1025.778651516,26.59895896911621,1.0,0.2408854216337204,0.1311814934015274,0.90234375,26168,3301,91.03515625,1746189014.145309
3308,-0.46862322092056274,0.0078125,0.5624998807907104,5081088.0,1.8954789638519287,1027.546217587,26.08333396911621,1.0,0.28125,0.13257944583892822,0.90234375,26216,3307,91.03515625,1746189015.9128804
3310,-0.5051922798156738,0.0078125,0.4645823836326599,5084160.0,1.8954789638519287,1028.135014306,25.96484375,1.0,0.193359375,0.14071443676948547,0.90234375,26232,3309,91.03515625,1746189016.5016992
3333,-0.5736854076385498,0.0078125,0.4708801507949829,5119488.0,1.8954789638519287,1034.91836428,26.52864646911621,1.0,0.1946614533662796,0.11725711077451706,0.90234375,26416,3332,91.03515625,1746189023.2850747
3337,-0.5120986700057983,0.0078125,0.4141292870044708,5125632.0,1.8954789638519287,1036.105671452,25.75130271911621,1.0,0.1595052033662796,0.12388204038143158,0.90234375,26448,3336,91.03515625,1746189024.4723325
3339,-0.5162132978439331,0.0078125,0.48848259449005127,5128704.0,1.8954789638519287,1036.710905011,25.45182228088379,1.0,0.224609375,0.12908855080604553,0.90234375,26464,3338,91.03515625,1746189025.0773947
3356,-0.5226000547409058,0.0078125,0.5323818922042847,5154816.0,1.8954789638519287,1041.737680894,25.68619728088379,1.0,0.2571614682674408,0.15552881360054016,0.90234375,26600,3355,91.03515625,1746189030.1043203
3363,-0.5470727682113647,0.0078125,0.5569270253181458,5165568.0,1.8954789638519287,1043.802455449,27.08203125,1.0,0.267578125,0.14416909217834473,0.90234375,26656,3362,91.03515625,1746189032.169109
3369,-0.4901416003704071,0.0078125,0.42649903893470764,5174784.0,1.8954789638519287,1045.572718718,25.11849021911621,1.0,0.16796875,0.13866057991981506,0.90234375,26704,3368,91.03515625,1746189033.939379
3371,-0.47099578380584717,0.0078125,0.5032239556312561,5177856.0,1.8954789638519287,1046.161734107,25.46614646911621,1.0,0.234375,0.15904176235198975,0.90234375,26720,3370,91.03515625,1746189034.5284102
3378,-0.480929434299469,0.0078125,0.6028645038604736,5188608.0,1.8954789638519287,1048.217328749,27.19270896911621,1.0,0.3014322817325592,0.14240364730358124,0.90234375,26776,3377,91.03515625,1746189036.5840113
3388,-0.5312512516975403,0.0078125,0.44204771518707275,5203968.0,1.8954789638519287,1051.185656049,24.56510353088379,1.0,0.1966145783662796,0.13317476212978363,0.90234375,26856,3387,91.03515625,1746189039.552336
3399,-0.46819156408309937,0.0078125,0.5781248807907104,5220864.0,1.8954789638519287,1054.418527034,26.46484375,1.0,0.2890625,0.1309606432914734,0.90234375,26944,3398,91.03515625,1746189042.7852244
3415,-0.5600319504737854,0.0078125,0.5311562418937683,5245440.0,1.8954789638519287,1059.149238489,25.70052146911621,1.0,0.2578125,0.12168291211128235,0.90234375,27072,3414,91.03515625,1746189047.515908
3436,-0.6204226016998291,0.0078125,0.5020832419395447,5277696.0,1.8954789638519287,1065.350676814,26.89192771911621,1.0,0.2200520783662796,0.12727388739585876,0.90234375,27240,3435,91.03515625,1746189053.7173328
3440,-0.6272674202919006,0.0078125,0.5454791188240051,5283840.0,1.8954789638519287,1066.530918928,26.18619728088379,1.0,0.2649739682674408,0.15472155809402466,0.90234375,27272,3439,91.03515625,1746189054.8975992
