returned_episode_lengths,returned_won_episode,update_steps,returned_episode,_step,test_returned_episode_returns,loss,test_returned_episode_lengths,returned_episode_returns,_runtime,grad_steps,test_returned_won_episode,test_returned_episode,qvals,env_step,_timestamp
15.972657203674316,0.0,1,0.0507812537252903,0,0.053645141422748566,0.0,16.218441009521484,0.12367622554302216,48.269847597,0,0.0,0.9999999403953552,0.0,1536,1746167316.1966155
14.990235328674316,0.0,10,0.0553385429084301,9,0.053645141422748566,0.0,16.218441009521484,0.11612414568662643,48.822099807,0,0.0,0.9999999403953552,0.0,15360,1746167316.7492554
15.673177719116211,0.0,13,0.0514322929084301,12,0.053645141422748566,0.0,16.218441009521484,0.11918403953313828,49.00389597,0,0.0,0.9999999403953552,0.0,19968,1746167316.9310231
15.442058563232422,0.0,28,0.0514322929084301,27,0.053645141422748566,0.0,16.218441009521484,0.13296443223953247,49.915266232,0,0.0,0.9999999403953552,0.0,43008,1746167317.8424249
15.906902313232422,0.0,38,0.0501302108168602,37,0.053645141422748566,0.027348272502422333,16.218441009521484,0.11770834028720856,52.389940536,56,0.0,0.9999999403953552,-0.02523229643702507,58368,1746167320.3170893
16.174480438232422,0.0,39,0.0494791679084301,38,0.053645141422748566,0.026611626148223877,16.218441009521484,0.12840713560581207,52.717137399,64,0.0,0.9999999403953552,-0.009346027858555317,59904,1746167320.644231
16.63802146911621,0.0,40,0.0475260429084301,39,0.053645141422748566,0.022764818742871284,16.218441009521484,0.1261501908302307,53.044225568,72,0.0,0.9999999403953552,-0.02835875004529953,61440,1746167320.9713771
14.930338859558105,0.0,46,0.0546875037252903,45,0.053645141422748566,0.03384970873594284,16.218441009521484,0.13760851323604584,55.006131811,120,0.0,0.9999999403953552,0.2552897334098816,70656,1746167322.9333022
15.372396469116211,0.0,55,0.0527343787252903,54,0.053645141422748566,0.04610801115632057,16.218441009521484,0.13142362236976624,57.949387048,192,0.0,0.9999999403953552,0.5111860036849976,84480,1746167325.8765345
15.106771469116211,0.0,75,0.0533854179084301,74,0.053645141422748566,0.048900045454502106,16.218441009521484,0.14294706284999847,64.490852211,352,0.0,0.9999999403953552,0.7528965473175049,115200,1746167332.4180076
14.350260734558105,0.0,98,0.0533854179084301,97,0.053645141422748566,0.04210653901100159,16.218441009521484,0.1414930671453476,72.016296198,536,0.0,0.9999999403953552,0.6450217366218567,150528,1746167339.9434414
14.421875953674316,0.0,122,0.0572916679084301,121,0.053645141422748566,0.07574141770601273,16.218441009521484,0.1768663376569748,79.866758397,728,0.0,0.9999999403953552,0.6548417210578918,187392,1746167347.7939248
14.133463859558105,0.0,134,0.0585937537252903,133,0.053645141422748566,0.10278503596782684,16.218441009521484,0.16430123150348663,83.794154143,824,0.0,0.9999999403953552,0.5644967555999756,205824,1746167351.721322
