returned_episode_lengths,returned_won_episode,test_returned_episode,update_steps,grad_steps,loss,_step,test_returned_episode_returns,env_step,returned_episode,_runtime,test_returned_episode_lengths,returned_episode_returns,qvals,test_returned_won_episode,_timestamp
30.18880271911621,0.0,1.0,15,0,0.0,14,0.008502827025949955,23040,0.0162760429084301,49.581521528,16.22243309020996,0.1059681624174118,0.0,0.0,1746418403.1143906
30.79427146911621,0.0,1.0,47,128,0.0019882405176758766,46,0.008502827025949955,72192,0.01497395895421505,57.115107828,16.22243309020996,0.11099176108837128,0.09078213572502136,0.0,1746418410.6478374
31.32421875,0.0,1.0,66,280,0.0039430842734873295,65,0.008502827025949955,101376,0.014322916977107525,64.793240105,16.22243309020996,0.1455158293247223,0.4608026146888733,0.0,1746418418.3260536
30.72786521911621,0.0,1.0,72,328,0.014753996394574642,71,0.008502827025949955,110592,0.01302083395421505,67.2096302,16.22243309020996,0.14316919445991516,0.5423249006271362,0.0,1746418420.742464
30.91145896911621,0.0,1.0,78,376,0.004452211782336235,77,0.008502827025949955,119808,0.01497395895421505,69.6345879,16.22243309020996,0.14363566040992737,0.5661108493804932,0.0,1746418423.1673763
30.799480438232422,0.0,1.0,83,416,0.010787096805870533,82,0.008502827025949955,127488,0.014322916977107525,71.649132817,16.22243309020996,0.13960498571395874,0.6169483661651611,0.0,1746418425.1819484
30.59505271911621,0.0,1.0,108,616,0.010256409645080566,107,0.008502827025949955,165888,0.01497395895421505,81.752297004,16.22243309020996,0.1315474808216095,0.7044697999954224,0.0,1746418435.2850816
31.84505271911621,0.0,1.0,122,728,0.0342986062169075,121,0.008502827025949955,187392,0.015625,87.404128547,16.22243309020996,0.1597997397184372,0.718004584312439,0.0,1746418440.9369166
31.5703125,0.0,1.0,135,832,0.021236920729279518,134,0.008502827025949955,207360,0.015625,92.654293459,16.22243309020996,0.17568592727184296,0.7175147533416748,0.0,1746418446.1870773
30.73958396911621,0.0,1.0,140,872,0.018844690173864365,139,0.008502827025949955,215040,0.015625,94.668724602,16.22243309020996,0.16163474321365356,0.7247152328491211,0.0,1746418448.201536
30.81770896911621,0.0,1.0,159,1024,0.025105338543653488,158,0.008502827025949955,244224,0.014322916977107525,102.345136199,16.22243309020996,0.15846163034439087,0.811948299407959,0.0,1746418455.877972
31.4921875,0.0,1.0,163,1056,0.04313608258962631,162,0.008502827025949955,250368,0.014322916977107525,103.967968708,16.22243309020996,0.1466793268918991,0.8306245803833008,0.0,1746418457.5006194
31.19661521911621,0.0,1.0,172,1128,0.06725575029850006,171,0.008502827025949955,264192,0.015625,107.612005815,16.22243309020996,0.17864692211151123,0.8588443398475647,0.0,1746418461.1448324
31.296875,0.0,1.0,182,1208,0.07178924977779388,181,0.008502827025949955,279552,0.015625,111.654931175,16.22243309020996,0.17130708694458008,0.8721058368682861,0.0,1746418465.1876974
31.576824188232422,0.0,1.0,183,1216,0.05803968012332916,182,0.008502827025949955,281088,0.01497395895421505,112.065712593,16.22243309020996,0.19413277506828308,0.8576308488845825,0.0,1746418465.5983553
