returned_episode_lengths,returned_won_episode,update_steps,returned_episode,_step,test_returned_episode_returns,loss,test_returned_episode_lengths,returned_episode_returns,_runtime,grad_steps,test_returned_won_episode,test_returned_episode,qvals,env_step,_timestamp
25.68684959411621,0.0,12,0.02408854104578495,11,0.2609286606311798,0.0,32.38470458984375,0.27124345302581787,49.71635912,0,0.0,1,0.0,18432,1746191391.0476155
26.123046875,0.0,14,0.02408854104578495,13,0.2609286606311798,0.0,32.38470458984375,0.24036455154418945,49.842871107,0,0.0,1,0.0,21504,1746191391.1741574
26.54427146911621,0.0,16,0.02278645895421505,15,0.2609286606311798,0.0,32.38470458984375,0.2543944716453552,49.969466791,0,0.0,1,0.0,24576,1746191391.3007188
25.31184959411621,0.0,46,0.02278645895421505,45,0.2609286606311798,0.006349992472678423,32.38470458984375,0.26095375418663025,56.50461866,120,0.0,1,0.5166048407554626,70656,1746191397.8358169
25.53450584411621,0.0,53,0.02213541604578495,52,0.2609286606311798,0.018404683098196983,32.38470458984375,0.2633235454559326,59.10950427,176,0.0,1,0.6171475648880005,81408,1746191400.4407618
25.54036521911621,0.0,56,0.02278645895421505,55,0.2609286606311798,0.011363031342625618,32.38470458984375,0.28796544671058655,60.225714173,200,0.0,1,0.6461372971534729,86016,1746191401.5569608
24.91471290588379,0.0,63,0.02473958395421505,62,0.2609286606311798,0.030665520578622818,32.38470458984375,0.26720374822616577,62.840279985,256,0.0,1,0.6751713752746582,96768,1746191404.171507
24.99609375,0.0,85,0.02473958395421505,84,0.2609286606311798,0.04276394098997116,32.38470458984375,0.28990232944488525,71.030941044,432,0.0,1,0.5532204508781433,130560,1746191412.3621798
26.43359375,0.0,102,0.02408854104578495,101,0.2609286606311798,0.1697269082069397,32.38470458984375,0.3093391954898834,77.364394491,568,0.0,1,0.4823901653289795,156672,1746191418.6956065
24.63736915588379,0.0,114,0.02473958395421505,113,0.2609286606311798,0.1291397213935852,32.38470458984375,0.2712174355983734,81.831727577,664,0.0,1,0.36635321378707886,175104,1746191423.1629517
24.38346290588379,0.0,154,0.02473958395421505,153,0.2609286606311798,0.15123671293258667,32.38470458984375,0.25616535544395447,96.723500453,984,0.0,1,0.3988206386566162,236544,1746191438.0547235
25.76822853088379,0.0,166,0.02278645895421505,165,0.2609286606311798,0.163925439119339,32.38470458984375,0.29045894742012024,101.195001864,1080,0.0,1,0.4190981388092041,254976,1746191442.526243
24.43619728088379,0.0,199,0.02473958395421505,198,0.2609286606311798,0.42749547958374023,32.38470458984375,0.28765296936035156,113.485958111,1344,0.0,1,0.49793845415115356,305664,1746191454.8171828
24.61588478088379,0.0,200,0.025390625,199,0.2609286606311798,0.42089295387268066,32.38470458984375,0.30071938037872314,113.85827761,1352,0.0,1,0.50282883644104,307200,1746191455.1895075
26.41341209411621,0.0,202,0.02213541604578495,201,0.2609286606311798,0.40038150548934937,32.38470458984375,0.26777341961860657,114.602715718,1368,0.0,1,0.49863401055336,310272,1746191455.9339592
25.94921875,0.0,205,0.0234375,204,0.2609286606311798,0.4159941077232361,32.38470458984375,0.2996939718723297,115.719161235,1392,0.0,1,0.4986989498138428,314880,1746191457.0504029
25.88606834411621,0.0,215,0.0234375,214,0.2609286606311798,0.4088929295539856,32.38470458984375,0.3056119680404663,119.442328491,1472,0.0,1,0.4996676743030548,330240,1746191460.7735603
24.50455665588379,0.0,235,0.02734375,234,0.2609286606311798,0.3518342673778534,32.38470458984375,0.30333006381988525,126.894030252,1632,0.0,1,0.47523462772369385,360960,1746191468.225277
24.29947853088379,0.0,250,0.02604166604578495,249,0.2609286606311798,0.3154480755329132,32.38470458984375,0.3174869120121002,132.480386189,1752,0.0,1,0.4666694104671478,384000,1746191473.8116214
24.07291603088379,0.0,272,0.02669270895421505,271,0.2609286606311798,0.2819247245788574,32.38470458984375,0.32008135318756104,140.685216252,1928,0.0,1,0.4272521734237671,417792,1746191482.0164368
24.708984375,0.0,312,0.02604166604578495,311,0.2609286606311798,0.08515773713588715,32.38470458984375,0.33018553256988525,155.583509652,2248,0.0,1,0.3846835792064667,479232,1746191496.9147317
24.984375,0.0,339,0.02669270895421505,338,0.4896984100341797,0.09266630560159683,34.79522705078125,0.3546777367591858,165.715184274,2464,0.0,1,0.3983185291290283,520704,1746191507.0464048
