test_returned_won_episode,returned_episode_returns,env_step,loss,grad_steps,returned_episode,test_returned_episode_returns,test_returned_episode,_timestamp,returned_episode_lengths,update_steps,returned_won_episode,qvals,_step,test_returned_episode_lengths,_runtime
0.007462686393409967,0.29614749550819397,2537472.0,0.01449604332447052,12968,0.008463541977107525,0.7630719542503357,1.0,1746191649.1864743,29.9921875,1652,0.0,-0.3183848261833191,1651,73.0055923461914,525.688196548
0.007462686393409967,0.3044886589050293,2540544.0,0.014645136892795563,12984,0.0078125,0.7630719542503357,1.0,1746191649.7766967,30.36067771911621,1654,0.0,-0.3117678761482239,1653,73.0055923461914,526.278399148
0.007462686393409967,0.3070286214351654,2548224.0,0.036909788846969604,13024,0.009114583022892475,0.7630719542503357,1.0,1746191651.2518492,30.36197853088379,1659,0.0,-0.3721385896205902,1658,73.0055923461914,527.753544428
0.007462686393409967,0.2834904193878174,2586624.0,0.015216091647744179,13224,0.0078125,0.7630719542503357,1.0,1746191658.6382804,28.62630271911621,1684,0.0,-0.3505018353462219,1683,73.0055923461914,535.140009307
0.007462686393409967,0.3227325975894928,2595840.0,0.009843322448432446,13272,0.0078125,0.7630719542503357,1.0,1746191660.4109411,31.296875,1690,0.0,-0.3440861701965332,1689,73.0055923461914,536.912653922
0.007462686393409967,0.28292182087898254,2620416.0,0.020580774173140526,13400,0.008463541977107525,0.7630719542503357,1.0,1746191665.1363578,29.2265625,1706,0.0,-0.34574025869369507,1705,73.0055923461914,541.638066759
0.007462686393409967,0.31450775265693665,2623488.0,0.0202915221452713,13416,0.0078125,0.7630719542503357,1.0,1746191665.7271142,30.87239646911621,1708,0.0,-0.3410359025001526,1707,73.0055923461914,542.228822814
0.007462686393409967,0.3396179974079132,2677248.0,0.018979445099830627,13696,0.0078125,0.7630719542503357,1.0,1746191676.0836117,31.02604103088379,1743,0.02734375,-0.3548535108566284,1742,73.0055923461914,552.585308991
0.007462686393409967,0.29928985238075256,2691072.0,0.021832335740327835,13768,0.009114583022892475,0.7630719542503357,1.0,1746191678.7421074,29.65364646911621,1752,0.01692708395421505,-0.367689311504364,1751,73.0055923461914,555.243801368
0.007462686393409967,0.3218584656715393,2697216.0,0.022141288965940475,13800,0.0078125,0.7630719542503357,1.0,1746191679.9238405,30.578125,1756,0.02278645895421505,-0.35616663098335266,1755,73.0055923461914,556.425539123
0.007462686393409967,0.2651318907737732,2744832.0,0.025084516033530235,14048,0.0078125,0.7630719542503357,1.0,1746191689.0839992,26.5078125,1787,0.01888020895421505,-0.3593127429485321,1786,73.0055923461914,565.585710945
0.007462686393409967,0.25418224930763245,2746368.0,0.011914139613509178,14056,0.0078125,0.7630719542503357,1.0,1746191689.3794725,28.75911521911621,1788,0.0,-0.36014431715011597,1787,73.0055923461914,565.881175195
0.007462686393409967,0.29630550742149353,2783232.0,0.02673259750008583,14248,0.0078125,0.7630719542503357,1.0,1746191696.4677393,30.59505271911621,1812,0.0,-0.3580096364021301,1811,73.0055923461914,572.969457889
0.007462686393409967,0.3002230226993561,2812416.0,0.031219039112329483,14400,0.0078125,0.7630719542503357,1.0,1746191702.078276,28.7578125,1831,0.01822916604578495,-0.36615175008773804,1830,73.0055923461914,578.579968711
0.007462686393409967,0.30654338002204895,2863104.0,0.04031142219901085,14664,0.010416666977107525,0.7630719542503357,1.0,1746191711.830899,31.22395896911621,1864,0.0,-0.3451423943042755,1863,73.0055923461914,588.33262342
0.007462686393409967,0.2514079511165619,2876928.0,0.03541387990117073,14736,0.0078125,0.7630719542503357,1.0,1746191714.489014,27.20572853088379,1873,0.0,-0.33603763580322266,1872,73.0055923461914,590.990730989
0.007462686393409967,0.337034672498703,2898432.0,0.03266796097159386,14848,0.0078125,0.7630719542503357,1.0,1746191718.6222155,29.22265625,1887,0.0520833320915699,-0.33926475048065186,1886,73.0055923461914,595.123917554
0.007462686393409967,0.30997997522354126,2901504.0,0.033136799931526184,14864,0.0078125,0.7630719542503357,1.0,1746191719.2131484,28.19400978088379,1889,0.02734375,-0.32626354694366455,1888,73.0055923461914,595.714848138
0.007462686393409967,0.2920607626438141,2910720.0,0.05170145630836487,14912,0.0078125,0.7630719542503357,1.0,1746191720.9842355,29.828125,1895,0.02083333395421505,-0.32706987857818604,1894,73.0055923461914,597.485956581
0.007462686393409967,0.3252030611038208,2933760.0,0.03557141125202179,15032,0.0078125,0.7630719542503357,1.0,1746191725.4190443,28.58854103088379,1910,0.0423177070915699,-0.3361114263534546,1909,73.0055923461914,601.920758436
0.007462686393409967,0.2841275632381439,2939904.0,0.029854662716388702,15064,0.0078125,0.7630719542503357,1.0,1746191726.5997527,29.57291603088379,1914,0.0,-0.32716086506843567,1913,73.0055923461914,603.101457545
