_timestamp,qvals,returned_episode,update_steps,loss,env_step,grad_steps,test_returned_episode_lengths,test_returned_won_episode,returned_episode_lengths,_step,returned_won_episode,_runtime,test_returned_episode_returns,test_returned_episode,returned_episode_returns
1746187186.7191103,-0.38960298895835876,0.015625,993,0.04426567628979683,1525248.0,7696,54.25368118286133,0.0,31.475261688232422,992,0.0,441.772364048,0.4625162184238434,0.9999999403953552,0.25515949726104736
1746187189.8672798,-0.38084614276885986,0.01497395895421505,1001,0.036243826150894165,1537536.0,7760,54.25368118286133,0.0,30.84114646911621,1000,0.0,444.920561834,0.4625162184238434,0.9999999403953552,0.22987239062786102
1746187198.982397,-0.4632246494293213,0.015625,1024,0.03566960617899895,1572864.0,7944,54.25368118286133,0.0,31.34114646911621,1023,0.0,454.035758202,0.4625162184238434,0.9999999403953552,0.2603644132614136
1746187204.1288984,-0.408799409866333,0.01497395895421505,1037,0.03409447520971298,1592832.0,8048,54.25368118286133,0.0,31.838542938232422,1036,0.0,459.18216204,0.4625162184238434,0.9999999403953552,0.17438554763793945
1746187207.3048081,-0.41718024015426636,0.015625,1045,0.028209291398525238,1605120.0,8112,54.25368118286133,0.0,31.8984375,1044,0.0,462.360068619,0.4625162184238434,0.9999999403953552,0.27718573808670044
1746187213.6476054,-0.42088091373443604,0.01497395895421505,1061,0.025257382541894913,1629696.0,8240,54.25368118286133,0.0,31.72005271911621,1060,0.0,468.700974667,0.4625162184238434,0.9999999403953552,0.2783605456352234
1746187214.438993,-0.4324519634246826,0.015625,1063,0.03228052332997322,1632768.0,8256,54.25368118286133,0.0,31.83724021911621,1062,0.0,469.492293228,0.4625162184238434,0.9999999403953552,0.2828875184059143
1746187215.2323654,-0.4341892898082733,0.01497395895421505,1065,0.02963511273264885,1635840.0,8272,54.25368118286133,0.0,31.869792938232422,1064,0.0,470.28573492,0.4625162184238434,0.9999999403953552,0.27265018224716187
1746187220.3799145,-0.40734997391700745,0.01497395895421505,1078,0.022180259227752686,1655808.0,8376,54.25368118286133,0.0,31.6796875,1077,0.0,475.433194168,0.4625162184238434,0.9999999403953552,0.27921006083488464
1746187222.3495724,-0.43134427070617676,0.01497395895421505,1083,0.023265736177563667,1663488.0,8416,54.25368118286133,0.0,31.592449188232422,1082,0.0,477.402931663,0.4625162184238434,0.9999999403953552,0.2735498249530792
1746187227.5019398,-0.41722938418388367,0.01302083395421505,1096,0.02047194167971611,1683456.0,8520,54.25368118286133,0.0,29.42317771911621,1095,0.0,482.555220773,0.4625162184238434,0.9999999403953552,0.23992788791656494
1746187227.8996155,-0.43528440594673157,0.015625,1097,0.01928860880434513,1684992.0,8528,54.25368118286133,0.0,31.838542938232422,1096,0.0,482.952889231,0.4625162184238434,0.9999999403953552,0.2927325665950775
1746187229.8636792,-0.41221940517425537,0.01497395895421505,1102,0.023072199895977974,1692672.0,8568,54.25368118286133,0.0,31.826824188232422,1101,0.0,484.917048266,0.4625162184238434,0.9999999403953552,0.2836877703666687
1746187237.3973415,-0.42202475666999817,0.01497395895421505,1121,0.018132254481315613,1721856.0,8720,54.25368118286133,0.0,30.893230438232422,1120,0.0,492.450673934,0.4625162184238434,0.9999999403953552,0.2640613317489624
1746187238.1971006,-0.424214243888855,0.015625,1123,0.016176527366042137,1724928.0,8736,54.25368118286133,0.0,31.963542938232422,1122,0.0,493.250474989,0.4625162184238434,0.9999999403953552,0.2849580943584442
1746187246.913826,-0.45364516973495483,0.014322916977107525,1145,0.019672909751534462,1758720.0,8912,54.25368118286133,0.0,32.196617126464844,1144,0.0,501.967169284,0.4625162184238434,0.9999999403953552,0.30801379680633545
1746187247.3113344,-0.45880070328712463,0.015625,1146,0.0182218998670578,1760256.0,8920,54.25368118286133,0.0,31.541667938232422,1145,0.0,502.364652314,0.4625162184238434,0.9999999403953552,0.29693636298179626
1746187253.2803192,-0.4610985517501831,0.015625,1161,0.01486644521355629,1783296.0,9040,54.25368118286133,0.0,31.975261688232422,1160,0.0,508.333658253,0.4625162184238434,0.9999999403953552,0.3041282892227173
1746187262.3858652,-0.45815834403038025,0.015625,1184,0.014546015299856663,1818624.0,9224,54.25368118286133,0.0,31.47395896911621,1183,0.0,517.439116383,0.4625162184238434,0.9999999403953552,0.3260476291179657
1746187263.9741654,-0.46217429637908936,0.01497395895421505,1188,0.01277749054133892,1824768.0,9256,54.25368118286133,0.0,31.85546875,1187,0.0,519.027442016,0.4625162184238434,0.9999999403953552,0.33650368452072144
1746187265.5676167,-0.46410197019577026,0.01497395895421505,1192,0.012828465551137924,1830912.0,9288,54.25368118286133,0.0,32.14323043823242,1191,0.0,520.620868082,0.4625162184238434,0.9999999403953552,0.31969356536865234
1746187279.8269494,-0.4481887221336365,0.015625,1228,0.011485159397125244,1886208.0,9576,54.25368118286133,0.0,31.73958396911621,1227,0.0,534.880339132,0.4625162184238434,0.9999999403953552,0.3431556224822998
1746187288.9857295,-0.438446044921875,0.015625,1251,0.013021687045693398,1921536.0,9760,54.25368118286133,0.0,31.20442771911621,1250,0.0,544.03899685,0.4625162184238434,0.9999999403953552,0.3312395215034485
1746187293.3369927,-0.4963747560977936,0.015625,1262,0.01057711523026228,1938432.0,9848,54.25368118286133,0.0,31.432292938232422,1261,0.0,548.390281468,0.4625162184238434,0.9999999403953552,0.3498041331768036
1746187302.0708208,-0.49134546518325806,0.015625,1284,0.008905693888664246,1972224.0,10024,54.25368118286133,0.0,31.98046875,1283,0.0,557.124082212,0.4625162184238434,0.9999999403953552,0.3248462378978729
1746187312.452687,-0.48979443311691284,0.015625,1310,0.008523471653461456,2012160.0,10232,58.92096710205078,0.0,31.760417938232422,1309,0.0,567.5059809,0.6071907877922058,0.9999999403953552,0.32746171951293945
1746187320.8053546,-0.49224814772605896,0.015625,1331,0.0074731032364070415,2044416.0,10400,58.92096710205078,0.0,32.05078125,1330,0.0,575.858600926,0.6071907877922058,0.9999999403953552,0.33298158645629883
1746187321.210446,-0.4871428310871124,0.015625,1332,0.007307142484933138,2045952.0,10408,58.92096710205078,0.0,32.134117126464844,1331,0.0,576.263805667,0.6071907877922058,0.9999999403953552,0.3277093768119812
1746187324.385129,-0.48202627897262573,0.015625,1340,0.007086487486958504,2058240.0,10472,58.92096710205078,0.0,32.0,1339,0.0,579.438494165,0.6071907877922058,0.9999999403953552,0.3323133587837219
1746187331.1137602,-0.48507416248321533,0.015625,1357,0.006911031901836395,2084352.0,10608,58.92096710205078,0.0,32.02604293823242,1356,0.0,586.167131518,0.6071907877922058,0.9999999403953552,0.3426860272884369
1746187332.3019202,-0.45876678824424744,0.015625,1360,0.007134821265935898,2088960.0,10632,58.92096710205078,0.0,31.93489646911621,1359,0.0,587.355199904,0.6071907877922058,0.9999999403953552,0.32831722497940063
1746187337.8494937,-0.46548569202423096,0.015625,1374,0.006556687876582146,2110464.0,10744,58.92096710205078,0.0,31.936199188232422,1373,0.0,592.902770361,0.6071907877922058,0.9999999403953552,0.33361244201660156
1746187342.2049706,-0.45688584446907043,0.014322916977107525,1385,0.006851256359368563,2127360.0,10832,58.92096710205078,0.0,32.235679626464844,1384,0.0,597.258237325,0.6071907877922058,0.9999999403953552,0.3303205668926239
1746187343.783996,-0.4644276201725006,0.014322916977107525,1389,0.0072056991048157215,2133504.0,10864,58.92096710205078,0.0,32.10026168823242,1388,0.0,598.837259958,0.6071907877922058,0.9999999403953552,0.31791451573371887
1746187351.6993122,-0.4852806329727173,0.015625,1409,0.006843896582722664,2164224.0,11024,58.92096710205078,0.0,32.13151168823242,1408,0.0,606.752603012,0.6071907877922058,0.9999999403953552,0.3357169032096863
1746187355.2689676,-0.457466721534729,0.015625,1418,0.006690651644021273,2178048.0,11096,58.92096710205078,0.0,32.063804626464844,1417,0.0,610.322238044,0.6071907877922058,0.9999999403953552,0.3338688313961029
1746187357.2475727,-0.451755166053772,0.01497395895421505,1423,0.007401115261018276,2185728.0,11136,58.92096710205078,0.0,31.006511688232422,1422,0.0,612.300849146,0.6071907877922058,0.9999999403953552,0.3131865859031677
1746187362.383661,-0.46293023228645325,0.014322916977107525,1436,0.007067027501761913,2205696.0,11240,58.92096710205078,0.0,32.21484375,1435,0.0,617.436925046,0.6071907877922058,0.9999999403953552,0.3249909281730652
1746187372.2686813,-0.46805551648139954,0.015625,1461,0.006891024298965931,2244096.0,11440,58.92096710205078,0.0,31.92578125,1460,0.0,627.321936211,0.6071907877922058,0.9999999403953552,0.3362692594528198
1746187378.224795,-0.46855008602142334,0.013671875,1476,0.005921659059822559,2267136.0,11560,58.92096710205078,0.0,31.807292938232422,1475,0.0,633.278226842,0.6071907877922058,0.9999999403953552,0.3129371106624603
1746187379.8029428,-0.4445793330669403,0.015625,1480,0.009848034009337425,2273280.0,11592,58.92096710205078,0.0,31.861980438232422,1479,0.0,634.856265505,0.6071907877922058,0.9999999403953552,0.3353366553783417
1746187384.958916,-0.4583599865436554,0.015625,1493,0.010087138041853905,2293248.0,11696,58.92096710205078,0.0,32.145835876464844,1492,0.0,640.012475627,0.6071907877922058,0.9999999403953552,0.3352895975112915
1746187407.9658513,-0.5473361015319824,0.015625,1551,0.004841575399041176,2382336.0,12160,58.92096710205078,0.0,31.975261688232422,1550,0.0,663.019224733,0.6071907877922058,0.9999999403953552,0.34047335386276245
1746187411.9045935,-0.5444294214248657,0.01497395895421505,1561,0.005360160022974014,2397696.0,12240,58.92096710205078,0.0,31.725261688232422,1560,0.0,666.957869078,0.6071907877922058,0.9999999403953552,0.3306817412376404
1746187415.4722044,-0.5548996925354004,0.01497395895421505,1570,0.005715930834412575,2411520.0,12312,58.92096710205078,0.0,31.05208396911621,1569,0.0,670.525556734,0.6071907877922058,0.9999999403953552,0.3387371301651001
1746187417.048564,-0.554056704044342,0.014322916977107525,1574,0.0056514618918299675,2417664.0,12344,58.92096710205078,0.0,31.66927146911621,1573,0.0,672.101910133,0.6071907877922058,0.9999999403953552,0.33694523572921753
1746187418.232515,-0.5565564632415771,0.015625,1577,0.004740445874631405,2422272.0,12368,58.92096710205078,0.0,31.78255271911621,1576,0.0,673.285794895,0.6071907877922058,0.9999999403953552,0.3431423604488373
1746187428.5215056,-0.5611289739608765,0.015625,1603,0.005283731035888195,2462208.0,12576,58.92096710205078,0.0,32.04296875,1602,0.0,683.574765752,0.6071907877922058,0.9999999403953552,0.33758315443992615
1746187430.897297,-0.5585762858390808,0.015625,1609,0.0047877030447125435,2471424.0,12624,58.92096710205078,0.0,32.126304626464844,1608,0.0,685.95064501,0.6071907877922058,0.9999999403953552,0.3398725688457489
1746187432.0856788,-0.5645977258682251,0.015625,1612,0.004509713500738144,2476032.0,12648,58.92096710205078,0.0,31.63802146911621,1611,0.0,687.139020571,0.6071907877922058,0.9999999403953552,0.35172781348228455
1746187442.1213398,-0.5811976194381714,0.01497395895421505,1637,0.005015796050429344,2514432.0,12848,59.22465896606445,0.0,32.1484375,1636,0.0,697.174583495,0.642890989780426,1.0,0.3545900285243988
1746187443.327279,-0.5862261056900024,0.01497395895421505,1640,0.005615010857582092,2519040.0,12872,59.22465896606445,0.0,32.12890625,1639,0.0,698.380708965,0.642890989780426,1.0,0.3460389971733093
1746187444.902794,-0.5846759676933289,0.015625,1644,0.00881726760417223,2525184.0,12904,59.22465896606445,0.0,31.79296875,1643,0.0,699.956053951,0.642890989780426,1.0,0.34898313879966736
1746187457.9788637,-0.6455584764480591,0.014322916977107525,1677,0.004068359732627869,2575872.0,13168,59.22465896606445,0.0,31.49739646911621,1676,0.0,713.032125019,0.642890989780426,1.0,0.33519476652145386
1746187462.3456664,-0.6466083526611328,0.01497395895421505,1688,0.004262183327227831,2592768.0,13256,59.22465896606445,0.0,32.171875,1687,0.0,717.40063636,0.642890989780426,1.0,0.3443794250488281
1746187466.3200412,-0.6526628732681274,0.01497395895421505,1698,0.004618545062839985,2608128.0,13336,59.22465896606445,0.0,32.11198043823242,1697,0.0,721.373442945,0.642890989780426,1.0,0.3462763726711273
