returned_won_episode,env_step,_timestamp,grad_steps,loss,update_steps,_step,test_returned_episode_lengths,qvals,test_returned_episode,returned_episode_returns,test_returned_won_episode,test_returned_episode_returns,_runtime,returned_episode_lengths,returned_episode
0.0182291679084301,1133568.0,1746199954.8836358,5656,0.4864760637283325,738,737,46.64910888671875,0.32485976815223694,1.0,0.3398275673389435,0.1589840203523636,0.8523560762405396,308.336401219,26.31770896911621,0.01497395895421505
0.0625,1147392.0,1746199957.91061,5728,0.4435240626335144,747,746,46.64910888671875,0.337161123752594,1.0,0.4600682854652405,0.1589840203523636,0.8523560762405396,311.363361949,26.996095657348633,0.01692708395421505
0.1640625149011612,1208832.0,1746199971.3678825,6048,0.5017198324203491,787,786,46.64910888671875,0.3199418783187866,1.0,0.6088113188743591,0.1589840203523636,0.8523560762405396,324.820640642,26.679689407348633,0.0182291679084301
0.2180989682674408,1227264.0,1746199975.402425,6144,0.5829613208770752,799,798,46.64910888671875,0.3309698700904846,1.0,0.6974186301231384,0.1589840203523636,0.8523560762405396,328.855155405,27.799480438232422,0.0182291679084301
0.010416666977107525,1259520.0,1746199982.472669,6312,0.6664538383483887,820,819,46.64910888671875,0.3578706681728363,1.0,0.383005827665329,0.1589840203523636,0.8523560762405396,335.92540304,26.353517532348633,0.0201822929084301
0.1217447966337204,1274880.0,1746199985.8366358,6392,0.7130215167999268,830,829,46.64910888671875,0.3875305652618408,1.0,0.552630603313446,0.1589840203523636,0.8523560762405396,339.289384267,26.26692771911621,0.01953125186264515
0.1777343899011612,1304064.0,1746199992.2692757,6544,0.6280351877212524,849,848,46.64910888671875,0.4155625104904175,1.0,0.6021460294723511,0.1589840203523636,0.8523560762405396,345.722001506,26.336589813232422,0.0182291679084301
0.2877604365348816,1359360.0,1746200004.377519,6832,0.6234018802642822,885,884,46.64910888671875,0.3656027317047119,1.0,0.8517084121704102,0.1589840203523636,0.8523560762405396,357.830351463,27.129558563232422,0.0182291679084301
0.0572916679084301,1390080.0,1746200011.1115386,6992,0.6998069286346436,905,904,46.64910888671875,0.34848418831825256,1.0,0.44093814492225647,0.1589840203523636,0.8523560762405396,364.564288413,27.173830032348633,0.014322916977107525
0.2766927182674408,1417728.0,1746200017.165084,7136,0.642823338508606,923,922,46.64910888671875,0.36586621403694153,1.0,0.7875081896781921,0.1589840203523636,0.8523560762405396,370.617836468,29.16341209411621,0.01692708395421505
0.2486979365348816,1426944.0,1746200019.182817,7184,0.7188059091567993,929,928,46.64910888671875,0.37322258949279785,1.0,0.7511422634124756,0.1589840203523636,0.8523560762405396,372.635559825,29.330080032348633,0.01692708395421505
0.2740885615348816,1476096.0,1746200029.9527252,7440,0.6033935546875,961,960,46.64910888671875,0.3565499484539032,1.0,0.8014015555381775,0.1589840203523636,0.8523560762405396,383.405462859,26.735027313232422,0.017578125
0.2526041865348816,1485312.0,1746200031.9673142,7488,0.5713803768157959,967,966,46.64910888671875,0.3378170430660248,1.0,0.7934089303016663,0.1589840203523636,0.8523560762405396,385.420043639,30.240236282348633,0.017578125
0.0638020858168602,1491456.0,1746200033.3132775,7520,0.5388763546943665,971,970,46.64910888671875,0.33233338594436646,1.0,0.45911216735839844,0.1589840203523636,0.8523560762405396,386.76601139,24.883464813232422,0.01888020895421505
0.0859375074505806,1492992.0,1746200033.6493192,7528,0.6845732927322388,972,971,46.64910888671875,0.3537916839122772,1.0,0.5266668796539307,0.1589840203523636,0.8523560762405396,387.102078997,25.60481834411621,0.017578125
0.2506510615348816,1500672.0,1746200035.4114957,7568,0.6167945861816406,977,976,43.56745529174805,0.30674293637275696,1.0,0.7471270561218262,0.35160204768180847,1.1378401517868042,388.86423615,25.022136688232422,0.01888020895421505
0.1210937574505806,1531392.0,1746200042.1407053,7728,0.7968356609344482,997,996,43.56745529174805,0.3671533763408661,1.0,0.5819645524024963,0.35160204768180847,1.1378401517868042,395.593497717,29.087892532348633,0.01692708395421505
0.2154947966337204,1555968.0,1746200047.5285718,7856,0.5928702354431152,1013,1012,43.56745529174805,0.38561928272247314,1.0,0.7159050703048706,0.35160204768180847,1.1378401517868042,400.981383718,27.986980438232422,0.01888020895421505
0.1914062649011612,1591296.0,1746200055.2640843,8040,0.6518917083740234,1036,1035,43.56745529174805,0.34968847036361694,1.0,0.6944917440414429,0.35160204768180847,1.1378401517868042,408.716835311,27.171876907348633,0.0201822929084301
0.3313802182674408,1594368.0,1746200055.939547,8056,0.6616709232330322,1038,1037,43.56745529174805,0.37308821082115173,1.0,0.8956635594367981,0.35160204768180847,1.1378401517868042,409.392296627,27.339845657348633,0.0201822929084301
0.1985677182674408,1600512.0,1746200057.2885618,8088,0.7517395615577698,1042,1041,43.56745529174805,0.3626716732978821,1.0,0.6855738759040833,0.35160204768180847,1.1378401517868042,410.741318499,26.578126907348633,0.017578125
0.1608072966337204,1615872.0,1746200060.652546,8168,0.812781572341919,1052,1051,43.56745529174805,0.407015323638916,1.0,0.6151260733604431,0.35160204768180847,1.1378401517868042,414.105290418,27.85872459411621,0.01497395895421505
0.2259114682674408,1623552.0,1746200062.3338485,8208,0.8182960748672485,1057,1056,43.56745529174805,0.41814106702804565,1.0,0.7027518153190613,0.35160204768180847,1.1378401517868042,415.786639359,25.51888084411621,0.01953125186264515
0.2141927182674408,1626624.0,1746200063.006708,8224,0.7979975938796997,1059,1058,43.56745529174805,0.4102869927883148,1.0,0.7677129507064819,0.35160204768180847,1.1378401517868042,416.459457291,27.557292938232422,0.02148437686264515
0.3046875298023224,1655808.0,1746200069.3959467,8376,0.8273979425430298,1078,1077,43.56745529174805,0.40898144245147705,1.0,0.8278656601905823,0.35160204768180847,1.1378401517868042,422.848714681,28.645183563232422,0.0182291679084301
0.2571614682674408,1658880.0,1746200070.0708363,8392,0.8129405379295349,1080,1079,43.56745529174805,0.4159221053123474,1.0,0.7658923268318176,0.35160204768180847,1.1378401517868042,423.523598168,28.037111282348633,0.01953125186264515
0.1888020932674408,1732608.0,1746200086.2268765,8776,0.8527960181236267,1128,1127,43.56745529174805,0.4156898856163025,1.0,0.6471060514450073,0.35160204768180847,1.1378401517868042,439.679641843,29.705730438232422,0.01497395895421505
0.2734375,1766400.0,1746200093.6264522,8952,1.2173876762390137,1150,1149,43.56745529174805,0.40386059880256653,1.0,0.8169231414794922,0.35160204768180847,1.1378401517868042,447.079203708,25.85481834411621,0.0182291679084301
0.1933593899011612,1775616.0,1746200095.6455216,9000,1.3368332386016846,1156,1155,43.56745529174805,0.39440417289733887,1.0,0.6747822761535645,0.35160204768180847,1.1378401517868042,449.098265159,26.914064407348633,0.0182291679084301
0.2779948115348816,1795584.0,1746200100.0168834,9104,0.9213245511054993,1169,1168,43.56745529174805,0.391296923160553,1.0,0.7833895683288574,0.35160204768180847,1.1378401517868042,453.469638746,24.41145896911621,0.0201822929084301
0.2037760466337204,1858560.0,1746200113.7966945,9432,1.0203964710235596,1210,1209,43.56745529174805,0.3655078411102295,1.0,0.7297398447990417,0.35160204768180847,1.1378401517868042,467.249457872,28.59505271911621,0.01953125186264515
0.2356770932674408,1861632.0,1746200114.469022,9448,1.131966471672058,1212,1211,43.56745529174805,0.361860990524292,1.0,0.6853858828544617,0.35160204768180847,1.1378401517868042,467.921787364,28.230470657348633,0.01497395895421505
0.3463541865348816,1873920.0,1746200117.1588361,9512,0.9874489307403564,1220,1219,43.56745529174805,0.3443106412887573,1.0,0.9017724990844727,0.35160204768180847,1.1378401517868042,470.61158147,27.338542938232422,0.0201822929084301
0.3378906548023224,1890816.0,1746200120.8567257,9600,0.9625101685523987,1231,1230,43.56745529174805,0.3427139222621918,1.0,0.8952693343162537,0.35160204768180847,1.1378401517868042,474.309476555,27.99934959411621,0.01692708395421505
0.3860677182674408,1906176.0,1746200124.2186296,9680,0.9113425612449646,1241,1240,43.56745529174805,0.3493989408016205,1.0,0.9309674501419067,0.35160204768180847,1.1378401517868042,477.67136974699997,25.059246063232422,0.02083333395421505
0.3411458432674408,1910784.0,1746200125.227639,9704,0.9077308177947998,1244,1243,43.56745529174805,0.32331275939941406,1.0,0.9430393576622009,0.35160204768180847,1.1378401517868042,478.680415701,28.940105438232422,0.01888020895421505
0.3274739682674408,1924608.0,1746200128.2511313,9776,0.7693465948104858,1253,1252,43.56745529174805,0.2789953351020813,1.0,0.8655622005462646,0.35160204768180847,1.1378401517868042,481.703883231,28.93489646911621,0.017578125
0.3092448115348816,1944576.0,1746200132.6217387,9880,0.8367877006530762,1266,1265,43.56745529174805,0.305753231048584,1.0,0.8472225069999695,0.35160204768180847,1.1378401517868042,486.074489419,27.959636688232422,0.0182291679084301
0.3216145932674408,1967616.0,1746200137.6684082,10000,0.8211487531661987,1281,1280,43.56745529174805,0.29209813475608826,1.0,0.8454462885856628,0.35160204768180847,1.1378401517868042,491.121122322,26.44270896911621,0.0201822929084301
0.3118489682674408,1978368.0,1746200140.0623088,10056,0.7829693555831909,1288,1287,43.56745529174805,0.2677932679653168,1.0,0.8813278079032898,0.35160204768180847,1.1378401517868042,493.51501637,28.812501907348633,0.0182291679084301
0.2578125,1993728.0,1746200143.4260893,10136,0.5731707811355591,1298,1297,43.56745529174805,0.297683447599411,1.0,0.7629808187484741,0.35160204768180847,1.1378401517868042,496.878832475,27.463542938232422,0.0182291679084301
0.1529947966337204,2018304.0,1746200148.8865206,10264,0.8483532667160034,1314,1313,46.45719909667969,0.26639899611473083,1.0,0.6055209636688232,0.43838194012641907,1.2547245025634766,502.33928228,25.451173782348633,0.015625
0.0898437574505806,2072064.0,1746200160.6538744,10544,0.7529603242874146,1349,1348,46.45719909667969,0.2926293611526489,1.0,0.5356738567352295,0.43838194012641907,1.2547245025634766,514.106634689,27.80599021911621,0.017578125
0.1816406399011612,2088960.0,1746200164.3551865,10632,0.6880271434783936,1360,1359,46.45719909667969,0.26404237747192383,1.0,0.6829520463943481,0.43838194012641907,1.2547245025634766,517.807948094,26.62434959411621,0.01888020895421505
0.2630208432674408,2104320.0,1746200167.724605,10712,0.6563512682914734,1370,1369,46.45719909667969,0.26666200160980225,1.0,0.7636873126029968,0.43838194012641907,1.2547245025634766,521.177366337,25.70052146911621,0.02343750186264515
0.3391927182674408,2115072.0,1746200170.0774648,10768,0.6972383260726929,1377,1376,46.45719909667969,0.26489895582199097,1.0,0.8593797087669373,0.43838194012641907,1.2547245025634766,523.530213342,26.68294334411621,0.017578125
0.3007812798023224,2118144.0,1746200170.7482972,10784,0.696932315826416,1379,1378,46.45719909667969,0.2852085828781128,1.0,0.8125011920928955,0.43838194012641907,1.2547245025634766,524.201037145,27.100261688232422,0.0201822929084301
0.283203125,2121216.0,1746200171.4193997,10800,0.6817476153373718,1381,1380,46.45719909667969,0.28506582975387573,1.0,0.8197281360626221,0.43838194012641907,1.2547245025634766,524.872144494,27.605470657348633,0.01953125186264515
0.4290364682674408,2133504.0,1746200174.1106982,10864,0.6945353150367737,1389,1388,46.45719909667969,0.27228260040283203,1.0,0.9865832328796387,0.43838194012641907,1.2547245025634766,527.563449762,26.62044334411621,0.01953125186264515
0.2389323115348816,2142720.0,1746200176.1275616,10912,0.6186152696609497,1395,1394,46.45719909667969,0.2865986227989197,1.0,0.7565974593162537,0.43838194012641907,1.2547245025634766,529.580298953,27.92513084411621,0.01692708395421505
0.2506510615348816,2147328.0,1746200177.1406596,10936,0.6759942770004272,1398,1397,46.45719909667969,0.2873801589012146,1.0,0.7257512807846069,0.43838194012641907,1.2547245025634766,530.593405965,24.24739646911621,0.02343750186264515
0.3424479365348816,2153472.0,1746200178.4835243,10968,0.6093381643295288,1402,1401,46.45719909667969,0.2602650225162506,1.0,0.8945217728614807,0.43838194012641907,1.2547245025634766,531.936274489,26.772136688232422,0.02278645895421505
0.3385416865348816,2159616.0,1746200179.8288968,11000,0.6122283935546875,1406,1405,46.45719909667969,0.2833033800125122,1.0,0.8950368762016296,0.43838194012641907,1.2547245025634766,533.281658706,26.57161521911621,0.0201822929084301
0.2480468899011612,2187264.0,1746200185.8871439,11144,0.6203480958938599,1424,1423,46.45719909667969,0.26171639561653137,1.0,0.7485114336013794,0.43838194012641907,1.2547245025634766,539.339900677,26.766277313232422,0.017578125
0.3177083432674408,2201088.0,1746200188.9144616,11216,0.5721895694732666,1433,1432,46.45719909667969,0.2638133764266968,1.0,0.8941782712936401,0.43838194012641907,1.2547245025634766,542.367197426,26.81575584411621,0.01953125186264515
0.1048177108168602,2216448.0,1746200192.2777522,11296,0.47304317355155945,1443,1442,46.45719909667969,0.27890440821647644,1.0,0.49774762988090515,0.43838194012641907,1.2547245025634766,545.730497539,27.412761688232422,0.013671875931322575
0.3378906548023224,2236416.0,1746200196.648077,11400,0.448363721370697,1456,1455,46.45719909667969,0.2719794511795044,1.0,0.840992271900177,0.43838194012641907,1.2547245025634766,550.100833965,29.21224021911621,0.01497395895421505
0.2272135466337204,2274816.0,1746200205.0609102,11600,0.5396581888198853,1481,1480,46.45719909667969,0.31522035598754883,1.0,0.7788111567497253,0.43838194012641907,1.2547245025634766,558.513650047,27.417970657348633,0.02083333395421505
0.1783854216337204,2287104.0,1746200207.756703,11664,0.584982693195343,1489,1488,46.45719909667969,0.33321067690849304,1.0,0.6626645922660828,0.43838194012641907,1.2547245025634766,561.209461671,26.51302146911621,0.01888020895421505
0.1803385466337204,2328576.0,1746200216.8461251,11880,0.5773493051528931,1516,1515,46.45719909667969,0.31363576650619507,1.0,0.6565715074539185,0.43838194012641907,1.2547245025634766,570.298885309,27.640626907348633,0.0162760429084301
0.2395833432674408,2336256.0,1746200218.5309153,11920,0.7876268625259399,1521,1520,46.45719909667969,0.36139562726020813,1.0,0.7091525197029114,0.43838194012641907,1.2547245025634766,571.983666877,26.07747459411621,0.014322916977107525
0.3170573115348816,2351616.0,1746200221.8988407,12000,0.576944887638092,1531,1530,46.45719909667969,0.335318386554718,1.0,0.9043931365013123,0.43838194012641907,1.2547245025634766,575.351585775,28.97200584411621,0.015625
0.3997395932674408,2357760.0,1746200223.2422156,12032,0.6383800506591797,1535,1534,46.45719909667969,0.33724096417427063,1.0,0.9489746689796448,0.43838194012641907,1.2547245025634766,576.694966068,28.713542938232422,0.0162760429084301
0.1263020932674408,2383872.0,1746200228.9624574,12168,0.548324465751648,1552,1551,46.45719909667969,0.34798139333724976,1.0,0.5485240817070007,0.43838194012641907,1.2547245025634766,582.415198434,25.027345657348633,0.0162760429084301
0.3411458432674408,2406912.0,1746200234.0094726,12288,0.655871570110321,1567,1566,46.45719909667969,0.37672749161720276,1.0,0.8498820662498474,0.43838194012641907,1.2547245025634766,587.462200924,28.650392532348633,0.01692708395421505
0.3242187798023224,2409984.0,1746200234.6852267,12304,0.6375632286071777,1569,1568,46.45719909667969,0.3901538848876953,1.0,0.8485352396965027,0.43838194012641907,1.2547245025634766,588.138132644,29.277996063232422,0.0162760429084301
0.3222656548023224,2419200.0,1746200236.7031446,12352,0.6154069900512695,1575,1574,46.45719909667969,0.39571070671081543,1.0,0.8596044182777405,0.43838194012641907,1.2547245025634766,590.155891461,29.121095657348633,0.015625
0.3606770932674408,2422272.0,1746200237.3813834,12368,0.5871109366416931,1577,1576,46.45719909667969,0.382769376039505,1.0,0.9011254906654358,0.43838194012641907,1.2547245025634766,590.834137924,27.67317771911621,0.017578125
0.255859375,2476032.0,1746200249.1632714,12648,0.5924467444419861,1612,1611,46.45719909667969,0.34252703189849854,1.0,0.7467912435531616,0.43838194012641907,1.2547245025634766,602.616002899,24.951824188232422,0.0201822929084301
0.3398437798023224,2492928.0,1746200252.8636916,12736,0.7972741723060608,1623,1622,46.45719909667969,0.3809036612510681,1.0,0.866334080696106,0.43838194012641907,1.2547245025634766,606.316451893,28.31380271911621,0.0182291679084301
0.2304687649011612,2494464.0,1746200253.1989188,12744,0.7811378836631775,1624,1623,46.45719909667969,0.360147625207901,1.0,0.7512636184692383,0.43838194012641907,1.2547245025634766,606.651693491,26.556642532348633,0.02083333395421505
0.2337239682674408,2515968.0,1746200257.986891,12856,0.6659186482429504,1638,1637,45.75687789916992,0.3534631133079529,1.0,0.7027188539505005,0.5128660202026367,1.3549730777740479,611.439641929,28.065105438232422,0.015625
0.3346354365348816,2520576.0,1746200258.9927151,12880,0.656794011592865,1641,1640,45.75687789916992,0.36571216583251953,1.0,0.8830228447914124,0.5128660202026367,1.3549730777740479,612.44544964,27.808595657348633,0.01888020895421505
0.2330729216337204,2523648.0,1746200259.6634727,12896,0.6659536361694336,1643,1642,45.75687789916992,0.351601243019104,1.0,0.7317190170288086,0.5128660202026367,1.3549730777740479,613.116207615,27.73958396911621,0.01692708395421505
0.279296875,2537472.0,1746200262.6787827,12968,0.7592971324920654,1652,1651,45.75687789916992,0.35673338174819946,1.0,0.8048844933509827,0.5128660202026367,1.3549730777740479,616.131533815,26.005861282348633,0.0182291679084301
0.1263020932674408,2552832.0,1746200266.0362341,13048,0.683719277381897,1662,1661,45.75687789916992,0.3249449133872986,1.0,0.5621029138565063,0.5128660202026367,1.3549730777740479,619.488980369,29.35677146911621,0.01888020895421505
0.259765625,2621952.0,1746200281.181091,13408,0.6918726563453674,1707,1706,45.75687789916992,0.3824692666530609,1.0,0.7490102648735046,0.5128660202026367,1.3549730777740479,634.633835431,29.264324188232422,0.0162760429084301
