returned_episode_lengths,returned_won_episode,update_steps,qvals,_step,test_returned_episode_returns,loss,returned_episode,_runtime,test_returned_episode_lengths,returned_episode_returns,grad_steps,test_returned_won_episode,test_returned_episode,env_step,_timestamp
24.95247459411621,0.0,43,0.068275585770607,42,0.03829319402575493,0.03788762167096138,0.02278645895421505,56.366620258,26.562246322631836,0.20131169259548187,96,0.0,1.0,66048,1747627086.190949
23.70247459411621,0.0,94,0.7315869927406311,93,0.03829319402575493,0.13379397988319397,0.0221354179084301,72.803367089,26.562246322631836,0.28474879264831543,504,0.0,1.0,144384,1747627102.6275327
23.666667938232422,0.0,95,0.7178870439529419,94,0.03829319402575493,0.1268530786037445,0.02734375186264515,73.126977744,26.562246322631836,0.28314208984375,512,0.0,1.0,145920,1747627102.9512005
24.074220657348633,0.0,117,0.6833398342132568,116,0.03829319402575493,0.14039191603660583,0.0260416679084301,80.208903877,26.562246322631836,0.29967957735061646,688,0.0,1.0,179712,1747627110.0332677
26.47395896911621,0.0,166,0.7091994881629944,165,0.03829319402575493,0.1604333370923996,0.02343750186264515,96.027499146,26.562246322631836,0.328871488571167,1080,0.0,1.0,254976,1747627125.8518257
25.791667938232422,0.0,172,0.7170699834823608,171,0.03829319402575493,0.22218334674835205,0.0240885429084301,97.950403109,26.562246322631836,0.2967725992202759,1128,0.0,1.0,264192,1747627127.7748032
24.774089813232422,0.0,173,0.7109721302986145,172,0.03829319402575493,0.25756120681762695,0.0240885429084301,98.273606431,26.562246322631836,0.29258468747138977,1136,0.0,1.0,265728,1747627128.0979724
25.292970657348633,0.0,205,0.7154462337493896,204,0.03829319402575493,0.16077642142772675,0.02539062686264515,108.577059787,26.562246322631836,0.3231067955493927,1392,0.0,1.0,314880,1747627138.4014788
26.478517532348633,0.0,215,0.7347223162651062,214,0.03829319402575493,0.15783971548080444,0.02343750186264515,111.809849184,26.562246322631836,0.305551677942276,1472,0.0,1.0,330240,1747627141.6342487
24.91145896911621,0.0,219,0.7336054444313049,218,0.03829319402575493,0.14468924701213837,0.02343750186264515,113.093576217,26.562246322631836,0.338717520236969,1504,0.0,1.0,336384,1747627142.917996
25.50130271911621,0.0,237,0.7492713928222656,236,0.03829319402575493,0.13425815105438232,0.0260416679084301,118.907836849,26.562246322631836,0.34983623027801514,1648,0.0,1.0,364032,1747627148.7322469
23.490886688232422,0.0,290,0.7673633098602295,289,0.03829319402575493,0.11256709694862366,0.02473958395421505,136.023125279,26.562246322631836,0.34837406873703003,2072,0.0,1.0,445440,1747627165.8475292
24.762371063232422,0.0,292,0.7557436227798462,291,0.03829319402575493,0.1115007996559143,0.02083333395421505,136.663612926,26.562246322631836,0.30207520723342896,2088,0.0,1.0,448512,1747627166.4880106
25.541017532348633,0.0,311,0.7448562979698181,310,0.03829319402575493,0.10204024612903595,0.02343750186264515,142.784809452,26.562246322631836,0.33841192722320557,2240,0.0,1.0,477696,1747627172.609092
26.017580032348633,0.0,316,0.7545115947723389,315,0.03829319402575493,0.11737753450870514,0.02343750186264515,144.397659244,26.562246322631836,0.33122801780700684,2280,0.0,1.0,485376,1747627174.2220616
23.86067771911621,0.0,323,0.7457272410392761,322,0.03829319402575493,0.10967209935188293,0.02669270895421505,146.654615509,26.562246322631836,0.40181833505630493,2336,0.0,1.0,496128,1747627176.4789858
23.822917938232422,0.0,330,0.7313320636749268,329,0.6611151099205017,0.09447217732667923,0.02473958395421505,148.985650794,38.0842170715332,0.331509530544281,2392,0.02264684997498989,0.9999999403953552,506880,1747627178.8100796
26.630861282348633,0.0,335,0.7578127980232239,334,0.6611151099205017,0.10248875617980957,0.02278645895421505,150.59912118,38.0842170715332,0.3896741569042206,2432,0.02264684997498989,0.9999999403953552,514560,1747627180.4235337
25.55599021911621,0.0,336,0.7437039613723755,335,0.6611151099205017,0.09330910444259644,0.0260416679084301,150.92431869,38.0842170715332,0.37024083733558655,2440,0.02264684997498989,0.9999999403953552,516096,1747627180.7487106
25.979167938232422,0.0,355,0.7348848581314087,354,0.6611151099205017,0.09534619003534317,0.02343750186264515,157.049262281,38.0842170715332,0.3933775722980499,2592,0.02264684997498989,0.9999999403953552,545280,1747627186.8736694
25.18489646911621,0.0,359,0.7441669702529907,358,0.6611151099205017,0.09427793323993683,0.02343750186264515,158.343415671,38.0842170715332,0.37843233346939087,2624,0.02264684997498989,0.9999999403953552,551424,1747627188.167834
26.504558563232422,0.0,368,0.7370487451553345,367,0.6611151099205017,0.11534580588340759,0.0221354179084301,161.238749857,38.0842170715332,0.4006640315055847,2696,0.02264684997498989,0.9999999403953552,565248,1747627191.0631526
26.133464813232422,0.0,383,0.733314573764801,382,0.6611151099205017,0.10990703105926514,0.02343750186264515,166.063414394,38.0842170715332,0.3934503197669983,2816,0.02264684997498989,0.9999999403953552,588288,1747627195.8877919
24.583986282348633,0.0,389,0.7435377240180969,388,0.6611151099205017,0.10684569180011749,0.02278645895421505,167.993016985,38.0842170715332,0.3706880509853363,2864,0.02264684997498989,0.9999999403953552,597504,1747627197.8174288
25.180339813232422,0.0,391,0.7314856648445129,390,0.6611151099205017,0.09420169144868851,0.0240885429084301,168.633086177,38.0842170715332,0.38533732295036316,2880,0.02264684997498989,0.9999999403953552,600576,1747627198.457517
26.304689407348633,0.0,399,0.7343838214874268,398,0.6611151099205017,0.09266059100627899,0.02473958395421505,171.21677497,38.0842170715332,0.423718124628067,2944,0.02264684997498989,0.9999999403953552,612864,1747627201.0411847
24.568361282348633,0.0,406,0.7400000095367432,405,0.6611151099205017,0.09288836270570755,0.02473958395421505,173.470299781,38.0842170715332,0.4042642116546631,3000,0.02264684997498989,0.9999999403953552,623616,1747627203.294517
23.94270896911621,0.0,426,0.7148048877716064,425,0.6611151099205017,0.1620796024799347,0.02539062686264515,180.028742372,38.0842170715332,0.41827866435050964,3160,0.02264684997498989,0.9999999403953552,654336,1747627209.853121
25.67513084411621,0.0,431,0.7285258173942566,430,0.6611151099205017,0.09107605367898941,0.0221354179084301,181.641208125,38.0842170715332,0.45163577795028687,3200,0.02264684997498989,0.9999999403953552,662016,1747627211.4656024
26.902345657348633,0.0364583358168602,485,0.7197549343109131,484,0.6611151099205017,0.07342982292175293,0.02083333395421505,199.056972509,38.0842170715332,0.46894869208335876,3632,0.02264684997498989,0.9999999403953552,744960,1747627228.8813603
26.265626907348633,0.0,498,0.7119288444519043,497,0.6611151099205017,0.08407589048147202,0.01953125186264515,203.254408105,38.0842170715332,0.42283862829208374,3736,0.02264684997498989,0.9999999403953552,764928,1747627233.0788345
25.43684959411621,0.02343750186264515,500,0.7075353860855103,499,0.6611151099205017,0.06467944383621216,0.02473958395421505,203.894833576,38.0842170715332,0.49387267231941223,3752,0.02264684997498989,0.9999999403953552,768000,1747627233.7192605
27.467449188232422,0.0377604179084301,515,0.7202333211898804,514,0.6611151099205017,0.07980552315711975,0.02343750186264515,208.736591358,38.0842170715332,0.49579915404319763,3872,0.02264684997498989,0.9999999403953552,791040,1747627238.561008
27.328126907348633,0.02083333395421505,516,0.7129197716712952,515,0.6611151099205017,0.0790451392531395,0.02148437686264515,209.0571648,38.0842170715332,0.48025745153427124,3880,0.02264684997498989,0.9999999403953552,792576,1747627238.8815558
26.893230438232422,0.0221354179084301,522,0.6885120868682861,521,0.6611151099205017,0.06204011291265488,0.0221354179084301,210.989229527,38.0842170715332,0.4708201289176941,3928,0.02264684997498989,0.9999999403953552,801792,1747627240.8136349
26.210939407348633,0.0071614584885537624,534,0.6975141763687134,533,0.6611151099205017,0.1012750044465065,0.02148437686264515,214.835865124,38.0842170715332,0.4082657992839813,4024,0.02264684997498989,0.9999999403953552,820224,1747627244.6602507
28.089845657348633,0.0605468787252903,550,0.7101967334747314,549,0.6611151099205017,0.0839427262544632,0.01953125186264515,219.986984679,38.0842170715332,0.5409348011016846,4152,0.02264684997498989,0.9999999403953552,844800,1747627249.811395
25.521486282348633,0.0410156287252903,569,0.7048582434654236,568,0.6611151099205017,0.08142101019620895,0.02148437686264515,226.101645151,38.0842170715332,0.4989924132823944,4304,0.02264684997498989,0.9999999403953552,873984,1747627255.9260254
26.276042938232422,0.0221354179084301,570,0.702513575553894,569,0.6611151099205017,0.08117284625768661,0.02278645895421505,226.424204065,38.0842170715332,0.5207764506340027,4312,0.02264684997498989,0.9999999403953552,875520,1747627256.2486262
25.199220657348633,0.02148437686264515,571,0.6959902048110962,570,0.6611151099205017,0.11475057899951935,0.01953125186264515,226.747017646,38.0842170715332,0.4538419842720032,4320,0.02264684997498989,0.9999999403953552,877056,1747627256.5714142
25.173830032348633,0.0566406287252903,585,0.6827073097229004,584,0.6611151099205017,0.09279961884021759,0.02083333395421505,231.24560834,38.0842170715332,0.5122765898704529,4432,0.02264684997498989,0.9999999403953552,898560,1747627261.0700336
