returned_episode_lengths,returned_episode,_timestamp,update_steps,loss,grad_steps,test_returned_episode_lengths,test_returned_episode_returns,qvals,_runtime,test_returned_episode,returned_won_episode,_step,test_returned_won_episode,env_step,returned_episode_returns
30.3828125,0.008463541977107525,1746167845.9316707,2839,0.13030199706554413,22464,77.76923370361328,1.8396371603012085,-0.33497750759124756,1177.485710047,1.0,0.2708333432674408,2838,0.8499062061309814,4360704.0,0.6489919424057007
30.4140625,0.0078125,1746167848.3454885,2845,0.16379046440124512,22512,77.76923370361328,1.8396371603012085,-0.30664390325546265,1179.899500784,1.0,0.3196614682674408,2844,0.8499062061309814,4369920.0,0.7124029397964478
30.346355438232422,0.0078125,1746167857.5994427,2868,0.11599157750606537,22696,77.76923370361328,1.8396371603012085,-0.30282485485076904,1189.15349136,1.0,0.32421875,2867,0.8499062061309814,4405248.0,0.7187007665634155
27.80599021911621,0.0078125,1746167862.4269025,2880,0.13454195857048035,22792,77.76923370361328,1.8396371603012085,-0.2790623903274536,1193.980921245,1.0,0.26171875,2879,0.8499062061309814,4423680.0,0.6003898978233337
29.611980438232422,0.0078125,1746167869.2772646,2897,0.13076841831207275,22928,77.76923370361328,1.8396371603012085,-0.38708657026290894,1200.831293324,1.0,0.3053385615348816,2896,0.8499062061309814,4449792.0,0.675649881362915
30.27734375,0.0078125,1746167870.0818799,2899,0.1529589295387268,22944,77.76923370361328,1.8396371603012085,-0.3802364468574524,1201.635899023,1.0,0.2903645932674408,2898,0.8499062061309814,4452864.0,0.6655925512313843
30.822917938232422,0.0078125,1746167874.9096851,2911,0.14296776056289673,23040,77.76923370361328,1.8396371603012085,-0.4517977237701416,1206.463748787,1.0,0.396484375,2910,0.8499062061309814,4471296.0,0.8094748258590698
28.38020896911621,0.0078125,1746167876.921164,2916,0.09716928005218506,23080,77.76923370361328,1.8396371603012085,-0.44657352566719055,1208.475207982,1.0,0.2669270932674408,2915,0.8499062061309814,4478976.0,0.6161962747573853
30.97395896911621,0.008463541977107525,1746167882.6578052,2930,0.11638376116752625,23192,77.38168334960938,1.8146024942398071,-0.41498759388923645,1214.211862513,1.0,0.4010416865348816,2929,0.830152690410614,4500480.0,0.8225911855697632
29.85286521911621,0.0078125,1746167886.6823087,2940,0.11482276022434235,23272,77.38168334960938,1.8146024942398071,-0.38635337352752686,1218.236346199,1.0,0.3704427182674408,2939,0.830152690410614,4515840.0,0.7601532340049744
30.30208396911621,0.0078125,1746167889.49895,2947,0.14690855145454407,23328,77.38168334960938,1.8146024942398071,-0.46889686584472656,1221.052985078,1.0,0.3528645932674408,2946,0.830152690410614,4526592.0,0.7533251643180847
30.276042938232422,0.008463541977107525,1746167893.120461,2956,0.12772956490516663,23400,77.38168334960938,1.8146024942398071,-0.39516645669937134,1224.674498443,1.0,0.3079427182674408,2955,0.830152690410614,4540416.0,0.6917327642440796
30.75,0.0078125,1746167909.2177153,2996,0.08999846875667572,23720,77.38168334960938,1.8146024942398071,-0.22804079949855804,1240.771748345,1.0,0.2643229365348816,2995,0.830152690410614,4601856.0,0.6566025614738464
28.23958396911621,0.0078125,1746167920.0946033,3023,0.11294852942228317,23936,77.38168334960938,1.8146024942398071,-0.2940014600753784,1251.648634075,1.0,0.2415364682674408,3022,0.830152690410614,4643328.0,0.5828716158866882
