returned_episode,env_step,returned_won_episode,test_returned_won_episode,test_returned_episode_lengths,qvals,_step,grad_steps,returned_episode_lengths,test_returned_episode_returns,test_returned_episode,_runtime,update_steps,returned_episode_returns,loss,_timestamp
0.012369791977107525,1162752.0,0.0,0.0,57.39236831665039,0.3269828259944916,756,5808,31.07421875,0.06731988489627838,1.0,339.815089608,757,0.1428171694278717,0.16118170320987701,1746164351.3826208
0.012369791977107525,1167360.0,0.0,0.0,57.39236831665039,0.29330626130104065,759,5832,31.015625,0.06731988489627838,1.0,341.019855054,760,0.22973541915416718,0.14586174488067627,1746164352.5874002
0.014322916977107525,1201152.0,0.0,0.0,57.39236831665039,0.20673254132270813,781,6008,31.9921875,0.06731988489627838,1.0,349.856522467,782,0.217340350151062,0.1568792462348938,1746164361.4240835
0.01302083395421505,1225728.0,0.0,0.0,57.39236831665039,0.1802949607372284,797,6136,31.81380271911621,0.06731988489627838,1.0,356.283620867,798,0.20712141692638397,0.12362724542617798,1746164367.851159
0.01497395895421505,1227264.0,0.0,0.0,57.39236831665039,0.18334850668907166,798,6144,31.881511688232422,0.06731988489627838,1.0,356.687714489,799,0.20677702128887177,0.14320755004882812,1746164368.2552333
0.01302083395421505,1241088.0,0.0,0.0,57.39236831665039,0.19256094098091125,807,6216,31.330730438232422,0.06731988489627838,1.0,360.302268198,808,0.1735984981060028,0.11502769589424133,1746164371.869835
0.01171875,1322496.0,0.0,0.0,57.39236831665039,0.14750619232654572,860,6640,32.067710876464844,0.06731988489627838,1.0,381.621589607,861,0.2357296198606491,0.10931533575057983,1746164393.1891594
0.01302083395421505,1390080.0,0.0,0.0,57.39236831665039,0.09412290155887604,904,6992,32.4453125,0.06731988489627838,1.0,399.296552815,905,0.2520722448825836,0.10629944503307343,1746164410.8641033
0.01302083395421505,1393152.0,0.0,0.0,57.39236831665039,0.13541173934936523,906,7008,32.38151168823242,0.06731988489627838,1.0,400.099606973,907,0.28494226932525635,0.1096225306391716,1746164411.6671576
0.014322916977107525,1405440.0,0.0,0.0,57.39236831665039,0.09399928152561188,914,7072,32.33984375,0.06731988489627838,1.0,403.317514819,915,0.259652316570282,0.07947267591953278,1746164414.8850582
0.013671875,1419264.0,0.0,0.0,57.39236831665039,0.1370404064655304,923,7144,31.59505271911621,0.06731988489627838,1.0,406.933181379,924,0.24091045558452606,0.07813861966133118,1746164418.5007095
0.01497395895421505,1446912.0,0.0,0.0,57.39236831665039,0.06637740135192871,941,7288,32.34244918823242,0.06731988489627838,1.0,414.162023455,942,0.2742707431316376,0.06271573901176453,1746164425.7295432
0.013671875,1456128.0,0.0,0.0,57.39236831665039,0.09524574875831604,947,7336,32.313804626464844,0.06731988489627838,1.0,416.571797405,948,0.27764588594436646,0.06134698539972305,1746164428.139369
0.014322916977107525,1492992.0,0.0,0.0,57.39236831665039,0.08469865471124649,971,7528,32.30859375,0.06731988489627838,1.0,426.220727241,972,0.2832043766975403,0.0568920262157917,1746164437.7882752
0.01497395895421505,1494528.0,0.0,0.0,57.39236831665039,0.061084162443876266,972,7536,32.048179626464844,0.06731988489627838,1.0,426.622302126,973,0.26348739862442017,0.05561855807900429,1746164438.189844
0.01497395895421505,1516032.0,0.0,0.0,60.05642318725586,0.06929633021354675,986,7648,32.17057418823242,0.5522829294204712,1.0,432.34692509,987,0.24432647228240967,0.060016267001628876,1746164443.9144793
0.015625,1522176.0,0.0,0.0,60.05642318725586,0.07236233353614807,990,7680,32.09375,0.5522829294204712,1.0,433.953541689,991,0.23877911269664764,0.05341769754886627,1746164445.521064
0.014322916977107525,1529856.0,0.0,0.0,60.05642318725586,0.0875953808426857,995,7720,32.14453125,0.5522829294204712,1.0,435.961822853,996,0.27180156111717224,0.050594672560691833,1746164447.5293458
0.0162760429084301,1537536.0,0.0,0.0,60.05642318725586,0.06318025290966034,1000,7760,30.4375,0.5522829294204712,1.0,437.9696561,1001,0.2113303393125534,0.05064842849969864,1746164449.5371804
0.012369791977107525,1568256.0,0.0,0.0,60.05642318725586,0.06078614294528961,1020,7920,32.203125,0.5522829294204712,1.0,446.002696875,1021,0.29659420251846313,0.050546735525131226,1746164457.5702782
0.013671875,1577472.0,0.0,0.0,60.05642318725586,0.046270765364170074,1026,7968,32.265625,0.5522829294204712,1.0,448.415528856,1027,0.2845271825790405,0.0495370551943779,1746164459.9830685
0.01302083395421505,1586688.0,0.0,0.0,60.05642318725586,0.052671171724796295,1032,8016,32.235679626464844,0.5522829294204712,1.0,450.826188252,1033,0.31566256284713745,0.05221050977706909,1746164462.3937192
0.015625,1592832.0,0.0,0.0,60.05642318725586,0.057566359639167786,1036,8048,32.11328125,0.5522829294204712,1.0,452.433533948,1037,0.3110039234161377,0.048697859048843384,1746164464.0010653
0.010416666977107525,1617408.0,0.0,0.0,60.05642318725586,0.08861903846263885,1052,8176,32.26432418823242,0.5522829294204712,1.0,458.858651026,1053,0.3266264796257019,0.04903574287891388,1746164470.4262033
0.013671875,1623552.0,0.03125,0.0,60.05642318725586,0.07521945238113403,1056,8208,31.96614646911621,0.5522829294204712,1.0,460.466082654,1057,0.3539830446243286,0.048151109367609024,1746164472.0335896
0.01106770895421505,1632768.0,0.0,0.0,60.05642318725586,0.06340408325195312,1062,8256,32.071617126464844,0.5522829294204712,1.0,462.875737913,1063,0.30340564250946045,0.045683685690164566,1746164474.4432821
0.010416666977107525,1666560.0,0.0,0.0,60.05642318725586,0.042446643114089966,1084,8432,31.86458396911621,0.5522829294204712,1.0,471.714302123,1085,0.3087317645549774,0.039837807416915894,1746164483.2818384
0.00911458395421505,1703424.0,0.0,0.0,60.05642318725586,0.01608354039490223,1108,8624,32.00260543823242,0.5522829294204712,1.0,481.353903582,1109,0.3117420971393585,0.030918970704078674,1746164492.9214377
0.010416666977107525,1711104.0,0.0,0.0,60.05642318725586,-0.012592703104019165,1113,8664,32.17057418823242,0.5522829294204712,1.0,483.362131716,1114,0.3091503381729126,0.04093129187822342,1746164494.9296744
0.00911458395421505,1717248.0,0.0,0.0,60.05642318725586,0.002292234217748046,1117,8696,32.118492126464844,0.5522829294204712,1.0,484.9682534,1118,0.31136253476142883,0.029567547142505646,1746164496.5357852
0.01171875,1732608.0,0.0,0.0,60.05642318725586,-0.03451194614171982,1127,8776,32.10546875,0.5522829294204712,1.0,488.984871175,1128,0.30902576446533203,0.03341813385486603,1746164500.5524082
0.01106770895421505,1747968.0,0.0,0.0,60.05642318725586,-0.02758905664086342,1137,8856,31.98046875,0.5522829294204712,1.0,493.00745597,1138,0.32006537914276123,0.0245397686958313,1746164504.575003
0.00911458395421505,1767936.0,0.0,0.0,60.05642318725586,-0.04808121919631958,1150,8960,31.38020896911621,0.5522829294204712,1.0,498.229599055,1151,0.294757604598999,0.023672880604863167,1746164509.797161
0.008463541977107525,1786368.0,0.0,0.0,60.05642318725586,-0.040694624185562134,1162,9056,31.740886688232422,0.5522829294204712,1.0,503.052460529,1163,0.3016819655895233,0.02300773561000824,1746164514.6200016
0.0078125,1794048.0,0.0,0.0,60.05642318725586,-0.03691277652978897,1167,9096,31.729167938232422,0.5522829294204712,1.0,505.061215242,1168,0.3066667318344116,0.022198539227247238,1746164516.62879
0.0078125,1812480.0,0.0,0.0,60.05642318725586,-0.05700172111392021,1179,9192,30.08984375,0.5522829294204712,1.0,509.879515279,1180,0.26999810338020325,0.022743728011846542,1746164521.4470465
0.012369791977107525,1864704.0,0.0,0.0,60.05642318725586,-0.06679528206586838,1213,9464,32.188804626464844,0.5522829294204712,1.0,523.549403528,1214,0.3349250257015228,0.01928226463496685,1746164535.1169357
0.0078125,1872384.0,0.0,0.0,60.05642318725586,-0.07276103645563126,1218,9504,32.11198043823242,0.5522829294204712,1.0,525.556429385,1219,0.31510409712791443,0.018140997737646103,1746164537.1239672
0.009765625,1906176.0,0.0,0.0,60.05642318725586,-0.08586038649082184,1240,9680,32.21744918823242,0.5522829294204712,1.0,534.39211361,1241,0.33529624342918396,0.017908426001667976,1746164545.9596598
0.01106770895421505,1907712.0,0.0,0.0,60.05642318725586,-0.09427107870578766,1241,9688,32.19010543823242,0.5522829294204712,1.0,534.793973583,1242,0.3155710697174072,0.017220083624124527,1746164546.3615062
0.00911458395421505,1910784.0,0.0,0.0,60.05642318725586,-0.08243163675069809,1243,9704,32.26953125,0.5522829294204712,1.0,535.597052637,1244,0.3300425112247467,0.016777507960796356,1746164547.1646035
0.008463541977107525,1923072.0,0.0,0.0,60.05642318725586,-0.08682313561439514,1251,9768,31.95052146911621,0.5522829294204712,1.0,538.812028322,1252,0.33523935079574585,0.016969352960586548,1746164550.3795855
0.01106770895421505,1941504.0,0.02473958395421505,0.0,60.05642318725586,-0.09563600271940231,1263,9864,30.90755271911621,0.5522829294204712,1.0,543.634490963,1264,0.35310643911361694,0.014846136793494225,1746164555.2020051
0.00911458395421505,1967616.0,0.0,0.0,60.05642318725586,-0.09065786004066467,1280,10000,31.8671875,0.5522829294204712,1.0,550.4830054,1281,0.34402966499328613,0.013909516856074333,1746164562.0505717
0.009765625,1986048.0,0.0,0.0,60.05642318725586,-0.09483962506055832,1292,10096,32.11198043823242,0.5522829294204712,1.0,555.306710439,1293,0.34030744433403015,0.021784968674182892,1746164566.8742747
0.008463541977107525,1990656.0,0.0,0.0,60.05642318725586,-0.08086936175823212,1295,10120,31.272136688232422,0.5522829294204712,1.0,556.512731157,1296,0.33161041140556335,0.013907275162637234,1746164568.0802767
0.008463541977107525,2006016.0,0.0260416679084301,0.016014235094189644,70.79181671142578,-0.07649689167737961,1305,10200,30.951824188232422,0.7621266841888428,1.0,560.635079742,1306,0.36864274740219116,0.01280396431684494,1746164572.2026243
0.009765625,2010624.0,0.029296875,0.016014235094189644,70.79181671142578,-0.09123106300830841,1308,10224,31.2265625,0.7621266841888428,1.0,561.839823949,1309,0.38040420413017273,0.012539049610495567,1746164573.4073753
0.0078125,2013696.0,0.0,0.016014235094189644,70.79181671142578,-0.09416574239730835,1310,10240,30.889324188232422,0.7621266841888428,1.0,562.642650528,1311,0.33343228697776794,0.014881763607263565,1746164574.210203
0.010416666977107525,2016768.0,0.0234375,0.016014235094189644,70.79181671142578,-0.09170525521039963,1312,10256,31.00130271911621,0.7621266841888428,1.0,563.445585442,1313,0.3656460642814636,0.012528745457530022,1746164575.013134
0.008463541977107525,2024448.0,0.0,0.016014235094189644,70.79181671142578,-0.09304864704608917,1317,10296,31.234375,0.7621266841888428,1.0,565.460139259,1318,0.3345825672149658,0.013881301507353783,1746164577.0276892
0.008463541977107525,2038272.0,0.0,0.016014235094189644,70.79181671142578,-0.10525979101657867,1326,10368,30.565105438232422,0.7621266841888428,1.0,569.073353265,1327,0.3152371942996979,0.017176378518342972,1746164580.6408887
0.008463541977107525,2044416.0,0.025390625,0.016014235094189644,70.79181671142578,-0.08040358871221542,1330,10400,29.80989646911621,0.7621266841888428,1.0,570.684097932,1331,0.35870426893234253,0.011493494734168053,1746164582.2516081
0.00911458395421505,2062848.0,0.0384114608168602,0.016014235094189644,70.79181671142578,-0.10023230314254761,1342,10496,31.440105438232422,0.7621266841888428,1.0,575.503826048,1343,0.3808983266353607,0.023082749918103218,1746164587.071378
0.01106770895421505,2082816.0,0.0,0.016014235094189644,70.79181671142578,-0.10118227452039719,1355,10600,32.11198043823242,0.7621266841888428,1.0,580.730375856,1356,0.3566969335079193,0.01254346501082182,1746164592.2979283
0.01171875,2084352.0,0.0,0.016014235094189644,70.79181671142578,-0.12111511826515198,1356,10608,32.09375,0.7621266841888428,1.0,581.131992685,1357,0.351378858089447,0.011991173028945923,1746164592.6995504
0.00911458395421505,2136576.0,0.0403645858168602,0.016014235094189644,70.79181671142578,-0.13996325433254242,1390,10880,30.299480438232422,0.7621266841888428,1.0,594.793275838,1391,0.36784088611602783,0.016925353556871414,1746164606.3608136
0.008463541977107525,2158080.0,0.0,0.016014235094189644,70.79181671142578,-0.16785070300102234,1404,10992,31.21614646911621,0.7621266841888428,1.0,600.414450868,1405,0.3464674949645996,0.0171507578343153,1746164611.981977
0.0078125,2164224.0,0.0260416679084301,0.016014235094189644,70.79181671142578,-0.15398675203323364,1408,11024,30.26302146911621,0.7621266841888428,1.0,602.028498684,1409,0.35261791944503784,0.0167466402053833,1746164613.5960283
0.008463541977107525,2184192.0,0.0475260429084301,0.016014235094189644,70.79181671142578,-0.19777131080627441,1421,11128,30.19661521911621,0.7621266841888428,1.0,607.249238206,1422,0.3941669166088104,0.0257155429571867,1746164618.8167608
0.0078125,2198016.0,0.0,0.016014235094189644,70.79181671142578,-0.20501551032066345,1430,11200,30.94140625,0.7621266841888428,1.0,610.863440669,1431,0.33920061588287354,0.03269167244434357,1746164622.4310129
0.008463541977107525,2199552.0,0.0,0.016014235094189644,70.79181671142578,-0.20464269816875458,1431,11208,30.615886688232422,0.7621266841888428,1.0,611.265124615,1432,0.3412674367427826,0.018748868256807327,1746164622.8326774
0.008463541977107525,2333184.0,0.1373697966337204,0.016014235094189644,70.79181671142578,-0.32356396317481995,1518,11904,29.822917938232422,0.7621266841888428,1.0,646.340787378,1519,0.46958956122398376,0.0386187769472599,1746164657.908352
0.008463541977107525,2348544.0,0.0553385429084301,0.016014235094189644,70.79181671142578,-0.35310715436935425,1528,11984,29.951824188232422,0.7621266841888428,1.0,650.46783381,1529,0.38596200942993164,0.020995119586586952,1746164662.0353186
0.008463541977107525,2354688.0,0.1315104216337204,0.016014235094189644,70.79181671142578,-0.3470197916030884,1532,12016,30.81380271911621,0.7621266841888428,1.0,652.100961447,1533,0.48961585760116577,0.03933587297797203,1746164663.668488
0.0078125,2362368.0,0.0930989608168602,0.016014235094189644,70.79181671142578,-0.3675570785999298,1537,12056,29.6015625,0.7621266841888428,1.0,654.156529239,1538,0.4179043471813202,0.02871757559478283,1746164665.7240868
0.0078125,2363904.0,0.0872395858168602,0.016014235094189644,70.79181671142578,-0.3451026976108551,1538,12064,29.97786521911621,0.7621266841888428,1.0,654.558079712,1539,0.40811461210250854,0.037618495523929596,1746164666.1256316
0.0078125,2377728.0,0.0279947929084301,0.016014235094189644,70.79181671142578,-0.36793816089630127,1547,12136,30.451824188232422,0.7621266841888428,1.0,658.172796469,1548,0.37188130617141724,0.024694226682186127,1746164669.740342
0.008463541977107525,2380800.0,0.0963541716337204,0.016014235094189644,70.79181671142578,-0.3621695637702942,1549,12152,28.8046875,0.7621266841888428,1.0,658.975532606,1550,0.4106714725494385,0.02140825055539608,1746164670.5430558
0.0078125,2394624.0,0.119140625,0.016014235094189644,70.79181671142578,-0.3536255955696106,1558,12224,28.64583396911621,0.7621266841888428,1.0,662.597950612,1559,0.4399230480194092,0.024600690230727196,1746164674.1655
0.0078125,2425344.0,0.0618489608168602,0.016014235094189644,70.79181671142578,-0.3443778157234192,1578,12384,30.109375,0.7621266841888428,1.0,670.63549717,1579,0.3825080990791321,0.03581246733665466,1746164682.2030647
0.008463541977107525,2476032.0,0.1412760466337204,0.016014235094189644,70.79181671142578,-0.4028617739677429,1611,12648,30.811199188232422,0.7621266841888428,1.0,683.893541018,1612,0.5027049779891968,0.035300567746162415,1746164695.4610963
0.008463541977107525,2508288.0,0.02669270895421505,0.27001863718032837,81.95530700683594,-0.32018741965293884,1632,12816,28.95052146911621,1.1540229320526123,1.0,692.42913207,1633,0.3315359354019165,0.038213469088077545,1746164703.9966567
0.00911458395421505,2522112.0,0.03125,0.27001863718032837,81.95530700683594,-0.3283020257949829,1641,12888,29.046875,1.1540229320526123,1.0,696.045529609,1642,0.3435261845588684,0.03713899105787277,1746164707.6130702
0.00911458395421505,2557440.0,0.123046875,0.27001863718032837,81.95530700683594,-0.35292962193489075,1664,13072,30.13671875,1.1540229320526123,1.0,705.282538321,1665,0.465906023979187,0.04255025088787079,1746164716.8500886
0.00911458395421505,2562048.0,0.0,0.27001863718032837,81.95530700683594,-0.3678150773048401,1667,13096,28.717449188232422,1.1540229320526123,1.0,706.487996557,1668,0.3131353259086609,0.03738336265087128,1746164718.055527
0.0078125,2568192.0,0.01888020895421505,0.27001863718032837,81.95530700683594,-0.33339861035346985,1671,13128,29.13802146911621,1.1540229320526123,1.0,708.094027939,1672,0.31885942816734314,0.046321965754032135,1746164719.6615407
0.0078125,2577408.0,0.0755208358168602,0.27001863718032837,81.95530700683594,-0.35653436183929443,1677,13176,32.122398376464844,1.1540229320526123,1.0,710.505231933,1678,0.4470388889312744,0.050485797226428986,1746164722.0726347
0.008463541977107525,2600448.0,0.234375,0.27001863718032837,81.95530700683594,-0.2899269461631775,1692,13296,29.95703125,1.1540229320526123,1.0,716.530895925,1693,0.6000146269798279,0.059689559042453766,1746164728.0984185
0.0078125,2612736.0,0.1106770858168602,0.27001863718032837,81.95530700683594,-0.2943630516529083,1700,13360,28.98177146911621,1.1540229320526123,1.0,719.745178675,1701,0.42214006185531616,0.06182879954576492,1746164731.312703
0.00911458395421505,2614272.0,0.1484375,0.27001863718032837,81.95530700683594,-0.2972260117530823,1701,13368,31.006511688232422,1.1540229320526123,1.0,720.146449771,1702,0.5273513793945312,0.0549781434237957,1746164731.7139828
0.008463541977107525,2621952.0,0.103515625,0.27001863718032837,81.95530700683594,-0.2955527901649475,1706,13408,30.252605438232422,1.1540229320526123,1.0,722.154305555,1707,0.4647386074066162,0.05870256572961807,1746164733.721845
0.008463541977107525,2663424.0,0.1015625,0.27001863718032837,81.95530700683594,-0.2652362287044525,1733,13624,31.140625,1.1540229320526123,1.0,733.020403123,1734,0.45541077852249146,0.06726861745119095,1746164744.5879529
