returned_won_episode,returned_episode_lengths,update_steps,test_returned_episode_returns,_step,loss,returned_episode,qvals,test_returned_episode_lengths,_runtime,grad_steps,test_returned_won_episode,returned_episode_returns,env_step,test_returned_episode,_timestamp
0.0,26.375001907348633,10,0.07814881950616837,9,0.0,0.02083333395421505,0.0,25.097204208374023,67.733631979,0,0.0,0.17125467956066132,15360,1.0,1746477557.1605513
0.0,25.713542938232422,13,0.07814881950616837,12,0.0,0.02343750186264515,0.0,25.097204208374023,67.959557269,0,0.0,0.16692233085632324,19968,1.0,1746477557.3864734
0.0,27.242189407348633,23,0.07814881950616837,22,0.0,0.0221354179084301,0.0,25.097204208374023,68.713166286,0,0.0,0.22074472904205322,35328,1.0,1746477558.1400943
0.0,25.027996063232422,25,0.07814881950616837,24,0.0,0.02148437686264515,0.0,25.097204208374023,68.863837576,0,0.0,0.17963236570358276,38400,1.0,1746477558.290752
0.0,26.101564407348633,26,0.07814881950616837,25,0.0,0.02278645895421505,0.0,25.097204208374023,68.939197237,0,0.0,0.1946527063846588,39936,1.0,1746477558.366106
0.0,26.463542938232422,29,0.07814881950616837,28,0.0,0.02148437686264515,0.0,25.097204208374023,69.165151913,0,0.0,0.17753496766090393,44544,1.0,1746477558.5920603
0.0,25.541667938232422,38,0.07814881950616837,37,0.023754427209496498,0.02539062686264515,0.10789012908935547,25.097204208374023,72.549428737,56,0.0,0.17766523361206055,58368,1.0,1746477561.9763162
0.0,24.583986282348633,39,0.07814881950616837,38,0.024002721533179283,0.0240885429084301,-0.013275906443595886,25.097204208374023,73.01114597,64,0.0,0.22050507366657257,59904,1.0,1746477562.4380093
0.0,24.650392532348633,46,0.07814881950616837,45,0.02511296607553959,0.0221354179084301,0.15653188526630402,25.097204208374023,76.246086406,120,0.0,0.2061145007610321,70656,1.0,1746477565.67298
0.0,25.537111282348633,51,0.07814881950616837,50,0.02449292317032814,0.0240885429084301,0.13858968019485474,25.097204208374023,78.55670483,160,0.0,0.24084016680717468,78336,1.0,1746477567.9835968
0.0,25.70638084411621,53,0.07814881950616837,52,0.04425019025802612,0.0260416679084301,0.22323065996170044,25.097204208374023,79.480911755,176,0.0,0.24345272779464722,81408,1.0,1746477568.9077926
0.0,26.115886688232422,55,0.07814881950616837,54,0.03775181621313095,0.0240885429084301,0.23089179396629333,25.097204208374023,80.406197068,192,0.0,0.23249107599258423,84480,1.0,1746477569.8330982
0.0,26.160808563232422,66,0.07814881950616837,65,0.05857755243778229,0.02278645895421505,0.18543687462806702,25.097204208374023,85.490023677,280,0.0,0.15044613182544708,101376,1.0,1746477574.916893
0.0,26.355470657348633,72,0.07814881950616837,71,0.2510916590690613,0.0240885429084301,0.25301802158355713,25.097204208374023,88.265013328,328,0.0,0.24032320082187653,110592,1.0,1746477577.691922
0.0,25.896486282348633,73,0.07814881950616837,72,0.1592555046081543,0.02148437686264515,0.18894173204898834,25.097204208374023,88.727283725,336,0.0,0.25766339898109436,112128,1.0,1746477578.154201
0.0,26.46224021911621,76,0.07814881950616837,75,0.12938830256462097,0.0201822929084301,0.16534075140953064,25.097204208374023,90.11536549,360,0.0,0.1790703982114792,116736,1.0,1746477579.5422587
0.0,25.349611282348633,78,0.07814881950616837,77,0.1126796156167984,0.0260416679084301,0.15409407019615173,25.097204208374023,91.044716163,376,0.0,0.2451501339673996,119808,1.0,1746477580.4716175
0.0,26.059246063232422,87,0.07814881950616837,86,0.17785844206809998,0.02083333395421505,0.13222096860408783,25.097204208374023,95.206141879,448,0.0,0.2087850421667099,133632,1.0,1746477584.6330402
0.0,25.46809959411621,88,0.07814881950616837,87,0.16855110228061676,0.02473958395421505,0.1355677992105484,25.097204208374023,95.668168918,456,0.0,0.1890760064125061,135168,1.0,1746477585.095059
0.0,26.871095657348633,90,0.07814881950616837,89,0.15421544015407562,0.02278645895421505,0.13247515261173248,25.097204208374023,96.592166437,472,0.0,0.23916417360305786,138240,1.0,1746477586.0190656
