loss,returned_episode_lengths,returned_won_episode,update_steps,_step,returned_episode,test_returned_episode_returns,test_returned_episode,_runtime,grad_steps,qvals,test_returned_won_episode,returned_episode_returns,env_step,test_returned_episode_lengths,_timestamp
0.0,24.722658157348633,0.0,4,3,0.0221354179084301,0.06951837241649628,1.0,85.978753007,0,0.0,0.0,0.1934652179479599,6144,20.297792434692383,1746196518.7529526
0.0,22.98372459411621,0.0,17,16,0.02539062686264515,0.06951837241649628,1.0,86.828240457,0,0.0,0.0,0.1613084226846695,26112,20.297792434692383,1746196519.6024067
0.04316102713346481,23.312501907348633,0.0,35,34,0.02278645895421505,0.06951837241649628,1.0,89.111481468,32,0.12483449280261993,0.0,0.13151319324970245,53760,20.297792434692383,1746196521.8836923
0.07343954592943192,24.386720657348633,0.0,42,41,0.02539062686264515,0.06951837241649628,1.0,91.473125556,88,0.04952336102724075,0.0,0.2233557552099228,64512,20.297792434692383,1746196524.2472906
0.04910041019320488,24.64388084411621,0.0,49,48,0.02473958395421505,0.06951837241649628,1.0,93.825677958,144,0.1905529797077179,0.0,0.2354353666305542,75264,20.297792434692383,1746196526.599841
0.06008543074131012,25.396486282348633,0.0,57,56,0.02278645895421505,0.06951837241649628,1.0,96.53616178,208,0.24261590838432312,0.0,0.19995783269405365,87552,20.297792434692383,1746196529.3102992
0.050478652119636536,26.541667938232422,0.0,60,59,0.0182291679084301,0.06951837241649628,1.0,97.544179175,232,0.22424037754535675,0.0,0.21801908314228058,92160,20.297792434692383,1746196530.31833
0.11514375358819962,23.535158157348633,0.0,63,62,0.02473958395421505,0.06951837241649628,1.0,98.551756004,256,0.2811427116394043,0.0,0.21752436459064484,96768,20.297792434692383,1746196531.3259363
0.21275408565998077,26.24934959411621,0.0,85,84,0.02343750186264515,0.06951837241649628,1.0,105.986591115,432,0.20735348761081696,0.0,0.19372235238552094,130560,20.297792434692383,1746196538.7607536
0.45594316720962524,25.107423782348633,0.0,113,112,0.02473958395421505,0.06951837241649628,1.0,115.438132936,656,0.22199028730392456,0.0,0.2164923995733261,173568,20.297792434692383,1746196548.2123234
0.36740508675575256,24.53450584411621,0.0,115,114,0.0240885429084301,0.06951837241649628,1.0,116.109505412,672,0.20914188027381897,0.0,0.21799428761005402,176640,20.297792434692383,1746196548.883686
0.5615181922912598,27.080730438232422,0.0,133,132,0.0201822929084301,0.06951837241649628,1.0,122.180576373,816,0.23267124593257904,0.0,0.2638649344444275,204288,20.297792434692383,1746196554.9547095
0.39260900020599365,26.429689407348633,0.0,140,139,0.0221354179084301,0.06951837241649628,1.0,124.543742301,872,0.23530657589435577,0.0,0.23668818175792694,215040,20.297792434692383,1746196557.317891
0.46633851528167725,26.136720657348633,0.0,155,154,0.0221354179084301,0.06951837241649628,1.0,129.596224012,992,0.23902785778045654,0.0,0.24197837710380554,238080,20.297792434692383,1746196562.370399
0.4546058177947998,25.705080032348633,0.0,157,156,0.0201822929084301,0.06951837241649628,1.0,130.268351958,1008,0.23176804184913635,0.0,0.19176644086837769,241152,20.297792434692383,1746196563.0425348
0.617587685585022,25.746095657348633,0.0,162,161,0.02343750186264515,0.06951837241649628,1.0,131.951023787,1048,0.2532166838645935,0.0,0.22742390632629395,248832,20.297792434692383,1746196564.7251046
0.6819869875907898,24.979167938232422,0.0,177,176,0.02278645895421505,0.06951837241649628,1.0,137.029814615,1168,0.2596038579940796,0.0,0.24288512766361237,271872,20.297792434692383,1746196569.8038826
0.6704777479171753,22.771486282348633,0.0,189,188,0.02669270895421505,0.06951837241649628,1.0,141.071665149,1264,0.2577415704727173,0.0,0.24450300633907318,290304,20.297792434692383,1746196573.8457973
0.4839785099029541,25.465496063232422,0.0,198,197,0.02343750186264515,0.06951837241649628,1.0,144.122862543,1336,0.23655936121940613,0.0,0.2935434579849243,304128,20.297792434692383,1746196576.896986
0.5625612735748291,26.57942771911621,0.008463541977107525,206,205,0.02278645895421505,0.06951837241649628,1.0,146.810124002,1400,0.2793769836425781,0.0,0.2243439108133316,316416,20.297792434692383,1746196579.5842948
0.623481273651123,26.020183563232422,0.0,220,219,0.0240885429084301,0.06951837241649628,1.0,151.536281767,1512,0.26526859402656555,0.0,0.2760657072067261,337920,20.297792434692383,1746196584.3104517
0.6505496501922607,26.14974021911621,0.0,221,220,0.0201822929084301,0.06951837241649628,1.0,151.872297133,1520,0.2630927562713623,0.0,0.27352017164230347,339456,20.297792434692383,1746196584.6464565
0.4677999019622803,25.117189407348633,0.0,243,242,0.02148437686264515,0.06951837241649628,1.0,159.294457586,1696,0.24497245252132416,0.0,0.2256358414888382,373248,20.297792434692383,1746196592.0684593
0.4431627094745636,24.50130271911621,0.0,256,255,0.02473958395421505,0.06951837241649628,1.0,163.674923311,1800,0.2465517520904541,0.0,0.2504938840866089,393216,20.297792434692383,1746196596.449081
0.49051210284233093,26.84700584411621,0.01497395895421505,261,260,0.0221354179084301,0.06951837241649628,1.0,165.350398427,1840,0.2381133884191513,0.0,0.29731231927871704,400896,20.297792434692383,1746196598.124513
0.535286545753479,26.93880271911621,0.0,265,264,0.02343750186264515,0.06951837241649628,1.0,166.712751619,1872,0.24071405827999115,0.0,0.27124711871147156,407040,20.297792434692383,1746196599.4869165
0.5187130570411682,26.705730438232422,0.0,271,270,0.0240885429084301,0.06951837241649628,1.0,168.726069999,1920,0.24559801816940308,0.0,0.29719078540802,416256,20.297792434692383,1746196601.500266
0.42873984575271606,24.326824188232422,0.0,306,305,0.02473958395421505,0.06951837241649628,1.0,180.572517848,2200,0.2141389548778534,0.0,0.29879388213157654,470016,20.297792434692383,1746196613.3105712
0.48999613523483276,23.712892532348633,0.0,311,310,0.02473958395421505,0.06951837241649628,1.0,182.244725788,2240,0.2128797471523285,0.0,0.24884261190891266,477696,20.297792434692383,1746196615.0187457
0.4356578290462494,26.21419334411621,0.0390625037252903,320,319,0.02473958395421505,0.06951837241649628,1.0,185.283192183,2312,0.1976030468940735,0.0,0.3787209391593933,491520,20.297792434692383,1746196618.0573437
0.5080127716064453,27.164714813232422,0.02083333395421505,325,324,0.02083333395421505,0.4842968285083771,1.0,187.042741249,2352,0.21955057978630066,0.008426966145634651,0.35312774777412415,499200,38.09339904785156,1746196619.816906
0.49820011854171753,24.87239646911621,0.0,333,332,0.02148437686264515,0.4842968285083771,1.0,189.742675636,2416,0.23071086406707764,0.008426966145634651,0.29903972148895264,511488,38.09339904785156,1746196622.5168238
0.4392619729042053,25.861330032348633,0.0,350,349,0.02148437686264515,0.4842968285083771,1.0,195.4963771,2552,0.26103872060775757,0.008426966145634651,0.30905815958976746,537600,38.09339904785156,1746196628.2705286
0.39825594425201416,26.514324188232422,0.0,368,367,0.0221354179084301,0.4842968285083771,1.0,201.584744985,2696,0.27973878383636475,0.008426966145634651,0.3199930489063263,565248,38.09339904785156,1746196634.3587568
0.5119344592094421,24.344402313232422,0.0,376,375,0.0221354179084301,0.4842968285083771,1.0,204.300394878,2760,0.2641623914241791,0.008426966145634651,0.2583918869495392,577536,38.09339904785156,1746196637.074545
0.916208803653717,24.125652313232422,0.02539062686264515,407,406,0.02343750186264515,0.4842968285083771,1.0,214.760063823,3008,0.2500757575035095,0.008426966145634651,0.2758597731590271,625152,38.09339904785156,1746196647.534131
0.8113266229629517,23.791667938232422,0.0,409,408,0.0240885429084301,0.4842968285083771,1.0,215.436680913,3024,0.2502812147140503,0.008426966145634651,0.28386056423187256,628224,38.09339904785156,1746196648.210833
1.0786514282226562,26.882814407348633,0.005859375465661287,431,430,0.0221354179084301,0.4842968285083771,1.0,223.072433407,3200,0.24580425024032593,0.008426966145634651,0.30754077434539795,662016,38.09339904785156,1746196655.8465776
