loss,returned_episode,update_steps,returned_won_episode,test_returned_episode_lengths,qvals,returned_episode_lengths,test_returned_episode_returns,grad_steps,test_returned_won_episode,env_step,returned_episode_returns,test_returned_episode,_runtime,_timestamp,_step
0.18599028885364532,0.015625,457,0.0,56.91613006591797,0.4281672537326813,28.05078125,0.2540758550167084,3408,0.0,701952.0,0.07186837494373322,1.0,218.976633512,1746186294.8887813,456
0.19763724505901337,0.01302083395421505,458,0.0,56.91613006591797,0.4233151972293854,31.75520896911621,0.2540758550167084,3416,0.0,703488.0,0.0789431482553482,1.0,219.37247078,1746186295.2846305,457
0.19679036736488342,0.01497395895421505,459,0.0,56.91613006591797,0.42211800813674927,31.885417938232422,0.2540758550167084,3424,0.0,705024.0,0.09930893778800964,1.0,219.768060059,1746186295.680231,458
0.13034850358963013,0.0162760429084301,471,0.0,56.91613006591797,0.4259543716907501,29.81640625,0.2540758550167084,3520,0.0,723456.0,0.07730796933174133,1.0,224.525263093,1746186300.4374247,470
0.1746234893798828,0.014322916977107525,479,0.0,56.91613006591797,0.40884914994239807,32.02994918823242,0.2540758550167084,3584,0.0,735744.0,0.10785913467407227,1.0,227.693533327,1746186303.6056967,478
0.09991882741451263,0.014322916977107525,485,0.0,56.91613006591797,0.4552188813686371,31.08724021911621,0.2540758550167084,3632,0.0,744960.0,0.10105632990598679,1.0,230.068632588,1746186305.9807806,484
0.19702833890914917,0.0162760429084301,511,0.0,56.91613006591797,0.5281621217727661,30.121746063232422,0.2540758550167084,3840,0.0,784896.0,0.04414502903819084,1.0,240.368673733,1746186316.2808304,510
0.14072158932685852,0.015625,515,0.0,56.91613006591797,0.5319877862930298,31.09114646911621,0.2540758550167084,3872,0.0,791040.0,0.06090135872364044,1.0,241.957290987,1746186317.869463,514
0.17718999087810516,0.0162760429084301,542,0.0,56.91613006591797,0.5501270294189453,30.546875,0.2540758550167084,4088,0.0,832512.0,0.0516703724861145,1.0,252.685892986,1746186328.598044,541
0.23381894826889038,0.01692708395421505,544,0.0,56.91613006591797,0.5821616649627686,28.96484375,0.2540758550167084,4104,0.0,835584.0,0.04324743151664734,1.0,253.485221771,1746186329.3970718,543
0.33257317543029785,0.015625,551,0.0,56.91613006591797,0.460152268409729,30.58203125,0.2540758550167084,4160,0.0,846336.0,0.04265088587999344,1.0,256.288198175,1746186332.200363,550
0.2077224999666214,0.014322916977107525,574,0.0,56.91613006591797,0.3387356996536255,32.05729293823242,0.2540758550167084,4344,0.0,881664.0,0.046300970017910004,1.0,265.494221939,1746186341.4060688,573
0.2118183970451355,0.014322916977107525,578,0.0,56.91613006591797,0.35103583335876465,31.631511688232422,0.2540758550167084,4376,0.0,887808.0,0.05186653137207031,1.0,267.094540517,1746186343.006689,577
0.19438615441322327,0.015625,614,0.0,56.91613006591797,0.2858158349990845,30.842449188232422,0.2540758550167084,4664,0.0,943104.0,0.043796926736831665,1.0,281.498948043,1746186357.4110763,613
0.27595093846321106,0.01497395895421505,635,0.0,56.91613006591797,0.29992377758026123,30.135417938232422,0.2540758550167084,4832,0.0,975360.0,0.05265989154577255,1.0,289.844797606,1746186365.7569506,634
0.36115652322769165,0.013671875,642,0.0,56.91613006591797,0.3196382224559784,31.76171875,0.2540758550167084,4888,0.0,986112.0,0.039919402450323105,1.0,292.619061037,1746186368.531244,641
0.3405035138130188,0.01106770895421505,643,0.0,56.91613006591797,0.2977737784385681,32.20703125,0.2540758550167084,4896,0.0,987648.0,0.047922998666763306,1.0,293.014681592,1746186368.9268444,642
0.29517096281051636,0.015625,664,0.0,61.1514778137207,0.12914100289344788,29.90234375,0.029839273542165756,5064,0.0,1019904.0,0.04695267230272293,1.0,301.429126938,1746186377.3412726,663
0.24613580107688904,0.009765625,676,0.0,61.1514778137207,0.17901410162448883,30.21224021911621,0.029839273542165756,5160,0.0,1038336.0,0.03174569830298424,1.0,306.179062248,1746186382.0912275,675
0.25639545917510986,0.014322916977107525,727,0.0,61.1514778137207,0.2803054451942444,31.75520896911621,0.029839273542165756,5568,0.0,1116672.0,0.09382952749729156,1.0,326.369646012,1746186402.2818105,726
0.23306366801261902,0.014322916977107525,728,0.0,61.1514778137207,0.2772912085056305,31.5625,0.029839273542165756,5576,0.0,1118208.0,0.07983546704053879,1.0,326.76545941,1746186402.67762,727
0.10716184973716736,0.01302083395421505,758,0.0,61.1514778137207,0.23755861818790436,32.03125,0.029839273542165756,5816,0.0,1164288.0,0.1273244470357895,1.0,338.650843657,1746186414.563001,757
0.1168631911277771,0.014322916977107525,764,0.0,61.1514778137207,0.2259288728237152,32.044273376464844,0.029839273542165756,5864,0.0,1173504.0,0.11688628047704697,1.0,341.03093442,1746186416.943087,763
0.11962676048278809,0.014322916977107525,767,0.0,61.1514778137207,0.22867722809314728,32.11588668823242,0.029839273542165756,5888,0.0,1178112.0,0.12422613799571991,1.0,342.217807524,1746186418.1299832,766
0.06737788021564484,0.014322916977107525,818,0.0,61.1514778137207,0.07816608250141144,31.34765625,0.029839273542165756,6296,0.0,1256448.0,0.13575899600982666,1.0,362.411660072,1746186438.3238237,817
0.09108039736747742,0.014322916977107525,823,0.0,61.1514778137207,0.034576158970594406,30.940105438232422,0.029839273542165756,6336,0.0,1264128.0,0.14447572827339172,1.0,364.390831241,1746186440.3030014,822
0.04541703313589096,0.013671875,851,0.0,61.1514778137207,-0.018973443657159805,32.12760543823242,0.029839273542165756,6560,0.0,1307136.0,0.14948448538780212,1.0,375.494923273,1746186451.4070797,850
0.042021725326776505,0.014322916977107525,861,0.0,61.1514778137207,-0.0072376239113509655,32.09244918823242,0.029839273542165756,6640,0.0,1322496.0,0.16145741939544678,1.0,379.457036133,1746186455.3691745,860
0.0476919487118721,0.01302083395421505,863,0.0,61.1514778137207,-0.020328935235738754,30.31770896911621,0.029839273542165756,6656,0.0,1325568.0,0.16245821118354797,1.0,380.248584732,1746186456.160756,862
0.03907416760921478,0.012369791977107525,871,0.0,61.1514778137207,-0.0038975332863628864,31.51302146911621,0.029839273542165756,6720,0.0,1337856.0,0.1793253868818283,1.0,383.42610418,1746186459.3382628,870
0.03943997994065285,0.012369791977107525,884,0.0,61.1514778137207,-0.020203758031129837,30.30859375,0.029839273542165756,6824,0.0,1357824.0,0.15671759843826294,1.0,388.572817191,1746186464.484987,883
0.03559397906064987,0.01171875,890,0.0,61.1514778137207,-0.015185875818133354,29.90625,0.029839273542165756,6872,0.0,1367040.0,0.1604723334312439,1.0,390.952893927,1746186466.8650477,889
0.035301774740219116,0.01302083395421505,891,0.0,61.1514778137207,-0.01632828265428543,30.947917938232422,0.029839273542165756,6880,0.0,1368576.0,0.1778998225927353,1.0,391.348859964,1746186467.2610173,890
0.03566613048315048,0.01302083395421505,894,0.0,61.1514778137207,-0.026737364009022713,29.72265625,0.029839273542165756,6904,0.0,1373184.0,0.14123474061489105,1.0,392.536503072,1746186468.4486659,893
0.040036797523498535,0.01106770895421505,908,0.0,61.1514778137207,-0.05705532804131508,30.6015625,0.029839273542165756,7016,0.0,1394688.0,0.17228613793849945,1.0,398.080349334,1746186473.9924917,907
0.03098064847290516,0.01106770895421505,920,0.0,61.1514778137207,-0.03761433809995651,30.94140625,0.029839273542165756,7112,0.0,1413120.0,0.1817154884338379,1.0,402.833574726,1746186478.745734,919
0.027325410395860672,0.01171875,939,0.0,61.1514778137207,-0.049352459609508514,29.600261688232422,0.029839273542165756,7264,0.0,1442304.0,0.1714565008878708,1.0,410.354406538,1746186486.2665808,938
0.03375723212957382,0.009765625,944,0.0,61.1514778137207,-0.07186367362737656,30.08333396911621,0.029839273542165756,7304,0.0,1449984.0,0.17024600505828857,1.0,412.33396341,1746186488.246117,943
0.02293265610933304,0.01106770895421505,968,0.0,61.1514778137207,-0.0742567852139473,30.02734375,0.029839273542165756,7496,0.0,1486848.0,0.19239044189453125,1.0,421.840556088,1746186497.7527168,967
0.021670937538146973,0.012369791977107525,977,0.0,67.85417175292969,-0.07965779304504395,29.6875,0.43256786465644836,7568,0.0,1500672.0,0.1990322768688202,1.0,425.500376555,1746186501.4125314,976
0.01990170031785965,0.00911458395421505,999,0.0,67.85417175292969,-0.08810141682624817,29.54817771911621,0.43256786465644836,7744,0.0,1534464.0,0.19868913292884827,1.0,434.210905861,1746186510.1230826,998
0.018435224890708923,0.010416666977107525,1005,0.0,67.85417175292969,-0.11426949501037598,29.5859375,0.43256786465644836,7792,0.0,1543680.0,0.20473353564739227,1.0,436.587618249,1746186512.499791,1004
0.017846539616584778,0.008463541977107525,1009,0.0,67.85417175292969,-0.10017178952693939,25.390625,0.43256786465644836,7824,0.0,1549824.0,0.11886914819478989,1.0,438.170812443,1746186514.0829918,1008
0.01917213201522827,0.00911458395421505,1021,0.0,67.85417175292969,-0.11984090507030487,27.1796875,0.43256786465644836,7920,0.0,1568256.0,0.17479538917541504,1.0,442.922076769,1746186518.834269,1020
0.02142154425382614,0.009765625,1026,0.0,67.85417175292969,-0.12283814698457718,29.51302146911621,0.43256786465644836,7960,0.0,1575936.0,0.18945813179016113,1.0,444.901393397,1746186520.8135498,1025
0.016410212963819504,0.012369791977107525,1059,0.0,67.85417175292969,-0.14534622430801392,29.65234375,0.43256786465644836,8224,0.0,1626624.0,0.23123353719711304,1.0,457.967244143,1746186533.87941,1058
0.014629406854510307,0.00911458395421505,1066,0.0,67.85417175292969,-0.15568310022354126,25.390625,0.43256786465644836,8280,0.0,1637376.0,0.13935160636901855,1.0,460.73761348,1746186536.6497953,1065
0.015716049820184708,0.009765625,1068,0.0,67.85417175292969,-0.1482650637626648,28.740886688232422,0.43256786465644836,8296,0.0,1640448.0,0.19690707325935364,1.0,461.529534287,1746186537.4416623,1067
0.016501400619745255,0.00911458395421505,1082,0.0,67.85417175292969,-0.14160087704658508,29.131511688232422,0.43256786465644836,8408,0.0,1661952.0,0.22006657719612122,1.0,467.07434397,1746186542.9865155,1081
0.014759864658117294,0.01171875,1095,0.0,67.85417175292969,-0.13832241296768188,29.65625,0.43256786465644836,8512,0.0,1681920.0,0.22450260818004608,1.0,472.223138305,1746186548.1353025,1094
0.014666125178337097,0.010416666977107525,1138,0.0,67.85417175292969,-0.1400534063577652,31.96875,0.43256786465644836,8856,0.0,1747968.0,0.301425576210022,1.0,489.254661745,1746186565.166845,1137
0.014270767569541931,0.009765625,1147,0.0,67.85417175292969,-0.14295412600040436,31.13671875,0.43256786465644836,8928,0.0,1761792.0,0.2651516795158386,1.0,492.822271834,1746186568.7344363,1146
0.047079700976610184,0.012369791977107525,1166,0.0,67.85417175292969,-0.3338306248188019,31.440105438232422,0.43256786465644836,9080,0.0,1790976.0,0.27229177951812744,1.0,500.343786539,1746186576.2559664,1165
0.013212266378104687,0.00911458395421505,1192,0.0,67.85417175292969,-0.2839348316192627,30.71484375,0.43256786465644836,9288,0.0,1830912.0,0.24700747430324554,1.0,510.643163671,1746186586.5553334,1191
0.014658661559224129,0.012369791977107525,1194,0.0,67.85417175292969,-0.2926896810531616,32.005210876464844,0.43256786465644836,9304,0.0,1833984.0,0.2732211947441101,1.0,511.435023604,1746186587.3471737,1193
0.012564415112137794,0.008463541977107525,1212,0.0,67.85417175292969,-0.28455811738967896,28.79296875,0.43256786465644836,9448,0.0,1861632.0,0.20611214637756348,1.0,518.561388286,1746186594.4735544,1211
0.012691051699221134,0.01171875,1217,0.0,67.85417175292969,-0.2816929519176483,31.190105438232422,0.43256786465644836,9488,0.0,1869312.0,0.2502126097679138,1.0,520.540642081,1746186596.4528165,1216
0.01102643646299839,0.00911458395421505,1282,0.0,67.85417175292969,-0.3303292989730835,27.23567771911621,0.43256786465644836,10008,0.0,1969152.0,0.22426167130470276,1.0,546.302001694,1746186622.2141721,1281
0.013231951743364334,0.00911458395421505,1329,0.0,75.35675048828125,-0.32359451055526733,30.48828125,0.629302978515625,10384,0.0,2041344.0,0.30455833673477173,0.9999999403953552,565.008356983,1746186640.9205003,1328
0.011292354203760624,0.008463541977107525,1357,0.0,75.35675048828125,-0.3089558780193329,29.190105438232422,0.629302978515625,10608,0.0,2084352.0,0.2624293863773346,0.9999999403953552,576.106943134,1746186652.0189657,1356
0.013585515320301056,0.010416666977107525,1373,0.0,75.35675048828125,-0.33481964468955994,27.8125,0.629302978515625,10736,0.0,2108928.0,0.2615175247192383,0.9999999403953552,582.441031552,1746186658.35318,1372
0.02100345492362976,0.008463541977107525,1405,0.0,75.35675048828125,-0.41242456436157227,28.953125,0.629302978515625,10992,0.0,2158080.0,0.24762992560863495,0.9999999403953552,595.107757317,1746186671.0199132,1404
0.01537879928946495,0.009765625,1433,0.0,75.35675048828125,-0.39136871695518494,31.3046875,0.629302978515625,11216,0.0,2201088.0,0.30557772517204285,0.9999999403953552,606.195906654,1746186682.1080704,1432
0.011252087540924549,0.009765625,1442,0.0,75.35675048828125,-0.37627607583999634,29.834636688232422,0.629302978515625,11288,0.0,2214912.0,0.293042927980423,0.9999999403953552,609.758278112,1746186685.6704476,1441
0.012777166441082954,0.008463541977107525,1445,0.0,75.35675048828125,-0.3643122911453247,28.584636688232422,0.629302978515625,11312,0.0,2219520.0,0.25146788358688354,0.9999999403953552,610.949062744,1746186686.861223,1444
0.009443437680602074,0.008463541977107525,1448,0.0,75.35675048828125,-0.37586236000061035,27.447917938232422,0.629302978515625,11336,0.0,2224128.0,0.2542594075202942,0.9999999403953552,612.13605667,1746186688.0482316,1447
0.010144110769033432,0.009765625,1451,0.0,75.35675048828125,-0.3832191824913025,28.9765625,0.629302978515625,11360,0.0,2228736.0,0.26637840270996094,0.9999999403953552,613.323490602,1746186689.2356348,1450
0.00962624792009592,0.0078125,1452,0.0,75.35675048828125,-0.37525588274002075,30.963542938232422,0.629302978515625,11368,0.0,2230272.0,0.28817304968833923,0.9999999403953552,613.719521721,1746186689.6316726,1451
0.009547161869704723,0.008463541977107525,1467,0.0,75.35675048828125,-0.3967796564102173,28.494792938232422,0.629302978515625,11488,0.0,2253312.0,0.26143962144851685,0.9999999403953552,619.660683732,1746186695.5728385,1466
0.009629766456782818,0.00911458395421505,1468,0.0,75.35675048828125,-0.3894863426685333,30.00390625,0.629302978515625,11496,0.0,2254848.0,0.2718491554260254,0.9999999403953552,620.056521045,1746186695.9686737,1467
0.011166089214384556,0.0078125,1478,0.0,75.35675048828125,-0.3931562304496765,29.5703125,0.629302978515625,11576,0.0,2270208.0,0.2812613248825073,0.9999999403953552,624.014594019,1746186699.9267523,1477
0.013554597273468971,0.0078125,1490,0.0,75.35675048828125,-0.416265070438385,28.984375,0.629302978515625,11672,0.0,2288640.0,0.25666332244873047,0.9999999403953552,628.772006928,1746186704.684184,1489
0.009016187861561775,0.009765625,1503,0.0,75.35675048828125,-0.45411062240600586,30.734375,0.629302978515625,11776,0.0,2308608.0,0.3061158061027527,0.9999999403953552,633.919163881,1746186709.8313496,1502
0.010622002184391022,0.009765625,1517,0.0,75.35675048828125,-0.451601505279541,31.06380271911621,0.629302978515625,11888,0.0,2330112.0,0.2835841178894043,0.9999999403953552,639.461407589,1746186715.3735683,1516
0.009034734219312668,0.00911458395421505,1552,0.0,75.35675048828125,-0.45346304774284363,28.70833396911621,0.629302978515625,12168,0.0,2383872.0,0.27023518085479736,0.9999999403953552,653.326911479,1746186729.2390738,1551
0.009400097653269768,0.008463541977107525,1554,0.0,75.35675048828125,-0.45802193880081177,29.26302146911621,0.629302978515625,12184,0.0,2386944.0,0.26145827770233154,0.9999999403953552,654.118735267,1746186730.0309002,1553
0.009291020222008228,0.0078125,1570,0.0,75.35675048828125,-0.4570576548576355,25.80859375,0.629302978515625,12312,0.0,2411520.0,0.21652266383171082,0.9999999403953552,660.451839032,1746186736.363968,1569
0.00894278846681118,0.008463541977107525,1572,0.0,75.35675048828125,-0.46390068531036377,28.36067771911621,0.629302978515625,12328,0.0,2414592.0,0.2654416263103485,0.9999999403953552,661.245975008,1746186737.158134,1571
0.013873538002371788,0.0078125,1589,0.0,75.35675048828125,-0.39320993423461914,27.90755271911621,0.629302978515625,12464,0.0,2440704.0,0.23978988826274872,0.9999999403953552,667.975801475,1746186743.8879485,1588
0.014588656835258007,0.008463541977107525,1602,0.0,75.35675048828125,-0.42241930961608887,27.859375,0.629302978515625,12568,0.0,2460672.0,0.2501227557659149,0.9999999403953552,673.129871647,1746186749.042009,1601
0.016489120200276375,0.0078125,1625,0.0,85.21052551269531,-0.44866394996643066,29.79036521911621,0.716935396194458,12752,0.0,2496000.0,0.2585272490978241,1.0,682.338707346,1746186758.2508945,1624
0.017284244298934937,0.00911458395421505,1635,0.0,85.21052551269531,-0.43601709604263306,28.9765625,0.716935396194458,12832,0.0,2511360.0,0.2595386207103729,1.0,686.298062962,1746186762.2102249,1634
0.009364016354084015,0.008463541977107525,1639,0.0,85.21052551269531,-0.444444864988327,27.515625,0.716935396194458,12864,0.0,2517504.0,0.2411099672317505,1.0,687.88158697,1746186763.7937565,1638
0.011562851257622242,0.008463541977107525,1640,0.0,85.21052551269531,-0.4465644955635071,27.04036521911621,0.716935396194458,12872,0.0,2519040.0,0.23997053503990173,1.0,688.277508306,1746186764.1896627,1639
0.010778152383863926,0.0078125,1672,0.0,85.21052551269531,-0.4497334957122803,27.490886688232422,0.716935396194458,13128,0.0,2568192.0,0.21731063723564148,1.0,700.949807408,1746186776.8619533,1671
0.009645388461649418,0.008463541977107525,1682,0.0,85.21052551269531,-0.45933374762535095,28.84505271911621,0.716935396194458,13208,0.0,2583552.0,0.2575361430644989,1.0,704.90992301,1746186780.822081,1681
0.010984133929014206,0.0078125,1700,0.0,85.21052551269531,-0.46659594774246216,28.26692771911621,0.716935396194458,13352,0.0,2611200.0,0.26076507568359375,1.0,712.035165488,1746186787.9473372,1699
0.009594018571078777,0.00911458395421505,1703,0.0,85.21052551269531,-0.4725436568260193,26.76171875,0.716935396194458,13376,0.0,2615808.0,0.2331150770187378,1.0,713.223218942,1746186789.1353917,1702
0.009754686616361141,0.0078125,1708,0.0,85.21052551269531,-0.47877323627471924,27.81380271911621,0.716935396194458,13416,0.0,2623488.0,0.24400357902050018,1.0,715.20213188,1746186791.1142273,1707
0.011285512708127499,0.0078125,1712,0.0,85.21052551269531,-0.4761940836906433,28.23828125,0.716935396194458,13448,0.0,2629632.0,0.2607003450393677,1.0,716.805953499,1746186792.7180483,1711
0.010430506430566311,0.008463541977107525,1719,0.0,85.21052551269531,-0.49054601788520813,28.18489646911621,0.716935396194458,13504,0.0,2640384.0,0.26531708240509033,1.0,719.575876846,1746186795.4880412,1718
0.011993274092674255,0.008463541977107525,1723,0.0,85.21052551269531,-0.4855162501335144,27.6015625,0.716935396194458,13536,0.0,2646528.0,0.24476704001426697,1.0,721.168664473,1746186797.080666,1722
0.01475326344370842,0.0078125,1744,0.0,85.21052551269531,-0.5301638841629028,27.04296875,0.716935396194458,13704,0.0,2678784.0,0.22335372865200043,1.0,729.484015286,1746186805.3961868,1743
0.012931406497955322,0.0078125,1749,0.0,85.21052551269531,-0.5329985022544861,29.510417938232422,0.716935396194458,13744,0.0,2686464.0,0.2856467366218567,1.0,731.466468091,1746186807.378635,1748
0.008706674911081791,0.0078125,1770,0.0,85.21052551269531,-0.6468877792358398,26.580730438232422,0.716935396194458,13912,0.0,2718720.0,0.2209772765636444,1.0,739.780057758,1746186815.6922276,1769
0.008053508587181568,0.008463541977107525,1779,0.0,85.21052551269531,-0.6514831781387329,27.94921875,0.716935396194458,13984,0.0,2732544.0,0.25192028284072876,1.0,743.342758373,1746186819.254923,1778
0.009652269072830677,0.0078125,1794,0.0,85.21052551269531,-0.6472479701042175,26.70703125,0.716935396194458,14104,0.0,2755584.0,0.2446754425764084,1.0,749.282186697,1746186825.1943593,1793
0.012897619977593422,0.0078125,1796,0.0,85.21052551269531,-0.6346763372421265,27.190105438232422,0.716935396194458,14120,0.0,2758656.0,0.22517691552639008,1.0,750.073738659,1746186825.9859083,1795
0.014284593984484673,0.0078125,1808,0.0,85.21052551269531,-0.6368398666381836,26.23958396911621,0.716935396194458,14216,0.0,2777088.0,0.21829573810100555,1.0,754.827016324,1746186830.7391868,1807
0.01653149537742138,0.0078125,1812,0.0,85.21052551269531,-0.6276715993881226,26.924480438232422,0.716935396194458,14248,0.0,2783232.0,0.23341922461986542,1.0,756.410178198,1746186832.3223658,1811
0.014161387458443642,0.008463541977107525,1817,0.0,85.21052551269531,-0.6229221820831299,26.428386688232422,0.716935396194458,14288,0.0,2790912.0,0.2392907589673996,1.0,758.389549432,1746186834.301718,1816
0.008261190727353096,0.0078125,1826,0.0,85.21052551269531,-0.6281191110610962,28.95833396911621,0.716935396194458,14360,0.0,2804736.0,0.27829036116600037,1.0,761.951167842,1746186837.8633292,1825
0.007995648309588432,0.0078125,1836,0.0,85.21052551269531,-0.6380736827850342,26.10677146911621,0.716935396194458,14440,0.0,2820096.0,0.22411271929740906,1.0,765.914224519,1746186841.82636,1835
0.013363057747483253,0.0078125,1842,0.0,85.21052551269531,-0.646803081035614,25.065105438232422,0.716935396194458,14488,0.0,2829312.0,0.2158503532409668,1.0,768.288275163,1746186844.200452,1841
0.0141992699354887,0.008463541977107525,1854,0.0,85.21052551269531,-0.5814239978790283,24.640625,0.716935396194458,14584,0.0,2847744.0,0.18133211135864258,1.0,773.045463444,1746186848.9576488,1853
0.012555019930005074,0.0078125,1856,0.0,85.21052551269531,-0.5804336071014404,27.303386688232422,0.716935396194458,14600,0.0,2850816.0,0.24251793324947357,1.0,773.837060993,1746186849.749242,1855
