update_steps,test_returned_episode_lengths,test_returned_episode,_step,returned_episode_returns,returned_won_episode,grad_steps,test_returned_episode_returns,returned_episode,returned_episode_lengths,_runtime,qvals,loss,test_returned_won_episode,env_step,_timestamp
1649,19.385284423828125,1.0,1648,0.8473249077796936,0.1653645932674408,12944,1.0651028156280518,0.0462239608168602,16.777996063232422,801.293154925,-1.1098995208740234,0.7735761404037476,0.2326478213071823,2532864.0,1746169593.003436
1650,19.385284423828125,1.0,1649,0.7858902215957642,0.12890625,12952,1.0651028156280518,0.0468750037252903,16.15364646911621,801.744647909,-1.092353105545044,0.7548808455467224,0.2326478213071823,2534400.0,1746169593.454907
1665,19.385284423828125,1.0,1664,0.7939513325691223,0.1334635466337204,13072,1.0651028156280518,0.0494791679084301,16.162761688232422,808.532532062,-1.208868145942688,0.7414294481277466,0.2326478213071823,2557440.0,1746169600.2428184
1667,19.385284423828125,1.0,1666,0.8131393194198608,0.1302083432674408,13088,1.0651028156280518,0.0475260429084301,16.580078125,809.434578138,-1.1730387210845947,0.7914158701896667,0.2326478213071823,2560512.0,1746169601.1448255
1677,19.385284423828125,1.0,1676,0.8141455054283142,0.1529947966337204,13168,1.0651028156280518,0.0481770858168602,16.20247459411621,814.001533783,-1.336911916732788,0.7897395491600037,0.2326478213071823,2575872.0,1746169605.7117379
1678,19.385284423828125,1.0,1677,0.7249408960342407,0.0566406287252903,13176,1.0651028156280518,0.0488281287252903,16.517578125,814.455496999,-1.305208444595337,0.7904781699180603,0.2326478213071823,2577408.0,1746169606.1657357
1686,19.385284423828125,1.0,1685,0.7013850212097168,0.0572916679084301,13240,1.0651028156280518,0.0494791679084301,16.154296875,818.103127458,-1.2681210041046143,0.7120403051376343,0.2326478213071823,2589696.0,1746169609.8134096
1724,19.385284423828125,1.0,1723,0.7287998795509338,0.0742187574505806,13544,1.0651028156280518,0.0481770858168602,16.4765625,835.392593669,-1.5972720384597778,1.1217944622039795,0.2326478213071823,2648064.0,1746169627.1028411
1779,19.385284423828125,1.0,1778,0.8832269310951233,0.1783854216337204,13984,1.0651028156280518,0.0449218787252903,17.033203125,860.432596296,-1.4288554191589355,1.0713648796081543,0.2326478213071823,2732544.0,1746169652.142852
1788,19.385284423828125,1.0,1787,0.7950995564460754,0.1087239608168602,14056,1.0651028156280518,0.0468750037252903,16.91015625,864.506601518,-1.3939237594604492,1.0182143449783325,0.2326478213071823,2746368.0,1746169656.2168565
1811,19.385284423828125,1.0,1810,0.8521544337272644,0.1614583432674408,14240,1.0651028156280518,0.0449218787252903,17.349609375,874.940753515,-1.3914728164672852,1.1158552169799805,0.2326478213071823,2781696.0,1746169666.650896
1818,19.385284423828125,1.0,1817,0.8351089954376221,0.1471354216337204,14296,1.0651028156280518,0.0475260429084301,16.8046875,878.143055319,-1.3786498308181763,1.128389835357666,0.2326478213071823,2792448.0,1746169669.8532805
1824,19.385284423828125,1.0,1823,0.8722657561302185,0.1803385466337204,14344,1.0651028156280518,0.0462239608168602,16.994140625,880.877186085,-1.480487585067749,1.077417254447937,0.2326478213071823,2801664.0,1746169672.5874465
1833,19.385284423828125,1.0,1832,0.8397728800773621,0.1471354216337204,14416,1.0651028156280518,0.0455729179084301,17.194011688232422,884.934003248,-1.5007833242416382,0.8913076519966125,0.2326478213071823,2815488.0,1746169676.6442409
1872,19.385284423828125,1.0,1871,0.774479329586029,0.1009114608168602,14728,1.0651028156280518,0.0455729179084301,17.078125,902.701969305,-1.7834389209747314,0.9041787385940552,0.2326478213071823,2875392.0,1746169694.4122434
1885,19.385284423828125,1.0,1884,0.8521662950515747,0.1555989682674408,14832,1.0651028156280518,0.0449218787252903,17.121746063232422,908.680135492,-1.6468431949615479,0.9940811991691589,0.2326478213071823,2895360.0,1746169700.3902667
1886,19.385284423828125,1.0,1885,0.8558713793754578,0.1647135466337204,14840,1.0651028156280518,0.0462239608168602,17.092449188232422,909.13034009,-1.6617825031280518,1.0137903690338135,0.2326478213071823,2896896.0,1746169700.8405929
1891,19.385284423828125,1.0,1890,0.8750001788139343,0.1686197966337204,14880,1.0651028156280518,0.0442708358168602,17.084636688232422,911.381996979,-1.6561790704727173,0.9823516607284546,0.2326478213071823,2904576.0,1746169703.092291
1930,19.385284423828125,1.0,1929,0.8339726328849792,0.1503906399011612,15192,1.0651028156280518,0.0462239608168602,16.892578125,929.125756125,-1.642540693283081,0.8763978481292725,0.2326478213071823,2964480.0,1746169720.8355298
1942,19.385284423828125,1.0,1941,0.8817827701568604,0.1848958432674408,15288,1.0651028156280518,0.0462239608168602,17.178386688232422,934.613382031,-1.6482133865356445,1.1080127954483032,0.2326478213071823,2982912.0,1746169726.322989
1947,19.385284423828125,1.0,1946,0.811221718788147,0.12890625,15328,1.0651028156280518,0.0468750037252903,16.60286521911621,936.910089858,-1.6552653312683105,1.0407212972640991,0.2326478213071823,2990592.0,1746169728.620366
1966,20.00197982788086,1.0,1965,0.8068065047264099,0.1302083432674408,15480,1.1820822954177856,0.0475260429084301,16.50911521911621,945.625812571,-1.586942195892334,1.1164205074310303,0.3191419243812561,3019776.0,1746169737.3361273
1990,20.00197982788086,1.0,1989,0.8241952061653137,0.1328125,15672,1.1820822954177856,0.0481770858168602,16.63802146911621,956.575529253,-1.5334584712982178,1.1325860023498535,0.3191419243812561,3056640.0,1746169748.2857373
2005,20.00197982788086,1.0,2004,0.810653567314148,0.1295572966337204,15792,1.1820822954177856,0.0475260429084301,16.397136688232422,963.407153029,-1.474948763847351,1.146655797958374,0.3191419243812561,3079680.0,1746169755.1166706
2007,20.00197982788086,1.0,2006,0.8330966830253601,0.1419270932674408,15808,1.1820822954177856,0.0462239608168602,16.73046875,964.315117743,-1.4638595581054688,1.190704107284546,0.3191419243812561,3082752.0,1746169756.024807
2013,20.00197982788086,1.0,2012,0.8243017792701721,0.1523437649011612,15856,1.1820822954177856,0.0442708358168602,17.201824188232422,967.033593536,-1.4454474449157715,1.1610150337219238,0.3191419243812561,3091968.0,1746169758.7432575
2014,20.00197982788086,1.0,2013,0.8377605080604553,0.1536458432674408,15864,1.1820822954177856,0.0455729179084301,17.046875,967.489474408,-1.4723265171051025,1.1345179080963135,0.3191419243812561,3093504.0,1746169759.1992106
2025,20.00197982788086,1.0,2024,0.8086530566215515,0.1243489682674408,15952,1.1820822954177856,0.0468750037252903,16.69270896911621,972.485878314,-1.4686917066574097,1.4272297620773315,0.3191419243812561,3110400.0,1746169764.1956847
2040,20.00197982788086,1.0,2039,0.8275924324989319,0.1334635466337204,16072,1.1820822954177856,0.0475260429084301,16.767578125,979.319909524,-1.4364345073699951,1.2587358951568604,0.3191419243812561,3133440.0,1746169771.0299635
2049,20.00197982788086,1.0,2048,0.7981297969818115,0.1263020932674408,16144,1.1820822954177856,0.0475260429084301,16.537109375,983.430049527,-1.3925471305847168,1.359618902206421,0.3191419243812561,3147264.0,1746169775.1397693
2066,20.00197982788086,1.0,2065,0.8412287831306458,0.1393229216337204,16280,1.1820822954177856,0.0455729179084301,17.25130271911621,991.12405891,-1.5434348583221436,1.2588540315628052,0.3191419243812561,3173376.0,1746169782.8336084
2068,20.00197982788086,1.0,2067,0.9181937575340271,0.2063802182674408,16296,1.1820822954177856,0.0462239608168602,17.3671875,992.02936014,-1.59501314163208,1.2729164361953735,0.3191419243812561,3176448.0,1746169783.7390058
2070,20.00197982788086,1.0,2069,0.8050664067268372,0.12890625,16312,1.1820822954177856,0.0455729179084301,16.93294334411621,992.940793519,-1.5864510536193848,1.379689335823059,0.3191419243812561,3179520.0,1746169784.6505365
2076,20.00197982788086,1.0,2075,0.8900332450866699,0.1894531399011612,16360,1.1820822954177856,0.0462239608168602,17.022136688232422,995.682288586,-1.6913268566131592,1.313920497894287,0.3191419243812561,3188736.0,1746169787.3916788
2088,20.00197982788086,1.0,2087,0.8652463555335999,0.1673177182674408,16456,1.1820822954177856,0.0449218787252903,17.28059959411621,1001.110748148,-1.634018898010254,1.1908073425292969,0.3191419243812561,3207168.0,1746169792.8206906
2094,20.00197982788086,1.0,2093,0.8647373914718628,0.1529947966337204,16504,1.1820822954177856,0.0455729179084301,17.16927146911621,1003.85169642,-1.6114078760147095,1.1860231161117554,0.3191419243812561,3216384.0,1746169795.5613317
2105,20.00197982788086,1.0,2104,0.9824811816215515,0.255859375,16592,1.1820822954177856,0.0462239608168602,17.260417938232422,1008.829523581,-1.5670905113220215,1.215306282043457,0.3191419243812561,3233280.0,1746169800.5393226
2106,20.00197982788086,1.0,2105,0.8502486944198608,0.1484375149011612,16600,1.1820822954177856,0.0462239608168602,17.06966209411621,1009.282490759,-1.561682939529419,1.1733057498931885,0.3191419243812561,3234816.0,1746169800.9922283
2120,20.00197982788086,1.0,2119,0.8316762447357178,0.1503906399011612,16712,1.1820822954177856,0.0462239608168602,16.881511688232422,1015.642844767,-1.7501163482666016,1.2275981903076172,0.3191419243812561,3256320.0,1746169807.352641
2126,20.00197982788086,1.0,2125,0.9241833090782166,0.2187500149011612,16760,1.1820822954177856,0.0455729179084301,17.010417938232422,1018.369185307,-1.6463682651519775,1.217776894569397,0.3191419243812561,3265536.0,1746169810.0790577
2157,20.00197982788086,1.0,2156,0.8427557945251465,0.1471354216337204,17008,1.1820822954177856,0.0462239608168602,17.01888084411621,1032.514804456,-1.7702491283416748,0.9261925220489502,0.3191419243812561,3313152.0,1746169824.224873
2172,20.00197982788086,1.0,2171,0.7738519310951233,0.0937500074505806,17128,1.1820822954177856,0.0481770858168602,16.291015625,1039.303190034,-1.7137744426727295,1.0562248229980469,0.3191419243812561,3336192.0,1746169831.013445
2184,20.00197982788086,1.0,2183,0.7996450066566467,0.1236979216337204,17224,1.1820822954177856,0.0468750037252903,16.176433563232422,1044.730931129,-1.6489558219909668,1.0889843702316284,0.3191419243812561,3354624.0,1746169836.4411874
2190,20.00197982788086,1.0,2189,0.7872752547264099,0.1139322966337204,17272,1.1820822954177856,0.0481770858168602,16.49349021911621,1047.467386866,-1.7711386680603027,1.088076114654541,0.3191419243812561,3363840.0,1746169839.1776695
2204,20.00197982788086,1.0,2203,0.8170929551124573,0.1360677182674408,17384,1.1820822954177856,0.0481770858168602,16.41731834411621,1053.803389993,-1.8342536687850952,1.2121953964233398,0.3191419243812561,3385344.0,1746169845.513691
2234,20.00197982788086,1.0,2233,0.8774977922439575,0.1855468899011612,17624,1.1820822954177856,0.0468750037252903,16.51953125,1067.438096567,-1.9934853315353394,1.062730312347412,0.3191419243812561,3431424.0,1746169859.1481645
2255,20.00197982788086,1.0,2254,0.7552558183670044,0.1126302108168602,17792,1.1820822954177856,0.0501302108168602,15.971355438232422,1076.96360818,-1.824711561203003,1.140087366104126,0.3191419243812561,3463680.0,1746169868.6738572
2260,20.00197982788086,1.0,2259,0.7347894310951233,0.0787760466337204,17832,1.1820822954177856,0.0494791679084301,16.25911521911621,1079.248648168,-1.8090214729309082,1.1268863677978516,0.3191419243812561,3471360.0,1746169870.9588492
2277,19.432050704956055,0.9999999403953552,2276,0.7274267077445984,0.0826822966337204,17968,1.034003496170044,0.0494791679084301,15.708333969116211,1087.07359609,-1.8556616306304932,1.179209589958191,0.21217948198318481,3497472.0,1746169878.7838724
2279,19.432050704956055,0.9999999403953552,2278,0.9299835562705994,0.2122395932674408,17984,1.034003496170044,0.0468750037252903,17.06640625,1087.973155373,-1.8669383525848389,1.1563999652862549,0.21217948198318481,3500544.0,1746169879.6834528
2317,19.432050704956055,0.9999999403953552,2316,0.9135655164718628,0.2024739682674408,18288,1.034003496170044,0.0455729179084301,17.12890625,1105.179784795,-1.6536136865615845,1.105812907218933,0.21217948198318481,3558912.0,1746169896.890043
2337,19.432050704956055,0.9999999403953552,2336,0.9224905967712402,0.2154947966337204,18448,1.034003496170044,0.0455729179084301,17.169921875,1114.236932298,-1.6602507829666138,0.9752751588821411,0.21217948198318481,3589632.0,1746169905.9471612
2359,19.432050704956055,0.9999999403953552,2358,0.9487217664718628,0.2376302182674408,18624,1.034003496170044,0.0455729179084301,17.251953125,1124.210247848,-1.692491054534912,1.0368901491165161,0.21217948198318481,3623424.0,1746169915.9203062
2400,19.432050704956055,0.9999999403953552,2399,0.888447105884552,0.1816406399011612,18952,1.034003496170044,0.0468750037252903,17.01302146911621,1142.77526873,-2.0810866355895996,1.0244301557540894,0.21217948198318481,3686400.0,1746169934.4855897
2401,19.432050704956055,0.9999999403953552,2400,0.8605943322181702,0.1673177182674408,18960,1.034003496170044,0.0462239608168602,16.92317771911621,1143.228484915,-2.0673680305480957,1.0309216976165771,0.21217948198318481,3687936.0,1746169934.9387927
2403,19.432050704956055,0.9999999403953552,2402,0.8675782084465027,0.1614583432674408,18976,1.034003496170044,0.0462239608168602,17.095703125,1144.130618706,-2.0354413986206055,1.0059733390808105,0.21217948198318481,3691008.0,1746169935.840922
2404,19.432050704956055,0.9999999403953552,2403,0.8431583046913147,0.1490885466337204,18984,1.034003496170044,0.0462239608168602,16.78515625,1144.614052243,-2.028895854949951,1.0529131889343262,0.21217948198318481,3692544.0,1746169936.3241334
2407,19.432050704956055,0.9999999403953552,2406,0.8594224452972412,0.1705729216337204,19008,1.034003496170044,0.0462239608168602,16.567058563232422,1145.964790672,-2.068014621734619,1.0319111347198486,0.21217948198318481,3697152.0,1746169937.675062
2409,19.432050704956055,0.9999999403953552,2408,0.9248107075691223,0.2050781399011612,19024,1.034003496170044,0.0449218787252903,17.303386688232422,1146.866474869,-2.0404508113861084,1.0303459167480469,0.21217948198318481,3700224.0,1746169938.5767398
2432,19.432050704956055,0.9999999403953552,2431,0.8265863060951233,0.1464843899011612,19208,1.034003496170044,0.0475260429084301,16.4921875,1157.278384977,-2.1140830516815186,1.1167430877685547,0.21217948198318481,3735552.0,1746169948.988653
2483,19.432050704956055,0.9999999403953552,2482,0.8275806307792664,0.134765625,19616,1.034003496170044,0.0468750037252903,16.83724021911621,1180.320322961,-1.9103949069976807,1.2557578086853027,0.21217948198318481,3813888.0,1746169972.0306482
2488,19.432050704956055,0.9999999403953552,2487,0.8332151174545288,0.1438802182674408,19656,1.034003496170044,0.0481770858168602,16.48828125,1182.581431334,-1.7935824394226074,1.356583833694458,0.21217948198318481,3821568.0,1746169974.2917063
2494,19.432050704956055,0.9999999403953552,2493,0.7961057424545288,0.0963541716337204,19704,1.034003496170044,0.0462239608168602,17.291015625,1185.311003064,-1.8961976766586304,1.138587236404419,0.21217948198318481,3830784.0,1746169977.0212936
2518,19.432050704956055,0.9999999403953552,2517,0.7998107075691223,0.1132812574505806,19896,1.034003496170044,0.0462239608168602,16.80599021911621,1196.15723138,-2.1145083904266357,1.1246616840362549,0.21217948198318481,3867648.0,1746169987.8675356
2549,19.432050704956055,0.9999999403953552,2548,0.8799006342887878,0.1751302182674408,20144,1.034003496170044,0.0475260429084301,16.82161521911621,1210.158221217,-2.058788776397705,1.0813989639282227,0.21217948198318481,3915264.0,1746170001.8685186
2568,19.432050704956055,0.9999999403953552,2567,0.8549124598503113,0.1516927182674408,20296,1.034003496170044,0.0468750037252903,17.189453125,1218.797281955,-2.073535442352295,1.1536414623260498,0.21217948198318481,3944448.0,1746170010.5073931
2605,20.712017059326172,0.9999999403953552,2604,0.8392401933670044,0.1549479216337204,20592,1.3366703987121582,0.0468750037252903,16.949871063232422,1235.665231549,-1.939972162246704,1.411145806312561,0.43652933835983276,4001280.0,1746170027.375541
2619,20.712017059326172,0.9999999403953552,2618,0.839618980884552,0.1354166716337204,20704,1.3366703987121582,0.0462239608168602,17.319011688232422,1241.991299977,-1.999824047088623,1.4458234310150146,0.43652933835983276,4022784.0,1746170033.701612
2627,20.712017059326172,0.9999999403953552,2626,0.8504262566566467,0.1536458432674408,20768,1.3366703987121582,0.0468750037252903,16.666667938232422,1245.62826282,-2.1202311515808105,1.334782361984253,0.43652933835983276,4035072.0,1746170037.3385506
2636,20.712017059326172,0.9999999403953552,2635,0.8279476165771484,0.12890625,20840,1.3366703987121582,0.0455729179084301,16.791015625,1249.698964224,-2.1862268447875977,1.448345422744751,0.43652933835983276,4048896.0,1746170041.4092255
2648,20.712017059326172,0.9999999403953552,2647,1.0296401977539062,0.2819010615348816,20936,1.3366703987121582,0.0455729179084301,17.46809959411621,1255.1365284,-2.0728769302368164,1.2889177799224854,0.43652933835983276,4067328.0,1746170046.8468232
2668,20.712017059326172,0.9999999403953552,2667,0.9520360827445984,0.2220052182674408,21096,1.3366703987121582,0.0455729179084301,17.576171875,1264.186990454,-2.2109718322753906,1.2254390716552734,0.43652933835983276,4098048.0,1746170055.8970625
2669,20.712017059326172,0.9999999403953552,2668,0.7938685417175293,0.1048177108168602,21104,1.3366703987121582,0.0462239608168602,16.80989646911621,1264.636988995,-2.2415289878845215,1.152296781539917,0.43652933835983276,4099584.0,1746170056.3472428
2674,20.712017059326172,0.9999999403953552,2673,0.9236862063407898,0.2102864682674408,21144,1.3366703987121582,0.0462239608168602,17.428386688232422,1266.890360097,-2.2525901794433594,1.1612439155578613,0.43652933835983276,4107264.0,1746170058.6006694
2682,20.712017059326172,0.9999999403953552,2681,0.9011009931564331,0.2076822966337204,21208,1.3366703987121582,0.0462239608168602,16.61653709411621,1270.507952928,-2.262906551361084,1.073585033416748,0.43652933835983276,4119552.0,1746170062.2181838
2687,20.712017059326172,0.9999999403953552,2686,0.8666905164718628,0.1627604216337204,21248,1.3366703987121582,0.0475260429084301,16.697265625,1272.761917211,-2.3382456302642822,1.140763521194458,0.43652933835983276,4127232.0,1746170064.472175
2698,20.712017059326172,0.9999999403953552,2697,0.9554215669631958,0.2473958432674408,21336,1.3366703987121582,0.0475260429084301,16.94270896911621,1277.734887087,-2.360424280166626,1.131060242652893,0.43652933835983276,4144128.0,1746170069.4451833
2708,20.712017059326172,0.9999999403953552,2707,0.8750829696655273,0.1764322966337204,21416,1.3366703987121582,0.0481770858168602,16.42903709411621,1282.241797806,-2.3304312229156494,1.2196667194366455,0.43652933835983276,4159488.0,1746170073.9521182
2720,20.712017059326172,0.9999999403953552,2719,0.9261364936828613,0.2083333432674408,21512,1.3366703987121582,0.0468750037252903,16.896484375,1287.673485222,-2.3050365447998047,1.248903751373291,0.43652933835983276,4177920.0,1746170079.383794
2731,20.712017059326172,0.9999999403953552,2730,0.9069485068321228,0.1842447966337204,21600,1.3366703987121582,0.0475260429084301,17.1640625,1292.611313482,-2.18296480178833,1.3341976404190063,0.43652933835983276,4194816.0,1746170084.3214633
2733,20.712017059326172,0.9999999403953552,2732,0.8645716309547424,0.1725260466337204,21616,1.3366703987121582,0.0475260429084301,16.7734375,1293.501316795,-2.1435046195983887,1.345933198928833,0.43652933835983276,4197888.0,1746170085.2116606
2734,20.712017059326172,0.9999999403953552,2733,0.8623698949813843,0.1673177182674408,21624,1.3366703987121582,0.0468750037252903,16.66341209411621,1293.946873998,-2.199636459350586,1.3696045875549316,0.43652933835983276,4199424.0,1746170085.6572194
2743,20.712017059326172,0.9999999403953552,2742,0.9010536670684814,0.2018229216337204,21696,1.3366703987121582,0.0468750037252903,17.013671875,1297.993840426,-2.115694046020508,1.3409008979797363,0.43652933835983276,4213248.0,1746170089.704157
2763,20.712017059326172,0.9999999403953552,2762,0.8553860187530518,0.1692708432674408,21856,1.3366703987121582,0.0468750037252903,16.36653709411621,1306.934905485,-2.1613998413085938,1.385995626449585,0.43652933835983276,4243968.0,1746170098.6452293
2771,20.712017059326172,0.9999999403953552,2770,0.8674835562705994,0.1523437649011612,21920,1.3366703987121582,0.0462239608168602,17.03059959411621,1310.547132284,-2.128431797027588,1.3909955024719238,0.43652933835983276,4256256.0,1746170102.2574272
2801,20.712017059326172,0.9999999403953552,2800,0.9551374316215515,0.2239583432674408,22160,1.3366703987121582,0.0468750037252903,17.145183563232422,1323.950477843,-2.534804344177246,1.3112640380859375,0.43652933835983276,4302336.0,1746170115.6608212
2807,20.712017059326172,0.9999999403953552,2806,0.8594106435775757,0.1529947966337204,22208,1.3366703987121582,0.0449218787252903,17.08528709411621,1326.632874819,-2.439694404602051,1.1789331436157227,0.43652933835983276,4311552.0,1746170118.34311
2859,20.712017059326172,0.9999999403953552,2858,0.8641929030418396,0.1569010466337204,22624,1.3366703987121582,0.0462239608168602,17.090496063232422,1349.889684825,-2.7539491653442383,1.1328861713409424,0.43652933835983276,4391424.0,1746170141.6000185
2876,20.712017059326172,0.9999999403953552,2875,0.8794626593589783,0.1731770932674408,22760,1.3366703987121582,0.0475260429084301,16.94140625,1357.512800662,-2.8854258060455322,1.2289773225784302,0.43652933835983276,4417536.0,1746170149.2231348
2899,20.712017059326172,0.9999999403953552,2898,0.8041431307792664,0.1236979216337204,22944,1.3366703987121582,0.0488281287252903,16.43294334411621,1367.845268979,-2.7156641483306885,1.119085669517517,0.43652933835983276,4452864.0,1746170159.5555668
2921,20.712017059326172,0.9999999403953552,2920,0.8865057826042175,0.1875000149011612,23120,1.3366703987121582,0.0468750037252903,16.65950584411621,1377.774143832,-2.528489589691162,1.3094849586486816,0.43652933835983276,4486656.0,1746170169.484391
2952,20.421281814575195,1.0000001192092896,2951,0.9235204458236694,0.2115885466337204,23368,1.2918248176574707,0.0462239608168602,16.90950584411621,1391.915846706,-2.5907559394836426,1.4398396015167236,0.40093398094177246,4534272.0,1746170183.6261516
2954,20.421281814575195,1.0000001192092896,2953,0.912298858165741,0.2115885466337204,23384,1.2918248176574707,0.0462239608168602,17.095703125,1392.820637397,-2.554725170135498,1.4740900993347168,0.40093398094177246,4537344.0,1746170184.5308354
2977,20.421281814575195,1.0000001192092896,2976,0.8360559344291687,0.1464843899011612,23568,1.2918248176574707,0.0462239608168602,16.888671875,1403.220941467,-2.453446388244629,1.1756460666656494,0.40093398094177246,4572672.0,1746170194.9312415
2978,20.421281814575195,1.0000001192092896,2977,0.8444367051124573,0.1419270932674408,23576,1.2918248176574707,0.0449218787252903,17.37825584411621,1403.672401949,-2.4985971450805664,1.2220021486282349,0.40093398094177246,4574208.0,1746170195.3825107
2986,20.421281814575195,1.0000001192092896,2985,1.0296993255615234,0.3027344048023224,23640,1.2918248176574707,0.0449218787252903,17.08138084411621,1407.28162694,-2.4183716773986816,1.2478039264678955,0.40093398094177246,4586496.0,1746170198.9918952
2995,20.421281814575195,1.0000001192092896,2994,0.9595527052879333,0.2421875149011612,23712,1.2918248176574707,0.0462239608168602,17.26302146911621,1411.385950019,-2.5099549293518066,1.3946386575698853,0.40093398094177246,4600320.0,1746170203.0962622
3016,20.421281814575195,1.0000001192092896,3015,0.8037880659103394,0.1028645858168602,23880,1.2918248176574707,0.0468750037252903,16.947265625,1420.881733123,-2.615478277206421,1.3973205089569092,0.40093398094177246,4632576.0,1746170212.5919962
3028,20.421281814575195,1.0000001192092896,3027,0.8360560536384583,0.140625,23976,1.2918248176574707,0.0468750037252903,16.82552146911621,1426.322525402,-2.56500244140625,1.5331156253814697,0.40093398094177246,4651008.0,1746170218.0328233
3036,20.421281814575195,1.0000001192092896,3035,0.9305753707885742,0.2141927182674408,24040,1.2918248176574707,0.0462239608168602,17.34114646911621,1429.938829507,-2.5469634532928467,1.3095412254333496,0.40093398094177246,4663296.0,1746170221.649072
3075,20.421281814575195,1.0000001192092896,3074,0.9831440448760986,0.2584635615348816,24352,1.2918248176574707,0.0468750037252903,16.921875,1447.606377823,-2.587049722671509,1.423332929611206,0.40093398094177246,4723200.0,1746170239.3166683
3084,20.421281814575195,1.0000001192092896,3083,0.9626895189285278,0.2428385615348816,24424,1.2918248176574707,0.0468750037252903,17.24544334411621,1451.666733515,-2.6035494804382324,1.2952065467834473,0.40093398094177246,4737024.0,1746170243.3770719
3113,20.421281814575195,1.0000001192092896,3112,0.8678741455078125,0.1555989682674408,24656,1.2918248176574707,0.0475260429084301,17.126953125,1464.777174644,-2.7974495887756348,1.2250261306762695,0.40093398094177246,4781568.0,1746170256.4874184
3132,20.421281814575195,1.0000001192092896,3131,0.8721947073936462,0.1725260466337204,24808,1.2918248176574707,0.0475260429084301,16.65559959411621,1473.39362289,-2.611593246459961,1.2322801351547241,0.40093398094177246,4810752.0,1746170265.1039262
3136,20.421281814575195,1.0000001192092896,3135,1.0177202224731445,0.2871094048023224,24840,1.2918248176574707,0.0462239608168602,17.095703125,1475.198184538,-2.4908480644226074,1.2963919639587402,0.40093398094177246,4816896.0,1746170266.908518
3149,20.421281814575195,1.0000001192092896,3148,0.9433713555335999,0.2252604216337204,24944,1.2918248176574707,0.0462239608168602,17.045574188232422,1481.067231841,-2.712362766265869,1.3117740154266357,0.40093398094177246,4836864.0,1746170272.7775297
3151,20.421281814575195,1.0000001192092896,3150,0.8994556069374084,0.1875000149011612,24960,1.2918248176574707,0.0455729179084301,17.09505271911621,1481.972168024,-2.7400012016296387,1.2685445547103882,0.40093398094177246,4839936.0,1746170273.6824589
3183,20.421281814575195,1.0000001192092896,3182,0.9472658038139343,0.2259114682674408,25216,1.2918248176574707,0.0468750037252903,17.094402313232422,1496.451035324,-2.73441219329834,1.1382741928100586,0.40093398094177246,4889088.0,1746170288.1613388
3200,20.421281814575195,1.0000001192092896,3199,1.0236152410507202,0.3007812798023224,25352,1.2918248176574707,0.0468750037252903,17.06575584411621,1504.170779304,-2.7972965240478516,1.232285737991333,0.40093398094177246,4915200.0,1746170295.8810844
3206,20.421281814575195,1.0000001192092896,3205,1.0056227445602417,0.2669270932674408,25400,1.2918248176574707,0.0442708358168602,17.79622459411621,1506.881229882,-2.660759449005127,1.363431453704834,0.40093398094177246,4924416.0,1746170298.5915487
3224,20.421281814575195,1.0000001192092896,3223,1.0032789707183838,0.2760416865348816,25544,1.2918248176574707,0.0449218787252903,17.30794334411621,1515.044977952,-2.952104091644287,1.2888362407684326,0.40093398094177246,4952064.0,1746170306.7552204
3232,20.421281814575195,1.0000001192092896,3231,0.9332032799720764,0.2167968899011612,25608,1.2918248176574707,0.0468750037252903,17.09309959411621,1518.666910547,-2.907899856567383,1.1569955348968506,0.40093398094177246,4964352.0,1746170310.3771873
3235,20.421281814575195,1.0000001192092896,3234,0.9597775936126709,0.2369791716337204,25632,1.2918248176574707,0.0468750037252903,16.975261688232422,1520.01982883,-2.952834129333496,1.215498924255371,0.40093398094177246,4968960.0,1746170311.730072
3237,20.421281814575195,1.0000001192092896,3236,0.9070432782173157,0.2011718899011612,25648,1.2918248176574707,0.0468750037252903,16.994792938232422,1520.920288579,-3.029860496520996,1.1310518980026245,0.40093398094177246,4972032.0,1746170312.6306007
3245,20.421281814575195,1.0000001192092896,3244,0.9543561935424805,0.2395833432674408,25712,1.2918248176574707,0.0455729179084301,17.15755271911621,1524.556622228,-2.9588332176208496,1.3457831144332886,0.40093398094177246,4984320.0,1746170316.2669039
3264,20.77260398864746,1.0,3263,0.9156488180160522,0.1979166716337204,25864,1.331561803817749,0.0468750037252903,17.186199188232422,1533.253453745,-2.843729257583618,1.3732610940933228,0.4340584874153137,5013504.0,1746170324.9637527
3284,20.77260398864746,1.0,3283,0.9575639963150024,0.2317708432674408,26024,1.331561803817749,0.0442708358168602,17.637371063232422,1542.331244675,-2.695408821105957,1.3501996994018555,0.4340584874153137,5044224.0,1746170334.0415165
3294,20.77260398864746,1.0,3293,0.9158973693847656,0.1953125149011612,26104,1.331561803817749,0.0436197929084301,17.713542938232422,1546.842530994,-2.775933265686035,1.348125696182251,0.4340584874153137,5059584.0,1746170338.552824
3337,20.77260398864746,1.0,3336,0.9218277335166931,0.2122395932674408,26448,1.331561803817749,0.0462239608168602,17.139324188232422,1566.298709525,-2.4781246185302734,1.5882747173309326,0.4340584874153137,5125632.0,1746170358.0089996
3339,20.77260398864746,1.0,3338,0.8968632817268372,0.1868489682674408,26464,1.331561803817749,0.0455729179084301,17.08333396911621,1567.201222395,-2.460996150970459,1.5267047882080078,0.4340584874153137,5128704.0,1746170358.9115524
