returned_episode_lengths,returned_won_episode,test_returned_episode,update_steps,grad_steps,loss,_step,test_returned_episode_returns,env_step,returned_episode,_runtime,test_returned_episode_lengths,returned_episode_returns,qvals,test_returned_won_episode,_timestamp
30.541667938232422,0.0,1.0,18,0,0.0,17,0.00011470891331555322,27648,0.014322916977107525,45.53862306,14.506263732910156,0.11150261014699936,0.0,0.0,1746377580.7244697
30.029949188232422,0.0,1.0,33,16,0.006734286434948444,32,0.00011470891331555322,50688,0.0162760429084301,46.990299403,14.506263732910156,0.1236557736992836,0.05114082247018814,0.0,1746377582.176122
29.486330032348633,0.0,1.0,52,168,0.018146216869354248,51,0.00011470891331555322,79872,0.014322916977107525,53.259648341,14.506263732910156,0.12801145017147064,0.22687320411205292,0.0,1746377588.4454987
30.653648376464844,0.0,1.0,94,504,0.016358274966478348,93,0.00011470891331555322,144384,0.014322916977107525,67.117348587,14.506263732910156,0.14990566670894623,0.7215758562088013,0.0,1746377602.3031793
30.750001907348633,0.0,1.0,126,760,0.024896614253520966,125,0.00011470891331555322,193536,0.014322916977107525,77.675717501,14.506263732910156,0.17403864860534668,0.7798014879226685,0.0,1746377612.8615587
31.479167938232422,0.0,1.0,131,800,0.022414634004235268,130,0.00011470891331555322,201216,0.014322916977107525,79.324984556,14.506263732910156,0.17764878273010254,0.7574890851974487,0.0,1746377614.510825
31.436199188232422,0.0,1.0,143,896,0.03927303105592728,142,0.00011470891331555322,219648,0.013671875931322575,83.283863334,14.506263732910156,0.1938500553369522,0.7711403369903564,0.0,1746377618.4697165
31.611980438232422,0.0,1.0,186,1240,0.048331089317798615,185,0.00011470891331555322,285696,0.014322916977107525,97.476863219,14.506263732910156,0.2156267613172531,0.8194454908370972,0.0,1746377632.6626816
31.611980438232422,0.0,1.0,195,1312,0.06090874224901199,194,0.00011470891331555322,299520,0.014322916977107525,100.450973514,14.506263732910156,0.21967151761054993,0.8215022087097168,0.0,1746377635.6365912
31.875001907348633,0.0,1.0,199,1344,0.05555734783411026,198,0.00011470891331555322,305664,0.013671875931322575,101.769851019,14.506263732910156,0.2352479100227356,0.8119351267814636,0.0,1746377636.955683
31.227867126464844,0.0,1.0,216,1480,0.06566189974546432,215,0.00011470891331555322,331776,0.01497395895421505,107.380081751,14.506263732910156,0.23230955004692078,0.8189166784286499,0.0,1746377642.565926
