returned_episode_lengths,returned_won_episode,update_steps,_step,test_returned_episode_returns,loss,returned_episode_returns,returned_episode,_runtime,grad_steps,qvals,test_returned_episode_lengths,test_returned_won_episode,env_step,test_returned_episode,_timestamp
25.70768165588379,0.0,4,3,0.15558122098445892,0.0,0.23722979426383972,0.0234375,57.424818683,0,0.0,29.96730613708496,0.0,6144,1.0,1746194696.906618
26.06705665588379,0.0,17,16,0.15558122098445892,0.0,0.2537434697151184,0.02278645895421505,58.25555192,0,0.0,29.96730613708496,0.0,26112,1.0,1746194697.7373943
26.501953125,0.0,35,34,0.15558122098445892,0.014701597392559052,0.2473827749490738,0.02278645895421505,60.658019514,32,0.19232788681983948,29.96730613708496,0.0,53760,1.0,1746194700.1398306
24.490234375,0.0,42,41,0.15558122098445892,0.033964239060878754,0.25576168298721313,0.02278645895421505,63.296776135,88,0.3809319734573364,29.96730613708496,0.0,64512,1.0,1746194702.7785997
25.28515625,0.0,49,48,0.15558122098445892,0.006127144210040569,0.25038084387779236,0.02473958395421505,65.920138483,144,0.5526833534240723,29.96730613708496,0.0,75264,1.0,1746194705.401945
26.65299415588379,0.0,57,56,0.15558122098445892,0.01058136485517025,0.29509440064430237,0.02408854104578495,68.928462805,208,0.6719538569450378,29.96730613708496,0.0,87552,1.0,1746194708.410129
25.64778709411621,0.0,60,59,0.15558122098445892,0.010330932214856148,0.2736393213272095,0.02408854104578495,70.058034337,232,0.6952567100524902,29.96730613708496,0.0,92160,1.0,1746194709.5398202
26.087890625,0.0,63,62,0.15558122098445892,0.030814694240689278,0.27497392892837524,0.02408854104578495,71.186239588,256,0.7065750360488892,29.96730613708496,0.0,96768,1.0,1746194710.6680493
25.85481834411621,0.0,85,84,0.15558122098445892,0.04601225256919861,0.2714843153953552,0.0234375,79.488725528,432,0.5810558795928955,29.96730613708496,0.0,130560,1.0,1746194718.9705405
24.431640625,0.0,113,112,0.15558122098445892,0.1333490014076233,0.30295896530151367,0.02604166604578495,90.049066056,656,0.4168725609779358,29.96730613708496,0.0,173568,1.0,1746194729.530845
25.74479103088379,0.0,115,114,0.15558122098445892,0.12755559384822845,0.27746739983558655,0.02604166604578495,90.802062939,672,0.40518927574157715,29.96730613708496,0.0,176640,1.0,1746194730.2838671
25.46549415588379,0.0,133,132,0.15558122098445892,0.33267128467559814,0.31715166568756104,0.02408854104578495,97.593164105,816,0.41289713978767395,29.96730613708496,0.0,204288,1.0,1746194737.0749474
24.888671875,0.0,140,139,0.15558122098445892,0.2849281430244446,0.3158821165561676,0.02604166604578495,100.224029901,872,0.3981506824493408,29.96730613708496,0.0,215040,1.0,1746194739.7058165
25.11849021911621,0.0,155,154,0.15558122098445892,0.16228753328323364,0.28701168298721313,0.0234375,105.916797527,992,0.35838720202445984,29.96730613708496,0.0,238080,1.0,1746194745.3985758
24.60807228088379,0.0,157,156,0.15558122098445892,0.16626769304275513,0.28419268131256104,0.02473958395421505,106.669457007,1008,0.36676013469696045,29.96730613708496,0.0,241152,1.0,1746194746.1512215
25.00650978088379,0.0,162,161,0.15558122098445892,0.19734981656074524,0.30638667941093445,0.025390625,108.557985767,1048,0.3665096163749695,29.96730613708496,0.0,248832,1.0,1746194748.039796
25.21224021911621,0.0,177,176,0.15558122098445892,0.16103705763816833,0.3075064718723297,0.02473958395421505,114.240235111,1168,0.41977521777153015,29.96730613708496,0.0,271872,1.0,1746194753.7220223
25.13216209411621,0.0,189,188,0.15558122098445892,0.15134571492671967,0.3077864348888397,0.02408854104578495,118.793733831,1264,0.42662835121154785,29.96730613708496,0.0,290304,1.0,1746194758.2755435
24.45182228088379,0.0,198,197,0.15558122098445892,0.12542973458766937,0.29880204796791077,0.02604166604578495,122.185773702,1336,0.4367808401584625,29.96730613708496,0.0,304128,1.0,1746194761.6675632
25.88932228088379,0.0,206,205,0.15558122098445892,0.13376924395561218,0.31030920147895813,0.02473958395421505,125.216199635,1400,0.47956791520118713,29.96730613708496,0.0,316416,1.0,1746194764.697891
24.68229103088379,0.0,220,219,0.15558122098445892,0.12567102909088135,0.30534830689430237,0.02408854104578495,130.518519038,1512,0.5048885941505432,29.96730613708496,0.0,337920,1.0,1746194770.0003254
25.2578125,0.0,221,220,0.15558122098445892,0.14217162132263184,0.28779616951942444,0.02473958395421505,130.894136022,1520,0.4982108175754547,29.96730613708496,0.0,339456,1.0,1746194770.3759515
25.2578125,0.0,243,242,0.15558122098445892,0.17638473212718964,0.32431310415267944,0.02473958395421505,139.23766127,1696,0.42002561688423157,29.96730613708496,0.0,373248,1.0,1746194778.7193446
26.04427146911621,0.0,256,255,0.15558122098445892,0.20163412392139435,0.27844396233558655,0.02408854104578495,144.151221588,1800,0.41548821330070496,29.96730613708496,0.0,393216,1.0,1746194783.6329992
25.26888084411621,0.0,261,260,0.15558122098445892,0.19146648049354553,0.27799150347709656,0.025390625,146.034217494,1840,0.3952787220478058,29.96730613708496,0.0,400896,1.0,1746194785.515966
24.671875,0.0,265,264,0.15558122098445892,0.5504401922225952,0.32448890805244446,0.025390625,147.555258613,1872,0.3632080554962158,29.96730613708496,0.0,407040,1.0,1746194787.0370362
25.625,0.0,271,270,0.15558122098445892,0.46358394622802734,0.30670246481895447,0.02408854104578495,149.805915556,1920,0.37317007780075073,29.96730613708496,0.0,416256,1.0,1746194789.2877402
24.63606834411621,0.0,306,305,0.15558122098445892,0.35475167632102966,0.31109699606895447,0.02604166604578495,163.034441965,2200,0.3466753363609314,29.96730613708496,0.0,470016,1.0,1746194802.5161798
25.736328125,0.0,311,310,0.15558122098445892,0.36077362298965454,0.29879230260849,0.021484375,164.942168831,2240,0.34760066866874695,29.96730613708496,0.0,477696,1.0,1746194804.4239566
25.17447853088379,0.0,320,319,0.15558122098445892,0.3307188153266907,0.32659828662872314,0.02604166604578495,168.331814944,2312,0.32657068967819214,29.96730613708496,0.0,491520,1.0,1746194807.8135872
24.71744728088379,0.0,325,324,0.39568135142326355,0.32340824604034424,0.31674477458000183,0.02669270895421505,170.312672548,2352,0.3206747770309448,33.777645111083984,0.0,499200,1.0,1746194809.7944436
25.33463478088379,0.0,333,332,0.39568135142326355,0.3051365613937378,0.3434049189090729,0.02213541604578495,173.326938992,2416,0.3029472231864929,33.777645111083984,0.0,511488,1.0,1746194812.8086803
26.05078125,0.0,350,349,0.39568135142326355,0.26662954688072205,0.30110350251197815,0.02473958395421505,179.808467838,2552,0.2868105173110962,33.777645111083984,0.0,537600,1.0,1746194819.2901385
25.16666603088379,0.0,368,367,0.39568135142326355,0.12823738157749176,0.28714191913604736,0.0234375,186.61726303,2696,0.2654338479042053,33.777645111083984,0.0,565248,1.0,1746194826.099054
25.12109375,0.0,376,375,0.39568135142326355,0.11379339545965195,0.3249674439430237,0.025390625,189.625377199,2760,0.2657929062843323,33.777645111083984,0.0,577536,1.0,1746194829.1071348
25.36263084411621,0.0,407,406,0.39568135142326355,0.09433886408805847,0.28448566794395447,0.0234375,201.373452093,3008,0.27059289813041687,33.777645111083984,0.0,625152,1.0,1746194840.8552184
25.79296875,0.0,409,408,0.39568135142326355,0.09121054410934448,0.29667964577674866,0.02473958395421505,202.131860202,3024,0.2688083052635193,33.777645111083984,0.0,628224,1.0,1746194841.613542
26.14518165588379,0.0,431,430,0.39568135142326355,0.08362477272748947,0.33528319001197815,0.02278645895421505,210.626431708,3200,0.2430644929409027,33.777645111083984,0.0,662016,1.0,1746194850.1082194
25.23046875,0.0,436,435,0.39568135142326355,0.0768548995256424,0.30915361642837524,0.02408854104578495,212.532875048,3240,0.21884948015213013,33.777645111083984,0.0,669696,1.0,1746194852.0146775
26.1640625,0.0,448,447,0.39568135142326355,0.08150866627693176,0.3089583218097687,0.02213541604578495,217.076227645,3336,0.19419728219509125,33.777645111083984,0.0,688128,1.0,1746194856.558008
26.22200584411621,0.0,463,462,0.39568135142326355,0.07273595780134201,0.2833886444568634,0.02213541604578495,222.749706384,3456,0.12019641697406769,33.777645111083984,0.0,711168,1.0,1746194862.2313962
27.75650978088379,0.0,500,499,0.39568135142326355,0.06432913988828659,0.3105338513851166,0.02083333395421505,236.742985667,3752,0.09228447824716568,33.777645111083984,0.0,768000,1.0,1746194876.2247598
28.01953125,0.0,507,506,0.39568135142326355,0.0796504020690918,0.2997916638851166,0.01953125,239.368643639,3808,0.09713383764028549,33.777645111083984,0.0,778752,1.0,1746194878.8504446
27.845703125,0.0,516,515,0.39568135142326355,0.046625878661870956,0.25290361046791077,0.01692708395421505,242.780381012,3880,0.046387918293476105,33.777645111083984,0.0,792576,1.0,1746194882.2621772
26.77669334411621,0.0,528,527,0.39568135142326355,0.04866645857691765,0.33935219049453735,0.02213541604578495,247.297887678,3976,0.06312819570302963,33.777645111083984,0.0,811008,1.0,1746194886.7796772
27.296875,0.0,542,541,0.39568135142326355,0.04998402297496796,0.3424283564090729,0.02083333395421505,252.586330143,4088,0.08222691714763641,33.777645111083984,0.0,832512,1.0,1746194892.0680985
27.48372459411621,0.0,571,570,0.39568135142326355,0.09365157783031464,0.3242577910423279,0.02083333395421505,263.633538047,4320,0.02826223149895668,33.777645111083984,0.0,877056,1.0,1746194903.1153414
