loss,returned_episode_lengths,returned_won_episode,update_steps,_step,returned_episode,test_returned_episode_returns,test_returned_episode,_runtime,grad_steps,qvals,test_returned_won_episode,returned_episode_returns,env_step,test_returned_episode_lengths,_timestamp
0.0,31.147136688232422,0.0,1,0,0.015625,1.3777662388747558e-05,1,71.644575057,0,0.0,0.0,0.12346898019313812,1536,15.83647632598877,1746157482.5770104
0.0,30.316408157348633,0.0,14,13,0.014322916977107525,1.3777662388747558e-05,1,72.435005719,0,0.0,0.0,0.11301959306001663,21504,15.83647632598877,1746157483.367884
0.0,31.212242126464844,0.0,15,14,0.015625,1.3777662388747558e-05,1,72.495464238,0,0.0,0.0,0.12041060626506805,23040,15.83647632598877,1746157483.4283175
0.0,30.18880271911621,0.0,25,24,0.015625,1.3777662388747558e-05,1,73.101812186,0,0.0,0.0,0.09300266951322556,38400,15.83647632598877,1746157484.0346122
0.0,29.77474021911621,0.0,30,29,0.014322916977107525,1.3777662388747558e-05,1,73.406054869,0,0.0,0.0,0.09666161984205246,46080,15.83647632598877,1746157484.3388414
0.00749253248795867,30.658855438232422,0.0,61,60,0.01302083395421505,1.3777662388747558e-05,1,83.428233798,240,0.5780054926872253,0.0,0.16039329767227173,93696,15.83647632598877,1746157494.3607495
0.03381853178143501,30.178386688232422,0.0,72,71,0.012369791977107525,1.3777662388747558e-05,1,87.046119129,328,0.7484698295593262,0.0,0.14575029909610748,110592,15.83647632598877,1746157497.9786
0.013982310891151428,31.441408157348633,0.0,86,85,0.015625,1.3777662388747558e-05,1,91.698151449,440,0.7560298442840576,0.0,0.17622266709804535,132096,15.83647632598877,1746157502.630943
0.013362725265324116,32.15625,0.0,91,90,0.01497395895421505,1.3777662388747558e-05,1,93.339429504,480,0.7761578559875488,0.0,0.15246063470840454,139776,15.83647632598877,1746157504.2722669
0.016256697475910187,30.903648376464844,0.0,99,98,0.01302083395421505,1.3777662388747558e-05,1,95.98862622,544,0.7887935638427734,0.0,0.1752583086490631,152064,15.83647632598877,1746157506.9214368
0.04250793904066086,31.567710876464844,0.0,102,101,0.014322916977107525,1.3777662388747558e-05,1,96.993838968,568,0.8108078241348267,0.0,0.1708095371723175,156672,15.83647632598877,1746157507.9266694
0.04549773037433624,31.585939407348633,0.0,113,112,0.01497395895421505,1.3777662388747558e-05,1,100.615200717,656,0.7381207346916199,0.0,0.17524713277816772,173568,15.83647632598877,1746157511.5479922
0.03666858375072479,31.546876907348633,0.0,127,126,0.014322916977107525,1.3777662388747558e-05,1,105.249234575,768,0.7158064246177673,0.0,0.19101297855377197,195072,15.83647632598877,1746157516.1821115
0.060073189437389374,31.638023376464844,0.0,168,167,0.015625,1.3777662388747558e-05,1,118.83351752,1096,0.5458601117134094,0.0,0.19243420660495758,258048,15.83647632598877,1746157529.7662654
0.06802591681480408,31.653648376464844,0.0,191,190,0.013671875931322575,1.3777662388747558e-05,1,126.453784224,1280,0.40237677097320557,0.0,0.22013981640338898,293376,15.83647632598877,1746157537.3864083
0.3403904438018799,31.908855438232422,0.0,202,201,0.01497395895421505,1.3777662388747558e-05,1,130.108661004,1368,0.42782658338546753,0.0,0.23936882615089417,310272,15.83647632598877,1746157541.0414982
0.1235707700252533,31.984376907348633,0.0,221,220,0.01497395895421505,1.3777662388747558e-05,1,136.404867646,1520,0.41423898935317993,0.0,0.20603196322917938,339456,15.83647632598877,1746157547.3376784
0.16240732371807098,31.932292938232422,0.0,264,263,0.01497395895421505,1.3777662388747558e-05,1,150.632211126,1864,0.46213388442993164,0.0,0.2627042531967163,405504,15.83647632598877,1746157561.5650132
0.17345522344112396,32.095054626464844,0.0,266,265,0.014322916977107525,1.3777662388747558e-05,1,151.288434724,1880,0.47326964139938354,0.0,0.2599795162677765,408576,15.83647632598877,1746157562.221274
0.17267698049545288,31.882814407348633,0.0,267,266,0.013671875931322575,1.3777662388747558e-05,1,151.616403019,1888,0.46302783489227295,0.0,0.2488231509923935,410112,15.83647632598877,1746157562.5492103
0.3722057342529297,31.575523376464844,0.0,333,332,0.01497395895421505,0.6262224912643433,1,173.509157455,2416,0.4980493187904358,0.00219058059155941,0.2504483461380005,511488,58.50383377075195,1746157584.4420087
0.22432468831539154,32.19921875,0.0,355,354,0.01497395895421505,0.6262224912643433,1,180.790460317,2592,0.5694152116775513,0.00219058059155941,0.3088489770889282,545280,58.50383377075195,1746157591.7232573
0.193886399269104,32.282554626464844,0.0,375,374,0.01497395895421505,0.6262224912643433,1,187.398870473,2752,0.5511776208877563,0.00219058059155941,0.2860303223133087,576000,58.50383377075195,1746157598.3317142
0.2754610776901245,32.11979293823242,0.0,439,438,0.015625,0.6262224912643433,1,208.779116322,3264,0.5909974575042725,0.00219058059155941,0.1356167495250702,674304,58.50383377075195,1746157619.7118244
