update_steps,test_returned_episode_lengths,returned_episode_lengths,_timestamp,returned_episode_returns,_runtime,env_step,returned_episode,qvals,test_returned_episode_returns,loss,returned_won_episode,test_returned_won_episode,grad_steps,_step,test_returned_episode
1439,54.062374114990234,30.916667938232422,1746181429.1957195,0.239760160446167,609.233197686,2210304.0,0.014322916977107525,-0.3731535077095032,0.5830019116401672,0.005929935723543167,0.0,0.0,11264,1438,0.9999999403953552
1440,54.062374114990234,31.365886688232422,1746181429.5919712,0.3325690031051636,609.629423302,2211840.0,0.015625,-0.35799211263656616,0.5830019116401672,0.0064140427857637405,0.0,0.0,11272,1439,0.9999999403953552
1445,54.062374114990234,30.545574188232422,1746181431.5731647,0.1539013832807541,611.610620282,2219520.0,0.012369791977107525,-0.3723982572555542,0.5830019116401672,0.006681814324110746,0.0,0.0,11312,1444,0.9999999403953552
1448,54.062374114990234,31.78255271911621,1746181432.7614102,0.3499438166618347,612.798860435,2224128.0,0.015625,-0.3722677528858185,0.5830019116401672,0.009960394352674484,0.0,0.0,11336,1447,0.9999999403953552
1474,54.062374114990234,31.05599021911621,1746181443.0675077,0.19381579756736755,623.104943358,2264064.0,0.009765625,-0.35639488697052,0.5830019116401672,0.008892729878425598,0.0,0.0,11544,1473,0.9999999403953552
1497,54.062374114990234,30.276042938232422,1746181452.1841705,0.18671803176403046,632.221633324,2299392.0,0.01302083395421505,-0.3202640414237976,0.5830019116401672,0.011331863701343536,0.0,0.0,11728,1496,0.9999999403953552
1501,54.062374114990234,30.48046875,1746181453.7716537,0.14656206965446472,633.809121352,2305536.0,0.013671875,-0.33523082733154297,0.5830019116401672,0.015286879613995552,0.0,0.0,11760,1500,0.9999999403953552
1509,54.062374114990234,30.03255271911621,1746181456.9418209,0.15378807485103607,636.979362436,2317824.0,0.01106770895421505,-0.3618590831756592,0.5830019116401672,0.011860029771924019,0.0,0.0,11824,1508,0.9999999403953552
1528,54.062374114990234,27.76953125,1746181464.4734335,0.11981368064880371,644.510896759,2347008.0,0.009765625,-0.3850155472755432,0.5830019116401672,0.012565487995743752,0.0,0.0,11976,1527,0.9999999403953552
1530,54.062374114990234,27.385417938232422,1746181465.2657523,0.08855067938566208,645.303293919,2350080.0,0.008463541977107525,-0.39198970794677734,0.5830019116401672,0.012936621904373169,0.0,0.0,11992,1529,0.9999999403953552
1551,54.062374114990234,29.549480438232422,1746181473.5887334,0.1796281933784485,653.626186951,2382336.0,0.01171875,-0.43736129999160767,0.5830019116401672,0.030375950038433075,0.0,0.0,12160,1550,0.9999999403953552
1571,54.062374114990234,27.63020896911621,1746181481.5199678,0.1854151487350464,661.557415832,2413056.0,0.009765625,-0.49052727222442627,0.5830019116401672,0.012477300129830837,0.0,0.0,12320,1570,0.9999999403953552
