update_steps,_runtime,env_step,returned_won_episode,returned_episode,test_returned_episode_lengths,loss,returned_episode_returns,qvals,test_returned_episode,test_returned_episode_returns,returned_episode_lengths,test_returned_won_episode,_timestamp,grad_steps,_step
1876,789.55130238,2881536.0,0.0,0.0078125,67.54520416259766,0.009666617959737778,0.20171591639518738,-0.37497302889823914,1.0,0.6348164081573486,25.92708396911621,0.0,1746182249.6588805,14760,1875
1884,792.704118364,2893824.0,0.0,0.0078125,67.54520416259766,0.008931043557822704,0.19931143522262573,-0.25607627630233765,1.0,0.6348164081573486,24.838542938232422,0.0,1746182252.8116512,14824,1883
1889,794.662170228,2901504.0,0.0,0.008463541977107525,67.54520416259766,0.008682810701429844,0.20620408654212952,-0.2582227885723114,1.0,0.6348164081573486,26.971355438232422,0.0,1746182254.7697296,14864,1888
1898,798.208346422,2915328.0,0.0,0.008463541977107525,67.54520416259766,0.008606131188571453,0.20570310950279236,-0.28196364641189575,1.0,0.6348164081573486,26.572917938232422,0.0,1746182258.3158681,14936,1897
1905,800.946522138,2926080.0,0.0,0.00911458395421505,67.54520416259766,0.009106342680752277,0.21041041612625122,-0.2808274030685425,1.0,0.6348164081573486,26.428386688232422,0.0,1746182261.0540636,14992,1904
1929,810.3543206,2962944.0,0.0,0.008463541977107525,67.54520416259766,0.009085288271307945,0.24680742621421814,-0.32977044582366943,1.0,0.6348164081573486,28.39192771911621,0.0,1746182270.461794,15184,1928
1943,815.84648739,2984448.0,0.0,0.008463541977107525,67.54520416259766,0.008126275613904,0.2212694138288498,-0.3294600248336792,1.0,0.6348164081573486,26.2109375,0.0,1746182275.9540317,15296,1942
1963,823.784166146,3015168.0,0.0,0.008463541977107525,82.60791015625,0.008955960161983967,0.22414687275886536,-0.3560165464878082,0.9999999403953552,0.6824579834938049,26.84375,0.0,1746182283.8916938,15456,1962
1977,829.284695009,3036672.0,0.0,0.00911458395421505,82.60791015625,0.008026995696127415,0.23415450751781464,-0.3699517250061035,0.9999999403953552,0.6824579834938049,27.18359375,0.0,1746182289.3922253,15568,1976
1978,829.675742009,3038208.0,0.0,0.0078125,82.60791015625,0.007876511663198471,0.19813065230846405,-0.37897682189941406,0.9999999403953552,0.6824579834938049,24.86067771911621,0.0,1746182289.7832441,15576,1977
1983,831.634503455,3045888.0,0.0,0.0078125,82.60791015625,0.0079201003536582,0.2421921193599701,-0.3708621561527252,0.9999999403953552,0.6824579834938049,27.69270896911621,0.0,1746182291.7420473,15616,1982
1988,833.593327128,3053568.0,0.0,0.008463541977107525,82.60791015625,0.007818678393959999,0.20913730561733246,-0.3708423376083374,0.9999999403953552,0.6824579834938049,25.908855438232422,0.0,1746182293.7008119,15656,1987
1989,833.984600322,3055104.0,0.0,0.008463541977107525,82.60791015625,0.007950842380523682,0.20811688899993896,-0.3677660822868347,0.9999999403953552,0.6824579834938049,26.42708396911621,0.0,1746182294.092082,15664,1988
1992,835.153296828,3059712.0,0.0,0.008463541977107525,82.60791015625,0.007957180961966515,0.21102052927017212,-0.36607927083969116,0.9999999403953552,0.6824579834938049,26.52864646911621,0.0,1746182295.2607949,15688,1991
2000,838.285587891,3072000.0,0.0,0.0078125,82.60791015625,0.008497451432049274,0.1742667555809021,-0.3765023648738861,0.9999999403953552,0.6824579834938049,23.3125,0.0,1746182298.3931317,15752,1999
2007,841.065237804,3082752.0,0.0,0.0078125,82.60791015625,0.011559205129742622,0.1795284003019333,-0.29735898971557617,0.9999999403953552,0.6824579834938049,24.40625,0.0,1746182301.1727076,15808,2006
2014,843.799385566,3093504.0,0.0,0.008463541977107525,82.60791015625,0.008492691442370415,0.1835218071937561,-0.33685943484306335,0.9999999403953552,0.6824579834938049,24.17708396911621,0.0,1746182303.9069192,15864,2013
2024,847.745454477,3108864.0,0.0,0.0078125,82.60791015625,0.008863508701324463,0.18955975770950317,-0.32457786798477173,0.9999999403953552,0.6824579834938049,24.584636688232422,0.0,1746182307.8528225,15944,2023
2043,855.222366368,3138048.0,0.0,0.0078125,82.60791015625,0.008576460182666779,0.20954939723014832,-0.3652421534061432,0.9999999403953552,0.6824579834938049,25.55859375,0.0,1746182315.3298504,16096,2042
2071,866.200962612,3181056.0,0.0,0.0078125,82.60791015625,0.009212118573486805,0.2075483500957489,-0.39971980452537537,0.9999999403953552,0.6824579834938049,25.59114646911621,0.0,1746182326.3085513,16320,2070
2076,868.175514837,3188736.0,0.0,0.0078125,82.60791015625,0.0077165262773633,0.18590617179870605,-0.40798959136009216,0.9999999403953552,0.6824579834938049,24.36849021911621,0.0,1746182328.2830393,16360,2075
2077,868.565693459,3190272.0,0.0,0.0078125,82.60791015625,0.008588096126914024,0.18824705481529236,-0.4132445752620697,0.9999999403953552,0.6824579834938049,25.20833396911621,0.0,1746182328.6732004,16368,2076
2087,872.484217047,3205632.0,0.0,0.0078125,82.60791015625,0.008160371333360672,0.19447481632232666,-0.4081084132194519,0.9999999403953552,0.6824579834938049,25.365886688232422,0.0,1746182332.5917385,16448,2086
2091,874.063259538,3211776.0,0.0,0.008463541977107525,82.60791015625,0.007823694497346878,0.21538309752941132,-0.40541040897369385,0.9999999403953552,0.6824579834938049,26.19661521911621,0.0,1746182334.1707764,16480,2090
2108,880.734975933,3237888.0,0.0,0.008463541977107525,82.60791015625,0.008650064468383789,0.19547170400619507,-0.40487393736839294,0.9999999403953552,0.6824579834938049,25.115886688232422,0.0,1746182340.842529,16616,2107
2121,885.840332371,3257856.0,0.0,0.0078125,82.60791015625,0.0075943912379443645,0.19314663112163544,-0.4239364266395569,0.9999999403953552,0.6824579834938049,24.8359375,0.0,1746182345.9478412,16720,2120
2135,891.347886727,3279360.0,0.0,0.0078125,82.60791015625,0.00754996482282877,0.20906254649162292,-0.4334152340888977,0.9999999403953552,0.6824579834938049,25.287761688232422,0.0,1746182351.4554281,16832,2134
2152,898.050924968,3305472.0,0.0,0.0078125,82.60791015625,0.007213192991912365,0.22717273235321045,-0.4311619699001312,0.9999999403953552,0.6824579834938049,27.00130271911621,0.0,1746182358.1584122,16968,2151
2155,899.232125166,3310080.0,0.0,0.0078125,82.60791015625,0.0071328142657876015,0.20053458213806152,-0.4344697594642639,0.9999999403953552,0.6824579834938049,24.60286521911621,0.0,1746182359.339503,16992,2154
2160,901.184092879,3317760.0,0.0,0.0078125,82.60791015625,0.0068841069005429745,0.20575547218322754,-0.4240764379501343,0.9999999403953552,0.6824579834938049,24.84375,0.0,1746182361.291639,17032,2159
2183,910.20549961,3353088.0,0.0,0.0078125,82.60791015625,0.007518372964113951,0.1855233758687973,-0.3375667929649353,0.9999999403953552,0.6824579834938049,23.765625,0.0,1746182370.3128593,17216,2182
2184,910.594965043,3354624.0,0.0,0.008463541977107525,82.60791015625,0.007759603671729565,0.20536133646965027,-0.34141862392425537,0.9999999403953552,0.6824579834938049,25.265625,0.0,1746182370.7025108,17224,2183
2185,910.985098378,3356160.0,0.0,0.0078125,82.60791015625,0.007470234297215939,0.24857661128044128,-0.3469187915325165,0.9999999403953552,0.6824579834938049,27.944011688232422,0.0,1746182371.092607,17232,2184
2215,922.761690983,3402240.0,0.0,0.0078125,82.60791015625,0.007787355221807957,0.19390174746513367,-0.3677135705947876,0.9999999403953552,0.6824579834938049,24.479167938232422,0.0,1746182382.8692124,17472,2214
2251,936.914617394,3457536.0,0.0,0.0078125,82.60791015625,0.007023214362561703,0.20825594663619995,-0.4001045227050781,0.9999999403953552,0.6824579834938049,25.924480438232422,0.0,1746182397.0221243,17760,2250
2254,938.088327212,3462144.0,0.0,0.0078125,82.60791015625,0.0069352565333247185,0.19876053929328918,-0.39616501331329346,0.9999999403953552,0.6824579834938049,25.08984375,0.0,1746182398.1958754,17784,2253
2286,950.761664227,3511296.0,0.0,0.0078125,90.32889556884766,0.0065285274758934975,0.20626017451286316,-0.41486650705337524,1.0,0.7434220314025879,25.322917938232422,0.0,1746182410.8692107,18040,2285
2297,955.086919733,3528192.0,0.0,0.0078125,90.32889556884766,0.00671005342155695,0.1925736367702484,-0.4127534031867981,1.0,0.7434220314025879,24.170574188232422,0.0,1746182415.1944249,18128,2296
2314,961.765233532,3554304.0,0.0,0.0078125,90.32889556884766,0.0066910916939377785,0.1976514309644699,-0.4442581534385681,1.0,0.7434220314025879,24.47395896911621,0.0,1746182421.8727448,18264,2313
2358,979.037532768,3621888.0,0.0,0.0078125,90.32889556884766,0.006606468465179205,0.18370215594768524,-0.430182546377182,1.0,0.7434220314025879,23.546875,0.0,1746182439.144998,18616,2357
2393,992.753269486,3675648.0,0.0,0.0078125,90.32889556884766,0.006994303315877914,0.23528240621089935,-0.438311904668808,1.0,0.7434220314025879,26.8515625,0.0,1746182452.860769,18896,2392
2401,995.876511047,3687936.0,0.0,0.008463541977107525,90.32889556884766,0.007099522277712822,0.2190922498703003,-0.44238772988319397,1.0,0.7434220314025879,26.49609375,0.0,1746182455.9840426,18960,2400
2402,996.271524837,3689472.0,0.0,0.0078125,90.32889556884766,0.006797409616410732,0.20482134819030762,-0.440405011177063,1.0,0.7434220314025879,25.45052146911621,0.0,1746182456.379026,18968,2401
2431,1007.654438696,3734016.0,0.0,0.008463541977107525,90.32889556884766,0.01400012243539095,0.2221307009458542,-0.4639233350753784,1.0,0.7434220314025879,26.416667938232422,0.0,1746182467.7619712,19200,2430
2440,1011.183881626,3747840.0,0.0,0.008463541977107525,90.32889556884766,0.007365240249782801,0.2156285047531128,-0.4751184582710266,1.0,0.7434220314025879,25.225261688232422,0.0,1746182471.29141,19272,2439
2451,1015.497471108,3764736.0,0.0,0.0078125,90.32889556884766,0.009018132463097572,0.2119532823562622,-0.4727852940559387,1.0,0.7434220314025879,27.66015625,0.0,1746182475.604962,19360,2450
2462,1019.821679416,3781632.0,0.0,0.0078125,90.32889556884766,0.009735004045069218,0.15527641773223877,-0.4693731665611267,1.0,0.7434220314025879,23.66927146911621,0.0,1746182479.9291945,19448,2461
2474,1024.528570442,3800064.0,0.0,0.0078125,90.32889556884766,0.007410627789795399,0.1754225194454193,-0.48349305987358093,1.0,0.7434220314025879,25.68880271911621,0.0,1746182484.6360855,19544,2473
2475,1024.919648067,3801600.0,0.0,0.0078125,90.32889556884766,0.008006995543837547,0.16938500106334686,-0.48504167795181274,1.0,0.7434220314025879,24.59765625,0.0,1746182485.0271442,19552,2474
2483,1028.053198056,3813888.0,0.0,0.0078125,90.32889556884766,0.00812569446861744,0.15647286176681519,-0.4788387417793274,1.0,0.7434220314025879,24.037761688232422,0.0,1746182488.158454,19616,2482
2494,1032.383047197,3830784.0,0.0,0.0078125,90.32889556884766,0.007430562283843756,0.18170905113220215,-0.479752779006958,1.0,0.7434220314025879,25.74349021911621,0.0,1746182492.4906244,19704,2493
2532,1047.299714346,3889152.0,0.0,0.0078125,90.32889556884766,0.006993778981268406,0.2100622057914734,-0.4863630533218384,1.0,0.7434220314025879,26.08203125,0.0,1746182507.4070694,20008,2531
2533,1047.689791846,3890688.0,0.0,0.0078125,90.32889556884766,0.007547960616648197,0.2053593099117279,-0.4862169921398163,1.0,0.7434220314025879,25.3515625,0.0,1746182507.797305,20016,2532
2536,1048.86277339,3895296.0,0.0,0.0078125,90.32889556884766,0.00795987993478775,0.19942128658294678,-0.49167826771736145,1.0,0.7434220314025879,24.64974021911621,0.0,1746182508.9702876,20040,2535
2539,1050.039379057,3899904.0,0.0,0.0078125,90.32889556884766,0.011121593415737152,0.21805357933044434,-0.49075379967689514,1.0,0.7434220314025879,26.86849021911621,0.0,1746182510.1468875,20064,2538
2562,1059.054752584,3935232.0,0.0,0.0078125,90.32889556884766,0.0066448235884308815,0.20282801985740662,-0.48173925280570984,1.0,0.7434220314025879,25.3125,0.0,1746182519.1622405,20248,2561
2566,1060.62344645,3941376.0,0.0,0.0078125,90.32889556884766,0.008002230897545815,0.21300356090068817,-0.48398858308792114,1.0,0.7434220314025879,25.904949188232422,0.0,1746182520.7309957,20280,2565
2567,1061.014498437,3942912.0,0.0,0.0078125,90.32889556884766,0.0075540002435445786,0.21033743023872375,-0.49271872639656067,1.0,0.7434220314025879,25.06770896911621,0.0,1746182521.1220043,20288,2566
2569,1061.79669797,3945984.0,0.0,0.008463541977107525,90.32889556884766,0.009011336602270603,0.24180835485458374,-0.49063196778297424,1.0,0.7434220314025879,27.1796875,0.0,1746182521.9042659,20304,2568
2585,1068.131165575,3970560.0,0.0,0.0078125,90.32889556884766,0.00664228480309248,0.2159736156463623,-0.45591235160827637,1.0,0.7434220314025879,25.178386688232422,0.0,1746182528.2386916,20432,2584
2607,1076.869036343,4004352.0,0.0,0.0078125,92.89494323730469,0.006735732313245535,0.21373169124126434,-0.45965975522994995,1.0,0.7788178324699402,25.13411521911621,0.0,1746182536.976411,20608,2606
2627,1084.708543768,4035072.0,0.0,0.0078125,92.89494323730469,0.006894885562360287,0.21834635734558105,-0.4527510702610016,1.0,0.7788178324699402,25.744792938232422,0.0,1746182544.816079,20768,2626
2637,1088.632580859,4050432.0,0.0,0.0078125,92.89494323730469,0.0066947792656719685,0.19981472194194794,-0.4529353082180023,1.0,0.7788178324699402,24.787761688232422,0.0,1746182548.7400746,20848,2636
2647,1092.548294378,4065792.0,0.0,0.0078125,92.89494323730469,0.008047965355217457,0.2539605498313904,-0.4683373272418976,1.0,0.7788178324699402,27.45052146911621,0.0,1746182552.6557362,20928,2646
2653,1094.914893952,4075008.0,0.0,0.0078125,92.89494323730469,0.00785302184522152,0.19888655841350555,-0.5064509510993958,1.0,0.7788178324699402,24.63671875,0.0,1746182555.0224257,20976,2652
2656,1096.089406498,4079616.0,0.0,0.0078125,92.89494323730469,0.008553426712751389,0.20461541414260864,-0.5005981922149658,1.0,0.7788178324699402,24.86067771911621,0.0,1746182556.1963084,21000,2655
2660,1097.653500422,4085760.0,0.0,0.0078125,92.89494323730469,0.007972082123160362,0.23766356706619263,-0.48667603731155396,1.0,0.7788178324699402,26.73958396911621,0.0,1746182557.7610495,21032,2659
2672,1102.3596722,4104192.0,0.0,0.0078125,92.89494323730469,0.007309798151254654,0.22461441159248352,-0.4829014837741852,1.0,0.7788178324699402,26.3828125,0.0,1746182562.4672086,21128,2671
2684,1107.070254886,4122624.0,0.0,0.0078125,92.89494323730469,0.006889482028782368,0.20752225816249847,-0.4837925434112549,1.0,0.7788178324699402,24.8359375,0.0,1746182567.1777737,21224,2683
2687,1108.242274248,4127232.0,0.0,0.0078125,92.89494323730469,0.008793646469712257,0.18735536932945251,-0.47731417417526245,1.0,0.7788178324699402,23.1953125,0.0,1746182568.3498209,21248,2686
2692,1110.203037286,4134912.0,0.0,0.0078125,92.89494323730469,0.009023076854646206,0.21870605647563934,-0.49149948358535767,1.0,0.7788178324699402,25.61067771911621,0.0,1746182570.3105607,21288,2691
2710,1117.300121871,4162560.0,0.0,0.0078125,92.89494323730469,0.007127650082111359,0.20741236209869385,-0.480678915977478,1.0,0.7788178324699402,24.9765625,0.0,1746182577.407673,21432,2709
2725,1123.189348216,4185600.0,0.0,0.0078125,92.89494323730469,0.01406613178551197,0.17530326545238495,-0.5967376232147217,1.0,0.7788178324699402,22.6171875,0.0,1746182583.296895,21552,2724
2736,1127.512542444,4202496.0,0.0,0.0078125,92.89494323730469,0.0070222169160842896,0.19675640761852264,-0.5421015024185181,1.0,0.7788178324699402,24.16536521911621,0.0,1746182587.6200335,21640,2735
2743,1130.250156363,4213248.0,0.0,0.0078125,92.89494323730469,0.006804139353334904,0.18160760402679443,-0.5353492498397827,1.0,0.7788178324699402,23.553386688232422,0.0,1746182590.3577073,21696,2742
2753,1134.181501954,4228608.0,0.0,0.0078125,92.89494323730469,0.006371663883328438,0.19670113921165466,-0.5257730484008789,1.0,0.7788178324699402,24.108074188232422,0.0,1746182594.2890108,21776,2752
2774,1142.407374166,4260864.0,0.0,0.008463541977107525,92.89494323730469,0.006053004879504442,0.23610977828502655,-0.5250961780548096,1.0,0.7788178324699402,27.34895896911621,0.0,1746182602.514855,21944,2773
2802,1153.37382062,4303872.0,0.0,0.0078125,92.89494323730469,0.00597594678401947,0.17346537113189697,-0.5100805759429932,1.0,0.7788178324699402,22.752605438232422,0.0,1746182613.4813416,22168,2801
2819,1160.037927029,4329984.0,0.0,0.0078125,92.89494323730469,0.0075836339965462685,0.23216649889945984,-0.5195057392120361,1.0,0.7788178324699402,26.78645896911621,0.0,1746182620.1454666,22304,2818
2854,1173.766653497,4383744.0,0.0,0.0078125,92.89494323730469,0.0063626826740801334,0.19528961181640625,-0.5438361763954163,1.0,0.7788178324699402,23.81380271911621,0.0,1746182633.8740666,22584,2853
2856,1174.55499477,4386816.0,0.0,0.0078125,92.89494323730469,0.0063162934966385365,0.19163261353969574,-0.5377739667892456,1.0,0.7788178324699402,23.62630271911621,0.0,1746182634.662476,22600,2855
2876,1182.423412254,4417536.0,0.0,0.0078125,92.89494323730469,0.005550540052354336,0.2445506751537323,-0.5372560024261475,1.0,0.7788178324699402,28.03255271911621,0.0,1746182642.5309258,22760,2875
2908,1194.976730463,4466688.0,0.0,0.0078125,92.89494323730469,0.007398799993097782,0.16762018203735352,-0.5351612567901611,1.0,0.7788178324699402,22.186199188232422,0.0,1746182655.084283,23016,2907
2913,1196.939834306,4474368.0,0.0,0.0078125,92.89494323730469,0.006052201613783836,0.18312619626522064,-0.5342541337013245,1.0,0.7788178324699402,23.127605438232422,0.0,1746182657.0473542,23056,2912
2921,1200.069140883,4486656.0,0.0,0.0078125,92.89494323730469,0.00574480788782239,0.18475010991096497,-0.5329346656799316,1.0,0.7788178324699402,23.483074188232422,0.0,1746182660.176502,23120,2920
2954,1213.122575723,4537344.0,0.0,0.0078125,95.6764144897461,0.005573048256337643,0.20549897849559784,-0.5542827844619751,1.0,0.7870633006095886,24.55208396911621,0.001949317753314972,1746182673.2300265,23384,2953
2963,1216.661298333,4551168.0,0.0,0.0078125,95.6764144897461,0.005338686518371105,0.20097899436950684,-0.5563139915466309,1.0,0.7870633006095886,24.14192771911621,0.001949317753314972,1746182676.7688136,23456,2962
2990,1227.278415851,4592640.0,0.0,0.0078125,95.6764144897461,0.005343341268599033,0.21787843108177185,-0.5451021194458008,1.0,0.7870633006095886,25.190105438232422,0.001949317753314972,1746182687.3859196,23672,2989
3016,1237.505817769,4632576.0,0.0,0.0078125,95.6764144897461,0.005674934014678001,0.24822542071342468,-0.5801153182983398,1.0,0.7870633006095886,27.815105438232422,0.001949317753314972,1746182697.6133454,23880,3015
3046,1249.288139127,4678656.0,0.0,0.0078125,95.6764144897461,0.00646649394184351,0.2120492309331894,-0.5926270484924316,1.0,0.7870633006095886,25.29296875,0.001949317753314972,1746182709.3956714,24120,3045
3048,1250.070264508,4681728.0,0.0,0.008463541977107525,95.6764144897461,0.006593568250536919,0.21273522078990936,-0.5930666923522949,1.0,0.7870633006095886,24.76953125,0.001949317753314972,1746182710.177801,24136,3047
3055,1252.825979633,4692480.0,0.0,0.0078125,95.6764144897461,0.006289736367762089,0.18849508464336395,-0.5647339820861816,1.0,0.7870633006095886,23.35286521911621,0.001949317753314972,1746182712.9334753,24192,3054
3062,1255.578130949,4703232.0,0.0,0.0078125,95.6764144897461,0.005371205508708954,0.20454591512680054,-0.5693408846855164,1.0,0.7870633006095886,24.436199188232422,0.001949317753314972,1746182715.6856363,24248,3061
3063,1255.969034726,4704768.0,0.0,0.0078125,95.6764144897461,0.005274082068353891,0.22840413451194763,-0.5753397345542908,1.0,0.7870633006095886,25.6640625,0.001949317753314972,1746182716.0765688,24256,3062
3085,1264.603677557,4738560.0,0.0,0.0078125,95.6764144897461,0.0055936058051884174,0.21921920776367188,-0.5678470134735107,1.0,0.7870633006095886,25.44270896911621,0.001949317753314972,1746182724.7110121,24432,3084
3086,1264.994579842,4740096.0,0.0,0.0078125,95.6764144897461,0.005714045837521553,0.20266132056713104,-0.5692472457885742,1.0,0.7870633006095886,23.897136688232422,0.001949317753314972,1746182725.1020744,24440,3085
3090,1266.558718727,4746240.0,0.0,0.0078125,95.6764144897461,0.007905234582722187,0.21118730306625366,-0.5838301777839661,1.0,0.7870633006095886,25.23828125,0.001949317753314972,1746182726.6662295,24472,3089
3095,1268.513887316,4753920.0,0.0,0.0078125,95.6764144897461,0.00842573493719101,0.20197993516921997,-0.6518949270248413,1.0,0.7870633006095886,23.990886688232422,0.001949317753314972,1746182728.6214259,24512,3094
3114,1275.992168054,4783104.0,0.0,0.0078125,95.6764144897461,0.004860786721110344,0.20167765021324158,-0.5990020036697388,1.0,0.7870633006095886,24.38802146911621,0.001949317753314972,1746182736.0996509,24664,3113
3159,1293.645681571,4852224.0,0.0,0.0078125,95.6764144897461,0.005822835490107536,0.2111092060804367,-0.5869479179382324,1.0,0.7870633006095886,25.37109375,0.001949317753314972,1746182753.7532191,25024,3158
3163,1295.209700071,4858368.0,0.0,0.0078125,95.6764144897461,0.005854649469256401,0.20791694521903992,-0.5783810019493103,1.0,0.7870633006095886,24.236980438232422,0.001949317753314972,1746182755.317232,25056,3162
3164,1295.600805116,4859904.0,0.0,0.0078125,95.6764144897461,0.0055887456983327866,0.2229132056236267,-0.5758229494094849,1.0,0.7870633006095886,25.92317771911621,0.001949317753314972,1746182755.708336,25064,3163
3178,1301.107599798,4881408.0,0.0,0.0078125,95.6764144897461,0.005731574259698391,0.18514665961265564,-0.5891976952552795,1.0,0.7870633006095886,23.229167938232422,0.001949317753314972,1746182761.2150962,25176,3177
3179,1301.498598545,4882944.0,0.0,0.0078125,95.6764144897461,0.005390831734985113,0.25043851137161255,-0.591424286365509,1.0,0.7870633006095886,26.984375,0.001949317753314972,1746182761.606108,25184,3178
3186,1304.236572841,4893696.0,0.0,0.0078125,95.6764144897461,0.013595914468169212,0.18054132163524628,-0.5974026918411255,1.0,0.7870633006095886,23.0390625,0.001949317753314972,1746182764.344037,25240,3185
3187,1304.631096124,4895232.0,0.0,0.0078125,95.6764144897461,0.010548180900514126,0.21500235795974731,-0.600067138671875,1.0,0.7870633006095886,24.8046875,0.001949317753314972,1746182764.7386024,25248,3186
3195,1307.802583017,4907520.0,0.0,0.0078125,95.6764144897461,0.005373782478272915,0.17680376768112183,-0.5783288478851318,1.0,0.7870633006095886,22.412761688232422,0.001949317753314972,1746182767.9100714,25312,3194
3210,1313.680724379,4930560.0,0.0,0.0078125,95.6764144897461,0.005845699924975634,0.19241277873516083,-0.5977424383163452,1.0,0.7870633006095886,23.80989646911621,0.001949317753314972,1746182773.7882118,25432,3209
3215,1315.635116823,4938240.0,0.0,0.0078125,95.6764144897461,0.01106700673699379,0.22280769050121307,-0.5047979354858398,1.0,0.7870633006095886,25.27474021911621,0.001949317753314972,1746182775.7426708,25472,3214
3223,1318.791175807,4950528.0,0.0,0.0078125,95.6764144897461,0.004830635618418455,0.18470005691051483,-0.5464632511138916,1.0,0.7870633006095886,22.541667938232422,0.001949317753314972,1746182778.8986719,25536,3222
3245,1327.417741313,4984320.0,0.0,0.0078125,95.6764144897461,0.005494486540555954,0.23640155792236328,-0.5550661087036133,1.0,0.7870633006095886,26.795574188232422,0.001949317753314972,1746182787.525235,25712,3244
3260,1333.383146317,5007360.0,0.0,0.0078125,96.80078125,0.005006827414035797,0.22642426192760468,-0.5491639375686646,1.0,0.8174740076065063,25.40755271911621,0.001953125,1746182793.4907172,25832,3259
3271,1337.692740039,5024256.0,0.0,0.0078125,96.80078125,0.0067698294296860695,0.2014288306236267,-0.5564414858818054,1.0,0.8174740076065063,24.283855438232422,0.001953125,1746182797.8002691,25920,3270
3273,1338.475163102,5027328.0,0.0,0.0078125,96.80078125,0.007278718054294586,0.20684397220611572,-0.5418272018432617,1.0,0.8174740076065063,24.686199188232422,0.001953125,1746182798.5827198,25936,3272
3282,1342.017315764,5041152.0,0.0,0.0078125,96.80078125,0.006878978107124567,0.21588793396949768,-0.5507838129997253,1.0,0.8174740076065063,25.41927146911621,0.001953125,1746182802.1248207,26008,3281
3288,1344.36335683,5050368.0,0.0,0.0078125,96.80078125,0.006222400814294815,0.18564343452453613,-0.5482245683670044,1.0,0.8174740076065063,22.94140625,0.001953125,1746182804.4708984,26056,3287
3291,1345.542520739,5054976.0,0.02083333395421505,0.0078125,96.80078125,0.005366862751543522,0.26230621337890625,-0.5472574234008789,1.0,0.8174740076065063,25.70052146911621,0.001953125,1746182805.649959,26080,3290
3301,1349.466731365,5070336.0,0.0,0.0078125,96.80078125,0.005480428226292133,0.1819908320903778,-0.5425238013267517,1.0,0.8174740076065063,22.91536521911621,0.001953125,1746182809.5742307,26160,3300
3313,1354.156561556,5088768.0,0.0,0.0078125,96.80078125,0.005094027612358332,0.22952011227607727,-0.5417768955230713,1.0,0.8174740076065063,26.64974021911621,0.001953125,1746182814.2640922,26256,3312
3335,1362.797703242,5122560.0,0.0,0.0078125,96.80078125,0.004882525652647018,0.23925042152404785,-0.5534822940826416,1.0,0.8174740076065063,26.45833396911621,0.001953125,1746182822.905223,26432,3334
3338,1363.975520086,5127168.0,0.0,0.0078125,96.80078125,0.004832853563129902,0.18049636483192444,-0.5529504418373108,1.0,0.8174740076065063,22.186199188232422,0.001953125,1746182824.0830343,26456,3337
3345,1366.713873376,5137920.0,0.0,0.0078125,96.80078125,0.0059838625602424145,0.19279198348522186,-0.5500845909118652,1.0,0.8174740076065063,23.1328125,0.001953125,1746182826.8214211,26512,3344
3357,1371.427994069,5156352.0,0.0,0.0078125,96.80078125,0.006144500337541103,0.19354967772960663,-0.5837819576263428,1.0,0.8174740076065063,23.670574188232422,0.001953125,1746182831.5355492,26608,3356
3383,1381.65275464,5196288.0,0.0,0.0078125,96.80078125,0.008313791826367378,0.20005464553833008,-0.5701916217803955,1.0,0.8174740076065063,24.14583396911621,0.001953125,1746182841.7602413,26816,3382
3403,1389.49767034,5227008.0,0.0,0.0078125,96.80078125,0.005556752905249596,0.19173310697078705,-0.5677680969238281,1.0,0.8174740076065063,22.76171875,0.001953125,1746182849.6051884,26976,3402
3410,1392.243664894,5237760.0,0.0,0.0078125,96.80078125,0.00539590697735548,0.21708230674266815,-0.5663023591041565,1.0,0.8174740076065063,24.787761688232422,0.001953125,1746182852.3511155,27032,3409
3412,1393.0337561,5240832.0,0.0,0.0078125,96.80078125,0.0049460832960903645,0.19207903742790222,-0.5740190744400024,1.0,0.8174740076065063,23.52083396911621,0.001953125,1746182853.1412845,27048,3411
3413,1393.429084148,5242368.0,0.0,0.0078125,96.80078125,0.004867608193308115,0.220252126455307,-0.5631380677223206,1.0,0.8174740076065063,25.81380271911621,0.001953125,1746182853.5364509,27056,3412
3423,1397.347632862,5257728.0,0.0,0.0078125,96.80078125,0.00534579623490572,0.2210197150707245,-0.5715532302856445,1.0,0.8174740076065063,25.588542938232422,0.001953125,1746182857.455167,27136,3422
3432,1400.889573549,5271552.0,0.0,0.0078125,96.80078125,0.005476240534335375,0.23027978837490082,-0.5764328837394714,1.0,0.8174740076065063,25.537761688232422,0.001953125,1746182860.9970968,27208,3431
3441,1404.416705037,5285376.0,0.0,0.0078125,96.80078125,0.00848524272441864,0.1981482356786728,-0.5698028206825256,1.0,0.8174740076065063,23.59895896911621,0.001953125,1746182864.524229,27280,3440
3465,1413.892076885,5322240.0,0.0,0.0078125,96.80078125,0.007784864865243435,0.23231685161590576,-0.5381921529769897,1.0,0.8174740076065063,26.647136688232422,0.001953125,1746182873.9995925,27472,3464
3471,1416.239067996,5331456.0,0.0,0.0078125,96.80078125,0.005501605570316315,0.19065487384796143,-0.5426172018051147,1.0,0.8174740076065063,22.979167938232422,0.001953125,1746182876.3466244,27520,3470
3497,1426.441458953,5371392.0,0.0,0.0078125,96.80078125,0.013329066336154938,0.22023048996925354,-0.5375699996948242,1.0,0.8174740076065063,25.63671875,0.001953125,1746182886.5489771,27728,3496
