returned_episode_lengths,returned_won_episode,update_steps,test_returned_episode_lengths,_step,test_returned_episode_returns,loss,returned_episode,_runtime,grad_steps,env_step,returned_episode_returns,test_returned_won_episode,qvals,test_returned_episode,_timestamp
26.582683563232422,0.0,9,27.809934616088867,8,0.12359084188938141,0.0,0.0201822929084301,56.743620404,0,13824,0.19568952918052673,0.0,0.0,1,1747632049.263536
25.389324188232422,0.0,15,27.809934616088867,14,0.12359084188938141,0.0,0.02343750186264515,57.164581743,0,23040,0.229828879237175,0.0,0.0,1,1747632049.6844704
24.941408157348633,0.0,47,27.809934616088867,46,0.12359084188938141,0.016568951308727264,0.02473958395421505,65.309207483,128,72192,0.24022281169891357,0.0,0.3299417495727539,1,1747632057.8289046
25.545574188232422,0.0,48,27.809934616088867,47,0.12359084188938141,0.015778739005327225,0.0240885429084301,65.747005603,136,73728,0.26054123044013977,0.0,0.31395524740219116,1,1747632058.2669058
25.337892532348633,0.0,56,27.809934616088867,55,0.12359084188938141,0.025424931198358536,0.0240885429084301,69.274852548,200,86016,0.23141418397426605,0.0,0.3590499460697174,1,1747632061.7946982
26.27474021911621,0.0,64,27.809934616088867,63,0.12359084188938141,0.045917462557554245,0.02343750186264515,72.779603787,264,98304,0.26177534461021423,0.0,0.4725354313850403,1,1747632065.2995048
26.357423782348633,0.0,83,27.809934616088867,82,0.12359084188938141,0.12615817785263062,0.02278645895421505,81.148813386,416,127488,0.27542644739151,0.0,0.6261641383171082,1,1747632073.6687233
26.445964813232422,0.0,84,27.809934616088867,83,0.12359084188938141,0.09637705981731415,0.0221354179084301,81.588699692,424,129024,0.2568409740924835,0.0,0.6419302225112915,1,1747632074.1085858
25.412761688232422,0.0,86,27.809934616088867,85,0.12359084188938141,0.07971179485321045,0.02343750186264515,82.465760799,440,132096,0.26964783668518066,0.0,0.6417127847671509,1,1747632074.9856818
25.799480438232422,0.0,88,27.809934616088867,87,0.12359084188938141,0.07084451615810394,0.0221354179084301,83.34666904,456,135168,0.2638753056526184,0.0,0.6527679562568665,1,1747632075.8665793
25.25716209411621,0.0,89,27.809934616088867,88,0.12359084188938141,0.07368133962154388,0.02343750186264515,83.785806792,464,136704,0.26461201906204224,0.0,0.6517516374588013,1,1747632076.305734
25.873048782348633,0.0,94,27.809934616088867,93,0.12359084188938141,0.11656741052865982,0.02083333395421505,85.988469029,504,144384,0.2754766047000885,0.0,0.6465216279029846,1,1747632078.5082638
25.971355438232422,0.0,98,27.809934616088867,97,0.12359084188938141,0.09480557590723038,0.02278645895421505,87.745524894,536,150528,0.2736114263534546,0.0,0.6576340198516846,1,1747632080.2652245
26.72395896911621,0.0,108,27.809934616088867,107,0.12359084188938141,0.10126897692680359,0.02083333395421505,92.141189354,616,165888,0.2806171476840973,0.0,0.6423662304878235,1,1747632084.661097
26.496095657348633,0.0,112,27.809934616088867,111,0.12359084188938141,0.22559845447540283,0.02278645895421505,93.898311123,648,172032,0.2785184681415558,0.0,0.6586405634880066,1,1747632086.4181812
26.351564407348633,0.0,119,27.809934616088867,118,0.12359084188938141,0.11753176897764206,0.0221354179084301,96.98043614,704,182784,0.2730761170387268,0.0,0.6398879289627075,1,1747632089.500241
25.485027313232422,0.0,125,27.809934616088867,124,0.12359084188938141,0.16319045424461365,0.02278645895421505,99.616521523,752,192000,0.2866494059562683,0.0,0.6671334505081177,1,1747632092.1364274
25.30989646911621,0.0,151,27.809934616088867,150,0.12359084188938141,0.12635722756385803,0.0240885429084301,111.054343793,960,231936,0.27826806902885437,0.0,0.7311731576919556,1,1747632103.574238
27.345705032348633,0.0,155,27.809934616088867,154,0.12359084188938141,0.12372364103794098,0.0221354179084301,112.813275385,992,238080,0.2772395610809326,0.0,0.734295666217804,1,1747632105.3331578
26.468751907348633,0.0,174,27.809934616088867,173,0.12359084188938141,0.12281295657157898,0.0221354179084301,121.180718061,1144,267264,0.29242193698883057,0.0,0.7883436679840088,1,1747632113.700575
25.771486282348633,0.0,176,27.809934616088867,175,0.12359084188938141,0.11430047452449799,0.02278645895421505,122.056148791,1160,270336,0.25445228815078735,0.0,0.7903872132301331,1,1747632114.5760458
25.027996063232422,0.0,178,27.809934616088867,177,0.12359084188938141,0.11689957976341248,0.0240885429084301,122.935091196,1176,273408,0.3083474636077881,0.0,0.791519820690155,1,1747632115.4549785
25.113283157348633,0.0,199,27.809934616088867,198,0.12359084188938141,0.11415523290634155,0.0240885429084301,132.160046533,1344,305664,0.3049110770225525,0.0,0.8311573266983032,1,1747632124.679957
27.393230438232422,0.0,217,27.809934616088867,216,0.12359084188938141,0.13719382882118225,0.02278645895421505,140.091975292,1488,333312,0.2966368794441223,0.0,0.8597564101219177,1,1747632132.611694
26.294923782348633,0.0,220,27.809934616088867,219,0.12359084188938141,0.1312708854675293,0.02343750186264515,141.408123697,1512,337920,0.2771361470222473,0.0,0.8651393055915833,1,1747632133.9279788
26.333986282348633,0.0,223,27.809934616088867,222,0.12359084188938141,0.12829506397247314,0.02148437686264515,142.72355149,1536,342528,0.29571494460105896,0.0,0.8594717383384705,1,1747632135.2434418
25.78450584411621,0.0,229,27.809934616088867,228,0.12359084188938141,0.13463148474693298,0.02083333395421505,145.362103308,1584,351744,0.2867661714553833,0.0,0.8685804009437561,1,1747632137.8819911
25.716798782348633,0.0,245,27.809934616088867,244,0.12359084188938141,0.11880797147750854,0.0221354179084301,152.400510986,1712,376320,0.2882023751735687,0.0,0.8898125886917114,1,1747632144.920395
26.14974021911621,0.0,257,27.809934616088867,256,0.12359084188938141,0.11054353415966034,0.02343750186264515,157.689088337,1808,394752,0.299243301153183,0.0,0.9175890684127808,1,1747632150.208941
25.69270896911621,0.0,260,27.809934616088867,259,0.12359084188938141,0.10752977430820465,0.0240885429084301,159.005008233,1832,399360,0.3024875223636627,0.0,0.9178330898284912,1,1747632151.5248973
25.45833396911621,0.0,273,27.809934616088867,272,0.12359084188938141,0.18143302202224731,0.02343750186264515,164.717498758,1936,419328,0.2888469398021698,0.0,0.941074013710022,1,1747632157.2373347
25.326173782348633,0.0,278,27.809934616088867,277,0.12359084188938141,0.18928185105323792,0.0240885429084301,166.93037117,1976,427008,0.27447861433029175,0.0,0.9312599897384644,1,1747632159.4502285
26.27474021911621,0.0,286,27.809934616088867,285,0.12359084188938141,0.09547097980976105,0.0221354179084301,170.445589576,2040,439296,0.30760473012924194,0.0,0.9322861433029175,1,1747632162.965469
26.170574188232422,0.0,294,27.809934616088867,293,0.12359084188938141,0.15957126021385193,0.0221354179084301,173.968407802,2104,451584,0.32004669308662415,0.0,0.9394444227218628,1,1747632166.4882836
25.656251907348633,0.0,312,27.809934616088867,311,0.12359084188938141,0.07701726257801056,0.02343750186264515,181.892682448,2248,479232,0.3234981894493103,0.0,0.9477708339691162,1,1747632174.4125664
26.365236282348633,0.0,338,38.27170181274414,337,0.5109624862670898,0.08800928294658661,0.0221354179084301,193.47049255,2456,519168,0.3322175145149231,0.0,0.942773699760437,1,1747632185.990364
25.11067771911621,0.0,340,38.27170181274414,339,0.5109624862670898,0.0842272937297821,0.0260416679084301,194.351935133,2472,522240,0.348404198884964,0.0,0.9373682141304016,1,1747632186.8718016
26.53450584411621,0.0,346,38.27170181274414,345,0.5109624862670898,0.0725201964378357,0.0240885429084301,197.002844493,2520,531456,0.33960261940956116,0.0,0.9380574226379395,1,1747632189.522739
26.261720657348633,0.0,356,38.27170181274414,355,0.5109624862670898,0.08008182048797607,0.02148437686264515,201.406578755,2600,546816,0.32882991433143616,0.0,0.9538824558258057,1,1747632193.9264605
25.75520896911621,0.0,359,38.27170181274414,358,0.5109624862670898,0.07994724065065384,0.02539062686264515,202.721766077,2624,551424,0.32909902930259705,0.0,0.9407013058662415,1,1747632195.241646
25.174480438232422,0.0,365,38.27170181274414,364,0.5109624862670898,0.06404983997344971,0.0240885429084301,205.357323942,2672,560640,0.3192444145679474,0.0,0.9517006874084473,1,1747632197.8770947
25.054689407348633,0.0,371,38.27170181274414,370,0.5109624862670898,0.08173495531082153,0.0221354179084301,207.997670415,2720,569856,0.3391154110431671,0.0,0.9688597917556763,1,1747632200.5175025
26.047527313232422,0.0,381,38.27170181274414,380,0.5109624862670898,0.06440398097038269,0.02083333395421505,212.399698578,2800,585216,0.33780229091644287,0.0,0.9553086757659912,1,1747632204.9195178
25.901042938232422,0.0,382,38.27170181274414,381,0.5109624862670898,0.06479260325431824,0.02148437686264515,212.839372315,2808,586752,0.31135767698287964,0.0,0.9581722617149353,1,1747632205.3592308
25.025392532348633,0.0,386,38.27170181274414,385,0.5109624862670898,0.06516997516155243,0.0221354179084301,214.603816945,2840,592896,0.35113266110420227,0.0,0.9694260358810425,1,1747632207.123705
26.304689407348633,0.0,395,38.27170181274414,394,0.5109624862670898,0.12672212719917297,0.02278645895421505,218.570751198,2912,606720,0.3056076169013977,0.0,0.9828323125839233,1,1747632211.0906475
25.32356834411621,0.0,410,38.27170181274414,409,0.5109624862670898,0.09085948765277863,0.02278645895421505,225.337907318,3032,629760,0.33249157667160034,0.0,0.9743573665618896,1,1747632217.857513
27.074220657348633,0.0,420,38.27170181274414,419,0.5109624862670898,0.0762300193309784,0.02148437686264515,229.752990981,3112,645120,0.34880441427230835,0.0,0.9775448441505432,1,1747632222.2728772
26.777996063232422,0.0,421,38.27170181274414,420,0.5109624862670898,0.07964079082012177,0.02278645895421505,230.192315654,3120,646656,0.3401537835597992,0.0,0.9869260787963867,1,1747632222.7120364
26.760417938232422,0.0,435,38.27170181274414,434,0.5109624862670898,0.05697866529226303,0.02148437686264515,236.364509063,3232,668160,0.349380761384964,0.0,0.9877805709838867,1,1747632228.8843763
26.566408157348633,0.0,440,38.27170181274414,439,0.5109624862670898,0.07164738327264786,0.0221354179084301,238.562508647,3272,675840,0.36057475209236145,0.0,0.9906430244445801,1,1747632231.082128
25.18880271911621,0.0,443,38.27170181274414,442,0.5109624862670898,0.07810287177562714,0.02343750186264515,239.88042153,3296,680448,0.36761122941970825,0.0,0.9871559143066406,1,1747632232.400259
25.350261688232422,0.0,447,38.27170181274414,446,0.5109624862670898,0.309428870677948,0.02343750186264515,241.645069532,3328,686592,0.3653761148452759,0.0,0.9829800128936768,1,1747632234.1649349
26.727214813232422,0.0,462,38.27170181274414,461,0.5109624862670898,0.04722937196493149,0.02343750186264515,248.242051988,3448,709632,0.3826938271522522,0.0,0.96080482006073,1,1747632240.761917
26.60091209411621,0.0,474,38.27170181274414,473,0.5109624862670898,0.04710457846522331,0.02278645895421505,253.522223316,3544,728064,0.3802454173564911,0.0,0.9703104496002197,1,1747632246.0420845
26.125001907348633,0.0,480,38.27170181274414,479,0.5109624862670898,0.041126132011413574,0.02148437686264515,256.177095627,3592,737280,0.39520755410194397,0.0,0.9678740501403809,1,1747632248.6969726
