returned_episode_lengths,returned_won_episode,loss,update_steps,_step,test_returned_episode_returns,env_step,test_returned_episode_lengths,returned_episode,_runtime,grad_steps,qvals,test_returned_won_episode,returned_episode_returns,test_returned_episode,_timestamp
23.589845657348633,0.0,0.0,15,14,0.19703704118728638,23040,25.5319881439209,0.0240885429084301,75.277234408,0,0.0,0.0,0.15976464748382568,1.0,1746439183.170236
27.02083396911621,0.0,0.020630445331335068,48,47,0.19703704118728638,73728,25.5319881439209,0.0201822929084301,84.367179883,136,0.07654720544815063,0.0,0.21241764724254608,1.0,1746439192.2599788
25.306642532348633,0.0,0.13018661737442017,83,82,0.19703704118728638,127488,25.5319881439209,0.02539062686264515,100.553453242,416,0.3168414235115051,0.0,0.2065695822238922,1.0,1746439208.4464028
25.600261688232422,0.0,0.10520212352275848,84,83,0.19703704118728638,129024,25.5319881439209,0.02343750186264515,101.016589293,424,0.3195154070854187,0.0,0.23653368651866913,1.0,1746439208.9095626
24.951824188232422,0.0,0.09806014597415924,86,85,0.19703704118728638,132096,25.5319881439209,0.02148437686264515,101.939730001,440,0.29211145639419556,0.0,0.2078830897808075,1.0,1746439209.8327358
26.52278709411621,0.0,0.08337008953094482,88,87,0.19703704118728638,135168,25.5319881439209,0.02083333395421505,102.862093019,456,0.2984212636947632,0.0,0.24450987577438354,1.0,1746439210.7550087
24.703777313232422,0.0,0.09485096484422684,89,88,0.19703704118728638,136704,25.5319881439209,0.0260416679084301,103.32389981,464,0.30736804008483887,0.0,0.18706412613391876,1.0,1746439211.216835
25.439455032348633,0.0,0.13848340511322021,94,93,0.19703704118728638,144384,25.5319881439209,0.02473958395421505,105.633223619,504,0.31096041202545166,0.0,0.23819448053836823,1.0,1746439213.5261369
25.23763084411621,0.0,0.11970235407352448,98,97,0.19703704118728638,150528,25.5319881439209,0.0221354179084301,107.484599528,536,0.323594868183136,0.0,0.24072635173797607,1.0,1746439215.377747
26.260417938232422,0.0162760429084301,0.14505761861801147,108,107,0.19703704118728638,165888,25.5319881439209,0.02083333395421505,112.093214676,616,0.32217368483543396,0.0,0.2649632394313812,1.0,1746439219.986364
26.764324188232422,0.0,0.2909822165966034,125,124,0.19703704118728638,192000,25.5319881439209,0.02148437686264515,119.949217531,752,0.341886967420578,0.0,0.26374194025993347,1.0,1746439227.842393
26.145183563232422,0.0,0.41789770126342773,151,150,0.19703704118728638,231936,25.5319881439209,0.02343750186264515,131.944167562,960,0.3760858476161957,0.0,0.2529285252094269,1.0,1746439239.8373985
27.101564407348633,0.0,0.4011904001235962,155,154,0.19703704118728638,238080,25.5319881439209,0.02278645895421505,133.785217091,992,0.37042874097824097,0.0,0.24211309850215912,1.0,1746439241.6784525
25.71419334411621,0.0,0.4487025737762451,174,173,0.19703704118728638,267264,25.5319881439209,0.0201822929084301,142.558143445,1144,0.4021178185939789,0.0,0.21052567660808563,1.0,1746439250.4512882
26.95052146911621,0.0,0.5102837085723877,176,175,0.19703704118728638,270336,25.5319881439209,0.01953125186264515,143.478814896,1160,0.3967926502227783,0.0,0.21928517520427704,1.0,1746439251.3720129
26.447267532348633,0.0,0.4531300663948059,178,177,0.19703704118728638,273408,25.5319881439209,0.02148437686264515,144.398940055,1176,0.38950610160827637,0.0,0.2598845660686493,1.0,1746439252.2921393
27.156902313232422,0.0,0.6274280548095703,199,198,0.19703704118728638,305664,25.5319881439209,0.02148437686264515,154.093036203,1344,0.4028187394142151,0.0,0.26370900869369507,1.0,1746439261.986246
25.953126907348633,0.0,0.7237623929977417,217,216,0.19703704118728638,333312,25.5319881439209,0.02343750186264515,162.390613858,1488,0.39948320388793945,0.0,0.2708406448364258,1.0,1746439270.2837837
27.42513084411621,0.0,0.6000020503997803,220,219,0.19703704118728638,337920,25.5319881439209,0.01953125186264515,163.77283585,1512,0.39417117834091187,0.0,0.2423281967639923,1.0,1746439271.6660337
25.371095657348633,0.0,0.666160523891449,223,222,0.19703704118728638,342528,25.5319881439209,0.02148437686264515,165.153793474,1536,0.4026849865913391,0.0,0.2679341733455658,1.0,1746439273.0469797
26.858074188232422,0.0,0.6443649530410767,229,228,0.19703704118728638,351744,25.5319881439209,0.02148437686264515,167.924531169,1584,0.39431583881378174,0.0,0.28916293382644653,1.0,1746439275.8175468
26.348308563232422,0.0,0.8296309113502502,245,244,0.19703704118728638,376320,25.5319881439209,0.02148437686264515,175.316265597,1712,0.4169357419013977,0.0,0.27245497703552246,1.0,1746439283.2092545
26.283205032348633,0.0325520858168602,1.0576605796813965,257,256,0.19703704118728638,394752,25.5319881439209,0.02343750186264515,180.853516215,1808,0.4250268042087555,0.0,0.2862047851085663,1.0,1746439288.7466624
27.570964813232422,0.0,0.9503700733184814,260,259,0.19703704118728638,399360,25.5319881439209,0.02083333395421505,182.241711262,1832,0.42300641536712646,0.0,0.269265353679657,1.0,1746439290.1347296
25.682292938232422,0.0,1.0075874328613281,278,277,0.19703704118728638,427008,25.5319881439209,0.02343750186264515,190.547829943,1976,0.4367809295654297,0.0,0.2706374526023865,1.0,1746439298.4410453
25.311199188232422,0.0,0.9667507410049438,286,285,0.19703704118728638,439296,25.5319881439209,0.02278645895421505,194.233763715,2040,0.43466803431510925,0.0,0.2941136062145233,1.0,1746439302.1269298
26.27278709411621,0.0,0.6601110696792603,312,311,0.19703704118728638,479232,25.5319881439209,0.0221354179084301,206.241368541,2248,0.43770843744277954,0.0,0.25354519486427307,1.0,1746439314.1344788
27.24153709411621,0.02278645895421505,0.7686784267425537,338,337,0.4882490336894989,519168,40.914371490478516,0.02083333395421505,218.368517314,2456,0.44732367992401123,0.01681957207620144,0.2981729805469513,1.0,1746439326.261599
25.61653709411621,0.0,0.851007878780365,346,345,0.4882490336894989,531456,40.914371490478516,0.0221354179084301,222.064490914,2520,0.46230942010879517,0.01681957207620144,0.27402263879776,1.0,1746439329.9577272
26.291667938232422,0.0,0.9368656277656555,356,355,0.4882490336894989,546816,40.914371490478516,0.02343750186264515,226.688916254,2600,0.465346097946167,0.01681957207620144,0.2936399281024933,1.0,1746439334.5820825
27.000652313232422,0.0,0.8960031270980835,359,358,0.4882490336894989,551424,40.914371490478516,0.02148437686264515,228.069617614,2624,0.45580852031707764,0.01681957207620144,0.2607550621032715,1.0,1746439335.9628084
26.035158157348633,0.0,0.890943706035614,365,364,0.4882490336894989,560640,40.914371490478516,0.02278645895421505,230.836103546,2672,0.44903844594955444,0.01681957207620144,0.2631470561027527,1.0,1746439338.72929
26.87239646911621,0.0,0.8777247667312622,371,370,0.4882490336894989,569856,40.914371490478516,0.0201822929084301,233.598318279,2720,0.45895832777023315,0.01681957207620144,0.2632528841495514,1.0,1746439341.4915347
25.69466209411621,0.0,1.0419306755065918,386,385,0.4882490336894989,592896,40.914371490478516,0.0221354179084301,240.519589348,2840,0.4851641058921814,0.01681957207620144,0.32071179151535034,1.0,1746439348.4127986
26.77083396911621,0.0,0.8381348848342896,410,409,0.4882490336894989,629760,40.914371490478516,0.0201822929084301,251.685561582,3032,0.4892054796218872,0.01681957207620144,0.25140181183815,1.0,1746439359.5787783
25.520183563232422,0.0,0.7453215718269348,420,419,0.4882490336894989,645120,40.914371490478516,0.0240885429084301,256.290857681,3112,0.48755985498428345,0.01681957207620144,0.3410146236419678,1.0,1746439364.1840446
27.488283157348633,0.0,0.8112791180610657,421,420,0.4882490336894989,646656,40.914371490478516,0.01953125186264515,256.751149596,3120,0.4932398200035095,0.01681957207620144,0.285506933927536,1.0,1746439364.6443243
27.628908157348633,0.0,0.8246965408325195,435,434,0.4882490336894989,668160,40.914371490478516,0.02083333395421505,263.225400448,3232,0.4895651042461395,0.01681957207620144,0.2747634947299957,1.0,1746439371.1184447
27.625001907348633,0.0,0.6957261562347412,443,442,0.4882490336894989,680448,40.914371490478516,0.0201822929084301,266.905709506,3296,0.4950275123119354,0.01681957207620144,0.331501841545105,1.0,1746439374.7989266
26.679689407348633,0.0,0.72843337059021,447,446,0.4882490336894989,686592,40.914371490478516,0.02083333395421505,268.748148622,3328,0.49628689885139465,0.01681957207620144,0.3230215609073639,1.0,1746439376.641262
27.933595657348633,0.0,1.1854605674743652,462,461,0.4882490336894989,709632,40.914371490478516,0.02083333395421505,275.677776184,3448,0.4811675548553467,0.01681957207620144,0.2806088328361511,1.0,1746439383.5709844
27.328777313232422,0.0,0.5566086173057556,480,479,0.4882490336894989,737280,40.914371490478516,0.02148437686264515,283.976941346,3592,0.4922270178794861,0.01681957207620144,0.346877783536911,1.0,1746439391.8698773
27.591798782348633,0.0,0.7839328646659851,516,515,0.4882490336894989,792576,40.914371490478516,0.0182291679084301,300.590052009,3880,0.5117282271385193,0.01681957207620144,0.25120607018470764,1.0,1746439408.4832776
26.666667938232422,0.01888020895421505,0.7076427936553955,553,552,0.4882490336894989,849408,40.914371490478516,0.02083333395421505,317.625144632,4176,0.5439653396606445,0.01681957207620144,0.257692813873291,1.0,1746439425.5183566
27.78059959411621,0.0449218787252903,0.4879898726940155,561,560,0.4882490336894989,861696,40.914371490478516,0.0182291679084301,321.312471157,4240,0.5368959903717041,0.01681957207620144,0.3858180642127991,1.0,1746439429.205695
27.957033157348633,0.02929687686264515,0.4904305040836334,563,562,0.4882490336894989,864768,40.914371490478516,0.0201822929084301,322.232704286,4256,0.5404846668243408,0.01681957207620144,0.33608171343803406,1.0,1746439430.1259322
29.060548782348633,0.0,0.49361151456832886,583,582,0.4882490336894989,895488,40.914371490478516,0.0182291679084301,331.469379663,4416,0.5325675010681152,0.01681957207620144,0.3300071358680725,1.0,1746439439.3626194
26.599611282348633,0.02148437686264515,0.47199326753616333,585,584,0.4882490336894989,898560,40.914371490478516,0.017578125,332.389530227,4432,0.5274500250816345,0.01681957207620144,0.29919952154159546,1.0,1746439440.2827623
28.25130271911621,0.0,0.4760419726371765,593,592,0.4882490336894989,910848,40.914371490478516,0.0162760429084301,336.073574641,4496,0.5444936752319336,0.01681957207620144,0.2872985899448395,1.0,1746439443.9667826
28.533855438232422,0.0,0.34236425161361694,625,624,0.4882490336894989,960000,40.914371490478516,0.0201822929084301,350.843956202,4752,0.5230376720428467,0.01681957207620144,0.32391953468322754,1.0,1746439458.7371604
26.90755271911621,0.0,0.32796478271484375,628,627,0.4882490336894989,964608,40.914371490478516,0.01888020895421505,352.22404833,4776,0.5185283422470093,0.01681957207620144,0.29013267159461975,1.0,1746439460.1172605
26.90950584411621,0.015625,0.30295729637145996,631,630,0.4882490336894989,969216,40.914371490478516,0.0182291679084301,353.603214989,4800,0.5180991888046265,0.01681957207620144,0.35890769958496094,1.0,1746439461.4964445
27.580730438232422,0.0,0.35049986839294434,639,638,0.4882490336894989,981504,40.914371490478516,0.0162760429084301,357.292765044,4864,0.5225070714950562,0.01681957207620144,0.2978660464286804,1.0,1746439465.1859558
25.240886688232422,0.0,0.26300084590911865,667,666,0.5354442596435547,1024512,47.82735061645508,0.01888020895421505,370.327518875,5088,0.5222814083099365,0.027158098295331,0.3323630392551422,1.0,1746439478.2206967
26.067058563232422,0.0436197929084301,0.3317475914955139,679,678,0.5354442596435547,1042944,47.82735061645508,0.0182291679084301,375.880815475,5184,0.5188677310943604,0.027158098295331,0.3669995963573456,1.0,1746439483.7740004
27.635417938232422,0.0,0.20442509651184082,685,684,0.5354442596435547,1052160,47.82735061645508,0.013671875931322575,378.643932529,5232,0.5249813795089722,0.027158098295331,0.2786504626274109,1.0,1746439486.5370562
26.103517532348633,0.0488281287252903,0.16647771000862122,691,690,0.5354442596435547,1061376,47.82735061645508,0.0182291679084301,381.420026276,5280,0.51778244972229,0.027158098295331,0.3773576617240906,1.0,1746439489.3132422
27.671876907348633,0.0,0.14874112606048584,710,709,0.5354442596435547,1090560,47.82735061645508,0.01302083395421505,390.165821778,5432,0.5218076705932617,0.027158098295331,0.3061262369155884,1.0,1746439498.059048
27.56966209411621,0.0,0.15551292896270752,714,713,0.5354442596435547,1096704,47.82735061645508,0.0182291679084301,392.008652752,5464,0.5177697539329529,0.027158098295331,0.3164195418357849,1.0,1746439499.9017797
28.555339813232422,0.01888020895421505,0.13970105350017548,721,720,0.5354442596435547,1107456,47.82735061645508,0.017578125,395.231611267,5520,0.5265087485313416,0.027158098295331,0.4223659038543701,1.0,1746439503.1248145
27.97786521911621,0.0,0.15170392394065857,745,744,0.5354442596435547,1144320,47.82735061645508,0.01302083395421505,406.294887455,5712,0.5419715046882629,0.027158098295331,0.29191723465919495,1.0,1746439514.188098
27.04036521911621,0.0,0.13668908178806305,748,747,0.5354442596435547,1148928,47.82735061645508,0.014322916977107525,407.675735728,5736,0.5285254716873169,0.027158098295331,0.3295156955718994,1.0,1746439515.5689328
27.806642532348633,0.0221354179084301,0.13967102766036987,752,751,0.5354442596435547,1155072,47.82735061645508,0.015625,409.516098888,5768,0.5445904731750488,0.027158098295331,0.3514932692050934,1.0,1746439517.4092925
26.68684959411621,0.0,0.12702012062072754,754,753,0.5354442596435547,1158144,47.82735061645508,0.015625,410.439442153,5784,0.5466021299362183,0.027158098295331,0.3340159058570862,1.0,1746439518.332641
27.701824188232422,0.0579427108168602,0.13067716360092163,767,766,0.5354442596435547,1178112,47.82735061645508,0.017578125,416.434749183,5888,0.564336895942688,0.027158098295331,0.43665024638175964,1.0,1746439524.3279579
26.970705032348633,0.0488281287252903,0.12838681042194366,769,768,0.5354442596435547,1181184,47.82735061645508,0.01302083395421505,417.354803513,5904,0.5559521913528442,0.027158098295331,0.3751710057258606,1.0,1746439525.248024
29.067058563232422,0.0585937537252903,0.13895802199840546,787,786,0.5354442596435547,1208832,47.82735061645508,0.01497395895421505,425.64920531,6048,0.557191014289856,0.027158098295331,0.4100611209869385,1.0,1746439533.5423462
28.938152313232422,0.0,0.13451871275901794,788,787,0.5354442596435547,1210368,47.82735061645508,0.01497395895421505,426.110008071,6056,0.5478500127792358,0.027158098295331,0.3453836739063263,1.0,1746439534.0032032
29.574871063232422,0.0579427108168602,0.13393299281597137,800,799,0.5354442596435547,1228800,47.82735061645508,0.013671875931322575,431.640238956,6152,0.5639545917510986,0.027158098295331,0.41495370864868164,1.0,1746439539.5334682
27.960939407348633,0.0,0.1317104548215866,806,805,0.5354442596435547,1238016,47.82735061645508,0.012369791977107525,434.411773433,6200,0.5761559009552002,0.027158098295331,0.27136725187301636,1.0,1746439542.3049545
26.109376907348633,0.0696614608168602,0.11957017332315445,876,875,0.5354442596435547,1345536,47.82735061645508,0.015625,466.746444216,6760,0.6290629506111145,0.027158098295331,0.47705671191215515,1.0,1746439574.6395123
26.98177146911621,0.0651041716337204,0.11414559185504913,883,882,0.5354442596435547,1356288,47.82735061645508,0.013671875931322575,469.976773206,6816,0.6385010480880737,0.027158098295331,0.4400992691516876,1.0,1746439577.8699803
