returned_won_episode,returned_episode,returned_episode_lengths,loss,test_returned_episode,update_steps,_step,test_returned_episode_returns,test_returned_episode_lengths,test_returned_won_episode,_runtime,grad_steps,qvals,returned_episode_returns,env_step,_timestamp
0.0,0.02408854104578495,26.38411521911621,0.0,1.0,7,6,0.06096353754401207,35.56966018676758,0.0,101.056095177,0,0.0,0.14579860866069794,10752,1746192096.948728
0.0,0.01953125,26.36067771911621,0.0,1.0,16,15,0.06096353754401207,35.56966018676758,0.0,101.554166831,0,0.0,0.12434635311365128,24576,1746192097.4468777
0.0,0.01888020895421505,26.28645896911621,0.0,1.0,24,23,0.06096353754401207,35.56966018676758,0.0,101.995357195,0,0.0,0.1338142305612564,36864,1746192097.888034
0.0,0.01888020895421505,28.587890625,0.0,1.0,27,26,0.06096353754401207,35.56966018676758,0.0,102.166253656,0,0.0,0.14029166102409363,41472,1746192098.0588324
0.0,0.01692708395421505,30.17122459411621,0.00774820800870657,1.0,69,68,0.06096353754401207,35.56966018676758,0.0,113.62156748,304,0.865572988986969,0.1630755066871643,105984,1746192109.5144773
0.0,0.01692708395421505,29.865234375,0.007823490537703037,1.0,70,69,0.06096353754401207,35.56966018676758,0.0,113.915904007,312,0.8409624099731445,0.18837586045265198,107520,1746192109.808789
0.0,0.02018229104578495,27.66471290588379,0.02364039607346058,1.0,82,81,0.06096353754401207,35.56966018676758,0.0,117.459967378,408,0.9044778347015381,0.16032202541828156,125952,1746192113.3528616
0.0,0.02018229104578495,28.63020896911621,0.008808702230453491,1.0,90,89,0.06096353754401207,35.56966018676758,0.0,119.828355936,472,0.8810874819755554,0.18142445385456085,138240,1746192115.7209938
0.0,0.01822916604578495,28.7890625,0.01116248220205307,1.0,95,94,0.06096353754401207,35.56966018676758,0.0,121.304462542,512,0.8357995748519897,0.18855640292167664,145920,1746192117.1973922
0.0,0.01953125,27.919921875,0.011496217921376228,1.0,108,107,0.06096353754401207,35.56966018676758,0.0,125.147521173,616,0.8370184898376465,0.18742795288562775,165888,1746192121.0403368
0.0,0.01627604104578495,28.81315040588379,0.03197132796049118,1.0,122,121,0.06096353754401207,35.56966018676758,0.0,129.273114335,728,0.8440666794776917,0.16339148581027985,187392,1746192125.1657124
0.0,0.01953125,28.29166603088379,0.016216281801462173,1.0,127,126,0.06096353754401207,35.56966018676758,0.0,130.747620931,768,0.8369239568710327,0.176820307970047,195072,1746192126.6403563
0.0,0.017578125,29.0546875,0.01905447617173195,1.0,151,150,0.06096353754401207,35.56966018676758,0.0,137.839987742,960,0.8067435026168823,0.20296700298786163,231936,1746192133.7327995
0.0,0.017578125,28.62369728088379,0.03951790928840637,1.0,152,151,0.06096353754401207,35.56966018676758,0.0,138.135654592,968,0.8366985321044922,0.19575606286525726,233472,1746192134.0282724
0.0,0.01822916604578495,28.8125,0.022696172818541527,1.0,157,156,0.06096353754401207,35.56966018676758,0.0,139.615434083,1008,0.8149592876434326,0.19954773783683777,241152,1746192135.5080202
0.0,0.015625,30.07291603088379,0.029311133548617363,1.0,188,187,0.06096353754401207,35.56966018676758,0.0,148.764864758,1256,0.7265872359275818,0.180634543299675,288768,1746192144.6575997
0.0,0.017578125,29.22916603088379,0.03980805724859238,1.0,195,194,0.06096353754401207,35.56966018676758,0.0,150.836087055,1312,0.7236149311065674,0.18448175489902496,299520,1746192146.7288752
0.0,0.015625,28.44986915588379,0.03379172831773758,1.0,204,203,0.06096353754401207,35.56966018676758,0.0,153.494198249,1384,0.7182501554489136,0.1980581432580948,313344,1746192149.3869543
0.0,0.01627604104578495,28.32161521911621,0.055375419557094574,1.0,216,215,0.06096353754401207,35.56966018676758,0.0,157.037030592,1480,0.6834660768508911,0.1713133603334427,331776,1746192152.9298632
0.0,0.01692708395421505,29.96484375,0.058030083775520325,1.0,222,221,0.06096353754401207,35.56966018676758,0.0,158.807046474,1528,0.6122423410415649,0.1961510181427002,340992,1746192154.6997592
0.0,0.017578125,29.0078125,0.03889239579439163,1.0,224,223,0.06096353754401207,35.56966018676758,0.0,159.392445068,1544,0.6058435440063477,0.1803637146949768,344064,1746192155.2852235
0.0,0.01692708395421505,29.94075584411621,0.05302964150905609,1.0,242,241,0.06096353754401207,35.56966018676758,0.0,164.687849481,1688,0.63442063331604,0.2027638852596283,371712,1746192160.5808551
0.0,0.017578125,30.16861915588379,0.046603597700595856,1.0,249,248,0.06096353754401207,35.56966018676758,0.0,166.746979829,1744,0.6370181441307068,0.2081015557050705,382464,1746192162.6400423
0.0,0.015625,29.85546875,0.06315088272094727,1.0,251,250,0.06096353754401207,35.56966018676758,0.0,167.335244346,1760,0.5984042882919312,0.192412331700325,385536,1746192163.228335
0.0,0.01627604104578495,29.11002540588379,0.05562977492809296,1.0,266,265,0.06096353754401207,35.56966018676758,0.0,171.762627897,1880,0.5586118102073669,0.18350085616111755,408576,1746192167.655704
0.0,0.01627604104578495,29.74088478088379,0.06471200287342072,1.0,268,267,0.06096353754401207,35.56966018676758,0.0,172.35015568,1896,0.5529510974884033,0.18772220611572266,411648,1746192168.2432306
0.0,0.017578125,28.58528709411621,0.09441528469324112,1.0,326,325,0.02333529107272625,28.190500259399414,0.0,189.486429564,2360,0.4825088381767273,0.15397047996520996,500736,1746192185.3795388
0.0,0.02083333395421505,29.021484375,0.12229903787374496,1.0,332,331,0.02333529107272625,28.190500259399414,0.0,191.255588512,2408,0.49217697978019714,0.17120051383972168,509952,1746192187.1486626
0.0,0.01888020895421505,28.2890625,0.13758037984371185,1.0,352,351,0.02333529107272625,28.190500259399414,0.0,197.138708555,2568,0.4455634355545044,0.15030118823051453,540672,1746192193.0318005
